GENE_ID	locusLine	bin_1_03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05.bam
1_MACS_peak_14245_lociStitched	chr20(.):3082062-3083950	0.6544
1_MACS_peak_14246_lociStitched	chr20(.):3139396-3141339	1.4544
1_MACS_peak_14247_lociStitched	chr20(.):3153675-3154527	0.4822
2_MACS_peak_14248_lociStitched	chr20(.):3183628-3191129	1.1205
1_MACS_peak_14250_lociStitched	chr20(.):3218854-3220557	0.4134
1_MACS_peak_14251_lociStitched	chr20(.):3450836-3452712	1.2209
1_MACS_peak_14252_lociStitched	chr20(.):3632197-3633836	0.5217
1_MACS_peak_14253_lociStitched	chr20(.):3646450-3647588	0.6793
1_MACS_peak_14254_lociStitched	chr20(.):3747534-3749863	1.1897
2_MACS_peak_14255_lociStitched	chr20(.):3775810-3779612	1.1956
1_MACS_peak_14257_lociStitched	chr20(.):3800209-3802170	3.7112
1_MACS_peak_14258_lociStitched	chr20(.):3826484-3828570	1.7087
1_MACS_peak_14259_lociStitched	chr20(.):3868931-3871464	2.8564
1_MACS_peak_14260_lociStitched	chr20(.):3960713-3962151	0.6534
1_MACS_peak_14261_lociStitched	chr20(.):3973652-3974559	0.4979
1_MACS_peak_14262_lociStitched	chr20(.):3995294-3997099	0.8383
1_MACS_peak_14263_lociStitched	chr20(.):4018207-4019649	0.8351
2_MACS_peak_14264_lociStitched	chr20(.):4062492-4066587	0.5579
1_MACS_peak_14266_lociStitched	chr20(.):4115092-4116666	0.7678
1_MACS_peak_14267_lociStitched	chr20(.):4128946-4129989	0.5523
1_MACS_peak_14268_lociStitched	chr20(.):4140970-4142677	0.8589
1_MACS_peak_14269_lociStitched	chr20(.):4152242-4153717	1.2951
1_MACS_peak_14270_lociStitched	chr20(.):4230975-4232408	0.5788
2_MACS_peak_14271_lociStitched	chr20(.):4587833-4595851	0.4538
1_MACS_peak_14273_lociStitched	chr20(.):4645258-4647440	1.3062
1_MACS_peak_14274_lociStitched	chr20(.):4666313-4668250	1.1159
1_MACS_peak_14275_lociStitched	chr20(.):4699862-4702191	1.3268
1_MACS_peak_14276_lociStitched	chr20(.):4739609-4742205	0.6949
2_MACS_peak_14277_lociStitched	chr20(.):4794248-4804647	0.5315
1_MACS_peak_14279_lociStitched	chr20(.):4874086-4879366	1.6973
1_MACS_peak_14280_lociStitched	chr20(.):4897668-4900462	0.5772
1_MACS_peak_14281_lociStitched	chr20(.):4953642-4955118	0.5263
1_MACS_peak_14282_lociStitched	chr20(.):4980645-4982204	0.6157
1_MACS_peak_14283_lociStitched	chr20(.):5049012-5050824	0.6726
2_MACS_peak_14284_lociStitched	chr20(.):5058150-5061919	0.8151
3_MACS_peak_14286_lociStitched	chr20(.):5092723-5109013	0.9287
1_MACS_peak_14289_lociStitched	chr20(.):5171155-5174877	1.0054
4_MACS_peak_14290_lociStitched	chr20(.):5573616-5592500	0.6899
1_MACS_peak_14294_lociStitched	chr20(.):5614008-5615383	0.9723
2_MACS_peak_14295_lociStitched	chr20(.):5622899-5628131	0.834
1_MACS_peak_14297_lociStitched	chr20(.):5730274-5731809	0.8758
1_MACS_peak_14298_lociStitched	chr20(.):5750757-5752024	0.5206
1_MACS_peak_14299_lociStitched	chr20(.):5777909-5779658	0.5396
1_MACS_peak_14300_lociStitched	chr20(.):5899224-5900870	0.608
1_MACS_peak_14301_lociStitched	chr20(.):5930164-5932245	1.3235
1_MACS_peak_14302_lociStitched	chr20(.):5985913-5987680	1.2498
1_MACS_peak_14303_lociStitched	chr20(.):6002473-6003699	0.7525
1_MACS_peak_14304_lociStitched	chr20(.):6032405-6033160	0.4535
1_MACS_peak_14305_lociStitched	chr20(.):6102618-6104780	1.8701
1_MACS_peak_14306_lociStitched	chr20(.):6140896-6142404	0.481
1_MACS_peak_14307_lociStitched	chr20(.):6245379-6246341	0.3533
1_MACS_peak_14308_lociStitched	chr20(.):6555990-6557352	0.5839
1_MACS_peak_14309_lociStitched	chr20(.):6748325-6749156	0.5299
1_MACS_peak_14310_lociStitched	chr20(.):6956739-6957484	0.4627
1_MACS_peak_14311_lociStitched	chr20(.):7117895-7119391	0.5297
1_MACS_peak_14312_lociStitched	chr20(.):7484953-7487039	0.7968
1_MACS_peak_14313_lociStitched	chr20(.):7667654-7670272	0.487
1_MACS_peak_14314_lociStitched	chr20(.):7999306-8001303	1.8458
1_MACS_peak_14315_lociStitched	chr20(.):8094760-8096236	0.8416
1_MACS_peak_14316_lociStitched	chr20(.):8112633-8113774	0.607
1_MACS_peak_14317_lociStitched	chr20(.):8136357-8137686	0.5632
1_MACS_peak_14318_lociStitched	chr20(.):8460606-8462084	0.6803
1_MACS_peak_14319_lociStitched	chr20(.):8504735-8505775	0.4691
1_MACS_peak_14320_lociStitched	chr20(.):8580981-8581773	0.3663
1_MACS_peak_14321_lociStitched	chr20(.):9368246-9370427	0.7342
1_MACS_peak_14322_lociStitched	chr20(.):9391505-9394264	1.2179
1_MACS_peak_14323_lociStitched	chr20(.):9428001-9428954	0.433
1_MACS_peak_14324_lociStitched	chr20(.):9437714-9439939	0.9239
2_MACS_peak_14325_lociStitched	chr20(.):9458935-9464104	0.5586
1_MACS_peak_14327_lociStitched	chr20(.):9489956-9498402	1.428
1_MACS_peak_14328_lociStitched	chr20(.):9583055-9584254	0.4512
1_MACS_peak_14329_lociStitched	chr20(.):9595985-9598039	1.1394
1_MACS_peak_14330_lociStitched	chr20(.):9657466-9658701	0.5645
1_MACS_peak_14331_lociStitched	chr20(.):9685161-9687855	1.2802
1_MACS_peak_14332_lociStitched	chr20(.):9819038-9820385	0.3598
1_MACS_peak_14333_lociStitched	chr20(.):10015277-10016537	1.4874
1_MACS_peak_14334_lociStitched	chr20(.):10109636-10111035	0.6275
1_MACS_peak_14335_lociStitched	chr20(.):10413857-10416727	2.3822
1_MACS_peak_14336_lociStitched	chr20(.):10426902-10428661	0.5268
1_MACS_peak_14337_lociStitched	chr20(.):10491400-10492870	0.8659
1_MACS_peak_14338_lociStitched	chr20(.):10650595-10656274	2.0547
1_MACS_peak_14339_lociStitched	chr20(.):11110603-11111564	0.5223
1_MACS_peak_14340_lociStitched	chr20(.):11871001-11872827	0.7298
1_MACS_peak_14341_lociStitched	chr20(.):11898091-11900537	0.9672
1_MACS_peak_14342_lociStitched	chr20(.):11959065-11961455	1.1875
1_MACS_peak_14343_lociStitched	chr20(.):11973732-11976375	1.1229
1_MACS_peak_14344_lociStitched	chr20(.):11992439-11993779	0.549
3_MACS_peak_14345_lociStitched	chr20(.):12028475-12038272	1.3182
2_MACS_peak_14348_lociStitched	chr20(.):12090490-12096017	0.8501
1_MACS_peak_14350_lociStitched	chr20(.):12152053-12154093	0.9379
1_MACS_peak_14351_lociStitched	chr20(.):12394971-12396512	0.5325
1_MACS_peak_14352_lociStitched	chr20(.):12629805-12630912	0.4589
1_MACS_peak_14353_lociStitched	chr20(.):12989128-12991394	0.8254
1_MACS_peak_14354_lociStitched	chr20(.):13120016-13120973	0.4185
1_MACS_peak_14355_lociStitched	chr20(.):13227574-13229038	0.5752
2_MACS_peak_14356_lociStitched	chr20(.):13371492-13377386	0.829
1_MACS_peak_14358_lociStitched	chr20(.):13618769-13619982	1.0324
1_MACS_peak_14359_lociStitched	chr20(.):13764941-13766763	1.5873
1_MACS_peak_14360_lociStitched	chr20(.):14384627-14385733	0.6118
1_MACS_peak_14361_lociStitched	chr20(.):14447428-14448680	0.6385
1_MACS_peak_14362_lociStitched	chr20(.):14859983-14861225	0.4992
1_MACS_peak_14363_lociStitched	chr20(.):14882750-14883648	0.5755
1_MACS_peak_14364_lociStitched	chr20(.):15903233-15904296	0.4246
1_MACS_peak_14365_lociStitched	chr20(.):15965173-15968178	2.3877
1_MACS_peak_14366_lociStitched	chr20(.):15987440-15989188	0.4951
1_MACS_peak_14367_lociStitched	chr20(.):16061529-16063053	0.489
2_MACS_peak_14368_lociStitched	chr20(.):16553343-16556682	0.4729
1_MACS_peak_14370_lociStitched	chr20(.):16709718-16711495	1.5909
1_MACS_peak_14371_lociStitched	chr20(.):17485351-17486801	0.7948
1_MACS_peak_14372_lociStitched	chr20(.):17550196-17551934	1.407
1_MACS_peak_14373_lociStitched	chr20(.):17660755-17663915	1.1346
1_MACS_peak_14374_lociStitched	chr20(.):17687787-17690587	0.9771
1_MACS_peak_14375_lociStitched	chr20(.):17762274-17764662	1.1135
3_MACS_peak_14376_lociStitched	chr20(.):17826267-17840411	1.169
2_MACS_peak_14379_lociStitched	chr20(.):17875305-17885688	0.51
1_MACS_peak_14381_lociStitched	chr20(.):17946110-17951366	3.6962
1_MACS_peak_14382_lociStitched	chr20(.):17984273-17985404	0.6242
1_MACS_peak_14383_lociStitched	chr20(.):18036576-18038943	1.6676
1_MACS_peak_14384_lociStitched	chr20(.):18117557-18119676	2.1523
1_MACS_peak_14385_lociStitched	chr20(.):18268027-18270006	1.6745
1_MACS_peak_14386_lociStitched	chr20(.):18393518-18394672	0.5555
1_MACS_peak_14387_lociStitched	chr20(.):18447295-18448792	2.6526
1_MACS_peak_14388_lociStitched	chr20(.):18477217-18478218	0.5367
1_MACS_peak_14389_lociStitched	chr20(.):18487140-18489591	3.9438
1_MACS_peak_14390_lociStitched	chr20(.):18547150-18548982	1.3514
1_MACS_peak_14391_lociStitched	chr20(.):18567848-18569515	1.2116
1_MACS_peak_14392_lociStitched	chr20(.):18730573-18732142	0.5289
1_MACS_peak_14393_lociStitched	chr20(.):18774229-18775675	1.3129
1_MACS_peak_14394_lociStitched	chr20(.):19055591-19056534	0.5087
1_MACS_peak_14395_lociStitched	chr20(.):19240614-19242239	0.8627
1_MACS_peak_14396_lociStitched	chr20(.):19297801-19298910	0.546
1_MACS_peak_14397_lociStitched	chr20(.):19327945-19329781	0.7026
1_MACS_peak_14398_lociStitched	chr20(.):19638166-19639682	1.3506
1_MACS_peak_14399_lociStitched	chr20(.):19737919-19739313	0.6715
1_MACS_peak_14400_lociStitched	chr20(.):19758489-19762441	1.9695
1_MACS_peak_14401_lociStitched	chr20(.):19795282-19797075	0.5619
1_MACS_peak_14402_lociStitched	chr20(.):19932757-19934434	0.5413
1_MACS_peak_14403_lociStitched	chr20(.):19997222-19999042	0.9504
1_MACS_peak_14404_lociStitched	chr20(.):20032027-20033718	1.5585
2_MACS_peak_14405_lociStitched	chr20(.):20186485-20191885	0.7321
2_MACS_peak_14407_lociStitched	chr20(.):20209460-20215073	1.1072
1_MACS_peak_14409_lociStitched	chr20(.):20314149-20316260	0.9381
1_MACS_peak_14410_lociStitched	chr20(.):20692625-20694291	1.1913
1_MACS_peak_14411_lociStitched	chr20(.):21080453-21082502	0.8208
1_MACS_peak_14412_lociStitched	chr20(.):21105930-21107504	0.7882
1_MACS_peak_14413_lociStitched	chr20(.):21252082-21254176	0.6826
1_MACS_peak_14414_lociStitched	chr20(.):21282953-21284978	2.2144
1_MACS_peak_14415_lociStitched	chr20(.):21599191-21600226	0.4907
1_MACS_peak_14416_lociStitched	chr20(.):22221685-22222717	0.4147
1_MACS_peak_14417_lociStitched	chr20(.):22295873-22296784	0.4678
1_MACS_peak_14418_lociStitched	chr20(.):22677493-22678055	7.4826
1_MACS_peak_14419_lociStitched	chr20(.):23128539-23129438	0.5617
3_MACS_peak_14420_lociStitched	chr20(.):23329992-23344193	1.2835
1_MACS_peak_14423_lociStitched	chr20(.):23400337-23402631	0.877
1_MACS_peak_14424_lociStitched	chr20(.):23617634-23618952	1.4365
1_MACS_peak_14425_lociStitched	chr20(.):23812507-23815555	0.6451
1_MACS_peak_14426_lociStitched	chr20(.):23964684-23966019	0.4786
1_MACS_peak_14427_lociStitched	chr20(.):23982162-23983960	1.5326
1_MACS_peak_14428_lociStitched	chr20(.):24007080-24009110	1.2568
1_MACS_peak_14429_lociStitched	chr20(.):24046208-24047653	0.6835
1_MACS_peak_14430_lociStitched	chr20(.):24127450-24130907	2.808
1_MACS_peak_14431_lociStitched	chr20(.):24297268-24299049	0.7981
2_MACS_peak_14432_lociStitched	chr20(.):24441704-24452361	0.5852
1_MACS_peak_14434_lociStitched	chr20(.):24539740-24542805	1.3699
3_MACS_peak_14435_lociStitched	chr20(.):24753615-24767279	0.5866
1_MACS_peak_14438_lociStitched	chr20(.):24822014-24826161	2.2617
1_MACS_peak_14439_lociStitched	chr20(.):24898422-24899800	0.6442
1_MACS_peak_14440_lociStitched	chr20(.):24972334-24974359	2.4996
1_MACS_peak_14441_lociStitched	chr20(.):24994987-24998919	0.9195
1_MACS_peak_14442_lociStitched	chr20(.):25016321-25017854	0.6854
2_MACS_peak_14443_lociStitched	chr20(.):25033815-25039851	1.2883
1_MACS_peak_14445_lociStitched	chr20(.):25175334-25178436	1.8887
1_MACS_peak_14446_lociStitched	chr20(.):25227253-25230068	1.6715
5_MACS_peak_14447_lociStitched	chr20(.):25261622-25301516	2.0875
1_MACS_peak_14452_lociStitched	chr20(.):25370042-25372656	1.7871
1_MACS_peak_14453_lociStitched	chr20(.):25387641-25389388	2.8492
1_MACS_peak_14454_lociStitched	chr20(.):25603428-25605759	3.1633
1_MACS_peak_14455_lociStitched	chr20(.):25666239-25667544	0.5889
1_MACS_peak_14456_lociStitched	chr20(.):25676307-25677979	2.1552
1_MACS_peak_14457_lociStitched	chr20(.):25730920-25732489	0.7127
1_MACS_peak_14458_lociStitched	chr20(.):25833977-25835320	0.8127
1_MACS_peak_14460_lociStitched	chr20(.):29610833-29612977	1.5288
1_MACS_peak_14461_lociStitched	chr20(.):30101509-30105518	1.9474
1_MACS_peak_14462_lociStitched	chr20(.):30134372-30136077	0.9236
2_MACS_peak_14463_lociStitched	chr20(.):30153148-30162167	0.878
1_MACS_peak_14465_lociStitched	chr20(.):30191589-30193856	0.5664
5_MACS_peak_14466_lociStitched	chr20(.):30262465-30312235	1.5954
1_MACS_peak_14471_lociStitched	chr20(.):30326338-30328562	0.7567
1_MACS_peak_14472_lociStitched	chr20(.):30410637-30412643	0.6258
1_MACS_peak_14473_lociStitched	chr20(.):30423048-30425563	0.6097
1_MACS_peak_14474_lociStitched	chr20(.):30467463-30468569	1.0372
1_MACS_peak_14475_lociStitched	chr20(.):30538849-30540241	1.2146
1_MACS_peak_14476_lociStitched	chr20(.):30606161-30606872	0.4427
1_MACS_peak_14477_lociStitched	chr20(.):30696782-30698423	5.2484
1_MACS_peak_14478_lociStitched	chr20(.):30794573-30796481	1.8775
2_MACS_peak_14479_lociStitched	chr20(.):30864692-30874530	0.2955
1_MACS_peak_14481_lociStitched	chr20(.):30920165-30921960	0.5815
1_MACS_peak_14482_lociStitched	chr20(.):30945049-30947669	2.1631
1_MACS_peak_14483_lociStitched	chr20(.):30956355-30957701	0.644
1_MACS_peak_14484_lociStitched	chr20(.):31071412-31073859	0.5453
1_MACS_peak_14485_lociStitched	chr20(.):31096397-31098282	0.6426
1_MACS_peak_14486_lociStitched	chr20(.):31123423-31125703	0.6886
3_MACS_peak_14487_lociStitched	chr20(.):31254847-31270353	0.9713
1_MACS_peak_14490_lociStitched	chr20(.):31289846-31292002	1.2645
1_MACS_peak_14491_lociStitched	chr20(.):31330285-31332300	1.2914
1_MACS_peak_14492_lociStitched	chr20(.):31349393-31351528	0.7418
1_MACS_peak_14493_lociStitched	chr20(.):31406936-31409009	1.386
1_MACS_peak_14494_lociStitched	chr20(.):31559387-31561031	0.7038
1_MACS_peak_14495_lociStitched	chr20(.):31988625-31990068	0.6992
1_MACS_peak_14496_lociStitched	chr20(.):32030852-32032511	0.6943
1_MACS_peak_14497_lociStitched	chr20(.):32076925-32079055	1.1633
1_MACS_peak_14498_lociStitched	chr20(.):32141623-32144076	1.1027
1_MACS_peak_14499_lociStitched	chr20(.):32234943-32236274	0.7175
3_MACS_peak_14500_lociStitched	chr20(.):32250567-32263085	0.7525
1_MACS_peak_14503_lociStitched	chr20(.):32272537-32274659	1.4106
1_MACS_peak_14504_lociStitched	chr20(.):32307219-32308914	0.8968
1_MACS_peak_14505_lociStitched	chr20(.):32318900-32321682	2.6191
2_MACS_peak_14506_lociStitched	chr20(.):32360773-32368203	0.9584
8_MACS_peak_14508_lociStitched	chr20(.):32398409-32452425	1.1338
2_MACS_peak_14516_lociStitched	chr20(.):32460792-32473545	3.0527
1_MACS_peak_14518_lociStitched	chr20(.):32505200-32506876	0.8138
1_MACS_peak_14519_lociStitched	chr20(.):32551047-32552445	0.5722
1_MACS_peak_14520_lociStitched	chr20(.):32580073-32582948	4.4341
1_MACS_peak_14521_lociStitched	chr20(.):32609706-32611212	0.6608
1_MACS_peak_14522_lociStitched	chr20(.):32698626-32701093	3.1479
1_MACS_peak_14523_lociStitched	chr20(.):32803283-32804481	0.6774
1_MACS_peak_14524_lociStitched	chr20(.):32889824-32891725	2.1884
1_MACS_peak_14525_lociStitched	chr20(.):32925643-32927012	0.9657
1_MACS_peak_14526_lociStitched	chr20(.):32950673-32952307	2.1465
3_MACS_peak_14527_lociStitched	chr20(.):32990676-33005681	0.9869
1_MACS_peak_14530_lociStitched	chr20(.):33059047-33060324	0.4881
1_MACS_peak_14531_lociStitched	chr20(.):33102694-33105319	1.9364
1_MACS_peak_14532_lociStitched	chr20(.):33264140-33266021	1.3273
2_MACS_peak_14533_lociStitched	chr20(.):33291217-33298437	0.958
1_MACS_peak_14535_lociStitched	chr20(.):33358754-33360460	0.6713
1_MACS_peak_14536_lociStitched	chr20(.):33412029-33414148	1.517
2_MACS_peak_14537_lociStitched	chr20(.):33459969-33465188	0.4336
1_MACS_peak_14539_lociStitched	chr20(.):33542605-33544321	1.6226
1_MACS_peak_14540_lociStitched	chr20(.):33679511-33681413	1.5313
1_MACS_peak_14541_lociStitched	chr20(.):33733898-33736012	1.159
2_MACS_peak_14542_lociStitched	chr20(.):33864851-33873106	0.3929
1_MACS_peak_14544_lociStitched	chr20(.):34042101-34043931	4.1723
1_MACS_peak_14545_lociStitched	chr20(.):34078164-34079630	0.831
1_MACS_peak_14546_lociStitched	chr20(.):34129297-34130577	1.006
1_MACS_peak_14547_lociStitched	chr20(.):34189176-34189932	0.4202
2_MACS_peak_14548_lociStitched	chr20(.):34198712-34205229	0.6502
1_MACS_peak_14550_lociStitched	chr20(.):34251399-34253736	3.2195
1_MACS_peak_14551_lociStitched	chr20(.):34286386-34288193	1.4274
1_MACS_peak_14552_lociStitched	chr20(.):34328683-34332792	3.1799
2_MACS_peak_14553_lociStitched	chr20(.):34355380-34360987	0.5
1_MACS_peak_14555_lociStitched	chr20(.):34406492-34407889	0.5995
1_MACS_peak_14556_lociStitched	chr20(.):34540960-34543688	3.7214
1_MACS_peak_14557_lociStitched	chr20(.):34637587-34639662	3.7047
1_MACS_peak_14558_lociStitched	chr20(.):34651907-34654014	1.2727
3_MACS_peak_14559_lociStitched	chr20(.):34677536-34690300	1.1806
2_MACS_peak_14562_lociStitched	chr20(.):34729966-34735226	1.0227
1_MACS_peak_14564_lociStitched	chr20(.):34823658-34825172	0.9589
1_MACS_peak_14565_lociStitched	chr20(.):35088814-35090917	1.0135
1_MACS_peak_14566_lociStitched	chr20(.):35100436-35101925	0.8755
1_MACS_peak_14567_lociStitched	chr20(.):35120235-35123022	0.7056
1_MACS_peak_14568_lociStitched	chr20(.):35201266-35203625	2.2043
1_MACS_peak_14569_lociStitched	chr20(.):35223621-35225212	1.158
1_MACS_peak_14570_lociStitched	chr20(.):35232580-35236101	2.3678
2_MACS_peak_14571_lociStitched	chr20(.):35373559-35375476	1.04
1_MACS_peak_14573_lociStitched	chr20(.):35385566-35386612	0.6104
1_MACS_peak_14574_lociStitched	chr20(.):35401175-35403248	2.8818
3_MACS_peak_14575_lociStitched	chr20(.):35455709-35472727	0.3279
2_MACS_peak_14578_lociStitched	chr20(.):35491363-35493249	0.8964
1_MACS_peak_14580_lociStitched	chr20(.):35503304-35505343	1.2986
2_MACS_peak_14581_lociStitched	chr20(.):35574880-35580985	0.5375
1_MACS_peak_14583_lociStitched	chr20(.):35699324-35702380	0.6659
1_MACS_peak_14584_lociStitched	chr20(.):35722761-35725426	6.171
1_MACS_peak_14585_lociStitched	chr20(.):35806186-35808873	6.2909
1_MACS_peak_14586_lociStitched	chr20(.):35904852-35906198	0.8287
2_MACS_peak_14587_lociStitched	chr20(.):35917150-35927645	0.5014
1_MACS_peak_14589_lociStitched	chr20(.):35936002-35938372	1.5347
1_MACS_peak_14590_lociStitched	chr20(.):35964277-35965996	0.6448
1_MACS_peak_14591_lociStitched	chr20(.):35973505-35974770	0.7143
1_MACS_peak_14592_lociStitched	chr20(.):35993274-35995667	0.593
1_MACS_peak_14593_lociStitched	chr20(.):36002832-36004778	0.9294
1_MACS_peak_14594_lociStitched	chr20(.):36012371-36013924	0.7325
1_MACS_peak_14595_lociStitched	chr20(.):36034627-36035559	0.601
1_MACS_peak_14596_lociStitched	chr20(.):36155389-36157284	7.3513
1_MACS_peak_14597_lociStitched	chr20(.):36617537-36621604	0.8861
1_MACS_peak_14598_lociStitched	chr20(.):36660871-36663120	3.2926
1_MACS_peak_14599_lociStitched	chr20(.):36771935-36773368	0.528
1_MACS_peak_14600_lociStitched	chr20(.):36854420-36856267	0.6155
1_MACS_peak_14601_lociStitched	chr20(.):37062362-37064355	2.0902
1_MACS_peak_14602_lociStitched	chr20(.):37074874-37076181	1.8262
1_MACS_peak_14603_lociStitched	chr20(.):37100606-37102319	1.0864
2_MACS_peak_14604_lociStitched	chr20(.):37376358-37384861	0.3691
1_MACS_peak_14606_lociStitched	chr20(.):37433196-37436871	1.9066
1_MACS_peak_14607_lociStitched	chr20(.):37469863-37472433	0.9457
4_MACS_peak_14608_lociStitched	chr20(.):37486999-37510340	2.4627
1_MACS_peak_14612_lociStitched	chr20(.):37519338-37523104	3.2748
1_MACS_peak_14613_lociStitched	chr20(.):37554612-37556140	0.9702
1_MACS_peak_14614_lociStitched	chr20(.):37589885-37592009	1.4551
1_MACS_peak_14615_lociStitched	chr20(.):37678139-37679511	0.5826
1_MACS_peak_14616_lociStitched	chr20(.):37985949-37987756	0.6073
1_MACS_peak_14617_lociStitched	chr20(.):39303733-39305787	0.5831
1_MACS_peak_14618_lociStitched	chr20(.):39317621-39319099	1.0465
2_MACS_peak_14619_lociStitched	chr20(.):39615034-39621133	0.5918
3_MACS_peak_14621_lociStitched	chr20(.):39631376-39642244	0.7398
1_MACS_peak_14624_lociStitched	chr20(.):39656526-39658977	2.4722
1_MACS_peak_14625_lociStitched	chr20(.):39675752-39677766	0.5851
1_MACS_peak_14626_lociStitched	chr20(.):39764930-39767414	1.7536
1_MACS_peak_14627_lociStitched	chr20(.):39784286-39787558	1.2751
1_MACS_peak_14628_lociStitched	chr20(.):39841832-39842921	0.6189
1_MACS_peak_14629_lociStitched	chr20(.):39875724-39877659	0.8028
1_MACS_peak_14630_lociStitched	chr20(.):39945066-39947074	0.9293
1_MACS_peak_14631_lociStitched	chr20(.):39957791-39959197	0.4734
1_MACS_peak_14632_lociStitched	chr20(.):40035355-40038201	1.1957
1_MACS_peak_14633_lociStitched	chr20(.):40246349-40247925	0.6015
1_MACS_peak_14634_lociStitched	chr20(.):40297916-40299423	0.7983
1_MACS_peak_14635_lociStitched	chr20(.):40320710-40323973	1.911
