GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
NM_000100	chr21(.):45188830-45201259	0.2145
NR_026961	chr21(.):45220638-45237448	0.1364
NM_005049	chr21(.):45522207-45556063	0.1724
NM_198155	chr21(.):45548493-45570605	0.2369
NM_000383	chr21(.):45700762-45723102	0.1535
NM_175867	chr21(.):45661222-45687099	0.1788
NM_015259	chr21(.):45641721-45665834	0.2088
NM_000658	chr21(.):45705273-45723110	0.1548
NM_005940	chr22(.):24110035-24131503	0.1473
NM_002473	chr22(.):36672322-36789063	0.1408
NM_020831	chr22(.):40801291-41037690	0.1121
NM_001196	chr22(.):18211905-18262258	0.1039
NM_197966	chr22(.):18211905-18261779	0.1045
NM_004327	chr22(.):23517551-23665224	0.1271
NM_014433	chr22(.):23396592-23489241	0.1292
NR_024448	chr22(.):23975674-24064610	0.1021
NM_001887	chr22(.):26990361-27018991	0.1689
NM_152841	chr22(.):26842445-26880551	0.1076
NM_007194	chr22(.):29078730-29142822	0.1037
NM_002133	chr22(.):35772059-35795207	0.1452
NM_001004426	chr22(.):38502501-38582761	0.1169
NM_001039141	chr22(.):38087994-38177563	0.1056
NM_001195071	chr22(.):38610297-38673670	0.1413
NM_001195072	chr22(.):38610297-38674040	0.141
NM_001002880	chr22(.):39047657-39074855	0.1171
NM_000967	chr22(.):39703886-39720670	0.1823
NM_001003406	chr22(.):39961757-40090740	0.0973
NM_001002876	chr22(.):42329740-42348148	0.1596
NM_001009880	chr22(.):45583122-45641650	0.1087
NM_001164106	chr22(.):50580483-50605116	0.1068
NM_138433	chr22(.):50981461-50994452	0.1194
NM_001080420	chr22(.):51108069-51176641	0.1052
NR_036168	chr22(.):18241945-18252025	0.0852
NM_001178126	chr22(.):23224959-23243013	0.1924
NM_004914	chr22(.):23482512-23511531	0.1735
NM_182520	chr22(.):24100207-24113050	0.1214
NM_021916	chr22(.):24078771-24098279	0.098
NM_013378	chr22(.):24089929-24101630	0.1128
NM_213720	chr22(.):24103020-24115141	0.1415
NM_001024938	chr22(.):24194058-24232725	0.1175
NM_002415	chr22(.):24231564-24242409	0.1546
NM_001024939	chr22(.):24195040-24232725	0.1185
NM_001007468	chr22(.):24124149-24181705	0.1339
NM_001002862	chr22(.):24171689-24186199	0.1537
NM_000675	chr22(.):24818529-24843325	0.1577
NR_028484	chr22(.):24820177-24895783	0.1373
NM_020437	chr22(.):26820279-26845978	0.1248
NM_001008566	chr22(.):26916713-26966370	0.1358
NM_003595	chr22(.):26916713-26991089	0.1463
NR_031615	chr22(.):26946177-26956289	0.1526
NR_003491	chr22(.):27048445-27077440	0.1722
NM_001886	chr22(.):27012927-27031636	0.1354
NM_172002	chr22(.):29133042-29158496	0.1246
NM_173510	chr22(.):29163661-29190283	0.1397
NM_001079539	chr22(.):29185547-29201560	0.1971
NM_001184726	chr22(.):30998069-31028047	0.1304
NM_004861	chr22(.):30945623-30965876	0.0837
NM_001001479	chr22(.):31026792-31048862	0.0936
NM_014303	chr22(.):30967611-30992894	0.107
NR_036550	chr22(.):30967614-31008000	0.1287
NM_005488	chr22(.):35690796-35748987	0.1364
NR_027780	chr22(.):35648444-35696800	0.1199
NM_001135729	chr22(.):35690267-35748987	0.136
NR_037471	chr22(.):35726632-35736751	0.0831
NM_006739	chr22(.):35791115-35825495	0.1109
NM_031910	chr22(.):37571205-37589330	0.1035
NM_001051	chr22(.):37597244-37613353	0.1326
NM_013385	chr22(.):37673494-37716389	0.1223
NM_002872	chr22(.):37616309-37645305	0.174
NM_018957	chr22(.):38030683-38057050	0.1376
NM_024313	chr22(.):38077343-38094485	0.1289
NM_002305	chr22(.):38066612-38080809	0.1334
NM_020315	chr22(.):38049736-38067939	0.1266
NM_001161574	chr22(.):38592938-38617517	0.1362
NM_001161573	chr22(.):38594026-38617517	0.1381
NM_152221	chr22(.):38681696-38718413	0.1503
NM_001894	chr22(.):38681696-38719089	0.1506
NM_001013647	chr22(.):38969124-39057634	0.1111
NM_004286	chr22(.):39096806-39134592	0.1493
NM_005740	chr22(.):39169512-39195161	0.1052
NM_020243	chr22(.):39072953-39085766	0.1445
NM_014876	chr22(.):39076547-39101459	0.1535
NM_015374	chr22(.):39125734-39156947	0.1549
NM_014293	chr22(.):39209456-39245017	0.1086
NM_014292	chr22(.):39255247-39273258	0.1445
NM_001006666	chr22(.):39431672-39445428	0.1471
NM_004900	chr22(.):39373404-39393783	0.1499
NM_001193289	chr22(.):39348526-39393783	0.1495
NM_152426	chr22(.):39412117-39434256	0.1414
NM_014508	chr22(.):39405264-39419825	0.1613
NM_021822	chr22(.):39468009-39488748	0.1323
NM_175709	chr22(.):39521778-39553538	0.1481
NM_181773	chr22(.):39488228-39505072	0.1282
NR_000028	chr22(.):39704823-39714916	0.1945
NR_000027	chr22(.):39706217-39716312	0.2137
NR_000026	chr22(.):39707846-39717901	0.204
NM_002608	chr22(.):39614684-39645957	0.1213
NM_033016	chr22(.):39614684-39641914	0.1204
NR_002439	chr22(.):39710056-39720118	0.1879
NM_004711	chr22(.):39740953-39786593	0.1046
NM_006116	chr22(.):39790758-39832887	0.1415
NM_153497	chr22(.):39790758-39838132	0.1475
NM_145738	chr22(.):39755174-39779394	0.1018
NM_194326	chr22(.):39920097-39933860	0.1727
NM_002409	chr22(.):39848324-39893199	0.142
NM_019008	chr22(.):39893283-39919137	0.1775
NM_182810	chr22(.):39911568-39923691	0.202
NM_001098270	chr22(.):39878228-39893199	0.1475
NM_005297	chr22(.):41070181-41083818	0.1069
NM_016272	chr22(.):41824491-41848027	0.1412
NM_032758	chr22(.):41850720-41869708	0.1358
NM_001098	chr22(.):41860128-41929993	0.126
NM_052945	chr22(.):42316035-42327821	0.1109
NM_001110215	chr22(.):42329740-42341223	0.1444
NR_029507	chr22(.):42291947-42302016	0.1091
NM_145733	chr22(.):42367930-42399225	0.1276
NR_024355	chr22(.):42343190-42359946	0.1247
NM_015703	chr22(.):42899340-42920829	0.1604
NR_027786	chr22(.):42891584-42913566	0.1328
NM_014509	chr22(.):42944924-42975388	0.1456
NR_002184	chr22(.):42964265-42983017	0.1124
NM_015264	chr22(.):45583122-45613347	0.0908
NM_017911	chr22(.):45700784-45742836	0.1062
NM_001167574	chr22(.):45675867-45696755	0.1052
NM_001104595	chr22(.):45700080-45742836	0.1059
NM_207327	chr22(.):46634909-46651193	0.1102
NM_006071	chr22(.):46646559-46664219	0.1102
NM_017931	chr22(.):46658860-46694905	0.1218
NR_024009	chr22(.):46686039-46697557	0.1573
NM_016426	chr22(.):46687637-46731707	0.1247
NM_018006	chr22(.):46726297-46758237	0.1114
NM_031454	chr22(.):50634407-50661045	0.095
NM_002751	chr22(.):50697141-50713779	0.0974
NM_001160300	chr22(.):50604159-50623724	0.0789
NM_002969	chr22(.):50686330-50705089	0.1136
NM_025204	chr22(.):50619359-50643027	0.117
NM_020461	chr22(.):50651117-50688400	0.1222
NM_032019	chr22(.):50678612-50694834	0.1608
NM_001169111	chr22(.):50956996-50969033	0.1308
NM_024866	chr22(.):50915011-50929866	0.0939
NM_002972	chr22(.):50878430-50918464	0.1052
NM_001185011	chr22(.):50941644-50968209	0.1213
NM_001113756	chr22(.):50959181-50973258	0.1406
NM_001113755	chr22(.):50959181-50973514	0.1431
NM_001169109	chr22(.):50956996-50969868	0.1341
NM_001169110	chr22(.):50956996-50969574	0.1325
NM_001014440	chr22(.):50963837-50976008	0.1474
NM_005138	chr22(.):50956996-50969034	0.1308
NM_017584	chr22(.):50920212-50933750	0.0946
NM_033200	chr22(.):50936375-50951135	0.1271
NM_001145134	chr22(.):51002289-51022096	0.1081
NR_021492	chr22(.):51016454-51027355	0.1442
NM_012324	chr22(.):51034130-51054979	0.0835
NM_004377	chr22(.):51002289-51021894	0.107
NM_001123225	chr22(.):50984540-51006328	0.1132
NM_001145137	chr22(.):51002289-51021506	0.1052
NM_005198	chr22(.):51012386-51026428	0.1345
NM_016431	chr22(.):51036561-51054979	0.0821
NM_001085428	chr22(.):51056181-51071601	0.1673
