GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
6_MACS_peak_17279_lociStitched	chr19(.):41721926-41730038	0.0831
3_MACS_peak_17285_lociStitched	chr19(.):41731212-41733375	0.0827
2_MACS_peak_17288_lociStitched	chr19(.):41734411-41735889	0.0515
1_MACS_peak_17290_lociStitched	chr19(.):41741258-41741720	0.078
1_MACS_peak_17291_lociStitched	chr19(.):41743575-41744188	0.1053
1_MACS_peak_17292_lociStitched	chr19(.):41746445-41746838	0.0933
4_MACS_peak_17293_lociStitched	chr19(.):41748394-41751119	0.0702
4_MACS_peak_17297_lociStitched	chr19(.):41756135-41759944	0.0725
2_MACS_peak_17301_lociStitched	chr19(.):41763290-41764543	0.0867
2_MACS_peak_17303_lociStitched	chr19(.):41766268-41768117	0.1743
2_MACS_peak_17305_lociStitched	chr19(.):42007477-42008748	0.1067
1_MACS_peak_17307_lociStitched	chr19(.):42121966-42122383	0.0978
9_MACS_peak_17308_lociStitched	chr19(.):42124392-42133545	0.095
1_MACS_peak_17317_lociStitched	chr19(.):42134949-42135404	0.1033
1_MACS_peak_17318_lociStitched	chr19(.):42151936-42152446	0.103
4_MACS_peak_17319_lociStitched	chr19(.):42185912-42190438	0.0963
2_MACS_peak_17323_lociStitched	chr19(.):42192045-42193234	0.0627
1_MACS_peak_17325_lociStitched	chr19(.):42195675-42196097	0.1063
5_MACS_peak_17326_lociStitched	chr19(.):42204680-42210348	0.1
6_MACS_peak_17331_lociStitched	chr19(.):42211723-42220011	0.0926
1_MACS_peak_17337_lociStitched	chr19(.):42221473-42226541	0.1092
2_MACS_peak_17338_lociStitched	chr19(.):42231093-42231975	0.0775
2_MACS_peak_17340_lociStitched	chr19(.):42238097-42238810	0.1023
1_MACS_peak_17342_lociStitched	chr19(.):42243655-42244124	0.0572
1_MACS_peak_17343_lociStitched	chr19(.):42245211-42245742	0.0687
1_MACS_peak_17344_lociStitched	chr19(.):42247420-42248060	0.0864
5_MACS_peak_17345_lociStitched	chr19(.):42249416-42256927	0.126
1_MACS_peak_17350_lociStitched	chr19(.):42259789-42260389	0.121
5_MACS_peak_17351_lociStitched	chr19(.):42261529-42267681	0.0872
1_MACS_peak_17356_lociStitched	chr19(.):42270183-42270770	0.0514
3_MACS_peak_17357_lociStitched	chr19(.):42272636-42275392	0.0762
1_MACS_peak_17360_lociStitched	chr19(.):42276780-42277477	0.0695
21_MACS_peak_17361_lociStitched	chr19(.):42278848-42309743	0.1127
2_MACS_peak_17382_lociStitched	chr19(.):42310871-42314208	0.12
1_MACS_peak_17384_lociStitched	chr19(.):42315428-42315816	0.0438
1_MACS_peak_17385_lociStitched	chr19(.):42317590-42318227	0.0685
3_MACS_peak_17386_lociStitched	chr19(.):42319490-42321394	0.0958
4_MACS_peak_17389_lociStitched	chr19(.):42322568-42325291	0.0808
3_MACS_peak_17393_lociStitched	chr19(.):42330710-42334817	0.0885
3_MACS_peak_17396_lociStitched	chr19(.):42339564-42343784	0.1287
1_MACS_peak_17399_lociStitched	chr19(.):42346280-42346776	0.0686
5_MACS_peak_17400_lociStitched	chr19(.):42348487-42353114	0.0988
2_MACS_peak_17405_lociStitched	chr19(.):42354634-42355924	0.0969
1_MACS_peak_17407_lociStitched	chr19(.):42357593-42358254	0.1398
10_MACS_peak_17408_lociStitched	chr19(.):42414852-42442724	0.1137
2_MACS_peak_17418_lociStitched	chr19(.):42443780-42446070	0.093
12_MACS_peak_17420_lociStitched	chr19(.):42468144-42510748	0.0966
3_MACS_peak_17432_lociStitched	chr19(.):42521784-42530047	0.0903
2_MACS_peak_17435_lociStitched	chr19(.):42531432-42533104	0.1192
1_MACS_peak_17437_lociStitched	chr19(.):42534392-42535228	0.0511
1_MACS_peak_17438_lociStitched	chr19(.):42536891-42537953	0.1053
3_MACS_peak_17439_lociStitched	chr19(.):42555390-42559247	0.0721
1_MACS_peak_17442_lociStitched	chr19(.):42563366-42564212	0.1519
3_MACS_peak_17443_lociStitched	chr19(.):42568475-42575206	0.1061
8_MACS_peak_17446_lociStitched	chr19(.):42649234-42659953	0.0928
1_MACS_peak_17454_lociStitched	chr19(.):42662269-42662723	0.1302
2_MACS_peak_17455_lociStitched	chr19(.):42679135-42684033	0.1245
1_MACS_peak_17457_lociStitched	chr19(.):42760353-42761845	0.0698
2_MACS_peak_17458_lociStitched	chr19(.):42765625-42766843	0.0428
1_MACS_peak_17460_lociStitched	chr19(.):42816229-42819760	0.1308
2_MACS_peak_17461_lociStitched	chr19(.):42823369-42828842	0.0913
1_MACS_peak_17463_lociStitched	chr19(.):42887073-42887481	0.0778
2_MACS_peak_17464_lociStitched	chr19(.):42891983-42897213	0.1006
2_MACS_peak_17466_lociStitched	chr19(.):43059301-43060474	0.0902
1_MACS_peak_17468_lociStitched	chr19(.):43069759-43070103	0.0608
2_MACS_peak_17469_lociStitched	chr19(.):43830824-43832684	0.1202
5_MACS_peak_17471_lociStitched	chr19(.):43861364-43865715	0.0572
2_MACS_peak_17476_lociStitched	chr19(.):43866793-43870655	0.0835
1_MACS_peak_17478_lociStitched	chr19(.):43873213-43874850	0.1047
5_MACS_peak_17479_lociStitched	chr19(.):43877685-43883012	0.0712
3_MACS_peak_17484_lociStitched	chr19(.):43964550-43967564	0.1003
1_MACS_peak_17487_lociStitched	chr19(.):44130774-44131706	0.0821
1_MACS_peak_17488_lociStitched	chr19(.):44138986-44139675	0.0901
2_MACS_peak_17489_lociStitched	chr19(.):44142180-44145160	0.0881
1_MACS_peak_17491_lociStitched	chr19(.):44221649-44223925	0.1082
1_MACS_peak_17493_lociStitched	chr19(.):44959329-44959809	0.2649
1_MACS_peak_17496_lociStitched	chr19(.):45249611-45250778	0.1617
2_MACS_peak_17497_lociStitched	chr19(.):45296378-45297347	0.1353
1_MACS_peak_17499_lociStitched	chr19(.):45298960-45299368	0.1292
6_MACS_peak_17500_lociStitched	chr19(.):45305921-45317097	0.0798
1_MACS_peak_17506_lociStitched	chr19(.):45318128-45318772	0.0662
9_MACS_peak_17507_lociStitched	chr19(.):45319924-45332196	0.0805
10_MACS_peak_17516_lociStitched	chr19(.):45333759-45345952	0.094
5_MACS_peak_17526_lociStitched	chr19(.):45349469-45360982	0.0943
1_MACS_peak_17531_lociStitched	chr19(.):45362939-45363486	0.1376
11_MACS_peak_17532_lociStitched	chr19(.):45367847-45391014	0.1027
1_MACS_peak_17543_lociStitched	chr19(.):45408163-45418228	0.1075
5_MACS_peak_17544_lociStitched	chr19(.):45425167-45432550	0.1214
1_MACS_peak_17549_lociStitched	chr19(.):45434549-45435131	0.1212
4_MACS_peak_17550_lociStitched	chr19(.):45436971-45440209	0.1006
4_MACS_peak_17554_lociStitched	chr19(.):45658722-45666481	0.1147
8_MACS_peak_17558_lociStitched	chr19(.):45714484-45732156	0.0924
7_MACS_peak_17566_lociStitched	chr19(.):45733596-45749676	0.0893
9_MACS_peak_17573_lociStitched	chr19(.):45814800-45828137	0.0969
1_MACS_peak_17582_lociStitched	chr19(.):45833607-45834059	0.0517
1_MACS_peak_17583_lociStitched	chr19(.):45839674-45840323	0.128
4_MACS_peak_17584_lociStitched	chr19(.):45844809-45852077	0.0921
1_MACS_peak_17588_lociStitched	chr19(.):45888936-45889412	0.1168
1_MACS_peak_17589_lociStitched	chr19(.):45932271-45932830	0.1257
5_MACS_peak_17590_lociStitched	chr19(.):45964898-45970527	0.1252
3_MACS_peak_17595_lociStitched	chr19(.):45989161-45993319	0.1401
3_MACS_peak_17598_lociStitched	chr19(.):45996762-46003327	0.1435
5_MACS_peak_17601_lociStitched	chr19(.):46092690-46105950	0.1135
1_MACS_peak_17606_lociStitched	chr19(.):46156963-46157772	0.1351
1_MACS_peak_17607_lociStitched	chr19(.):46159038-46159543	0.0901
2_MACS_peak_17608_lociStitched	chr19(.):46161024-46165319	0.1137
2_MACS_peak_17610_lociStitched	chr19(.):46167333-46169128	0.1083
1_MACS_peak_17612_lociStitched	chr19(.):46171569-46172812	0.127
6_MACS_peak_17613_lociStitched	chr19(.):46175447-46181991	0.115
1_MACS_peak_17619_lociStitched	chr19(.):46248030-46248405	0.0195
1_MACS_peak_17620_lociStitched	chr19(.):46249409-46249882	0.1595
1_MACS_peak_17621_lociStitched	chr19(.):46252235-46252849	0.0891
3_MACS_peak_17622_lociStitched	chr19(.):46263674-46271534	0.0919
7_MACS_peak_17625_lociStitched	chr19(.):46366532-46381366	0.0984
2_MACS_peak_17632_lociStitched	chr19(.):46407317-46409138	0.1199
7_MACS_peak_17634_lociStitched	chr19(.):46413851-46424246	0.0994
3_MACS_peak_17641_lociStitched	chr19(.):46426329-46429211	0.0808
6_MACS_peak_17644_lociStitched	chr19(.):46431426-46436793	0.0905
2_MACS_peak_17650_lociStitched	chr19(.):46438368-46441204	0.0933
1_MACS_peak_17652_lociStitched	chr19(.):46445603-46445982	0.0978
2_MACS_peak_17653_lociStitched	chr19(.):46447705-46448452	0.1247
3_MACS_peak_17655_lociStitched	chr19(.):46449641-46453650	0.106
9_MACS_peak_17658_lociStitched	chr19(.):46458293-46466048	0.0861
7_MACS_peak_17667_lociStitched	chr19(.):46467811-46478627	0.0962
12_MACS_peak_17674_lociStitched	chr19(.):46479649-46491038	0.0866
2_MACS_peak_17686_lociStitched	chr19(.):46492171-46494111	0.0917
1_MACS_peak_17688_lociStitched	chr19(.):46578868-46579301	0.0918
1_MACS_peak_17689_lociStitched	chr19(.):46581908-46582650	0.1159
1_MACS_peak_17690_lociStitched	chr19(.):46699625-46699909	0.0182
1_MACS_peak_17691_lociStitched	chr19(.):46702666-46702990	0.0266
2_MACS_peak_17692_lociStitched	chr19(.):46710255-46711563	0.106
2_MACS_peak_17694_lociStitched	chr19(.):46715950-46717326	0.0248
1_MACS_peak_17696_lociStitched	chr19(.):46731512-46732116	0.0182
1_MACS_peak_17697_lociStitched	chr19(.):46733593-46734233	0.0562
2_MACS_peak_17698_lociStitched	chr19(.):46735649-46737422	0.1101
1_MACS_peak_17700_lociStitched	chr19(.):46752785-46753137	0.0737
2_MACS_peak_17701_lociStitched	chr19(.):46762977-46764903	0.0641
2_MACS_peak_17703_lociStitched	chr19(.):46780377-46782997	0.1165
2_MACS_peak_17705_lociStitched	chr19(.):46787307-46788556	0.1152
2_MACS_peak_17707_lociStitched	chr19(.):46796165-46797941	0.0983
1_MACS_peak_17709_lociStitched	chr19(.):46802521-46802869	0.1275
1_MACS_peak_17710_lociStitched	chr19(.):46804606-46804935	0.0
3_MACS_peak_17711_lociStitched	chr19(.):46812172-46814371	0.0657
1_MACS_peak_17714_lociStitched	chr19(.):46824977-46825301	0.0157
1_MACS_peak_17715_lociStitched	chr19(.):46832377-46832725	0.0497
8_MACS_peak_17716_lociStitched	chr19(.):46839635-46846443	0.0755
4_MACS_peak_17724_lociStitched	chr19(.):46900384-46905519	0.095
5_MACS_peak_17728_lociStitched	chr19(.):46906545-46915929	0.0862
4_MACS_peak_17733_lociStitched	chr19(.):46918670-46922071	0.0658
5_MACS_peak_17737_lociStitched	chr19(.):46923756-46935376	0.1065
3_MACS_peak_17742_lociStitched	chr19(.):46936984-46941012	0.0911
3_MACS_peak_17745_lociStitched	chr19(.):46947963-46950995	0.0861
2_MACS_peak_17748_lociStitched	chr19(.):46954670-46955556	0.0652
15_MACS_peak_17750_lociStitched	chr19(.):46958773-46978781	0.078
12_MACS_peak_17765_lociStitched	chr19(.):46980342-47001975	0.0883
5_MACS_peak_17777_lociStitched	chr19(.):47003383-47009095	0.1013
3_MACS_peak_17782_lociStitched	chr19(.):47010433-47012676	0.0779
4_MACS_peak_17785_lociStitched	chr19(.):47014869-47018292	0.1008
1_MACS_peak_17789_lociStitched	chr19(.):47020558-47021219	0.0505
4_MACS_peak_17790_lociStitched	chr19(.):47029326-47041907	0.1274
8_MACS_peak_17794_lociStitched	chr19(.):47115007-47145813	0.1258
3_MACS_peak_17802_lociStitched	chr19(.):47149286-47151796	0.078
4_MACS_peak_17805_lociStitched	chr19(.):47154477-47164200	0.1044
1_MACS_peak_17809_lociStitched	chr19(.):47167220-47167675	0.1011
1_MACS_peak_17810_lociStitched	chr19(.):47511927-47512339	0.0987
1_MACS_peak_17811_lociStitched	chr19(.):47514006-47514464	0.1521
6_MACS_peak_17812_lociStitched	chr19(.):47521785-47533442	0.1043
1_MACS_peak_17818_lociStitched	chr19(.):47537738-47538150	0.1493
1_MACS_peak_17819_lociStitched	chr19(.):47797810-47798563	0.111
3_MACS_peak_17820_lociStitched	chr19(.):47804817-47807952	0.11
6_MACS_peak_17823_lociStitched	chr19(.):47809555-47818900	0.0898
2_MACS_peak_17829_lociStitched	chr19(.):47821667-47824985	0.0914
2_MACS_peak_17831_lociStitched	chr19(.):47827318-47828065	0.0864
1_MACS_peak_17833_lociStitched	chr19(.):47835001-47835814	0.1192
1_MACS_peak_17834_lociStitched	chr19(.):47871251-47871653	0.1692
3_MACS_peak_17835_lociStitched	chr19(.):47894707-47898531	0.0898
9_MACS_peak_17838_lociStitched	chr19(.):47900910-47930707	0.1062
1_MACS_peak_17847_lociStitched	chr19(.):47932317-47934463	0.0908
5_MACS_peak_17848_lociStitched	chr19(.):47941919-47950555	0.1211
2_MACS_peak_17853_lociStitched	chr19(.):47951758-47956122	0.0708
5_MACS_peak_17855_lociStitched	chr19(.):47957525-47965852	0.1073
6_MACS_peak_17860_lociStitched	chr19(.):47967083-47978826	0.0952
2_MACS_peak_17866_lociStitched	chr19(.):48023549-48027476	0.1411
1_MACS_peak_17868_lociStitched	chr19(.):48030250-48030581	0.1003
3_MACS_peak_17869_lociStitched	chr19(.):48031989-48036471	0.087
3_MACS_peak_17872_lociStitched	chr19(.):48040396-48043233	0.068
4_MACS_peak_17875_lociStitched	chr19(.):48046039-48050336	0.0687
1_MACS_peak_17879_lociStitched	chr19(.):48052604-48053366	0.1052
1_MACS_peak_17880_lociStitched	chr19(.):48074035-48074800	0.0726
1_MACS_peak_17881_lociStitched	chr19(.):48094299-48094833	0.0199
1_MACS_peak_17882_lociStitched	chr19(.):48101390-48101821	0.1845
1_MACS_peak_17883_lociStitched	chr19(.):48106130-48106545	0.0658
1_MACS_peak_17884_lociStitched	chr19(.):48107815-48108493	0.0096
11_MACS_peak_17885_lociStitched	chr19(.):48211283-48229933	0.0935
6_MACS_peak_17896_lociStitched	chr19(.):48230978-48242580	0.0858
2_MACS_peak_17902_lociStitched	chr19(.):48269608-48270988	0.0975
2_MACS_peak_17904_lociStitched	chr19(.):48274353-48276881	0.1793
1_MACS_peak_17906_lociStitched	chr19(.):48293951-48294572	0.1052
1_MACS_peak_17907_lociStitched	chr19(.):48295630-48295980	0.0833
2_MACS_peak_17908_lociStitched	chr19(.):48297691-48299897	0.0906
1_MACS_peak_17910_lociStitched	chr19(.):48301003-48302134	0.0784
4_MACS_peak_17911_lociStitched	chr19(.):48305936-48310116	0.0676
1_MACS_peak_17915_lociStitched	chr19(.):48313588-48314372	0.0325
1_MACS_peak_17916_lociStitched	chr19(.):48316019-48316419	0.0738
2_MACS_peak_17917_lociStitched	chr19(.):48320245-48321049	0.0986
2_MACS_peak_17919_lociStitched	chr19(.):48323900-48327735	0.0837
2_MACS_peak_17921_lociStitched	chr19(.):48329151-48331623	0.1188
5_MACS_peak_17923_lociStitched	chr19(.):48342796-48346298	0.0841
2_MACS_peak_17928_lociStitched	chr19(.):48347550-48348765	0.028
9_MACS_peak_17930_lociStitched	chr19(.):48352019-48359989	0.0734
6_MACS_peak_17939_lociStitched	chr19(.):48361069-48366112	0.068
13_MACS_peak_17945_lociStitched	chr19(.):48367330-48379277	0.0878
3_MACS_peak_17958_lociStitched	chr19(.):48381094-48382975	0.0797
1_MACS_peak_17961_lociStitched	chr19(.):48389054-48389649	0.0664
1_MACS_peak_17962_lociStitched	chr19(.):48392973-48393286	0.0552
1_MACS_peak_17963_lociStitched	chr19(.):48395625-48396049	0.075
2_MACS_peak_17964_lociStitched	chr19(.):48400377-48402517	0.0951
7_MACS_peak_17966_lociStitched	chr19(.):48404648-48466012	0.3354
1_MACS_peak_17973_lociStitched	chr19(.):48467735-48468860	0.0995
2_MACS_peak_17974_lociStitched	chr19(.):48470345-48471330	0.1119
2_MACS_peak_17976_lociStitched	chr19(.):48476822-48478401	0.073
3_MACS_peak_17978_lociStitched	chr19(.):48489325-48491108	0.0779
2_MACS_peak_17981_lociStitched	chr19(.):48492727-48493733	0.079
1_MACS_peak_17983_lociStitched	chr19(.):48495768-48496359	0.0616
2_MACS_peak_17984_lociStitched	chr19(.):48503675-48505920	0.096
3_MACS_peak_17986_lociStitched	chr19(.):48522173-48525802	0.1026
4_MACS_peak_17989_lociStitched	chr19(.):48527543-48531726	0.0875
1_MACS_peak_17993_lociStitched	chr19(.):48532921-48533636	0.1108
5_MACS_peak_17994_lociStitched	chr19(.):48534810-48538134	0.0763
2_MACS_peak_17999_lociStitched	chr19(.):48542293-48544267	0.0718
1_MACS_peak_18001_lociStitched	chr19(.):48561618-48561939	0.0733
1_MACS_peak_18002_lociStitched	chr19(.):48767730-48768379	0.1909
3_MACS_peak_18003_lociStitched	chr19(.):48772300-48775559	0.0981
14_MACS_peak_18006_lociStitched	chr19(.):48777910-48803056	0.0998
4_MACS_peak_18020_lociStitched	chr19(.):48804188-48810173	0.1005
1_MACS_peak_18024_lociStitched	chr19(.):48895624-48900810	0.1052
2_MACS_peak_18025_lociStitched	chr19(.):48908909-48911254	0.1214
1_MACS_peak_18027_lociStitched	chr19(.):48912425-48912747	0.0358
3_MACS_peak_18028_lociStitched	chr19(.):48916003-48919310	0.1464
4_MACS_peak_18031_lociStitched	chr19(.):48997250-49004627	0.0824
1_MACS_peak_18035_lociStitched	chr19(.):49006113-49006430	0.0738
2_MACS_peak_18036_lociStitched	chr19(.):49008892-49017150	0.1303
3_MACS_peak_18038_lociStitched	chr19(.):49019419-49021833	0.0978
5_MACS_peak_18041_lociStitched	chr19(.):49023247-49028207	0.0905
8_MACS_peak_18046_lociStitched	chr19(.):49031050-49042120	0.1017
5_MACS_peak_18054_lociStitched	chr19(.):49043349-49047169	0.0916
14_MACS_peak_18059_lociStitched	chr19(.):49048568-49074490	0.0881
10_MACS_peak_18073_lociStitched	chr19(.):49080593-49110686	0.113
2_MACS_peak_18083_lociStitched	chr19(.):49144520-49146838	0.0779
1_MACS_peak_18085_lociStitched	chr19(.):49148297-49149614	0.177
1_MACS_peak_18086_lociStitched	chr19(.):49154324-49154788	0.1674
1_MACS_peak_18087_lociStitched	chr19(.):49158699-49161577	0.0773
3_MACS_peak_18088_lociStitched	chr19(.):49165770-49168119	0.0796
2_MACS_peak_18091_lociStitched	chr19(.):49170388-49172099	0.1013
15_MACS_peak_18093_lociStitched	chr19(.):49173885-49210058	0.1005
2_MACS_peak_18108_lociStitched	chr19(.):49211678-49214857	0.0823
1_MACS_peak_18110_lociStitched	chr19(.):49215895-49217245	0.1596
4_MACS_peak_18111_lociStitched	chr19(.):49218416-49223043	0.0804
2_MACS_peak_18115_lociStitched	chr19(.):49225581-49226899	0.118
1_MACS_peak_18117_lociStitched	chr19(.):49230979-49231609	0.1207
5_MACS_peak_18118_lociStitched	chr19(.):49233021-49237875	0.0944
1_MACS_peak_18123_lociStitched	chr19(.):49240601-49241059	0.1017
4_MACS_peak_18124_lociStitched	chr19(.):49242496-49251074	0.1178
14_MACS_peak_18128_lociStitched	chr19(.):49252758-49278001	0.1139
6_MACS_peak_18142_lociStitched	chr19(.):49279131-49290984	0.1154
1_MACS_peak_18148_lociStitched	chr19(.):49339698-49340944	0.1074
3_MACS_peak_18149_lociStitched	chr19(.):49364424-49366847	0.1023
2_MACS_peak_18152_lociStitched	chr19(.):49369078-49371137	0.1204
1_MACS_peak_18154_lociStitched	chr19(.):49435607-49435925	0.0329
13_MACS_peak_18155_lociStitched	chr19(.):49519972-49574946	0.1
2_MACS_peak_18168_lociStitched	chr19(.):49576618-49577933	0.0884
2_MACS_peak_18170_lociStitched	chr19(.):49622640-49627148	0.0924
2_MACS_peak_18172_lociStitched	chr19(.):49642019-49643202	0.0809
5_MACS_peak_18174_lociStitched	chr19(.):49646082-49652820	0.1407
1_MACS_peak_18179_lociStitched	chr19(.):49653829-49655573	0.145
12_MACS_peak_18180_lociStitched	chr19(.):49656685-49672376	0.0901
6_MACS_peak_18192_lociStitched	chr19(.):49673845-49681977	0.107
1_MACS_peak_18198_lociStitched	chr19(.):49684389-49684723	0.0511
1_MACS_peak_18199_lociStitched	chr19(.):49687016-49687364	0.1328
5_MACS_peak_18200_lociStitched	chr19(.):49690910-49697289	0.1171
3_MACS_peak_18205_lociStitched	chr19(.):49700198-49701663	0.0399
1_MACS_peak_18208_lociStitched	chr19(.):49737384-49737801	0.0743
1_MACS_peak_18209_lociStitched	chr19(.):49744125-49744443	0.0846
1_MACS_peak_18210_lociStitched	chr19(.):49747605-49748079	0.0454
3_MACS_peak_18211_lociStitched	chr19(.):49755240-49757216	0.1194
3_MACS_peak_18214_lociStitched	chr19(.):49784446-49786226	0.0599
9_MACS_peak_18217_lociStitched	chr19(.):49853980-49869376	0.1039
2_MACS_peak_18226_lociStitched	chr19(.):49872672-49874664	0.1266
1_MACS_peak_18228_lociStitched	chr19(.):49877309-49877779	0.066
2_MACS_peak_18229_lociStitched	chr19(.):49878885-49879988	0.1244
3_MACS_peak_18231_lociStitched	chr19(.):49892649-49896418	0.1261
1_MACS_peak_18234_lociStitched	chr19(.):49898061-49898979	0.0852
4_MACS_peak_18235_lociStitched	chr19(.):49900352-49903095	0.0743
1_MACS_peak_18239_lociStitched	chr19(.):49907114-49907438	0.0837
9_MACS_peak_18240_lociStitched	chr19(.):49916023-49946104	0.098
12_MACS_peak_18249_lociStitched	chr19(.):50011016-50038368	0.1042
2_MACS_peak_18261_lociStitched	chr19(.):50039674-50041995	0.117
3_MACS_peak_18263_lociStitched	chr19(.):50043548-50048681	0.1072
1_MACS_peak_18266_lociStitched	chr19(.):50139651-50140027	0.0746
1_MACS_peak_18267_lociStitched	chr19(.):50142127-50142926	0.1005
2_MACS_peak_18268_lociStitched	chr19(.):50193772-50195630	0.1132
3_MACS_peak_18270_lociStitched	chr19(.):50198958-50200837	0.0951
2_MACS_peak_18273_lociStitched	chr19(.):50202136-50204503	0.0809
7_MACS_peak_18275_lociStitched	chr19(.):50207413-50213668	0.0706
2_MACS_peak_18282_lociStitched	chr19(.):50216771-50218111	0.0959
3_MACS_peak_18284_lociStitched	chr19(.):50225185-50228701	0.1054
3_MACS_peak_18287_lociStitched	chr19(.):50230216-50231975	0.089
7_MACS_peak_18290_lociStitched	chr19(.):50233417-50240529	0.0969
2_MACS_peak_18297_lociStitched	chr19(.):50244002-50245661	0.0803
2_MACS_peak_18299_lociStitched	chr19(.):50246726-50247705	0.1084
1_MACS_peak_18301_lociStitched	chr19(.):50250483-50250829	0.094
1_MACS_peak_18302_lociStitched	chr19(.):50253990-50254476	0.0742
1_MACS_peak_18303_lociStitched	chr19(.):50257906-50258259	0.1303
1_MACS_peak_18304_lociStitched	chr19(.):50260459-50261183	0.1557
2_MACS_peak_18305_lociStitched	chr19(.):50264947-50266909	0.1126
1_MACS_peak_18307_lociStitched	chr19(.):50571300-50571634	0.0495
