GENE_ID	locusLine	bin_1_39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_13359_lociStitched	chr19(.):12661194-12663687	0.2189
2_MACS_peak_13360_lociStitched	chr19(.):12721145-12725782	0.2062
2_MACS_peak_13362_lociStitched	chr19(.):12776773-12781485	0.2175
1_MACS_peak_13364_lociStitched	chr19(.):12791530-12793478	0.221
1_MACS_peak_13365_lociStitched	chr19(.):12806888-12808197	0.1486
1_MACS_peak_13366_lociStitched	chr19(.):12832198-12835259	0.1734
2_MACS_peak_13367_lociStitched	chr19(.):12844312-12848973	0.208
6_MACS_peak_13369_lociStitched	chr19(.):12885665-12918416	0.1415
3_MACS_peak_13375_lociStitched	chr19(.):12991414-13002771	0.1527
1_MACS_peak_13378_lociStitched	chr19(.):13010269-13011932	0.1749
2_MACS_peak_13379_lociStitched	chr19(.):13024201-13030730	0.1343
4_MACS_peak_13381_lociStitched	chr19(.):13043535-13057730	0.1713
1_MACS_peak_13385_lociStitched	chr19(.):13067043-13068934	0.1295
1_MACS_peak_13386_lociStitched	chr19(.):13075513-13076975	0.2351
1_MACS_peak_13387_lociStitched	chr19(.):13132734-13134749	0.1278
2_MACS_peak_13388_lociStitched	chr19(.):13210131-13216659	0.1212
2_MACS_peak_13390_lociStitched	chr19(.):13226318-13229996	0.1695
1_MACS_peak_13392_lociStitched	chr19(.):13251638-13252276	0.0939
1_MACS_peak_13393_lociStitched	chr19(.):13260241-13264323	0.2059
1_MACS_peak_13394_lociStitched	chr19(.):13277772-13278994	0.1663
1_MACS_peak_13395_lociStitched	chr19(.):13326263-13327141	0.1425
1_MACS_peak_13396_lociStitched	chr19(.):13371202-13373173	0.1309
1_MACS_peak_13397_lociStitched	chr19(.):13385641-13387045	0.1221
1_MACS_peak_13398_lociStitched	chr19(.):13842036-13843198	0.2326
1_MACS_peak_13399_lociStitched	chr19(.):13858133-13859703	0.1902
1_MACS_peak_13400_lociStitched	chr19(.):13874630-13876255	0.1776
1_MACS_peak_13401_lociStitched	chr19(.):13884851-13886287	0.1857
2_MACS_peak_13402_lociStitched	chr19(.):13898101-13907133	0.1149
1_MACS_peak_13404_lociStitched	chr19(.):13927938-13929802	0.1818
3_MACS_peak_13405_lociStitched	chr19(.):13949126-13962111	0.1605
1_MACS_peak_13408_lociStitched	chr19(.):13972047-13973460	0.1574
2_MACS_peak_13409_lociStitched	chr19(.):13990704-13996826	0.1734
1_MACS_peak_13411_lociStitched	chr19(.):14016240-14018083	0.1936
1_MACS_peak_13412_lociStitched	chr19(.):14062884-14064268	0.14
1_MACS_peak_13413_lociStitched	chr19(.):14096337-14098692	0.203
1_MACS_peak_13414_lociStitched	chr19(.):14115933-14118479	0.1974
1_MACS_peak_13415_lociStitched	chr19(.):14125436-14126799	0.1686
1_MACS_peak_13416_lociStitched	chr19(.):14142245-14143590	0.1726
1_MACS_peak_13417_lociStitched	chr19(.):14153191-14154271	0.1834
2_MACS_peak_13418_lociStitched	chr19(.):14182327-14193521	0.1457
2_MACS_peak_13420_lociStitched	chr19(.):14200879-14203040	0.0815
1_MACS_peak_13422_lociStitched	chr19(.):14212475-14214656	0.1426
2_MACS_peak_13423_lociStitched	chr19(.):14227595-14229966	0.1393
1_MACS_peak_13425_lociStitched	chr19(.):14246347-14249014	0.1388
1_MACS_peak_13426_lociStitched	chr19(.):14259850-14261058	0.0655
1_MACS_peak_13427_lociStitched	chr19(.):14317589-14318423	0.0755
1_MACS_peak_13428_lociStitched	chr19(.):14528455-14531225	0.244
3_MACS_peak_13429_lociStitched	chr19(.):14543159-14551808	0.1409
1_MACS_peak_13432_lociStitched	chr19(.):14606671-14607606	0.0905
1_MACS_peak_13433_lociStitched	chr19(.):14628001-14630148	0.1821
1_MACS_peak_13434_lociStitched	chr19(.):14639466-14641331	0.226
1_MACS_peak_13435_lociStitched	chr19(.):14681980-14683380	0.1813
1_MACS_peak_13436_lociStitched	chr19(.):14800087-14801710	0.1536
1_MACS_peak_13437_lociStitched	chr19(.):15235283-15237382	0.2196
3_MACS_peak_13438_lociStitched	chr19(.):15396523-15404724	0.1283
1_MACS_peak_13441_lociStitched	chr19(.):15441743-15445633	0.114
1_MACS_peak_13442_lociStitched	chr19(.):15488578-15491841	0.1852
1_MACS_peak_13443_lociStitched	chr19(.):15528904-15530770	0.1619
1_MACS_peak_13444_lociStitched	chr19(.):15542380-15544455	0.1102
2_MACS_peak_13445_lociStitched	chr19(.):15574039-15578978	0.1869
1_MACS_peak_13447_lociStitched	chr19(.):15947095-15948500	0.1293
2_MACS_peak_13448_lociStitched	chr19(.):16180365-16191352	0.1607
2_MACS_peak_13450_lociStitched	chr19(.):16221379-16231712	0.1685
5_MACS_peak_13452_lociStitched	chr19(.):16244131-16273088	0.1721
3_MACS_peak_13457_lociStitched	chr19(.):16285909-16297102	0.1268
1_MACS_peak_13460_lociStitched	chr19(.):16307924-16309451	0.2226
2_MACS_peak_13461_lociStitched	chr19(.):16434625-16442425	0.1645
2_MACS_peak_13463_lociStitched	chr19(.):16475969-16484271	0.1776
1_MACS_peak_13465_lociStitched	chr19(.):16493194-16494898	0.1536
4_MACS_peak_13466_lociStitched	chr19(.):16545100-16561313	0.1613
1_MACS_peak_13470_lociStitched	chr19(.):16581719-16583659	0.1875
1_MACS_peak_13471_lociStitched	chr19(.):16606366-16607854	0.1939
1_MACS_peak_13472_lociStitched	chr19(.):16652216-16654451	0.1847
2_MACS_peak_13473_lociStitched	chr19(.):16682133-16684208	0.1949
3_MACS_peak_13475_lociStitched	chr19(.):16694113-16711412	0.2128
1_MACS_peak_13478_lociStitched	chr19(.):16737940-16740838	0.181
1_MACS_peak_13479_lociStitched	chr19(.):16757561-16758498	0.1674
1_MACS_peak_13480_lociStitched	chr19(.):16770086-16773132	0.2118
1_MACS_peak_13481_lociStitched	chr19(.):16828988-16830349	0.1333
1_MACS_peak_13482_lociStitched	chr19(.):16939835-16941028	0.1156
1_MACS_peak_13483_lociStitched	chr19(.):16984655-16986382	0.1406
2_MACS_peak_13484_lociStitched	chr19(.):16993479-17000652	0.1191
1_MACS_peak_13486_lociStitched	chr19(.):17007913-17008710	0.0728
3_MACS_peak_13487_lociStitched	chr19(.):17184694-17191835	0.19
1_MACS_peak_13490_lociStitched	chr19(.):17235529-17237451	0.1264
1_MACS_peak_13491_lociStitched	chr19(.):17246358-17247234	0.1321
1_MACS_peak_13492_lociStitched	chr19(.):17325386-17326992	0.1877
1_MACS_peak_13493_lociStitched	chr19(.):17336690-17338000	0.1522
1_MACS_peak_13494_lociStitched	chr19(.):17345676-17346931	0.1302
2_MACS_peak_13495_lociStitched	chr19(.):17355616-17358115	0.0799
1_MACS_peak_13497_lociStitched	chr19(.):17376735-17379154	0.2079
1_MACS_peak_13498_lociStitched	chr19(.):17402738-17403923	0.1687
3_MACS_peak_13499_lociStitched	chr19(.):17413426-17421233	0.1901
2_MACS_peak_13502_lociStitched	chr19(.):17444840-17449506	0.1811
3_MACS_peak_13504_lociStitched	chr19(.):17480322-17486035	0.1192
1_MACS_peak_13507_lociStitched	chr19(.):17493017-17494175	0.1291
1_MACS_peak_13508_lociStitched	chr19(.):17501946-17503171	0.2318
1_MACS_peak_13509_lociStitched	chr19(.):17514949-17518959	0.2626
1_MACS_peak_13510_lociStitched	chr19(.):17529944-17531732	0.2004
2_MACS_peak_13511_lociStitched	chr19(.):17574450-17581761	0.1539
1_MACS_peak_13513_lociStitched	chr19(.):17621562-17623420	0.1709
1_MACS_peak_13514_lociStitched	chr19(.):17666318-17667547	0.089
1_MACS_peak_13515_lociStitched	chr19(.):17829584-17831288	0.176
1_MACS_peak_13516_lociStitched	chr19(.):17861333-17863225	0.168
1_MACS_peak_13517_lociStitched	chr19(.):17957878-17959456	0.1424
1_MACS_peak_13518_lociStitched	chr19(.):17970287-17971608	0.1927
1_MACS_peak_13519_lociStitched	chr19(.):18042896-18044625	0.1838
1_MACS_peak_13520_lociStitched	chr19(.):18058730-18059580	0.0672
1_MACS_peak_13521_lociStitched	chr19(.):18132330-18133891	0.1673
1_MACS_peak_13522_lociStitched	chr19(.):18155104-18156638	0.2407
2_MACS_peak_13523_lociStitched	chr19(.):18197011-18202665	0.1296
1_MACS_peak_13525_lociStitched	chr19(.):18220295-18221624	0.1647
1_MACS_peak_13526_lociStitched	chr19(.):18228205-18231049	0.1842
1_MACS_peak_13527_lociStitched	chr19(.):18262515-18264931	0.1834
1_MACS_peak_13528_lociStitched	chr19(.):18271614-18272555	0.0784
1_MACS_peak_13529_lociStitched	chr19(.):18283967-18285744	0.1684
1_MACS_peak_13530_lociStitched	chr19(.):18302672-18304937	0.2084
1_MACS_peak_13531_lociStitched	chr19(.):18313856-18316695	0.1891
1_MACS_peak_13532_lociStitched	chr19(.):18365179-18366244	0.1405
1_MACS_peak_13533_lociStitched	chr19(.):18390206-18393724	0.1244
1_MACS_peak_13534_lociStitched	chr19(.):18402294-18403647	0.1234
1_MACS_peak_13535_lociStitched	chr19(.):18413543-18416860	0.1911
1_MACS_peak_13536_lociStitched	chr19(.):18432792-18435005	0.2059
1_MACS_peak_13537_lociStitched	chr19(.):18450517-18452310	0.0836
1_MACS_peak_13538_lociStitched	chr19(.):18484070-18485590	0.1103
1_MACS_peak_13539_lociStitched	chr19(.):18529857-18530811	0.0514
1_MACS_peak_13540_lociStitched	chr19(.):18630034-18634086	0.2092
1_MACS_peak_13541_lociStitched	chr19(.):18653483-18655487	0.1289
1_MACS_peak_13542_lociStitched	chr19(.):18668042-18669867	0.2249
1_MACS_peak_13543_lociStitched	chr19(.):18681779-18683671	0.2377
1_MACS_peak_13544_lociStitched	chr19(.):18698885-18700856	0.2251
1_MACS_peak_13545_lociStitched	chr19(.):18747082-18748688	0.1416
1_MACS_peak_13546_lociStitched	chr19(.):18793610-18795038	0.1264
1_MACS_peak_13547_lociStitched	chr19(.):18810681-18812716	0.2175
1_MACS_peak_13548_lociStitched	chr19(.):18942025-18945142	0.1811
1_MACS_peak_13549_lociStitched	chr19(.):18971791-18972949	0.1735
1_MACS_peak_13550_lociStitched	chr19(.):19028938-19031226	0.2506
4_MACS_peak_13551_lociStitched	chr19(.):19050309-19061646	0.1555
1_MACS_peak_13555_lociStitched	chr19(.):19143112-19145428	0.2044
3_MACS_peak_13556_lociStitched	chr19(.):19173596-19180847	0.2047
1_MACS_peak_13559_lociStitched	chr19(.):19248408-19249706	0.2288
1_MACS_peak_13560_lociStitched	chr19(.):19256496-19257312	0.0638
1_MACS_peak_13561_lociStitched	chr19(.):19302237-19304452	0.1597
1_MACS_peak_13562_lociStitched	chr19(.):19313136-19314593	0.1281
1_MACS_peak_13563_lociStitched	chr19(.):19430545-19432719	0.1852
1_MACS_peak_13564_lociStitched	chr19(.):19475139-19476300	0.1309
1_MACS_peak_13565_lociStitched	chr19(.):19483299-19484573	0.2212
2_MACS_peak_13566_lociStitched	chr19(.):19491239-19497612	0.1323
2_MACS_peak_13568_lociStitched	chr19(.):19515491-19517497	0.1005
1_MACS_peak_13570_lociStitched	chr19(.):19626193-19627916	0.1876
1_MACS_peak_13571_lociStitched	chr19(.):19753454-19755130	0.1548
2_MACS_peak_13572_lociStitched	chr19(.):19773498-19780452	0.1467
1_MACS_peak_13574_lociStitched	chr19(.):19886434-19888207	0.1833
1_MACS_peak_13575_lociStitched	chr19(.):19931830-19932931	0.1158
1_MACS_peak_13576_lociStitched	chr19(.):19976325-19977942	0.1877
1_MACS_peak_13577_lociStitched	chr19(.):20010762-20012783	0.2137
1_MACS_peak_13578_lociStitched	chr19(.):20162281-20164091	0.163
1_MACS_peak_13579_lociStitched	chr19(.):20348357-20349471	0.1444
1_MACS_peak_13580_lociStitched	chr19(.):20476340-20477622	0.0983
1_MACS_peak_13581_lociStitched	chr19(.):20606550-20608027	0.0997
1_MACS_peak_13582_lociStitched	chr19(.):20614649-20616341	0.1329
1_MACS_peak_13583_lociStitched	chr19(.):20747926-20748714	0.0993
1_MACS_peak_13584_lociStitched	chr19(.):20846970-20848846	0.1398
1_MACS_peak_13585_lociStitched	chr19(.):20958765-20959934	0.1857
1_MACS_peak_13586_lociStitched	chr19(.):21105732-21106734	0.0884
1_MACS_peak_13587_lociStitched	chr19(.):21182345-21183355	0.0893
1_MACS_peak_13588_lociStitched	chr19(.):21202886-21204272	0.2256
1_MACS_peak_13589_lociStitched	chr19(.):21264720-21265685	0.1082
1_MACS_peak_13590_lociStitched	chr19(.):21324443-21325667	0.2212
1_MACS_peak_13591_lociStitched	chr19(.):21511417-21512601	0.1266
1_MACS_peak_13592_lociStitched	chr19(.):21579028-21580498	0.1705
1_MACS_peak_13593_lociStitched	chr19(.):21688251-21689134	0.0501
1_MACS_peak_13594_lociStitched	chr19(.):21751645-21752330	0.1608
1_MACS_peak_13595_lociStitched	chr19(.):21949318-21950587	0.1826
1_MACS_peak_13596_lociStitched	chr19(.):22018400-22019156	0.1351
1_MACS_peak_13597_lociStitched	chr19(.):22193160-22193959	0.073
1_MACS_peak_13598_lociStitched	chr19(.):23257846-23258598	0.071
1_MACS_peak_13599_lociStitched	chr19(.):23364731-23365559	0.1141
1_MACS_peak_13600_lociStitched	chr19(.):23432239-23433545	0.1364
1_MACS_peak_13601_lociStitched	chr19(.):23456013-23457426	0.1422
1_MACS_peak_13602_lociStitched	chr19(.):23577595-23578470	0.0914
1_MACS_peak_13603_lociStitched	chr19(.):23709670-23711588	0.1476
1_MACS_peak_13604_lociStitched	chr19(.):23722339-23723729	0.134
1_MACS_peak_13605_lociStitched	chr19(.):23868947-23870408	0.1446
1_MACS_peak_13606_lociStitched	chr19(.):23881529-23882835	0.1196
3_MACS_peak_13607_lociStitched	chr19(.):23940731-23950287	0.1025
1_MACS_peak_13610_lociStitched	chr19(.):23981844-23985538	0.1286
1_MACS_peak_13611_lociStitched	chr19(.):24005580-24007959	0.1612
1_MACS_peak_13612_lociStitched	chr19(.):24097275-24098496	0.0926
1_MACS_peak_13613_lociStitched	chr19(.):28283821-28285834	0.2193
1_MACS_peak_13614_lociStitched	chr19(.):28350370-28352528	0.1174
1_MACS_peak_13615_lociStitched	chr19(.):28660264-28661437	0.1205
2_MACS_peak_13616_lociStitched	chr19(.):28879436-28886601	0.119
1_MACS_peak_13618_lociStitched	chr19(.):28925728-28929214	0.1452
2_MACS_peak_13619_lociStitched	chr19(.):28955072-28961635	0.1691
2_MACS_peak_13621_lociStitched	chr19(.):28971659-28980320	0.1196
1_MACS_peak_13623_lociStitched	chr19(.):29005976-29008247	0.163
1_MACS_peak_13624_lociStitched	chr19(.):29025101-29027160	0.1194
1_MACS_peak_13625_lociStitched	chr19(.):29091850-29096188	0.1518
1_MACS_peak_13626_lociStitched	chr19(.):29121078-29125248	0.2464
1_MACS_peak_13627_lociStitched	chr19(.):29702980-29704702	0.1994
1_MACS_peak_13628_lociStitched	chr19(.):29760905-29761865	0.1602
1_MACS_peak_13629_lociStitched	chr19(.):30096228-30097887	0.186
1_MACS_peak_13630_lociStitched	chr19(.):30112937-30113662	0.0684
1_MACS_peak_13631_lociStitched	chr19(.):30155648-30157341	0.0922
1_MACS_peak_13632_lociStitched	chr19(.):30205726-30207549	0.1205
1_MACS_peak_13633_lociStitched	chr19(.):30301239-30304196	0.1003
1_MACS_peak_13634_lociStitched	chr19(.):30335907-30336920	0.0792
1_MACS_peak_13635_lociStitched	chr19(.):30433054-30434246	0.1342
1_MACS_peak_13636_lociStitched	chr19(.):32166350-32167081	0.0637
1_MACS_peak_13637_lociStitched	chr19(.):32220713-32221656	0.0861
1_MACS_peak_13638_lociStitched	chr19(.):32835920-32837774	0.2353
1_MACS_peak_13639_lociStitched	chr19(.):32895474-32897538	0.1085
1_MACS_peak_13640_lociStitched	chr19(.):32949088-32950705	0.1411
1_MACS_peak_13641_lociStitched	chr19(.):33071250-33073302	0.1952
1_MACS_peak_13642_lociStitched	chr19(.):33165105-33166953	0.1156
1_MACS_peak_13643_lociStitched	chr19(.):33181979-33184008	0.1571
1_MACS_peak_13644_lociStitched	chr19(.):33462113-33463770	0.1916
1_MACS_peak_13645_lociStitched	chr19(.):33554771-33555458	0.0774
2_MACS_peak_13646_lociStitched	chr19(.):33568596-33573055	0.1362
1_MACS_peak_13648_lociStitched	chr19(.):33666827-33669170	0.2502
1_MACS_peak_13649_lociStitched	chr19(.):33863476-33865757	0.1566
1_MACS_peak_13650_lociStitched	chr19(.):34012023-34013103	0.1169
1_MACS_peak_13651_lociStitched	chr19(.):34112804-34113592	0.076
1_MACS_peak_13652_lociStitched	chr19(.):34139476-34141638	0.1338
1_MACS_peak_13653_lociStitched	chr19(.):34150680-34152321	0.1772
1_MACS_peak_13654_lociStitched	chr19(.):34248702-34250629	0.145
1_MACS_peak_13655_lociStitched	chr19(.):34624580-34626183	0.1436
1_MACS_peak_13656_lociStitched	chr19(.):34662185-34664852	0.1637
1_MACS_peak_13657_lociStitched	chr19(.):34744659-34746520	0.1083
1_MACS_peak_13658_lociStitched	chr19(.):34760410-34762042	0.2302
2_MACS_peak_13659_lociStitched	chr19(.):34849373-34857487	0.1496
2_MACS_peak_13661_lociStitched	chr19(.):34894654-34901549	0.1222
1_MACS_peak_13663_lociStitched	chr19(.):34918315-34920443	0.1584
1_MACS_peak_13664_lociStitched	chr19(.):34990382-34991782	0.1087
1_MACS_peak_13665_lociStitched	chr19(.):35047417-35049199	0.1264
1_MACS_peak_13666_lociStitched	chr19(.):35167376-35169332	0.1753
1_MACS_peak_13667_lociStitched	chr19(.):35223988-35225882	0.2066
1_MACS_peak_13668_lociStitched	chr19(.):35263374-35264477	0.2565
1_MACS_peak_13669_lociStitched	chr19(.):35284142-35285189	0.1026
1_MACS_peak_13670_lociStitched	chr19(.):35350700-35351856	0.1696
1_MACS_peak_13671_lociStitched	chr19(.):35490562-35492254	0.1069
1_MACS_peak_13672_lociStitched	chr19(.):35615029-35616267	0.1406
1_MACS_peak_13673_lociStitched	chr19(.):35644426-35647100	0.1907
2_MACS_peak_13674_lociStitched	chr19(.):35695033-35708244	0.1855
2_MACS_peak_13676_lociStitched	chr19(.):35731008-35740808	0.1375
1_MACS_peak_13678_lociStitched	chr19(.):35757774-35760985	0.0973
1_MACS_peak_13679_lociStitched	chr19(.):35898813-35900505	0.1783
1_MACS_peak_13680_lociStitched	chr19(.):36035649-36037472	0.2417
1_MACS_peak_13681_lociStitched	chr19(.):36086780-36088215	0.1374
2_MACS_peak_13682_lociStitched	chr19(.):36100470-36104388	0.1249
1_MACS_peak_13684_lociStitched	chr19(.):36119062-36120786	0.2421
2_MACS_peak_13685_lociStitched	chr19(.):36133634-36140221	0.1623
1_MACS_peak_13687_lociStitched	chr19(.):36206458-36210139	0.1405
3_MACS_peak_13688_lociStitched	chr19(.):36230767-36240176	0.1832
1_MACS_peak_13691_lociStitched	chr19(.):36247824-36249939	0.2009
1_MACS_peak_13692_lociStitched	chr19(.):36265973-36267361	0.1817
2_MACS_peak_13693_lociStitched	chr19(.):36389556-36395074	0.1157
1_MACS_peak_13695_lociStitched	chr19(.):36427300-36427934	0.0323
1_MACS_peak_13696_lociStitched	chr19(.):36485509-36487224	0.1892
1_MACS_peak_13697_lociStitched	chr19(.):36504274-36506185	0.1796
1_MACS_peak_13698_lociStitched	chr19(.):36544186-36546795	0.2917
1_MACS_peak_13699_lociStitched	chr19(.):36605002-36607212	0.2395
1_MACS_peak_13700_lociStitched	chr19(.):36618157-36619968	0.2238
2_MACS_peak_13701_lociStitched	chr19(.):36626784-36632313	0.1762
1_MACS_peak_13703_lociStitched	chr19(.):36704703-36706770	0.2335
1_MACS_peak_13704_lociStitched	chr19(.):36869379-36870447	0.1607
1_MACS_peak_13705_lociStitched	chr19(.):36980209-36981207	0.1122
1_MACS_peak_13706_lociStitched	chr19(.):37018616-37020137	0.1226
1_MACS_peak_13707_lociStitched	chr19(.):37177670-37179275	0.1432
1_MACS_peak_13708_lociStitched	chr19(.):37263247-37264261	0.0979
1_MACS_peak_13709_lociStitched	chr19(.):37340853-37342255	0.1761
1_MACS_peak_13710_lociStitched	chr19(.):37568448-37570014	0.2593
1_MACS_peak_13711_lociStitched	chr19(.):37708390-37709780	0.1694
1_MACS_peak_13712_lociStitched	chr19(.):37825186-37826165	0.1317
1_MACS_peak_13713_lociStitched	chr19(.):37861113-37862796	0.2436
1_MACS_peak_13714_lociStitched	chr19(.):38084853-38086077	0.1832
1_MACS_peak_13715_lociStitched	chr19(.):38209865-38211006	0.103
1_MACS_peak_13716_lociStitched	chr19(.):38269419-38270878	0.2
2_MACS_peak_13717_lociStitched	chr19(.):38396965-38406507	0.1251
1_MACS_peak_13719_lociStitched	chr19(.):38422053-38423730	0.2341
1_MACS_peak_13720_lociStitched	chr19(.):38493728-38495478	0.1731
1_MACS_peak_13721_lociStitched	chr19(.):38523573-38525510	0.2088
1_MACS_peak_13722_lociStitched	chr19(.):38537829-38541126	0.2263
1_MACS_peak_13723_lociStitched	chr19(.):38548731-38549593	0.1078
1_MACS_peak_13724_lociStitched	chr19(.):38754423-38756055	0.0826
1_MACS_peak_13725_lociStitched	chr19(.):38805781-38807593	0.1554
1_MACS_peak_13726_lociStitched	chr19(.):38826201-38827940	0.1973
1_MACS_peak_13727_lociStitched	chr19(.):38864399-38866401	0.1605
1_MACS_peak_13728_lociStitched	chr19(.):38893128-38894643	0.1626
2_MACS_peak_13729_lociStitched	chr19(.):39028975-39035781	0.1369
1_MACS_peak_13731_lociStitched	chr19(.):39074082-39075211	0.152
1_MACS_peak_13732_lociStitched	chr19(.):39107601-39110589	0.2019
1_MACS_peak_13733_lociStitched	chr19(.):39137347-39139424	0.1228
1_MACS_peak_13734_lociStitched	chr19(.):39173290-39178088	0.2259
1_MACS_peak_13735_lociStitched	chr19(.):39224047-39226261	0.1758
1_MACS_peak_13736_lociStitched	chr19(.):39259937-39260908	0.1132
1_MACS_peak_13737_lociStitched	chr19(.):39321522-39323170	0.2177
2_MACS_peak_13738_lociStitched	chr19(.):39338899-39349174	0.1779
1_MACS_peak_13740_lociStitched	chr19(.):39359894-39360829	0.1298
1_MACS_peak_13741_lociStitched	chr19(.):39367913-39370024	0.1549
1_MACS_peak_13742_lociStitched	chr19(.):39389459-39391353	0.2688
1_MACS_peak_13743_lociStitched	chr19(.):39420436-39422491	0.2713
1_MACS_peak_13744_lociStitched	chr19(.):39496528-39498092	0.1752
1_MACS_peak_13745_lociStitched	chr19(.):39521971-39522741	0.0576
1_MACS_peak_13746_lociStitched	chr19(.):39615703-39617065	0.1707
1_MACS_peak_13747_lociStitched	chr19(.):39810723-39811472	0.0741
3_MACS_peak_13748_lociStitched	chr19(.):39825418-39834165	0.1418
2_MACS_peak_13751_lociStitched	chr19(.):39880916-39904073	0.1676
4_MACS_peak_13753_lociStitched	chr19(.):39921189-39937208	0.1457
1_MACS_peak_13757_lociStitched	chr19(.):39970523-39972364	0.162
2_MACS_peak_13758_lociStitched	chr19(.):40022509-40031352	0.1575
1_MACS_peak_13760_lociStitched	chr19(.):40042140-40043390	0.2042
1_MACS_peak_13761_lociStitched	chr19(.):40168543-40171720	0.2286
1_MACS_peak_13762_lociStitched	chr19(.):40191557-40192687	0.1364
1_MACS_peak_13763_lociStitched	chr19(.):40249045-40251780	0.1897
1_MACS_peak_13764_lociStitched	chr19(.):40323521-40325154	0.1881
2_MACS_peak_13765_lociStitched	chr19(.):40332543-40337831	0.1797
1_MACS_peak_13767_lociStitched	chr19(.):40446773-40448762	0.2008
1_MACS_peak_13768_lociStitched	chr19(.):40476081-40477791	0.2817
1_MACS_peak_13769_lociStitched	chr19(.):40502207-40503895	0.2055
1_MACS_peak_13770_lociStitched	chr19(.):40561166-40562928	0.2424
