GENE_ID	locusLine	bin_1_H929_jia.bam
NM_003331	chr19(.):10456203-10496248	0.1848
NM_018028	chr19(.):39828107-39880537	0.174
NM_144685	chr19(.):40880177-40901094	0.0487
NM_001079881	chr19(.):47172572-47225384	1.061
NM_001079882	chr19(.):47172572-47222577	1.0988
NM_020695	chr19(.):1810244-1853452	0.338
NM_052847	chr19(.):2506217-2707746	0.3989
NM_000064	chr19(.):6672845-6725662	0.0612
NM_005428	chr19(.):6767721-6862371	0.5702
NM_006351	chr19(.):7986602-8013708	0.4055
NM_199141	chr19(.):10977252-11038448	0.3617
NM_020714	chr19(.):12681919-12726623	0.5207
NM_024038	chr19(.):12836453-12850529	0.8625
NM_002501	chr19(.):13101583-13214610	0.1469
NM_014975	chr19(.):12944258-12990766	0.0883
NM_052876	chr19(.):13224108-13256959	0.3646
NM_032855	chr19(.):16239837-16274377	0.2754
NM_021235	chr19(.):16467407-16587762	0.2179
NM_001017392	chr19(.):19098176-19149380	0.1412
NM_001492	chr19(.):18974360-19011953	0.036
NR_003662	chr19(.):23940815-24015919	0.5065
NM_004924	chr19(.):39133326-39226170	1.6203
NM_001398	chr19(.):39301061-39327497	0.1753
NM_020971	chr19(.):40968125-41087365	0.1362
NM_001410	chr19(.):42824760-42887921	0.1116
NM_182573	chr19(.):44295078-44329808	0.0561
NM_001031749	chr19(.):44295078-44311613	0.0556
NM_006801	chr19(.):48880826-48899810	3.1967
NR_004401	chr19(.):49136295-49190502	0.4547
NM_152359	chr19(.):50189406-50221988	0.0459
NM_020309	chr19(.):49927654-49949808	0.2059
NM_001136052	chr19(.):50189400-50221988	0.0459
NM_006184	chr19(.):49398306-49431540	0.1773
NM_052884	chr19(.):50447249-50469429	0.0513
NR_026716	chr19(.):55038908-55060195	0.6315
NM_001161440	chr19(.):55687614-55725874	0.0324
NM_024100	chr19(.):979327-999569	0.4438
NM_004368	chr19(.):1021297-1044064	1.574
NM_033420	chr19(.):1004649-1026141	0.4526
NM_138690	chr19(.):995436-1014723	0.1097
NM_001039848	chr19(.):1099648-1111787	0.486
NM_012292	chr19(.):1062173-1091627	1.1346
NM_002085	chr19(.):1098935-1111787	0.4629
NM_002695	chr19(.):1081577-1100391	0.3335
NM_001280	chr19(.):1264266-1278171	1.2612
NM_017914	chr19(.):1270519-1284243	0.5671
NM_177401	chr19(.):1243551-1264142	1.1839
NM_001001975	chr19(.):1236748-1249824	1.3652
NM_001405	chr19(.):1281167-1304944	0.0405
NM_152769	chr19(.):1224946-1242990	0.5171
NM_000455	chr19(.):1200797-1233434	0.3744
NR_027271	chr19(.):1262469-1275259	0.8954
NR_023313	chr19(.):1264266-1279809	1.1402
NM_001136139	chr19(.):1604291-1655286	1.2227
NM_003200	chr19(.):1604291-1657326	1.1797
NM_006830	chr19(.):1592153-1610483	0.9519
NM_138813	chr19(.):1777073-1817270	0.1831
NM_001178002	chr19(.):1777073-1817199	0.1831
NR_031730	chr19(.):1811157-1821237	0.5528
NR_034114	chr19(.):1817087-1829542	0.0562
NM_031918	chr19(.):1847397-1868564	1.8172
NM_138422	chr19(.):1900416-1918446	0.387
NM_001130111	chr19(.):1871974-1890518	0.565
NM_079834	chr19(.):1900372-1931012	0.2567
NM_017572	chr19(.):2032469-2056243	0.9637
NM_017797	chr19(.):1980446-2020702	0.1989
NM_130807	chr19(.):2066034-2101269	2.0809
NM_004152	chr19(.):2264519-2278487	1.567
NM_018049	chr19(.):2228154-2241328	1.9784
NM_000479	chr19(.):2244112-2257072	0.9655
NM_198532	chr19(.):2269630-2287181	1.1235
NR_031596	chr19(.):2229060-2239148	2.0078
NM_007165	chr19(.):2231815-2253678	1.2406
NM_144616	chr19(.):2247249-2261422	1.0906
NM_001101391	chr19(.):2284773-2313156	0.0593
NR_036207	chr19(.):2245637-2255717	0.7833
NM_032737	chr19(.):2423163-2461958	0.598
NM_012458	chr19(.):2420621-2432875	0.7465
NM_015675	chr19(.):2471122-2483257	2.7884
NM_213568	chr19(.):2729523-2745074	0.3338
NM_144564	chr19(.):2727522-2745074	0.3035
NM_145173	chr19(.):2709564-2726390	0.1293
NM_003249	chr19(.):2780505-2818599	0.2721
NM_003021	chr19(.):2749711-2788354	0.3368
NM_005483	chr19(.):4397659-4448394	0.3041
NM_032868	chr19(.):4338523-4365083	0.2937
NM_003025	chr19(.):4355366-4405471	0.4714
NM_004240	chr19(.):6734706-6756529	1.2142
NM_020171	chr19(.):6724924-6742304	1.3637
NM_001080452	chr19(.):6724924-6742633	1.3393
NM_005490	chr19(.):6747172-6772523	0.4058
NR_030717	chr19(.):7980866-7993136	1.9866
NM_145185	chr19(.):7963764-7984363	1.3736
NM_003083	chr19(.):7980193-7993136	1.9232
NM_206833	chr19(.):7984380-7996051	0.5213
NM_001190467	chr19(.):7928604-7944326	0.3265
NR_033250	chr19(.):7938516-7950117	0.0559
NM_025061	chr19(.):7948389-7971908	0.4663
NM_001195259	chr19(.):7976031-7988980	1.8663
NM_007065	chr19(.):10496808-10519271	0.4193
NM_001111307	chr19(.):10526332-10585307	0.6728
NM_001111309	chr19(.):10538110-10585307	0.1232
NM_001111308	chr19(.):10536520-10585307	0.1294
NR_031592	chr19(.):10509133-10519214	0.8314
NM_006202	chr19(.):10558632-10585307	0.0648
NM_001136482	chr19(.):10954105-10985360	0.4144
NM_006858	chr19(.):10938113-10951983	0.5828
NR_029586	chr19(.):10923101-10933172	0.0644
NM_024029	chr19(.):11028443-11044357	0.4028
NM_138358	chr19(.):11034423-11045916	0.5335
NM_001195800	chr19(.):11195037-11249505	0.6369
NM_022737	chr19(.):11461061-11481374	0.1756
NM_004283	chr19(.):11427721-11455344	0.8326
NM_001080503	chr19(.):11452180-11470620	0.6736
NM_175871	chr19(.):11480382-11492627	1.4153
NM_033408	chr19(.):11448451-11461981	1.3483
NM_001035223	chr19(.):11499731-11535018	0.0909
NM_000121	chr19(.):11482880-11500018	1.1635
NM_153358	chr19(.):12716731-12745676	0.7163
NM_001080997	chr19(.):12931296-12946207	0.0654
NM_013312	chr19(.):12868816-12891434	0.4202
NM_004317	chr19(.):12843305-12864137	0.5987
NM_181738	chr19(.):12906426-12917694	0.757
NM_017682	chr19(.):12858406-12874271	0.0743
NM_002229	chr19(.):12897309-12909125	3.4158
NM_031429	chr19(.):12931295-12951230	0.0958
NM_006397	chr19(.):12912427-12929462	0.3816
NM_005809	chr19(.):12902633-12917694	1.5454
NM_052850	chr19(.):13059971-13073050	0.5412
NM_001105578	chr19(.):13004893-13035086	0.1275
NM_000159	chr19(.):12996973-13015783	0.12
NM_004461	chr19(.):13028283-13049558	0.4787
NM_005053	chr19(.):13051653-13069455	0.815
NM_006563	chr19(.):12990236-13003017	0.8764
NM_152654	chr19(.):13075431-13090567	0.2598
NM_004343	chr19(.):13044413-13060304	1.1766
NM_017722	chr19(.):13210713-13232463	1.017
NM_001136035	chr19(.):13210713-13232563	1.0127
NM_005583	chr19(.):13204843-13218974	0.8895
NM_003765	chr19(.):13250223-13265987	2.6593
NM_004907	chr19(.):13256281-13270718	3.4933
NM_023072	chr19(.):13901273-13948044	0.1301
NR_029613	chr19(.):13980512-13990622	0.0473
NR_036515	chr19(.):13940329-13952103	0.4766
NM_001098622	chr19(.):13982949-13996571	0.1586
NR_030179	chr19(.):13980688-13990825	0.0517
NR_029497	chr19(.):13942100-13952173	0.5565
NR_029495	chr19(.):13942400-13952473	0.601
NR_029501	chr19(.):13942253-13952331	0.5808
NM_005370	chr19(.):16217489-16249445	0.7515
NM_001145160	chr19(.):16173316-16218813	0.507
NM_003290	chr19(.):16182134-16218813	0.6159
NM_016270	chr19(.):16430650-16443339	1.1084
NM_001145724	chr19(.):19035009-19054858	0.9227
NM_001145722	chr19(.):19035009-19056113	1.0122
NM_001145721	chr19(.):19035009-19056161	1.0121
NR_027297	chr19(.):19035009-19055444	0.9708
NM_007263	chr19(.):19005322-19035199	0.286
NM_004838	chr19(.):19035009-19057041	1.0238
NM_019070	chr19(.):19025483-19044442	0.4339
NM_178526	chr19(.):19169802-19228704	0.3603
NM_001199196	chr19(.):19139386-19173987	0.1904
NM_138286	chr19(.):23916996-23946693	0.4713
NM_144987	chr19(.):36228427-36241336	1.7155
NM_019104	chr19(.):36234511-36250420	0.94
NM_144617	chr19(.):36240469-36252930	0.5891
NM_052948	chr19(.):36261416-36284724	0.1344
NM_024660	chr19(.):36225150-36238351	1.544
NM_014727	chr19(.):36203920-36234779	0.9005
NM_014383	chr19(.):36198829-36212940	0.9371
NM_001039887	chr19(.):36244043-36265077	0.3638
NM_172341	chr19(.):36231493-36242903	1.843
NM_007181	chr19(.):39073280-39113643	0.3209
NM_013234	chr19(.):39104721-39132595	0.4751
NM_006149	chr19(.):39287310-39308740	0.0426
NM_144691	chr19(.):39215831-39240114	0.6011
NM_012237	chr19(.):39364194-39395463	0.4084
NM_001005335	chr19(.):39322027-39347979	1.1588
NM_001001716	chr19(.):39385614-39404534	0.2709
NM_001533	chr19(.):39322027-39345617	1.2418
NM_001193286	chr19(.):39364194-39395502	0.4079
NR_034146	chr19(.):39364194-39389795	0.3515
NM_001195833	chr19(.):39353471-39373919	0.5629
NM_003407	chr19(.):39892486-39905045	4.1046
NM_003169	chr19(.):39931287-39972308	0.2759
NM_001130825	chr19(.):39931185-39972308	0.2765
NM_019088	chr19(.):39871269-39886679	0.4018
NM_017592	chr19(.):39876962-39896203	1.8634
NM_001020	chr19(.):39918846-39931618	0.5195
NM_022835	chr19(.):39898749-39924055	0.79
NM_001142579	chr19(.):40570058-40601845	0.0424
NM_001010880	chr19(.):40573898-40601810	0.0444
NM_002446	chr19(.):40692650-40726482	0.2667
NM_203344	chr19(.):40941747-40955282	0.5939
NM_000713	chr19(.):40948690-40976725	0.4312
NM_181882	chr19(.):40894670-40924271	0.3005
NM_013368	chr19(.):40941747-40953505	0.6794
NM_013376	chr19(.):40923408-40936932	1.0921
NM_138392	chr19(.):41077756-41102305	0.1905
NM_001042544	chr19(.):41098140-41140725	0.3685
NM_001042545	chr19(.):41102276-41140725	0.4007
NM_003573	chr19(.):41094071-41140725	0.3405
NM_001098506	chr19(.):42077530-42098197	0.0849
NM_001783	chr19(.):42376189-42390439	1.334
NM_001040283	chr19(.):42344085-42361397	0.0471
NM_173506	chr19(.):42336149-42353508	0.0692
NM_006423	chr19(.):42455832-42468528	0.7455
NM_004706	chr19(.):42382266-42416604	0.4763
NM_199002	chr19(.):42383445-42416604	0.4878
NM_001022	chr19(.):42358987-42380484	2.3093
NM_152296	chr19(.):42465733-42503382	0.0634
NM_006494	chr19(.):42746716-42764309	1.2238
NM_199285	chr19(.):42801283-42819973	0.2266
NM_019884	chr19(.):42729337-42751736	0.5789
NM_173633	chr19(.):42812476-42834214	0.2912
NM_002573	chr19(.):42796184-42811796	0.208
NM_015125	chr19(.):42783816-42804949	0.6662
NM_001145940	chr19(.):42796184-42811952	0.206
NM_001145939	chr19(.):42796184-42811929	0.2063
NM_019612	chr19(.):44215213-44229169	0.0554
NM_019108	chr19(.):44230300-44264142	0.4974
NM_002250	chr19(.):44265684-44290409	2.2055
NM_181845	chr19(.):44326472-44358050	0.062
NM_001039213	chr19(.):45197420-45218986	0.0955
NM_012116	chr19(.):45276125-45308903	0.084
NM_005178	chr19(.):45246977-45268301	1.407
NM_000400	chr19(.):45849648-45878845	0.1481
NM_001114171	chr19(.):45966252-45983437	0.8679
NM_206901	chr19(.):45983549-46001474	0.2096
NM_012099	chr19(.):45904466-45919024	0.6641
NM_001983	chr19(.):45905590-45932177	1.049
NM_005619	chr19(.):45983549-46005311	0.1799
NM_202001	chr19(.):45911691-45931820	0.8745
NM_206900	chr19(.):45983549-46005313	0.1798
NM_001080401	chr19(.):45996730-46010764	0.447
NM_006663	chr19(.):45877891-45913312	0.3035
NM_001142502	chr19(.):45877891-45914607	0.2946
NM_005628	chr19(.):47273139-47296842	1.7371
NM_001145144	chr19(.):47273139-47295545	1.8347
NM_013403	chr19(.):47217767-47254720	1.4544
NM_001039885	chr19(.):47244302-47266832	0.464
NM_001145145	chr19(.):47273139-47293134	2.0479
NR_036157	chr19(.):47207549-47217602	0.895
NR_024258	chr19(.):47328841-47338961	0.0417
NM_178511	chr19(.):47773141-47783980	0.6786
NM_001127240	chr19(.):47719080-47741023	1.3928
NM_014417	chr19(.):47719078-47739451	1.4927
NM_015603	chr19(.):47754730-47780210	0.6495
NR_036159	chr19(.):47725200-47735276	2.8755
NR_036158	chr19(.):47725198-47735278	2.8745
NM_144577	chr19(.):48794708-48828332	0.4848
NM_018273	chr19(.):48830615-48872186	0.7217
NM_012451	chr19(.):48862650-48884634	1.3027
NM_001425	chr19(.):48823628-48838810	2.7359
NM_153608	chr19(.):48769653-48795863	0.1096
NM_004228	chr19(.):48967464-48990571	0.2974
NM_001080434	chr19(.):48983527-49021446	0.3943
NM_031485	chr19(.):48944029-48962164	1.1308
NM_000836	chr19(.):48893131-48953188	0.781
NM_013348	chr19(.):48953765-48974367	0.3608
NM_170720	chr19(.):48959505-48974367	0.4265
NM_017708	chr19(.):49098856-49121694	0.1763
NM_020126	chr19(.):49117547-49138662	0.8963
NM_001352	chr19(.):49128816-49145639	1.1099
NM_133498	chr19(.):49104999-49115971	0.0831
NM_000979	chr19(.):49113587-49127433	0.7246
NM_001217	chr19(.):49136271-49154451	1.1809
NM_177973	chr19(.):49050428-49107684	0.0592
NM_000511	chr19(.):49194227-49214191	0.0447
NM_145807	chr19(.):49159663-49181264	0.1039
NM_016246	chr19(.):49311273-49344934	0.2381
NM_014330	chr19(.):49370648-49384319	2.1881
NM_001164773	chr19(.):49293318-49319320	0.2151
NR_028451	chr19(.):49293318-49319178	0.216
NM_001161354	chr19(.):49335353-49376884	0.4321
NM_003323	chr19(.):49379221-49406996	0.5742
NM_001161587	chr19(.):49466381-49501610	1.4847
NM_000146	chr19(.):49463565-49475136	3.4289
NR_027882	chr19(.):49453116-49470055	2.3397
NM_000894	chr19(.):49514236-49525347	0.1394
NM_014475	chr19(.):49431938-49453226	0.0474
NM_006666	chr19(.):49492155-49524182	0.5009
NM_004324	chr19(.):49453116-49469519	2.2824
NM_001195256	chr19(.):49924687-49937075	0.0466
NM_178449	chr19(.):49920670-49931698	0.0475
NR_000021	chr19(.):49988222-49998304	1.256
NM_001015	chr19(.):49994633-50007944	0.5613
NR_000018	chr19(.):49989431-49999517	1.361
NM_153329	chr19(.):49951472-49979305	1.7248
NM_001459	chr19(.):49972485-49994488	1.1091
NM_020650	chr19(.):50025874-50051890	0.0883
NM_001136019	chr19(.):50010535-50034685	0.0635
NR_001285	chr19(.):49995975-50006062	0.6999
NR_000020	chr19(.):49988873-49998956	1.2623
NR_000019	chr19(.):49989163-49999229	1.3194
NM_017916	chr19(.):49944549-49960115	1.3506
NR_026712	chr19(.):49985864-50000096	1.1583
NM_012423	chr19(.):49985864-50000564	1.2264
NM_004107	chr19(.):50011435-50034685	0.0628
NR_029703	chr19(.):49999041-50009125	0.6504
NM_001197122	chr19(.):50157825-50174132	1.104
NM_001040668	chr19(.):50163398-50182173	1.7517
NR_033397	chr19(.):50175495-50196704	0.8157
NM_001101340	chr19(.):50186941-50199247	0.0362
NM_021228	chr19(.):50140381-50166906	0.7081
NM_006270	chr19(.):50133551-50148400	1.0392
NM_001098632	chr19(.):50367296-50385644	1.2284
NM_016553	chr19(.):50405083-50437988	1.1657
NM_032375	chr19(.):50367296-50385578	1.2326
NM_001098633	chr19(.):50367296-50385612	1.2303
NM_017432	chr19(.):50349415-50368999	0.4668
NM_001168222	chr19(.):50375681-50397007	0.6918
NM_153719	chr19(.):50405083-50437788	1.1726
NM_001193357	chr19(.):50405083-50437799	1.1722
NM_172374	chr19(.):50387913-50437762	0.7902
NM_007254	chr19(.):50359459-50375822	0.5308
NM_012346	chr19(.):50405083-50437773	1.1731
NM_152899	chr19(.):50387913-50405147	0.0604
NM_012068	chr19(.):50426958-50442193	2.01
NM_001193646	chr19(.):50427399-50442193	1.8846
NR_002825	chr19(.):50467911-50484076	0.0376
NM_003830	chr19(.):52109780-52138727	0.2076
NM_001098612	chr19(.):52140805-52155132	0.055
NM_007147	chr19(.):52069530-52097991	0.0695
NR_034159	chr19(.):52090035-52102633	0.134
NM_002287	chr19(.):54860234-54881721	0.6164
NM_012276	chr19(.):54839691-54855421	0.027
NM_021250	chr19(.):54813352-54829409	0.0264
NM_181879	chr19(.):54817552-54829368	0.029
NM_002288	chr19(.):55009012-55026897	0.2195
NM_001005367	chr19(.):54921634-54953054	0.0329
NM_145057	chr19(.):54971209-54989422	0.5057
NM_006866	chr19(.):55080256-55104027	0.0541
NM_032430	chr19(.):55790533-55828903	0.237
NM_173804	chr19(.):55733001-55745632	0.022
NM_001130106	chr19(.):55768590-55796751	0.3125
NM_014931	chr19(.):55736146-55775038	0.2777
NM_032836	chr19(.):56097736-56115893	0.3147
NM_007279	chr19(.):56160415-56191082	0.3898
NM_207115	chr19(.):56147391-56159836	0.6154
NM_153219	chr19(.):56106729-56119504	0.8125
NM_203374	chr19(.):56127106-56140941	0.1092
NM_016535	chr19(.):56149985-56161989	0.6983
NM_013301	chr19(.):56153953-56169526	0.8744
NM_001163423	chr19(.):56148462-56159836	0.6657
NM_016202	chr19(.):56148417-56159836	0.6631
NM_001130072	chr19(.):56181560-56212133	0.0873
NM_001130071	chr19(.):56182990-56212133	0.0899
NM_001195605	chr19(.):56119958-56134907	0.0294
NM_198458	chr19(.):58860724-58879120	0.0725
NM_001129730	chr19(.):58873989-58897389	0.1823
NR_015380	chr19(.):58858335-58871549	0.1164
NM_001195135	chr19(.):58902456-58913446	0.3686
NM_173548	chr19(.):58915062-58934692	0.1269
NM_003433	chr19(.):58939180-58956589	0.0583
NM_130786	chr19(.):58853171-58869865	0.1006
NM_001009	chr19(.):58893635-58911171	0.7727
NM_183404	chr20(.):35626976-35729410	0.4363
NM_002895	chr20(.):35621177-35729410	0.4165
NM_001174088	chr20(.):46125600-46290621	0.2161
NM_003818	chr20(.):5102481-5176989	0.0929
NM_052865	chr20(.):17944761-17976762	0.404
NM_001042472	chr20(.):25275849-25376477	0.4499
NM_015600	chr20(.):25270378-25376477	0.475
NM_178580	chr20(.):30097240-30162370	0.6212
NM_001191	chr20(.):30247260-30315656	0.548
NM_172236	chr20(.):30790695-30810726	1.8179
NM_015352	chr20(.):30790695-30831467	0.9359
NM_032819	chr20(.):32314807-32385075	0.4196
NM_031483	chr20(.):32946061-33104197	0.4729
NM_016436	chr20(.):34354922-34543288	0.1856
NM_001725	chr20(.):36927551-36970905	0.3283
NM_015568	chr20(.):37429347-37556667	0.8036
NM_032883	chr20(.):42539781-42703254	0.5858
NM_002466	chr20(.):42290708-42350122	0.672
NM_001098798	chr20(.):42569535-42703254	0.5883
NM_001098797	chr20(.):42538491-42703254	0.583
NM_000022	chr20(.):43243162-43285376	2.0158
NM_006282	chr20(.):43590119-43713593	0.4632
NM_183048	chr20(.):45833380-45990474	0.5084
NM_001193339	chr20(.):45181461-45285100	0.257
NM_001011554	chr20(.):45181461-45318124	0.25
NM_017895	chr20(.):47830831-47865614	0.1749
NM_020820	chr20(.):47235792-47449420	0.1278
NM_001136021	chr20(.):50002764-50184168	0.3871
NM_181442	chr20(.):49501882-49552527	0.5234
NM_012340	chr20(.):50002764-50164258	0.4103
NR_036162	chr20(.):50064441-50074514	0.0742
NM_183425	chr20(.):55961462-55989386	1.7745
NM_080618	chr20(.):56067223-56105154	0.147
NR_002785	chr20(.):57388972-57430958	0.0799
NM_002531	chr20(.):61335188-61399123	0.2812
NM_012469	chr20(.):62607430-62669453	0.244
NM_004358	chr20(.):3771400-3791761	0.2825
NM_018347	chr20(.):3796202-3810954	0.452
NM_153640	chr20(.):3865462-3909502	0.149
NM_153638	chr20(.):3864741-3909502	0.1469
NM_024960	chr20(.):3864485-3909502	0.1463
NM_020746	chr20(.):3822448-3861762	0.2687
NM_001009923	chr20(.):5075483-5098733	0.1477
NM_002592	chr20(.):5090598-5112268	0.3892
NM_182649	chr20(.):5090598-5105647	0.4286
NR_028370	chr20(.):5095231-5105615	0.4058
NM_012261	chr20(.):9490270-9516171	1.1208
NR_003045	chr20(.):17938352-17948589	0.3966
NM_152227	chr20(.):17917243-17954490	0.373
NM_014426	chr20(.):17917243-17954154	0.3747
NM_013248	chr20(.):23326372-23340408	0.5122
NM_022482	chr20(.):23340020-23358683	0.2004
NM_002862	chr20(.):25223705-25283648	0.7605
NR_003677	chr20(.):30130184-30141019	0.4966
NM_002165	chr20(.):30188091-30199313	0.4889
NM_032609	chr20(.):30220690-30237800	0.0645
NR_036161	chr20(.):30189988-30200043	0.5423
NM_012112	chr20(.):30321903-30394603	0.1528
NR_002781	chr20(.):30771948-30783163	0.0789
NM_002657	chr20(.):30775306-30800546	1.4981
NM_004798	chr20(.):30860453-30927811	0.5325
NM_001164603	chr20(.):30941146-30965352	0.6499
NM_182584	chr20(.):31214426-31244783	0.1801
NM_031231	chr20(.):32239892-32267264	1.0722
NM_001024675	chr20(.):32249303-32261331	1.6599
NM_080825	chr20(.):32245119-32256720	1.3072
NM_007238	chr20(.):32285549-32313136	0.1427
NM_005225	chr20(.):32258291-32279210	1.1306
NM_176812	chr20(.):32394109-32447173	1.1045
NM_014183	chr20(.):33099203-33133762	0.7773
NM_181509	chr20(.):33129691-33153149	0.0517
NR_030374	chr20(.):33049129-33059223	0.0965
NM_032514	chr20(.):33141518-33153149	0.048
NR_024377	chr20(.):34141506-34200484	0.2362
NM_003116	chr20(.):34198808-34213965	1.6231
NM_004902	chr20(.):34286530-34335193	0.7858
NM_152930	chr20(.):34208965-34257848	0.2981
NM_080748	chr20(.):34282231-34293902	0.4726
NM_003915	chr20(.):34208952-34246831	0.0792
NR_037188	chr20(.):34208952-34257859	0.298
NM_001198863	chr20(.):34208952-34257878	0.2979
NM_001198989	chr20(.):34251609-34292287	0.3976
NM_001029864	chr20(.):36833906-36894174	0.3107
NM_030919	chr20(.):37549954-37586703	0.1839
NM_001008901	chr20(.):42349800-42360642	0.1318
NR_034104	chr20(.):43280091-43305380	0.5855
NM_006809	chr20(.):43565770-43594114	0.3614
NM_001124756	chr20(.):43533702-43572962	0.1166
NM_080721	chr20(.):45164584-45184213	1.4649
NM_018102	chr20(.):45124706-45147194	0.0744
NR_024594	chr20(.):45942245-45954498	0.069
NM_021035	chr20(.):47857438-47899756	0.4588
NR_003604	chr20(.):47889714-47910795	0.7622
NR_002433	chr20(.):47890481-47900560	1.4254
NR_036659	chr20(.):47890178-47910795	0.7677
NR_003695	chr20(.):47891849-47901952	1.4263
NR_003030	chr20(.):47892219-47902309	1.4229
NM_014484	chr20(.):49570362-49582820	1.3997
NM_003859	chr20(.):49546404-49580060	1.2202
NM_006526	chr20(.):52178609-52204636	1.9378
NR_002189	chr20(.):52486039-52497248	0.3695
NM_003657	chr20(.):52555078-52692304	0.1113
NM_001015885	chr20(.):55921617-55958519	0.1807
NM_003610	chr20(.):55921144-55958519	0.1797
NM_001190472	chr20(.):55928495-55939878	0.0682
NM_001160419	chr20(.):56182946-56200632	2.0798
NM_001160418	chr20(.):56173901-56200632	1.4214
NM_080426	chr20(.):57461425-57491250	2.0042
NR_003259	chr20(.):57459179-57491247	1.8822
NM_001077489	chr20(.):57461424-57491250	2.0042
NM_001077490	chr20(.):57423035-57491250	0.9452
NM_001077488	chr20(.):57461768-57491250	2.0197
NM_016592	chr20(.):57409794-57491250	0.8013
NR_024470	chr20(.):61289378-61302973	0.1838
NM_016354	chr20(.):61268796-61308647	1.2499
NM_001853	chr20(.):61443413-61477511	0.1274
NM_007346	chr20(.):61431176-61450352	0.7996
NM_018270	chr20(.):61422804-61436945	2.0256
NM_080750	chr20(.):61471475-61482543	0.0531
NM_012384	chr20(.):62213954-62263381	0.3449
NM_032957	chr20(.):62284646-62332601	0.1238
NM_001083113	chr20(.):62333793-62372494	2.4185
NM_181485	chr20(.):62334379-62372494	2.4539
NM_017806	chr20(.):62362977-62375460	3.4404
NM_003224	chr20(.):62324994-62344355	0.8328
NM_032945	chr20(.):62321287-62335035	0.0894
NM_020062	chr20(.):62366210-62380403	2.8958
NM_015894	chr20(.):62266060-62289780	0.3015
NM_003823	chr20(.):62323020-62335035	0.0932
NR_030638	chr20(.):62546212-62556301	0.0515
NR_027287	chr20(.):62579736-62593338	0.7714
NM_001193379	chr20(.):62566181-62587527	0.3382
NM_017859	chr20(.):62566181-62592800	0.453
NM_020713	chr20(.):62583054-62606218	0.8597
NR_031735	chr20(.):62567817-62577897	0.1269
NR_030638	chr20(.):62546100-62556189	0.0504
NR_030638	chr20(.):62545849-62555938	0.051
NR_030638	chr20(.):62545905-62555994	0.0509
NM_080621	chr20(.):62600465-62615995	1.3669
NR_030377	chr20(.):62568983-62579079	0.1345
NR_030637	chr20(.):62545777-62555894	0.0518
NR_030639	chr20(.):62545833-62555947	0.0509
NR_030639	chr20(.):62545889-62556003	0.0508
NR_030639	chr20(.):62546084-62556201	0.0502
NM_003253	chr21(.):32485735-32936290	0.0834
NM_001032410	chr21(.):30391937-30431807	0.1379
NM_000874	chr21(.):34597230-34640062	1.3558
NM_207585	chr21(.):34597230-34641820	1.3065
NR_027270	chr21(.):15311095-15357765	0.2855
NM_020152	chr21(.):30447872-30553202	0.1104
NM_001754	chr21(.):36155097-36426595	0.3467
NM_080860	chr21(.):43887596-43921401	0.1703
NM_015834	chr21(.):46489492-46651478	0.2503
NM_001100421	chr21(.):19156283-19196703	2.9221
NM_016940	chr21(.):30373079-30396685	0.3061
NM_006585	chr21(.):30423647-30451010	0.4975
NR_024102	chr21(.):34532775-34547541	0.0419
NM_000629	chr21(.):34692213-34737128	0.5838
NM_000628	chr21(.):34633671-34674520	0.0809
NR_026812	chr21(.):36405232-36416723	0.3707
NM_018964	chr21(.):43914741-44006550	0.5096
NM_005049	chr21(.):45522207-45556063	0.3568
NM_198155	chr21(.):45548493-45570605	0.8064
NR_027292	chr21(.):46485870-46498126	0.4047
NM_004327	chr22(.):23517551-23665224	0.1777
NM_014433	chr22(.):23396592-23489241	0.3647
NM_001887	chr22(.):26990361-27018991	0.375
NM_007194	chr22(.):29078730-29142822	0.1165
NM_014775	chr22(.):31887260-32019534	0.0893
NM_019843	chr22(.):31830344-31890874	0.2226
NM_001164501	chr22(.):31830344-31890547	0.218
NM_013365	chr22(.):37999480-38034571	0.3825
NM_001172688	chr22(.):38000046-38034571	0.3869
NM_001195071	chr22(.):38610297-38673670	1.8282
NM_001195072	chr22(.):38610297-38674040	1.8183
NM_001003406	chr22(.):39961757-40090740	0.0342
NM_024821	chr22(.):42191677-42227303	0.2381
NM_001009880	chr22(.):45583122-45641650	0.5818
NM_014678	chr22(.):50776759-50888514	0.0728
NM_012401	chr22(.):50708407-50751002	0.5374
NM_138433	chr22(.):50981461-50994452	0.2415
NM_014406	chr22(.):17066647-17078700	0.0311
NR_001591	chr22(.):17077800-17134720	0.1248
NM_001178126	chr22(.):23224959-23243013	5.5443
NM_004914	chr22(.):23482512-23511531	0.8652
NM_001024938	chr22(.):24194058-24232725	0.2279
NM_002415	chr22(.):24231564-24242409	0.7509
NM_001024939	chr22(.):24195040-24232725	0.2312
NM_001007468	chr22(.):24124149-24181705	0.3441
NM_001002862	chr22(.):24171689-24186199	1.0524
NM_000675	chr22(.):24818529-24843325	2.5384
NR_028484	chr22(.):24820177-24895783	0.9239
NM_001008566	chr22(.):26916713-26966370	0.0628
NM_003595	chr22(.):26916713-26991089	0.2916
NR_031615	chr22(.):26946177-26956289	0.0554
NR_003491	chr22(.):27048445-27077440	0.3707
NM_001886	chr22(.):27012927-27031636	0.1036
NM_172002	chr22(.):29133042-29158496	0.2998
NM_173510	chr22(.):29163661-29190283	1.1281
