GENE_ID	locusLine	bin_1_42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_11145_lociStitched	chr17(.):34091023-34092110	0.1514
1_MACS_peak_11146_lociStitched	chr17(.):34135320-34138092	0.2617
1_MACS_peak_11147_lociStitched	chr17(.):34206442-34208216	0.2559
1_MACS_peak_11148_lociStitched	chr17(.):34257006-34258256	0.2601
1_MACS_peak_11149_lociStitched	chr17(.):34273878-34274945	0.1984
1_MACS_peak_11150_lociStitched	chr17(.):34335500-34336910	0.148
4_MACS_peak_11151_lociStitched	chr17(.):34408881-34432659	0.1974
1_MACS_peak_11155_lociStitched	chr17(.):34444703-34447103	0.395
1_MACS_peak_11156_lociStitched	chr17(.):34475986-34477070	0.4427
1_MACS_peak_11157_lociStitched	chr17(.):34492824-34494394	0.356
4_MACS_peak_11158_lociStitched	chr17(.):34509498-34539955	0.2308
1_MACS_peak_11162_lociStitched	chr17(.):34580889-34582464	0.3909
5_MACS_peak_11163_lociStitched	chr17(.):34597256-34641689	0.2193
1_MACS_peak_11168_lociStitched	chr17(.):34745959-34747581	0.382
1_MACS_peak_11169_lociStitched	chr17(.):34797129-34798637	0.3921
1_MACS_peak_11170_lociStitched	chr17(.):34841592-34843407	0.1852
1_MACS_peak_11171_lociStitched	chr17(.):34889655-34892039	0.1719
1_MACS_peak_11172_lociStitched	chr17(.):34899195-34903053	0.1986
1_MACS_peak_11173_lociStitched	chr17(.):34947433-34949250	0.1903
2_MACS_peak_11174_lociStitched	chr17(.):34957142-34966313	0.1579
1_MACS_peak_11176_lociStitched	chr17(.):35305271-35307343	0.2114
1_MACS_peak_11177_lociStitched	chr17(.):35446410-35448005	0.1996
1_MACS_peak_11178_lociStitched	chr17(.):35457096-35458183	0.2084
1_MACS_peak_11179_lociStitched	chr17(.):35715023-35717133	0.1838
1_MACS_peak_11180_lociStitched	chr17(.):35765867-35768295	0.1476
1_MACS_peak_11181_lociStitched	chr17(.):35790116-35791048	0.1187
1_MACS_peak_11182_lociStitched	chr17(.):35800089-35802387	0.187
1_MACS_peak_11183_lociStitched	chr17(.):35809994-35811307	0.1499
1_MACS_peak_11184_lociStitched	chr17(.):35848504-35851775	0.213
1_MACS_peak_11185_lociStitched	chr17(.):35967096-35970646	0.2067
1_MACS_peak_11186_lociStitched	chr17(.):36002461-36004160	0.2029
1_MACS_peak_11187_lociStitched	chr17(.):36077705-36078742	0.1119
1_MACS_peak_11188_lociStitched	chr17(.):36104700-36106286	0.183
1_MACS_peak_11189_lociStitched	chr17(.):36124238-36125732	0.2266
1_MACS_peak_11190_lociStitched	chr17(.):36133987-36135456	0.179
1_MACS_peak_11191_lociStitched	chr17(.):36178029-36181282	0.164
1_MACS_peak_11192_lociStitched	chr17(.):36243580-36245151	0.1948
1_MACS_peak_11193_lociStitched	chr17(.):36293511-36295041	0.3287
1_MACS_peak_11194_lociStitched	chr17(.):36337767-36339150	0.2907
1_MACS_peak_11195_lociStitched	chr17(.):36411429-36414118	0.1161
1_MACS_peak_11196_lociStitched	chr17(.):36441650-36443302	0.1658
1_MACS_peak_11197_lociStitched	chr17(.):36452291-36453929	0.2528
1_MACS_peak_11198_lociStitched	chr17(.):36507074-36509184	0.1466
1_MACS_peak_11199_lociStitched	chr17(.):36570548-36572704	0.2178
1_MACS_peak_11200_lociStitched	chr17(.):36583412-36586226	0.1666
1_MACS_peak_11201_lociStitched	chr17(.):36598835-36600989	0.1569
1_MACS_peak_11202_lociStitched	chr17(.):36714146-36716156	0.261
1_MACS_peak_11203_lociStitched	chr17(.):36762029-36763158	0.1469
1_MACS_peak_11204_lociStitched	chr17(.):36829779-36831454	0.1339
1_MACS_peak_11205_lociStitched	chr17(.):36856114-36863643	0.198
1_MACS_peak_11206_lociStitched	chr17(.):36885530-36887841	0.1229
2_MACS_peak_11207_lociStitched	chr17(.):36903709-36910022	0.1606
1_MACS_peak_11209_lociStitched	chr17(.):36954483-36956994	0.2032
1_MACS_peak_11210_lociStitched	chr17(.):36980591-36982581	0.1654
1_MACS_peak_11211_lociStitched	chr17(.):37000225-37001393	0.1507
1_MACS_peak_11212_lociStitched	chr17(.):37008330-37011238	0.176
1_MACS_peak_11213_lociStitched	chr17(.):37023350-37028804	0.2009
1_MACS_peak_11214_lociStitched	chr17(.):37053012-37056289	0.2076
1_MACS_peak_11215_lociStitched	chr17(.):37212759-37214309	0.2628
1_MACS_peak_11216_lociStitched	chr17(.):37308638-37311183	0.282
1_MACS_peak_11217_lociStitched	chr17(.):37320521-37321944	0.2247
2_MACS_peak_11218_lociStitched	chr17(.):37351328-37357938	0.1748
1_MACS_peak_11220_lociStitched	chr17(.):37462629-37463847	0.1539
1_MACS_peak_11221_lociStitched	chr17(.):37556881-37559168	0.1525
1_MACS_peak_11222_lociStitched	chr17(.):37606652-37608306	0.2045
1_MACS_peak_11223_lociStitched	chr17(.):37616911-37619844	0.253
2_MACS_peak_11224_lociStitched	chr17(.):37773759-37779114	0.1063
1_MACS_peak_11226_lociStitched	chr17(.):37792450-37794483	0.1561
1_MACS_peak_11227_lociStitched	chr17(.):37824262-37825044	0.1156
1_MACS_peak_11228_lociStitched	chr17(.):37843584-37845280	0.2146
1_MACS_peak_11229_lociStitched	chr17(.):37859484-37860830	0.173
1_MACS_peak_11230_lociStitched	chr17(.):37885705-37887496	0.2197
1_MACS_peak_11231_lociStitched	chr17(.):37893550-37896594	0.1324
1_MACS_peak_11232_lociStitched	chr17(.):37909222-37916316	0.2295
1_MACS_peak_11233_lociStitched	chr17(.):37925024-37938840	0.2108
2_MACS_peak_11234_lociStitched	chr17(.):37948526-37958201	0.1839
1_MACS_peak_11236_lociStitched	chr17(.):37974118-37979293	0.1735
2_MACS_peak_11237_lociStitched	chr17(.):37998795-38006168	0.1422
1_MACS_peak_11239_lociStitched	chr17(.):38016183-38025138	0.2045
1_MACS_peak_11240_lociStitched	chr17(.):38081333-38085994	0.234
1_MACS_peak_11241_lociStitched	chr17(.):38095404-38097192	0.205
3_MACS_peak_11242_lociStitched	chr17(.):38108407-38115921	0.134
1_MACS_peak_11245_lociStitched	chr17(.):38135943-38138716	0.2252
1_MACS_peak_11246_lociStitched	chr17(.):38209865-38211131	0.2011
2_MACS_peak_11247_lociStitched	chr17(.):38218769-38225690	0.108
2_MACS_peak_11249_lociStitched	chr17(.):38251346-38261698	0.2119
1_MACS_peak_11251_lociStitched	chr17(.):38268896-38270440	0.2389
1_MACS_peak_11252_lociStitched	chr17(.):38277214-38281123	0.1308
1_MACS_peak_11253_lociStitched	chr17(.):38295193-38297921	0.1754
1_MACS_peak_11254_lociStitched	chr17(.):38347107-38348627	0.1827
1_MACS_peak_11255_lociStitched	chr17(.):38374660-38376322	0.2223
1_MACS_peak_11256_lociStitched	chr17(.):38443622-38445251	0.2238
1_MACS_peak_11257_lociStitched	chr17(.):38465355-38484604	0.1712
1_MACS_peak_11258_lociStitched	chr17(.):38572779-38575108	0.2028
1_MACS_peak_11259_lociStitched	chr17(.):38672529-38673971	0.1622
1_MACS_peak_11260_lociStitched	chr17(.):38703830-38704640	0.1426
1_MACS_peak_11261_lociStitched	chr17(.):38716283-38718466	0.2827
2_MACS_peak_11262_lociStitched	chr17(.):38733650-38739809	0.1553
1_MACS_peak_11264_lociStitched	chr17(.):38754193-38756014	0.158
3_MACS_peak_11265_lociStitched	chr17(.):38770773-38782715	0.1386
1_MACS_peak_11268_lociStitched	chr17(.):38802960-38805605	0.2146
1_MACS_peak_11269_lociStitched	chr17(.):38974389-38975902	0.1731
1_MACS_peak_11270_lociStitched	chr17(.):39367897-39369429	0.1032
1_MACS_peak_11271_lociStitched	chr17(.):39464038-39466170	0.1703
1_MACS_peak_11272_lociStitched	chr17(.):39804042-39805778	0.1996
1_MACS_peak_11273_lociStitched	chr17(.):39821325-39824471	0.3099
2_MACS_peak_11274_lociStitched	chr17(.):39831961-39836190	0.1393
1_MACS_peak_11276_lociStitched	chr17(.):39843922-39846818	0.262
1_MACS_peak_11277_lociStitched	chr17(.):39912156-39913860	0.109
1_MACS_peak_11278_lociStitched	chr17(.):39942012-39943335	0.1876
1_MACS_peak_11279_lociStitched	chr17(.):39956732-39958030	0.2189
1_MACS_peak_11280_lociStitched	chr17(.):39967332-39968783	0.1506
1_MACS_peak_11281_lociStitched	chr17(.):39991509-39993370	0.1854
1_MACS_peak_11282_lociStitched	chr17(.):40020484-40022410	0.1834
1_MACS_peak_11283_lociStitched	chr17(.):40073895-40076237	0.1663
1_MACS_peak_11284_lociStitched	chr17(.):40085759-40087438	0.2324
1_MACS_peak_11285_lociStitched	chr17(.):40117226-40120099	0.2137
1_MACS_peak_11286_lociStitched	chr17(.):40127444-40129780	0.1233
2_MACS_peak_11287_lociStitched	chr17(.):40142824-40150304	0.2015
3_MACS_peak_11289_lociStitched	chr17(.):40167947-40177914	0.1668
1_MACS_peak_11292_lociStitched	chr17(.):40201886-40202765	0.1767
1_MACS_peak_11293_lociStitched	chr17(.):40215285-40216880	0.1871
3_MACS_peak_11294_lociStitched	chr17(.):40263519-40273823	0.1415
1_MACS_peak_11297_lociStitched	chr17(.):40305950-40307780	0.2317
2_MACS_peak_11298_lociStitched	chr17(.):40334701-40339868	0.1771
1_MACS_peak_11300_lociStitched	chr17(.):40345535-40347011	0.2459
1_MACS_peak_11301_lociStitched	chr17(.):40400006-40401718	0.1904
1_MACS_peak_11302_lociStitched	chr17(.):40427596-40429278	0.1135
1_MACS_peak_11303_lociStitched	chr17(.):40484620-40485635	0.1532
1_MACS_peak_11304_lociStitched	chr17(.):40530897-40531854	0.1091
1_MACS_peak_11305_lociStitched	chr17(.):40539447-40540947	0.2543
1_MACS_peak_11306_lociStitched	chr17(.):40566680-40567706	0.1128
1_MACS_peak_11307_lociStitched	chr17(.):40608089-40613202	0.2068
3_MACS_peak_11308_lociStitched	chr17(.):40681674-40689653	0.1571
3_MACS_peak_11311_lociStitched	chr17(.):40705838-40720372	0.1578
2_MACS_peak_11314_lociStitched	chr17(.):40728538-40740034	0.1893
1_MACS_peak_11316_lociStitched	chr17(.):40760022-40763136	0.2314
1_MACS_peak_11317_lociStitched	chr17(.):40768822-40771841	0.2416
2_MACS_peak_11318_lociStitched	chr17(.):40807447-40812493	0.2222
2_MACS_peak_11320_lociStitched	chr17(.):40826919-40834887	0.1624
1_MACS_peak_11322_lociStitched	chr17(.):40856247-40858149	0.1575
1_MACS_peak_11323_lociStitched	chr17(.):40895697-40897578	0.2182
1_MACS_peak_11324_lociStitched	chr17(.):40924762-40926407	0.1633
1_MACS_peak_11325_lociStitched	chr17(.):40949979-40951214	0.2547
1_MACS_peak_11326_lociStitched	chr17(.):40975337-40977090	0.1873
1_MACS_peak_11327_lociStitched	chr17(.):40984389-40986435	0.241
1_MACS_peak_11328_lociStitched	chr17(.):41004412-41006949	0.1851
1_MACS_peak_11329_lociStitched	chr17(.):41070397-41072761	0.1494
1_MACS_peak_11330_lociStitched	chr17(.):41115570-41117385	0.2188
1_MACS_peak_11331_lociStitched	chr17(.):41131697-41133915	0.2362
1_MACS_peak_11332_lociStitched	chr17(.):41149045-41152004	0.1821
1_MACS_peak_11333_lociStitched	chr17(.):41158281-41159699	0.2848
1_MACS_peak_11334_lociStitched	chr17(.):41173647-41174857	0.1061
1_MACS_peak_11335_lociStitched	chr17(.):41276043-41278369	0.2258
1_MACS_peak_11336_lociStitched	chr17(.):41320977-41324813	0.2224
1_MACS_peak_11337_lociStitched	chr17(.):41362862-41365048	0.2015
1_MACS_peak_11338_lociStitched	chr17(.):41392409-41394207	0.1499
2_MACS_peak_11339_lociStitched	chr17(.):41436666-41447352	0.1967
1_MACS_peak_11342_lociStitched	chr17(.):41560236-41562341	0.201
1_MACS_peak_11343_lociStitched	chr17(.):41797499-41798638	0.1971
1_MACS_peak_11344_lociStitched	chr17(.):41855441-41856793	0.106
1_MACS_peak_11345_lociStitched	chr17(.):41977356-41978728	0.1688
1_MACS_peak_11346_lociStitched	chr17(.):41993864-41995803	0.2152
1_MACS_peak_11347_lociStitched	chr17(.):42083759-42085497	0.2275
1_MACS_peak_11348_lociStitched	chr17(.):42091316-42092947	0.2006
2_MACS_peak_11349_lociStitched	chr17(.):42142818-42149281	0.1768
1_MACS_peak_11351_lociStitched	chr17(.):42187148-42189752	0.2247
1_MACS_peak_11352_lociStitched	chr17(.):42199900-42201918	0.1588
1_MACS_peak_11353_lociStitched	chr17(.):42218504-42220364	0.2515
1_MACS_peak_11354_lociStitched	chr17(.):42245251-42249561	0.1738
1_MACS_peak_11355_lociStitched	chr17(.):42261785-42265510	0.175
1_MACS_peak_11356_lociStitched	chr17(.):42275108-42278846	0.1603
2_MACS_peak_11357_lociStitched	chr17(.):42287001-42299789	0.1397
1_MACS_peak_11359_lociStitched	chr17(.):42401051-42405011	0.1635
2_MACS_peak_11360_lociStitched	chr17(.):42421889-42426386	0.181
1_MACS_peak_11362_lociStitched	chr17(.):42440627-42441289	0.045
1_MACS_peak_11363_lociStitched	chr17(.):42462606-42463627	0.0846
1_MACS_peak_11364_lociStitched	chr17(.):42541339-42542368	0.104
1_MACS_peak_11365_lociStitched	chr17(.):42579460-42581835	0.2211
1_MACS_peak_11366_lociStitched	chr17(.):42633543-42635225	0.1204
1_MACS_peak_11367_lociStitched	chr17(.):42766215-42768133	0.1691
1_MACS_peak_11368_lociStitched	chr17(.):42785107-42787134	0.2253
1_MACS_peak_11369_lociStitched	chr17(.):42815325-42816576	0.1327
2_MACS_peak_11370_lociStitched	chr17(.):42852089-42857457	0.1774
1_MACS_peak_11372_lociStitched	chr17(.):42884059-42886273	0.2024
1_MACS_peak_11373_lociStitched	chr17(.):42906311-42908353	0.1162
1_MACS_peak_11374_lociStitched	chr17(.):42975665-42977648	0.1923
1_MACS_peak_11375_lociStitched	chr17(.):43023589-43025934	0.1782
1_MACS_peak_11376_lociStitched	chr17(.):43098864-43099863	0.1374
2_MACS_peak_11377_lociStitched	chr17(.):43127320-43130537	0.1792
1_MACS_peak_11379_lociStitched	chr17(.):43137423-43139631	0.2416
2_MACS_peak_11380_lociStitched	chr17(.):43209026-43213941	0.1747
1_MACS_peak_11382_lociStitched	chr17(.):43223927-43228234	0.2575
1_MACS_peak_11383_lociStitched	chr17(.):43237334-43240316	0.2357
1_MACS_peak_11384_lociStitched	chr17(.):43249603-43251098	0.1778
1_MACS_peak_11385_lociStitched	chr17(.):43298040-43308584	0.2005
1_MACS_peak_11386_lociStitched	chr17(.):43324017-43326693	0.1551
1_MACS_peak_11387_lociStitched	chr17(.):43372827-43374197	0.1306
1_MACS_peak_11388_lociStitched	chr17(.):43379701-43380919	0.1643
1_MACS_peak_11389_lociStitched	chr17(.):43387627-43395795	0.2166
1_MACS_peak_11390_lociStitched	chr17(.):43486493-43489058	0.1628
2_MACS_peak_11391_lociStitched	chr17(.):43504868-43510900	0.1652
3_MACS_peak_11393_lociStitched	chr17(.):43516882-43531918	0.1443
1_MACS_peak_11396_lociStitched	chr17(.):43567114-43569408	0.1547
1_MACS_peak_11397_lociStitched	chr17(.):43660547-43664697	0.1752
1_MACS_peak_11398_lociStitched	chr17(.):43697096-43698666	0.1252
1_MACS_peak_11399_lociStitched	chr17(.):43950111-43952535	0.1826
1_MACS_peak_11400_lociStitched	chr17(.):43970985-43972581	0.1033
1_MACS_peak_11401_lociStitched	chr17(.):44025872-44026960	0.2162
1_MACS_peak_11402_lociStitched	chr17(.):44229313-44230584	0.1893
1_MACS_peak_11403_lociStitched	chr17(.):44268753-44272917	0.155
1_MACS_peak_11404_lociStitched	chr17(.):44301747-44303411	0.1363
2_MACS_peak_11405_lociStitched	chr17(.):44336772-44345458	0.1214
1_MACS_peak_11407_lociStitched	chr17(.):44367752-44369345	0.1923
1_MACS_peak_11408_lociStitched	chr17(.):44438021-44440123	0.1407
1_MACS_peak_11409_lociStitched	chr17(.):44449313-44451342	0.1223
1_MACS_peak_11410_lociStitched	chr17(.):44656001-44658132	0.1859
1_MACS_peak_11411_lociStitched	chr17(.):44667235-44669313	0.1802
1_MACS_peak_11412_lociStitched	chr17(.):44999849-45001351	0.24
1_MACS_peak_11413_lociStitched	chr17(.):45143989-45145357	0.1226
1_MACS_peak_11414_lociStitched	chr17(.):45176688-45178414	0.2216
1_MACS_peak_11415_lociStitched	chr17(.):45238989-45240377	0.2149
1_MACS_peak_11416_lociStitched	chr17(.):45265146-45267550	0.2136
2_MACS_peak_11417_lociStitched	chr17(.):45276934-45284226	0.1823
1_MACS_peak_11419_lociStitched	chr17(.):45355659-45357755	0.1622
1_MACS_peak_11420_lociStitched	chr17(.):45400425-45402421	0.2498
1_MACS_peak_11421_lociStitched	chr17(.):45569022-45570763	0.2386
1_MACS_peak_11422_lociStitched	chr17(.):45579124-45581032	0.1734
1_MACS_peak_11423_lociStitched	chr17(.):45607578-45610403	0.1216
5_MACS_peak_11424_lociStitched	chr17(.):45681511-45702644	0.1439
1_MACS_peak_11429_lociStitched	chr17(.):45725633-45729080	0.2073
2_MACS_peak_11430_lociStitched	chr17(.):45736409-45741924	0.1287
1_MACS_peak_11432_lociStitched	chr17(.):45898168-45900157	0.2097
1_MACS_peak_11433_lociStitched	chr17(.):45908061-45909716	0.2557
1_MACS_peak_11434_lociStitched	chr17(.):45917725-45919787	0.2365
1_MACS_peak_11435_lociStitched	chr17(.):45972204-45975003	0.2853
1_MACS_peak_11436_lociStitched	chr17(.):46018170-46020009	0.1686
1_MACS_peak_11437_lociStitched	chr17(.):46026036-46028074	0.23
1_MACS_peak_11438_lociStitched	chr17(.):46034519-46035617	0.2357
1_MACS_peak_11439_lociStitched	chr17(.):46047496-46049771	0.2088
2_MACS_peak_11440_lociStitched	chr17(.):46094173-46102334	0.1612
2_MACS_peak_11442_lociStitched	chr17(.):46124146-46134813	0.1845
2_MACS_peak_11444_lociStitched	chr17(.):46177732-46186324	0.1659
2_MACS_peak_11446_lociStitched	chr17(.):46371626-46378427	0.1716
1_MACS_peak_11448_lociStitched	chr17(.):46410460-46412015	0.1514
1_MACS_peak_11449_lociStitched	chr17(.):46494139-46495208	0.1826
1_MACS_peak_11450_lociStitched	chr17(.):46506622-46508080	0.1551
1_MACS_peak_11451_lociStitched	chr17(.):46516432-46520488	0.241
2_MACS_peak_11452_lociStitched	chr17(.):46528192-46537664	0.2109
4_MACS_peak_11454_lociStitched	chr17(.):46544727-46561938	0.1446
1_MACS_peak_11458_lociStitched	chr17(.):46569688-46571034	0.1784
3_MACS_peak_11459_lociStitched	chr17(.):46581768-46595825	0.1765
1_MACS_peak_11462_lociStitched	chr17(.):46620462-46621531	0.1351
3_MACS_peak_11463_lociStitched	chr17(.):46654664-46664060	0.1283
1_MACS_peak_11466_lociStitched	chr17(.):46687114-46690619	0.1318
1_MACS_peak_11467_lociStitched	chr17(.):46724218-46725756	0.2487
1_MACS_peak_11468_lociStitched	chr17(.):46907884-46909545	0.1694
1_MACS_peak_11469_lociStitched	chr17(.):46918134-46919637	0.14
1_MACS_peak_11470_lociStitched	chr17(.):46968870-46971248	0.2477
1_MACS_peak_11471_lociStitched	chr17(.):46984810-46986672	0.148
1_MACS_peak_11472_lociStitched	chr17(.):46992220-46994002	0.1647
1_MACS_peak_11473_lociStitched	chr17(.):47021272-47022940	0.1504
1_MACS_peak_11474_lociStitched	chr17(.):47113108-47113817	0.1505
1_MACS_peak_11475_lociStitched	chr17(.):47268750-47271228	0.2336
1_MACS_peak_11476_lociStitched	chr17(.):47418853-47420582	0.1239
2_MACS_peak_11477_lociStitched	chr17(.):47434734-47443887	0.1877
2_MACS_peak_11479_lociStitched	chr17(.):47464341-47472863	0.1587
2_MACS_peak_11481_lociStitched	chr17(.):47646821-47653939	0.1125
1_MACS_peak_11483_lociStitched	chr17(.):47693126-47695362	0.1899
1_MACS_peak_11484_lociStitched	chr17(.):47722671-47725766	0.1823
1_MACS_peak_11485_lociStitched	chr17(.):47752746-47755959	0.2198
1_MACS_peak_11486_lociStitched	chr17(.):47784249-47786503	0.2559
2_MACS_peak_11487_lociStitched	chr17(.):47815986-47827802	0.2179
2_MACS_peak_11489_lociStitched	chr17(.):47837993-47842526	0.1732
1_MACS_peak_11491_lociStitched	chr17(.):47864887-47866941	0.3249
1_MACS_peak_11492_lociStitched	chr17(.):47928626-47929541	0.1058
1_MACS_peak_11493_lociStitched	chr17(.):48131781-48134555	0.1985
1_MACS_peak_11494_lociStitched	chr17(.):48157378-48159095	0.2612
1_MACS_peak_11495_lociStitched	chr17(.):48171295-48173724	0.2179
3_MACS_peak_11496_lociStitched	chr17(.):48224975-48239432	0.1345
1_MACS_peak_11499_lociStitched	chr17(.):48247884-48249313	0.1298
1_MACS_peak_11500_lociStitched	chr17(.):48349889-48351044	0.1594
1_MACS_peak_11501_lociStitched	chr17(.):48423018-48424639	0.118
1_MACS_peak_11502_lociStitched	chr17(.):48449385-48451466	0.2345
2_MACS_peak_11503_lociStitched	chr17(.):48468173-48475415	0.1654
1_MACS_peak_11505_lociStitched	chr17(.):48502646-48505506	0.1729
1_MACS_peak_11506_lociStitched	chr17(.):48555405-48557174	0.1396
2_MACS_peak_11507_lociStitched	chr17(.):48618841-48625289	0.1394
1_MACS_peak_11509_lociStitched	chr17(.):48772435-48775932	0.2323
1_MACS_peak_11510_lociStitched	chr17(.):48784048-48787565	0.2357
1_MACS_peak_11511_lociStitched	chr17(.):48796149-48798441	0.1992
1_MACS_peak_11512_lociStitched	chr17(.):48849274-48850584	0.1596
1_MACS_peak_11513_lociStitched	chr17(.):48904670-48907822	0.1894
1_MACS_peak_11514_lociStitched	chr17(.):48928930-48930417	0.1773
1_MACS_peak_11515_lociStitched	chr17(.):48941578-48946048	0.1967
1_MACS_peak_11516_lociStitched	chr17(.):48963964-48965533	0.1592
1_MACS_peak_11517_lociStitched	chr17(.):48996530-48997596	0.1689
1_MACS_peak_11518_lociStitched	chr17(.):49007860-49009614	0.1745
2_MACS_peak_11519_lociStitched	chr17(.):49021049-49028835	0.159
1_MACS_peak_11521_lociStitched	chr17(.):49036288-49038160	0.1427
1_MACS_peak_11522_lociStitched	chr17(.):49106691-49108202	0.2089
1_MACS_peak_11523_lociStitched	chr17(.):49127732-49129003	0.1036
1_MACS_peak_11524_lociStitched	chr17(.):49196431-49200228	0.1925
1_MACS_peak_11525_lociStitched	chr17(.):49229823-49232272	0.2445
1_MACS_peak_11526_lociStitched	chr17(.):49242659-49245247	0.2294
1_MACS_peak_11527_lociStitched	chr17(.):49336578-49339098	0.163
1_MACS_peak_11528_lociStitched	chr17(.):49449266-49450560	0.3042
1_MACS_peak_11529_lociStitched	chr17(.):49745393-49746444	0.134
1_MACS_peak_11530_lociStitched	chr17(.):50222386-50226454	0.1441
1_MACS_peak_11531_lociStitched	chr17(.):50279338-50280133	0.138
1_MACS_peak_11532_lociStitched	chr17(.):50392515-50393496	0.1144
1_MACS_peak_11533_lociStitched	chr17(.):51169223-51170264	0.1479
1_MACS_peak_11534_lociStitched	chr17(.):51194923-51197475	0.1543
1_MACS_peak_11535_lociStitched	chr17(.):51798814-51800416	0.1914
1_MACS_peak_11536_lociStitched	chr17(.):51825667-51827598	0.1672
1_MACS_peak_11537_lociStitched	chr17(.):51857056-51858415	0.1848
1_MACS_peak_11538_lociStitched	chr17(.):51882357-51884303	0.1736
1_MACS_peak_11539_lociStitched	chr17(.):51894633-51896275	0.1543
1_MACS_peak_11540_lociStitched	chr17(.):51921458-51922805	0.1647
1_MACS_peak_11541_lociStitched	chr17(.):52430722-52432391	0.1263
1_MACS_peak_11542_lociStitched	chr17(.):52604688-52606385	0.1672
