GENE_ID	locusLine	bin_1_38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
1_MACS_peak_11380_lociStitched	chr19(.):12791411-12793410	0.1587
1_MACS_peak_11381_lociStitched	chr19(.):12806644-12808409	0.2363
1_MACS_peak_11382_lociStitched	chr19(.):12832057-12835294	0.1611
2_MACS_peak_11383_lociStitched	chr19(.):12843998-12849207	0.2178
2_MACS_peak_11385_lociStitched	chr19(.):12885636-12889543	0.1698
3_MACS_peak_11387_lociStitched	chr19(.):12898988-12918270	0.1687
3_MACS_peak_11390_lociStitched	chr19(.):12991256-13003136	0.1779
1_MACS_peak_11393_lociStitched	chr19(.):13010262-13012004	0.198
2_MACS_peak_11394_lociStitched	chr19(.):13024396-13030731	0.134
4_MACS_peak_11396_lociStitched	chr19(.):13043151-13057871	0.1816
2_MACS_peak_11400_lociStitched	chr19(.):13066863-13077039	0.128
1_MACS_peak_11402_lociStitched	chr19(.):13132836-13134626	0.2098
2_MACS_peak_11403_lociStitched	chr19(.):13212954-13216824	0.1437
2_MACS_peak_11405_lociStitched	chr19(.):13226277-13230127	0.1526
1_MACS_peak_11407_lociStitched	chr19(.):13251505-13252054	0.0366
1_MACS_peak_11408_lociStitched	chr19(.):13260236-13264059	0.1564
1_MACS_peak_11409_lociStitched	chr19(.):13371324-13372952	0.1147
1_MACS_peak_11410_lociStitched	chr19(.):13385763-13386680	0.1302
1_MACS_peak_11411_lociStitched	chr19(.):13842224-13843154	0.1736
1_MACS_peak_11412_lociStitched	chr19(.):13858189-13859748	0.2519
1_MACS_peak_11413_lociStitched	chr19(.):13874676-13876241	0.1425
1_MACS_peak_11414_lociStitched	chr19(.):13884690-13886557	0.1872
1_MACS_peak_11415_lociStitched	chr19(.):13905256-13906890	0.098
1_MACS_peak_11416_lociStitched	chr19(.):13927911-13929748	0.2303
4_MACS_peak_11417_lociStitched	chr19(.):13943931-13959304	0.1467
1_MACS_peak_11421_lociStitched	chr19(.):13972455-13973420	0.1816
2_MACS_peak_11422_lociStitched	chr19(.):13990817-13996664	0.1607
1_MACS_peak_11424_lociStitched	chr19(.):14016559-14018062	0.1919
1_MACS_peak_11425_lociStitched	chr19(.):14062831-14064561	0.2517
1_MACS_peak_11426_lociStitched	chr19(.):14096411-14098528	0.2125
1_MACS_peak_11427_lociStitched	chr19(.):14116290-14118377	0.2074
1_MACS_peak_11428_lociStitched	chr19(.):14125496-14127304	0.1171
1_MACS_peak_11429_lociStitched	chr19(.):14142276-14143717	0.1485
1_MACS_peak_11430_lociStitched	chr19(.):14153265-14154331	0.2335
2_MACS_peak_11431_lociStitched	chr19(.):14182490-14193265	0.121
2_MACS_peak_11433_lociStitched	chr19(.):14200824-14202977	0.077
1_MACS_peak_11435_lociStitched	chr19(.):14212581-14214662	0.168
2_MACS_peak_11436_lociStitched	chr19(.):14227301-14230005	0.1401
2_MACS_peak_11438_lociStitched	chr19(.):14238421-14249190	0.1286
1_MACS_peak_11440_lociStitched	chr19(.):14260115-14261110	0.1022
1_MACS_peak_11441_lociStitched	chr19(.):14528221-14531145	0.1776
2_MACS_peak_11442_lociStitched	chr19(.):14543161-14551867	0.1352
1_MACS_peak_11444_lociStitched	chr19(.):14627834-14630168	0.1502
1_MACS_peak_11445_lociStitched	chr19(.):14639451-14641503	0.1907
1_MACS_peak_11446_lociStitched	chr19(.):14681991-14683287	0.2021
1_MACS_peak_11447_lociStitched	chr19(.):14800038-14801798	0.1591
1_MACS_peak_11448_lociStitched	chr19(.):15235342-15237062	0.2551
2_MACS_peak_11449_lociStitched	chr19(.):15396607-15404956	0.1809
1_MACS_peak_11451_lociStitched	chr19(.):15441633-15445764	0.1559
1_MACS_peak_11452_lociStitched	chr19(.):15470398-15471566	0.2516
1_MACS_peak_11453_lociStitched	chr19(.):15488547-15491904	0.1974
1_MACS_peak_11454_lociStitched	chr19(.):15528473-15530332	0.2119
1_MACS_peak_11455_lociStitched	chr19(.):15542146-15544505	0.173
2_MACS_peak_11456_lociStitched	chr19(.):15573752-15578714	0.1763
1_MACS_peak_11458_lociStitched	chr19(.):15947068-15948451	0.1751
3_MACS_peak_11459_lociStitched	chr19(.):16180454-16198167	0.1551
2_MACS_peak_11462_lociStitched	chr19(.):16221417-16231672	0.198
4_MACS_peak_11464_lociStitched	chr19(.):16243499-16273211	0.1668
3_MACS_peak_11468_lociStitched	chr19(.):16286264-16297345	0.1203
1_MACS_peak_11471_lociStitched	chr19(.):16307782-16309623	0.2814
2_MACS_peak_11472_lociStitched	chr19(.):16434718-16442330	0.1351
2_MACS_peak_11474_lociStitched	chr19(.):16476265-16484250	0.2103
1_MACS_peak_11476_lociStitched	chr19(.):16493048-16495166	0.1889
4_MACS_peak_11477_lociStitched	chr19(.):16545055-16561774	0.1551
1_MACS_peak_11481_lociStitched	chr19(.):16581596-16583724	0.2488
1_MACS_peak_11482_lociStitched	chr19(.):16606328-16607757	0.2431
1_MACS_peak_11483_lociStitched	chr19(.):16651941-16654570	0.203
2_MACS_peak_11484_lociStitched	chr19(.):16676602-16684463	0.1727
4_MACS_peak_11486_lociStitched	chr19(.):16693888-16717013	0.2021
1_MACS_peak_11490_lociStitched	chr19(.):16737424-16741099	0.1603
1_MACS_peak_11491_lociStitched	chr19(.):16756944-16758751	0.1898
1_MACS_peak_11492_lociStitched	chr19(.):16769956-16773280	0.2173
1_MACS_peak_11493_lociStitched	chr19(.):16939839-16941229	0.1304
2_MACS_peak_11494_lociStitched	chr19(.):16993851-17000481	0.1189
2_MACS_peak_11496_lociStitched	chr19(.):17184592-17191839	0.2232
1_MACS_peak_11498_lociStitched	chr19(.):17235631-17237723	0.1049
1_MACS_peak_11499_lociStitched	chr19(.):17325441-17326781	0.2084
1_MACS_peak_11500_lociStitched	chr19(.):17336584-17338090	0.1734
1_MACS_peak_11501_lociStitched	chr19(.):17345570-17346900	0.1418
1_MACS_peak_11502_lociStitched	chr19(.):17356812-17357949	0.1255
1_MACS_peak_11503_lociStitched	chr19(.):17376803-17379308	0.2313
1_MACS_peak_11504_lociStitched	chr19(.):17402798-17404169	0.1994
3_MACS_peak_11505_lociStitched	chr19(.):17413533-17421581	0.2173
2_MACS_peak_11508_lociStitched	chr19(.):17444807-17449566	0.2064
3_MACS_peak_11510_lociStitched	chr19(.):17480420-17486481	0.1093
1_MACS_peak_11513_lociStitched	chr19(.):17515142-17518975	0.2351
1_MACS_peak_11514_lociStitched	chr19(.):17530053-17531065	0.2356
2_MACS_peak_11515_lociStitched	chr19(.):17574179-17581427	0.1615
1_MACS_peak_11517_lociStitched	chr19(.):17621361-17623466	0.2527
1_MACS_peak_11518_lociStitched	chr19(.):17665818-17667578	0.1814
1_MACS_peak_11519_lociStitched	chr19(.):17829689-17831260	0.1138
1_MACS_peak_11520_lociStitched	chr19(.):17861554-17863276	0.1379
1_MACS_peak_11521_lociStitched	chr19(.):17958107-17959308	0.0741
1_MACS_peak_11522_lociStitched	chr19(.):17970308-17972049	0.1992
1_MACS_peak_11523_lociStitched	chr19(.):18042901-18044788	0.2517
1_MACS_peak_11524_lociStitched	chr19(.):18058640-18059357	0.0301
1_MACS_peak_11525_lociStitched	chr19(.):18197093-18198601	0.1541
1_MACS_peak_11526_lociStitched	chr19(.):18220353-18221585	0.1026
1_MACS_peak_11527_lociStitched	chr19(.):18228655-18230903	0.2673
2_MACS_peak_11528_lociStitched	chr19(.):18262476-18272614	0.136
1_MACS_peak_11530_lociStitched	chr19(.):18284289-18285638	0.2705
1_MACS_peak_11531_lociStitched	chr19(.):18302666-18305083	0.223
1_MACS_peak_11532_lociStitched	chr19(.):18314023-18316580	0.1743
1_MACS_peak_11533_lociStitched	chr19(.):18389771-18393863	0.158
1_MACS_peak_11534_lociStitched	chr19(.):18413682-18417628	0.2281
1_MACS_peak_11535_lociStitched	chr19(.):18432609-18434979	0.2195
1_MACS_peak_11536_lociStitched	chr19(.):18450765-18452577	0.1521
1_MACS_peak_11537_lociStitched	chr19(.):18539570-18540571	0.1762
1_MACS_peak_11538_lociStitched	chr19(.):18629715-18634159	0.2097
1_MACS_peak_11539_lociStitched	chr19(.):18653810-18655393	0.1594
1_MACS_peak_11540_lociStitched	chr19(.):18667908-18670067	0.174
1_MACS_peak_11541_lociStitched	chr19(.):18681609-18683887	0.2256
1_MACS_peak_11542_lociStitched	chr19(.):18698935-18701030	0.2756
1_MACS_peak_11543_lociStitched	chr19(.):18746824-18748756	0.2155
1_MACS_peak_11544_lociStitched	chr19(.):18793734-18795104	0.0871
1_MACS_peak_11545_lociStitched	chr19(.):18810913-18812726	0.201
1_MACS_peak_11546_lociStitched	chr19(.):18942040-18945238	0.1571
1_MACS_peak_11547_lociStitched	chr19(.):18971073-18973018	0.1908
1_MACS_peak_11548_lociStitched	chr19(.):19028631-19031659	0.2428
3_MACS_peak_11549_lociStitched	chr19(.):19050251-19061523	0.162
1_MACS_peak_11552_lociStitched	chr19(.):19142972-19145693	0.1451
1_MACS_peak_11553_lociStitched	chr19(.):19173519-19180752	0.1705
2_MACS_peak_11554_lociStitched	chr19(.):19248316-19257234	0.1619
1_MACS_peak_11556_lociStitched	chr19(.):19302104-19304602	0.1753
1_MACS_peak_11557_lociStitched	chr19(.):19312975-19314701	0.1927
1_MACS_peak_11558_lociStitched	chr19(.):19430457-19432764	0.2182
2_MACS_peak_11559_lociStitched	chr19(.):19475102-19484472	0.1286
2_MACS_peak_11561_lociStitched	chr19(.):19491549-19498006	0.1242
2_MACS_peak_11563_lociStitched	chr19(.):19515709-19518021	0.1524
1_MACS_peak_11565_lociStitched	chr19(.):19626151-19627950	0.1573
1_MACS_peak_11566_lociStitched	chr19(.):19753491-19755268	0.1772
2_MACS_peak_11567_lociStitched	chr19(.):19773561-19780645	0.1532
1_MACS_peak_11569_lociStitched	chr19(.):19886299-19888105	0.2158
1_MACS_peak_11570_lociStitched	chr19(.):19931920-19932963	0.1549
1_MACS_peak_11571_lociStitched	chr19(.):19976177-19978109	0.176
1_MACS_peak_11572_lociStitched	chr19(.):20010807-20012706	0.13
1_MACS_peak_11573_lociStitched	chr19(.):20162606-20163739	0.1103
1_MACS_peak_11574_lociStitched	chr19(.):20348524-20349421	0.0996
2_MACS_peak_11575_lociStitched	chr19(.):20606467-20616402	0.0781
1_MACS_peak_11577_lociStitched	chr19(.):20846847-20848780	0.1202
1_MACS_peak_11578_lociStitched	chr19(.):20958916-20959895	0.1632
1_MACS_peak_11579_lociStitched	chr19(.):21105704-21106777	0.1584
1_MACS_peak_11580_lociStitched	chr19(.):21182388-21183416	0.1912
1_MACS_peak_11581_lociStitched	chr19(.):21202883-21204413	0.1529
1_MACS_peak_11582_lociStitched	chr19(.):21264629-21265790	0.0813
1_MACS_peak_11583_lociStitched	chr19(.):21324400-21325704	0.1917
1_MACS_peak_11584_lociStitched	chr19(.):21511250-21512638	0.2317
1_MACS_peak_11585_lociStitched	chr19(.):21579553-21580767	0.1581
1_MACS_peak_11586_lociStitched	chr19(.):21751730-21752765	0.1261
1_MACS_peak_11587_lociStitched	chr19(.):21949192-21950799	0.138
1_MACS_peak_11588_lociStitched	chr19(.):22018424-22019388	0.0913
1_MACS_peak_11589_lociStitched	chr19(.):22604529-22605431	0.0736
1_MACS_peak_11590_lociStitched	chr19(.):23432098-23433649	0.1422
1_MACS_peak_11591_lociStitched	chr19(.):23456157-23457471	0.0782
1_MACS_peak_11592_lociStitched	chr19(.):23577416-23578608	0.1156
1_MACS_peak_11593_lociStitched	chr19(.):23709878-23711499	0.2034
1_MACS_peak_11594_lociStitched	chr19(.):23868882-23870416	0.1702
1_MACS_peak_11595_lociStitched	chr19(.):23881429-23882895	0.1705
2_MACS_peak_11596_lociStitched	chr19(.):23940782-23950600	0.1078
1_MACS_peak_11598_lociStitched	chr19(.):23981655-23985541	0.1387
1_MACS_peak_11599_lociStitched	chr19(.):24006202-24008023	0.1616
1_MACS_peak_11600_lociStitched	chr19(.):24097196-24098400	0.13
1_MACS_peak_11603_lociStitched	chr19(.):28283502-28285906	0.1788
1_MACS_peak_11604_lociStitched	chr19(.):28350451-28353395	0.1228
1_MACS_peak_11605_lociStitched	chr19(.):28660554-28661537	0.127
2_MACS_peak_11606_lociStitched	chr19(.):28879315-28886339	0.1163
1_MACS_peak_11608_lociStitched	chr19(.):28925773-28929053	0.203
1_MACS_peak_11609_lociStitched	chr19(.):28956057-28961148	0.1801
1_MACS_peak_11610_lociStitched	chr19(.):28977365-28980145	0.1683
1_MACS_peak_11611_lociStitched	chr19(.):29005961-29008132	0.2093
1_MACS_peak_11612_lociStitched	chr19(.):29025177-29026913	0.2046
1_MACS_peak_11613_lociStitched	chr19(.):29092130-29096389	0.1613
1_MACS_peak_11614_lociStitched	chr19(.):29120771-29125271	0.2274
1_MACS_peak_11615_lociStitched	chr19(.):29702900-29704593	0.1994
2_MACS_peak_11616_lociStitched	chr19(.):29760812-29768532	0.1324
1_MACS_peak_11618_lociStitched	chr19(.):30096209-30098027	0.2024
1_MACS_peak_11619_lociStitched	chr19(.):30155698-30157255	0.1312
1_MACS_peak_11620_lociStitched	chr19(.):30205471-30207933	0.2009
2_MACS_peak_11621_lociStitched	chr19(.):30301361-30306706	0.1113
1_MACS_peak_11623_lociStitched	chr19(.):30335058-30336855	0.1626
1_MACS_peak_11624_lociStitched	chr19(.):30432573-30434292	0.1576
1_MACS_peak_11625_lociStitched	chr19(.):31961211-31962418	0.0944
1_MACS_peak_11626_lociStitched	chr19(.):32220734-32221653	0.1597
1_MACS_peak_11627_lociStitched	chr19(.):32836097-32837792	0.1446
1_MACS_peak_11628_lociStitched	chr19(.):32895357-32897736	0.1178
1_MACS_peak_11629_lociStitched	chr19(.):32949099-32950791	0.1454
1_MACS_peak_11630_lociStitched	chr19(.):33071364-33073430	0.1589
1_MACS_peak_11631_lociStitched	chr19(.):33165083-33167079	0.2105
1_MACS_peak_11632_lociStitched	chr19(.):33181924-33184041	0.1361
1_MACS_peak_11633_lociStitched	chr19(.):33461824-33463906	0.2742
1_MACS_peak_11634_lociStitched	chr19(.):33554446-33556073	0.1348
2_MACS_peak_11635_lociStitched	chr19(.):33568544-33573123	0.1366
1_MACS_peak_11637_lociStitched	chr19(.):33667028-33669053	0.252
1_MACS_peak_11638_lociStitched	chr19(.):33863036-33865991	0.1763
1_MACS_peak_11639_lociStitched	chr19(.):34011880-34013356	0.1488
1_MACS_peak_11640_lociStitched	chr19(.):34112752-34113427	0.1041
1_MACS_peak_11641_lociStitched	chr19(.):34139484-34141688	0.1658
1_MACS_peak_11642_lociStitched	chr19(.):34150784-34152085	0.2449
1_MACS_peak_11643_lociStitched	chr19(.):34248901-34250460	0.155
1_MACS_peak_11644_lociStitched	chr19(.):34624578-34626305	0.1191
1_MACS_peak_11645_lociStitched	chr19(.):34662214-34665382	0.1525
1_MACS_peak_11646_lociStitched	chr19(.):34744795-34746685	0.1171
1_MACS_peak_11647_lociStitched	chr19(.):34760272-34762251	0.1741
2_MACS_peak_11648_lociStitched	chr19(.):34849434-34857576	0.1604
2_MACS_peak_11650_lociStitched	chr19(.):34894647-34901632	0.144
1_MACS_peak_11652_lociStitched	chr19(.):34918048-34920530	0.1525
1_MACS_peak_11653_lociStitched	chr19(.):34990413-34991554	0.0995
1_MACS_peak_11654_lociStitched	chr19(.):35047360-35048905	0.2298
1_MACS_peak_11655_lociStitched	chr19(.):35167284-35169353	0.2366
1_MACS_peak_11656_lociStitched	chr19(.):35223906-35225930	0.2461
1_MACS_peak_11657_lociStitched	chr19(.):35350775-35351701	0.0999
1_MACS_peak_11658_lociStitched	chr19(.):35417525-35418462	0.1358
1_MACS_peak_11659_lociStitched	chr19(.):35491392-35492286	0.1485
1_MACS_peak_11660_lociStitched	chr19(.):35614946-35615935	0.1238
1_MACS_peak_11661_lociStitched	chr19(.):35644407-35647329	0.2068
2_MACS_peak_11662_lociStitched	chr19(.):35695309-35706045	0.2109
1_MACS_peak_11664_lociStitched	chr19(.):35737998-35740858	0.2076
1_MACS_peak_11665_lociStitched	chr19(.):35757852-35761003	0.0864
1_MACS_peak_11666_lociStitched	chr19(.):35898985-35900528	0.191
1_MACS_peak_11667_lociStitched	chr19(.):35953097-35954511	0.1853
1_MACS_peak_11668_lociStitched	chr19(.):36035613-36037590	0.1721
1_MACS_peak_11669_lociStitched	chr19(.):36087041-36088212	0.2329
2_MACS_peak_11670_lociStitched	chr19(.):36100511-36104666	0.192
1_MACS_peak_11672_lociStitched	chr19(.):36118950-36120725	0.2297
2_MACS_peak_11673_lociStitched	chr19(.):36133721-36140302	0.1902
1_MACS_peak_11675_lociStitched	chr19(.):36206798-36210282	0.171
3_MACS_peak_11676_lociStitched	chr19(.):36230698-36240299	0.2019
1_MACS_peak_11679_lociStitched	chr19(.):36247810-36249981	0.2208
1_MACS_peak_11680_lociStitched	chr19(.):36266016-36267364	0.1535
1_MACS_peak_11681_lociStitched	chr19(.):36389660-36392129	0.1429
1_MACS_peak_11682_lociStitched	chr19(.):36485472-36487228	0.2349
1_MACS_peak_11683_lociStitched	chr19(.):36504169-36506175	0.1949
1_MACS_peak_11684_lociStitched	chr19(.):36544054-36546900	0.23
1_MACS_peak_11685_lociStitched	chr19(.):36604817-36607519	0.1993
3_MACS_peak_11686_lociStitched	chr19(.):36618001-36632347	0.1537
1_MACS_peak_11689_lociStitched	chr19(.):36704711-36706883	0.1928
1_MACS_peak_11690_lociStitched	chr19(.):36822043-36822766	0.052
1_MACS_peak_11691_lociStitched	chr19(.):36869297-36870523	0.1857
1_MACS_peak_11692_lociStitched	chr19(.):37018709-37019996	0.2403
1_MACS_peak_11693_lociStitched	chr19(.):37177572-37179358	0.2235
1_MACS_peak_11694_lociStitched	chr19(.):37263288-37264254	0.2281
1_MACS_peak_11695_lociStitched	chr19(.):37568506-37570175	0.2183
1_MACS_peak_11696_lociStitched	chr19(.):37708311-37709755	0.2108
1_MACS_peak_11697_lociStitched	chr19(.):37808421-37809413	0.0714
1_MACS_peak_11698_lociStitched	chr19(.):37861043-37862665	0.1976
1_MACS_peak_11699_lociStitched	chr19(.):38084796-38086388	0.1112
1_MACS_peak_11700_lociStitched	chr19(.):38209915-38211058	0.2289
1_MACS_peak_11701_lociStitched	chr19(.):38269316-38270996	0.2342
2_MACS_peak_11702_lociStitched	chr19(.):38396599-38406416	0.1055
1_MACS_peak_11704_lociStitched	chr19(.):38422081-38423761	0.2095
1_MACS_peak_11705_lociStitched	chr19(.):38493581-38495385	0.1391
1_MACS_peak_11706_lociStitched	chr19(.):38523530-38525515	0.1571
1_MACS_peak_11707_lociStitched	chr19(.):38537137-38540986	0.2322
1_MACS_peak_11708_lociStitched	chr19(.):38548786-38549723	0.1612
1_MACS_peak_11709_lociStitched	chr19(.):38570008-38571389	0.1831
1_MACS_peak_11710_lociStitched	chr19(.):38754360-38756135	0.1455
1_MACS_peak_11711_lociStitched	chr19(.):38805643-38807571	0.1597
1_MACS_peak_11712_lociStitched	chr19(.):38826143-38828211	0.206
1_MACS_peak_11713_lociStitched	chr19(.):38864449-38866697	0.2411
1_MACS_peak_11714_lociStitched	chr19(.):38893338-38894510	0.2016
2_MACS_peak_11715_lociStitched	chr19(.):39029350-39035573	0.1326
1_MACS_peak_11717_lociStitched	chr19(.):39107433-39111040	0.2188
1_MACS_peak_11718_lociStitched	chr19(.):39137422-39140013	0.0978
1_MACS_peak_11719_lociStitched	chr19(.):39173382-39177939	0.1557
1_MACS_peak_11720_lociStitched	chr19(.):39185306-39186447	0.133
1_MACS_peak_11721_lociStitched	chr19(.):39224176-39226362	0.1794
1_MACS_peak_11722_lociStitched	chr19(.):39321663-39322967	0.2517
2_MACS_peak_11723_lociStitched	chr19(.):39338578-39348934	0.1988
1_MACS_peak_11725_lociStitched	chr19(.):39367948-39370273	0.1767
1_MACS_peak_11726_lociStitched	chr19(.):39389248-39391633	0.2412
1_MACS_peak_11727_lociStitched	chr19(.):39420301-39422721	0.2495
1_MACS_peak_11728_lociStitched	chr19(.):39468290-39469312	0.1157
1_MACS_peak_11729_lociStitched	chr19(.):39615682-39617017	0.1769
2_MACS_peak_11730_lociStitched	chr19(.):39825523-39834309	0.143
1_MACS_peak_11732_lociStitched	chr19(.):39841509-39842729	0.0989
3_MACS_peak_11733_lociStitched	chr19(.):39880550-39904130	0.2024
2_MACS_peak_11736_lociStitched	chr19(.):39921006-39927660	0.1867
2_MACS_peak_11738_lociStitched	chr19(.):39935071-39939935	0.1784
1_MACS_peak_11740_lociStitched	chr19(.):39970574-39972535	0.278
2_MACS_peak_11741_lociStitched	chr19(.):40022480-40031336	0.1539
1_MACS_peak_11743_lociStitched	chr19(.):40042304-40043540	0.2162
1_MACS_peak_11744_lociStitched	chr19(.):40168936-40171617	0.2541
1_MACS_peak_11745_lociStitched	chr19(.):40191595-40192704	0.1436
1_MACS_peak_11746_lociStitched	chr19(.):40249505-40251417	0.2275
1_MACS_peak_11747_lociStitched	chr19(.):40323535-40325281	0.2259
2_MACS_peak_11748_lociStitched	chr19(.):40332515-40337811	0.1908
1_MACS_peak_11750_lociStitched	chr19(.):40446900-40448748	0.1727
1_MACS_peak_11751_lociStitched	chr19(.):40475914-40478075	0.325
1_MACS_peak_11752_lociStitched	chr19(.):40502025-40503969	0.2406
1_MACS_peak_11753_lociStitched	chr19(.):40561288-40562958	0.1977
2_MACS_peak_11754_lociStitched	chr19(.):40595942-40601656	0.1706
1_MACS_peak_11756_lociStitched	chr19(.):40648303-40654415	0.2085
1_MACS_peak_11757_lociStitched	chr19(.):40669196-40670507	0.112
1_MACS_peak_11758_lociStitched	chr19(.):40695804-40698139	0.1345
1_MACS_peak_11759_lociStitched	chr19(.):40789822-40792373	0.1458
1_MACS_peak_11760_lociStitched	chr19(.):40853363-40855389	0.1847
3_MACS_peak_11761_lociStitched	chr19(.):40926313-40940625	0.1284
1_MACS_peak_11764_lociStitched	chr19(.):40948367-40951265	0.2514
1_MACS_peak_11765_lociStitched	chr19(.):40970737-40972100	0.2958
1_MACS_peak_11766_lociStitched	chr19(.):41082294-41083673	0.1533
3_MACS_peak_11767_lociStitched	chr19(.):41110660-41120428	0.1863
1_MACS_peak_11770_lociStitched	chr19(.):41168574-41169646	0.1158
1_MACS_peak_11771_lociStitched	chr19(.):41195944-41197620	0.2128
2_MACS_peak_11772_lociStitched	chr19(.):41220326-41224098	0.1791
1_MACS_peak_11774_lociStitched	chr19(.):41255150-41258485	0.225
1_MACS_peak_11775_lociStitched	chr19(.):41283106-41284987	0.2508
1_MACS_peak_11776_lociStitched	chr19(.):41303946-41306172	0.1905
1_MACS_peak_11777_lociStitched	chr19(.):41767957-41772378	0.2208
2_MACS_peak_11778_lociStitched	chr19(.):41801234-41817336	0.1923
1_MACS_peak_11780_lociStitched	chr19(.):41832563-41835579	0.2195
1_MACS_peak_11781_lociStitched	chr19(.):41857042-41860444	0.1554
1_MACS_peak_11782_lociStitched	chr19(.):41869077-41871002	0.2961
1_MACS_peak_11783_lociStitched	chr19(.):41902486-41904690	0.2381
1_MACS_peak_11784_lociStitched	chr19(.):41914872-41916606	0.1576
1_MACS_peak_11785_lociStitched	chr19(.):41944937-41946289	0.2935
1_MACS_peak_11786_lociStitched	chr19(.):41968942-41970469	0.2832
1_MACS_peak_11787_lociStitched	chr19(.):42011924-42012455	0.1199
1_MACS_peak_11788_lociStitched	chr19(.):42027362-42029291	0.2681
2_MACS_peak_11789_lociStitched	chr19(.):42037736-42044413	0.2
1_MACS_peak_11791_lociStitched	chr19(.):42051898-42062147	0.1795
1_MACS_peak_11792_lociStitched	chr19(.):42069161-42070582	0.2132
3_MACS_peak_11793_lociStitched	chr19(.):42362971-42376936	0.1711
