REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	H929_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
3_MACS_peak_10325_lociStitched	chr15	22540020	22553788	3	7791	19799.7608	1002	1	REREP3		REREP3	REREP3	0.5355	1002	1
1_MACS_peak_12931_lociStitched	chr16	89786292	89791342	1	5051	19799.03	1003	1	ZNF276,C16orf7	CDK10,LOC100128881,SPATA2L	ZNF276	LOC100128881	1.1347	1003	1
2_MACS_peak_25062_lociStitched	chr4	144273113	144283224	2	10053	19795.3158	1004	1	GAB1		GAB1	GAB1	0.3875	1004	1
2_MACS_peak_14530_lociStitched	chr17	79476205	79487126	2	7897	19787.7599	1005	1	ACTG1	FSCN2,C17orf70	ACTG1	ACTG1	1.5235	1005	1
3_MACS_peak_9842_lociStitched	chr14	74223135	74241907	3	13153	19780.0564	1006	1	C14orf43	PNMA1	C14orf43	C14orf43	0.638	1006	1
1_MACS_peak_17922_lociStitched	chr2	85764204	85769718	1	5515	19763.8302	1007	1	MAT2A	VAMP8,VAMP5,GGCX	MAT2A	MAT2A	1.2949	1007	1
1_MACS_peak_25843_lociStitched	chr5	42991110	42996118	1	5009	19761.568	1008	1		LOC153684,LOC648987,C5orf39	LOC648987	C5orf39	1.9531	1008	1
2_MACS_peak_21363_lociStitched	chr22	38782765	38797487	2	14358	19752.5074	1009	1	LOC400927	KCNJ4	LOC400927	LOC400927	0.3477	1009	1
5_MACS_peak_14382_lociStitched	chr17	74168719	74190676	5	13993	19734.9516	1010	1	RNF157	FOXJ1	FOXJ1	FOXJ1	0.2439	1010	1
1_MACS_peak_5796_lociStitched	chr11	64898602	64903764	1	5163	19705.4188	1011	1	SYVN1	ZFPL1,C11orf2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU	SYVN1	SYVN1	1.3574	1011	1
1_MACS_peak_5955_lociStitched	chr11	68605330	68612256	1	6927	19687.155	1012	1	CPT1A		CPT1A	CPT1A	0.2775	1012	1
2_MACS_peak_15494_lociStitched	chr19	3983088	3990567	2	6683	19680.9885	1013	1	EEF2	ITGB1BP3,PIAS4,MIR637,DAPK3,SNORD37	EEF2	SNORD37	1.7069	1013	1
3_MACS_peak_29941_lociStitched	chr7	45065060	45077016	3	8087	19678.3804	1014	1	CCM2	MYO1G,SNORA9,C7orf40	CCM2	SNORA9	0.9159	1014	1
4_MACS_peak_5688_lociStitched	chr11	62312044	62328638	4	9291	19662.2306	1015	1	AHNAK,EEF1G	TUT1,MTA2	AHNAK	MTA2	0.9834	1015	1
3_MACS_peak_33604_lociStitched	chr9	82179650	82189280	3	8525	19656.756	1016	1	TLE4		TLE4	TLE4	0.1532	1016	1
3_MACS_peak_20489_lociStitched	chr20	62256834	62274449	3	7349	19651.294	1017	1	GMEB2,STMN3	RTEL1	GMEB2	GMEB2	0.3449	1017	1
4_MACS_peak_16846_lociStitched	chr19	56145639	56170418	4	13456	19647.2691	1018	1	ZNF580,ZNF581,CCDC106,U2AF2	ZNF524,ZNF865,EPN1,FIZ1,ZNF784	CCDC106	CCDC106	0.8744	1018	1
1_MACS_peak_28522_lociStitched	chr6	86348955	86355160	1	6206	19630.7585	1019	1	SYNCRIP	SNX14,SNORD50A,SNORD50B,SNHG5	SYNCRIP	SNORD50A	1.2846	1019	1
2_MACS_peak_33150_lociStitched	chr9	20416396	20429532	2	9860	19626.4976	1020	1	MLLT3		MLLT3	MLLT3	0.3985	1020	1
2_MACS_peak_10817_lociStitched	chr15	55692952	55701750	2	8757	19608.1026	1021	1	FLJ27352,CCPG1	MIR628	CCPG1	MIR628	0.5052	1021	1
2_MACS_peak_15705_lociStitched	chr19	10675065	10683409	2	6801	19589.2088	1022	1	KRI1,CDKN2D,AP1M2	ATG4D,MIR1238,SLC44A2,S1PR5	CDKN2D	CDKN2D	1.6126	1022	1
3_MACS_peak_6064_lociStitched	chr11	75264308	75275283	3	6852	19573.9125	1023	1	SERPINH1	GDPD5	SERPINH1	SERPINH1	0.6466	1023	1
1_MACS_peak_6742_lociStitched	chr11	130715346	130719836	1	4491	19554.848	1024	1			SNX19	SNX19	NONE	1024	1
2_MACS_peak_26794_lociStitched	chr5	139718284	139727667	2	9277	19541.9741	1025	1	HBEGF	SLC4A9,PFDN1	HBEGF	HBEGF	0.8806	1025	1
1_MACS_peak_2041_lociStitched	chr1	155292169	155295308	1	3140	19532.7414	1026	1	RUSC1,C1orf104	HCN3,FDPS,CLK2,PKLR,MIR555	RUSC1	FDPS	1.7536	1026	1
3_MACS_peak_33699_lociStitched	chr9	91924347	91936046	3	9870	19532.6504	1027	1	CKS2,MIR3153,SECISBP2		MIR3153	MIR3153	1.0753	1027	1
1_MACS_peak_2166_lociStitched	chr1	160310379	160314713	1	4335	19524.2366	1028	1	NCSTN,COPA	SUMO1P3,NHLH1	NCSTN	NCSTN	0.9502	1028	1
3_MACS_peak_15741_lociStitched	chr19	11484219	11493736	3	7870	19519.367	1029	1	C19orf39,EPOR	CCDC159,LPPR2,RAB3D,TMEM205,RGL3	C19orf39	C19orf39	1.4153	1029	1
5_MACS_peak_15716_lociStitched	chr19	10974780	10990981	5	9400	19510.8643	1030	1	C19orf38,CARM1	C19orf52,MIR199A1,TMED1,YIPF2	CARM1	TMED1	0.5828	1030	1
1_MACS_peak_34789_lociStitched	chrX	40171321	40180047	1	8727	19510.4634	1031	1			BCOR	BCOR	0.543	1031	1
1_MACS_peak_75_lociStitched	chr1	2453936	2459228	1	5293	19499.9616	1032	1	PANK4	PLCH2,TNFRSF14,HES5,LOC115110	PANK4	LOC115110	2.0803	1032	1
2_MACS_peak_23053_lociStitched	chr3	128994700	129003536	2	8247	19491.3324	1033	1	COPG,C3orf37	C3orf47,H1FX	C3orf37	H1FX	1.7197	1033	1
1_MACS_peak_1980_lociStitched	chr1	154150474	154156577	1	6104	19491.1511	1034	1	TPM3	UBAP2L,NUP210L,MIR190B,C1orf189,C1orf43	TPM3	C1orf43	2.3579	1034	1
1_MACS_peak_25679_lociStitched	chr5	26718555	26729561	1	11007	19478.4188	1035	1			CDH9	CDH9	0.4443	1035	1
2_MACS_peak_14472_lociStitched	chr17	76881794	76889513	2	6241	19467.318	1036	1	TIMP2	USP36	TIMP2	TIMP2	0.407	1036	1
1_MACS_peak_5719_lociStitched	chr11	62646706	62652279	1	5574	19465.9317	1037	1	SLC3A2	STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1,CHRM1	SLC3A2	SNORD26	1.7206	1037	1
1_MACS_peak_3073_lociStitched	chr1	226248680	226253463	1	4784	19453.8959	1038	1	LOC440926,H3F3A		LOC440926	LOC440926	1.0777	1038	1
1_MACS_peak_21461_lociStitched	chr22	41839676	41845243	1	5568	19436.6238	1039	1	TOB2	ACO2,PHF5A	TOB2	TOB2	0.8632	1039	1
1_MACS_peak_31783_lociStitched	chr8	42710493	42716389	1	5897	19430.268	1040	1	RNF170	HOOK3,THAP1	THAP1	THAP1	0.862	1040	1
4_MACS_peak_917_lociStitched	chr1	45264717	45286598	4	11347	19423.7637	1041	1	PLK3,BTBD19,TCTEX1D4,PTCH2	RPS8,SNORD55,SNORD46,SNORD38A,SNORD38B,BEST4,PTCH2	BTBD19	SNORD38B	1.2036	1041	1
2_MACS_peak_25648_lociStitched	chr5	19280688	19291438	2	10412	19410.2	1042	1			CDH18	CDH18	NONE	1042	1
3_MACS_peak_35697_lociStitched	chrX	153706312	153720150	3	8796	19407.795	1043	1	LAGE3,UBL4A,SLC10A3	ATP6AP1,GDI1,FAM50A,PLXNA3,FAM3A	UBL4A	UBL4A	1.4019	1043	1
2_MACS_peak_19467_lociStitched	chr2	236402168	236412304	2	8264	19402.3312	1044	1	AGAP1		AGAP1	AGAP1	0.0716	1044	1
3_MACS_peak_15364_lociStitched	chr19	1237078	1251006	3	10543	19387.776	1045	1	ATP5D,MIDN,C19orf26	STK11,CIRBP,C19orf24,EFNA2,C19orf23	ATP5D	ATP5D	1.3652	1045	1
2_MACS_peak_26335_lociStitched	chr5	95285116	95298415	2	8879	19367.3337	1046	1	ELL2		ELL2	ELL2	0.7074	1046	1
2_MACS_peak_28465_lociStitched	chr6	80245627	80256605	2	9109	19359.703	1047	1	LCA5		LCA5	LCA5	0.1685	1047	1
4_MACS_peak_30283_lociStitched	chr7	76008237	76027607	4	9180	19356.441	1048	1	ZP3,SRCRB4D	ZP3,YWHAG	ZP3	YWHAG	0.3785	1048	1
1_MACS_peak_3354_lociStitched	chr1	245022833	245030066	1	7234	19343.9352	1049	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	FAM36A	1.131	1049	1
5_MACS_peak_17239_lociStitched	chr2	27292747	27310989	5	12433	19334.6958	1050	1	AGBL5,EMILIN1,KHK,OST4	TMEM214,AGBL5,ABHD1,CGREF1,PREB	EMILIN1	EMILIN1	0.7602	1050	1
1_MACS_peak_2339_lociStitched	chr1	169861398	169864344	1	2947	19332.8304	1051	1	SCYL3		SCYL3	SCYL3	0.493	1051	1
1_MACS_peak_30189_lociStitched	chr7	73128646	73134645	1	6000	19286.785	1052	1	STX1A	VPS37D,WBSCR22,MIR4284,WBSCR26,DNAJC30,ABHD11,CLDN3	STX1A	STX1A	0.6967	1052	1
1_MACS_peak_27722_lociStitched	chr6	26269691	26275604	1	5914	19279.9278	1053	1	HIST1H2BI,HIST1H3G	HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H1D,HIST1H4G,HIST1H3F,HIST1H4H	HIST1H2BI	HIST1H2BI	1.8977	1053	1
3_MACS_peak_17490_lociStitched	chr2	46761688	46777616	3	10348	19277.6584	1054	1	RHOQ	ATP6V1E2	RHOQ	RHOQ	1.0115	1054	1
1_MACS_peak_5148_lociStitched	chr11	8703110	8711542	1	8433	19277.2384	1055	1	RPL27A,SNORA3,SNORA45	TRIM66	SNORA45	SNORA45	1.9182	1055	1
2_MACS_peak_14184_lociStitched	chr17	62490198	62504944	2	8772	19265.649	1056	1	CCDC45,POLG2,DDX5	C17orf60	POLG2	POLG2	0.2922	1056	1
1_MACS_peak_4138_lociStitched	chr10	73504695	73510324	1	5630	19250.0542	1057	1	CDH23,C10orf54	CDH23,C10orf105	C10orf105	C10orf105	1.2254	1057	1
2_MACS_peak_2411_lociStitched	chr1	175173253	175181020	2	5374	19240.4124	1058	1		KIAA0040	KIAA0040	KIAA0040	0.496	1058	1
4_MACS_peak_8277_lociStitched	chr12	121725743	121738825	4	9490	19233.1564	1059	1	CAMKK2		CAMKK2	CAMKK2	0.3608	1059	1
3_MACS_peak_1910_lociStitched	chr1	151161296	151173417	3	6661	19232.3907	1060	1	PIP5K1A,VPS72	TNFAIP8L2,SCNM1,SEMA6C,LYSMD1,TMOD4	PIP5K1A	LYSMD1	0.661	1060	1
4_MACS_peak_19124_lociStitched	chr2	204568581	204584020	4	10378	19226.1867	1061	1	CD28		CD28	CD28	0.5561	1061	1
3_MACS_peak_34429_lociStitched	chr9	139292918	139306372	3	9593	19217.6936	1062	1	PMPCA,SDCCAG3	GPSM1,DNLZ,CARD9,SNAPC4,INPP5E	SDCCAG3	SDCCAG3	1.0601	1062	1
2_MACS_peak_15913_lociStitched	chr19	16221569	16231888	2	8558	19205.7228	1063	1	RAB8A	TPM4,HSH2D	RAB8A	RAB8A	0.7515	1063	1
3_MACS_peak_35466_lociStitched	chrX	129298190	129310940	3	8264	19202.775	1064	1	RAB33A,AIFM1	AIFM1	RAB33A	RAB33A	0.4509	1064	1
1_MACS_peak_9252_lociStitched	chr13	114789464	114794391	1	4928	19201.5044	1065	1	RASA3		RASA3	RASA3	0.8175	1065	1
3_MACS_peak_29811_lociStitched	chr7	37240558	37254043	3	10479	19199.943	1066	1	ELMO1		ELMO1	ELMO1	0.1256	1066	1
1_MACS_peak_8816_lociStitched	chr13	50648475	50658414	1	9940	19199.1663	1067	1	DLEU1,DLEU2	MIR16-1,MIR15A	DLEU1	DLEU1	0.557	1067	1
1_MACS_peak_2382_lociStitched	chr1	173987395	173992856	1	5462	19189.954	1068	1		RC3H1	RC3H1	RC3H1	0.1207	1068	1
3_MACS_peak_7517_lociStitched	chr12	56509031	56524003	3	9637	19185.1208	1069	1	RPL41,ZC3H10,ESYT1	ERBB3,PA2G4,MYL6B,MYL6	ZC3H10	MYL6B	1.2428	1069	1
1_MACS_peak_30486_lociStitched	chr7	98475361	98481064	1	5704	19170.0642	1070	1	TRRAP,MIR3609	TMEM130	MIR3609	MIR3609	1.9536	1070	1
2_MACS_peak_27566_lociStitched	chr6	15244723	15257600	2	9765	19169.9899	1071	1	JARID2		JARID2	JARID2	0.1831	1071	1
1_MACS_peak_5903_lociStitched	chr11	67053977	67058465	1	4489	19162.4136	1072	1	ADRBK1,ANKRD13D	SSH3,LOC100130987	ANKRD13D	ANKRD13D	0.8725	1072	1
1_MACS_peak_23412_lociStitched	chr3	160116107	160123590	1	7484	19161.7181	1073	1	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	SMC4	0.4962	1073	1
1_MACS_peak_10272_lociStitched	chr14	106385262	106397195	1	11934	19121.4392	1074	1	KIAA0125	ADAM6	KIAA0125	KIAA0125	0.8009	1074	1
3_MACS_peak_34470_lociStitched	chr9	140130555	140137463	3	4925	19111.6728	1075	1	SLC34A3,TUBB2C	SSNA1,NDOR1,C9orf169,LOC643596,C9orf173,COBRA1,C9orf167,ANAPC2,TPRN,TMEM203,RNF208,FAM166A	TUBB2C	TUBB2C	1.5753	1075	1
3_MACS_peak_11785_lociStitched	chr16	9037733	9058784	3	9782	19110.0978	1076	1	USP7		USP7	USP7	0.2917	1076	1
2_MACS_peak_20169_lociStitched	chr20	44591474	44601785	2	6378	19104.2208	1077	1	ZNF335	PCIF1,MMP9,SLC12A5	ZNF335	PCIF1	0.6381	1077	1
2_MACS_peak_22960_lociStitched	chr3	124501695	124511679	2	8728	19101.3888	1078	1	ITGB5		UMPS	UMPS	NONE	1078	1
4_MACS_peak_2217_lociStitched	chr1	161493436	161511119	4	7236	19044.591	1079	1	HSPA6	FCGR2A,FCGR2C,FCGR3A	HSPA6	HSPA6	1.1288	1079	1
1_MACS_peak_16613_lociStitched	chr19	48946374	48953949	1	7576	19042.035	1080	1	GRIN2D,GRWD1	KCNJ14,CYTH2	GRWD1	GRWD1	1.1308	1080	1
2_MACS_peak_25513_lociStitched	chr5	1791583	1802640	2	7332	19013.6172	1081	1	NDUFS6,MRPL36		MRPL36	MRPL36	1.2284	1081	1
3_MACS_peak_27717_lociStitched	chr6	26214661	26225317	3	9314	19009.2384	1082	1	HIST1H2AE,HIST1H2BG	HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H2BI,HIST1H4D,HIST1H2AD,HIST1H3D,HIST1H1D,HIST1H4G,HIST1H3F,HIST1H3G	HIST1H2AE	HIST1H2BF	2.5337	1082	1
2_MACS_peak_8133_lociStitched	chr12	112446844	112454026	2	7130	18999.981	1083	1	ERP29,TMEM116		TMEM116	TMEM116	0.3356	1083	1
2_MACS_peak_9290_lociStitched	chr14	20955470	20968311	2	8917	18986.7026	1084	1		APEX1,PNP,RNASE10,OSGEP,TMEM55B	RNASE10	APEX1	0.6333	1084	1
3_MACS_peak_12375_lociStitched	chr16	53123597	53135023	3	7957	18984.299	1085	1	CHD9		CHD9	CHD9	0.1615	1085	1
1_MACS_peak_29745_lociStitched	chr7	30632933	30638618	1	5686	18978.804	1086	1	GARS		GARS	GARS	0.6129	1086	1
1_MACS_peak_1829_lociStitched	chr1	147928733	147933267	1	4535	18968.4424	1087	1	FLJ39739		NBPF14	NBPF14	NONE	1087	1
4_MACS_peak_29591_lociStitched	chr7	22474085	22489121	4	12983	18966.4104	1088	1	MGC87042		MGC87042	MGC87042	0.36	1088	1
2_MACS_peak_25411_lociStitched	chr4	186391567	186404557	2	8379	18964.101	1089	1	CCDC110	C4orf47,UFSP2	CCDC110	UFSP2	0.2489	1089	1
3_MACS_peak_23886_lociStitched	chr4	1711820	1725230	3	8840	18961.74	1090	1	TACC3,SLBP,TMEM129	FAM53A	SLBP	SLBP	0.4059	1090	1
1_MACS_peak_32033_lociStitched	chr8	67972210	67978909	1	6700	18957.5001	1091	1	CSPP1,COPS5	LRRC67	COPS5	COPS5	0.703	1091	1
1_MACS_peak_7280_lociStitched	chr12	46658755	46664592	1	5838	18955.6575	1092	1	SLC38A1		SLC38A1	SLC38A1	0.2965	1092	1
3_MACS_peak_6437_lociStitched	chr11	112868629	112886520	3	9954	18953.7254	1093	1	NCAM1		NCAM1	NCAM1	0.2447	1093	1
2_MACS_peak_3358_lociStitched	chr1	245126994	245136093	2	5256	18945.0279	1094	1	EFCAB2		EFCAB2	EFCAB2	0.1919	1094	1
2_MACS_peak_11065_lociStitched	chr15	72518102	72530512	2	8620	18941.383	1095	1	PKM2	GRAMD2,PARP6	PKM2	PKM2	0.487	1095	1
1_MACS_peak_18819_lociStitched	chr2	178126014	178131348	1	5335	18931.4328	1096	1	NFE2L2	HNRNPA3,MIR3128	NFE2L2	HNRNPA3	0.6715	1096	1
2_MACS_peak_33642_lociStitched	chr9	86313021	86324179	2	10706	18913.9258	1097	1	UBQLN1		UBQLN1	UBQLN1	0.3837	1097	1
2_MACS_peak_32015_lociStitched	chr8	67416857	67425456	2	6750	18908.3411	1098	1	C8orf46		C8orf46	C8orf46	0.7658	1098	1
2_MACS_peak_1566_lociStitched	chr1	111413310	111423329	2	7113	18905.853	1099	1	CD53		CD53	CD53	0.5427	1099	1
1_MACS_peak_20724_lociStitched	chr21	36256542	36263202	1	6661	18879.768	1100	1	RUNX1		RUNX1	RUNX1	0.3467	1100	1
2_MACS_peak_1748_lociStitched	chr1	143991626	144002385	2	8046	18854.0716	1101	1	SRGAP2P2		SRGAP2P2	SRGAP2P2	0.4544	1101	1
1_MACS_peak_29120_lociStitched	chr6	144221486	144227052	1	5567	18848.1458	1102	1	C6orf94		C6orf94	C6orf94	0.292	1102	1
2_MACS_peak_32309_lociStitched	chr8	95953473	95963566	2	9372	18838.5845	1103	1	TP53INP1	CCNE2	TP53INP1	TP53INP1	0.6207	1103	1
2_MACS_peak_6679_lociStitched	chr11	126568617	126575118	2	5903	18832.7469	1104	1	KIRREL3		MIR3167	MIR3167	NONE	1104	1
1_MACS_peak_30039_lociStitched	chr7	55597951	55604523	1	6573	18831.4088	1105	1	VOPP1		VOPP1	VOPP1	0.6296	1105	1
2_MACS_peak_15026_lociStitched	chr18	47012107	47020668	2	8469	18826.4951	1106	1	MIR1539,C18orf32,RPL17-C18ORF32,RPL17,U58,SNORD58C,SNORD58A,SNORD58B	DYM	SNORD58C	SNORD58C	1.8802	1106	1
5_MACS_peak_13160_lociStitched	chr17	8053373	8067059	5	8830	18820.9872	1107	1	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	MIR3676	1.6919	1107	1
2_MACS_peak_16667_lociStitched	chr19	49989759	50001663	2	7527	18815.4624	1108	1	RPL13AP5,RPL13A,SNORD32A,SNORD33,SNORD35A,SNORD34,RPS11,SNORD35B	ALDH16A1,FLT3LG,FCGRT,RCN3,SLC17A7,PIH1D1,MIR150	SNORD35A	ALDH16A1	1.7248	1108	1
2_MACS_peak_32717_lociStitched	chr8	126647768	126661206	2	9140	18798.4182	1109	1			TRIB1	TRIB1	2.0954	1109	1
1_MACS_peak_12138_lociStitched	chr16	28833115	28837914	1	4800	18772.2483	1110	1	ATXN2L	SH2B1,TUFM	ATXN2L	ATXN2L	0.8307	1110	1
3_MACS_peak_23673_lociStitched	chr3	185646323	185661689	3	10197	18755.7396	1111	1	TRA2B	LOC344887	TRA2B	TRA2B	0.5878	1111	1
2_MACS_peak_18961_lociStitched	chr2	192539313	192546098	2	6665	18738.1345	1112	1	OBFC2A		OBFC2A	OBFC2A	0.9839	1112	1
1_MACS_peak_14811_lociStitched	chr18	20711692	20718023	1	6332	18701.1409	1113	1	CABLES1	CABLES1	CABLES1	CABLES1	0.2966	1113	1
3_MACS_peak_11596_lociStitched	chr16	684795	700620	3	8895	18682.995	1114	1	FAM195A,WDR90,C16orf13	RAB40C,WFIKKN1,RHOT2,RHBDL1,STUB1,JMJD8,WDR24	FAM195A	FAM195A	0.8776	1114	1
3_MACS_peak_12201_lociStitched	chr16	30378510	30390983	3	7510	18679.5648	1115	1	MYLPF,TBC1D10B,SEPT1	ZNF48,ZNF771,LOC595101,CD2BP2	MYLPF	MYLPF	1.0841	1115	1
2_MACS_peak_21872_lociStitched	chr3	23846848	23855007	2	8041	18668.6079	1116	1	UBE2E1		UBE2E1	UBE2E1	0.2487	1116	1
2_MACS_peak_2270_lociStitched	chr1	164685471	164695473	2	8929	18663.732	1117	1	PBX1		PBX1	PBX1	0.2466	1117	1
1_MACS_peak_5707_lociStitched	chr11	62491373	62497693	1	6321	18663.592	1118	1	TTC9C,HNRNPUL2	GNG3,POLR2G,TAF6L,UBXN1,LRRN4CL,BSCL2,ZBTB3	HNRNPUL2	HNRNPUL2	1.0854	1118	1
2_MACS_peak_12701_lociStitched	chr16	75140997	75151309	2	6742	18661.6264	1119	1	ZNRF1,LDHD	ZFP1	LDHD	LDHD	1.2669	1119	1
4_MACS_peak_5700_lociStitched	chr11	62431574	62449026	4	7930	18657.9332	1120	1	METTL12,SNORA57,C11orf83,C11orf48,UBXN1	GNG3,TTC9C,B3GAT3,GANAB,INTS5,LRRN4CL,BSCL2,HNRNPUL2	C11orf48	HNRNPUL2	1.0854	1120	1
2_MACS_peak_4605_lociStitched	chr10	105229291	105237339	2	6208	18627.9008	1121	1	CALHM3	NEURL,CALHM2,CALHM1	CALHM3	CALHM3	1.2059	1121	1
1_MACS_peak_20531_lociStitched	chr21	11096963	11101284	1	4322	18613.5717	1122	1	BAGE,BAGE4		BAGE	BAGE	0.5774	1122	1
2_MACS_peak_16508_lociStitched	chr19	45921516	45932761	2	9143	18594.732	1123	1	ERCC1	CD3EAP,FOSB,ERCC2,PPP1R13L	ERCC1	ERCC1	1.049	1123	1
2_MACS_peak_12212_lociStitched	chr16	30537027	30547792	2	5830	18593.308	1124	1	ZNF768,ZNF747	ZNF764,ZNF688,ZNF785	ZNF747	ZNF747	1.2956	1124	1
2_MACS_peak_7520_lociStitched	chr12	56545010	56554333	2	6699	18590.9943	1125	1	MYL6B,MYL6	PA2G4,RPL41,ZC3H10,ESYT1,SMARCC2	MYL6	RPL41	0.9116	1125	1
4_MACS_peak_30649_lociStitched	chr7	104938035	104952336	4	9444	18588.4398	1126	1	SRPK2	SRPK2	SRPK2	SRPK2	0.2949	1126	1
3_MACS_peak_19826_lociStitched	chr20	30147202	30162243	3	10568	18574.1309	1127	1	HM13	PSIMCT-1,ID1,MIR3193	PSIMCT-1	MIR3193	0.5423	1127	1
2_MACS_peak_12560_lociStitched	chr16	67594661	67601298	2	6386	18559.7068	1128	1	CTCF	FAM65A	CTCF	FAM65A	0.3359	1128	1
2_MACS_peak_18500_lociStitched	chr2	148044781	148058274	2	9687	18552.875	1129	1			ACVR2A	ACVR2A	NONE	1129	1
1_MACS_peak_6248_lociStitched	chr11	95521421	95525493	1	4073	18545.924	1130	1	CEP57,FAM76B		CEP57	CEP57	0.4303	1130	1
3_MACS_peak_22372_lociStitched	chr3	57568200	57585719	3	10174	18538.6058	1131	1	ARF4	PDE12,DNAH12	ARF4	ARF4	0.5541	1131	1
1_MACS_peak_2727_lociStitched	chr1	202127143	202130946	1	3804	18503.1162	1132	1	PTPN7	GPR37L1,PTPRVP,LGR6,ARL8A	PTPN7	PTPN7	1.133	1132	1
2_MACS_peak_1582_lociStitched	chr1	112134682	112147907	2	9770	18476.6475	1133	1	LOC100129269	RAP1A,ADORA3	LOC100129269	LOC100129269	0.8718	1133	1
1_MACS_peak_12921_lociStitched	chr16	89553992	89558511	1	4520	18432.5491	1134	1	ANKRD11	SPG7	ANKRD11	SPG7	0.2203	1134	1
2_MACS_peak_26695_lociStitched	chr5	133978074	133987156	2	7549	18406.4894	1135	1	SEC24A	SAR1B	SEC24A	SEC24A	0.2121	1135	1
5_MACS_peak_5007_lociStitched	chr11	554014	579698	5	10564	18389.744	1136	1	LRRC56,RASSF7,PHRF1,C11orf35,MIR210,LOC143666	RNH1,HRAS,IRF7,CDHR5,SCT	MIR210	HRAS	1.0948	1136	1
2_MACS_peak_34334_lociStitched	chr9	134543909	134555416	2	5600	18355.9664	1137	1	RAPGEF1		RAPGEF1	RAPGEF1	0.186	1137	1
4_MACS_peak_34907_lociStitched	chrX	49011973	49030664	4	10738	18347.0856	1138	1	MAGIX,PLP2	GPKOW,PRICKLE3,SYP	MAGIX	MAGIX	1.0325	1138	1
3_MACS_peak_32731_lociStitched	chr8	128800640	128812547	3	7282	18345.1149	1139	1	PVT1,MIR1204		PVT1	PVT1	0.1958	1139	1
1_MACS_peak_25857_lociStitched	chr5	43599492	43605320	1	5829	18339.5504	1140	1	NNT	PAIP1	NNT	PAIP1	0.2471	1140	1
3_MACS_peak_21672_lociStitched	chr3	5018591	5029408	3	9601	18325.0797	1141	1	BHLHE40		BHLHE40	BHLHE40	1.1867	1141	1
4_MACS_peak_28523_lociStitched	chr6	86378223	86396338	4	10644	18312.4535	1142	1	SNHG5,SNORD50B,SNORD50A	SYNCRIP	SNORD50B	SNORD50B	1.2794	1142	1
1_MACS_peak_13692_lociStitched	chr17	38277214	38281497	1	4284	18305.1137	1143	1	MSL1	CASC3,NR1D1	MSL1	MSL1	1.097	1143	1
2_MACS_peak_16986_lociStitched	chr2	6054719	6066750	2	6449	18279.9014	1144	1		LOC150622	LOC150622	LOC150622	0.4865	1144	1
5_MACS_peak_33326_lociStitched	chr9	35825923	35849959	5	11234	18267.36	1145	1	TMEM8B,C9orf128	NPR2,LOC92973,SPAG8,HINT2,OR13J1	TMEM8B	HINT2	0.7294	1145	1
1_MACS_peak_16019_lociStitched	chr19	19173390	19180951	1	7562	18254.5223	1146	1	SLC25A42	ARMC6,SUGP2	SLC25A42	SLC25A42	0.3603	1146	1
2_MACS_peak_31635_lociStitched	chr8	29486963	29500809	2	9791	18251.7972	1147	1			C8orf75	C8orf75	NONE	1147	1
1_MACS_peak_52_lociStitched	chr1	1708184	1713498	1	5315	18250.4016	1148	1	NADK	SLC35E2,NADK	NADK	NADK	0.6004	1148	1
1_MACS_peak_4714_lociStitched	chr10	112677475	112685247	1	7773	18227.6716	1149	1	SHOC2,NCRNA00081	PDCD4,LOC282997,RPL13AP6	SHOC2	LOC282997	0.6914	1149	1
2_MACS_peak_34405_lociStitched	chr9	138509909	138516075	2	5626	18220.53	1150	1	GLT6D1	LOC100130954,LCN9	GLT6D1	GLT6D1	0.7947	1150	1
3_MACS_peak_6016_lociStitched	chr11	72523321	72540441	3	7650	18212.256	1151	1	ATG16L2	STARD10	ATG16L2	ATG16L2	0.7637	1151	1
1_MACS_peak_18047_lociStitched	chr2	97531675	97536128	1	4454	18209.6529	1152	1	SEMA4C	CNNM3,ANKRD23,ANKRD39,FAM178B	SEMA4C	SEMA4C	1.2041	1152	1
1_MACS_peak_23874_lociStitched	chr4	1239590	1244583	1	4994	18185.0053	1153	1	C4orf42,CTBP1	MAEA,LOC100130872-SPON2,SPON2	CTBP1	CTBP1	0.4103	1153	1
2_MACS_peak_8054_lociStitched	chr12	109224247	109234518	2	6918	18158.1009	1154	1	SSH1	DAO,SSH1	SSH1	SSH1	0.4102	1154	1
2_MACS_peak_23474_lociStitched	chr3	169755062	169765332	2	7061	18151.198	1155	1	GPR160		GPR160	GPR160	0.5302	1155	1
