REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	H929_jia.bam
1_MACS_peak_32453_lociStitched	chr8	103596772	103598670	1	1899	1576.289
1_MACS_peak_35497_lociStitched	chrX	131883776	131885674	1	1899	876.8760000000001
1_MACS_peak_91_lociStitched	chr1	3711800	3713697	1	1898	1385.9482
1_MACS_peak_5099_lociStitched	chr11	4628430	4630327	1	1898	2216.2650999999996
1_MACS_peak_6711_lociStitched	chr11	129245185	129247082	1	1898	2225.9398
1_MACS_peak_8821_lociStitched	chr13	50759501	50761398	1	1898	1162.6713
1_MACS_peak_9420_lociStitched	chr14	31027700	31029597	1	1898	2178.7045000000003
1_MACS_peak_11963_lociStitched	chr16	17623382	17625279	1	1898	2221.387
1_MACS_peak_17998_lociStitched	chr2	91829747	91831644	1	1898	1116.5742
1_MACS_peak_20154_lociStitched	chr20	44043939	44045836	1	1898	3011.4874999999997
1_MACS_peak_25820_lociStitched	chr5	40754462	40756359	1	1898	2801.6793000000002
1_MACS_peak_28333_lociStitched	chr6	57085921	57087818	1	1898	2895.2014
1_MACS_peak_30045_lociStitched	chr7	55766077	55767974	1	1898	1853.369
1_MACS_peak_33062_lociStitched	chr9	6428334	6430231	1	1898	1691.7446
1_MACS_peak_14422_lociStitched	chr17	75183762	75185658	1	1897	1057.02
1_MACS_peak_27295_lociStitched	chr5	176923489	176925385	1	1897	2325.6335999999997
1_MACS_peak_677_lociStitched	chr1	33457102	33458997	1	1896	1196.124
1_MACS_peak_2207_lociStitched	chr1	161283260	161285155	1	1896	5255.0244999999995
1_MACS_peak_5160_lociStitched	chr11	9405873	9407768	1	1896	3868.453
1_MACS_peak_8918_lociStitched	chr13	62879182	62881077	1	1896	1275.9035000000001
1_MACS_peak_11982_lociStitched	chr16	19078318	19080213	1	1896	3975.5205
1_MACS_peak_30629_lociStitched	chr7	103847444	103849339	1	1896	2359.275
1_MACS_peak_31512_lociStitched	chr8	22941095	22942990	1	1896	4168.621
1_MACS_peak_6507_lociStitched	chr11	117185802	117187696	1	1895	3092.3338
1_MACS_peak_7712_lociStitched	chr12	73546362	73548256	1	1895	1962.7522
1_MACS_peak_15773_lociStitched	chr19	12475573	12477467	1	1895	2952.3672
1_MACS_peak_24002_lociStitched	chr4	8192347	8194241	1	1895	4496.9241999999995
1_MACS_peak_25047_lociStitched	chr4	141676578	141678472	1	1895	2346.8554000000004
1_MACS_peak_30048_lociStitched	chr7	56031421	56033315	1	1895	2317.309
1_MACS_peak_30507_lociStitched	chr7	99612663	99614557	1	1895	3759.4006000000004
1_MACS_peak_35293_lociStitched	chrX	108779468	108781362	1	1895	1661.6062
1_MACS_peak_35543_lociStitched	chrX	135747140	135749034	1	1895	1108.9370000000001
1_MACS_peak_4552_lociStitched	chr10	103347010	103348903	1	1894	2082.4893
1_MACS_peak_6519_lociStitched	chr11	118229700	118231593	1	1894	3174.7503
1_MACS_peak_8121_lociStitched	chr12	111806022	111807915	1	1894	1975.7241000000001
1_MACS_peak_11207_lociStitched	chr15	78857182	78859075	1	1894	1927.8311999999999
1_MACS_peak_13095_lociStitched	chr17	5973195	5975088	1	1894	2318.1677999999997
1_MACS_peak_13422_lociStitched	chr17	26367970	26369863	1	1894	2495.5419
1_MACS_peak_13818_lociStitched	chr17	42785149	42787042	1	1894	2649.0642
1_MACS_peak_16211_lociStitched	chr19	36119077	36120970	1	1894	3172.2894
1_MACS_peak_22940_lociStitched	chr3	123475313	123477206	1	1894	2282.2008
1_MACS_peak_23697_lociStitched	chr3	186818858	186820751	1	1894	1264.7133000000001
1_MACS_peak_19823_lociStitched	chr20	29951358	29953250	1	1893	1408.9724
1_MACS_peak_21977_lociStitched	chr3	33770808	33772700	1	1893	1181.554
1_MACS_peak_22153_lociStitched	chr3	47216354	47218246	1	1893	1808.3736
1_MACS_peak_30209_lociStitched	chr7	73624145	73626037	1	1893	1216.7452
1_MACS_peak_31588_lociStitched	chr8	27347857	27349749	1	1893	3189.912
1_MACS_peak_33941_lociStitched	chr9	110511551	110513443	1	1893	1269.5320000000002
1_MACS_peak_1837_lociStitched	chr1	148853753	148855644	1	1892	2459.0564
1_MACS_peak_6994_lociStitched	chr12	12939153	12941044	1	1892	1745.9603
1_MACS_peak_10318_lociStitched	chr15	22386194	22388085	1	1892	6108.119100000001
1_MACS_peak_20613_lociStitched	chr21	26829026	26830917	1	1892	1209.4835999999998
1_MACS_peak_24472_lociStitched	chr4	69418252	69420143	1	1892	1132.709
1_MACS_peak_31208_lociStitched	chr7	157902958	157904849	1	1892	1827.4624000000001
1_MACS_peak_5241_lociStitched	chr11	15134539	15136429	1	1891	1746.549
1_MACS_peak_11837_lociStitched	chr16	11404431	11406321	1	1891	1098.468
1_MACS_peak_12243_lociStitched	chr16	31128228	31130118	1	1891	2197.692
1_MACS_peak_12723_lociStitched	chr16	77690006	77691896	1	1891	1751.6519999999998
1_MACS_peak_28536_lociStitched	chr6	88181923	88183813	1	1891	4411.26
1_MACS_peak_29043_lociStitched	chr6	137539308	137541198	1	1891	2262.5190000000002
1_MACS_peak_33332_lociStitched	chr9	35896968	35898858	1	1891	1620.486
1_MACS_peak_3085_lociStitched	chr1	226543177	226545066	1	1890	2071.6663
1_MACS_peak_10657_lociStitched	chr15	43477524	43479413	1	1890	4205.8585
1_MACS_peak_13383_lociStitched	chr17	21155621	21157510	1	1890	1971.5493000000001
1_MACS_peak_21545_lociStitched	chr22	45808784	45810673	1	1890	1504.5885
1_MACS_peak_25025_lociStitched	chr4	140163619	140165508	1	1890	1193.4702
1_MACS_peak_35603_lociStitched	chrX	148712203	148714092	1	1890	1901.4674
1_MACS_peak_9588_lociStitched	chr14	54381162	54383050	1	1889	1061.8112
1_MACS_peak_16269_lociStitched	chr19	38084597	38086485	1	1889	2072.8352
1_MACS_peak_21793_lociStitched	chr3	14692422	14694310	1	1889	2264.0896000000002
1_MACS_peak_34142_lociStitched	chr9	126459428	126461316	1	1889	1953.8911999999998
1_MACS_peak_2158_lociStitched	chr1	160041061	160042948	1	1888	1491.4848
1_MACS_peak_6592_lociStitched	chr11	121627898	121629785	1	1888	1599.9873
2_MACS_peak_7353_lociStitched	chr12	49716214	49718101	2	1864	1892.0948999999998
1_MACS_peak_9391_lociStitched	chr14	24951610	24953497	1	1888	1177.488
1_MACS_peak_10924_lociStitched	chr15	64316101	64317988	1	1888	1413.5517
1_MACS_peak_17594_lociStitched	chr2	56102304	56104191	1	1888	2207.79
1_MACS_peak_19917_lociStitched	chr20	32520223	32522110	1	1888	2089.8525
1_MACS_peak_35535_lociStitched	chrX	135112241	135114128	1	1888	1060.3053
1_MACS_peak_8888_lociStitched	chr13	56190106	56191992	1	1887	807.208
1_MACS_peak_22697_lociStitched	chr3	100865182	100867068	1	1887	1096.1432000000002
1_MACS_peak_33537_lociStitched	chr9	73177844	73179730	1	1887	1579.1478000000002
1_MACS_peak_34015_lociStitched	chr9	116637836	116639722	1	1887	2439.541
1_MACS_peak_12195_lociStitched	chr16	30254158	30256043	1	1886	1396.785
1_MACS_peak_16759_lociStitched	chr19	53605648	53607533	1	1886	1625.8125
1_MACS_peak_18143_lociStitched	chr2	109335303	109337188	1	1886	2579.0570000000002
1_MACS_peak_23655_lociStitched	chr3	184869559	184871444	1	1886	2009.2215
1_MACS_peak_848_lociStitched	chr1	42163974	42165858	1	1885	1391.5224
1_MACS_peak_6237_lociStitched	chr11	94705648	94707532	1	1885	3113.31
1_MACS_peak_6646_lociStitched	chr11	125405760	125407644	1	1885	1369.2912
1_MACS_peak_7030_lociStitched	chr12	16034642	16036526	1	1885	1713.3096
1_MACS_peak_9039_lociStitched	chr13	84306368	84308252	1	1885	1479.1284
1_MACS_peak_10254_lociStitched	chr14	105947113	105948997	1	1885	2281.9008
1_MACS_peak_15731_lociStitched	chr19	11247660	11249544	1	1885	2675.4683999999997
1_MACS_peak_19993_lociStitched	chr20	35373486	35375370	1	1885	3417.1992
1_MACS_peak_22769_lociStitched	chr3	109566164	109568048	1	1885	1257.9468
1_MACS_peak_29555_lociStitched	chr7	17273298	17275182	1	1885	1583.6904
1_MACS_peak_32317_lociStitched	chr8	96145907	96147791	1	1885	3893.4744000000005
1_MACS_peak_32375_lociStitched	chr8	100786076	100787960	1	1885	1208.2092
1_MACS_peak_3561_lociStitched	chr10	12466396	12468279	1	1884	1394.5498
1_MACS_peak_6448_lociStitched	chr11	113643495	113645378	1	1884	4256.7098000000005
1_MACS_peak_11876_lociStitched	chr16	14013223	14015106	1	1884	2255.834
1_MACS_peak_12128_lociStitched	chr16	28564619	28566502	1	1884	2633.1872000000003
1_MACS_peak_16430_lociStitched	chr19	42805618	42807501	1	1884	2351.6787
1_MACS_peak_16768_lociStitched	chr19	54056851	54058734	1	1884	1543.3068
1_MACS_peak_17819_lociStitched	chr2	74055218	74057101	1	1884	2261.483
1_MACS_peak_29293_lociStitched	chr6	158980465	158982348	1	1884	3080.2113999999997
1_MACS_peak_29465_lociStitched	chr7	5937695	5939578	1	1884	1586.4275
1_MACS_peak_32354_lociStitched	chr8	98772387	98774270	1	1884	1363.4803
1_MACS_peak_33753_lociStitched	chr9	94876957	94878840	1	1884	2769.3280999999997
1_MACS_peak_3343_lociStitched	chr1	244461899	244463781	1	1883	3907.032
1_MACS_peak_6353_lociStitched	chr11	106887847	106889729	1	1883	3458.7396000000003
2_MACS_peak_8298_lociStitched	chr12	122277029	122278911	2	1868	2194.2237999999998
1_MACS_peak_8314_lociStitched	chr12	122807803	122809685	1	1883	1323.987
1_MACS_peak_9700_lociStitched	chr14	64988731	64990613	1	1883	1649.1966
1_MACS_peak_14740_lociStitched	chr18	12407281	12409163	1	1883	3035.4778
1_MACS_peak_15048_lociStitched	chr18	48085664	48087546	1	1883	2328.2222
1_MACS_peak_16056_lociStitched	chr19	21202850	21204732	1	1883	3530.8202
1_MACS_peak_22007_lociStitched	chr3	39092689	39094571	1	1883	2760.8940000000002
1_MACS_peak_25855_lociStitched	chr5	43514387	43516269	1	1883	2373.0137999999997
1_MACS_peak_28503_lociStitched	chr6	83795796	83797678	1	1883	2089.3964
1_MACS_peak_29479_lociStitched	chr7	6486627	6488509	1	1883	1317.0236
1_MACS_peak_29580_lociStitched	chr7	20836680	20838562	1	1883	1681.3788
1_MACS_peak_32113_lociStitched	chr8	75777628	75779510	1	1883	3250.9668
1_MACS_peak_11087_lociStitched	chr15	73975842	73977723	1	1882	2342.2212
1_MACS_peak_11581_lociStitched	chr16	376885	378766	1	1882	2120.6394
1_MACS_peak_12515_lociStitched	chr16	66450536	66452417	1	1882	1256.8842
1_MACS_peak_12930_lociStitched	chr16	89777963	89779844	1	1882	2799.6803999999997
1_MACS_peak_24894_lociStitched	chr4	121776091	121777972	1	1882	968.715
1_MACS_peak_3264_lociStitched	chr1	235323384	235325264	1	1881	3298.836
1_MACS_peak_4192_lociStitched	chr10	75715658	75717538	1	1881	2306.9480000000003
1_MACS_peak_4928_lociStitched	chr10	133794572	133796452	1	1881	2947.2760000000003
1_MACS_peak_10776_lociStitched	chr15	52121623	52123503	1	1881	4053.28
1_MACS_peak_11205_lociStitched	chr15	78799055	78800935	1	1881	1412.068
1_MACS_peak_11757_lociStitched	chr16	5121072	5122952	1	1881	1746.708
1_MACS_peak_14129_lociStitched	chr17	58754170	58756050	1	1881	2019.308
1_MACS_peak_20301_lociStitched	chr20	50760902	50762782	1	1881	2410.912
1_MACS_peak_29378_lociStitched	chr6	170150728	170152608	1	1881	2072.136
1_MACS_peak_32069_lociStitched	chr8	71452647	71454527	1	1881	1101.304
1_MACS_peak_6250_lociStitched	chr11	95732412	95734291	1	1880	1943.2618
1_MACS_peak_14099_lociStitched	chr17	57286648	57288527	1	1880	2186.5923
1_MACS_peak_23951_lociStitched	chr4	5417366	5419245	1	1880	1917.1437
1_MACS_peak_3074_lociStitched	chr1	226270129	226272007	1	1879	3382.4658
2_MACS_peak_7374_lociStitched	chr12	50418072	50419950	2	1810	3229.0332
1_MACS_peak_9745_lociStitched	chr14	67954529	67956407	1	1879	2073.4998
1_MACS_peak_12063_lociStitched	chr16	23846633	23848511	1	1879	1883.8218000000002
1_MACS_peak_15744_lociStitched	chr19	11531883	11533761	1	1879	1413.3828
1_MACS_peak_16173_lociStitched	chr19	34624524	34626402	1	1879	3079.1688
1_MACS_peak_16275_lociStitched	chr19	38396815	38398693	1	1879	2222.9886
1_MACS_peak_18251_lociStitched	chr2	114383846	114385724	1	1879	1550.8524
1_MACS_peak_26397_lociStitched	chr5	103224606	103226484	1	1879	2068.8048
1_MACS_peak_29440_lociStitched	chr7	3082234	3084112	1	1879	1713.1116
1_MACS_peak_32209_lociStitched	chr8	86375134	86377012	1	1879	2913.717
1_MACS_peak_3538_lociStitched	chr10	11595242	11597119	1	1878	2431.2781
1_MACS_peak_4526_lociStitched	chr10	101587669	101589546	1	1878	1749.364
1_MACS_peak_9874_lociStitched	chr14	75592687	75594564	1	1878	2297.6357
2_MACS_peak_9891_lociStitched	chr14	77277431	77279308	2	1844	1301.3241
2_MACS_peak_11526_lociStitched	chr15	100272689	100274566	2	1774	2596.0787
1_MACS_peak_14378_lociStitched	chr17	74098730	74100607	1	1878	3578.5005
1_MACS_peak_21336_lociStitched	chr22	38081777	38083654	1	1878	3053.3159
1_MACS_peak_22783_lociStitched	chr3	111265944	111267821	1	1878	1484.1439
1_MACS_peak_23129_lociStitched	chr3	133968521	133970398	1	1878	2643.5668
1_MACS_peak_32685_lociStitched	chr8	125984660	125986537	1	1878	3791.54
1_MACS_peak_35057_lociStitched	chrX	67717849	67719726	1	1878	2462.6240000000003
1_MACS_peak_35520_lociStitched	chrX	134165661	134167538	1	1878	1983.9889999999998
1_MACS_peak_6386_lociStitched	chr11	109842199	109844075	1	1877	1347.3431999999998
1_MACS_peak_7486_lociStitched	chr12	54890943	54892819	1	1877	1274.1792
1_MACS_peak_14881_lociStitched	chr18	31279494	31281370	1	1877	1217.3364000000001
1_MACS_peak_15710_lociStitched	chr19	10811459	10813335	1	1877	2279.5276000000003
1_MACS_peak_16067_lociStitched	chr19	21751219	21753095	1	1877	2573.6843999999996
1_MACS_peak_18339_lociStitched	chr2	126248514	126250390	1	1877	1454.6504
1_MACS_peak_23267_lociStitched	chr3	148230293	148232169	1	1877	1295.7531999999999
1_MACS_peak_26343_lociStitched	chr5	95774702	95776578	1	1877	2940.4424
1_MACS_peak_33120_lociStitched	chr9	17134409	17136285	1	1877	3399.6872
2_MACS_peak_34656_lociStitched	chrX	18442765	18444641	2	1764	1247.7276
1_MACS_peak_4459_lociStitched	chr10	97848799	97850674	1	1876	4032.9375
1_MACS_peak_9041_lociStitched	chr13	84700033	84701908	1	1876	1862.625
1_MACS_peak_9362_lociStitched	chr14	24422081	24423956	1	1876	2223.5625
1_MACS_peak_14816_lociStitched	chr18	21016729	21018604	1	1876	1355.4375
1_MACS_peak_18668_lociStitched	chr2	165976748	165978623	1	1876	1878.5625
1_MACS_peak_19325_lociStitched	chr2	224902728	224904603	1	1876	1512.75
1_MACS_peak_23141_lociStitched	chr3	135683910	135685785	1	1876	1597.875
1_MACS_peak_27113_lociStitched	chr5	159825997	159827872	1	1876	3042.0
1_MACS_peak_35258_lociStitched	chrX	103400758	103402633	1	1876	2258.25
1_MACS_peak_35342_lociStitched	chrX	115084159	115086034	1	1876	2389.3125
1_MACS_peak_2969_lociStitched	chr1	217803164	217805038	1	1875	3485.2652
1_MACS_peak_18996_lociStitched	chr2	197126879	197128753	1	1875	2277.847
1_MACS_peak_24579_lociStitched	chr4	80938031	80939905	1	1875	1408.311
1_MACS_peak_31951_lociStitched	chr8	61838693	61840567	1	1875	1947.6481999999999
2_MACS_peak_9467_lociStitched	chr14	36294857	36296730	2	1851	1962.3421
1_MACS_peak_18115_lociStitched	chr2	106329601	106331474	1	1874	1215.2024000000001
1_MACS_peak_23184_lociStitched	chr3	139062556	139064429	1	1874	2553.6482
1_MACS_peak_31733_lociStitched	chr8	38324795	38326668	1	1874	1950.7295000000001
1_MACS_peak_881_lociStitched	chr1	43995889	43997761	1	1873	2205.216
1_MACS_peak_1637_lociStitched	chr1	115641116	115642988	1	1873	1426.6512
1_MACS_peak_5745_lociStitched	chr11	63752869	63754741	1	1873	3888.5184
1_MACS_peak_8159_lociStitched	chr12	113795574	113797446	1	1873	1898.208
1_MACS_peak_12567_lociStitched	chr16	67866499	67868371	1	1873	2256.3216
1_MACS_peak_16650_lociStitched	chr19	49630789	49632661	1	1873	1434.7007999999998
1_MACS_peak_18069_lociStitched	chr2	99346690	99348562	1	1873	2314.1664
1_MACS_peak_21547_lociStitched	chr22	46165029	46166901	1	1873	1183.104
1_MACS_peak_23477_lociStitched	chr3	169813478	169815350	1	1873	1202.5728
1_MACS_peak_32298_lociStitched	chr8	95230273	95232145	1	1873	1767.9168
1_MACS_peak_3317_lociStitched	chr1	241839881	241841752	1	1872	1237.1052
1_MACS_peak_9827_lociStitched	chr14	73410271	73412142	1	1872	809.7688
1_MACS_peak_24630_lociStitched	chr4	87477768	87479639	1	1872	1375.7463
1_MACS_peak_26191_lociStitched	chr5	79551102	79552973	1	1872	2939.9022999999997
1_MACS_peak_26482_lociStitched	chr5	114544294	114546165	1	1872	1199.6852
1_MACS_peak_30734_lociStitched	chr7	114194227	114196098	1	1872	1391.8369
1_MACS_peak_33852_lociStitched	chr9	100699791	100701662	1	1872	2074.939
1_MACS_peak_34817_lociStitched	chrX	42792699	42794570	1	1872	2096.6426
1_MACS_peak_510_lociStitched	chr1	26361139	26363009	1	1871	1228.777
1_MACS_peak_4830_lociStitched	chr10	124739209	124741079	1	1871	2788.17
1_MACS_peak_6121_lociStitched	chr11	78127662	78129532	1	1871	1432.046
1_MACS_peak_6232_lociStitched	chr11	94276378	94278248	1	1871	3825.085
1_MACS_peak_10878_lociStitched	chr15	60288768	60290638	1	1871	2823.7
1_MACS_peak_13414_lociStitched	chr17	25679846	25681716	1	1871	4533.628
1_MACS_peak_15177_lociStitched	chr18	60717585	60719455	1	1871	1201.288
1_MACS_peak_16670_lociStitched	chr19	50082712	50084582	1	1871	2379.575
1_MACS_peak_19803_lociStitched	chr20	25676264	25678134	1	1871	2010.9979999999998
1_MACS_peak_19957_lociStitched	chr20	34042029	34043899	1	1871	5369.892
1_MACS_peak_23214_lociStitched	chr3	141867136	141869006	1	1871	1907.026
1_MACS_peak_27112_lociStitched	chr5	159606869	159608739	1	1871	1576.4099999999999
1_MACS_peak_30305_lociStitched	chr7	76898478	76900348	1	1871	2151.435
1_MACS_peak_31637_lociStitched	chr8	29522018	29523888	1	1871	2698.4100000000003
1_MACS_peak_32229_lociStitched	chr8	89131976	89133846	1	1871	1321.529
1_MACS_peak_34262_lociStitched	chr9	131348749	131350619	1	1871	3369.553
1_MACS_peak_34415_lociStitched	chr9	138986333	138988203	1	1871	3021.92
1_MACS_peak_49_lociStitched	chr1	1654946	1656815	1	1870	2418.486
1_MACS_peak_5035_lociStitched	chr11	1356157	1358026	1	1870	6678.8715
1_MACS_peak_6333_lociStitched	chr11	104669052	104670921	1	1870	1533.5145
1_MACS_peak_11306_lociStitched	chr15	85076913	85078782	1	1870	1652.7567
1_MACS_peak_14799_lociStitched	chr18	20332540	20334409	1	1870	1562.1102
1_MACS_peak_20547_lociStitched	chr21	15398951	15400820	1	1870	1542.8595
1_MACS_peak_27224_lociStitched	chr5	173052344	173054213	1	1870	901.2318
1_MACS_peak_30575_lociStitched	chr7	101499204	101501073	1	1870	2282.049
1_MACS_peak_2789_lociStitched	chr1	204928319	204930187	1	1869	847.5115999999999
1_MACS_peak_21785_lociStitched	chr3	14122945	14124813	1	1869	1352.2452
1_MACS_peak_23824_lociStitched	chr3	197182753	197184621	1	1869	2886.4336
2_MACS_peak_24000_lociStitched	chr4	8159711	8161579	2	1798	2010.3416000000002
1_MACS_peak_29014_lociStitched	chr6	135202169	135204037	1	1869	1200.0031999999999
1_MACS_peak_33620_lociStitched	chr9	83698190	83700058	1	1869	1259.4056
1_MACS_peak_2974_lociStitched	chr1	218518083	218519950	1	1868	1763.3815
1_MACS_peak_3270_lociStitched	chr1	235795256	235797123	1	1868	1607.3003
1_MACS_peak_13496_lociStitched	chr17	29421374	29423241	1	1868	3381.8837999999996
1_MACS_peak_15637_lociStitched	chr19	8346282	8348149	1	1868	1352.4548
1_MACS_peak_16042_lociStitched	chr19	20162230	20164097	1	1868	2136.0346999999997
1_MACS_peak_17165_lociStitched	chr2	20849839	20851706	1	1868	2865.0982
1_MACS_peak_18610_lociStitched	chr2	160471042	160472909	1	1868	2682.5056
1_MACS_peak_27809_lociStitched	chr6	28218912	28220779	1	1868	1900.7927
1_MACS_peak_34349_lociStitched	chr9	135488866	135490733	1	1868	1843.4758000000002
1_MACS_peak_7213_lociStitched	chr12	39989077	39990943	1	1867	1133.595
1_MACS_peak_12207_lociStitched	chr16	30428533	30430399	1	1867	3015.2693999999997
1_MACS_peak_18135_lociStitched	chr2	108488229	108490095	1	1867	1708.5095999999999
1_MACS_peak_18634_lociStitched	chr2	161960165	161962031	1	1867	851.6424
1_MACS_peak_19981_lociStitched	chr20	34823789	34825655	1	1867	2349.1074
1_MACS_peak_33118_lociStitched	chr9	15552007	15553873	1	1867	2579.9316
1_MACS_peak_2275_lociStitched	chr1	164937015	164938880	1	1866	1329.1855
1_MACS_peak_3258_lociStitched	chr1	235098041	235099906	1	1866	2143.4445
1_MACS_peak_3914_lociStitched	chr10	38644458	38646323	1	1866	2744.3475
1_MACS_peak_4528_lociStitched	chr10	101768608	101770473	1	1866	1911.8114999999998
1_MACS_peak_26793_lociStitched	chr5	139681576	139683441	1	1866	2494.9970000000003
1_MACS_peak_10617_lociStitched	chr15	41078922	41080786	1	1865	2418.3536000000004
1_MACS_peak_10909_lociStitched	chr15	63480781	63482645	1	1865	2053.7551999999996
2_MACS_peak_21711_lociStitched	chr3	9690344	9692208	2	1800	2033.2512
1_MACS_peak_24710_lociStitched	chr4	97513663	97515527	1	1865	1113.3672000000001
1_MACS_peak_29078_lociStitched	chr6	141065189	141067053	1	1865	2177.7111999999997
1_MACS_peak_30396_lociStitched	chr7	90032107	90033971	1	1865	2264.5736
1_MACS_peak_8350_lociStitched	chr12	123942173	123944036	1	1864	6802.5582
1_MACS_peak_14204_lociStitched	chr17	63118333	63120196	1	1864	2261.4957
1_MACS_peak_17807_lociStitched	chr2	73440577	73442440	1	1864	2073.519
1_MACS_peak_19800_lociStitched	chr20	25387561	25389424	1	1864	1619.6922
1_MACS_peak_22778_lociStitched	chr3	110763677	110765540	1	1864	1970.3088000000002
1_MACS_peak_24814_lociStitched	chr4	109750951	109752814	1	1864	1508.8437
1_MACS_peak_28348_lociStitched	chr6	62752002	62753865	1	1864	990.3707999999999
