GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_13508_lociStitched	chr2(.):4205139-4205998	0.099
1_MACS_peak_13509_lociStitched	chr2(.):5366714-5367412	0.1959
1_MACS_peak_13510_lociStitched	chr2(.):5383798-5384945	0.1153
1_MACS_peak_13511_lociStitched	chr2(.):5766679-5767494	0.2338
2_MACS_peak_13512_lociStitched	chr2(.):5834716-5842315	0.1533
1_MACS_peak_13514_lociStitched	chr2(.):6063980-6065407	0.247
2_MACS_peak_13515_lociStitched	chr2(.):6484040-6493586	0.1612
1_MACS_peak_13517_lociStitched	chr2(.):7005218-7007056	0.2186
1_MACS_peak_13518_lociStitched	chr2(.):7017081-7018548	0.2037
1_MACS_peak_13519_lociStitched	chr2(.):7057245-7058191	0.0649
1_MACS_peak_13520_lociStitched	chr2(.):7085151-7086320	0.208
1_MACS_peak_13521_lociStitched	chr2(.):7842480-7844282	0.1844
1_MACS_peak_13522_lociStitched	chr2(.):8417729-8418750	0.1599
1_MACS_peak_13523_lociStitched	chr2(.):8441677-8444373	0.2527
3_MACS_peak_13524_lociStitched	chr2(.):8617232-8629532	0.1561
3_MACS_peak_13527_lociStitched	chr2(.):8653421-8666878	0.1556
1_MACS_peak_13530_lociStitched	chr2(.):8682351-8685440	0.3072
1_MACS_peak_13531_lociStitched	chr2(.):8745571-8747575	0.2091
3_MACS_peak_13532_lociStitched	chr2(.):8817426-8826374	0.1693
1_MACS_peak_13535_lociStitched	chr2(.):8976786-8978125	0.1119
1_MACS_peak_13536_lociStitched	chr2(.):9143051-9145083	0.0993
1_MACS_peak_13537_lociStitched	chr2(.):9158027-9159439	0.2407
1_MACS_peak_13538_lociStitched	chr2(.):9346930-9347941	0.063
1_MACS_peak_13539_lociStitched	chr2(.):9446296-9449138	0.1684
1_MACS_peak_13540_lociStitched	chr2(.):9562249-9564966	0.2795
1_MACS_peak_13541_lociStitched	chr2(.):9613933-9615835	0.1672
2_MACS_peak_13542_lociStitched	chr2(.):9687520-9697203	0.1849
1_MACS_peak_13544_lociStitched	chr2(.):9747642-9749317	0.2453
1_MACS_peak_13545_lociStitched	chr2(.):9769633-9771997	0.2756
1_MACS_peak_13546_lociStitched	chr2(.):9832578-9834145	0.1206
1_MACS_peak_13547_lociStitched	chr2(.):9982800-9985331	0.3065
1_MACS_peak_13548_lociStitched	chr2(.):10090702-10091590	0.06
1_MACS_peak_13549_lociStitched	chr2(.):10104663-10106417	0.219
2_MACS_peak_13550_lociStitched	chr2(.):10183712-10185076	0.1149
1_MACS_peak_13552_lociStitched	chr2(.):10259806-10265982	0.2104
1_MACS_peak_13553_lociStitched	chr2(.):10441701-10445850	0.1573
1_MACS_peak_13554_lociStitched	chr2(.):10464719-10465973	0.1509
2_MACS_peak_13555_lociStitched	chr2(.):10514741-10524221	0.1717
1_MACS_peak_13557_lociStitched	chr2(.):10547264-10553001	0.1966
1_MACS_peak_13558_lociStitched	chr2(.):10583937-10589647	0.2278
1_MACS_peak_13559_lociStitched	chr2(.):10829416-10830846	0.1932
1_MACS_peak_13560_lociStitched	chr2(.):10860488-10862463	0.2455
1_MACS_peak_13561_lociStitched	chr2(.):10885046-10886484	0.1677
1_MACS_peak_13562_lociStitched	chr2(.):10929935-10933760	0.2091
1_MACS_peak_13563_lociStitched	chr2(.):10950168-10953486	0.2402
2_MACS_peak_13564_lociStitched	chr2(.):11269617-11273873	0.1997
3_MACS_peak_13566_lociStitched	chr2(.):11294363-11302203	0.1345
1_MACS_peak_13569_lociStitched	chr2(.):11483173-11485808	0.1295
2_MACS_peak_13570_lociStitched	chr2(.):11512369-11520010	0.1778
1_MACS_peak_13572_lociStitched	chr2(.):11605272-11607166	0.2034
2_MACS_peak_13573_lociStitched	chr2(.):11638111-11647184	0.1578
2_MACS_peak_13575_lociStitched	chr2(.):11883400-11898195	0.234
1_MACS_peak_13577_lociStitched	chr2(.):12085073-12086405	0.1677
1_MACS_peak_13578_lociStitched	chr2(.):12855892-12858738	0.1433
2_MACS_peak_13579_lociStitched	chr2(.):12865608-12869763	0.1814
2_MACS_peak_13581_lociStitched	chr2(.):12996110-13002240	0.1445
1_MACS_peak_13583_lociStitched	chr2(.):13332596-13335084	0.1575
1_MACS_peak_13584_lociStitched	chr2(.):13613965-13616220	0.1834
1_MACS_peak_13585_lociStitched	chr2(.):13661512-13666684	0.2371
3_MACS_peak_13586_lociStitched	chr2(.):13680221-13702548	0.1716
1_MACS_peak_13589_lociStitched	chr2(.):13714442-13715317	0.0899
1_MACS_peak_13590_lociStitched	chr2(.):13790146-13794883	0.1995
1_MACS_peak_13591_lociStitched	chr2(.):13806434-13808020	0.1793
1_MACS_peak_13592_lociStitched	chr2(.):13820504-13825027	0.1021
1_MACS_peak_13593_lociStitched	chr2(.):14282710-14284844	0.2083
2_MACS_peak_13594_lociStitched	chr2(.):14442629-14447456	0.1923
1_MACS_peak_13596_lociStitched	chr2(.):15084486-15085614	0.1796
1_MACS_peak_13597_lociStitched	chr2(.):15281726-15283303	0.2311
1_MACS_peak_13598_lociStitched	chr2(.):15700426-15702296	0.2645
1_MACS_peak_13599_lociStitched	chr2(.):15731351-15733072	0.2279
1_MACS_peak_13600_lociStitched	chr2(.):16079643-16080825	0.1717
1_MACS_peak_13601_lociStitched	chr2(.):16195427-16196958	0.1944
1_MACS_peak_13602_lociStitched	chr2(.):16837740-16838721	0.1224
1_MACS_peak_13603_lociStitched	chr2(.):16893764-16895288	0.1509
1_MACS_peak_13604_lociStitched	chr2(.):16955410-16956520	0.1288
1_MACS_peak_13605_lociStitched	chr2(.):17142030-17142790	0.1225
1_MACS_peak_13606_lociStitched	chr2(.):17483886-17485382	0.1914
1_MACS_peak_13607_lociStitched	chr2(.):17536722-17538078	0.1341
1_MACS_peak_13608_lociStitched	chr2(.):17553111-17557752	0.1969
1_MACS_peak_13609_lociStitched	chr2(.):17698993-17699905	0.1399
1_MACS_peak_13610_lociStitched	chr2(.):17809049-17810603	0.1497
1_MACS_peak_13611_lociStitched	chr2(.):17933666-17936210	0.1743
1_MACS_peak_13612_lociStitched	chr2(.):18059862-18061208	0.1572
1_MACS_peak_13613_lociStitched	chr2(.):18740479-18742704	0.2468
1_MACS_peak_13614_lociStitched	chr2(.):19546753-19548529	0.3401
1_MACS_peak_13615_lociStitched	chr2(.):19842646-19844106	0.1815
1_MACS_peak_13616_lociStitched	chr2(.):20068022-20069450	0.1565
1_MACS_peak_13617_lociStitched	chr2(.):20099499-20102729	0.3271
1_MACS_peak_13618_lociStitched	chr2(.):20132437-20134271	0.2142
1_MACS_peak_13619_lociStitched	chr2(.):20189211-20190418	0.2152
1_MACS_peak_13620_lociStitched	chr2(.):20249453-20252732	0.3578
1_MACS_peak_13621_lociStitched	chr2(.):20304162-20305594	0.1801
1_MACS_peak_13622_lociStitched	chr2(.):20328492-20330362	0.2143
3_MACS_peak_13623_lociStitched	chr2(.):20391273-20426627	0.1823
1_MACS_peak_13626_lociStitched	chr2(.):20471545-20473420	0.2377
1_MACS_peak_13627_lociStitched	chr2(.):20549342-20552728	0.2775
3_MACS_peak_13628_lociStitched	chr2(.):20615140-20631296	0.1796
1_MACS_peak_13631_lociStitched	chr2(.):20645851-20648128	0.2326
1_MACS_peak_13632_lociStitched	chr2(.):20658134-20659496	0.207
2_MACS_peak_13633_lociStitched	chr2(.):20705726-20710724	0.2214
1_MACS_peak_13635_lociStitched	chr2(.):20723986-20725620	0.0763
1_MACS_peak_13636_lociStitched	chr2(.):20775554-20777771	0.2649
1_MACS_peak_13637_lociStitched	chr2(.):20793694-20797304	0.2098
1_MACS_peak_13638_lociStitched	chr2(.):20813422-20815418	0.1831
1_MACS_peak_13639_lociStitched	chr2(.):20832563-20834635	0.1289
1_MACS_peak_13640_lociStitched	chr2(.):20849699-20851916	0.196
1_MACS_peak_13641_lociStitched	chr2(.):20875376-20878094	0.3086
1_MACS_peak_13642_lociStitched	chr2(.):21021692-21023488	0.2504
2_MACS_peak_13643_lociStitched	chr2(.):21684266-21692225	0.1341
1_MACS_peak_13645_lociStitched	chr2(.):22133263-22134530	0.1618
1_MACS_peak_13646_lociStitched	chr2(.):22147312-22148227	0.2087
1_MACS_peak_13647_lociStitched	chr2(.):24148327-24151389	0.2718
1_MACS_peak_13648_lociStitched	chr2(.):24162577-24164733	0.2236
2_MACS_peak_13649_lociStitched	chr2(.):24298513-24308626	0.2057
1_MACS_peak_13651_lociStitched	chr2(.):24345459-24347272	0.2134
1_MACS_peak_13652_lociStitched	chr2(.):24582083-24584362	0.1961
1_MACS_peak_13653_lociStitched	chr2(.):24712980-24715089	0.133
1_MACS_peak_13654_lociStitched	chr2(.):25015225-25017388	0.2811
1_MACS_peak_13655_lociStitched	chr2(.):25044464-25045507	0.0403
1_MACS_peak_13656_lociStitched	chr2(.):25105976-25107336	0.1698
1_MACS_peak_13657_lociStitched	chr2(.):25141552-25144243	0.1762
1_MACS_peak_13658_lociStitched	chr2(.):25193514-25196243	0.28
1_MACS_peak_13659_lociStitched	chr2(.):25265075-25265792	0.1327
1_MACS_peak_13660_lociStitched	chr2(.):25501624-25503071	0.1623
1_MACS_peak_13661_lociStitched	chr2(.):25516945-25518952	0.2466
1_MACS_peak_13662_lociStitched	chr2(.):25564311-25566165	0.1027
1_MACS_peak_13663_lociStitched	chr2(.):25584455-25586454	0.2856
1_MACS_peak_13664_lociStitched	chr2(.):25598896-25604503	0.1603
3_MACS_peak_13665_lociStitched	chr2(.):25622768-25646566	0.1745
1_MACS_peak_13668_lociStitched	chr2(.):25653517-25655708	0.2432
2_MACS_peak_13669_lociStitched	chr2(.):25675665-25684485	0.1037
1_MACS_peak_13671_lociStitched	chr2(.):25703658-25708290	0.1791
1_MACS_peak_13672_lociStitched	chr2(.):25719995-25721991	0.1631
1_MACS_peak_13673_lociStitched	chr2(.):25736259-25737785	0.218
1_MACS_peak_13674_lociStitched	chr2(.):25744142-25745927	0.1957
1_MACS_peak_13675_lociStitched	chr2(.):25780485-25782128	0.2587
1_MACS_peak_13676_lociStitched	chr2(.):25814221-25816511	0.1668
2_MACS_peak_13677_lociStitched	chr2(.):25895105-25897170	0.1053
2_MACS_peak_13679_lociStitched	chr2(.):25964876-25973499	0.2071
1_MACS_peak_13681_lociStitched	chr2(.):26100297-26102387	0.2998
1_MACS_peak_13682_lociStitched	chr2(.):26146585-26148072	0.2483
1_MACS_peak_13683_lociStitched	chr2(.):26204581-26205997	0.1614
1_MACS_peak_13684_lociStitched	chr2(.):26231345-26232460	0.0933
1_MACS_peak_13685_lociStitched	chr2(.):26240179-26242040	0.2209
1_MACS_peak_13686_lociStitched	chr2(.):26255167-26258858	0.2203
1_MACS_peak_13687_lociStitched	chr2(.):26290474-26292583	0.2404
2_MACS_peak_13688_lociStitched	chr2(.):26463451-26469009	0.209
1_MACS_peak_13690_lociStitched	chr2(.):26550630-26552600	0.209
1_MACS_peak_13691_lociStitched	chr2(.):26567785-26570150	0.2993
1_MACS_peak_13692_lociStitched	chr2(.):26634156-26636029	0.2158
1_MACS_peak_13693_lociStitched	chr2(.):26725794-26727074	0.2579
1_MACS_peak_13694_lociStitched	chr2(.):26986473-26987982	0.2194
1_MACS_peak_13695_lociStitched	chr2(.):27008791-27010209	0.1995
1_MACS_peak_13696_lociStitched	chr2(.):27192792-27194250	0.212
1_MACS_peak_13697_lociStitched	chr2(.):27254935-27256801	0.2233
1_MACS_peak_13698_lociStitched	chr2(.):27272293-27275494	0.3296
5_MACS_peak_13699_lociStitched	chr2(.):27293481-27310872	0.1644
1_MACS_peak_13704_lociStitched	chr2(.):27318545-27319692	0.1815
1_MACS_peak_13705_lociStitched	chr2(.):27345800-27347498	0.2365
1_MACS_peak_13706_lociStitched	chr2(.):27355895-27358573	0.2753
2_MACS_peak_13707_lociStitched	chr2(.):27374169-27393675	0.1844
3_MACS_peak_13709_lociStitched	chr2(.):27401448-27410346	0.1368
2_MACS_peak_13712_lociStitched	chr2(.):27434152-27441614	0.1789
1_MACS_peak_13714_lociStitched	chr2(.):27525694-27526625	0.2984
1_MACS_peak_13715_lociStitched	chr2(.):27544729-27546745	0.2701
1_MACS_peak_13716_lociStitched	chr2(.):27578454-27580760	0.2652
1_MACS_peak_13717_lociStitched	chr2(.):27592183-27595085	0.2502
1_MACS_peak_13718_lociStitched	chr2(.):27602521-27604193	0.2176
1_MACS_peak_13719_lociStitched	chr2(.):27631696-27633329	0.3159
1_MACS_peak_13720_lociStitched	chr2(.):27650589-27653460	0.1691
1_MACS_peak_13721_lociStitched	chr2(.):27805020-27806702	0.2644
1_MACS_peak_13722_lociStitched	chr2(.):27850797-27852553	0.257
1_MACS_peak_13723_lociStitched	chr2(.):27885715-27887376	0.2537
2_MACS_peak_13724_lociStitched	chr2(.):27937801-27940164	0.1139
1_MACS_peak_13726_lociStitched	chr2(.):27993694-27995431	0.2473
1_MACS_peak_13727_lociStitched	chr2(.):28112514-28114527	0.2659
1_MACS_peak_13728_lociStitched	chr2(.):28202436-28203608	0.235
1_MACS_peak_13729_lociStitched	chr2(.):28227197-28227812	0.0806
1_MACS_peak_13730_lociStitched	chr2(.):28581168-28583655	0.1908
1_MACS_peak_13731_lociStitched	chr2(.):28612510-28617085	0.2033
1_MACS_peak_13732_lociStitched	chr2(.):28706899-28708654	0.187
1_MACS_peak_13733_lociStitched	chr2(.):28767289-28769581	0.193
1_MACS_peak_13734_lociStitched	chr2(.):28816926-28818652	0.2464
1_MACS_peak_13735_lociStitched	chr2(.):28843872-28844875	0.1389
1_MACS_peak_13736_lociStitched	chr2(.):28903631-28904899	0.1992
1_MACS_peak_13737_lociStitched	chr2(.):28972835-28976515	0.2618
1_MACS_peak_13738_lociStitched	chr2(.):29092515-29094059	0.2379
1_MACS_peak_13739_lociStitched	chr2(.):29116614-29118747	0.2389
1_MACS_peak_13740_lociStitched	chr2(.):29338390-29339918	0.1736
1_MACS_peak_13741_lociStitched	chr2(.):29363343-29364738	0.2172
2_MACS_peak_13742_lociStitched	chr2(.):30361480-30371655	0.1626
1_MACS_peak_13744_lociStitched	chr2(.):30447336-30449090	0.2235
1_MACS_peak_13745_lociStitched	chr2(.):30557884-30561336	0.1662
1_MACS_peak_13746_lociStitched	chr2(.):30669385-30670912	0.2692
1_MACS_peak_13747_lociStitched	chr2(.):30805936-30807815	0.2116
1_MACS_peak_13748_lociStitched	chr2(.):31360481-31361915	0.247
3_MACS_peak_13749_lociStitched	chr2(.):31430194-31443315	0.1593
1_MACS_peak_13752_lociStitched	chr2(.):31455971-31457588	0.2444
1_MACS_peak_13753_lociStitched	chr2(.):31546452-31548259	0.251
1_MACS_peak_13754_lociStitched	chr2(.):31638636-31640121	0.2074
1_MACS_peak_13755_lociStitched	chr2(.):32036482-32038040	0.2412
1_MACS_peak_13756_lociStitched	chr2(.):32233751-32237084	0.2478
1_MACS_peak_13757_lociStitched	chr2(.):32264018-32265699	0.2473
1_MACS_peak_13758_lociStitched	chr2(.):32287561-32289802	0.213
1_MACS_peak_13759_lociStitched	chr2(.):32390007-32391672	0.3152
1_MACS_peak_13760_lociStitched	chr2(.):32489108-32490322	0.1736
1_MACS_peak_13761_lociStitched	chr2(.):32502220-32503905	0.2557
1_MACS_peak_13762_lociStitched	chr2(.):32581037-32583451	0.2408
1_MACS_peak_13763_lociStitched	chr2(.):32852312-32853849	0.3187
1_MACS_peak_13764_lociStitched	chr2(.):32980750-32982037	0.2259
2_MACS_peak_13765_lociStitched	chr2(.):33699604-33710392	0.2379
1_MACS_peak_13767_lociStitched	chr2(.):33716530-33724862	0.2291
1_MACS_peak_13768_lociStitched	chr2(.):33736454-33738015	0.1836
1_MACS_peak_13769_lociStitched	chr2(.):33752193-33758369	0.1648
1_MACS_peak_13770_lociStitched	chr2(.):33823366-33825409	0.3158
1_MACS_peak_13771_lociStitched	chr2(.):33841551-33843073	0.1869
1_MACS_peak_13772_lociStitched	chr2(.):34008537-34011620	0.2317
1_MACS_peak_13773_lociStitched	chr2(.):34084581-34085890	0.1553
1_MACS_peak_13774_lociStitched	chr2(.):34134919-34137352	0.1246
1_MACS_peak_13775_lociStitched	chr2(.):34153564-34156359	0.2122
1_MACS_peak_13776_lociStitched	chr2(.):34318380-34319751	0.1613
1_MACS_peak_13777_lociStitched	chr2(.):34491752-34492892	0.188
1_MACS_peak_13778_lociStitched	chr2(.):34650353-34651657	0.1599
1_MACS_peak_13779_lociStitched	chr2(.):35337397-35338370	0.1712
1_MACS_peak_13780_lociStitched	chr2(.):35429477-35430827	0.2648
1_MACS_peak_13781_lociStitched	chr2(.):35688900-35690094	0.1971
1_MACS_peak_13782_lociStitched	chr2(.):36116743-36117562	0.1342
1_MACS_peak_13783_lociStitched	chr2(.):36286228-36288613	0.2016
1_MACS_peak_13784_lociStitched	chr2(.):36298354-36299821	0.1362
1_MACS_peak_13785_lociStitched	chr2(.):36472529-36474990	0.1736
2_MACS_peak_13786_lociStitched	chr2(.):36579887-36585391	0.17
1_MACS_peak_13788_lociStitched	chr2(.):36824551-36825370	0.1418
1_MACS_peak_13789_lociStitched	chr2(.):37192663-37194812	0.215
2_MACS_peak_13790_lociStitched	chr2(.):37310361-37319581	0.1733
1_MACS_peak_13792_lociStitched	chr2(.):37383030-37384884	0.1717
1_MACS_peak_13793_lociStitched	chr2(.):37423216-37424693	0.2822
1_MACS_peak_13794_lociStitched	chr2(.):37457958-37459864	0.2393
8_MACS_peak_13795_lociStitched	chr2(.):37525621-37625069	0.2166
1_MACS_peak_13803_lociStitched	chr2(.):37640972-37642023	0.159
1_MACS_peak_13804_lociStitched	chr2(.):37800735-37801976	0.1297
1_MACS_peak_13805_lociStitched	chr2(.):37812041-37813866	0.3027
2_MACS_peak_13806_lociStitched	chr2(.):37842292-37854354	0.1498
2_MACS_peak_13808_lociStitched	chr2(.):37871662-37883640	0.17
2_MACS_peak_13810_lociStitched	chr2(.):37897646-37907379	0.1471
3_MACS_peak_13812_lociStitched	chr2(.):37933746-37941091	0.1817
1_MACS_peak_13815_lociStitched	chr2(.):38118903-38121089	0.2616
1_MACS_peak_13816_lociStitched	chr2(.):38151429-38153524	0.1918
1_MACS_peak_13817_lociStitched	chr2(.):38303251-38304935	0.1288
1_MACS_peak_13818_lociStitched	chr2(.):38528091-38530275	0.2205
1_MACS_peak_13819_lociStitched	chr2(.):38602941-38605380	0.2316
1_MACS_peak_13820_lociStitched	chr2(.):38635606-38637418	0.1864
1_MACS_peak_13821_lociStitched	chr2(.):38759709-38761432	0.2399
2_MACS_peak_13822_lociStitched	chr2(.):38828876-38835744	0.1906
1_MACS_peak_13824_lociStitched	chr2(.):38879217-38880287	0.2323
2_MACS_peak_13825_lociStitched	chr2(.):38890422-38895631	0.223
2_MACS_peak_13827_lociStitched	chr2(.):38904414-38910978	0.1741
1_MACS_peak_13829_lociStitched	chr2(.):38935778-38937916	0.2703
1_MACS_peak_13830_lociStitched	chr2(.):38949197-38951509	0.2137
2_MACS_peak_13831_lociStitched	chr2(.):38977223-38982422	0.2388
1_MACS_peak_13833_lociStitched	chr2(.):39004820-39006141	0.2963
1_MACS_peak_13834_lociStitched	chr2(.):39102205-39103579	0.2291
2_MACS_peak_13835_lociStitched	chr2(.):39320371-39327964	0.183
3_MACS_peak_13837_lociStitched	chr2(.):39345825-39357023	0.1932
1_MACS_peak_13840_lociStitched	chr2(.):39491592-39493758	0.2142
1_MACS_peak_13841_lociStitched	chr2(.):39604273-39605532	0.1831
1_MACS_peak_13842_lociStitched	chr2(.):39629601-39632014	0.2694
1_MACS_peak_13843_lociStitched	chr2(.):39639769-39641175	0.1483
1_MACS_peak_13844_lociStitched	chr2(.):39662919-39666117	0.2037
1_MACS_peak_13845_lociStitched	chr2(.):39694111-39699350	0.2113
1_MACS_peak_13846_lociStitched	chr2(.):39717443-39722700	0.1947
1_MACS_peak_13847_lociStitched	chr2(.):39730300-39732638	0.136
1_MACS_peak_13848_lociStitched	chr2(.):40005272-40007012	0.222
1_MACS_peak_13849_lociStitched	chr2(.):40065912-40066985	0.1543
1_MACS_peak_13850_lociStitched	chr2(.):40255543-40257407	0.2064
1_MACS_peak_13851_lociStitched	chr2(.):40508214-40509096	0.1489
1_MACS_peak_13852_lociStitched	chr2(.):40516844-40518088	0.2007
1_MACS_peak_13853_lociStitched	chr2(.):41941913-41943786	0.2608
1_MACS_peak_13854_lociStitched	chr2(.):42067707-42069039	0.3056
1_MACS_peak_13855_lociStitched	chr2(.):42254941-42257513	0.1441
1_MACS_peak_13856_lociStitched	chr2(.):42274265-42275076	0.1046
1_MACS_peak_13857_lociStitched	chr2(.):42322841-42336943	0.2203
2_MACS_peak_13858_lociStitched	chr2(.):42342979-42361418	0.2185
1_MACS_peak_13860_lociStitched	chr2(.):42367729-42369735	0.1175
1_MACS_peak_13861_lociStitched	chr2(.):42395598-42401044	0.2277
1_MACS_peak_13862_lociStitched	chr2(.):42587189-42589736	0.2536
1_MACS_peak_13863_lociStitched	chr2(.):42721141-42722286	0.1435
1_MACS_peak_13864_lociStitched	chr2(.):42795513-42796655	0.0547
1_MACS_peak_13865_lociStitched	chr2(.):43036315-43039010	0.1768
1_MACS_peak_13866_lociStitched	chr2(.):43199050-43200519	0.174
2_MACS_peak_13867_lociStitched	chr2(.):43354290-43363444	0.1675
3_MACS_peak_13869_lociStitched	chr2(.):43376019-43387593	0.1635
1_MACS_peak_13872_lociStitched	chr2(.):43394948-43407236	0.1579
1_MACS_peak_13873_lociStitched	chr2(.):43434513-43435142	0.1034
1_MACS_peak_13874_lociStitched	chr2(.):43443573-43457137	0.2513
1_MACS_peak_13875_lociStitched	chr2(.):43466936-43468145	0.1422
1_MACS_peak_13876_lociStitched	chr2(.):43613701-43615200	0.2109
3_MACS_peak_13877_lociStitched	chr2(.):43627652-43636404	0.1894
1_MACS_peak_13880_lociStitched	chr2(.):43649983-43655058	0.2381
1_MACS_peak_13881_lociStitched	chr2(.):43665594-43666720	0.1329
1_MACS_peak_13882_lociStitched	chr2(.):43687726-43689789	0.1957
1_MACS_peak_13883_lociStitched	chr2(.):43792635-43794198	0.2473
1_MACS_peak_13884_lociStitched	chr2(.):43822207-43823967	0.349
1_MACS_peak_13885_lociStitched	chr2(.):43863722-43864982	0.1914
1_MACS_peak_13886_lociStitched	chr2(.):44000805-44002000	0.2866
1_MACS_peak_13887_lociStitched	chr2(.):44222111-44224311	0.2282
2_MACS_peak_13888_lociStitched	chr2(.):44313924-44319236	0.2089
2_MACS_peak_13890_lociStitched	chr2(.):44326749-44335035	0.1595
1_MACS_peak_13892_lociStitched	chr2(.):44347422-44348439	0.1341
1_MACS_peak_13893_lociStitched	chr2(.):44394262-44397354	0.3251
1_MACS_peak_13894_lociStitched	chr2(.):44418101-44419245	0.1874
1_MACS_peak_13895_lociStitched	chr2(.):44463794-44465198	0.1693
1_MACS_peak_13896_lociStitched	chr2(.):44477416-44478579	0.1462
1_MACS_peak_13897_lociStitched	chr2(.):44587700-44590402	0.3441
2_MACS_peak_13898_lociStitched	chr2(.):44840966-44845005	0.1756
1_MACS_peak_13900_lociStitched	chr2(.):44859998-44861361	0.2073
1_MACS_peak_13901_lociStitched	chr2(.):44901698-44902526	0.1011
3_MACS_peak_13902_lociStitched	chr2(.):44934704-44950590	0.1328
1_MACS_peak_13905_lociStitched	chr2(.):45005028-45006405	0.2292
1_MACS_peak_13906_lociStitched	chr2(.):45395957-45397122	0.1223
1_MACS_peak_13907_lociStitched	chr2(.):45639365-45641318	0.1783
1_MACS_peak_13908_lociStitched	chr2(.):45666941-45669470	0.2152
1_MACS_peak_13909_lociStitched	chr2(.):45696249-45697280	0.1666
1_MACS_peak_13910_lociStitched	chr2(.):45794415-45796039	0.2132
