GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
5_MACS_peak_17322_lociStitched	chr19(.):13179074-13188848	0.0811
2_MACS_peak_17327_lociStitched	chr19(.):13191259-13192788	0.0639
2_MACS_peak_17329_lociStitched	chr19(.):13196138-13198375	0.1067
3_MACS_peak_17331_lociStitched	chr19(.):13200009-13203624	0.1123
2_MACS_peak_17334_lociStitched	chr19(.):13204655-13210391	0.1027
6_MACS_peak_17336_lociStitched	chr19(.):13262772-13276082	0.1137
4_MACS_peak_17342_lociStitched	chr19(.):13282797-13285270	0.1293
2_MACS_peak_17346_lociStitched	chr19(.):13287617-13288356	0.0759
1_MACS_peak_17348_lociStitched	chr19(.):13292366-13292920	0.0511
6_MACS_peak_17349_lociStitched	chr19(.):13295991-13304506	0.0864
1_MACS_peak_17355_lociStitched	chr19(.):13305703-13306835	0.1277
4_MACS_peak_17356_lociStitched	chr19(.):13308004-13315056	0.0824
1_MACS_peak_17360_lociStitched	chr19(.):13316198-13317050	0.056
2_MACS_peak_17361_lociStitched	chr19(.):13319512-13325849	0.0945
2_MACS_peak_17363_lociStitched	chr19(.):13327658-13329840	0.1301
5_MACS_peak_17365_lociStitched	chr19(.):13331312-13338739	0.0845
2_MACS_peak_17370_lociStitched	chr19(.):13340088-13341366	0.093
3_MACS_peak_17372_lociStitched	chr19(.):13345713-13348966	0.0704
1_MACS_peak_17375_lociStitched	chr19(.):13353639-13354021	0.0709
3_MACS_peak_17376_lociStitched	chr19(.):13363663-13366018	0.0355
2_MACS_peak_17379_lociStitched	chr19(.):13374644-13376142	0.115
1_MACS_peak_17381_lociStitched	chr19(.):13377376-13378908	0.0537
1_MACS_peak_17382_lociStitched	chr19(.):13380161-13380599	0.0614
1_MACS_peak_17383_lociStitched	chr19(.):13389497-13389951	0.1433
3_MACS_peak_17384_lociStitched	chr19(.):13391002-13393232	0.0644
1_MACS_peak_17387_lociStitched	chr19(.):13394243-13394648	0.0199
3_MACS_peak_17388_lociStitched	chr19(.):13395987-13398687	0.0757
1_MACS_peak_17391_lociStitched	chr19(.):13418624-13419039	0.0351
1_MACS_peak_17392_lociStitched	chr19(.):13428093-13428515	0.0035
1_MACS_peak_17393_lociStitched	chr19(.):13463399-13463756	0.0522
1_MACS_peak_17394_lociStitched	chr19(.):13472091-13472422	0.0033
1_MACS_peak_17395_lociStitched	chr19(.):13499577-13499985	0.0353
1_MACS_peak_17396_lociStitched	chr19(.):13541153-13541459	0.027
1_MACS_peak_17397_lociStitched	chr19(.):13610202-13610558	0.0388
1_MACS_peak_17398_lociStitched	chr19(.):13613150-13613494	0.0814
1_MACS_peak_17399_lociStitched	chr19(.):13618110-13618522	0.0639
1_MACS_peak_17400_lociStitched	chr19(.):13625256-13625528	0.0373
1_MACS_peak_17401_lociStitched	chr19(.):13700649-13700994	0.0735
3_MACS_peak_17402_lociStitched	chr19(.):13702302-13704895	0.0952
1_MACS_peak_17405_lociStitched	chr19(.):13709467-13711714	0.0688
1_MACS_peak_17406_lociStitched	chr19(.):13717983-13718540	0.0833
1_MACS_peak_17407_lociStitched	chr19(.):13734884-13735263	0.0561
2_MACS_peak_17408_lociStitched	chr19(.):13737802-13738812	0.0654
5_MACS_peak_17410_lociStitched	chr19(.):13820770-13826169	0.0813
1_MACS_peak_17415_lociStitched	chr19(.):13829166-13829688	0.0557
4_MACS_peak_17416_lociStitched	chr19(.):13830734-13837372	0.105
1_MACS_peak_17420_lociStitched	chr19(.):13838906-13839310	0.0856
1_MACS_peak_17421_lociStitched	chr19(.):13854733-13855157	0.039
1_MACS_peak_17422_lociStitched	chr19(.):13893803-13894310	0.1555
2_MACS_peak_17423_lociStitched	chr19(.):13898492-13900841	0.1429
6_MACS_peak_17425_lociStitched	chr19(.):13973476-13990834	0.1059
1_MACS_peak_17431_lociStitched	chr19(.):14044660-14045370	0.0968
3_MACS_peak_17432_lociStitched	chr19(.):14046404-14050358	0.0705
1_MACS_peak_17435_lociStitched	chr19(.):14137628-14138050	0.0833
1_MACS_peak_17436_lociStitched	chr19(.):14139265-14139782	0.0783
1_MACS_peak_17437_lociStitched	chr19(.):14141613-14142507	0.1786
8_MACS_peak_17438_lociStitched	chr19(.):14164451-14176811	0.1116
24_MACS_peak_17446_lociStitched	chr19(.):14269456-14324207	0.0973
1_MACS_peak_17470_lociStitched	chr19(.):14332156-14335162	0.0886
2_MACS_peak_17471_lociStitched	chr19(.):14338951-14340567	0.1267
1_MACS_peak_17473_lociStitched	chr19(.):14346838-14347251	0.0591
5_MACS_peak_17474_lociStitched	chr19(.):14353195-14360913	0.0785
1_MACS_peak_17479_lociStitched	chr19(.):14361980-14362367	0.0516
1_MACS_peak_17480_lociStitched	chr19(.):14365164-14365473	0.0564
2_MACS_peak_17481_lociStitched	chr19(.):14369228-14371113	0.0948
9_MACS_peak_17483_lociStitched	chr19(.):14372176-14380686	0.0749
1_MACS_peak_17492_lociStitched	chr19(.):14383442-14384226	0.1461
4_MACS_peak_17493_lociStitched	chr19(.):14389171-14393707	0.0932
5_MACS_peak_17497_lociStitched	chr19(.):14402597-14407792	0.0726
1_MACS_peak_17502_lociStitched	chr19(.):14409464-14410113	0.1271
1_MACS_peak_17503_lociStitched	chr19(.):14416291-14416946	0.0434
2_MACS_peak_17504_lociStitched	chr19(.):14421092-14424265	0.075
3_MACS_peak_17506_lociStitched	chr19(.):14425487-14427308	0.0609
1_MACS_peak_17509_lociStitched	chr19(.):14430389-14432333	0.0807
1_MACS_peak_17510_lociStitched	chr19(.):14435920-14436262	0.0974
2_MACS_peak_17511_lociStitched	chr19(.):14440234-14441098	0.0214
1_MACS_peak_17513_lociStitched	chr19(.):14443518-14444497	0.0464
1_MACS_peak_17514_lociStitched	chr19(.):14451160-14452195	0.1034
6_MACS_peak_17515_lociStitched	chr19(.):14454805-14464920	0.105
8_MACS_peak_17521_lociStitched	chr19(.):14466760-14476296	0.0778
2_MACS_peak_17529_lociStitched	chr19(.):14484076-14485291	0.0832
1_MACS_peak_17531_lociStitched	chr19(.):14486447-14487093	0.148
5_MACS_peak_17532_lociStitched	chr19(.):14489181-14496985	0.076
3_MACS_peak_17537_lociStitched	chr19(.):14498090-14499835	0.1038
5_MACS_peak_17540_lociStitched	chr19(.):14501083-14510339	0.0781
2_MACS_peak_17545_lociStitched	chr19(.):14512624-14513692	0.0608
1_MACS_peak_17547_lociStitched	chr19(.):14542067-14542640	0.0432
2_MACS_peak_17548_lociStitched	chr19(.):14583370-14590389	0.0946
3_MACS_peak_17550_lociStitched	chr19(.):14690420-14692320	0.0696
2_MACS_peak_17553_lociStitched	chr19(.):14695116-14696141	0.0939
1_MACS_peak_17555_lociStitched	chr19(.):14713070-14713504	0.072
1_MACS_peak_17556_lociStitched	chr19(.):14718522-14718847	0.0495
1_MACS_peak_17557_lociStitched	chr19(.):14720531-14720903	0.0489
1_MACS_peak_17558_lociStitched	chr19(.):14746127-14746461	0.0293
2_MACS_peak_17559_lociStitched	chr19(.):14770848-14772505	0.0834
1_MACS_peak_17561_lociStitched	chr19(.):14775197-14775503	0.0981
1_MACS_peak_17562_lociStitched	chr19(.):14787575-14787904	0.0937
4_MACS_peak_17563_lociStitched	chr19(.):14875395-14877664	0.0954
2_MACS_peak_17567_lociStitched	chr19(.):14887674-14888845	0.0258
1_MACS_peak_17569_lociStitched	chr19(.):14895831-14896171	0.07
1_MACS_peak_17570_lociStitched	chr19(.):14959265-14959581	0.0765
1_MACS_peak_17571_lociStitched	chr19(.):14965643-14966076	0.0416
1_MACS_peak_17572_lociStitched	chr19(.):14993020-14993312	0.0394
1_MACS_peak_17573_lociStitched	chr19(.):15003368-15003730	0.0381
3_MACS_peak_17574_lociStitched	chr19(.):15052250-15054109	0.0867
1_MACS_peak_17577_lociStitched	chr19(.):15082280-15082865	0.105
2_MACS_peak_17578_lociStitched	chr19(.):15090130-15091281	0.0596
1_MACS_peak_17580_lociStitched	chr19(.):15093922-15094241	0.065
1_MACS_peak_17581_lociStitched	chr19(.):15102650-15103010	0.0365
2_MACS_peak_17582_lociStitched	chr19(.):15131359-15132889	0.0888
1_MACS_peak_17584_lociStitched	chr19(.):15136209-15137438	0.0403
1_MACS_peak_17585_lociStitched	chr19(.):15144734-15145080	0.1518
1_MACS_peak_17586_lociStitched	chr19(.):15178033-15178386	0.0638
1_MACS_peak_17587_lociStitched	chr19(.):15180972-15181415	0.0566
1_MACS_peak_17588_lociStitched	chr19(.):15182760-15183484	0.0501
1_MACS_peak_17589_lociStitched	chr19(.):15185529-15185889	0.1811
1_MACS_peak_17590_lociStitched	chr19(.):15187177-15187600	0.0865
4_MACS_peak_17591_lociStitched	chr19(.):15193965-15200790	0.0631
4_MACS_peak_17595_lociStitched	chr19(.):15204043-15209396	0.092
2_MACS_peak_17599_lociStitched	chr19(.):15210760-15212525	0.0932
3_MACS_peak_17601_lociStitched	chr19(.):15216833-15222347	0.0815
1_MACS_peak_17604_lociStitched	chr19(.):15251206-15252465	0.1177
1_MACS_peak_17605_lociStitched	chr19(.):15254562-15254944	0.0702
1_MACS_peak_17606_lociStitched	chr19(.):15263176-15264045	0.076
1_MACS_peak_17607_lociStitched	chr19(.):15265988-15266443	0.0593
1_MACS_peak_17608_lociStitched	chr19(.):15275791-15276285	0.034
11_MACS_peak_17609_lociStitched	chr19(.):15277895-15292874	0.0821
3_MACS_peak_17620_lociStitched	chr19(.):15294569-15297962	0.0897
12_MACS_peak_17623_lociStitched	chr19(.):15299697-15317183	0.0824
4_MACS_peak_17635_lociStitched	chr19(.):15318943-15322524	0.0867
7_MACS_peak_17639_lociStitched	chr19(.):15323933-15338490	0.1066
1_MACS_peak_17646_lociStitched	chr19(.):15341620-15341930	0.1056
1_MACS_peak_17647_lociStitched	chr19(.):15549286-15551583	0.0919
2_MACS_peak_17648_lociStitched	chr19(.):15555320-15556572	0.099
4_MACS_peak_17650_lociStitched	chr19(.):15610183-15613814	0.0661
1_MACS_peak_17654_lociStitched	chr19(.):15618118-15620050	0.0642
4_MACS_peak_17655_lociStitched	chr19(.):15621307-15623869	0.0527
1_MACS_peak_17659_lociStitched	chr19(.):15627528-15628124	0.1042
1_MACS_peak_17660_lociStitched	chr19(.):15629630-15631027	0.1109
1_MACS_peak_17661_lociStitched	chr19(.):15636032-15636397	0.0613
1_MACS_peak_17662_lociStitched	chr19(.):15641331-15641681	0.0677
1_MACS_peak_17663_lociStitched	chr19(.):15659319-15659771	0.0853
1_MACS_peak_17664_lociStitched	chr19(.):15661932-15662504	0.1142
5_MACS_peak_17665_lociStitched	chr19(.):15672071-15677727	0.0986
1_MACS_peak_17670_lociStitched	chr19(.):15683927-15684442	0.1015
1_MACS_peak_17671_lociStitched	chr19(.):15687499-15687762	0.0541
4_MACS_peak_17672_lociStitched	chr19(.):15690779-15695649	0.0979
1_MACS_peak_17676_lociStitched	chr19(.):15697908-15698221	0.0
1_MACS_peak_17677_lociStitched	chr19(.):15717788-15718147	0.0729
1_MACS_peak_17678_lociStitched	chr19(.):15725155-15725487	0.0788
1_MACS_peak_17679_lociStitched	chr19(.):15858769-15859119	0.0192
1_MACS_peak_17680_lociStitched	chr19(.):15894633-15894906	0.0752
1_MACS_peak_17681_lociStitched	chr19(.):15905046-15905361	0.1119
2_MACS_peak_17682_lociStitched	chr19(.):15918138-15919017	0.0376
2_MACS_peak_17684_lociStitched	chr19(.):15926016-15927972	0.0729
1_MACS_peak_17686_lociStitched	chr19(.):15937400-15937740	0.0342
7_MACS_peak_17687_lociStitched	chr19(.):15939027-15947243	0.0943
3_MACS_peak_17694_lociStitched	chr19(.):15957139-15960036	0.0541
1_MACS_peak_17697_lociStitched	chr19(.):15969471-15970018	0.0413
1_MACS_peak_17698_lociStitched	chr19(.):15975285-15975818	0.053
2_MACS_peak_17699_lociStitched	chr19(.):15980812-15982302	0.0887
1_MACS_peak_17701_lociStitched	chr19(.):15987515-15987821	0.0
1_MACS_peak_17702_lociStitched	chr19(.):15989238-15990793	0.0651
1_MACS_peak_17703_lociStitched	chr19(.):16010488-16011044	0.0647
1_MACS_peak_17704_lociStitched	chr19(.):16013289-16013674	0.057
2_MACS_peak_17705_lociStitched	chr19(.):16021364-16022796	0.0663
2_MACS_peak_17707_lociStitched	chr19(.):16045228-16046081	0.0401
1_MACS_peak_17709_lociStitched	chr19(.):16066094-16066537	0.0565
1_MACS_peak_17710_lociStitched	chr19(.):16092184-16092483	0.0819
1_MACS_peak_17711_lociStitched	chr19(.):16118356-16118745	0.0893
1_MACS_peak_17712_lociStitched	chr19(.):16129108-16138120	0.1059
1_MACS_peak_17713_lociStitched	chr19(.):16140132-16140843	0.1187
2_MACS_peak_17714_lociStitched	chr19(.):16145550-16150280	0.0964
4_MACS_peak_17716_lociStitched	chr19(.):16394611-16398416	0.113
3_MACS_peak_17720_lociStitched	chr19(.):16841667-16844025	0.0827
2_MACS_peak_17723_lociStitched	chr19(.):16857624-16858885	0.0507
1_MACS_peak_17725_lociStitched	chr19(.):16860112-16860642	0.0371
1_MACS_peak_17726_lociStitched	chr19(.):16861648-16861979	0.0481
3_MACS_peak_17727_lociStitched	chr19(.):16872209-16874130	0.1052
1_MACS_peak_17730_lociStitched	chr19(.):16879902-16880381	0.0726
1_MACS_peak_17731_lociStitched	chr19(.):16910666-16911083	0.0331
1_MACS_peak_17732_lociStitched	chr19(.):16913663-16913967	0.0925
2_MACS_peak_17733_lociStitched	chr19(.):16917503-16918707	0.0714
1_MACS_peak_17735_lociStitched	chr19(.):16936068-16936497	0.1799
1_MACS_peak_17736_lociStitched	chr19(.):17008244-17009080	0.1186
2_MACS_peak_17737_lociStitched	chr19(.):17012018-17015813	0.0975
2_MACS_peak_17739_lociStitched	chr19(.):17019334-17021913	0.084
1_MACS_peak_17741_lociStitched	chr19(.):17024877-17025247	0.0637
7_MACS_peak_17742_lociStitched	chr19(.):17027010-17035318	0.0792
2_MACS_peak_17749_lociStitched	chr19(.):17050770-17052926	0.1169
2_MACS_peak_17751_lociStitched	chr19(.):17060133-17061266	0.0854
2_MACS_peak_17753_lociStitched	chr19(.):17066451-17068271	0.0708
1_MACS_peak_17755_lociStitched	chr19(.):17070219-17070652	0.0954
1_MACS_peak_17756_lociStitched	chr19(.):17072049-17072819	0.1696
2_MACS_peak_17757_lociStitched	chr19(.):17081874-17083307	0.0816
1_MACS_peak_17759_lociStitched	chr19(.):17086934-17087440	0.087
1_MACS_peak_17760_lociStitched	chr19(.):17088566-17088915	0.0492
2_MACS_peak_17761_lociStitched	chr19(.):17099366-17101112	0.103
2_MACS_peak_17763_lociStitched	chr19(.):17102373-17103625	0.0819
1_MACS_peak_17765_lociStitched	chr19(.):17111185-17111936	0.0483
1_MACS_peak_17766_lociStitched	chr19(.):17112947-17113287	0.0233
2_MACS_peak_17767_lociStitched	chr19(.):17114840-17115713	0.0662
4_MACS_peak_17769_lociStitched	chr19(.):17116935-17123702	0.0732
3_MACS_peak_17773_lociStitched	chr19(.):17124828-17127161	0.0779
9_MACS_peak_17776_lociStitched	chr19(.):17136891-17145380	0.0649
1_MACS_peak_17785_lociStitched	chr19(.):17147638-17150261	0.0964
1_MACS_peak_17786_lociStitched	chr19(.):17152287-17152870	0.0811
4_MACS_peak_17787_lociStitched	chr19(.):17363662-17370675	0.1098
4_MACS_peak_17791_lociStitched	chr19(.):17392466-17400136	0.1343
1_MACS_peak_17795_lociStitched	chr19(.):17401373-17401858	0.0299
2_MACS_peak_17796_lociStitched	chr19(.):17437288-17442191	0.0832
5_MACS_peak_17798_lociStitched	chr19(.):17459068-17464653	0.1188
1_MACS_peak_17803_lociStitched	chr19(.):17498449-17501608	0.1225
3_MACS_peak_17804_lociStitched	chr19(.):17539349-17541389	0.0721
2_MACS_peak_17807_lociStitched	chr19(.):17542605-17544540	0.0466
3_MACS_peak_17809_lociStitched	chr19(.):17546308-17553006	0.1143
1_MACS_peak_17812_lociStitched	chr19(.):17556764-17559799	0.1373
6_MACS_peak_17813_lociStitched	chr19(.):17564794-17577326	0.0823
2_MACS_peak_17819_lociStitched	chr19(.):17578487-17580712	0.1083
1_MACS_peak_17821_lociStitched	chr19(.):17582103-17583466	0.0804
5_MACS_peak_17822_lociStitched	chr19(.):17592539-17597731	0.109
5_MACS_peak_17827_lociStitched	chr19(.):17600330-17607313	0.1059
1_MACS_peak_17832_lociStitched	chr19(.):17610623-17611462	0.1198
1_MACS_peak_17833_lociStitched	chr19(.):17632538-17633454	0.1837
9_MACS_peak_17834_lociStitched	chr19(.):17634483-17656612	0.1062
7_MACS_peak_17843_lociStitched	chr19(.):17658276-17665551	0.1058
5_MACS_peak_17850_lociStitched	chr19(.):17697055-17702386	0.067
3_MACS_peak_17855_lociStitched	chr19(.):17703902-17717455	0.1172
8_MACS_peak_17858_lociStitched	chr19(.):17722889-17731160	0.1002
1_MACS_peak_17866_lociStitched	chr19(.):17732313-17732875	0.0613
4_MACS_peak_17867_lociStitched	chr19(.):17739445-17744144	0.0709
1_MACS_peak_17871_lociStitched	chr19(.):17747684-17748729	0.0919
1_MACS_peak_17872_lociStitched	chr19(.):17749756-17751779	0.0767
1_MACS_peak_17873_lociStitched	chr19(.):17753195-17753933	0.0838
3_MACS_peak_17874_lociStitched	chr19(.):17755575-17758425	0.094
10_MACS_peak_17877_lociStitched	chr19(.):17759830-17773360	0.0867
4_MACS_peak_17887_lociStitched	chr19(.):17775913-17780644	0.0819
1_MACS_peak_17891_lociStitched	chr19(.):17784168-17785723	0.0761
4_MACS_peak_17892_lociStitched	chr19(.):17787002-17792737	0.086
6_MACS_peak_17896_lociStitched	chr19(.):17793854-17800828	0.0739
1_MACS_peak_17902_lociStitched	chr19(.):17802159-17802647	0.1325
4_MACS_peak_17903_lociStitched	chr19(.):17804483-17814864	0.0958
1_MACS_peak_17907_lociStitched	chr19(.):17816213-17816585	0.0516
3_MACS_peak_17908_lociStitched	chr19(.):17821288-17823635	0.0946
2_MACS_peak_17911_lociStitched	chr19(.):17826588-17827429	0.0795
5_MACS_peak_17913_lociStitched	chr19(.):17902966-17914827	0.1016
5_MACS_peak_17918_lociStitched	chr19(.):17918127-17926028	0.0882
2_MACS_peak_17923_lociStitched	chr19(.):17927316-17928884	0.0578
3_MACS_peak_17925_lociStitched	chr19(.):17966527-17969974	0.1088
6_MACS_peak_17928_lociStitched	chr19(.):17976804-17993796	0.1039
3_MACS_peak_17934_lociStitched	chr19(.):17997041-17999448	0.0877
2_MACS_peak_17937_lociStitched	chr19(.):18002061-18002981	0.0808
9_MACS_peak_17939_lociStitched	chr19(.):18005711-18017420	0.0849
3_MACS_peak_17948_lociStitched	chr19(.):18018732-18020971	0.0575
4_MACS_peak_17951_lociStitched	chr19(.):18023732-18029330	0.0767
4_MACS_peak_17955_lociStitched	chr19(.):18030394-18037439	0.1055
2_MACS_peak_17959_lociStitched	chr19(.):18039143-18043119	0.1131
18_MACS_peak_17961_lociStitched	chr19(.):18059504-18132672	0.0979
10_MACS_peak_17979_lociStitched	chr19(.):18134480-18169275	0.1163
2_MACS_peak_17989_lociStitched	chr19(.):18208835-18211105	0.172
1_MACS_peak_17991_lociStitched	chr19(.):18216044-18216449	0.0588
5_MACS_peak_17992_lociStitched	chr19(.):18317304-18342755	0.1051
9_MACS_peak_17997_lociStitched	chr19(.):18345357-18379373	0.1063
1_MACS_peak_18006_lociStitched	chr19(.):18381023-18381661	0.0944
7_MACS_peak_18007_lociStitched	chr19(.):18396669-18409044	0.1074
2_MACS_peak_18014_lociStitched	chr19(.):18440795-18445209	0.1081
1_MACS_peak_18016_lociStitched	chr19(.):18448461-18450023	0.0699
1_MACS_peak_18017_lociStitched	chr19(.):18451314-18451993	0.0838
9_MACS_peak_18018_lociStitched	chr19(.):18491972-18509829	0.1099
1_MACS_peak_18027_lociStitched	chr19(.):18511096-18511405	0.0332
6_MACS_peak_18028_lociStitched	chr19(.):18513925-18519956	0.107
1_MACS_peak_18034_lociStitched	chr19(.):18521990-18530205	0.1409
2_MACS_peak_18035_lociStitched	chr19(.):18542589-18545774	0.1006
3_MACS_peak_18037_lociStitched	chr19(.):18547778-18549660	0.0749
4_MACS_peak_18040_lociStitched	chr19(.):18692178-18695485	0.0965
6_MACS_peak_18044_lociStitched	chr19(.):18705797-18732579	0.0854
2_MACS_peak_18050_lociStitched	chr19(.):18736089-18738251	0.0891
2_MACS_peak_18052_lociStitched	chr19(.):18739336-18740242	0.0542
4_MACS_peak_18054_lociStitched	chr19(.):18882508-18887894	0.0913
3_MACS_peak_18058_lociStitched	chr19(.):18890316-18895289	0.0703
2_MACS_peak_18061_lociStitched	chr19(.):18899070-18915886	0.1166
6_MACS_peak_18063_lociStitched	chr19(.):18917114-18925014	0.1024
5_MACS_peak_18069_lociStitched	chr19(.):18993998-19009121	0.1043
1_MACS_peak_18074_lociStitched	chr19(.):19315569-19317035	0.1136
1_MACS_peak_18075_lociStitched	chr19(.):19319853-19325352	0.1095
3_MACS_peak_18076_lociStitched	chr19(.):19328303-19331811	0.1067
5_MACS_peak_18079_lociStitched	chr19(.):19334834-19344861	0.0851
1_MACS_peak_18084_lociStitched	chr19(.):19354675-19355172	0.092
2_MACS_peak_18085_lociStitched	chr19(.):19359052-19360525	0.0966
3_MACS_peak_18087_lociStitched	chr19(.):19364055-19368055	0.0952
2_MACS_peak_18090_lociStitched	chr19(.):19372133-19375512	0.0858
4_MACS_peak_18092_lociStitched	chr19(.):19376974-19380035	0.057
1_MACS_peak_18096_lociStitched	chr19(.):19383411-19383787	0.0537
1_MACS_peak_18097_lociStitched	chr19(.):19648213-19649136	0.1051
1_MACS_peak_18098_lociStitched	chr19(.):19658141-19658485	0.0603
1_MACS_peak_18099_lociStitched	chr19(.):19662210-19662580	0.0264
1_MACS_peak_18100_lociStitched	chr19(.):19668628-19669082	0.077
1_MACS_peak_18101_lociStitched	chr19(.):19671060-19671438	0.0884
1_MACS_peak_18102_lociStitched	chr19(.):19672828-19673510	0.0183
1_MACS_peak_18104_lociStitched	chr19(.):29379125-29379955	0.0684
1_MACS_peak_18105_lociStitched	chr19(.):29438342-29438703	0.0622
1_MACS_peak_18106_lociStitched	chr19(.):29505644-29506075	0.0695
1_MACS_peak_18107_lociStitched	chr19(.):29759820-29760114	0.0574
1_MACS_peak_18108_lociStitched	chr19(.):29966955-29967281	0.0177
1_MACS_peak_18109_lociStitched	chr19(.):29968912-29969242	0.0087
1_MACS_peak_18110_lociStitched	chr19(.):30007070-30007484	0.0
2_MACS_peak_18111_lociStitched	chr19(.):30017712-30019153	0.0444
1_MACS_peak_18113_lociStitched	chr19(.):30054525-30054878	0.0503
1_MACS_peak_18114_lociStitched	chr19(.):30063530-30064145	0.058
1_MACS_peak_18115_lociStitched	chr19(.):30086969-30087488	0.0717
1_MACS_peak_18116_lociStitched	chr19(.):30088552-30089886	0.0381
2_MACS_peak_18117_lociStitched	chr19(.):30090950-30092463	0.0877
1_MACS_peak_18119_lociStitched	chr19(.):30128761-30129072	0.0793
1_MACS_peak_18120_lociStitched	chr19(.):30131776-30132130	0.0906
1_MACS_peak_18121_lociStitched	chr19(.):30213889-30214495	0.0987
1_MACS_peak_18122_lociStitched	chr19(.):30217218-30217769	0.0483
1_MACS_peak_18123_lociStitched	chr19(.):30220174-30220943	0.1251
1_MACS_peak_18124_lociStitched	chr19(.):30222131-30222617	0.0674
1_MACS_peak_18125_lociStitched	chr19(.):30226199-30227213	0.0786
1_MACS_peak_18126_lociStitched	chr19(.):30228277-30230029	0.0711
2_MACS_peak_18127_lociStitched	chr19(.):30231404-30234020	0.0634
2_MACS_peak_18129_lociStitched	chr19(.):30235174-30236941	0.0645
7_MACS_peak_18131_lociStitched	chr19(.):30242714-30248866	0.0959
1_MACS_peak_18138_lociStitched	chr19(.):30252540-30253035	0.0418
2_MACS_peak_18139_lociStitched	chr19(.):30254263-30256611	0.0449
5_MACS_peak_18141_lociStitched	chr19(.):30259761-30263731	0.1042
