GENE_ID	locusLine	bin_1_05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07.bam
1_MACS_peak_14387_lociStitched	chr2(.):25432397-25434020	0.6518
2_MACS_peak_14388_lociStitched	chr2(.):25517137-25525265	0.6079
1_MACS_peak_14390_lociStitched	chr2(.):25564334-25565927	0.8478
1_MACS_peak_14391_lociStitched	chr2(.):25584730-25586306	1.0852
2_MACS_peak_14392_lociStitched	chr2(.):25599026-25604322	0.7452
3_MACS_peak_14394_lociStitched	chr2(.):25624148-25645573	0.9735
1_MACS_peak_14397_lociStitched	chr2(.):25653868-25655762	0.7214
1_MACS_peak_14398_lociStitched	chr2(.):25682817-25684315	0.5485
1_MACS_peak_14399_lociStitched	chr2(.):25705215-25707564	0.756
1_MACS_peak_14400_lociStitched	chr2(.):25736303-25737793	0.7645
1_MACS_peak_14401_lociStitched	chr2(.):25744512-25745513	0.674
1_MACS_peak_14402_lociStitched	chr2(.):25780406-25782257	0.7229
1_MACS_peak_14403_lociStitched	chr2(.):25814280-25816477	0.8102
1_MACS_peak_14404_lociStitched	chr2(.):25895318-25897196	1.0048
1_MACS_peak_14405_lociStitched	chr2(.):25910644-25912008	0.5623
2_MACS_peak_14406_lociStitched	chr2(.):25965265-25973443	0.5735
1_MACS_peak_14408_lociStitched	chr2(.):26100061-26102232	1.822
1_MACS_peak_14409_lociStitched	chr2(.):26152533-26153849	0.5213
1_MACS_peak_14410_lociStitched	chr2(.):26204637-26206053	0.7829
1_MACS_peak_14411_lociStitched	chr2(.):26231284-26232281	0.5933
1_MACS_peak_14412_lociStitched	chr2(.):26240161-26242026	1.0334
1_MACS_peak_14413_lociStitched	chr2(.):26255304-26258397	1.3941
1_MACS_peak_14414_lociStitched	chr2(.):26266781-26267847	0.6631
1_MACS_peak_14415_lociStitched	chr2(.):26290480-26292693	1.2961
1_MACS_peak_14416_lociStitched	chr2(.):26407271-26408518	0.5723
2_MACS_peak_14417_lociStitched	chr2(.):26463648-26468945	2.0696
1_MACS_peak_14419_lociStitched	chr2(.):26550701-26552401	0.5968
1_MACS_peak_14420_lociStitched	chr2(.):26567730-26570074	1.3775
1_MACS_peak_14421_lociStitched	chr2(.):26634187-26636066	2.2483
1_MACS_peak_14422_lociStitched	chr2(.):26725833-26727249	0.8953
2_MACS_peak_14423_lociStitched	chr2(.):26980779-26988041	0.3919
1_MACS_peak_14425_lociStitched	chr2(.):27007889-27010317	1.9802
1_MACS_peak_14426_lociStitched	chr2(.):27108144-27110424	0.8298
1_MACS_peak_14427_lociStitched	chr2(.):27192909-27194239	0.7739
1_MACS_peak_14428_lociStitched	chr2(.):27254899-27256816	1.4414
1_MACS_peak_14429_lociStitched	chr2(.):27272399-27275455	1.6833
5_MACS_peak_14430_lociStitched	chr2(.):27293490-27310827	1.0016
1_MACS_peak_14435_lociStitched	chr2(.):27346011-27347399	1.079
1_MACS_peak_14436_lociStitched	chr2(.):27356125-27358401	2.5124
3_MACS_peak_14437_lociStitched	chr2(.):27374765-27389969	1.3813
1_MACS_peak_14440_lociStitched	chr2(.):27401854-27403137	0.8445
2_MACS_peak_14441_lociStitched	chr2(.):27434094-27441609	1.8065
1_MACS_peak_14443_lociStitched	chr2(.):27525678-27526570	0.7789
1_MACS_peak_14444_lociStitched	chr2(.):27544691-27546892	2.1798
1_MACS_peak_14445_lociStitched	chr2(.):27578594-27580731	2.2096
1_MACS_peak_14446_lociStitched	chr2(.):27592227-27594804	2.1001
1_MACS_peak_14447_lociStitched	chr2(.):27602421-27604186	1.0264
1_MACS_peak_14448_lociStitched	chr2(.):27631473-27633333	1.1497
1_MACS_peak_14449_lociStitched	chr2(.):27650764-27653883	1.4325
1_MACS_peak_14450_lociStitched	chr2(.):27805086-27807007	1.1559
1_MACS_peak_14451_lociStitched	chr2(.):27850817-27852672	1.0608
1_MACS_peak_14452_lociStitched	chr2(.):27885600-27887457	1.3481
2_MACS_peak_14453_lociStitched	chr2(.):27937791-27940342	0.598
1_MACS_peak_14455_lociStitched	chr2(.):27993696-27995439	1.662
1_MACS_peak_14456_lociStitched	chr2(.):28112593-28114513	2.4449
1_MACS_peak_14457_lociStitched	chr2(.):28202362-28203635	0.7311
1_MACS_peak_14458_lociStitched	chr2(.):28227016-28227766	0.4803
1_MACS_peak_14459_lociStitched	chr2(.):28581274-28583715	2.24
1_MACS_peak_14460_lociStitched	chr2(.):28612386-28617122	2.863
2_MACS_peak_14461_lociStitched	chr2(.):28699978-28708684	0.3029
1_MACS_peak_14463_lociStitched	chr2(.):28730772-28732345	0.6402
1_MACS_peak_14464_lociStitched	chr2(.):28766759-28769872	2.4261
1_MACS_peak_14465_lociStitched	chr2(.):28789050-28790671	0.7624
3_MACS_peak_14466_lociStitched	chr2(.):28806709-28818783	0.5032
1_MACS_peak_14469_lociStitched	chr2(.):28903088-28904475	0.6968
1_MACS_peak_14470_lociStitched	chr2(.):28972816-28976206	2.4164
1_MACS_peak_14471_lociStitched	chr2(.):29092497-29094182	1.463
1_MACS_peak_14472_lociStitched	chr2(.):29116744-29118778	1.1697
1_MACS_peak_14473_lociStitched	chr2(.):29338244-29339940	0.8534
1_MACS_peak_14474_lociStitched	chr2(.):29352652-29353539	0.6254
1_MACS_peak_14475_lociStitched	chr2(.):29363331-29364685	0.6456
1_MACS_peak_14476_lociStitched	chr2(.):29537302-29538402	0.4925
1_MACS_peak_14477_lociStitched	chr2(.):30337820-30338962	0.609
2_MACS_peak_14478_lociStitched	chr2(.):30361360-30371542	0.6197
1_MACS_peak_14480_lociStitched	chr2(.):30447378-30448999	1.2807
1_MACS_peak_14481_lociStitched	chr2(.):30558822-30561284	2.0865
1_MACS_peak_14482_lociStitched	chr2(.):30669316-30670879	1.051
1_MACS_peak_14483_lociStitched	chr2(.):30805908-30807733	0.734
1_MACS_peak_14484_lociStitched	chr2(.):30862084-30862999	0.5068
1_MACS_peak_14485_lociStitched	chr2(.):31360166-31361992	1.0265
3_MACS_peak_14486_lociStitched	chr2(.):31430182-31443250	0.7605
1_MACS_peak_14489_lociStitched	chr2(.):31456010-31457562	0.9294
1_MACS_peak_14490_lociStitched	chr2(.):31478369-31480282	0.6323
1_MACS_peak_14491_lociStitched	chr2(.):31546404-31548055	1.3253
1_MACS_peak_14492_lociStitched	chr2(.):32036910-32038218	1.6684
1_MACS_peak_14493_lociStitched	chr2(.):32234061-32236972	1.6249
1_MACS_peak_14494_lociStitched	chr2(.):32264151-32265639	1.1938
1_MACS_peak_14495_lociStitched	chr2(.):32287504-32289858	0.999
1_MACS_peak_14496_lociStitched	chr2(.):32390047-32391807	1.2723
1_MACS_peak_14497_lociStitched	chr2(.):32489288-32490222	0.4673
1_MACS_peak_14498_lociStitched	chr2(.):32502317-32503848	0.8258
1_MACS_peak_14499_lociStitched	chr2(.):32581084-32583388	1.9174
1_MACS_peak_14500_lociStitched	chr2(.):32816367-32818060	0.8435
1_MACS_peak_14501_lociStitched	chr2(.):32852366-32853879	0.8556
1_MACS_peak_14502_lociStitched	chr2(.):33135482-33136961	0.5247
1_MACS_peak_14503_lociStitched	chr2(.):33171638-33172830	0.5924
1_MACS_peak_14504_lociStitched	chr2(.):33699930-33705419	4.3308
1_MACS_peak_14505_lociStitched	chr2(.):33717537-33724381	2.359
1_MACS_peak_14506_lociStitched	chr2(.):33736465-33737985	0.5364
1_MACS_peak_14507_lociStitched	chr2(.):33753564-33757421	1.2622
1_MACS_peak_14508_lociStitched	chr2(.):33823487-33825240	1.2829
1_MACS_peak_14509_lociStitched	chr2(.):33841843-33842888	0.6571
1_MACS_peak_14510_lociStitched	chr2(.):34008720-34011529	2.0836
1_MACS_peak_14511_lociStitched	chr2(.):34084460-34085852	0.5489
2_MACS_peak_14512_lociStitched	chr2(.):34122965-34126517	0.4127
1_MACS_peak_14514_lociStitched	chr2(.):34134895-34138169	1.4635
1_MACS_peak_14515_lociStitched	chr2(.):34153461-34157120	1.0557
1_MACS_peak_14516_lociStitched	chr2(.):34202953-34204030	0.6145
1_MACS_peak_14517_lociStitched	chr2(.):34226754-34227851	0.55
1_MACS_peak_14518_lociStitched	chr2(.):34491342-34493634	1.2339
1_MACS_peak_14519_lociStitched	chr2(.):34650380-34651336	0.5492
1_MACS_peak_14520_lociStitched	chr2(.):34717452-34718739	0.5139
1_MACS_peak_14521_lociStitched	chr2(.):34826581-34827612	0.6012
2_MACS_peak_14522_lociStitched	chr2(.):35337375-35341597	0.4228
1_MACS_peak_14524_lociStitched	chr2(.):35350489-35351340	0.4106
1_MACS_peak_14525_lociStitched	chr2(.):35429354-35431005	0.6127
1_MACS_peak_14526_lociStitched	chr2(.):35688828-35690048	0.5497
1_MACS_peak_14527_lociStitched	chr2(.):36286704-36288215	1.6191
1_MACS_peak_14528_lociStitched	chr2(.):36298430-36299666	0.658
1_MACS_peak_14529_lociStitched	chr2(.):36582795-36585163	0.7384
1_MACS_peak_14530_lociStitched	chr2(.):36824441-36825294	0.8037
1_MACS_peak_14531_lociStitched	chr2(.):37192656-37194859	1.1945
2_MACS_peak_14532_lociStitched	chr2(.):37310618-37317813	0.5496
1_MACS_peak_14534_lociStitched	chr2(.):37383021-37385106	2.0028
1_MACS_peak_14535_lociStitched	chr2(.):37423159-37424587	1.5084
1_MACS_peak_14536_lociStitched	chr2(.):37457923-37459791	1.5161
7_MACS_peak_14537_lociStitched	chr2(.):37526039-37606605	2.2415
2_MACS_peak_14544_lociStitched	chr2(.):37614960-37622829	2.2866
1_MACS_peak_14546_lociStitched	chr2(.):37811945-37814337	0.9616
1_MACS_peak_14547_lociStitched	chr2(.):37842769-37845439	1.1921
1_MACS_peak_14548_lociStitched	chr2(.):37852316-37853950	0.7657
2_MACS_peak_14549_lociStitched	chr2(.):37872084-37883634	0.8548
1_MACS_peak_14551_lociStitched	chr2(.):37897781-37900521	1.603
1_MACS_peak_14552_lociStitched	chr2(.):38119087-38120970	0.9905
1_MACS_peak_14553_lociStitched	chr2(.):38151711-38153509	1.9034
1_MACS_peak_14554_lociStitched	chr2(.):38303150-38305066	1.4333
1_MACS_peak_14555_lociStitched	chr2(.):38528024-38529609	0.7409
1_MACS_peak_14556_lociStitched	chr2(.):38603222-38605317	2.0885
1_MACS_peak_14557_lociStitched	chr2(.):38635362-38637649	0.5585
1_MACS_peak_14558_lociStitched	chr2(.):38759795-38761277	0.5974
2_MACS_peak_14559_lociStitched	chr2(.):38828807-38835276	0.6773
1_MACS_peak_14561_lociStitched	chr2(.):38861712-38862665	0.5879
1_MACS_peak_14562_lociStitched	chr2(.):38878918-38880509	0.5461
1_MACS_peak_14563_lociStitched	chr2(.):38890212-38895618	1.7192
1_MACS_peak_14564_lociStitched	chr2(.):38909197-38910661	1.0475
1_MACS_peak_14565_lociStitched	chr2(.):38935855-38937969	0.5979
1_MACS_peak_14566_lociStitched	chr2(.):38949236-38951289	0.9421
1_MACS_peak_14567_lociStitched	chr2(.):38977184-38979517	2.5168
1_MACS_peak_14568_lociStitched	chr2(.):39004579-39006256	0.7878
1_MACS_peak_14569_lociStitched	chr2(.):39102247-39103428	0.6961
2_MACS_peak_14570_lociStitched	chr2(.):39320241-39328268	1.1044
3_MACS_peak_14572_lociStitched	chr2(.):39345813-39356796	1.1645
1_MACS_peak_14575_lociStitched	chr2(.):39491567-39493692	0.6511
1_MACS_peak_14576_lociStitched	chr2(.):39630008-39631936	1.3403
1_MACS_peak_14577_lociStitched	chr2(.):39639756-39641210	0.8226
1_MACS_peak_14578_lociStitched	chr2(.):39662834-39666138	2.2832
1_MACS_peak_14579_lociStitched	chr2(.):39694169-39699283	1.4201
2_MACS_peak_14580_lociStitched	chr2(.):39715174-39720886	1.0616
1_MACS_peak_14582_lociStitched	chr2(.):39730965-39731909	0.591
1_MACS_peak_14583_lociStitched	chr2(.):40005338-40007006	1.861
1_MACS_peak_14584_lociStitched	chr2(.):40255552-40257156	0.4624
1_MACS_peak_14585_lociStitched	chr2(.):40405601-40406960	0.4613
1_MACS_peak_14586_lociStitched	chr2(.):41397290-41398652	0.5463
1_MACS_peak_14587_lociStitched	chr2(.):41468089-41469438	0.6234
1_MACS_peak_14588_lociStitched	chr2(.):41942001-41943533	1.6255
1_MACS_peak_14589_lociStitched	chr2(.):42067693-42069079	1.5744
1_MACS_peak_14590_lociStitched	chr2(.):42180240-42181017	0.6711
1_MACS_peak_14591_lociStitched	chr2(.):42254738-42257079	0.9024
1_MACS_peak_14592_lociStitched	chr2(.):42274364-42275126	0.4649
2_MACS_peak_14593_lociStitched	chr2(.):42323088-42334846	3.2773
3_MACS_peak_14595_lociStitched	chr2(.):42344321-42361109	1.1011
1_MACS_peak_14598_lociStitched	chr2(.):42368623-42369611	0.5346
1_MACS_peak_14599_lociStitched	chr2(.):42395755-42399395	1.4659
1_MACS_peak_14600_lociStitched	chr2(.):42586663-42589676	2.7332
1_MACS_peak_14601_lociStitched	chr2(.):42720560-42722551	1.5792
1_MACS_peak_14602_lociStitched	chr2(.):42795630-42796569	1.1588
1_MACS_peak_14603_lociStitched	chr2(.):43036388-43039226	3.2657
1_MACS_peak_14604_lociStitched	chr2(.):43357846-43362403	1.7987
3_MACS_peak_14605_lociStitched	chr2(.):43376096-43387432	0.4921
3_MACS_peak_14608_lociStitched	chr2(.):43396396-43407001	1.1632
1_MACS_peak_14611_lociStitched	chr2(.):43434879-43435487	0.4174
1_MACS_peak_14612_lociStitched	chr2(.):43444248-43457016	2.8423
1_MACS_peak_14613_lociStitched	chr2(.):43467237-43468207	0.5279
2_MACS_peak_14614_lociStitched	chr2(.):43520299-43528863	0.3083
1_MACS_peak_14616_lociStitched	chr2(.):43613627-43615185	1.0017
2_MACS_peak_14617_lociStitched	chr2(.):43627661-43636234	1.0564
2_MACS_peak_14619_lociStitched	chr2(.):43647912-43655011	1.3665
1_MACS_peak_14621_lociStitched	chr2(.):43687605-43689663	0.8984
1_MACS_peak_14622_lociStitched	chr2(.):43822343-43823971	1.2786
1_MACS_peak_14623_lociStitched	chr2(.):43863680-43865035	0.9389
1_MACS_peak_14624_lociStitched	chr2(.):44000817-44002119	0.8518
1_MACS_peak_14625_lociStitched	chr2(.):44222139-44224226	1.9888
2_MACS_peak_14626_lociStitched	chr2(.):44314154-44318631	0.5477
1_MACS_peak_14628_lociStitched	chr2(.):44327154-44328577	0.7044
1_MACS_peak_14629_lociStitched	chr2(.):44394403-44397235	2.399
1_MACS_peak_14630_lociStitched	chr2(.):44587759-44590273	4.0797
1_MACS_peak_14631_lociStitched	chr2(.):44843436-44844761	0.665
1_MACS_peak_14632_lociStitched	chr2(.):44855050-44855672	0.4528
2_MACS_peak_14633_lociStitched	chr2(.):44934867-44941323	0.3738
1_MACS_peak_14635_lociStitched	chr2(.):44948588-44950127	0.6022
1_MACS_peak_14636_lociStitched	chr2(.):45395793-45397367	1.2284
1_MACS_peak_14637_lociStitched	chr2(.):45639370-45641615	1.1128
1_MACS_peak_14638_lociStitched	chr2(.):45665657-45670289	1.1304
1_MACS_peak_14639_lociStitched	chr2(.):45695630-45697439	0.6229
1_MACS_peak_14640_lociStitched	chr2(.):45781254-45782687	0.6368
1_MACS_peak_14641_lociStitched	chr2(.):45794643-45796125	0.8159
1_MACS_peak_14642_lociStitched	chr2(.):45837210-45839455	2.3827
1_MACS_peak_14643_lociStitched	chr2(.):45876814-45879605	1.4419
1_MACS_peak_14644_lociStitched	chr2(.):45908374-45909251	0.5045
1_MACS_peak_14645_lociStitched	chr2(.):45918078-45919801	0.9211
2_MACS_peak_14646_lociStitched	chr2(.):46060388-46065230	0.6917
1_MACS_peak_14648_lociStitched	chr2(.):46117952-46120120	0.9878
2_MACS_peak_14649_lociStitched	chr2(.):46130550-46137946	0.3957
1_MACS_peak_14651_lociStitched	chr2(.):46413870-46414942	0.9111
1_MACS_peak_14652_lociStitched	chr2(.):46484178-46485273	0.5205
2_MACS_peak_14653_lociStitched	chr2(.):46523579-46525717	0.9527
1_MACS_peak_14655_lociStitched	chr2(.):46573290-46575997	0.9373
1_MACS_peak_14656_lociStitched	chr2(.):46688426-46689968	0.7672
2_MACS_peak_14657_lociStitched	chr2(.):46719857-46727798	0.4018
3_MACS_peak_14659_lociStitched	chr2(.):46768774-46777464	0.5367
4_MACS_peak_14662_lociStitched	chr2(.):46788527-46803152	0.9737
1_MACS_peak_14666_lociStitched	chr2(.):46843189-46844971	1.3088
1_MACS_peak_14667_lociStitched	chr2(.):46925209-46927354	1.3691
1_MACS_peak_14668_lociStitched	chr2(.):47142119-47143935	1.361
1_MACS_peak_14669_lociStitched	chr2(.):47166867-47173935	1.94
2_MACS_peak_14670_lociStitched	chr2(.):47193885-47197975	0.712
2_MACS_peak_14672_lociStitched	chr2(.):47204551-47215093	2.8865
1_MACS_peak_14674_lociStitched	chr2(.):47246269-47248631	1.6297
2_MACS_peak_14675_lociStitched	chr2(.):47261985-47267093	0.494
1_MACS_peak_14677_lociStitched	chr2(.):47298172-47299580	0.562
1_MACS_peak_14678_lociStitched	chr2(.):47401648-47405011	3.0845
1_MACS_peak_14679_lociStitched	chr2(.):47484837-47485717	0.489
1_MACS_peak_14680_lociStitched	chr2(.):47498974-47501014	0.9127
3_MACS_peak_14681_lociStitched	chr2(.):47526797-47551094	1.8588
1_MACS_peak_14684_lociStitched	chr2(.):47629426-47631391	2.6429
1_MACS_peak_14685_lociStitched	chr2(.):47747583-47749240	1.0449
1_MACS_peak_14686_lociStitched	chr2(.):48009251-48011278	2.4402
1_MACS_peak_14687_lociStitched	chr2(.):48131100-48135207	1.7564
1_MACS_peak_14688_lociStitched	chr2(.):48338217-48339671	0.9018
1_MACS_peak_14689_lociStitched	chr2(.):48475142-48475920	0.5564
1_MACS_peak_14690_lociStitched	chr2(.):48540060-48543753	1.8194
1_MACS_peak_14691_lociStitched	chr2(.):48580033-48581116	0.4652
1_MACS_peak_14692_lociStitched	chr2(.):48666975-48668961	1.9043
1_MACS_peak_14693_lociStitched	chr2(.):48976586-48978374	0.6348
1_MACS_peak_14694_lociStitched	chr2(.):49133171-49133945	0.5291
1_MACS_peak_14695_lociStitched	chr2(.):49140700-49142835	0.8736
2_MACS_peak_14696_lociStitched	chr2(.):50370991-50378508	0.2155
2_MACS_peak_14698_lociStitched	chr2(.):50438701-50444039	0.372
1_MACS_peak_14700_lociStitched	chr2(.):51104463-51107719	1.135
1_MACS_peak_14701_lociStitched	chr2(.):51736992-51739634	1.1319
1_MACS_peak_14702_lociStitched	chr2(.):52009895-52010936	0.6058
1_MACS_peak_14703_lociStitched	chr2(.):52407858-52408667	0.4294
1_MACS_peak_14704_lociStitched	chr2(.):53161394-53163422	0.9871
1_MACS_peak_14705_lociStitched	chr2(.):53647200-53648198	0.5076
1_MACS_peak_14706_lociStitched	chr2(.):53671812-53674180	1.3765
1_MACS_peak_14707_lociStitched	chr2(.):53976771-53979271	0.8874
1_MACS_peak_14708_lociStitched	chr2(.):53994095-53996083	1.4912
1_MACS_peak_14709_lociStitched	chr2(.):54013184-54015348	1.5805
1_MACS_peak_14710_lociStitched	chr2(.):54172214-54173775	0.5249
1_MACS_peak_14711_lociStitched	chr2(.):54197060-54199305	1.193
1_MACS_peak_14712_lociStitched	chr2(.):54279919-54282500	1.1276
1_MACS_peak_14713_lociStitched	chr2(.):54300465-54301514	0.5838
1_MACS_peak_14714_lociStitched	chr2(.):54308308-54309747	0.7074
2_MACS_peak_14715_lociStitched	chr2(.):54326963-54331657	0.331
1_MACS_peak_14717_lociStitched	chr2(.):54341885-54343658	6.9714
1_MACS_peak_14718_lociStitched	chr2(.):54557134-54558279	0.7845
1_MACS_peak_14719_lociStitched	chr2(.):54682158-54685400	0.7861
2_MACS_peak_14720_lociStitched	chr2(.):54751280-54758404	0.732
2_MACS_peak_14722_lociStitched	chr2(.):54777178-54788819	1.2054
1_MACS_peak_14724_lociStitched	chr2(.):54795571-54799390	1.31
2_MACS_peak_14725_lociStitched	chr2(.):54806204-54809417	0.5755
1_MACS_peak_14727_lociStitched	chr2(.):54860483-54863330	2.2413
2_MACS_peak_14728_lociStitched	chr2(.):54899554-54905489	0.4011
1_MACS_peak_14730_lociStitched	chr2(.):54936143-54937504	0.8056
1_MACS_peak_14731_lociStitched	chr2(.):54949648-54952396	1.3443
1_MACS_peak_14732_lociStitched	chr2(.):54982457-54985437	1.3572
1_MACS_peak_14733_lociStitched	chr2(.):54994487-54996161	0.9264
1_MACS_peak_14734_lociStitched	chr2(.):55093669-55095106	0.5607
1_MACS_peak_14735_lociStitched	chr2(.):55172480-55173408	0.5293
1_MACS_peak_14736_lociStitched	chr2(.):55192690-55194497	0.8132
1_MACS_peak_14737_lociStitched	chr2(.):55236355-55239878	0.7854
2_MACS_peak_14738_lociStitched	chr2(.):55275437-55282177	0.9397
2_MACS_peak_14740_lociStitched	chr2(.):55326645-55330510	0.2801
1_MACS_peak_14742_lociStitched	chr2(.):55360448-55361970	1.2032
1_MACS_peak_14743_lociStitched	chr2(.):55385823-55386898	0.6092
1_MACS_peak_14744_lociStitched	chr2(.):55458646-55460856	3.3262
1_MACS_peak_14745_lociStitched	chr2(.):55495580-55497371	1.0818
1_MACS_peak_14746_lociStitched	chr2(.):55508578-55510235	1.5358
1_MACS_peak_14747_lociStitched	chr2(.):55519333-55520179	0.6526
1_MACS_peak_14748_lociStitched	chr2(.):55646427-55648253	0.8428
1_MACS_peak_14749_lociStitched	chr2(.):55687323-55688577	0.6708
1_MACS_peak_14750_lociStitched	chr2(.):55745799-55747617	0.9699
1_MACS_peak_14751_lociStitched	chr2(.):55843411-55846327	2.7242
1_MACS_peak_14752_lociStitched	chr2(.):55920094-55921492	0.6634
1_MACS_peak_14753_lociStitched	chr2(.):55945545-55946613	0.5343
1_MACS_peak_14754_lociStitched	chr2(.):56102501-56103928	0.7612
1_MACS_peak_14755_lociStitched	chr2(.):56149392-56150997	0.7717
1_MACS_peak_14756_lociStitched	chr2(.):58135570-58136853	0.5313
1_MACS_peak_14757_lociStitched	chr2(.):58272504-58275219	2.6691
1_MACS_peak_14758_lociStitched	chr2(.):58467446-58469196	3.1139
1_MACS_peak_14759_lociStitched	chr2(.):58654450-58655616	0.9054
1_MACS_peak_14760_lociStitched	chr2(.):59091106-59094563	1.1441
1_MACS_peak_14761_lociStitched	chr2(.):59458971-59460868	0.731
1_MACS_peak_14762_lociStitched	chr2(.):59539589-59541491	1.0797
1_MACS_peak_14763_lociStitched	chr2(.):59565922-59567518	0.5705
1_MACS_peak_14764_lociStitched	chr2(.):60320869-60322503	0.6472
1_MACS_peak_14765_lociStitched	chr2(.):60544683-60545792	0.6129
2_MACS_peak_14766_lociStitched	chr2(.):60580262-60584217	0.5503
2_MACS_peak_14768_lociStitched	chr2(.):60666036-60674961	0.3588
1_MACS_peak_14770_lociStitched	chr2(.):60710253-60712652	1.4189
2_MACS_peak_14771_lociStitched	chr2(.):60776292-60783440	1.1716
1_MACS_peak_14773_lociStitched	chr2(.):60871147-60873168	1.5491
1_MACS_peak_14774_lociStitched	chr2(.):60887825-60889526	0.8038
1_MACS_peak_14775_lociStitched	chr2(.):60905594-60907892	1.3632
1_MACS_peak_14776_lociStitched	chr2(.):60983074-60984326	1.141
1_MACS_peak_14777_lociStitched	chr2(.):61066774-61069347	0.7408
1_MACS_peak_14778_lociStitched	chr2(.):61107733-61109426	1.5264
1_MACS_peak_14779_lociStitched	chr2(.):61219382-61221278	0.828
1_MACS_peak_14780_lociStitched	chr2(.):61243291-61246072	1.7642
1_MACS_peak_14781_lociStitched	chr2(.):61292364-61294199	1.5401
1_MACS_peak_14782_lociStitched	chr2(.):61351748-61353459	0.7352
1_MACS_peak_14783_lociStitched	chr2(.):61371432-61373167	0.996
1_MACS_peak_14784_lociStitched	chr2(.):61403343-61405943	2.7834
2_MACS_peak_14785_lociStitched	chr2(.):61696900-61699513	1.4565
1_MACS_peak_14787_lociStitched	chr2(.):61762973-61766848	4.1659
1_MACS_peak_14788_lociStitched	chr2(.):61897400-61899464	1.1127
