#19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_ROSE/19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam
#Using cutoff of 31149.3378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
1_MACS_peak_3343_lociStitched	chr10	97517173	97518968	1	1796	1190.444	393.464	12558	0
1_MACS_peak_18545_lociStitched	chr4	100814520	100816296	1	1777	2714.2608	306.5376	12559	0
1_MACS_peak_5682_lociStitched	chr12	60464531	60466326	1	1796	1027.2785	284.687	12560	0
1_MACS_peak_24053_lociStitched	chr8	71580391	71582160	1	1770	3178.893	417.8378	12561	0
1_MACS_peak_21120_lociStitched	chr6	40994943	40996735	1	1793	1533.952	405.3504	12562	0
1_MACS_peak_5083_lociStitched	chr12	8218196	8219981	1	1786	2160.3855	373.065	12563	0
1_MACS_peak_25523_lociStitched	chr9	132564671	132566462	1	1792	1527.3648	298.9179	12564	0
1_MACS_peak_7356_lociStitched	chr14	74352561	74354349	1	1789	1685.0112	169.1448	12565	0
1_MACS_peak_25478_lociStitched	chr9	130921706	130923497	1	1792	1491.0075	280.8288	12566	0
1_MACS_peak_9009_lociStitched	chr16	27560416	27562207	1	1792	1624.6161	422.1387	12567	0
1_MACS_peak_6121_lociStitched	chr12	110887089	110888865	1	1777	2613.0288	258.7632	12568	0
1_MACS_peak_12820_lociStitched	chr2	44417672	44419466	1	1795	1030.1148	304.2624	12569	0
1_MACS_peak_14695_lociStitched	chr20	18392854	18394648	1	1795	1114.2534	394.5006	12570	0
1_MACS_peak_8373_lociStitched	chr15	79230742	79232529	1	1788	1866.7002	322.1961	12571	0
1_MACS_peak_11762_lociStitched	chr19	13884749	13886523	1	1775	2894.281	463.7236	12572	0
1_MACS_peak_21730_lociStitched	chr6	125917986	125919758	1	1773	2838.2124	298.9364	12573	0
1_MACS_peak_2937_lociStitched	chr10	52190932	52192722	1	1791	1592.026	392.01	12574	0
1_MACS_peak_26500_lociStitched	chrX	138286212	138288000	1	1789	1532.4948	137.676	12575	0
1_MACS_peak_16234_lociStitched	chr3	9404047	9405787	1	1741	4205.58	342.954	12576	0
1_MACS_peak_3245_lociStitched	chr10	88245995	88247779	1	1785	2078.7168	348.0584	12577	0
1_MACS_peak_25802_lociStitched	chrX	19773271	19775051	1	1781	2178.008	160.734	12578	0
1_MACS_peak_2283_lociStitched	chr1	224927047	224928838	1	1792	1360.4436	362.3193	12579	0
1_MACS_peak_12464_lociStitched	chr2	3483588	3485370	1	1783	2117.1942	264.627	12580	0
1_MACS_peak_6430_lociStitched	chr13	26795303	26797058	1	1756	3519.126	243.243	12581	0
1_MACS_peak_3141_lociStitched	chr10	75691423	75693193	1	1771	3010.416	429.225	12582	0
1_MACS_peak_11150_lociStitched	chr18	43546356	43548140	1	1785	2194.32	508.7968	12583	0
1_MACS_peak_5482_lociStitched	chr12	49137400	49139188	1	1789	1718.268	401.5848	12584	0
1_MACS_peak_11124_lociStitched	chr18	38654726	38656506	1	1781	2339.632	367.748	12585	0
1_MACS_peak_22665_lociStitched	chr7	64540691	64542469	1	1779	2463.0634	359.8672	12586	0
1_MACS_peak_12228_lociStitched	chr19	46405221	46407001	1	1781	2311.686	342.65	12587	0
1_MACS_peak_25563_lociStitched	chr9	135256886	135258637	1	1752	3856.5775	440.3765	12588	0
2_MACS_peak_24271_lociStitched	chr8	104362411	104366763	2	1790	1492.736	416.9216	12589	0
1_MACS_peak_1187_lociStitched	chr1	113216473	113218256	1	1784	1873.2198	203.262	12590	0
1_MACS_peak_16706_lociStitched	chr3	52231360	52233141	1	1782	2190.0957	379.1749	12591	0
1_MACS_peak_19158_lociStitched	chr5	1385589	1387358	1	1770	2991.9097	445.4342	12592	0
1_MACS_peak_2252_lociStitched	chr1	222012266	222014047	1	1782	2460.8077	668.4093	12593	0
1_MACS_peak_15827_lociStitched	chr22	32025719	32027496	1	1778	2357.5459	291.2503	12594	0
1_MACS_peak_23877_lociStitched	chr8	42711416	42713204	1	1789	1479.9276	375.1224	12595	0
1_MACS_peak_13552_lociStitched	chr2	120049327	120051106	1	1780	2217.3456	303.3195	12596	0
1_MACS_peak_13594_lociStitched	chr2	128614516	128616298	1	1783	2179.0296	497.8908	12597	0
1_MACS_peak_26225_lociStitched	chrX	80375617	80377405	1	1789	1313.286	257.2932	12598	0
1_MACS_peak_6564_lociStitched	chr13	44452728	44454478	1	1751	3574.375	201.95	12599	0
1_MACS_peak_14292_lociStitched	chr2	220082341	220084117	1	1777	2514.9936	454.4784	12600	0
1_MACS_peak_24138_lociStitched	chr8	86132034	86133817	1	1784	1734.3241	234.2862	12601	0
1_MACS_peak_17103_lociStitched	chr3	120626675	120628459	1	1785	1725.8416	388.7336	12602	0
1_MACS_peak_231_lociStitched	chr1	21290590	21292370	1	1781	2236.926	539.518	12603	0
1_MACS_peak_19229_lociStitched	chr5	14581338	14583122	1	1785	1667.8616	334.6784	12604	0
1_MACS_peak_7983_lociStitched	chr15	48293369	48295153	1	1785	1626.6512	328.6128	12605	0
1_MACS_peak_22754_lociStitched	chr7	74488547	74490312	1	1766	3024.6805	409.833	12606	0
1_MACS_peak_23086_lociStitched	chr7	107203515	107205273	1	1759	3449.7234	495.756	12607	0
1_MACS_peak_3022_lociStitched	chr10	65224708	65226491	1	1784	1774.6199	391.5468	12608	0
1_MACS_peak_12499_lociStitched	chr2	9747578	9749352	1	1775	2498.1468	434.9848	12609	0
1_MACS_peak_7105_lociStitched	chr14	45662890	45664677	1	1788	1045.2163	221.588	12610	0
1_MACS_peak_3119_lociStitched	chr10	74927055	74928792	1	1738	4234.2849	465.8634	12611	0
1_MACS_peak_15912_lociStitched	chr22	37414853	37416628	1	1776	2146.685	171.465	12612	0
1_MACS_peak_8574_lociStitched	chr15	96600917	96602696	1	1780	1984.2966	309.546	12613	0
1_MACS_peak_16717_lociStitched	chr3	52488625	52490405	1	1781	1833.934	246.174	12614	0
1_MACS_peak_10522_lociStitched	chr17	61775113	61776898	1	1786	1289.3055	261.8595	12615	0
1_MACS_peak_11654_lociStitched	chr19	10362133	10363893	1	1761	3076.48	283.536	12616	0
1_MACS_peak_6699_lociStitched	chr13	73300896	73302680	1	1785	1451.9976	349.8424	12617	0
1_MACS_peak_8406_lociStitched	chr15	82646368	82648154	1	1787	1212.3368	445.0712	12618	0
1_MACS_peak_7741_lociStitched	chr15	31345182	31346947	1	1766	2869.3605	359.1775	12619	0
1_MACS_peak_14254_lociStitched	chr2	216945684	216947458	1	1775	2352.1466	390.6348	12620	0
1_MACS_peak_3394_lociStitched	chr10	102026584	102028350	1	1767	2763.0836	317.7034	12621	0
1_MACS_peak_1355_lociStitched	chr1	147735096	147736826	1	1731	4744.871	790.783	12622	0
1_MACS_peak_22138_lociStitched	chr7	1013793	1015555	1	1763	2977.78	334.4276	12623	0
1_MACS_peak_12788_lociStitched	chr2	41941938	41943662	1	1725	4535.4992	394.796	12624	0
1_MACS_peak_8931_lociStitched	chr16	20774207	20775954	1	1748	3780.3333	465.7502	12625	0
1_MACS_peak_1731_lociStitched	chr1	167532320	167534101	1	1782	1939.8652	614.445	12626	0
1_MACS_peak_21998_lociStitched	chr6	151700825	151702602	1	1778	1872.0695	194.4038	12627	0
1_MACS_peak_1373_lociStitched	chr1	148623646	148625430	1	1785	1487.1424	555.1808	12628	0
1_MACS_peak_18043_lociStitched	chr4	19136910	19138689	1	1780	1799.9922	313.6377	12629	0
1_MACS_peak_6393_lociStitched	chr13	21713742	21715518	1	1777	1967.0976	269.4192	12630	0
1_MACS_peak_4526_lociStitched	chr11	79014956	79016723	1	1768	2708.6343	417.5421	12631	0
1_MACS_peak_3646_lociStitched	chr10	129824213	129825997	1	1785	1196.7072	413.888	12632	0
1_MACS_peak_20344_lociStitched	chr5	158772153	158773912	1	1760	3090.563	370.2695	12633	0
1_MACS_peak_17855_lociStitched	chr3	197227996	197229770	1	1775	2625.8748	809.2988	12634	0
1_MACS_peak_24580_lociStitched	chr8	146077482	146079246	1	1765	2744.784	296.7048	12635	0
1_MACS_peak_17873_lociStitched	chr4	466818	468557	1	1740	3901.7943	338.9311	12636	0
1_MACS_peak_1525_lociStitched	chr1	155144638	155146381	1	1744	4184.4201	774.9378	12637	0
1_MACS_peak_22905_lociStitched	chr7	95063335	95065094	1	1760	3122.9286	420.9287	12638	0
1_MACS_peak_22830_lociStitched	chr7	82072182	82073966	1	1785	1010.4576	301.6744	12639	0
1_MACS_peak_2157_lociStitched	chr1	211453646	211455424	1	1779	1910.461	465.1248	12640	0
1_MACS_peak_25667_lociStitched	chrX	1701176	1702947	1	1772	2081.2792	94.3943	12641	0
1_MACS_peak_11407_lociStitched	chr19	488143	489907	1	1765	2708.9748	294.2352	12642	0
1_MACS_peak_19726_lociStitched	chr5	88527811	88529588	1	1778	1831.9093	333.8983	12643	0
1_MACS_peak_8186_lociStitched	chr15	67357659	67359441	1	1783	1102.7016	174.2796	12644	0
1_MACS_peak_24746_lociStitched	chr9	22446615	22448386	1	1772	2152.8276	190.0283	12645	0
1_MACS_peak_18374_lociStitched	chr4	77355718	77357500	1	1783	1107.513	225.423	12646	0
1_MACS_peak_17675_lociStitched	chr3	183002938	183004715	1	1778	2193.3511	744.9184	12647	0
1_MACS_peak_13865_lociStitched	chr2	173327181	173328964	1	1784	1087.63	448.4245	12648	0
1_MACS_peak_2569_lociStitched	chr10	4143619	4145378	1	1760	2842.544	223.5689	12649	0
1_MACS_peak_15279_lociStitched	chr21	19114757	19116538	1	1782	1308.1445	388.7923	12650	0
1_MACS_peak_4482_lociStitched	chr11	75744158	75745935	1	1778	1772.9129	405.156	12651	0
1_MACS_peak_82_lociStitched	chr1	8454839	8456589	1	1751	3283.7	259	12652	0
1_MACS_peak_10137_lociStitched	chr17	38095449	38097222	1	1774	2080.6155	385.0956	12653	0
1_MACS_peak_22927_lociStitched	chr7	98270456	98272220	1	1765	2490.5916	186.2784	12654	0
1_MACS_peak_6613_lociStitched	chr13	50028173	50029954	1	1782	990.236	171.8665	12655	0
1_MACS_peak_13870_lociStitched	chr2	173443377	173445155	1	1779	1514.1448	315.9506	12656	0
1_MACS_peak_15349_lociStitched	chr21	30567924	30569688	1	1765	2603.1348	323.3412	12657	0
1_MACS_peak_23468_lociStitched	chr7	154719256	154721028	1	1773	2407.7936	684.878	12658	0
1_MACS_peak_18630_lociStitched	chr4	109750915	109752683	1	1769	2426.58	417.248	12659	0
1_MACS_peak_8980_lociStitched	chr16	23606554	23608325	1	1772	2146.9833	387.6719	12660	0
1_MACS_peak_20864_lociStitched	chr6	26568043	26569817	1	1775	1900.6636	392.941	12661	0
1_MACS_peak_18340_lociStitched	chr4	75479752	75481522	1	1771	2045.589	218.418	12662	0
1_MACS_peak_6344_lociStitched	chr12	130014454	130016225	1	1772	1912.8571	161.6923	12663	0
1_MACS_peak_5376_lociStitched	chr12	33786684	33788459	1	1776	1850.26	464.695	12664	0
1_MACS_peak_12528_lociStitched	chr2	11605404	11607173	1	1770	2205.943	331.1568	12665	0
1_MACS_peak_26420_lociStitched	chrX	129225433	129227199	1	1767	2310.1046	241.5888	12666	0
1_MACS_peak_24710_lociStitched	chr9	16870481	16872261	1	1781	750.448	106.978	12667	0
1_MACS_peak_24264_lociStitched	chr8	103991313	103993084	1	1772	1824.13	137.2525	12668	0
1_MACS_peak_3985_lociStitched	chr11	33774175	33775952	1	1778	1508.3176	414.3964	12669	0
1_MACS_peak_12354_lociStitched	chr19	54618014	54619768	1	1755	3163.1636	469.3704	12670	0
1_MACS_peak_9571_lociStitched	chr16	89591085	89592856	1	1772	1850.3408	220.8437	12671	0
1_MACS_peak_6491_lociStitched	chr13	34252701	34254463	1	1763	2592.9592	346.4092	12672	0
2_MACS_peak_198_lociStitched	chr1	16825037	16833118	2	1773	2597.2334	1074.773	12673	0
1_MACS_peak_14896_lociStitched	chr20	35491413	35493185	1	1773	1703.6008	186.2372	12674	0
1_MACS_peak_3429_lociStitched	chr10	103928125	103929899	1	1775	1804.6902	481.641	12675	0
1_MACS_peak_16139_lociStitched	chr22	50049883	50051660	1	1778	1325.8197	371.7484	12676	0
1_MACS_peak_13239_lociStitched	chr2	86563742	86565520	1	1779	964.2094	221.5388	12677	0
1_MACS_peak_16331_lociStitched	chr3	16864922	16866691	1	1770	2182.0615	450.2105	12678	0
1_MACS_peak_2446_lociStitched	chr1	236134618	236136387	1	1770	2491.6365	763.1466	12679	0
2_MACS_peak_24785_lociStitched	chr9	33506638	33511463	2	1778	1739.4125	856.4375	12680	0
1_MACS_peak_8700_lociStitched	chr16	2509165	2510942	1	1778	1188.6353	317.0168	12681	0
1_MACS_peak_26441_lociStitched	chrX	130936324	130938040	1	1717	4343.7108	208.1508	12682	0
1_MACS_peak_26256_lociStitched	chrX	95939197	95940970	1	1774	1579.2111	226.944	12683	0
1_MACS_peak_1189_lociStitched	chr1	113615076	113616831	1	1756	2825.0235	236.3985	12684	0
1_MACS_peak_20600_lociStitched	chr6	5003414	5005184	1	1771	2028.42	407.1	12685	0
1_MACS_peak_19569_lociStitched	chr5	68855225	68856997	1	1773	1825.3372	381.5116	12686	0
1_MACS_peak_895_lociStitched	chr1	72748388	72750160	1	1773	1765.9752	326.2252	12687	0
1_MACS_peak_11194_lociStitched	chr18	47793583	47795350	1	1768	2291.0922	445.4607	12688	0
1_MACS_peak_23657_lociStitched	chr8	22224140	22225915	1	1776	1384.145	303.7025	12689	0
1_MACS_peak_2162_lociStitched	chr1	211564437	211566206	1	1770	2319.5128	652.2303	12690	0
1_MACS_peak_22574_lociStitched	chr7	45484946	45486723	1	1778	1094.9874	347.0481	12691	0
1_MACS_peak_9947_lociStitched	chr17	27181113	27182882	1	1770	2131.1143	490.5437	12692	0
1_MACS_peak_4784_lociStitched	chr11	117198041	117199810	1	1770	2168.794	533.3535	12693	0
1_MACS_peak_10707_lociStitched	chr17	74415510	74417280	1	1771	1906.113	357.717	12694	0
1_MACS_peak_22885_lociStitched	chr7	92250231	92252006	1	1776	1440.59	422.805	12695	0
1_MACS_peak_2920_lociStitched	chr10	49513964	49515734	1	1771	1796.727	251.694	12696	0
1_MACS_peak_14510_lociStitched	chr2	242625465	242627234	1	1770	1828.9691	225.3706	12697	0
1_MACS_peak_20291_lociStitched	chr5	153774433	153776199	1	1767	2230.1048	404.2374	12698	0
1_MACS_peak_11935_lociStitched	chr19	23709852	23711619	1	1768	2044.0656	295.9725	12699	0
1_MACS_peak_21248_lociStitched	chr6	52848473	52850244	1	1772	1752.7587	385.0154	12700	0
1_MACS_peak_4575_lociStitched	chr11	85862017	85863789	1	1773	1628.8224	367.69	12701	0
1_MACS_peak_20077_lociStitched	chr5	135372004	135373774	1	1771	1762.566	302.67	12702	0
1_MACS_peak_25662_lociStitched	chrX	1599989	1601759	1	1771	1583.265	127.44	12703	0
1_MACS_peak_23868_lociStitched	chr8	42195075	42196848	1	1774	1715.5548	584.7354	12704	0
1_MACS_peak_9827_lociStitched	chr17	17108206	17109978	1	1773	1562.018	318.6056	12705	0
1_MACS_peak_1031_lociStitched	chr1	93297224	93298987	1	1764	2206.0419	214.0282	12706	0
1_MACS_peak_18190_lociStitched	chr4	47464661	47466375	1	1715	4721.7272	597.5004	12707	0
1_MACS_peak_9594_lociStitched	chr17	899631	901358	1	1728	4102.8339	419.4883	12708	0
1_MACS_peak_14371_lociStitched	chr2	231191081	231192848	1	1768	1854.2898	170.6922	12709	0
1_MACS_peak_19982_lociStitched	chr5	126307333	126309091	1	1759	2625.0456	330.3282	12710	0
1_MACS_peak_6645_lociStitched	chr13	52767945	52769709	1	1765	2150.316	242.55	12711	0
1_MACS_peak_1023_lociStitched	chr1	91965852	91967563	1	1712	4659.7374	444.86	12712	0
1_MACS_peak_2760_lociStitched	chr10	24712915	24714682	1	1768	1998.477	320.1804	12713	0
1_MACS_peak_8734_lociStitched	chr16	3398149	3399920	1	1772	1682.9813	379.7024	12714	0
1_MACS_peak_22930_lociStitched	chr7	98740829	98742592	1	1764	2186.6489	220.1987	12715	0
1_MACS_peak_2768_lociStitched	chr10	25189373	25191144	1	1772	1653.7598	351.3664	12716	0
1_MACS_peak_7142_lociStitched	chr14	51205904	51207661	1	1758	2543.7846	204.5148	12717	0
1_MACS_peak_13247_lociStitched	chr2	87213775	87215540	1	1766	2142.8865	350.529	12718	0
1_MACS_peak_1114_lociStitched	chr1	108346378	108348150	1	1773	1267.5116	141.9372	12719	0
1_MACS_peak_9254_lociStitched	chr16	58766904	58768668	1	1765	2312.7804	460.0512	12720	0
1_MACS_peak_7253_lociStitched	chr14	64683633	64685406	1	1774	1147.131	173.3994	12721	0
1_MACS_peak_3785_lociStitched	chr11	7313425	7315197	1	1773	1328.4684	237.6252	12722	0
1_MACS_peak_21480_lociStitched	chr6	90812532	90814274	1	1743	3409.965	371.5686	12723	0
1_MACS_peak_12353_lociStitched	chr19	54605322	54607090	1	1769	1926.5896	442.7072	12724	0
1_MACS_peak_1835_lociStitched	chr1	180182198	180183950	1	1753	3285.1752	744.9504	12725	0
1_MACS_peak_20446_lociStitched	chr5	173381050	173382820	1	1771	1472.109	214.347	12726	0
1_MACS_peak_21451_lociStitched	chr6	88875075	88876845	1	1771	1613.355	360.549	12727	0
1_MACS_peak_8121_lociStitched	chr15	63339888	63341654	1	1767	2096.9484	467.99	12728	0
1_MACS_peak_8762_lociStitched	chr16	4714377	4716144	1	1768	1886.6259	343.5048	12729	0
1_MACS_peak_13670_lociStitched	chr2	136632888	136634654	1	1767	2040.9662	413.9504	12730	0
1_MACS_peak_22894_lociStitched	chr7	92746437	92748204	1	1768	1865.2452	331.3125	12731	0
1_MACS_peak_11011_lociStitched	chr18	19262007	19263733	1	1727	4016.402	367.9832	12732	0
1_MACS_peak_18583_lociStitched	chr4	105663834	105665590	1	1757	2692.826	413.0112	12733	0
1_MACS_peak_22524_lociStitched	chr7	42950720	42952481	1	1762	2344.9476	384.7785	12734	0
1_MACS_peak_15803_lociStitched	chr22	30986905	30988616	1	1712	4632.8747	499.4409	12735	0
1_MACS_peak_18258_lociStitched	chr4	60418495	60420219	1	1725	4092.9484	400.1404	12736	0
1_MACS_peak_2147_lociStitched	chr1	209957254	209958983	1	1730	4227.7508	730.5025	12737	0
2_MACS_peak_2870_lociStitched	chr10	43622326	43625323	2	1774	1008.4905	381.8178	12738	0
1_MACS_peak_15329_lociStitched	chr21	27761839	27763602	1	1764	2097.4411	337.7908	12739	0
1_MACS_peak_10946_lociStitched	chr18	8951113	8952840	1	1728	4026.5005	469.744	12740	0
1_MACS_peak_16105_lociStitched	chr22	46614919	46616664	1	1746	3099.6435	302.234	12741	0
1_MACS_peak_24489_lociStitched	chr8	138380707	138382478	1	1772	1175.4127	322.8533	12742	0
1_MACS_peak_6611_lociStitched	chr13	49821318	49823086	1	1769	1517.828	279.6976	12743	0
1_MACS_peak_24180_lociStitched	chr8	95731233	95732993	1	1761	2060.08	145.552	12744	0
1_MACS_peak_13124_lociStitched	chr2	71558455	71560195	1	1741	3384.822	379.146	12745	0
1_MACS_peak_4849_lociStitched	chr11	121352457	121354209	1	1753	2673.9024	262.8	12746	0
1_MACS_peak_8158_lociStitched	chr15	65203215	65204983	1	1769	1696.2192	514.6648	12747	0
1_MACS_peak_144_lociStitched	chr1	12039526	12041255	1	1730	3799.4775	367.0667	12748	0
1_MACS_peak_14913_lociStitched	chr20	36155495	36157126	1	1632	6452.8884	370.5632	12749	0
1_MACS_peak_1193_lociStitched	chr1	114325698	114327467	1	1770	1185.23	219.5329	12750	0
1_MACS_peak_22044_lociStitched	chr6	157743785	157745530	1	1746	2936.835	221.0915	12751	0
1_MACS_peak_14719_lociStitched	chr20	21105774	21107543	1	1770	1373.2747	438.0044	12752	0
1_MACS_peak_22169_lociStitched	chr7	3082168	3083922	1	1755	2456.8278	236.79	12753	0
1_MACS_peak_7599_lociStitched	chr14	103243833	103245595	1	1763	1833.1848	190.1198	12754	0
1_MACS_peak_25620_lociStitched	chr9	139989453	139991191	1	1739	3280.6488	257.3978	12755	0
1_MACS_peak_23115_lociStitched	chr7	112404190	112405958	1	1769	1365.4264	361.0256	12756	0
1_MACS_peak_16945_lociStitched	chr3	99535862	99537596	1	1735	3755.1504	573.4338	12757	0
1_MACS_peak_9288_lociStitched	chr16	67143123	67144886	1	1764	1975.0889	453.091	12758	0
1_MACS_peak_24162_lociStitched	chr8	92081539	92083306	1	1768	1326.3102	228.2964	12759	0
1_MACS_peak_22648_lociStitched	chr7	56100924	56102675	1	1752	2684.8083	340.0442	12760	0
1_MACS_peak_4610_lociStitched	chr11	94705909	94707666	1	1758	2320.1185	355.6168	12761	0
1_MACS_peak_20051_lociStitched	chr5	133435297	133437051	1	1755	2499.0992	363.955	12762	0
1_MACS_peak_5099_lociStitched	chr12	9516278	9518018	1	1741	3281.466	399.33	12763	0
1_MACS_peak_22669_lociStitched	chr7	65234861	65236614	1	1754	2633.7072	447.015	12764	0
1_MACS_peak_3808_lociStitched	chr11	9570382	9572147	1	1766	1564.143	350.7055	12765	0
1_MACS_peak_4998_lociStitched	chr12	2487327	2489068	1	1742	3132.7554	318.2548	12766	0
1_MACS_peak_10295_lociStitched	chr17	44449315	44451070	1	1756	2378.025	338.715	12767	0
1_MACS_peak_26064_lociStitched	chrX	54208684	54210420	1	1737	3244.4104	204.3272	12768	0
1_MACS_peak_6447_lociStitched	chr13	29232471	29234234	1	1764	1638.1796	240.1206	12769	0
1_MACS_peak_15152_lociStitched	chr20	53343047	53344781	1	1735	3440.0826	328.9398	12770	0
1_MACS_peak_4884_lociStitched	chr11	125383713	125385473	1	1761	1994.256	349.36	12771	0
2_MACS_peak_2258_lociStitched	chr1	222790401	222792266	2	1761	1991.447	351.9255	12772	0
1_MACS_peak_8909_lociStitched	chr16	18032624	18034377	1	1754	2472.2559	334.6477	12773	0
2_MACS_peak_20955_lociStitched	chr6	31147799	31153981	2	1767	1748.2696	739.3672	12774	0
1_MACS_peak_9316_lociStitched	chr16	67764783	67766543	1	1761	2109.536	486.112	12775	0
1_MACS_peak_26599_lociStitched	chrX	154443908	154445648	1	1741	3064.314	257.346	12776	0
1_MACS_peak_2083_lociStitched	chr1	205781417	205783182	1	1766	1601.3845	538.5015	12777	0
1_MACS_peak_22883_lociStitched	chr7	92218512	92220207	1	1696	4837.0215	399.681	12778	0
1_MACS_peak_17498_lociStitched	chr3	163526669	163528414	1	1746	3086.556	546.883	12779	0
1_MACS_peak_15453_lociStitched	chr21	38592567	38594328	1	1762	2035.0116	580.9539	12780	0
1_MACS_peak_16092_lociStitched	chr22	45704860	45706622	1	1763	1611.1728	257.4282	12781	0
1_MACS_peak_20919_lociStitched	chr6	28833473	28835228	1	1756	2330.1135	415.935	12782	0
1_MACS_peak_23699_lociStitched	chr8	26058617	26060382	1	1766	1275.5655	320.7005	12783	0
1_MACS_peak_8666_lociStitched	chr16	1400852	1402612	1	1761	1766.864	281.776	12784	0
1_MACS_peak_2445_lociStitched	chr1	236086172	236087932	1	1761	1920.336	438.416	12785	0
1_MACS_peak_12836_lociStitched	chr2	45917873	45919639	1	1767	1026.3992	285.9154	12786	0
1_MACS_peak_8153_lociStitched	chr15	65116869	65118623	1	1755	2362.4626	416.0488	12787	0
1_MACS_peak_11089_lociStitched	chr18	32072864	32074613	1	1750	2505.7923	249.0576	12788	0
1_MACS_peak_23685_lociStitched	chr8	23314175	23315933	1	1759	1924.3068	298.1568	12789	0
1_MACS_peak_13428_lociStitched	chr2	109759594	109761359	1	1766	1307.3355	456.076	12790	0
1_MACS_peak_9357_lociStitched	chr16	69418725	69420479	1	1755	2290.5486	386.757	12791	0
1_MACS_peak_13358_lociStitched	chr2	99485514	99487260	1	1747	2824.6788	422.3574	12792	0
1_MACS_peak_9565_lociStitched	chr16	89401610	89403373	1	1764	1188.262	96.965	12793	0
1_MACS_peak_6307_lociStitched	chr12	125029554	125031313	1	1760	1759.1759	258.7489	12794	0
1_MACS_peak_22917_lociStitched	chr7	96746252	96748015	1	1764	1468.579	391.0334	12795	0
1_MACS_peak_11801_lociStitched	chr19	15528582	15530333	1	1752	2614.5932	530.2028	12796	0
1_MACS_peak_16295_lociStitched	chr3	14185312	14187071	1	1760	1762.518	295.1602	12797	0
2_MACS_peak_26548_lociStitched	chrX	152863757	152865625	2	1766	913.0784	244.5212	12798	0
1_MACS_peak_10699_lociStitched	chr17	74187158	74188916	1	1759	1920.7908	402.9336	12799	0
1_MACS_peak_20923_lociStitched	chr6	28949265	28951029	1	1765	1232.3304	420.5376	12800	0
1_MACS_peak_12668_lociStitched	chr2	27993738	27995460	1	1723	3923.2326	475.9608	12801	0
1_MACS_peak_19283_lociStitched	chr5	32019844	32021456	1	1613	6607.7492	281.7776	12802	0
