REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_11254_lociStitched	chr17	42286866	42300080	3	7517	32133.8052	1029	1	UBTF	ASB16,TMUB2,C17orf65,ATXN7L3,SLC4A1	UBTF	UBTF	1.5959	1029	1
1_MACS_peak_26737_lociStitched	chr8	95969946	95977461	1	7516	22539.7395	1030	1		TP53INP1	TP53INP1	TP53INP1	1.6042	1030	1
2_MACS_peak_2194_lociStitched	chr1	192542152	192549812	2	7515	9876.038	1031	1	RGS1		RGS1	RGS1	0.7685	1031	1
3_MACS_peak_10971_lociStitched	chr17	32626317	32641945	3	7507	11384.998	1032	1		CCL2,CCL7,CCL11,CCL8,CCL13,CCL1	CCL8	CCL1	0.7719	1032	1
1_MACS_peak_3326_lociStitched	chr10	63656926	63664426	1	7501	10272	1033	1	ARID5B		ARID5B	ARID5B	0.1061	1033	1
2_MACS_peak_2790_lociStitched	chr1	243749806	243761240	2	7500	13811.1286	1034	1	AKT3		AKT3	AKT3	0.1199	1034	1
2_MACS_peak_6399_lociStitched	chr12	104318671	104326959	2	7499	19035.8784	1035	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	GNN	0.3486	1035	1
5_MACS_peak_22618_lociStitched	chr5	176777927	176798576	5	7493	10053.9981	1036	1	RGS14,LMAN2	PRELID1,SLC34A1,RAB24,MXD3,PFN3,F12	RGS14	PRELID1	1.2965	1036	1
1_MACS_peak_24151_lociStitched	chr6	139690381	139697871	1	7491	18432.89	1037	1	CITED2		CITED2	CITED2	1.5304	1037	1
2_MACS_peak_29342_lociStitched	chrX	118887369	118897857	2	7487	17372.3232	1038	1	ANKRD58	SNORA69,RPL39	ANKRD58	ANKRD58	1.5091	1038	1
2_MACS_peak_5763_lociStitched	chr12	41154216	41166784	2	7487	14005.7792	1039	1	CNTN1		CNTN1	CNTN1	0.1179	1039	1
2_MACS_peak_15865_lociStitched	chr2	216694391	216707832	2	7486	15235.3735	1040	1	LOC646324		LOC646324	LOC646324	0.1776	1040	1
2_MACS_peak_6426_lociStitched	chr12	105618223	105630669	2	7484	9112.9612	1041	1	APPL2		APPL2	APPL2	0.1623	1041	1
1_MACS_peak_12151_lociStitched	chr18	20711740	20719220	1	7481	22511.808	1042	1	CABLES1	CABLES1	CABLES1	CABLES1	0.8919	1042	1
2_MACS_peak_23014_lociStitched	chr6	26532206	26539752	2	7479	13516.3952	1043	1	HMGN4	BTN1A1,HCG11	HMGN4	HMGN4	0.6976	1043	1
3_MACS_peak_12002_lociStitched	chr18	2316358	2328818	3	7479	9160.592	1044	1			METTL4	METTL4	NONE	1044	1
1_MACS_peak_24928_lociStitched	chr7	55597558	55605033	1	7476	20172.7825	1045	1	VOPP1		VOPP1	VOPP1	0.7035	1045	1
3_MACS_peak_10142_lociStitched	chr16	68412289	68420066	3	7467	11985.9124	1046	1	SMPD3		SMPD3	SMPD3	0.4073	1046	1
2_MACS_peak_750_lociStitched	chr1	41127253	41134787	2	7466	15269.9112	1047	1	RIMS3	NFYC,LOC100130557	RIMS3	LOC100130557	0.496	1047	1
2_MACS_peak_3573_lociStitched	chr10	90143153	90152616	2	7462	14775.5282	1048	1	RNLS		RNLS	RNLS	0.1522	1048	1
2_MACS_peak_25409_lociStitched	chr7	102147636	102158339	2	7460	7010.465	1049	1		LRWD1,SPDYE2,ALKBH4,POLR2J	POLR2J	ALKBH4	0.4926	1049	1
1_MACS_peak_3729_lociStitched	chr10	103873534	103880991	1	7458	13702.9832	1050	1	LDB1	HPS6,PPRC1,NOLC1	LDB1	LDB1	0.6384	1050	1
3_MACS_peak_6346_lociStitched	chr12	96791002	96802416	3	7457	13648.8612	1051	1	CDK17		CDK17	CDK17	0.1977	1051	1
2_MACS_peak_121_lociStitched	chr1	8760574	8773878	2	7451	13809.552	1052	1	RERE		RERE	RERE	0.1343	1052	1
2_MACS_peak_3829_lociStitched	chr10	112216842	112225974	2	7449	9944.748	1053	1		DUSP5	DUSP5	DUSP5	0.3004	1053	1
1_MACS_peak_13423_lociStitched	chr19	40166180	40173627	1	7448	28335.835	1054	1	LGALS17A	LOC100129935,LGALS16,LGALS14	LGALS17A	LGALS17A	1.7761	1054	1
4_MACS_peak_2196_lociStitched	chr1	192564108	192579124	4	7443	7987.0104	1055	1		RGS1,RGS13	RGS1	RGS1	0.7685	1055	1
3_MACS_peak_23203_lociStitched	chr6	33279303	33291767	3	7428	16801.472	1056	1	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	ZBTB22	1.0855	1056	1
2_MACS_peak_16445_lociStitched	chr20	32445041	32452632	2	7427	18943.3405	1057	1		CHMP4B	CHMP4B	CHMP4B	1.0813	1057	1
3_MACS_peak_10515_lociStitched	chr17	2156828	2171051	3	7421	15315.3264	1058	1	SMG6	SRR	SMG6	SMG6	0.3513	1058	1
3_MACS_peak_12527_lociStitched	chr18	72195282	72210808	3	7421	12619.5328	1059	1	CNDP1	CNDP2	CNDP1	CNDP2	0.3731	1059	1
3_MACS_peak_9761_lociStitched	chr16	27236033	27246513	3	7410	18201.664	1060	1	NSMCE1	JMJD5,FLJ21408	JMJD5	JMJD5	0.9519	1060	1
2_MACS_peak_26150_lociStitched	chr8	23074649	23083683	2	7405	11953.7888	1061	1	LOC389641,TNFRSF10A	CHMP7	TNFRSF10A	TNFRSF10A	0.3153	1061	1
2_MACS_peak_23503_lociStitched	chr6	52527535	52536451	2	7399	14731.9068	1062	1	LOC730101,TMEM14A		LOC730101	LOC730101	1.0518	1062	1
3_MACS_peak_19782_lociStitched	chr4	1712694	1725273	3	7395	18584.2146	1063	1	TACC3,SLBP,TMEM129	FAM53A	TMEM129	TMEM129	1.2483	1063	1
3_MACS_peak_25982_lociStitched	chr8	2029464	2040088	3	7393	9758.144	1064	1	MYOM2		MYOM2	MYOM2	0.2032	1064	1
1_MACS_peak_14904_lociStitched	chr2	89049420	89056811	1	7392	19300.8574	1065	1	RPIA	ANKRD36BP2	ANKRD36BP2	ANKRD36BP2	0.1766	1065	1
3_MACS_peak_17952_lociStitched	chr22	47788614	47798139	3	7379	9153.525	1066	1			FLJ46257	FLJ46257	NONE	1066	1
3_MACS_peak_10475_lociStitched	chr17	1293779	1304500	3	7378	18543.0416	1067	1	YWHAE		YWHAE	YWHAE	0.5236	1067	1
2_MACS_peak_4075_lociStitched	chr11	2479958	2489382	2	7371	14759.8688	1068	1	KCNQ1	TRPM5	KCNQ1	KCNQ1	0.1583	1068	1
2_MACS_peak_18528_lociStitched	chr3	52231439	52240903	2	7371	12729.08	1069	1	ALAS1	PPM1M,POC1A,TLR9,TWF2	ALAS1	ALAS1	0.5518	1069	1
3_MACS_peak_9873_lociStitched	chr16	30661260	30673092	3	7369	23841.48	1070	1	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	1.547	1070	1
3_MACS_peak_16569_lociStitched	chr20	39631010	39642705	3	7364	15106.4315	1071	1		TOP1	TOP1	TOP1	0.25	1071	1
1_MACS_peak_2273_lociStitched	chr1	200985645	200992995	1	7351	18790.275	1072	1	KIF21B		KIF21B	KIF21B	0.3939	1072	1
2_MACS_peak_24800_lociStitched	chr7	43622593	43632009	2	7346	14896.112	1073	1	STK17A		STK17A	STK17A	0.3963	1073	1
5_MACS_peak_27215_lociStitched	chr8	146010515	146030688	5	7345	11278.7243	1074	1	ZNF517,ZNF34,RPL8	ZNF7,ZNF251,COMMD5	RPL8	RPL8	0.766	1074	1
2_MACS_peak_23609_lociStitched	chr6	74286678	74297054	2	7343	17675.516	1075	1			EEF1A1	EEF1A1	1.8951	1075	1
4_MACS_peak_26961_lociStitched	chr8	124541952	124560983	4	7343	13662.3549	1076	1	FBXO32		FBXO32	FBXO32	0.3098	1076	1
2_MACS_peak_16051_lociStitched	chr2	236402108	236412292	2	7340	13915.4176	1077	1	AGAP1		AGAP1	AGAP1	0.0748	1077	1
2_MACS_peak_12832_lociStitched	chr19	7400513	7410506	2	7335	15591.0786	1078	1		ARHGEF18	ARHGEF18	ARHGEF18	0.0749	1078	1
3_MACS_peak_26058_lociStitched	chr8	11387560	11396476	3	7334	6637.962	1079	1	BLK		BLK	BLK	0.2442	1079	1
2_MACS_peak_22483_lociStitched	chr5	160169208	160177355	2	7328	9575.1691	1080	1	ATP10B		ATP10B	ATP10B	0.0744	1080	1
3_MACS_peak_7939_lociStitched	chr14	81856359	81869196	3	7328	9129.6744	1081	1	STON2		STON2	STON2	0.1173	1081	1
1_MACS_peak_25224_lociStitched	chr7	90557605	90564930	1	7326	19552.6225	1082	1	CDK14		CDK14	CDK14	0.1893	1082	1
1_MACS_peak_2986_lociStitched	chr10	13758874	13766199	1	7326	15895.9825	1083	1	FRMD4A		PRPF18	PRPF18	NONE	1083	1
2_MACS_peak_16879_lociStitched	chr20	58976457	58983781	2	7325	16789.5376	1084	1			C20orf197	C20orf197	NONE	1084	1
2_MACS_peak_15980_lociStitched	chr2	231305591	231314600	2	7323	7996.3884	1085	1	SP100		SP100	SP100	0.1589	1085	1
1_MACS_peak_19364_lociStitched	chr3	160116256	160123576	1	7321	19388.484	1086	1	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	SMC4	0.5132	1086	1
4_MACS_peak_32_lociStitched	chr1	1534834	1552134	4	7312	12703.39	1087	1	MIB2	MMP23B,MMP23A,SSU72	MIB2	MIB2	0.4874	1087	1
1_MACS_peak_20290_lociStitched	chr4	76023011	76030317	1	7307	34226.4182	1088	1			PARM1	PARM1	NONE	1088	1
1_MACS_peak_8498_lociStitched	chr15	42894277	42901583	1	7307	12955.7298	1089	1	STARD9		STARD9	STARD9	0.1711	1089	1
2_MACS_peak_8351_lociStitched	chr15	31615155	31622512	2	7306	29080.7496	1090	1	KLF13		KLF13	KLF13	1.138	1090	1
3_MACS_peak_21277_lociStitched	chr5	6721465	6739051	3	7301	9380.3724	1091	1	PAPD7	PAPD7	PAPD7	PAPD7	0.542	1091	1
3_MACS_peak_10366_lociStitched	chr16	87415745	87427129	3	7293	13216.824	1092	1	MAP1LC3B,FBXO31		FBXO31	FBXO31	0.2393	1092	1
3_MACS_peak_13734_lociStitched	chr19	49954071	49963474	3	7290	26119.6534	1093	1	ALDH16A1,PIH1D1	LOC645971,FLT3LG,RPL13AP5,SNORD32A,SNORD33,SNORD34,SNORD35A,RPS11,SNORD35B,PTH2,SLC17A7,MIR150	ALDH16A1	ALDH16A1	1.328	1093	1
3_MACS_peak_2691_lociStitched	chr1	230239132	230249528	3	7285	9473.8748	1094	1	GALNT2		GALNT2	GALNT2	0.2399	1094	1
1_MACS_peak_19150_lociStitched	chr3	135910224	135917503	1	7280	20611.9443	1095	1	MSL2		MSL2	MSL2	0.4382	1095	1
2_MACS_peak_3140_lociStitched	chr10	30716128	30727876	2	7280	13211.8008	1096	1	MAP3K8		MAP3K8	MAP3K8	0.3911	1096	1
4_MACS_peak_17844_lociStitched	chr22	42564552	42580568	4	7279	6207.8016	1097	1	TCF20	CYP2D6,CYP2D7P1	CYP2D7P1	CYP2D6	0.0453	1097	1
2_MACS_peak_10884_lociStitched	chr17	27046032	27056381	2	7271	22944.7679	1098	1	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,TLCD1	TRAF4,PROCA1,RAB34	SNORD4B	SNORD4B	1.9592	1098	1
3_MACS_peak_29423_lociStitched	chrX	129298619	129309060	3	7269	13956.4847	1099	1	RAB33A,AIFM1	AIFM1	RAB33A	RAB33A	0.3705	1099	1
3_MACS_peak_28257_lociStitched	chr9	130149808	130160681	3	7267	14972.121	1100	1	GARNL3,SLC2A8	ZNF79	SLC2A8	SLC2A8	0.3317	1100	1
3_MACS_peak_21321_lociStitched	chr5	13305875	13317070	3	7264	13503.409	1101	1			DNAH5	DNAH5	NONE	1101	1
4_MACS_peak_9852_lociStitched	chr16	30379477	30394383	4	7263	12968.22	1102	1	MYLPF,TBC1D10B,SEPT1	ZNF48,ZNF771,LOC595101,CD2BP2,DCTPP1	MYLPF	MYLPF	0.8634	1102	1
4_MACS_peak_26061_lociStitched	chr8	11414570	11430151	4	7258	9752.1479	1103	1	BLK		BLK	BLK	0.2442	1103	1
2_MACS_peak_15608_lociStitched	chr2	188726957	188735982	2	7257	19129.39	1104	1			TFPI	TFPI	NONE	1104	1
2_MACS_peak_23759_lociStitched	chr6	97258665	97266337	2	7255	9656.7464	1105	1	GPR63		GPR63	GPR63	0.4235	1105	1
2_MACS_peak_15634_lociStitched	chr2	191323358	191335350	2	7255	11562.6864	1106	1	MFSD6		MFSD6	MFSD6	0.1985	1106	1
4_MACS_peak_25579_lociStitched	chr7	120627865	120638934	4	7252	5140.4436	1107	1	C7orf58	ING3	C7orf58	ING3	0.2517	1107	1
2_MACS_peak_11498_lociStitched	chr17	55676219	55684959	2	7251	17314.814	1108	1	MSI2		MRPS23	MRPS23	NONE	1108	1
2_MACS_peak_28103_lociStitched	chr9	116278832	116287523	2	7242	13252.0368	1109	1	RGS3	RGS3	RGS3	RGS3	0.26	1109	1
2_MACS_peak_8034_lociStitched	chr14	93193749	93205319	2	7242	11837.267	1110	1	LGMN		LGMN	LGMN	0.3999	1110	1
4_MACS_peak_22847_lociStitched	chr6	11846564	11862165	4	7240	7965.8706	1111	1			C6orf105	C6orf105	0.8659	1111	1
4_MACS_peak_15255_lociStitched	chr2	134877001	134896012	4	7240	9207.0273	1112	1	MIR3679		MIR3679	MIR3679	0.2622	1112	1
1_MACS_peak_5759_lociStitched	chr12	40009516	40016753	1	7238	11786.1782	1113	1	ABCD2	C12orf40	ABCD2	ABCD2	0.2077	1113	1
1_MACS_peak_11202_lociStitched	chr17	40855386	40862620	1	7235	17262.4942	1114	1	EZH1	TUBG2,CNTNAP1,PLEKHH3,CCR10	CNTNAP1	CCR10	3.9385	1114	1
2_MACS_peak_9917_lociStitched	chr16	32624839	32633377	2	7230	15499.0314	1115	1			TP53TG3	TP53TG3	NONE	1115	1
1_MACS_peak_5382_lociStitched	chr12	4223734	4230961	1	7228	38014.7427	1116	1			CCND2	CCND2	1.3946	1116	1
1_MACS_peak_4347_lociStitched	chr11	33672817	33680041	1	7225	20690.9808	1117	1	C11orf41	C11orf91	C11orf91	C11orf91	0.0947	1117	1
3_MACS_peak_10306_lociStitched	chr16	81841569	81857537	3	7223	15750.8352	1118	1	PLCG2		PLCG2	PLCG2	0.1891	1118	1
3_MACS_peak_23584_lociStitched	chr6	70590389	70605462	3	7222	9467.3513	1119	1	COL19A1		COL19A1	COL19A1	0.1045	1119	1
1_MACS_peak_16743_lociStitched	chr20	48499037	48506256	1	7220	20971.195	1120	1	SLC9A8	RNF114,SPATA2	SPATA2	SPATA2	0.5311	1120	1
2_MACS_peak_13204_lociStitched	chr19	19173734	19180954	2	7212	16160.526	1121	1	SLC25A42	ARMC6,SUGP2	SLC25A42	SLC25A42	0.3446	1121	1
2_MACS_peak_14086_lociStitched	chr2	13659951	13672832	2	7207	22181.082	1122	1			MIR3125	MIR3125	NONE	1122	1
3_MACS_peak_21243_lociStitched	chr5	2751879	2763348	3	7206	10576.7118	1123	1	C5orf38	IRX2	C5orf38	C5orf38	0.4282	1123	1
4_MACS_peak_4834_lociStitched	chr11	72523427	72540402	4	7203	13420.435	1124	1	ATG16L2	STARD10	ATG16L2	ATG16L2	0.5659	1124	1
4_MACS_peak_499_lociStitched	chr1	28195231	28205004	4	7200	7259.3844	1125	1	C1orf38	PPP1R8,SCARNA1,RPA2	C1orf38	C1orf38	0.549	1125	1
3_MACS_peak_8245_lociStitched	chr14	105947176	105958568	3	7192	18084.8	1126	1	CRIP1,C14orf80	CRIP2,TMEM121	CRIP1	CRIP1	1.3076	1126	1
2_MACS_peak_3062_lociStitched	chr10	22624181	22634121	2	7191	13464.724	1127	1		COMMD3,BMI1,SPAG6	SPAG6	COMMD3	2.7105	1127	1
2_MACS_peak_28427_lociStitched	chr9	136016159	136025607	2	7189	14510.2384	1128	1	RALGDS	RALGDS,GBGT1	RALGDS	RALGDS	0.3549	1128	1
4_MACS_peak_11106_lociStitched	chr17	38251775	38260848	4	7187	11839.3577	1129	1	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	MSL1	1.191	1129	1
3_MACS_peak_21406_lociStitched	chr5	32206300	32219605	3	7184	17251.263	1130	1		GOLPH3	GOLPH3	GOLPH3	0.3715	1130	1
2_MACS_peak_21148_lociStitched	chr4	186505965	186514678	2	7182	14230.0716	1131	1	SORBS2	PDLIM3	PDLIM3	PDLIM3	0.1894	1131	1
1_MACS_peak_14545_lociStitched	chr2	60776076	60783254	1	7179	12138.7158	1132	1	BCL11A		BCL11A	BCL11A	0.1737	1132	1
1_MACS_peak_16232_lociStitched	chr20	6079180	6086356	1	7177	10666.4064	1133	1	FERMT1	LRRN4	FERMT1	FERMT1	0.4258	1133	1
2_MACS_peak_20733_lociStitched	chr4	129723642	129734739	2	7169	35729.0109	1134	1	PHF17		PHF17	PHF17	0.6233	1134	1
3_MACS_peak_2280_lociStitched	chr1	201471108	201482415	3	7169	14870.9664	1135	1	CSRP1	RPS10P7,PHLDA3,CSRP1	CSRP1	CSRP1	0.5539	1135	1
3_MACS_peak_8445_lociStitched	chr15	40834335	40843880	3	7162	7094.7985	1136	1		RPUSD2,CASC5,MRPL42P5,C15orf57	MRPL42P5	C15orf57	0.3704	1136	1
2_MACS_peak_5204_lociStitched	chr11	122930785	122941362	2	7159	15339.8231	1137	1	HSPA8	LOC341056	HSPA8	HSPA8	0.9775	1137	1
3_MACS_peak_198_lociStitched	chr1	12217354	12228518	3	7157	15017.8128	1138	1	TNFRSF1B	TNFRSF8	TNFRSF1B	TNFRSF8	0.2877	1138	1
3_MACS_peak_4195_lociStitched	chr11	12260830	12271890	3	7154	8407.812	1139	1	MICAL2	MICALCL	MICALCL	MICALCL	0.1298	1139	1
3_MACS_peak_10891_lociStitched	chr17	27219340	27230613	3	7153	15485.7201	1140	1	FLOT2,DHRS13	ERAL1,C17orf63,MIR451,MIR144,PHF12	FLOT2	PHF12	0.5427	1140	1
1_MACS_peak_20650_lociStitched	chr4	121668344	121675490	1	7147	31046.5116	1141	1	PRDM5		PRDM5	PRDM5	0.4952	1141	1
1_MACS_peak_27407_lociStitched	chr9	22238244	22245384	1	7141	8030.358	1142	1			DMRTA1	DMRTA1	NONE	1142	1
3_MACS_peak_26532_lociStitched	chr8	67829946	67841535	3	7141	14745.8436	1143	1	C8orf45,SNHG6,SNORD87	C8orf45,TCF24	SNORD87	SNORD87	1.3591	1143	1
1_MACS_peak_9920_lociStitched	chr16	33383723	33390857	1	7135	16381.8042	1144	1			SLC6A10P	SLC6A10P	NONE	1144	1
2_MACS_peak_21640_lociStitched	chr5	61984866	61997249	2	7134	15089.9238	1145	1			LRRC70	LRRC70	NONE	1145	1
4_MACS_peak_13149_lociStitched	chr19	17852934	17867586	4	7134	9942.8472	1146	1	FCHO1	MAP1S,B3GNT3	FCHO1	FCHO1	0.2419	1146	1
3_MACS_peak_2037_lociStitched	chr1	176659303	176670997	3	7133	11497.5408	1147	1	PAPPA2		PAPPA2	PAPPA2	0.1233	1147	1
4_MACS_peak_10673_lociStitched	chr17	9914068	9930589	4	7129	9863.037	1148	1	GAS7		GAS7	GAS7	0.113	1148	1
3_MACS_peak_9488_lociStitched	chr16	4985979	4996152	3	7126	6701.9724	1149	1	PPL	SEC14L5	PPL	PPL	0.1136	1149	1
3_MACS_peak_366_lociStitched	chr1	24281192	24292465	3	7121	15145.2755	1150	1	PNRC2	CNR2,SRSF10	PNRC2	PNRC2	1.1336	1150	1
2_MACS_peak_6312_lociStitched	chr12	94541422	94553460	2	7121	13484.9676	1151	1	PLXNC1		PLXNC1	PLXNC1	0.2748	1151	1
1_MACS_peak_18549_lociStitched	chr3	52738431	52745550	1	7120	14201.6931	1152	1	SPCS1,GLT8D1,NEK4	GNL3,SNORD19,SNORD19B,SNORD69,PBRM1,GLT8D1	GLT8D1	SNORD19	0.7266	1152	1
1_MACS_peak_16294_lociStitched	chr20	17945918	17953037	1	7120	12635.5131	1153	1	C20orf72,SNX5	SNORD17	SNX5	SNX5	0.4184	1153	1
1_MACS_peak_8613_lociStitched	chr15	52753840	52760958	1	7119	24055.281	1154	1	MYO5A		MYO5A	MYO5A	0.4163	1154	1
3_MACS_peak_28203_lociStitched	chr9	126978378	126986844	3	7113	7456.0062	1155	1		NEK6	NEK6	NEK6	0.4553	1155	1
3_MACS_peak_13343_lociStitched	chr19	36230813	36240261	3	7109	15401.1848	1156	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	1.2182	1156	1
4_MACS_peak_21013_lociStitched	chr4	174164406	174177192	4	7109	6078.4644	1157	1	GALNT7		GALNT7	GALNT7	0.1715	1157	1
2_MACS_peak_2016_lociStitched	chr1	174127255	174137320	2	7101	14868.018	1158	1	RABGAP1L		RABGAP1L	RABGAP1L	0.1615	1158	1
1_MACS_peak_28126_lociStitched	chr9	117349074	117356173	1	7100	18245.8498	1159	1	ATP6V1G1	C9orf91	ATP6V1G1	ATP6V1G1	0.9382	1159	1
2_MACS_peak_5692_lociStitched	chr12	31225465	31234555	2	7096	16997.391	1160	1	DDX11		DDX11	DDX11	1.2709	1160	1
2_MACS_peak_10838_lociStitched	chr17	20936604	20948088	2	7096	19781.19	1161	1	USP22		USP22	USP22	0.4406	1161	1
1_MACS_peak_12729_lociStitched	chr19	3983770	3990862	1	7093	17320.7916	1162	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	EEF2	0.9347	1162	1
1_MACS_peak_102_lociStitched	chr1	6977215	6984304	1	7090	17311.338	1163	1	CAMTA1		CAMTA1	CAMTA1	0.1168	1163	1
2_MACS_peak_15503_lociStitched	chr2	175995419	176003337	2	7089	10755.8112	1164	1	ATF2	MIR933,ATP5G3	MIR933	MIR933	0.628	1164	1
3_MACS_peak_26815_lociStitched	chr8	102914201	102925645	3	7088	12769.2152	1165	1	NCALD		NCALD	NCALD	0.1245	1165	1
3_MACS_peak_28476_lociStitched	chr9	138998438	139011781	3	7087	19958.4594	1166	1	C9orf69	NACC2	C9orf69	C9orf69	1.1536	1166	1
2_MACS_peak_8938_lociStitched	chr15	75353181	75363221	2	7084	8823.152	1167	1		PPCDC	PPCDC	PPCDC	0.7048	1167	1
2_MACS_peak_16946_lociStitched	chr20	62687716	62699081	2	7083	13234.5425	1168	1	TCEA2	NCRNA00176,OPRL1,SOX18,RGS19,C20orf201,NPBWR2	TCEA2	TCEA2	0.5775	1168	1
2_MACS_peak_11814_lociStitched	chr17	75361518	75370699	2	7079	15844.5698	1169	1	SEPT9	SEPT9,MIR4316	SEPT9	SEPT9	0.3341	1169	1
1_MACS_peak_7815_lociStitched	chr14	72941466	72948543	1	7078	17136.9555	1170	1	RGS6		DPF3	DPF3	NONE	1170	1
3_MACS_peak_17319_lociStitched	chr22	18255763	18265337	3	7073	14653.9644	1171	1	BID	MIR3198	BID	BID	0.2616	1171	1
5_MACS_peak_18293_lociStitched	chr3	39321178	39332348	5	7071	6402.644	1172	1	CX3CR1	CCR8	CX3CR1	CX3CR1	0.2543	1172	1
3_MACS_peak_18657_lociStitched	chr3	69281125	69293630	3	7071	10367.8955	1173	1	FRMD4B		LMOD3	LMOD3	0.3394	1173	1
3_MACS_peak_24146_lociStitched	chr6	139633459	139647858	3	7068	9200.961	1174	1		TXLNB,CITED2	TXLNB	CITED2	1.5304	1174	1
3_MACS_peak_1381_lociStitched	chr1	115236877	115251109	3	7059	6949.4856	1175	1	AMPD1,NRAS	DENND2C,CSDE1	AMPD1	AMPD1	0.1722	1175	1
4_MACS_peak_26009_lociStitched	chr8	8851487	8870749	4	7059	7858.896	1176	1	ERI1		ERI1	ERI1	0.2461	1176	1
2_MACS_peak_26002_lociStitched	chr8	8140369	8149742	2	7056	10485.5751	1177	1			FLJ10661	FLJ10661	NONE	1177	1
2_MACS_peak_28308_lociStitched	chr9	131445289	131453390	2	7055	25023.989	1178	1	SET	PKN3,WDR34,ZDHHC12	SET	SET	1.1646	1178	1
3_MACS_peak_9326_lociStitched	chr16	685341	700221	3	7047	14829.408	1179	1	FAM195A,WDR90,C16orf13	RAB40C,WFIKKN1,RHOT2,RHBDL1,STUB1,JMJD8,WDR24	FAM195A	FAM195A	0.7289	1179	1
3_MACS_peak_15060_lociStitched	chr2	109829585	109842641	3	7041	10790.784	1180	1	SH3RF3		MIR4265	MIR4265	NONE	1180	1
4_MACS_peak_26920_lociStitched	chr8	120650734	120663677	4	7040	10116.2488	1181	1	ENPP2		ENPP2	ENPP2	0.123	1181	1
1_MACS_peak_1705_lociStitched	chr1	154719316	154726353	1	7038	15857.1758	1182	1	KCNN3		KCNN3	KCNN3	0.873	1182	1
3_MACS_peak_7166_lociStitched	chr13	93878862	93886495	3	7036	6853.6707	1183	1	GPC6		GPC6	GPC6	0.0382	1183	1
3_MACS_peak_1673_lociStitched	chr1	153929352	153940919	3	7034	20743.1011	1184	1	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	CRTC2	1.0308	1184	1
2_MACS_peak_15639_lociStitched	chr2	191843848	191851528	2	7033	10819.584	1185	1	STAT1		STAT1	STAT1	0.5387	1185	1
1_MACS_peak_27393_lociStitched	chr9	21826635	21833666	1	7032	10385.4901	1186	1	MTAP		MTAP	MTAP	0.2992	1186	1
3_MACS_peak_23175_lociStitched	chr6	32156550	32164738	3	7030	18226.488	1187	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	GPSM3	GPSM3	1.2831	1187	1
2_MACS_peak_20083_lociStitched	chr4	40622598	40634092	2	7020	15338.743	1188	1	RBM47		RBM47	RBM47	0.2446	1188	1
2_MACS_peak_27039_lociStitched	chr8	131039391	131046593	2	7019	9549.852	1189	1			FAM49B	FAM49B	NONE	1189	1
2_MACS_peak_29527_lociStitched	chrX	149736969	149747016	2	7018	10110.2961	1190	1	MTM1		MTM1	MTM1	0.1545	1190	1
2_MACS_peak_25799_lociStitched	chr7	142167122	142174145	2	7017	12486.894	1191	1			LOC730441	LOC730441	NONE	1191	1
1_MACS_peak_7931_lociStitched	chr14	81421125	81428139	1	7015	14524.5912	1192	1	TSHR	C14orf145	TSHR	TSHR	0.1207	1192	1
1_MACS_peak_27103_lociStitched	chr8	134579096	134586109	1	7014	26946.7512	1193	1	ST3GAL1		ST3GAL1	ST3GAL1	0.4876	1193	1
2_MACS_peak_11928_lociStitched	chr17	79668288	79681035	2	7014	19662.2475	1194	1	HGS,MRPL12,SLC25A10	CCDC137,PDE6G,C17orf90,ARL16	MRPL12	MRPL12	1.2088	1194	1
2_MACS_peak_21909_lociStitched	chr5	95059959	95068141	2	7007	9667.8512	1195	1	RHOBTB3	SPATA9	RHOBTB3	RHOBTB3	0.2019	1195	1
3_MACS_peak_9530_lociStitched	chr16	10830652	10844233	3	7006	12448.3446	1196	1	NUBP1	TEKT5	NUBP1	NUBP1	0.3112	1196	1
2_MACS_peak_3826_lociStitched	chr10	112170227	112181942	2	7003	10085.4435	1197	1			DUSP5	DUSP5	0.3004	1197	1
2_MACS_peak_391_lociStitched	chr1	25069480	25076616	2	6998	13334.3296	1198	1	CLIC4		CLIC4	CLIC4	0.2302	1198	1
