#18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_ROSE/18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X18_0EX4_0229Kronos_MM1S.KB.6hr.2_H3K27Ac_hs.dm_i37.bam
#Using cutoff of 24858.251 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X18_0EX4_0229Kronos_MM1S.KB.6hr.2_H3K27Ac_hs.dm_i37.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	isSuperStretch
1_MACS_peak_9743_lociStitched	chr16	11171035	11173038	1	2004	1996.7907	301.6518	12084	0
1_MACS_peak_7436_lociStitched	chr13	76209304	76211269	1	1966	3261.507	216.15	12085	0
1_MACS_peak_16072_lociStitched	chr2	242625394	242627356	1	1963	3261.4326	138.1248	12086	0
1_MACS_peak_28942_lociStitched	chrX	71495496	71497494	1	1999	2133.6642	218.1816	12087	0
1_MACS_peak_5594_lociStitched	chr12	4429391	4431374	1	1984	2937.0213	449.9427	12088	0
1_MACS_peak_13068_lociStitched	chr19	16581688	16583691	1	2004	1926.0848	254.381	12089	0
1_MACS_peak_25483_lociStitched	chr7	104991706	104993703	1	1998	2365.2468	421.7664	12090	0
1_MACS_peak_5442_lociStitched	chr11	124906017	124908013	1	1997	2363.264	381.236	12091	0
1_MACS_peak_11720_lociStitched	chr17	65240274	65242261	1	1988	2537.2003	202.674	12092	0
1_MACS_peak_5658_lociStitched	chr12	7761354	7763343	1	1990	2625.8778	366.5727	12093	0
1_MACS_peak_2524_lociStitched	chr1	221052036	221054023	1	1988	2722.19	396.0091	12094	0
1_MACS_peak_8751_lociStitched	chr15	43397317	43399292	1	1976	3093.8375	368.535	12095	0
1_MACS_peak_2960_lociStitched	chr10	12170612	12172569	1	1958	3561.74	332.4943	12096	0
1_MACS_peak_7524_lociStitched	chr13	96400733	96402740	1	2008	1636.5078	231.6078	12097	0
1_MACS_peak_20876_lociStitched	chr4	152328440	152330448	1	2009	1790.7344	452.0008	12098	0
1_MACS_peak_29231_lociStitched	chrX	129981261	129983276	1	2016	1034.098	271.622	12099	0
2_MACS_peak_29421_lociStitched	chrX	155106565	155111635	2	2017	863.928	226.122	12100	0
1_MACS_peak_14493_lociStitched	chr2	70444876	70446885	1	2010	1554.1624	295.1221	12101	0
2_MACS_peak_9651_lociStitched	chr16	3221320	3224520	2	2016	1080.32	383.04	12102	0
1_MACS_peak_7011_lociStitched	chr12	127646984	127648979	1	1996	2158.191	185.535	12103	0
1_MACS_peak_16156_lociStitched	chr20	4645614	4647534	1	1921	4381.824	348.864	12104	0
1_MACS_peak_25770_lociStitched	chr7	135346372	135348343	1	1972	3435.2559	635.8446	12105	0
1_MACS_peak_27965_lociStitched	chr9	109514782	109516769	1	1988	2655.6255	389.6507	12106	0
1_MACS_peak_26912_lociStitched	chr8	119633085	119635076	1	1992	2469.2382	366.5431	12107	0
1_MACS_peak_4909_lociStitched	chr11	68529987	68531986	1	2000	2064.1674	333.2333	12108	0
1_MACS_peak_21226_lociStitched	chr5	7628370	7630365	1	1996	2182.53	266.133	12109	0
1_MACS_peak_26787_lociStitched	chr8	101474801	101476756	1	1956	3434.3485	214.8545	12110	0
1_MACS_peak_29087_lociStitched	chrX	106360800	106362762	1	1963	3222.9774	192.0798	12111	0
1_MACS_peak_25672_lociStitched	chr7	127333641	127335651	1	2011	1394.136	351.348	12112	0
1_MACS_peak_4257_lociStitched	chr11	9385051	9386827	1	1777	6610.272	388.7664	12113	0
1_MACS_peak_21280_lociStitched	chr5	17020316	17022328	1	2013	1189.6956	329.7668	12114	0
1_MACS_peak_22245_lociStitched	chr5	140089661	140091580	1	1920	4477.2189	444.6323	12115	0
1_MACS_peak_23494_lociStitched	chr6	53173726	53175723	1	1998	2177.3291	382.4255	12116	0
1_MACS_peak_22025_lociStitched	chr5	121296776	121298776	1	2001	2123.2	478.4	12117	0
1_MACS_peak_400_lociStitched	chr1	27647977	27649941	1	1965	3265.5428	309.9192	12118	0
1_MACS_peak_4217_lociStitched	chr11	6410748	6412702	1	1955	3668.4396	450.5924	12119	0
1_MACS_peak_21816_lociStitched	chr5	90485071	90487021	1	1951	3631.68	319.605	12120	0
1_MACS_peak_24589_lociStitched	chr7	9188302	9190304	1	2003	1881.4796	386.386	12121	0
1_MACS_peak_17588_lociStitched	chr22	36423897	36425903	1	2007	1524.9612	288.0616	12122	0
2_MACS_peak_1337_lociStitched	chr1	113242927	113248441	2	2013	1118.2392	410.2416	12123	0
1_MACS_peak_8558_lociStitched	chr15	30988132	30990126	1	1995	2297.2874	410.3652	12124	0
1_MACS_peak_8173_lociStitched	chr14	75642112	75644036	1	1925	4085.4216	186.0508	12125	0
2_MACS_peak_20647_lociStitched	chr4	114790679	114796319	2	2010	1715.124	715.716	12126	0
1_MACS_peak_3841_lociStitched	chr10	104004391	104006371	1	1981	2938.716	514.206	12127	0
1_MACS_peak_9869_lociStitched	chr16	20751784	20753756	1	1973	3101.7588	418.6556	12128	0
1_MACS_peak_18758_lociStitched	chr3	100321268	100323257	1	1990	2547.3123	470.7963	12129	0
1_MACS_peak_8197_lociStitched	chr14	77647074	77649081	1	2008	1282.473	168.7887	12130	0
1_MACS_peak_1007_lociStitched	chr1	71545545	71547455	1	1911	4483.152	315.532	12131	0
1_MACS_peak_19836_lociStitched	chr4	4860634	4862640	1	2007	1502.0928	325.7744	12132	0
2_MACS_peak_27128_lociStitched	chr8	143483578	143485590	2	1994	2118.4348	224.9416	12133	0
1_MACS_peak_9926_lociStitched	chr16	23651745	23653715	1	1971	3146.484	420.201	12134	0
1_MACS_peak_2408_lociStitched	chr1	210000379	210002363	1	1985	2909.536	659.4816	12135	0
1_MACS_peak_27541_lociStitched	chr9	38391984	38393977	1	1994	2161.0099	282.2088	12136	0
1_MACS_peak_23805_lociStitched	chr6	99394396	99396314	1	1919	4253.7404	258.7382	12137	0
1_MACS_peak_26634_lociStitched	chr8	75232556	75234564	1	2009	1237.7312	261.04	12138	0
1_MACS_peak_11889_lociStitched	chr17	74993546	74995500	1	1955	3561.5558	394.3172	12139	0
1_MACS_peak_21552_lociStitched	chr5	58980984	58982965	1	1982	2754.5805	405.3126	12140	0
1_MACS_peak_22947_lociStitched	chr6	20319201	20321149	1	1949	3789.6392	470.2472	12141	0
1_MACS_peak_23378_lociStitched	chr6	42988600	42990559	1	1960	3327.1656	295.4172	12142	0
1_MACS_peak_3587_lociStitched	chr10	81284631	81286631	1	2001	1800.8	285.6	12143	0
1_MACS_peak_22204_lociStitched	chr5	138532888	138534860	1	1973	2917.1796	268.192	12144	0
1_MACS_peak_12915_lociStitched	chr19	10946129	10947803	1	1675	7767.6948	477.927	12145	0
1_MACS_peak_6943_lociStitched	chr12	122750086	122752077	1	1992	2099.5095	151.316	12146	0
1_MACS_peak_11967_lociStitched	chr17	78427655	78429607	1	1953	3507.3536	298.4608	12147	0
1_MACS_peak_5604_lociStitched	chr12	6275787	6277755	1	1969	3132.6624	376.4784	12148	0
1_MACS_peak_14815_lociStitched	chr2	106307670	106309593	1	1924	4229.0616	352.2936	12149	0
1_MACS_peak_23094_lociStitched	chr6	28234036	28235936	1	1901	4756.65	428.45	12150	0
1_MACS_peak_28223_lociStitched	chr9	131217783	131219756	1	1974	2761.4108	168.6915	12151	0
1_MACS_peak_20869_lociStitched	chr4	151047006	151048991	1	1986	2449.49	282.0685	12152	0
1_MACS_peak_11202_lociStitched	chr17	36714146	36716156	1	2011	1188.312	524.61	12153	0
1_MACS_peak_5931_lociStitched	chr12	31450208	31452191	1	1984	2414.5008	175.0989	12154	0
1_MACS_peak_3142_lociStitched	chr10	30744165	30746163	1	1999	1852.7454	280.9188	12155	0
1_MACS_peak_25396_lociStitched	chr7	100208928	100210861	1	1934	4053.6943	404.7702	12156	0
1_MACS_peak_6601_lociStitched	chr12	96335898	96337824	1	1927	4123.3734	320.679	12157	0
1_MACS_peak_8618_lociStitched	chr15	34501000	34502966	1	1967	3053.9844	252.4344	12158	0
1_MACS_peak_14847_lociStitched	chr2	109383523	109385515	1	1993	2186.0208	327.684	12159	0
1_MACS_peak_637_lociStitched	chr1	40282168	40284046	1	1879	5235.6762	526.779	12160	0
1_MACS_peak_28715_lociStitched	chrX	46403997	46405972	1	1976	2734.19	224.755	12161	0
1_MACS_peak_12202_lociStitched	chr18	20318310	20320264	1	1955	3452.9134	326.7088	12162	0
1_MACS_peak_28800_lociStitched	chrX	51238341	51240340	1	2000	1640.1795	166.1169	12163	0
1_MACS_peak_7358_lociStitched	chr13	52337855	52339768	1	1914	4332.945	278.9154	12164	0
1_MACS_peak_26303_lociStitched	chr8	30600856	30602807	1	1952	3603.1068	410.1002	12165	0
1_MACS_peak_16193_lociStitched	chr20	7117411	7119406	1	1996	2058.2415	385.434	12166	0
1_MACS_peak_2077_lociStitched	chr1	183039557	183041534	1	1978	3083.9223	670.4007	12167	0
1_MACS_peak_20366_lociStitched	chr4	80046443	80048436	1	1994	2078.4997	310.5094	12168	0
1_MACS_peak_24713_lociStitched	chr7	25070049	25071984	1	1936	4009.32	433.6335	12169	0
1_MACS_peak_20868_lociStitched	chr4	150998926	151000926	1	2001	1614.4	231.2	12170	0
2_MACS_peak_28892_lociStitched	chrX	65894230	65897246	2	2009	970.8504	234.6448	12171	0
1_MACS_peak_10091_lociStitched	chr16	31518754	31520679	1	1926	4105.4475	312.8125	12172	0
1_MACS_peak_11548_lociStitched	chr17	53497725	53499708	1	1984	2489.8548	310.1412	12173	0
1_MACS_peak_23684_lociStitched	chr6	85482834	85484821	1	1988	2253.0593	242.2153	12174	0
1_MACS_peak_8842_lociStitched	chr15	49557732	49559698	1	1967	3053.9844	305.713	12175	0
1_MACS_peak_6095_lociStitched	chr12	49317934	49319926	1	1993	2199.3672	418.32	12176	0
1_MACS_peak_11988_lociStitched	chr17	79602752	79604651	1	1900	4509.3654	204.1425	12177	0
1_MACS_peak_3965_lociStitched	chr10	115720536	115722532	1	1997	1960.072	397.204	12178	0
1_MACS_peak_12751_lociStitched	chr19	3969953	3971932	1	1980	2824.8246	522.456	12179	0
1_MACS_peak_22099_lociStitched	chr5	130587797	130589705	1	1909	4471.0164	346.8744	12180	0
1_MACS_peak_17528_lociStitched	chr22	31872873	31874870	1	1998	1744.9786	252.8202	12181	0
1_MACS_peak_10739_lociStitched	chr17	5184645	5186624	1	1980	2634.2469	346.325	12182	0
1_MACS_peak_7873_lociStitched	chr14	45662951	45664947	1	1997	1704.584	172.8536	12183	0
1_MACS_peak_18551_lociStitched	chr3	58199767	58201716	1	1950	3521.2583	325.6779	12184	0
1_MACS_peak_29149_lociStitched	chrX	118601996	118603963	1	1968	2851.1665	164.6379	12185	0
1_MACS_peak_9944_lociStitched	chr16	25882937	25884887	1	1951	3662.685	499.2	12186	0
1_MACS_peak_28891_lociStitched	chrX	65857691	65859677	1	1987	2120.055	144.7794	12187	0
1_MACS_peak_10729_lociStitched	chr17	4735692	4737665	1	1974	2952.0026	486.9364	12188	0
1_MACS_peak_16895_lociStitched	chr20	62288832	62290740	1	1909	4490.8596	393.6204	12189	0
1_MACS_peak_1429_lociStitched	chr1	142889920	142891822	1	1903	5076.6282	864.0786	12190	0
1_MACS_peak_1520_lociStitched	chr1	147752074	147754058	1	1985	2601.6192	550.9568	12191	0
1_MACS_peak_26408_lociStitched	chr8	42711358	42713336	1	1979	2616.6962	342.7874	12192	0
1_MACS_peak_28966_lociStitched	chrX	75391988	75393940	1	1953	3234.2688	151.28	12193	0
1_MACS_peak_24981_lociStitched	chr7	52120706	52122699	1	1994	1898.5318	283.6039	12194	0
1_MACS_peak_18682_lociStitched	chr3	83983087	83985084	1	1998	1628.9529	249.625	12195	0
1_MACS_peak_20165_lociStitched	chr4	54243064	54244960	1	1897	4627.3776	316.2528	12196	0
1_MACS_peak_20514_lociStitched	chr4	101930086	101932036	1	1951	3430.635	306.15	12197	0
1_MACS_peak_13229_lociStitched	chr19	33165071	33167055	1	1985	2241.5232	233.9136	12198	0
1_MACS_peak_5584_lociStitched	chr12	4097062	4098997	1	1936	3933.468	444.4695	12199	0
1_MACS_peak_23038_lociStitched	chr6	26420751	26422682	1	1932	4113.8024	535.4663	12200	0
1_MACS_peak_20419_lociStitched	chr4	85886675	85888670	1	1996	1754.403	294.861	12201	0
1_MACS_peak_14210_lociStitched	chr2	46573871	46575868	1	1998	1775.333	443.5337	12202	0
2_MACS_peak_21155_lociStitched	chr5	692538	694541	2	2000	1418.5246	223.5348	12203	0
1_MACS_peak_8399_lociStitched	chr14	103243768	103245753	1	1986	2087.6245	148.875	12204	0
1_MACS_peak_26557_lociStitched	chr8	67686606	67688564	1	1959	3242.6438	368.104	12205	0
1_MACS_peak_584_lociStitched	chr1	37979310	37981256	1	1947	3630.6522	433.1796	12206	0
1_MACS_peak_18404_lociStitched	chr3	48884220	48886167	1	1948	3525.2382	355.3275	12207	0
1_MACS_peak_12510_lociStitched	chr18	60707394	60709348	1	1955	3266.5018	289.5828	12208	0
1_MACS_peak_2641_lociStitched	chr1	228730982	228732981	1	2000	1589.0051	445.3772	12209	0
1_MACS_peak_19853_lociStitched	chr4	6279475	6281443	1	1969	2881.152	326.688	12210	0
1_MACS_peak_19760_lociStitched	chr3	197306667	197308624	1	1958	3499.5074	619.5862	12211	0
1_MACS_peak_12306_lociStitched	chr18	34308316	34310310	1	1995	1740.5626	302.2904	12212	0
1_MACS_peak_28135_lociStitched	chr9	126758710	126760700	1	1991	2059.451	404.368	12213	0
1_MACS_peak_579_lociStitched	chr1	37753783	37755748	1	1966	3060.291	442.7145	12214	0
1_MACS_peak_23829_lociStitched	chr6	105850012	105851970	1	1959	3176.4634	346.9576	12215	0
1_MACS_peak_25456_lociStitched	chr7	102936968	102938944	1	1977	2602.5896	375.2424	12216	0
1_MACS_peak_28237_lociStitched	chr9	131590972	131592951	1	1980	2367.8735	257.0721	12217	0
1_MACS_peak_3619_lociStitched	chr10	84037566	84039508	1	1943	3592.5058	339.6558	12218	0
1_MACS_peak_29202_lociStitched	chrX	128892967	128894921	1	1955	3137.9286	206.3424	12219	0
1_MACS_peak_3865_lociStitched	chr10	104951560	104953507	1	1948	3402.3825	279.5892	12220	0
1_MACS_peak_26739_lociStitched	chr8	95565022	95567011	1	1990	1852.5546	200.4912	12221	0
1_MACS_peak_8565_lociStitched	chr15	31345147	31347086	1	1940	3663.3527	343.3969	12222	0
1_MACS_peak_25915_lociStitched	chr7	150594349	150596352	1	2004	1127.8893	607.9105	12223	0
1_MACS_peak_27295_lociStitched	chr9	6703103	6705033	1	1931	3888.95	363.033	12224	0
1_MACS_peak_276_lociStitched	chr1	22365630	22367564	1	1935	3829.5134	398.404	12225	0
1_MACS_peak_25741_lociStitched	chr7	131762498	131764500	1	2003	992.992	376.7764	12226	0
1_MACS_peak_21622_lociStitched	chr5	68627349	68629285	1	1937	3683.0464	305.6944	12227	0
1_MACS_peak_91_lociStitched	chr1	8020703	8022627	1	1925	4029.0484	374.4104	12228	0
1_MACS_peak_2647_lociStitched	chr1	229406369	229408336	1	1968	2931.0267	433.3301	12229	0
1_MACS_peak_7934_lociStitched	chr14	53161211	53163164	1	1954	3115.035	198.4248	12230	0
1_MACS_peak_11282_lociStitched	chr17	40020484	40022410	1	1927	3947.337	353.2284	12231	0
1_MACS_peak_2772_lociStitched	chr1	241933016	241935018	1	2003	1021.8208	533.9334	12232	0
1_MACS_peak_17996_lociStitched	chr3	10182749	10184690	1	1942	3654.7089	424.3026	12233	0
1_MACS_peak_20652_lociStitched	chr4	118016525	118018522	1	1998	1480.9752	449.7244	12234	0
1_MACS_peak_12359_lociStitched	chr18	44153428	44155414	1	1987	2051.1408	343.3794	12235	0
1_MACS_peak_19302_lociStitched	chr3	156162438	156164415	1	1978	2564.169	467.1651	12236	0
1_MACS_peak_6087_lociStitched	chr12	49137442	49139423	1	1982	2149.5831	238.1162	12237	0
1_MACS_peak_10439_lociStitched	chr16	74401057	74403048	1	1992	1552.5818	151.316	12238	0
1_MACS_peak_20932_lociStitched	chr4	159689376	159691363	1	1988	1893.0149	269.6359	12239	0
1_MACS_peak_28778_lociStitched	chrX	48957183	48959157	1	1975	2360.904	166.2108	12240	0
1_MACS_peak_1719_lociStitched	chr1	155686021	155688005	1	1985	2168.3136	398.9824	12241	0
1_MACS_peak_789_lociStitched	chr1	47132753	47134739	1	1987	2035.65	373.7652	12242	0
1_MACS_peak_13162_lociStitched	chr19	19886318	19888280	1	1963	2948.6898	350.6094	12243	0
1_MACS_peak_5097_lociStitched	chr11	85903416	85905399	1	1984	2122.0083	332.5491	12244	0
1_MACS_peak_13159_lociStitched	chr19	19753305	19755267	1	1963	2807.0334	217.9782	12245	0
1_MACS_peak_10863_lociStitched	chr17	16318465	16320446	1	1982	2099.6619	227.4188	12246	0
1_MACS_peak_19565_lociStitched	chr3	183164726	183166500	1	1775	6622.6968	580.985	12247	0
1_MACS_peak_11615_lociStitched	chr17	57500945	57502943	1	1999	1112.2866	352.8468	12248	0
1_MACS_peak_23048_lociStitched	chr6	26567976	26569958	1	1983	2206.957	396.4	12249	0
1_MACS_peak_77_lociStitched	chr1	6613529	6615500	1	1972	2518.7409	262.3401	12250	0
1_MACS_peak_3814_lociStitched	chr10	102746165	102748127	1	1963	3005.3916	440.469	12251	0
1_MACS_peak_4888_lociStitched	chr11	67709580	67711553	1	1974	2423.8305	254.3197	12252	0
1_MACS_peak_14961_lociStitched	chr2	114360573	114362468	1	1896	4521.091	337.4995	12253	0
1_MACS_peak_10861_lociStitched	chr17	16283449	16285291	1	1843	5386.008	298.9566	12254	0
1_MACS_peak_27708_lociStitched	chr9	81640565	81642533	1	1969	2759.5296	421.7424	12255	0
1_MACS_peak_23798_lociStitched	chr6	97393965	97395942	1	1978	2475.7971	489.1098	12256	0
1_MACS_peak_4433_lociStitched	chr11	30343862	30345747	1	1886	4784.884	424.6905	12257	0
1_MACS_peak_7983_lociStitched	chr14	58666007	58667982	1	1976	2288.235	228.31	12258	0
1_MACS_peak_4238_lociStitched	chr11	8007815	8009798	1	1984	2127.3624	425.3535	12259	0
1_MACS_peak_7627_lociStitched	chr13	113526467	113528370	1	1904	4639.8946	629.1318	12260	0
1_MACS_peak_4595_lociStitched	chr11	57242998	57244962	1	1965	2640.598	179.706	12261	0
1_MACS_peak_4593_lociStitched	chr11	57102181	57104122	1	1942	3465.4614	329.3877	12262	0
1_MACS_peak_24013_lociStitched	chr6	122930641	122932636	1	1996	1383.732	517.902	12263	0
1_MACS_peak_133_lociStitched	chr1	10516215	10518181	1	1967	2864.0688	495.0388	12264	0
1_MACS_peak_104_lociStitched	chr1	9241144	9243104	1	1961	2835.924	264.796	12265	0
1_MACS_peak_21414_lociStitched	chr5	41924436	41926405	1	1970	2682.5656	422.3505	12266	0
1_MACS_peak_17747_lociStitched	chr22	41464406	41466083	1	1678	7506.9228	416.0637	12267	0
1_MACS_peak_8179_lociStitched	chr14	75987680	75989640	1	1961	2710.68	161.896	12268	0
1_MACS_peak_7882_lociStitched	chr14	50052079	50054056	1	1978	2162.0472	256.0215	12269	0
1_MACS_peak_19709_lociStitched	chr3	194303803	194305684	1	1882	4982.5809	585.7434	12270	0
1_MACS_peak_12851_lociStitched	chr19	8346237	8348199	1	1963	2742.6798	283.7052	12271	0
1_MACS_peak_19782_lociStitched	chr4	1194181	1196140	1	1960	2781.1923	227.4399	12272	0
1_MACS_peak_1871_lociStitched	chr1	162253922	162255908	1	1987	1936.5486	540.3906	12273	0
1_MACS_peak_576_lociStitched	chr1	37108417	37110400	1	1984	1958.2125	395.8068	12274	0
1_MACS_peak_21607_lociStitched	chr5	66299401	66301207	1	1807	5981.8332	426.7578	12275	0
1_MACS_peak_20814_lociStitched	chr4	143394832	143396812	1	1981	2083.752	386.496	12276	0
1_MACS_peak_24541_lociStitched	chr7	6745452	6747410	1	1959	2855.9388	297.4202	12277	0
1_MACS_peak_25816_lociStitched	chr7	140925126	140927078	1	1953	3341.824	597.7024	12278	0
1_MACS_peak_303_lociStitched	chr1	24180799	24182760	1	1962	2813.4467	358.2747	12279	0
1_MACS_peak_10245_lociStitched	chr16	58162327	58164256	1	1930	3756.9204	394.0947	12280	0
1_MACS_peak_2044_lociStitched	chr1	180122887	180124815	1	1929	3818.0184	440.7408	12281	0
1_MACS_peak_25420_lociStitched	chr7	101499121	101501072	1	1952	3217.199	459.6556	12282	0
1_MACS_peak_2381_lociStitched	chr1	208136004	208137930	1	1927	3910.1652	500.5674	12283	0
1_MACS_peak_26338_lociStitched	chr8	37273243	37275147	1	1905	4307.6096	411.8352	12284	0
1_MACS_peak_6816_lociStitched	chr12	112855845	112857809	1	1965	2431.0392	135.3196	12285	0
1_MACS_peak_14016_lociStitched	chr2	27850797	27852764	1	1968	2598.407	423.2984	12286	0
1_MACS_peak_6980_lociStitched	chr12	124614813	124616788	1	1976	2021.4125	181.305	12287	0
1_MACS_peak_8463_lociStitched	chr15	20160454	20162434	1	1981	1894.464	306.504	12288	0
1_MACS_peak_14713_lociStitched	chr2	96067520	96069486	1	1967	2608.2922	405.979	12289	0
1_MACS_peak_22592_lociStitched	chr5	173380920	173382902	1	1983	1666.4656	194.4342	12290	0
1_MACS_peak_13386_lociStitched	chr19	41282961	41284932	1	1972	2583.981	581.0508	12291	0
1_MACS_peak_6434_lociStitched	chr12	78139027	78141004	1	1978	2101.9464	373.2576	12292	0
1_MACS_peak_3509_lociStitched	chr10	75624752	75626713	1	1962	2652.0564	274.1478	12293	0
1_MACS_peak_26657_lociStitched	chr8	80941502	80943340	1	1839	5421.5486	374.033	12294	0
1_MACS_peak_2494_lociStitched	chr1	218251754	218253733	1	1980	1989.0929	373.6352	12295	0
1_MACS_peak_23728_lociStitched	chr6	89350671	89352645	1	1975	2089.6764	233.3268	12296	0
1_MACS_peak_18186_lociStitched	chr3	32464218	32466202	1	1985	1719.3344	417.632	12297	0
1_MACS_peak_7074_lociStitched	chr13	21099211	21101182	1	1972	2130.8481	167.3379	12298	0
1_MACS_peak_9912_lociStitched	chr16	23193261	23195238	1	1978	2007.0504	321.6579	12299	0
1_MACS_peak_3776_lociStitched	chr10	99399669	99401655	1	1987	1594.5594	444.0696	12300	0
1_MACS_peak_16417_lociStitched	chr20	31406990	31408952	1	1963	2748.3696	436.1526	12301	0
1_MACS_peak_4027_lociStitched	chr10	123733544	123735429	1	1886	4507.2235	278.4145	12302	0
1_MACS_peak_15824_lociStitched	chr2	219535729	219537691	1	1963	2689.1172	397.5012	12303	0
1_MACS_peak_560_lociStitched	chr1	36553833	36555744	1	1912	4087.2468	401.6922	12304	0
1_MACS_peak_5305_lociStitched	chr11	115064307	115066227	1	1921	3895.296	419.328	12305	0
1_MACS_peak_10945_lociStitched	chr17	19398529	19400471	1	1943	3177.5004	282.1726	12306	0
1_MACS_peak_3037_lociStitched	chr10	19047962	19049939	1	1978	1897.1292	311.3775	12307	0
1_MACS_peak_9427_lociStitched	chr15	90743772	90745727	1	1956	2739.1505	252.977	12308	0
1_MACS_peak_16562_lociStitched	chr20	39317275	39319190	1	1916	3829.617	261.589	12309	0
1_MACS_peak_16593_lociStitched	chr20	42218490	42220407	1	1918	3884.6088	363.8466	12310	0
1_MACS_peak_13813_lociStitched	chr2	9142984	9144956	1	1973	2030.5684	211.004	12311	0
1_MACS_peak_9799_lociStitched	chr16	14657913	14659895	1	1983	1641.096	367.8592	12312	0
1_MACS_peak_9326_lociStitched	chr15	84660435	84662367	1	1933	3462.9168	312.2112	12313	0
1_MACS_peak_5028_lociStitched	chr11	77704900	77706844	1	1945	3213.0432	395.0208	12314	0
1_MACS_peak_28899_lociStitched	chrX	67717786	67719697	1	1912	3781.2957	129.5658	12315	0
1_MACS_peak_28214_lociStitched	chr9	130921572	130923548	1	1977	1942.8032	334.7344	12316	0
1_MACS_peak_13113_lociStitched	chr19	18042828	18044746	1	1919	3833.3148	344.6646	12317	0
1_MACS_peak_18732_lociStitched	chr3	98311351	98313307	1	1957	2736.6396	304.3536	12318	0
1_MACS_peak_12428_lociStitched	chr18	51699997	51701980	1	1984	1440.0546	267.1101	12319	0
1_MACS_peak_12529_lociStitched	chr18	61602913	61604879	1	1967	2630.508	576.2346	12320	0
1_MACS_peak_20810_lociStitched	chr4	142535246	142537220	1	1975	2012.8878	317.4192	12321	0
2_MACS_peak_26358_lociStitched	chr8	38147600	38153888	2	1990	1214.8416	680.9904	12322	0
1_MACS_peak_8007_lociStitched	chr14	61945209	61947192	1	1984	1383.5391	254.8155	12323	0
1_MACS_peak_14114_lociStitched	chr2	38302951	38304919	1	1969	2210.2608	283.5888	12324	0
1_MACS_peak_23493_lociStitched	chr6	52976198	52978174	1	1977	1932.1328	411.6008	12325	0
1_MACS_peak_6148_lociStitched	chr12	52444002	52445977	1	1976	1828.85	255.96	12326	0
1_MACS_peak_8707_lociStitched	chr15	41055417	41057398	1	1982	1459.7989	254.7566	12327	0
1_MACS_peak_10602_lociStitched	chr16	89488487	89490465	1	1979	1581.411	191.2726	12328	0
