REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37.bam	42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_28245_lociStitched	chr9	131842390	131844622	1	2233	3313.1808	544.3848
1_MACS_peak_29002_lociStitched	chrX	80375623	80377855	1	2233	1917.288	191.7288
1_MACS_peak_20_lociStitched	chr1	1309427	1311658	1	2232	5418.429700000001	473.6413
1_MACS_peak_3840_lociStitched	chr10	103947905	103950136	1	2232	5206.930899999999	445.3076
1_MACS_peak_9832_lociStitched	chr16	17227465	17229696	1	2232	3947.9776	376.1466
1_MACS_peak_10840_lociStitched	chr17	10599881	10602112	1	2232	4091.4309000000003	315.9096
1_MACS_peak_12046_lociStitched	chr17	80673669	80675900	1	2232	2548.2482000000005	406.93440000000004
1_MACS_peak_12936_lociStitched	chr19	11545302	11547533	1	2232	3499.7697	509.3373
1_MACS_peak_25287_lociStitched	chr7	91569158	91571389	1	2232	5369.347699999999	407.15749999999997
1_MACS_peak_25662_lociStitched	chr7	126089427	126091658	1	2232	5041.8369	416.9739
1_MACS_peak_28809_lociStitched	chrX	52986762	52988993	1	2232	2077.5072	135.1986
2_MACS_peak_1095_lociStitched	chr1	87082437	87084667	2	1978	813.2810000000001	271.837
1_MACS_peak_11872_lociStitched	chr17	74378792	74381022	1	2231	2001.648	233.927
1_MACS_peak_12160_lociStitched	chr18	11907679	11909909	1	2231	7692.161999999999	326.472
1_MACS_peak_14316_lociStitched	chr2	59539451	59541681	1	2231	3987.686	352.786
1_MACS_peak_21929_lociStitched	chr5	108193254	108195484	1	2231	3419.9280000000003	361.929
1_MACS_peak_22012_lociStitched	chr5	118643342	118645572	1	2231	3558.634	405.414
1_MACS_peak_27280_lociStitched	chr9	5831679	5833909	1	2231	5952.093	467.408
1_MACS_peak_1929_lociStitched	chr1	167468349	167470578	1	2230	1382.6487	442.0107
1_MACS_peak_4924_lociStitched	chr11	70115590	70117819	1	2230	3149.7999	263.2449
1_MACS_peak_5462_lociStitched	chr11	126137670	126139899	1	2230	3774.1428	433.0947
1_MACS_peak_6183_lociStitched	chr12	54068748	54070977	1	2230	5544.191699999999	545.6591999999999
1_MACS_peak_10366_lociStitched	chr16	69165388	69167617	1	2230	2830.3842	329.2233
1_MACS_peak_10434_lociStitched	chr16	72236089	72238318	1	2230	2686.1679	390.2979
1_MACS_peak_10653_lociStitched	chr17	1495418	1497647	1	2230	4283.9151	391.18949999999995
1_MACS_peak_10780_lociStitched	chr17	7254165	7256394	1	2230	2885.8863	410.3589
1_MACS_peak_13131_lociStitched	chr19	18667911	18670140	1	2230	3181.2288	424.8474
1_MACS_peak_13349_lociStitched	chr19	40249333	40251562	1	2230	4117.1858999999995	526.4898
1_MACS_peak_17370_lociStitched	chr22	22651467	22653696	1	2230	4117.1858999999995	342.8202
1_MACS_peak_21662_lociStitched	chr5	72860284	72862513	1	2230	4888.4199	366.0018
1_MACS_peak_22404_lociStitched	chr5	153417166	153419395	1	2230	5089.9215	496.6212
1_MACS_peak_8809_lociStitched	chr15	46589003	46591231	1	2229	2044.6355999999998	401.7084
1_MACS_peak_9570_lociStitched	chr16	717238	719466	1	2229	2813.964	237.7276
1_MACS_peak_12837_lociStitched	chr19	7693423	7695651	1	2229	3768.4392000000003	650.5759999999999
1_MACS_peak_14126_lociStitched	chr2	38949188	38951416	1	2229	3835.9476	370.51640000000003
1_MACS_peak_15407_lociStitched	chr2	176174414	176176642	1	2229	3869.3675999999996	372.9672
1_MACS_peak_18578_lociStitched	chr3	62820074	62822302	1	2229	3097.3656	360.93600000000004
1_MACS_peak_20982_lociStitched	chr4	170947002	170949230	1	2229	3859.5643999999998	383.66159999999996
1_MACS_peak_28220_lociStitched	chr9	131132375	131134603	1	2229	3132.7907999999998	471.44480000000004
1_MACS_peak_4383_lociStitched	chr11	19732825	19735052	1	2228	7369.143	369.0139
1_MACS_peak_5657_lociStitched	chr12	7735722	7737949	1	2228	2428.9889	263.0087
1_MACS_peak_5845_lociStitched	chr12	24966533	24968760	1	2228	4253.57	591.9366
1_MACS_peak_13290_lociStitched	chr19	36704621	36706848	1	2228	3857.1639999999998	562.3175
1_MACS_peak_16486_lociStitched	chr20	34286330	34288557	1	2228	5036.5832	388.3888
1_MACS_peak_19868_lociStitched	chr4	7068764	7070991	1	2228	3263.8912	363.2237
1_MACS_peak_26469_lociStitched	chr8	54811225	54813452	1	2228	3556.7417	335.38620000000003
1_MACS_peak_28528_lociStitched	chrX	15807481	15809708	1	2228	3889.2327999999998	249.2013
1_MACS_peak_641_lociStitched	chr1	40366453	40368679	1	2227	1841.5698	346.8108
1_MACS_peak_1251_lociStitched	chr1	108248601	108250827	1	2227	3289.8054	219.0384
1_MACS_peak_5982_lociStitched	chr12	38743913	38746139	1	2227	4643.8812	343.4718
1_MACS_peak_10879_lociStitched	chr17	17107889	17110115	1	2227	1949.0856	317.87280000000004
1_MACS_peak_19737_lociStitched	chr3	196000585	196002811	1	2227	4703.7606000000005	626.8416000000001
1_MACS_peak_25053_lociStitched	chr7	66118438	66120664	1	2227	6540.6557999999995	364.3962
1_MACS_peak_26729_lociStitched	chr8	94928084	94930310	1	2227	1498.5432	181.86419999999998
1_MACS_peak_2739_lociStitched	chr1	236766757	236768982	1	2226	4524.759999999999	715.7824999999999
1_MACS_peak_3014_lociStitched	chr10	15788946	15791171	1	2226	2032.76	385.815
1_MACS_peak_5640_lociStitched	chr12	6999353	7001578	1	2226	8254.305	563.37
1_MACS_peak_13633_lociStitched	chr19	52109240	52111465	1	2226	2178.9425	397.83
1_MACS_peak_17024_lociStitched	chr21	32504336	32506561	1	2226	2750.1	434.5425
1_MACS_peak_17331_lociStitched	chr22	21220441	21222666	1	2226	3830.1150000000002	378.9175
1_MACS_peak_19011_lociStitched	chr3	126117103	126119328	1	2226	3482.5699999999997	365.1225
1_MACS_peak_19951_lociStitched	chr4	17310741	17312966	1	2226	3084.5175000000004	247.865
1_MACS_peak_1723_lociStitched	chr1	155880141	155882365	1	2225	2506.2256	507.7392
1_MACS_peak_4337_lociStitched	chr11	16759156	16761380	1	2225	7776.660800000001	421.448
1_MACS_peak_17038_lociStitched	chr21	33650362	33652586	1	2225	4491.1456	703.0064
1_MACS_peak_17526_lociStitched	chr22	31794693	31796917	1	2225	4869.447999999999	386.7536
1_MACS_peak_21731_lociStitched	chr5	79276303	79278527	1	2225	1260.5631999999998	314.69599999999997
1_MACS_peak_1184_lociStitched	chr1	93793711	93795934	1	2224	3289.1508	209.40660000000003
1_MACS_peak_2482_lociStitched	chr1	214775776	214777999	1	2224	5130.683999999999	609.3243
1_MACS_peak_4144_lociStitched	chr11	776308	778531	1	2224	3748.8671999999997	212.2965
1_MACS_peak_4576_lociStitched	chr11	47599558	47601781	1	2224	6194.3895	480.39029999999997
1_MACS_peak_11686_lociStitched	chr17	62656950	62659173	1	2224	2821.6539000000002	251.199
1_MACS_peak_16511_lociStitched	chr20	35401054	35403277	1	2224	6296.2029	462.8286
1_MACS_peak_27093_lociStitched	chr8	136721783	136724006	1	2224	2750.2956000000004	277.875
1_MACS_peak_2042_lociStitched	chr1	179937747	179939969	1	2223	2169.5608	443.73339999999996
1_MACS_peak_3655_lociStitched	chr10	89850452	89852674	1	2223	3162.1282	500.6166
2_MACS_peak_4711_lociStitched	chr11	63534866	63537088	2	2027	1085.447	167.9832
1_MACS_peak_7512_lociStitched	chr13	93878971	93881193	1	2223	2369.9852	255.53
1_MACS_peak_10309_lociStitched	chr16	67311764	67313986	1	2223	2221.1112000000003	225.0886
1_MACS_peak_14439_lociStitched	chr2	68383745	68385967	1	2223	10215.8672	508.6158
1_MACS_peak_14567_lociStitched	chr2	75060837	75063059	1	2223	1894.4772	221.31119999999999
1_MACS_peak_16621_lociStitched	chr20	43117493	43119715	1	2223	2881.2673999999997	360.6306
1_MACS_peak_24347_lociStitched	chr6	157204007	157206229	1	2223	2802.6086	255.9744
1_MACS_peak_25921_lociStitched	chr7	150724379	150726601	1	2223	4619.0936	732.3712
1_MACS_peak_26519_lociStitched	chr8	61704267	61706489	1	2223	4607.9836	393.5162
1_MACS_peak_27012_lociStitched	chr8	128987297	128989519	1	2223	1556.7332	469.5086
1_MACS_peak_4350_lociStitched	chr11	17228396	17230617	1	2222	4591.0291	462.8564
1_MACS_peak_5183_lociStitched	chr11	101785029	101787250	1	2222	6685.4321	539.9251
1_MACS_peak_8641_lociStitched	chr15	37326054	37328275	1	2222	6558.1687999999995	514.8278
1_MACS_peak_242_lociStitched	chr1	19637543	19639763	1	2221	3724.05	350.76
1_MACS_peak_4266_lociStitched	chr11	9634425	9636645	1	2221	3358.638	470.64
1_MACS_peak_10744_lociStitched	chr17	5388582	5390802	1	2221	6790.314	293.262
1_MACS_peak_11566_lociStitched	chr17	55080982	55083202	1	2221	2232.876	410.7
1_MACS_peak_18486_lociStitched	chr3	52320820	52323040	1	2221	15219.210000000001	469.53
1_MACS_peak_20931_lociStitched	chr4	159643472	159645692	1	2221	4804.302	361.416
1_MACS_peak_26733_lociStitched	chr8	95091504	95093724	1	2221	6570.978	353.42400000000004
1_MACS_peak_26883_lociStitched	chr8	110345353	110347573	1	2221	2047.506	217.782
1_MACS_peak_27351_lociStitched	chr9	19126626	19128846	1	2221	3425.682	189.366
1_MACS_peak_494_lociStitched	chr1	32644436	32646655	1	2220	4367.4358	361.4751
1_MACS_peak_6149_lociStitched	chr12	52462820	52465039	1	2220	7402.8059	439.8058
1_MACS_peak_9063_lociStitched	chr15	67532377	67534596	1	2220	2731.1452	577.6057
1_MACS_peak_12794_lociStitched	chr19	6371937	6374156	1	2220	5448.9764	650.6108
1_MACS_peak_20541_lociStitched	chr4	104118319	104120538	1	2220	6111.347900000001	535.6666
1_MACS_peak_1912_lociStitched	chr1	166807813	166810031	1	2219	3975.0996	436.28060000000005
1_MACS_peak_3175_lociStitched	chr10	34493783	34496001	1	2219	2398.767	334.4744
1_MACS_peak_10842_lociStitched	chr17	11639442	11641660	1	2219	1726.0476	439.3858
1_MACS_peak_11331_lociStitched	chr17	41131697	41133915	1	2219	5489.7717999999995	523.8916
1_MACS_peak_18336_lociStitched	chr3	46227892	46230110	1	2219	1557.9232	348.8914
1_MACS_peak_19035_lociStitched	chr3	128335647	128337865	1	2219	4496.3296	438.94219999999996
1_MACS_peak_2122_lociStitched	chr1	185702948	185705165	1	2218	1139.538	493.0608
1_MACS_peak_7489_lociStitched	chr13	84699906	84702123	1	2218	12324.303	476.43330000000003
1_MACS_peak_14117_lociStitched	chr2	38635494	38637711	1	2218	1205.1612	248.5257
1_MACS_peak_18401_lociStitched	chr3	48700106	48702323	1	2218	3249.2352	466.6785
1_MACS_peak_21657_lociStitched	chr5	72143477	72145694	1	2218	5146.1004	347.62559999999996
1_MACS_peak_23372_lociStitched	chr6	42857462	42859679	1	2218	5704.1193	426.5508
1_MACS_peak_24458_lociStitched	chr7	870485	872702	1	2218	4726.2006	335.6538
1_MACS_peak_25497_lociStitched	chr7	105751587	105753804	1	2218	5259.167399999999	501.04200000000003
1_MACS_peak_2638_lociStitched	chr1	228665812	228668028	1	2217	3727.7551999999996	541.812
1_MACS_peak_3802_lociStitched	chr10	102045061	102047277	1	2217	6002.036	560.2048000000001
1_MACS_peak_12221_lociStitched	chr18	21082315	21084531	1	2217	3780.7176	319.104
1_MACS_peak_12955_lociStitched	chr19	12404176	12406392	1	2217	3325.5512	416.82959999999997
1_MACS_peak_12959_lociStitched	chr19	12510555	12512771	1	2217	3767.2	571.0631999999999
1_MACS_peak_13896_lociStitched	chr2	18740473	18742689	1	2217	7521.3256	323.536
1_MACS_peak_19070_lociStitched	chr3	129812063	129814279	1	2217	4011.8464	302.0408
1_MACS_peak_24391_lociStitched	chr6	160113106	160115322	1	2217	3959.1056	170.8536
1_MACS_peak_4431_lociStitched	chr11	30121412	30123627	1	2216	2807.5125000000003	448.9805
1_MACS_peak_4720_lociStitched	chr11	63741196	63743411	1	2216	4409.179	353.514
1_MACS_peak_5132_lociStitched	chr11	94225884	94228099	1	2216	3645.2255	473.124
1_MACS_peak_21715_lociStitched	chr5	78022750	78024965	1	2216	7051.0095	472.4595
1_MACS_peak_25722_lociStitched	chr7	129709355	129711570	1	2216	2786.2485	708.8000000000001
1_MACS_peak_1675_lociStitched	chr1	154556279	154558493	1	2215	1232.9766	472.4676
1_MACS_peak_3072_lociStitched	chr10	22725265	22727479	1	2215	6520.4514	299.33279999999996
1_MACS_peak_9412_lociStitched	chr15	90543968	90546182	1	2215	1936.143	229.149
1_MACS_peak_10829_lociStitched	chr17	8338359	8340573	1	2215	4364.4582	508.113
1_MACS_peak_11372_lociStitched	chr17	42884059	42886273	1	2215	3335.391	448.1136
1_MACS_peak_15699_lociStitched	chr2	204537869	204540083	1	2215	7326.7901999999995	495.27180000000004
1_MACS_peak_16839_lociStitched	chr20	56883661	56885875	1	2215	2525.067	202.8024
1_MACS_peak_19132_lociStitched	chr3	135968329	135970543	1	2215	5778.9828	500.5854
1_MACS_peak_19624_lociStitched	chr3	185302983	185305197	1	2215	4925.7072	634.0896
1_MACS_peak_23859_lociStitched	chr6	107779627	107781841	1	2215	5852.9304	526.2678
1_MACS_peak_24246_lociStitched	chr6	143380624	143382838	1	2215	3268.3068	166.49280000000002
1_MACS_peak_25851_lociStitched	chr7	142984614	142986828	1	2215	5104.819799999999	551.7288
1_MACS_peak_25980_lociStitched	chr7	157902575	157904789	1	2215	4152.357	508.7772
1_MACS_peak_26649_lociStitched	chr8	80604330	80606544	1	2215	5207.3279999999995	402.5052
1_MACS_peak_1147_lociStitched	chr1	91486360	91488573	1	2214	10286.2453	386.8324
1_MACS_peak_9826_lociStitched	chr16	16325911	16328124	1	2214	1896.0984	394.3566
1_MACS_peak_14267_lociStitched	chr2	54013162	54015375	1	2214	3597.4528	449.23900000000003
1_MACS_peak_15691_lociStitched	chr2	204192088	204194301	1	2214	2617.5364	298.5337
1_MACS_peak_24206_lociStitched	chr6	139550753	139552966	1	2214	2715.1297000000004	289.4604
1_MACS_peak_25484_lociStitched	chr7	105027974	105030187	1	2214	1556.4029	225.94729999999998
1_MACS_peak_5654_lociStitched	chr12	7260148	7262360	1	2213	4923.6908	518.0504
1_MACS_peak_6227_lociStitched	chr12	56650873	56653085	1	2213	5037.83	308.7952
1_MACS_peak_8128_lociStitched	chr14	72917268	72919480	1	2213	5685.5036	180.4992
1_MACS_peak_21709_lociStitched	chr5	77070757	77072969	1	2213	6004.9164	612.5028
1_MACS_peak_22134_lociStitched	chr5	132164988	132167200	1	2213	5108.3928000000005	391.96639999999996
1_MACS_peak_22635_lociStitched	chr5	176838797	176841009	1	2213	7082.824	526.456
1_MACS_peak_27886_lociStitched	chr9	100173465	100175677	1	2213	2152.7183999999997	417.4044
1_MACS_peak_6340_lociStitched	chr12	66562483	66564694	1	2212	11510.0238	512.7309
1_MACS_peak_18552_lociStitched	chr3	58222307	58224518	1	2212	2246.376	325.6803
1_MACS_peak_3486_lociStitched	chr10	74384839	74387049	1	2211	4093.804	464.763
1_MACS_peak_6132_lociStitched	chr12	51372437	51374647	1	2211	2851.563	505.86899999999997
1_MACS_peak_13880_lociStitched	chr2	16079343	16081553	1	2211	2225.249	369.291
1_MACS_peak_17887_lociStitched	chr22	50638354	50640564	1	2211	2279.3940000000002	166.634
1_MACS_peak_18881_lociStitched	chr3	114904558	114906768	1	2211	6137.833	461.669
1_MACS_peak_27017_lociStitched	chr8	129216536	129218746	1	2211	1875.848	486.642
1_MACS_peak_4860_lociStitched	chr11	67139857	67142066	1	2210	2489.7639	306.38829999999996
1_MACS_peak_10295_lociStitched	chr16	66967263	66969472	1	2210	4901.9919	483.9919
1_MACS_peak_13132_lociStitched	chr19	18681448	18683657	1	2210	4156.4544	411.5367
1_MACS_peak_14779_lociStitched	chr2	99756814	99759023	1	2210	5382.2285	462.1228
1_MACS_peak_15686_lociStitched	chr2	203735188	203737397	1	2210	4614.3801	320.0841
1_MACS_peak_22260_lociStitched	chr5	141228102	141230311	1	2210	8521.8802	485.5382
1_MACS_peak_24425_lociStitched	chr6	166755191	166757400	1	2210	4032.5294999999996	225.9807
1_MACS_peak_3862_lociStitched	chr10	104870280	104872488	1	2209	2130.72	379.77599999999995
1_MACS_peak_4663_lociStitched	chr11	61196165	61198373	1	2209	8987.664	450.2112
1_MACS_peak_6497_lociStitched	chr12	89637331	89639539	1	2209	3227.8752	460.1472
1_MACS_peak_11379_lociStitched	chr17	43137423	43139631	1	2209	6748.9728	533.4528
1_MACS_peak_11609_lociStitched	chr17	57353418	57355626	1	2209	3660.864	416.208
1_MACS_peak_11693_lociStitched	chr17	62832285	62834493	1	2209	4106.88	458.3808
1_MACS_peak_12793_lociStitched	chr19	6360891	6363099	1	2209	5158.3296	381.7632
1_MACS_peak_13640_lociStitched	chr19	52692184	52694392	1	2209	6357.4944000000005	497.6832
1_MACS_peak_20051_lociStitched	chr4	37891894	37894102	1	2209	4567.248	331.42080000000004
1_MACS_peak_23154_lociStitched	chr6	31238554	31240762	1	2209	5664.8448	405.3888
1_MACS_peak_545_lociStitched	chr1	35971426	35973633	1	2208	2151.3836	413.8125
1_MACS_peak_6808_lociStitched	chr12	112431212	112433419	1	2208	2851.0026000000003	329.9465
1_MACS_peak_10450_lociStitched	chr16	75466775	75468982	1	2208	2062.4415	383.1352
1_MACS_peak_14745_lociStitched	chr2	97404829	97407036	1	2208	3292.1819	500.5476
1_MACS_peak_24476_lociStitched	chr7	2271258	2273465	1	2208	2363.9177	444.26910000000004
1_MACS_peak_26642_lociStitched	chr8	77911422	77913629	1	2208	6485.9316	320.015
1_MACS_peak_28015_lociStitched	chr9	114392458	114394665	1	2208	3559.6703	414.03319999999997
1_MACS_peak_2816_lociStitched	chr1	247493756	247495962	1	2207	3959.9905999999996	357.372
1_MACS_peak_6727_lociStitched	chr12	108908263	108910469	1	2207	2984.2768	449.1416
1_MACS_peak_12937_lociStitched	chr19	11615314	11617520	1	2207	5573.2384	349.651
1_MACS_peak_13625_lociStitched	chr19	50527686	50529892	1	2207	3207.3034	620.7683999999999
1_MACS_peak_14660_lociStitched	chr2	87463807	87466013	1	2207	4488.3276000000005	384.947
1_MACS_peak_16720_lociStitched	chr20	48401608	48403814	1	2207	5926.8602	541.3524
1_MACS_peak_20143_lociStitched	chr4	48270717	48272923	1	2207	5077.7708	453.9948
1_MACS_peak_22843_lociStitched	chr6	11232258	11234464	1	2207	3952.4902	450.9064
1_MACS_peak_24384_lociStitched	chr6	159289831	159292037	1	2207	6980.2252	290.089
1_MACS_peak_24902_lociStitched	chr7	44529072	44531278	1	2207	9966.266800000001	440.3176
1_MACS_peak_10938_lociStitched	chr17	19139710	19141915	1	2206	2093.2065000000002	341.5545
1_MACS_peak_21428_lociStitched	chr5	43312403	43314608	1	2206	4040.2215	457.9785
1_MACS_peak_26433_lociStitched	chr8	50323236	50325441	1	2206	3255.2415	248.28300000000002
1_MACS_peak_26768_lociStitched	chr8	99305103	99307308	1	2206	4534.1415	200.655
1_MACS_peak_27453_lociStitched	chr9	34178001	34180206	1	2206	3726.6704999999997	365.3685
1_MACS_peak_27863_lociStitched	chr9	98188066	98190271	1	2206	5561.451000000001	384.993
1_MACS_peak_1201_lociStitched	chr1	98329089	98331293	1	2205	3176.6252	266.2432
1_MACS_peak_2674_lociStitched	chr1	231174628	231176832	1	2205	1590.4064	310.32320000000004
1_MACS_peak_3422_lociStitched	chr10	70747764	70749968	1	2205	5735.91	536.674
1_MACS_peak_12555_lociStitched	chr18	67872093	67874297	1	2205	9918.2204	396.71999999999997
1_MACS_peak_20584_lociStitched	chr4	108851645	108853849	1	2205	3520.89	398.04240000000004
1_MACS_peak_21293_lociStitched	chr5	19269689	19271893	1	2205	3153.924	358.37039999999996
1_MACS_peak_23389_lociStitched	chr6	43394552	43396756	1	2205	5022.4752	495.0184
1_MACS_peak_6925_lociStitched	chr12	122063640	122065843	1	2204	1987.7669	153.7694
1_MACS_peak_7638_lociStitched	chr13	114443906	114446109	1	2204	2115.9815	344.9898
1_MACS_peak_15533_lociStitched	chr2	190816256	190818459	1	2204	3636.9327000000003	329.1282
1_MACS_peak_22181_lociStitched	chr5	137070496	137072699	1	2204	3714.6985999999997	436.194
1_MACS_peak_8948_lociStitched	chr15	59279019	59281221	1	2203	3554.9088	475.1916
1_MACS_peak_9639_lociStitched	chr16	3029294	3031496	1	2203	6573.6306	350.99879999999996
1_MACS_peak_13968_lociStitched	chr2	25814349	25816551	1	2203	2845.6446	376.9824
1_MACS_peak_19516_lociStitched	chr3	179064789	179066991	1	2203	4710.9588	580.6673999999999
1_MACS_peak_19739_lociStitched	chr3	196043784	196045986	1	2203	8166.117	398.78220000000005
1_MACS_peak_21375_lociStitched	chr5	37370088	37372290	1	2203	3086.9838	346.5948
1_MACS_peak_22709_lociStitched	chr6	710096	712298	1	2203	6873.1026	493.9086
1_MACS_peak_25310_lociStitched	chr7	92793869	92796071	1	2203	3985.8402	459.5574
1_MACS_peak_27702_lociStitched	chr9	80850000	80852202	1	2203	6867.8178	497.87219999999996
1_MACS_peak_1496_lociStitched	chr1	146008133	146010334	1	2202	2168.6452999999997	549.5897
1_MACS_peak_5273_lociStitched	chr11	111748738	111750939	1	2202	5788.1898	574.461
1_MACS_peak_6718_lociStitched	chr12	107167200	107169401	1	2202	4255.6335	602.4137
1_MACS_peak_6763_lociStitched	chr12	110337189	110339390	1	2202	2790.6479	155.39059999999998
1_MACS_peak_15142_lociStitched	chr2	147003145	147005346	1	2202	4050.7204	436.6784
1_MACS_peak_18413_lociStitched	chr3	49140990	49143191	1	2202	3815.6536	441.3005
1_MACS_peak_19389_lociStitched	chr3	167490461	167492662	1	2202	3428.4977000000003	424.3528
1_MACS_peak_21150_lociStitched	chr5	472113	474314	1	2202	3049.2653999999998	190.1664
1_MACS_peak_21655_lociStitched	chr5	71760487	71762688	1	2202	2913.0235	350.6193
1_MACS_peak_25099_lociStitched	chr7	72475257	72477458	1	2202	6802.1905	407.40509999999995
1_MACS_peak_6339_lociStitched	chr12	66523655	66525855	1	2201	3966.38	483.56
2_MACS_peak_8430_lociStitched	chr14	105779948	105782148	2	1929	1010.24	47.52
