GENE_ID	locusLine	bin_1_37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
1_MACS_peak_16839_lociStitched	chr19(.):48077311-48077728	0.0314
1_MACS_peak_16840_lociStitched	chr19(.):48094591-48096136	0.0984
9_MACS_peak_16841_lociStitched	chr19(.):48210768-48240517	0.0973
1_MACS_peak_16850_lociStitched	chr19(.):48241550-48242282	0.1511
1_MACS_peak_16851_lociStitched	chr19(.):48245636-48246932	0.1585
2_MACS_peak_16852_lociStitched	chr19(.):48269486-48272025	0.1244
1_MACS_peak_16854_lociStitched	chr19(.):48274828-48278439	0.1241
2_MACS_peak_16855_lociStitched	chr19(.):48295389-48298060	0.1086
2_MACS_peak_16857_lociStitched	chr19(.):48299278-48302121	0.0869
4_MACS_peak_16859_lociStitched	chr19(.):48305984-48311586	0.0925
1_MACS_peak_16863_lociStitched	chr19(.):48315089-48316191	0.0806
1_MACS_peak_16864_lociStitched	chr19(.):48319572-48320768	0.1029
5_MACS_peak_16865_lociStitched	chr19(.):48322648-48330558	0.0993
4_MACS_peak_16870_lociStitched	chr19(.):48331822-48336213	0.0749
2_MACS_peak_16874_lociStitched	chr19(.):48342878-48347063	0.0713
1_MACS_peak_16876_lociStitched	chr19(.):48349294-48349806	0.0779
9_MACS_peak_16877_lociStitched	chr19(.):48351589-48365247	0.0804
9_MACS_peak_16886_lociStitched	chr19(.):48367447-48381670	0.1034
2_MACS_peak_16895_lociStitched	chr19(.):48383853-48385408	0.1128
1_MACS_peak_16897_lociStitched	chr19(.):48387596-48388168	0.0671
2_MACS_peak_16898_lociStitched	chr19(.):48391738-48393449	0.0991
1_MACS_peak_16900_lociStitched	chr19(.):48400768-48403467	0.1009
7_MACS_peak_16901_lociStitched	chr19(.):48406261-48472636	0.3412
3_MACS_peak_16908_lociStitched	chr19(.):48476733-48479594	0.0593
6_MACS_peak_16911_lociStitched	chr19(.):48488905-48496496	0.1009
3_MACS_peak_16917_lociStitched	chr19(.):48501341-48506218	0.0898
2_MACS_peak_16920_lociStitched	chr19(.):48507932-48509497	0.0631
1_MACS_peak_16922_lociStitched	chr19(.):48512689-48513065	0.0522
1_MACS_peak_16923_lociStitched	chr19(.):48519320-48519728	0.1253
1_MACS_peak_16924_lociStitched	chr19(.):48523314-48523752	0.0503
1_MACS_peak_16925_lociStitched	chr19(.):48524798-48525828	0.1089
2_MACS_peak_16926_lociStitched	chr19(.):48527575-48529428	0.0944
5_MACS_peak_16928_lociStitched	chr19(.):48532788-48539855	0.1006
5_MACS_peak_16933_lociStitched	chr19(.):48541846-48547703	0.0871
1_MACS_peak_16938_lociStitched	chr19(.):48551452-48552017	0.0524
1_MACS_peak_16939_lociStitched	chr19(.):48555836-48556517	0.1208
1_MACS_peak_16940_lociStitched	chr19(.):48559928-48560441	0.0715
1_MACS_peak_16941_lociStitched	chr19(.):48565858-48566735	0.0963
1_MACS_peak_16942_lociStitched	chr19(.):48767437-48769048	0.1659
3_MACS_peak_16943_lociStitched	chr19(.):48772323-48776863	0.0888
12_MACS_peak_16946_lociStitched	chr19(.):48778500-48810453	0.1139
2_MACS_peak_16958_lociStitched	chr19(.):48811525-48812899	0.1257
1_MACS_peak_16960_lociStitched	chr19(.):48895405-48900514	0.1095
3_MACS_peak_16961_lociStitched	chr19(.):48909001-48912381	0.1531
1_MACS_peak_16964_lociStitched	chr19(.):48916917-48918990	0.1512
1_MACS_peak_16965_lociStitched	chr19(.):48969251-48970393	0.0716
1_MACS_peak_16966_lociStitched	chr19(.):48993046-48993985	0.1621
4_MACS_peak_16967_lociStitched	chr19(.):48997233-49007528	0.0943
1_MACS_peak_16971_lociStitched	chr19(.):49009322-49018060	0.122
10_MACS_peak_16972_lociStitched	chr19(.):49019557-49038107	0.1031
14_MACS_peak_16982_lociStitched	chr19(.):49043056-49074133	0.1007
4_MACS_peak_16996_lociStitched	chr19(.):49078998-49088140	0.1161
5_MACS_peak_17000_lociStitched	chr19(.):49089200-49111527	0.1015
1_MACS_peak_17005_lociStitched	chr19(.):49139733-49140299	0.0435
1_MACS_peak_17006_lociStitched	chr19(.):49142403-49143068	0.1225
1_MACS_peak_17007_lociStitched	chr19(.):49145885-49149928	0.145
3_MACS_peak_17008_lociStitched	chr19(.):49151585-49154050	0.1314
3_MACS_peak_17011_lociStitched	chr19(.):49157133-49162272	0.093
3_MACS_peak_17014_lociStitched	chr19(.):49165902-49170828	0.1268
12_MACS_peak_17017_lociStitched	chr19(.):49173447-49214178	0.1006
2_MACS_peak_17029_lociStitched	chr19(.):49215965-49223394	0.1046
1_MACS_peak_17031_lociStitched	chr19(.):49225583-49227844	0.1232
1_MACS_peak_17032_lociStitched	chr19(.):49230566-49232041	0.0882
2_MACS_peak_17033_lociStitched	chr19(.):49233055-49239145	0.075
6_MACS_peak_17035_lociStitched	chr19(.):49241016-49251112	0.1104
4_MACS_peak_17041_lociStitched	chr19(.):49253308-49260795	0.1062
7_MACS_peak_17045_lociStitched	chr19(.):49262522-49282916	0.0939
2_MACS_peak_17052_lociStitched	chr19(.):49285073-49289790	0.1006
2_MACS_peak_17054_lociStitched	chr19(.):49339088-49341144	0.1946
3_MACS_peak_17056_lociStitched	chr19(.):49364392-49367519	0.0697
1_MACS_peak_17059_lociStitched	chr19(.):49369220-49371676	0.1125
1_MACS_peak_17060_lociStitched	chr19(.):49438118-49438629	0.0876
1_MACS_peak_17061_lociStitched	chr19(.):49450673-49451409	0.0851
8_MACS_peak_17062_lociStitched	chr19(.):49520930-49577893	0.1054
3_MACS_peak_17070_lociStitched	chr19(.):49622747-49627165	0.1126
1_MACS_peak_17073_lociStitched	chr19(.):49628958-49629734	0.0763
4_MACS_peak_17074_lociStitched	chr19(.):49641319-49646632	0.088
7_MACS_peak_17078_lociStitched	chr19(.):49649284-49672280	0.1184
3_MACS_peak_17085_lociStitched	chr19(.):49673477-49678259	0.0837
4_MACS_peak_17088_lociStitched	chr19(.):49679481-49685368	0.0995
1_MACS_peak_17092_lociStitched	chr19(.):49687049-49687688	0.0412
1_MACS_peak_17093_lociStitched	chr19(.):49689781-49690419	0.0886
1_MACS_peak_17094_lociStitched	chr19(.):49693735-49694735	0.1309
1_MACS_peak_17095_lociStitched	chr19(.):49696537-49697839	0.078
1_MACS_peak_17096_lociStitched	chr19(.):49743641-49744294	0.085
1_MACS_peak_17097_lociStitched	chr19(.):49747063-49747519	0.1538
4_MACS_peak_17098_lociStitched	chr19(.):49754561-49759017	0.0849
1_MACS_peak_17102_lociStitched	chr19(.):49783123-49783609	0.1187
4_MACS_peak_17103_lociStitched	chr19(.):49853547-49870318	0.0904
1_MACS_peak_17107_lociStitched	chr19(.):49872313-49873321	0.0836
2_MACS_peak_17108_lociStitched	chr19(.):49877679-49879618	0.0715
8_MACS_peak_17110_lociStitched	chr19(.):49891510-49905660	0.1024
3_MACS_peak_17118_lociStitched	chr19(.):49909441-49912502	0.0903
4_MACS_peak_17121_lociStitched	chr19(.):49915479-49946240	0.0977
5_MACS_peak_17125_lociStitched	chr19(.):50011417-50041664	0.1147
2_MACS_peak_17130_lociStitched	chr19(.):50044637-50049999	0.1113
2_MACS_peak_17132_lociStitched	chr19(.):50139490-50142680	0.1185
3_MACS_peak_17134_lociStitched	chr19(.):50193218-50196757	0.0821
2_MACS_peak_17137_lociStitched	chr19(.):50198827-50200685	0.088
5_MACS_peak_17139_lociStitched	chr19(.):50201764-50213701	0.0964
1_MACS_peak_17144_lociStitched	chr19(.):50218535-50218946	0.1513
1_MACS_peak_17145_lociStitched	chr19(.):50221964-50222804	0.1644
3_MACS_peak_17146_lociStitched	chr19(.):50224630-50228142	0.1064
3_MACS_peak_17149_lociStitched	chr19(.):50229529-50233072	0.1132
3_MACS_peak_17152_lociStitched	chr19(.):50234327-50239150	0.1302
2_MACS_peak_17155_lociStitched	chr19(.):50243354-50248189	0.0745
2_MACS_peak_17157_lociStitched	chr19(.):50250006-50252408	0.0627
1_MACS_peak_17159_lociStitched	chr19(.):50253457-50254156	0.0677
1_MACS_peak_17160_lociStitched	chr19(.):50255203-50255734	0.1032
1_MACS_peak_17161_lociStitched	chr19(.):50257976-50258772	0.0437
1_MACS_peak_17162_lociStitched	chr19(.):50260877-50261896	0.1004
2_MACS_peak_17163_lociStitched	chr19(.):50568231-50570832	0.0887
1_MACS_peak_17165_lociStitched	chr19(.):50571884-50572293	0.1407
1_MACS_peak_17166_lociStitched	chr19(.):50574897-50575570	0.0777
3_MACS_peak_17167_lociStitched	chr19(.):50576592-50580802	0.0678
1_MACS_peak_17170_lociStitched	chr19(.):50584369-50584779	0.1062
1_MACS_peak_17171_lociStitched	chr19(.):50588716-50589694	0.0674
2_MACS_peak_17172_lociStitched	chr19(.):50650542-50651965	0.0942
1_MACS_peak_17174_lociStitched	chr19(.):50654174-50654640	0.1342
1_MACS_peak_17175_lociStitched	chr19(.):50670567-50671060	0.141
1_MACS_peak_17176_lociStitched	chr19(.):50707906-50708303	0.0754
2_MACS_peak_17177_lociStitched	chr19(.):50718444-50719413	0.092
1_MACS_peak_17179_lociStitched	chr19(.):50726010-50726623	0.0903
1_MACS_peak_17180_lociStitched	chr19(.):50735895-50736321	0.1046
1_MACS_peak_17181_lociStitched	chr19(.):50749885-50750791	0.0617
1_MACS_peak_17182_lociStitched	chr19(.):50752749-50753185	0.0261
1_MACS_peak_17183_lociStitched	chr19(.):50762187-50762582	0.0577
2_MACS_peak_17184_lociStitched	chr19(.):50765080-50766487	0.0714
1_MACS_peak_17186_lociStitched	chr19(.):50778909-50779647	0.0283
1_MACS_peak_17187_lociStitched	chr19(.):50783231-50783886	0.0579
1_MACS_peak_17188_lociStitched	chr19(.):50794076-50794506	0.0698
1_MACS_peak_17189_lociStitched	chr19(.):50799269-50799862	0.0793
1_MACS_peak_17190_lociStitched	chr19(.):50802379-50802787	0.0334
3_MACS_peak_17191_lociStitched	chr19(.):50811698-50814717	0.1058
3_MACS_peak_17194_lociStitched	chr19(.):50818090-50821224	0.0579
4_MACS_peak_17197_lociStitched	chr19(.):50822384-50827640	0.0793
2_MACS_peak_17201_lociStitched	chr19(.):50832716-50836059	0.085
1_MACS_peak_17203_lociStitched	chr19(.):50839757-50841139	0.1169
2_MACS_peak_17204_lociStitched	chr19(.):50847243-50848473	0.1087
2_MACS_peak_17206_lociStitched	chr19(.):50851630-50854065	0.0967
1_MACS_peak_17208_lociStitched	chr19(.):50855082-50855540	0.0568
10_MACS_peak_17209_lociStitched	chr19(.):50856752-50872462	0.1117
1_MACS_peak_17219_lociStitched	chr19(.):50874397-50874973	0.0305
14_MACS_peak_17220_lociStitched	chr19(.):50930541-50962343	0.1056
1_MACS_peak_17234_lociStitched	chr19(.):50964515-50974577	0.1175
1_MACS_peak_17235_lociStitched	chr19(.):51016378-51017072	0.0815
21_MACS_peak_17236_lociStitched	chr19(.):51024196-51069571	0.0824
3_MACS_peak_17257_lociStitched	chr19(.):51072354-51074966	0.0848
2_MACS_peak_17260_lociStitched	chr19(.):51083072-51084775	0.0892
2_MACS_peak_17262_lociStitched	chr19(.):51088752-51090210	0.0858
1_MACS_peak_17264_lociStitched	chr19(.):51098186-51098610	0.0185
3_MACS_peak_17265_lociStitched	chr19(.):51123657-51126409	0.0871
1_MACS_peak_17268_lociStitched	chr19(.):51140780-51143939	0.0767
1_MACS_peak_17269_lociStitched	chr19(.):51167637-51168016	0.0984
3_MACS_peak_17270_lociStitched	chr19(.):51172910-51176514	0.0935
4_MACS_peak_17273_lociStitched	chr19(.):51188180-51192499	0.0927
2_MACS_peak_17277_lociStitched	chr19(.):51205252-51207559	0.0533
1_MACS_peak_17279_lociStitched	chr19(.):51210778-51211436	0.0505
3_MACS_peak_17280_lociStitched	chr19(.):51216756-51221553	0.0803
6_MACS_peak_17283_lociStitched	chr19(.):51238872-51244858	0.078
2_MACS_peak_17289_lociStitched	chr19(.):51248902-51250135	0.0863
6_MACS_peak_17291_lociStitched	chr19(.):51252926-51260419	0.1064
1_MACS_peak_17297_lociStitched	chr19(.):51261447-51262713	0.0851
3_MACS_peak_17298_lociStitched	chr19(.):51263851-51271084	0.1158
2_MACS_peak_17301_lociStitched	chr19(.):51273783-51275251	0.0838
7_MACS_peak_17303_lociStitched	chr19(.):51276784-51286489	0.0829
1_MACS_peak_17310_lociStitched	chr19(.):51289429-51290089	0.0578
2_MACS_peak_17311_lociStitched	chr19(.):51315311-51316821	0.0752
1_MACS_peak_17313_lociStitched	chr19(.):51320284-51323953	0.0603
1_MACS_peak_17314_lociStitched	chr19(.):51324999-51326195	0.0385
1_MACS_peak_17315_lociStitched	chr19(.):51327767-51328419	0.0878
3_MACS_peak_17316_lociStitched	chr19(.):51329616-51334081	0.0595
4_MACS_peak_17319_lociStitched	chr19(.):51336925-51340921	0.0782
1_MACS_peak_17323_lociStitched	chr19(.):51361129-51361672	0.0633
1_MACS_peak_17324_lociStitched	chr19(.):51411831-51412573	0.1061
1_MACS_peak_17325_lociStitched	chr19(.):51415906-51416804	0.0473
1_MACS_peak_17326_lociStitched	chr19(.):51422939-51423732	0.075
1_MACS_peak_17327_lociStitched	chr19(.):51435477-51435835	0.0554
1_MACS_peak_17328_lociStitched	chr19(.):51615441-51616050	0.0925
2_MACS_peak_17329_lociStitched	chr19(.):51618724-51620342	0.0703
1_MACS_peak_17331_lociStitched	chr19(.):51625848-51626591	0.1362
1_MACS_peak_17332_lociStitched	chr19(.):51628342-51628737	0.1907
1_MACS_peak_17333_lociStitched	chr19(.):52133334-52133729	0.0572
1_MACS_peak_17334_lociStitched	chr19(.):53025088-53025661	0.1324
1_MACS_peak_17335_lociStitched	chr19(.):54466649-54467049	0.0586
1_MACS_peak_17336_lociStitched	chr19(.):54518038-54518468	0.0354
1_MACS_peak_17337_lociStitched	chr19(.):54543195-54543706	0.0094
1_MACS_peak_17338_lociStitched	chr19(.):54562660-54563125	0.1172
2_MACS_peak_17339_lociStitched	chr19(.):54566015-54568564	0.0744
1_MACS_peak_17341_lociStitched	chr19(.):54577506-54578088	0.0337
1_MACS_peak_17342_lociStitched	chr19(.):54580039-54580434	0.0275
1_MACS_peak_17343_lociStitched	chr19(.):54592606-54593239	0.0964
1_MACS_peak_17344_lociStitched	chr19(.):54594444-54595353	0.1535
2_MACS_peak_17345_lociStitched	chr19(.):54597703-54599714	0.069
1_MACS_peak_17347_lociStitched	chr19(.):54601462-54601935	0.0601
3_MACS_peak_17348_lociStitched	chr19(.):54667301-54672044	0.0749
1_MACS_peak_17351_lociStitched	chr19(.):54721537-54722155	0.0708
3_MACS_peak_17352_lociStitched	chr19(.):54724573-54727645	0.052
1_MACS_peak_17355_lociStitched	chr19(.):54737808-54738205	0.0974
5_MACS_peak_17356_lociStitched	chr19(.):54742694-54748369	0.0725
1_MACS_peak_17361_lociStitched	chr19(.):54749714-54750079	0.0506
5_MACS_peak_17362_lociStitched	chr19(.):54753331-54766351	0.1045
2_MACS_peak_17367_lociStitched	chr19(.):54774079-54777167	0.0976
2_MACS_peak_17369_lociStitched	chr19(.):54778328-54786778	0.0708
4_MACS_peak_17371_lociStitched	chr19(.):54788565-54795383	0.0983
5_MACS_peak_17375_lociStitched	chr19(.):54797929-54803450	0.0792
1_MACS_peak_17380_lociStitched	chr19(.):54804472-54804885	0.0253
1_MACS_peak_17381_lociStitched	chr19(.):54806887-54807282	0.0208
2_MACS_peak_17382_lociStitched	chr19(.):54808733-54809804	0.0445
7_MACS_peak_17384_lociStitched	chr19(.):54821331-54830257	0.075
3_MACS_peak_17391_lociStitched	chr19(.):54831442-54834043	0.0983
3_MACS_peak_17394_lociStitched	chr19(.):54847483-54850786	0.0863
1_MACS_peak_17397_lociStitched	chr19(.):54852259-54852772	0.0602
1_MACS_peak_17398_lociStitched	chr19(.):54881370-54882074	0.1417
1_MACS_peak_17399_lociStitched	chr19(.):54886892-54887341	0.0778
4_MACS_peak_17400_lociStitched	chr19(.):54904252-54913994	0.0903
2_MACS_peak_17404_lociStitched	chr19(.):54915703-54917439	0.0626
1_MACS_peak_17406_lociStitched	chr19(.):54923286-54923680	0.0259
4_MACS_peak_17407_lociStitched	chr19(.):54926840-54938170	0.0911
1_MACS_peak_17411_lociStitched	chr19(.):54939578-54942023	0.117
2_MACS_peak_17412_lociStitched	chr19(.):54979449-54989589	0.0935
1_MACS_peak_17414_lociStitched	chr19(.):54990819-54992578	0.1237
2_MACS_peak_17415_lociStitched	chr19(.):54994426-54996860	0.0943
2_MACS_peak_17417_lociStitched	chr19(.):55000898-55004908	0.1095
4_MACS_peak_17419_lociStitched	chr19(.):55006379-55011567	0.0959
1_MACS_peak_17423_lociStitched	chr19(.):55013342-55015124	0.0442
3_MACS_peak_17424_lociStitched	chr19(.):55016171-55021162	0.0903
2_MACS_peak_17427_lociStitched	chr19(.):55022262-55024917	0.1235
1_MACS_peak_17429_lociStitched	chr19(.):55044221-55044859	0.0758
1_MACS_peak_17430_lociStitched	chr19(.):55046435-55047623	0.1027
1_MACS_peak_17431_lociStitched	chr19(.):55062181-55062843	0.0807
1_MACS_peak_17432_lociStitched	chr19(.):55069793-55070324	0.0729
1_MACS_peak_17433_lociStitched	chr19(.):55076642-55077124	0.034
1_MACS_peak_17434_lociStitched	chr19(.):55083272-55084319	0.1018
1_MACS_peak_17435_lociStitched	chr19(.):55085914-55086659	0.0557
1_MACS_peak_17436_lociStitched	chr19(.):55106341-55109383	0.102
2_MACS_peak_17437_lociStitched	chr19(.):55118119-55120257	0.0929
2_MACS_peak_17439_lociStitched	chr19(.):55135386-55137071	0.0896
3_MACS_peak_17441_lociStitched	chr19(.):55142934-55148598	0.0829
1_MACS_peak_17444_lociStitched	chr19(.):55150950-55151355	0.0579
1_MACS_peak_17445_lociStitched	chr19(.):55159495-55160475	0.0812
2_MACS_peak_17446_lociStitched	chr19(.):55167952-55169591	0.1007
1_MACS_peak_17448_lociStitched	chr19(.):55172151-55172659	0.1031
2_MACS_peak_17449_lociStitched	chr19(.):55173963-55176187	0.1015
1_MACS_peak_17451_lociStitched	chr19(.):55177939-55178616	0.0484
1_MACS_peak_17452_lociStitched	chr19(.):55190396-55190793	0.0585
1_MACS_peak_17453_lociStitched	chr19(.):55208247-55209821	0.1329
1_MACS_peak_17454_lociStitched	chr19(.):55215511-55215897	0.0697
1_MACS_peak_17455_lociStitched	chr19(.):55226757-55227113	0.0959
1_MACS_peak_17456_lociStitched	chr19(.):55250686-55251197	0.0797
1_MACS_peak_17457_lociStitched	chr19(.):55273742-55274271	0.1189
2_MACS_peak_17458_lociStitched	chr19(.):55286473-55288718	0.1622
1_MACS_peak_17460_lociStitched	chr19(.):55339557-55339973	0.0264
1_MACS_peak_17461_lociStitched	chr19(.):55352823-55353231	0.0736
3_MACS_peak_17462_lociStitched	chr19(.):55356333-55360116	0.1323
1_MACS_peak_17465_lociStitched	chr19(.):55370465-55370865	0.0866
1_MACS_peak_17466_lociStitched	chr19(.):55372606-55373090	0.1238
3_MACS_peak_17467_lociStitched	chr19(.):55381715-55384585	0.0967
1_MACS_peak_17470_lociStitched	chr19(.):55392382-55393342	0.1549
1_MACS_peak_17471_lociStitched	chr19(.):55395242-55395778	0.0761
2_MACS_peak_17472_lociStitched	chr19(.):55398468-55401404	0.0799
1_MACS_peak_17474_lociStitched	chr19(.):55403403-55405824	0.0607
1_MACS_peak_17475_lociStitched	chr19(.):55408201-55408787	0.1193
1_MACS_peak_17476_lociStitched	chr19(.):55409861-55413354	0.0989
1_MACS_peak_17477_lociStitched	chr19(.):55417291-55417725	0.0863
5_MACS_peak_17478_lociStitched	chr19(.):55420305-55428146	0.0943
1_MACS_peak_17483_lociStitched	chr19(.):55464132-55464549	0.1724
1_MACS_peak_17484_lociStitched	chr19(.):55492300-55492734	0.0306
1_MACS_peak_17485_lociStitched	chr19(.):55494278-55495460	0.1159
1_MACS_peak_17486_lociStitched	chr19(.):55505066-55505583	0.0855
1_MACS_peak_17487_lociStitched	chr19(.):55507963-55508540	0.1638
1_MACS_peak_17488_lociStitched	chr19(.):55514641-55515295	0.1114
1_MACS_peak_17489_lociStitched	chr19(.):55591505-55593095	0.0694
3_MACS_peak_17490_lociStitched	chr19(.):55594449-55599592	0.0957
6_MACS_peak_17493_lociStitched	chr19(.):55630230-55662779	0.0994
1_MACS_peak_17499_lociStitched	chr19(.):55665902-55666431	0.1095
14_MACS_peak_17500_lociStitched	chr19(.):55668420-55718499	0.1058
1_MACS_peak_17514_lociStitched	chr19(.):55720652-55721376	0.068
2_MACS_peak_17515_lociStitched	chr19(.):55724748-55727145	0.0992
1_MACS_peak_17517_lociStitched	chr19(.):55833210-55833903	0.0523
1_MACS_peak_17518_lociStitched	chr19(.):55839842-55840532	0.1603
1_MACS_peak_17519_lociStitched	chr19(.):55847432-55848724	0.0809
2_MACS_peak_17520_lociStitched	chr19(.):55861947-55869826	0.1049
4_MACS_peak_17522_lociStitched	chr19(.):55873245-55887955	0.0848
2_MACS_peak_17526_lociStitched	chr19(.):55925789-55927400	0.0665
5_MACS_peak_17528_lociStitched	chr19(.):55930256-55944175	0.1101
4_MACS_peak_17533_lociStitched	chr19(.):55947360-55959283	0.103
3_MACS_peak_17537_lociStitched	chr19(.):55960367-55964136	0.0695
1_MACS_peak_17540_lociStitched	chr19(.):55973279-55978731	0.0918
1_MACS_peak_17541_lociStitched	chr19(.):55982445-55984856	0.0899
10_MACS_peak_17542_lociStitched	chr19(.):55995845-56028419	0.1072
2_MACS_peak_17552_lociStitched	chr19(.):56031344-56038329	0.0976
7_MACS_peak_17554_lociStitched	chr19(.):56039812-56047812	0.0698
3_MACS_peak_17561_lociStitched	chr19(.):56049706-56053222	0.1018
8_MACS_peak_17564_lociStitched	chr19(.):56054837-56072612	0.1005
2_MACS_peak_17572_lociStitched	chr19(.):56073713-56077994	0.0662
5_MACS_peak_17574_lociStitched	chr19(.):56081524-56088310	0.0721
2_MACS_peak_17579_lociStitched	chr19(.):56090499-56091885	0.0539
4_MACS_peak_17581_lociStitched	chr19(.):56094588-56102051	0.0994
1_MACS_peak_17585_lociStitched	chr19(.):56141237-56142186	0.1083
4_MACS_peak_17586_lociStitched	chr19(.):56225609-56231045	0.1159
3_MACS_peak_17590_lociStitched	chr19(.):56241578-56244137	0.0947
2_MACS_peak_17593_lociStitched	chr19(.):56254609-56258015	0.1381
5_MACS_peak_17595_lociStitched	chr19(.):56260685-56266825	0.1025
5_MACS_peak_17600_lociStitched	chr19(.):56267952-56286419	0.1726
1_MACS_peak_17605_lociStitched	chr19(.):56466173-56466838	0.107
1_MACS_peak_17606_lociStitched	chr19(.):56498917-56499734	0.0779
2_MACS_peak_17607_lociStitched	chr19(.):56537969-56541510	0.1032
1_MACS_peak_17609_lociStitched	chr19(.):56546517-56547813	0.1052
1_MACS_peak_17610_lociStitched	chr19(.):56549089-56550760	0.107
1_MACS_peak_17611_lociStitched	chr19(.):56552117-56552606	0.088
2_MACS_peak_17612_lociStitched	chr19(.):56563657-56565999	0.0792
2_MACS_peak_17614_lociStitched	chr19(.):56572062-56573875	0.0928
1_MACS_peak_17616_lociStitched	chr19(.):56679492-56680033	0.0757
3_MACS_peak_17617_lociStitched	chr19(.):56684579-56690648	0.099
1_MACS_peak_17620_lociStitched	chr19(.):56692813-56695777	0.1048
