REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17.bam	43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
1_MACS_peak_18573_lociStitched	chr3	156459275	156461203	1	1929	1451.5912	389.6488
1_MACS_peak_19466_lociStitched	chr4	57950883	57952811	1	1929	1207.3136	346.65439999999995
1_MACS_peak_19848_lociStitched	chr4	106582950	106584878	1	1929	1327.0424	267.2208
1_MACS_peak_20922_lociStitched	chr5	74146953	74148881	1	1929	3194.3104000000003	432.2576
1_MACS_peak_21005_lociStitched	chr5	81794768	81796696	1	1929	1329.5488	369.212
1_MACS_peak_24484_lociStitched	chr7	100209041	100210969	1	1929	3421.6216	420.304
1_MACS_peak_3106_lociStitched	chr10	38644463	38646390	1	1928	2121.8197	548.2315
1_MACS_peak_6376_lociStitched	chr12	82751475	82753402	1	1928	4739.6492	462.2873
1_MACS_peak_6495_lociStitched	chr12	95042757	95044684	1	1928	2146.2925999999998	302.1536
1_MACS_peak_7298_lociStitched	chr13	79232300	79234227	1	1928	1800.5888	472.69309999999996
1_MACS_peak_7383_lociStitched	chr13	103045937	103047864	1	1928	2686.4307	411.4145
1_MACS_peak_9483_lociStitched	chr16	12043250	12045177	1	1928	1230.7749000000001	378.0774
1_MACS_peak_11956_lociStitched	chr18	47882244	47884171	1	1928	1908.1154	444.9443
1_MACS_peak_12119_lociStitched	chr18	67872254	67874181	1	1928	3188.2215	412.378
1_MACS_peak_15353_lociStitched	chr2	230785768	230787695	1	1928	2119.8927000000003	270.9362
1_MACS_peak_20791_lociStitched	chr5	58456579	58458506	1	1928	1509.0337	313.9083
1_MACS_peak_21475_lociStitched	chr5	139630497	139632424	1	1928	1132.4979	433.3823
1_MACS_peak_25699_lociStitched	chr8	80802553	80804480	1	1928	1396.3042	290.3989
1_MACS_peak_27127_lociStitched	chr9	128275059	128276986	1	1928	2016.2201	339.73010000000005
1_MACS_peak_662_lociStitched	chr1	43311435	43313361	1	1927	1847.6118000000001	420.2532
1_MACS_peak_747_lociStitched	chr1	47132950	47134876	1	1927	1778.661	321.06419999999997
1_MACS_peak_1042_lociStitched	chr1	87616176	87618102	1	1927	1613.4102	279.6552
1_MACS_peak_4926_lociStitched	chr11	77530241	77532167	1	1927	3325.6241999999997	552.762
1_MACS_peak_5282_lociStitched	chr11	120294886	120296812	1	1927	1402.8984	332.4276
1_MACS_peak_9321_lociStitched	chr16	2272829	2274755	1	1927	1817.181	381.348
1_MACS_peak_9668_lociStitched	chr16	28856900	28858826	1	1927	1915.0218	492.8634
1_MACS_peak_13407_lociStitched	chr2	15700439	15702365	1	1927	1613.4102	415.8234
1_MACS_peak_24209_lociStitched	chr7	72349233	72351159	1	1927	1756.7046	385.00739999999996
1_MACS_peak_580_lociStitched	chr1	39648840	39650765	1	1926	1484.3675	418.88
1_MACS_peak_1695_lociStitched	chr1	157117365	157119290	1	1926	1976.975	396.7425
1_MACS_peak_2028_lociStitched	chr1	184942238	184944163	1	1926	2041.0775	397.5125
1_MACS_peak_2574_lociStitched	chr1	229575916	229577841	1	1926	1451.835	600.215
1_MACS_peak_5192_lociStitched	chr11	114210818	114212743	1	1926	2847.8450000000003	453.3375
1_MACS_peak_8958_lociStitched	chr15	77362252	77364177	1	1926	1932.315	428.6975
1_MACS_peak_9759_lociStitched	chr16	31118744	31120669	1	1926	1875.1425	426.58
1_MACS_peak_12041_lociStitched	chr18	56428115	56430040	1	1926	1388.8875	463.53999999999996
1_MACS_peak_14768_lociStitched	chr2	169408250	169410175	1	1926	1188.3025	318.2025
1_MACS_peak_24081_lociStitched	chr7	46583314	46585239	1	1926	1296.68	265.65000000000003
1_MACS_peak_24652_lociStitched	chr7	115386480	115388405	1	1926	2390.465	515.3225
1_MACS_peak_24746_lociStitched	chr7	126359621	126361546	1	1926	1007.3525	337.0675
1_MACS_peak_3732_lociStitched	chr10	103911068	103912992	1	1925	1741.0276000000001	383.4532
1_MACS_peak_5036_lociStitched	chr11	94226127	94228051	1	1925	1993.4564	449.0616
1_MACS_peak_6259_lociStitched	chr12	67948310	67950234	1	1925	1951.1284	322.27000000000004
1_MACS_peak_6824_lociStitched	chr12	123615636	123617560	1	1925	2818.0827999999997	265.512
1_MACS_peak_6962_lociStitched	chr13	26974124	26976048	1	1925	1038.96	369.2156
1_MACS_peak_16686_lociStitched	chr22	21220822	21222746	1	1925	3253.8688	521.9812
1_MACS_peak_21119_lociStitched	chr5	96151529	96153453	1	1925	1925.3467999999998	627.8012
1_MACS_peak_21230_lociStitched	chr5	113696625	113698549	1	1925	1322.3652	313.4196
1_MACS_peak_23899_lociStitched	chr7	30202389	30204313	1	1925	1508.4160000000002	288.79240000000004
1_MACS_peak_729_lociStitched	chr1	46390674	46392597	1	1924	1080.3414	402.6762
1_MACS_peak_1782_lociStitched	chr1	161509084	161511007	1	1924	2639.1252	838.428
1_MACS_peak_6914_lociStitched	chr13	21140430	21142353	1	1924	1897.8087	153.4554
1_MACS_peak_11830_lociStitched	chr18	32072666	32074589	1	1924	1965.1137	312.29519999999997
1_MACS_peak_14514_lociStitched	chr2	130515384	130517307	1	1924	2030.3034000000002	390.1767
1_MACS_peak_14959_lociStitched	chr2	187767811	187769734	1	1924	1067.6496	260.9511
1_MACS_peak_16678_lociStitched	chr22	20377520	20379443	1	1924	1535.9000999999998	302.48789999999997
1_MACS_peak_19396_lociStitched	chr4	47464546	47466469	1	1924	3617.163	621.5136
1_MACS_peak_20690_lociStitched	chr5	44874872	44876795	1	1924	2396.4426	333.0636
1_MACS_peak_25164_lociStitched	chr8	12808348	12810271	1	1924	2201.2581	357.8703
1_MACS_peak_25753_lociStitched	chr8	90913784	90915707	1	1924	2169.7209000000003	182.3004
1_MACS_peak_27658_lociStitched	chrX	42728028	42729951	1	1924	1144.7619000000002	168.4548
1_MACS_peak_565_lociStitched	chr1	38324387	38326309	1	1923	1889.5182	536.238
1_MACS_peak_803_lociStitched	chr1	53685216	53687138	1	1923	2950.8466000000003	534.316
1_MACS_peak_2102_lociStitched	chr1	196239776	196241698	1	1923	1910.2758000000001	534.8926
1_MACS_peak_2983_lociStitched	chr10	22666779	22668701	1	1923	1214.5118	358.0686
1_MACS_peak_3870_lociStitched	chr10	115784190	115786112	1	1923	1272.5562	259.8544
1_MACS_peak_7159_lociStitched	chr13	50158924	50160846	1	1923	1717.8836000000001	220.4534
1_MACS_peak_9357_lociStitched	chr16	3199529	3201451	1	1923	1763.8193999999999	461.28
1_MACS_peak_12224_lociStitched	chr19	1353944	1355866	1	1923	2048.2754	310.21079999999995
1_MACS_peak_12550_lociStitched	chr19	13927879	13929801	1	1923	2361.9458000000004	570.834
1_MACS_peak_12855_lociStitched	chr19	38805662	38807584	1	1923	1808.9864	414.5754
1_MACS_peak_15780_lociStitched	chr20	25676102	25678024	1	1923	3767.8887999999997	476.2716
1_MACS_peak_17033_lociStitched	chr22	40352399	40354321	1	1923	1360.7759999999998	277.3446
1_MACS_peak_21484_lociStitched	chr5	140018067	140019989	1	1923	2324.659	462.241
1_MACS_peak_22129_lociStitched	chr6	18358964	18360886	1	1923	1138.0162	347.3054
1_MACS_peak_23471_lociStitched	chr6	155053821	155055743	1	1923	3431.9232	226.2194
1_MACS_peak_26602_lociStitched	chr9	71650257	71652179	1	1923	2156.6762000000003	439.177
1_MACS_peak_4412_lociStitched	chr11	36170539	36172460	1	1922	1937.7126999999998	415.8965
1_MACS_peak_5828_lociStitched	chr12	32551838	32553759	1	1922	1866.0594	360.5717
1_MACS_peak_5891_lociStitched	chr12	42982876	42984797	1	1922	1011.2144	314.6598
1_MACS_peak_15921_lociStitched	chr20	35936346	35938267	1	1922	1184.2965000000002	435.6828
1_MACS_peak_24035_lociStitched	chr7	43965148	43967069	1	1922	2979.8552	416.66490000000005
1_MACS_peak_24400_lociStitched	chr7	92397265	92399186	1	1922	853.5002999999999	334.4461
1_MACS_peak_26305_lociStitched	chr9	12813725	12815646	1	1922	2224.9022	204.0102
1_MACS_peak_28317_lociStitched	chrX	153685602	153687523	1	1922	1631.8895	103.734
1_MACS_peak_5134_lociStitched	chr11	108491390	108493310	1	1921	1239.552	389.76000000000005
1_MACS_peak_10607_lociStitched	chr17	25679806	25681726	1	1921	2323.968	293.952
1_MACS_peak_10693_lociStitched	chr17	30070689	30072609	1	1921	1077.3120000000001	287.232
1_MACS_peak_12423_lociStitched	chr19	9731071	9732991	1	1921	2715.2639999999997	317.184
1_MACS_peak_12706_lociStitched	chr19	19886486	19888406	1	1921	2154.4320000000002	576.96
1_MACS_peak_19078_lociStitched	chr4	2282808	2284728	1	1921	2033.6639999999998	489.792
1_MACS_peak_20125_lociStitched	chr4	146943820	146945740	1	1921	2039.232	395.328
1_MACS_peak_21405_lociStitched	chr5	133746676	133748596	1	1921	2578.368	468.096
1_MACS_peak_21858_lociStitched	chr5	177658401	177660321	1	1921	3340.608	354.048
1_MACS_peak_22218_lociStitched	chr6	26401313	26403233	1	1921	2900.928	539.136
1_MACS_peak_23802_lociStitched	chr7	22135592	22137512	1	1921	2093.184	403.392
1_MACS_peak_25062_lociStitched	chr8	181413	183333	1	1921	2236.608	399.168
1_MACS_peak_16_lociStitched	chr1	1283731	1285650	1	1920	1674.3275	112.26150000000001
1_MACS_peak_2075_lociStitched	chr1	192710419	192712338	1	1920	1417.1815000000001	398.1925
1_MACS_peak_4196_lociStitched	chr11	10509730	10511649	1	1920	1587.7806	339.4711
1_MACS_peak_4942_lociStitched	chr11	78620796	78622715	1	1920	2956.7952	592.2034
1_MACS_peak_9743_lociStitched	chr16	30786250	30788169	1	1920	2765.8547	467.2765
1_MACS_peak_9908_lociStitched	chr16	58162371	58164290	1	1920	2096.5075	383.6081
1_MACS_peak_15359_lociStitched	chr2	231182494	231184413	1	1920	1589.5077	283.0525
1_MACS_peak_22540_lociStitched	chr6	43350580	43352499	1	1920	1612.1518999999998	438.49150000000003
1_MACS_peak_23311_lociStitched	chr6	137735468	137737387	1	1920	3664.1385999999998	541.1579999999999
1_MACS_peak_27194_lociStitched	chr9	131266172	131268091	1	1920	1553.0467	479.1743
1_MACS_peak_28120_lociStitched	chrX	119737139	119739058	1	1920	2675.6617	285.7391
1_MACS_peak_2727_lociStitched	chr1	246669569	246671487	1	1919	1528.0706	555.261
1_MACS_peak_18731_lociStitched	chr3	175368718	175370636	1	1919	2577.7920000000004	432.509
1_MACS_peak_348_lociStitched	chr1	26605493	26607410	1	1918	2908.4724	407.9376
1_MACS_peak_2948_lociStitched	chr10	17798117	17800034	1	1918	1433.916	241.542
1_MACS_peak_3363_lociStitched	chr10	72741354	72743271	1	1918	2716.389	409.4712
1_MACS_peak_4539_lociStitched	chr11	58938773	58940690	1	1918	1447.9101	393.3684
1_MACS_peak_12048_lociStitched	chr18	56658957	56660874	1	1918	1214.8029000000001	247.67640000000003
1_MACS_peak_13124_lociStitched	chr19	49587857	49589774	1	1918	3261.9672	487.68480000000005
1_MACS_peak_13829_lociStitched	chr2	61219274	61221191	1	1918	2828.7252	423.657
1_MACS_peak_18795_lociStitched	chr3	179263632	179265549	1	1918	1581.1416	441.29339999999996
1_MACS_peak_23634_lociStitched	chr7	5228972	5230889	1	1918	1981.6029	374.19840000000005
1_MACS_peak_24415_lociStitched	chr7	94536261	94538178	1	1918	1637.5013999999999	229.4649
1_MACS_peak_27084_lociStitched	chr9	125702497	125704414	1	1918	1673.3493	390.8763
1_MACS_peak_559_lociStitched	chr1	38060533	38062449	1	1917	1566.1384	522.4932
1_MACS_peak_4808_lociStitched	chr11	68529846	68531762	1	1917	1523.4116000000001	354.26840000000004
1_MACS_peak_6960_lociStitched	chr13	26795279	26797195	1	1917	2599.8204	266.7072
1_MACS_peak_11964_lociStitched	chr18	48493723	48495639	1	1917	3621.4316	397.7616
1_MACS_peak_12070_lociStitched	chr18	60536010	60537926	1	1917	2946.6164	360.208
1_MACS_peak_13005_lociStitched	chr19	45272804	45274720	1	1917	1492.9472	400.06080000000003
1_MACS_peak_16937_lociStitched	chr22	37335958	37337874	1	1917	1736.854	399.8692
1_MACS_peak_17208_lociStitched	chr22	51221255	51223171	1	1917	1652.1668	501.992
1_MACS_peak_17713_lociStitched	chr3	49141147	49143063	1	1917	2345.7588	432.44120000000004
1_MACS_peak_25286_lociStitched	chr8	26114738	26116654	1	1917	2623.962	414.4308
1_MACS_peak_27307_lociStitched	chr9	139332818	139334734	1	1917	2267.9692	229.15359999999998
1_MACS_peak_11569_lociStitched	chr17	80090677	80092592	1	1916	1184.8105	222.33149999999998
1_MACS_peak_11764_lociStitched	chr18	21032282	21034197	1	1916	1906.1909999999998	542.9024999999999
1_MACS_peak_20178_lociStitched	chr4	154169522	154171437	1	1916	1816.952	348.913
1_MACS_peak_20413_lociStitched	chr4	190642362	190644277	1	1916	3017.0825	553.6265000000001
1_MACS_peak_21228_lociStitched	chr5	112824069	112825984	1	1916	959.032	357.722
1_MACS_peak_25115_lociStitched	chr8	9412780	9414695	1	1916	3245.3505	448.876
1_MACS_peak_28177_lociStitched	chrX	130936239	130938154	1	1916	3783.274	230.94899999999998
1_MACS_peak_3393_lociStitched	chr10	74451194	74453108	1	1915	1960.1274	406.1508
1_MACS_peak_4074_lociStitched	chr11	1784150	1786064	1	1915	2727.0672	259.9212
1_MACS_peak_5051_lociStitched	chr11	95656422	95658336	1	1915	3479.652	523.0962
1_MACS_peak_5807_lociStitched	chr12	31755723	31757637	1	1915	1064.3754000000001	280.7838
1_MACS_peak_10073_lociStitched	chr16	72126750	72128664	1	1915	2760.5622	625.4952
1_MACS_peak_13133_lociStitched	chr19	49976672	49978586	1	1915	2303.6904	370.1676
1_MACS_peak_13377_lociStitched	chr2	11605194	11607108	1	1915	2595.7668000000003	366.33959999999996
1_MACS_peak_15706_lociStitched	chr20	18447034	18448948	1	1915	3027.1823999999997	476.9688
1_MACS_peak_23633_lociStitched	chr7	5084733	5086647	1	1915	1752.6498	441.94259999999997
1_MACS_peak_59_lociStitched	chr1	3773019	3774932	1	1914	1798.0286999999998	312.3929
1_MACS_peak_12319_lociStitched	chr19	4246263	4248176	1	1914	4680.3458	653.2895000000001
1_MACS_peak_17764_lociStitched	chr3	51704663	51706576	1	1914	2680.8782	494.3192
1_MACS_peak_19134_lociStitched	chr4	6641977	6643890	1	1914	1822.5151	342.0444
1_MACS_peak_21413_lociStitched	chr5	134073399	134075312	1	1914	1500.7485	464.6677
1_MACS_peak_25902_lociStitched	chr8	109259890	109261803	1	1914	2042.3188000000002	313.9233
1_MACS_peak_26610_lociStitched	chr9	72373803	72375716	1	1914	2928.6117	484.7542
1_MACS_peak_2664_lociStitched	chr1	236134502	236136414	1	1913	3152.3144	807.6288
1_MACS_peak_4663_lociStitched	chr11	64794327	64796239	1	1913	2642.384	654.6687999999999
1_MACS_peak_5664_lociStitched	chr12	14955627	14957539	1	1913	2121.5552	571.8792
1_MACS_peak_8515_lociStitched	chr15	43662376	43664288	1	1913	2586.7448	357.16159999999996
1_MACS_peak_8907_lociStitched	chr15	75134489	75136401	1	1913	2087.5216	357.3528
1_MACS_peak_10621_lociStitched	chr17	26697976	26699888	1	1913	1078.1768	391.5776
1_MACS_peak_12014_lociStitched	chr18	54718144	54720056	1	1913	1764.3935999999999	177.816
1_MACS_peak_16048_lociStitched	chr20	45622264	45624176	1	1913	1535.5272	483.736
1_MACS_peak_16542_lociStitched	chr21	43668815	43670727	1	1913	1404.5552	557.1568
1_MACS_peak_18479_lociStitched	chr3	148036567	148038479	1	1913	2366.8648	501.3264
1_MACS_peak_20532_lociStitched	chr5	15366249	15368161	1	1913	2023.6608	483.92719999999997
1_MACS_peak_22484_lociStitched	chr6	39081847	39083759	1	1913	3470.2799999999997	460.9832
1_MACS_peak_22543_lociStitched	chr6	43483769	43485681	1	1913	2221.1704	614.8992
1_MACS_peak_24268_lociStitched	chr7	75071036	75072948	1	1913	2466.8624	419.3016
1_MACS_peak_4633_lociStitched	chr11	63932698	63934609	1	1912	1621.2924	296.01390000000004
1_MACS_peak_8779_lociStitched	chr15	65821887	65823798	1	1912	1661.0412	360.2235
1_MACS_peak_8955_lociStitched	chr15	77223197	77225108	1	1912	2314.4121	357.9303
1_MACS_peak_11783_lociStitched	chr18	22744079	22745990	1	1912	1520.2005	422.52209999999997
1_MACS_peak_17563_lociStitched	chr3	41239906	41241817	1	1912	2813.9474999999998	275.18399999999997
1_MACS_peak_17899_lociStitched	chr3	69227465	69229376	1	1912	1480.8339	490.17150000000004
1_MACS_peak_18788_lociStitched	chr3	178913139	178915050	1	1912	1399.2341999999999	351.24179999999996
1_MACS_peak_24118_lociStitched	chr7	52613178	52615089	1	1912	1010.9190000000001	266.7756
1_MACS_peak_27489_lociStitched	chrX	16137053	16138964	1	1912	1244.6343	190.14450000000002
1_MACS_peak_980_lociStitched	chr1	78668476	78670386	1	1911	4351.744	358.507
1_MACS_peak_3288_lociStitched	chr10	65224558	65226468	1	1911	1477.576	413.515
1_MACS_peak_9882_lociStitched	chr16	57167878	57169788	1	1911	1977.4230000000002	294.33099999999996
1_MACS_peak_12030_lociStitched	chr18	56105146	56107056	1	1911	2611.734	540.721
1_MACS_peak_15702_lociStitched	chr20	17983596	17985506	1	1911	1425.6239999999998	309.611
1_MACS_peak_16074_lociStitched	chr20	47653868	47655778	1	1911	1569.065	424.211
1_MACS_peak_21811_lociStitched	chr5	175402067	175403977	1	1911	1864.1599999999999	362.9
1_MACS_peak_27482_lociStitched	chrX	15767560	15769470	1	1911	1290.9689999999998	302.735
1_MACS_peak_1230_lociStitched	chr1	110678725	110680634	1	1910	1314.1556	278.1413
1_MACS_peak_1320_lociStitched	chr1	118228200	118230109	1	1910	1095.7659999999998	138.2116
1_MACS_peak_2680_lociStitched	chr1	240006046	240007955	1	1910	919.1835	424.7525
1_MACS_peak_4101_lociStitched	chr11	3399357	3401266	1	1910	1939.3531	473.2411
1_MACS_peak_4137_lociStitched	chr11	6410678	6412587	1	1910	2286.0275	520.9661
1_MACS_peak_7227_lociStitched	chr13	65566991	65568900	1	1910	1224.0508	135.539
1_MACS_peak_9054_lociStitched	chr15	83679433	83681342	1	1910	2403.8128	549.6011
1_MACS_peak_9434_lociStitched	chr16	10693284	10695193	1	1910	923.3833000000001	389.436
1_MACS_peak_11074_lociStitched	chr17	47784523	47786432	1	1910	4242.9434	566.5912000000001
1_MACS_peak_13346_lociStitched	chr2	9613882	9615791	1	1910	3568.8755	362.71
1_MACS_peak_13414_lociStitched	chr2	17536338	17538247	1	1910	1313.2011	352.40139999999997
1_MACS_peak_14113_lociStitched	chr2	86054217	86056126	1	1910	3468.653	302.1947
1_MACS_peak_16924_lociStitched	chr22	36830911	36832820	1	1910	1634.4858	434.8702
1_MACS_peak_22524_lociStitched	chr6	42857680	42859589	1	1910	3226.0191	544.0649999999999
1_MACS_peak_25096_lociStitched	chr8	7922317	7924226	1	1910	2203.9405	381.8
1_MACS_peak_1475_lociStitched	chr1	149532146	149534054	1	1909	2158.7111999999997	446.8536
1_MACS_peak_2139_lociStitched	chr1	200677567	200679475	1	1909	1348.1928	480.24359999999996
1_MACS_peak_2183_lociStitched	chr1	202895214	202897122	1	1909	3375.6336	649.8648000000001
1_MACS_peak_2308_lociStitched	chr1	208136026	208137934	1	1909	3981.2327999999998	473.5656
1_MACS_peak_5749_lociStitched	chr12	26969249	26971157	1	1909	1765.0908000000002	301.464
1_MACS_peak_8364_lociStitched	chr15	33215671	33217579	1	1909	1277.2152	351.83520000000004
1_MACS_peak_9769_lociStitched	chr16	31518740	31520648	1	1909	2806.668	457.3476
1_MACS_peak_9933_lociStitched	chr16	64470880	64472788	1	1909	1546.0524	218.0844
1_MACS_peak_18718_lociStitched	chr3	174901559	174903467	1	1909	1099.962	358.1316
1_MACS_peak_19277_lociStitched	chr4	26584710	26586618	1	1909	1859.7276	625.4423999999999
1_MACS_peak_19324_lociStitched	chr4	38106617	38108525	1	1909	1415.7359999999999	261.2052
1_MACS_peak_20711_lociStitched	chr5	52404685	52406593	1	1909	2194.3907999999997	393.2388
1_MACS_peak_24269_lociStitched	chr7	75114413	75116321	1	1909	1661.4864	456.5844
1_MACS_peak_27133_lociStitched	chr9	128468500	128470408	1	1909	2439.7596	533.4768
1_MACS_peak_1100_lociStitched	chr1	92763534	92765441	1	1908	3205.8577	308.7433
1_MACS_peak_1330_lociStitched	chr1	120254249	120256156	1	1908	1196.8332	212.6305
1_MACS_peak_2080_lociStitched	chr1	193051901	193053808	1	1908	1807.2639	546.3555
1_MACS_peak_2338_lociStitched	chr1	209957046	209958953	1	1908	3474.9354000000003	792.1677999999999
1_MACS_peak_3964_lociStitched	chr10	126196154	126198061	1	1908	1849.0272	330.2924
1_MACS_peak_5538_lociStitched	chr12	7735748	7737655	1	1908	984.5840999999999	261.6404
1_MACS_peak_10938_lociStitched	chr17	41392444	41394351	1	1908	3073.8933	390.935
1_MACS_peak_13451_lociStitched	chr2	21021507	21023414	1	1908	2898.4493	451.0055
1_MACS_peak_14079_lociStitched	chr2	82085500	82087407	1	1908	1079.5527000000002	318.0876
1_MACS_peak_17931_lociStitched	chr3	72125860	72127767	1	1908	1175.0934	299.9711
1_MACS_peak_18019_lociStitched	chr3	98240321	98242228	1	1908	3079.4236	558.9417000000001
1_MACS_peak_19011_lociStitched	chr3	196000672	196002579	1	1908	2485.2023999999997	616.9145
1_MACS_peak_19854_lociStitched	chr4	107926589	107928496	1	1908	1232.3034	317.1341
1_MACS_peak_20926_lociStitched	chr5	74531766	74533673	1	1908	2326.9213999999997	412.2934
1_MACS_peak_28330_lociStitched	chrX	154254407	154256314	1	1908	1468.39	185.3604
1_MACS_peak_7509_lociStitched	chr14	21776112	21778018	1	1907	1476.0064	329.738
1_MACS_peak_8753_lociStitched	chr15	64647249	64649155	1	1907	1455.231	484.50519999999995
1_MACS_peak_8760_lociStitched	chr15	65116922	65118828	1	1907	2729.9638	435.3304
1_MACS_peak_9559_lociStitched	chr16	18966698	18968604	1	1907	2140.8192	265.1246
1_MACS_peak_10136_lociStitched	chr16	80552055	80553961	1	1907	986.9268000000001	232.1508
1_MACS_peak_18875_lociStitched	chr3	184780357	184782263	1	1907	1249.5736	373.3854
1_MACS_peak_20776_lociStitched	chr5	56135454	56137360	1	1907	1392.1424000000002	239.0124
1_MACS_peak_23100_lociStitched	chr6	116725548	116727454	1	1907	1395.5731999999998	399.1164
