#09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_ROSE/09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X09_0EWV_0229Kronos_MM1S.KB.24hr.1_H3K18Ac_hs.dm_i17.bam
#Using cutoff of 19777.978 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X09_0EWV_0229Kronos_MM1S.KB.24hr.1_H3K18Ac_hs.dm_i17.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
1_MACS_peak_14632_lociStitched	chr2	150989400	150991333	1	1934	1166.7588	436.0848	13463	0
1_MACS_peak_23759_lociStitched	chr7	17728788	17730718	1	1931	1232.498	308.028	13464	0
1_MACS_peak_23899_lociStitched	chr7	30202389	30204313	1	1925	1508.416	288.7924	13465	0
1_MACS_peak_9357_lociStitched	chr16	3199529	3201451	1	1923	1763.8194	461.28	13466	0
1_MACS_peak_3944_lociStitched	chr10	124913265	124915120	1	1856	3616.6935	660.9365	13467	0
1_MACS_peak_6231_lociStitched	chr12	65549321	65551225	1	1905	2229.0128	339.2928	13468	0
1_MACS_peak_5007_lociStitched	chr11	85912809	85914694	1	1886	2814.8705	453.908	13469	0
1_MACS_peak_17336_lociStitched	chr3	14219124	14220963	1	1840	3657.5871	440.8083	13470	0
1_MACS_peak_12295_lociStitched	chr19	3035009	3036939	1	1931	1299.276	419.389	13471	0
1_MACS_peak_10533_lociStitched	chr17	17874876	17876810	1	1935	1122.687	540.1662	13472	0
1_MACS_peak_16678_lociStitched	chr22	20377520	20379443	1	1924	1535.9001	302.4879	13473	0
1_MACS_peak_3988_lociStitched	chr10	129651933	129653866	1	1934	1155.7407	491.3686	13474	0
1_MACS_peak_22023_lociStitched	chr6	9388140	9390069	1	1930	1273.7187	346.0626	13475	0
1_MACS_peak_2621_lociStitched	chr1	233624285	233626216	1	1932	1187.9512	399.5239	13476	0
1_MACS_peak_5282_lociStitched	chr11	120294886	120296812	1	1927	1402.8984	332.4276	13477	0
1_MACS_peak_24443_lociStitched	chr7	98740793	98742693	1	1901	2219.01	239.21	13478	0
1_MACS_peak_21005_lociStitched	chr5	81794768	81796696	1	1929	1329.5488	369.212	13479	0
1_MACS_peak_3393_lociStitched	chr10	74451194	74453108	1	1915	1960.1274	406.1508	13480	0
1_MACS_peak_9882_lociStitched	chr16	57167878	57169788	1	1911	1977.423	294.331	13481	0
1_MACS_peak_412_lociStitched	chr1	28695458	28697282	1	1825	3868.5216	435.024	13482	0
1_MACS_peak_9599_lociStitched	chr16	22447470	22449344	1	1875	2821.307	247.7428	13483	0
1_MACS_peak_2252_lociStitched	chr1	205818183	205820060	1	1878	3133.4638	621.8501	13484	0
1_MACS_peak_4622_lociStitched	chr11	63437978	63439850	1	1873	3037.8816	426.6288	13485	0
1_MACS_peak_22543_lociStitched	chr6	43483769	43485681	1	1913	2221.1704	614.8992	13486	0
2_MACS_peak_11309_lociStitched	chr17	65988595	65990579	2	1888	2547.2576	264.4672	13487	0
1_MACS_peak_24724_lociStitched	chr7	123698702	123700588	1	1887	2965.3578	663.1176	13488	0
1_MACS_peak_411_lociStitched	chr1	28654765	28656616	1	1852	3361.7862	373.3467	13489	0
1_MACS_peak_580_lociStitched	chr1	39648840	39650765	1	1926	1484.3675	418.88	13490	0
1_MACS_peak_12014_lociStitched	chr18	54718144	54720056	1	1913	1764.3936	177.816	13491	0
1_MACS_peak_24415_lociStitched	chr7	94536261	94538178	1	1918	1637.5014	229.4649	13492	0
1_MACS_peak_14891_lociStitched	chr2	178976691	178978580	1	1890	2707.8815	483.7729	13493	0
1_MACS_peak_1475_lociStitched	chr1	149532146	149534054	1	1909	2158.7112	446.8536	13494	0
1_MACS_peak_17291_lociStitched	chr3	10067268	10069167	1	1900	2342.4165	372.5838	13495	0
1_MACS_peak_20178_lociStitched	chr4	154169522	154171437	1	1916	1816.952	348.913	13496	0
1_MACS_peak_20913_lociStitched	chr5	72860198	72862081	1	1884	2829.9607	476.9639	13497	0
1_MACS_peak_15359_lociStitched	chr2	231182494	231184413	1	1920	1589.5077	283.0525	13498	0
1_MACS_peak_19466_lociStitched	chr4	57950883	57952811	1	1929	1207.3136	346.6544	13499	0
1_MACS_peak_24081_lociStitched	chr7	46583314	46585239	1	1926	1296.68	265.65	13500	0
1_MACS_peak_26518_lociStitched	chr9	42854250	42856183	1	1934	815.9193	366.3035	13501	0
1_MACS_peak_12203_lociStitched	chr19	983445	985319	1	1875	3104.0936	561.263	13502	0
1_MACS_peak_25986_lociStitched	chr8	125639308	125641148	1	1841	3564.264	404.8	13503	0
1_MACS_peak_3064_lociStitched	chr10	31422085	31423981	1	1897	2436.5496	400.4352	13504	0
1_MACS_peak_3639_lociStitched	chr10	96942518	96944406	1	1889	2611.4816	378.544	13505	0
1_MACS_peak_13990_lociStitched	chr2	70519838	70521693	1	1856	3259.977	358.5715	13506	0
1_MACS_peak_22683_lociStitched	chr6	58194652	58196583	1	1932	1017.2508	390.8344	13507	0
1_MACS_peak_5664_lociStitched	chr12	14955627	14957539	1	1913	2121.5552	571.8792	13508	0
1_MACS_peak_225_lociStitched	chr1	19577323	19578989	1	1667	5543.1152	353.6918	13509	0
1_MACS_peak_20532_lociStitched	chr5	15366249	15368161	1	1913	2023.6608	483.9272	13510	0
1_MACS_peak_4899_lociStitched	chr11	75691880	75693809	1	1930	1018.3191	291.279	13511	0
1_MACS_peak_9483_lociStitched	chr16	12043250	12045177	1	1928	1230.7749	378.0774	13512	0
1_MACS_peak_12654_lociStitched	chr19	17861366	17863220	1	1855	3305.1258	402.6888	13513	0
1_MACS_peak_24034_lociStitched	chr7	43945115	43947020	1	1906	1903.476	152.9715	13514	0
1_MACS_peak_59_lociStitched	chr1	3773019	3774932	1	1914	1798.0287	312.3929	13515	0
1_MACS_peak_4196_lociStitched	chr11	10509730	10511649	1	1920	1587.7806	339.4711	13516	0
1_MACS_peak_21230_lociStitched	chr5	113696625	113698549	1	1925	1322.3652	313.4196	13517	0
1_MACS_peak_21330_lociStitched	chr5	126852595	126854485	1	1891	2553.012	400.302	13518	0
1_MACS_peak_19134_lociStitched	chr4	6641977	6643890	1	1914	1822.5151	342.0444	13519	0
1_MACS_peak_6988_lociStitched	chr13	30968463	30970335	1	1873	2694.3696	142.272	13520	0
1_MACS_peak_16628_lociStitched	chr22	17305275	17307098	1	1824	3757.0207	356.7611	13521	0
1_MACS_peak_19188_lociStitched	chr4	12988111	12990041	1	1931	920.803	326.17	13522	0
1_MACS_peak_17518_lociStitched	chr3	37807891	37809783	1	1893	2464.8976	373.1024	13523	0
1_MACS_peak_12041_lociStitched	chr18	56428115	56430040	1	1926	1388.8875	463.54	13524	0
1_MACS_peak_245_lociStitched	chr1	21348115	21350005	1	1891	2521.071	381.591	13525	0
1_MACS_peak_17033_lociStitched	chr22	40352399	40354321	1	1923	1360.776	277.3446	13526	0
1_MACS_peak_16937_lociStitched	chr22	37335958	37337874	1	1917	1736.854	399.8692	13527	0
1_MACS_peak_26493_lociStitched	chr9	37800046	37801942	1	1897	2329.9944	353.9832	13528	0
1_MACS_peak_11764_lociStitched	chr18	21032282	21034197	1	1916	1906.191	542.9025	13529	0
1_MACS_peak_27084_lociStitched	chr9	125702497	125704414	1	1918	1673.3493	390.8763	13530	0
1_MACS_peak_17067_lociStitched	chr22	42062020	42063919	1	1900	2308.4244	426.7053	13531	0
1_MACS_peak_10885_lociStitched	chr17	40020248	40022117	1	1870	2940.6846	353.9886	13532	0
1_MACS_peak_14768_lociStitched	chr2	169408250	169410175	1	1926	1188.3025	318.2025	13533	0
1_MACS_peak_20918_lociStitched	chr5	73871976	73873873	1	1898	2241.8746	310.5389	13534	0
1_MACS_peak_27658_lociStitched	chrX	42728028	42729951	1	1924	1144.7619	168.4548	13535	0
1_MACS_peak_22540_lociStitched	chr6	43350580	43352499	1	1920	1612.1519	438.4915	13536	0
1_MACS_peak_2574_lociStitched	chr1	229575916	229577841	1	1926	1451.835	600.215	13537	0
1_MACS_peak_3870_lociStitched	chr10	115784190	115786112	1	1923	1272.5562	259.8544	13538	0
1_MACS_peak_21475_lociStitched	chr5	139630497	139632424	1	1928	1132.4979	433.3823	13539	0
1_MACS_peak_2132_lociStitched	chr1	200270534	200272423	1	1890	2744.3392	615.814	13540	0
1_MACS_peak_27680_lociStitched	chrX	46305719	46307617	1	1899	2083.2448	195.3042	13541	0
1_MACS_peak_5711_lociStitched	chr12	23390776	23392704	1	1929	901.9184	305.0096	13542	0
1_MACS_peak_21811_lociStitched	chr5	175402067	175403977	1	1911	1864.16	362.9	13543	0
1_MACS_peak_26314_lociStitched	chr9	15421949	15423846	1	1898	2112.1198	212.8434	13544	0
1_MACS_peak_4383_lociStitched	chr11	34264932	34266824	1	1893	2433.6796	401.6716	13545	0
1_MACS_peak_12658_lociStitched	chr19	18042761	18044631	1	1871	2964.511	431.035	13546	0
1_MACS_peak_11302_lociStitched	chr17	65361621	65363520	1	1900	2189.1672	354.1635	13547	0
1_MACS_peak_8608_lociStitched	chr15	50539295	50541200	1	1906	2048.256	397.764	13548	0
1_MACS_peak_2948_lociStitched	chr10	17798117	17800034	1	1918	1433.916	241.542	13549	0
1_MACS_peak_23633_lociStitched	chr7	5084733	5086647	1	1915	1752.6498	441.9426	13550	0
1_MACS_peak_7772_lociStitched	chr14	58710673	58712554	1	1882	2569.0698	288.1692	13551	0
1_MACS_peak_27194_lociStitched	chr9	131266172	131268091	1	1920	1553.0467	479.1743	13552	0
1_MACS_peak_5607_lociStitched	chr12	11323378	11325177	1	1800	4171.3413	485.0104	13553	0
1_MACS_peak_21553_lociStitched	chr5	146256317	146258220	1	1904	2139.9235	454.4364	13554	0
1_MACS_peak_28055_lociStitched	chrX	108779362	108781258	1	1897	2226.852	335.2128	13555	0
1_MACS_peak_5480_lociStitched	chr12	4647027	4648885	1	1859	3225.8596	480.293	13556	0
1_MACS_peak_24746_lociStitched	chr7	126359621	126361546	1	1926	1007.3525	337.0675	13557	0
1_MACS_peak_18795_lociStitched	chr3	179263632	179265549	1	1918	1581.1416	441.2934	13558	0
1_MACS_peak_4101_lociStitched	chr11	3399357	3401266	1	1910	1939.3531	473.2411	13559	0
1_MACS_peak_14959_lociStitched	chr2	187767811	187769734	1	1924	1067.6496	260.9511	13560	0
1_MACS_peak_6667_lociStitched	chr12	111027946	111029795	1	1850	3151.4356	248.6905	13561	0
1_MACS_peak_2983_lociStitched	chr10	22666779	22668701	1	1923	1214.5118	358.0686	13562	0
1_MACS_peak_4808_lociStitched	chr11	68529846	68531762	1	1917	1523.4116	354.2684	13563	0
1_MACS_peak_24876_lociStitched	chr7	139761758	139763644	1	1887	2467.2652	336.2738	13564	0
1_MACS_peak_2075_lociStitched	chr1	192710419	192712338	1	1920	1417.1815	398.1925	13565	0
1_MACS_peak_3964_lociStitched	chr10	126196154	126198061	1	1908	1849.0272	330.2924	13566	0
1_MACS_peak_17208_lociStitched	chr22	51221255	51223171	1	1917	1652.1668	501.992	13567	0
1_MACS_peak_6962_lociStitched	chr13	26974124	26976048	1	1925	1038.96	369.2156	13568	0
1_MACS_peak_26489_lociStitched	chr9	37575297	37577194	1	1898	2241.4952	422.0825	13569	0
1_MACS_peak_5749_lociStitched	chr12	26969249	26971157	1	1909	1765.0908	301.464	13570	0
1_MACS_peak_15900_lociStitched	chr20	35373736	35375573	1	1838	3480.3802	389.444	13571	0
1_MACS_peak_22129_lociStitched	chr6	18358964	18360886	1	1923	1138.0162	347.3054	13572	0
1_MACS_peak_4633_lociStitched	chr11	63932698	63934609	1	1912	1621.2924	296.0139	13573	0
1_MACS_peak_4539_lociStitched	chr11	58938773	58940690	1	1918	1447.9101	393.3684	13574	0
1_MACS_peak_15_lociStitched	chr1	1259436	1261336	1	1901	2032.05	322.81	13575	0
1_MACS_peak_729_lociStitched	chr1	46390674	46392597	1	1924	1080.3414	402.6762	13576	0
1_MACS_peak_5887_lociStitched	chr12	42753627	42755517	1	1891	2315.061	323.946	13577	0
1_MACS_peak_13005_lociStitched	chr19	45272804	45274720	1	1917	1492.9472	400.0608	13578	0
1_MACS_peak_25409_lociStitched	chr8	37619251	37621102	1	1852	3225.9228	398.7054	13579	0
1_MACS_peak_25374_lociStitched	chr8	30600680	30602536	1	1857	3260.2496	526.3616	13580	0
1_MACS_peak_2727_lociStitched	chr1	246669569	246671487	1	1919	1528.0706	555.261	13581	0
1_MACS_peak_8779_lociStitched	chr15	65821887	65823798	1	1912	1661.0412	360.2235	13582	0
1_MACS_peak_22260_lociStitched	chr6	28071842	28073709	1	1868	3074.2022	560.1	13583	0
1_MACS_peak_5134_lociStitched	chr11	108491390	108493310	1	1921	1239.552	389.76	13584	0
1_MACS_peak_15921_lociStitched	chr20	35936346	35938267	1	1922	1184.2965	435.6828	13585	0
1_MACS_peak_10780_lociStitched	chr17	36104713	36106594	1	1882	2567.9412	376.7643	13586	0
1_MACS_peak_559_lociStitched	chr1	38060533	38062449	1	1917	1566.1384	522.4932	13587	0
1_MACS_peak_6806_lociStitched	chr12	122984149	122986028	1	1880	2516.9205	286.5475	13588	0
1_MACS_peak_10693_lociStitched	chr17	30070689	30072609	1	1921	1077.312	287.232	13589	0
1_MACS_peak_12048_lociStitched	chr18	56658957	56660874	1	1918	1214.8029	247.6764	13590	0
1_MACS_peak_5891_lociStitched	chr12	42982876	42984797	1	1922	1011.2144	314.6598	13591	0
1_MACS_peak_20845_lociStitched	chr5	64398192	64400073	1	1882	2418.2136	245.8467	13592	0
1_MACS_peak_838_lociStitched	chr1	59238391	59240285	1	1895	2229.4274	400.581	13593	0
1_MACS_peak_13765_lociStitched	chr2	54013176	54015076	1	1901	2187.85	550.43	13594	0
2_MACS_peak_9350_lociStitched	chr16	3125019	3127319	2	1920	1121.71	323.84	13595	0
1_MACS_peak_9933_lociStitched	chr16	64470880	64472788	1	1909	1546.0524	218.0844	13596	0
1_MACS_peak_16348_lociStitched	chr21	26933477	26935380	1	1904	1829.1636	327.316	13597	0
1_MACS_peak_3209_lociStitched	chr10	54015969	54017868	1	1900	2068.3908	437.9094	13598	0
1_MACS_peak_22417_lociStitched	chr6	34724075	34725924	1	1850	3351.4974	546.9342	13599	0
1_MACS_peak_11569_lociStitched	chr17	80090677	80092592	1	1916	1184.8105	222.3315	13600	0
1_MACS_peak_24400_lociStitched	chr7	92397265	92399186	1	1922	853.5003	334.4461	13601	0
1_MACS_peak_21485_lociStitched	chr5	140026318	140028217	1	1900	1961.8569	345.8079	13602	0
1_MACS_peak_21413_lociStitched	chr5	134073399	134075312	1	1914	1500.7485	464.6677	13603	0
1_MACS_peak_25800_lociStitched	chr8	97656609	97658490	1	1882	2412.7587	305.6625	13604	0
1_MACS_peak_16924_lociStitched	chr22	36830911	36832820	1	1910	1634.4858	434.8702	13605	0
1_MACS_peak_28330_lociStitched	chrX	154254407	154256314	1	1908	1468.39	185.3604	13606	0
1_MACS_peak_16048_lociStitched	chr20	45622264	45624176	1	1913	1535.5272	483.736	13607	0
1_MACS_peak_11783_lociStitched	chr18	22744079	22745990	1	1912	1520.2005	422.5221	13608	0
1_MACS_peak_7029_lociStitched	chr13	34252635	34254540	1	1906	1735.836	378.333	13609	0
1_MACS_peak_16074_lociStitched	chr20	47653868	47655778	1	1911	1569.065	424.211	13610	0
1_MACS_peak_19277_lociStitched	chr4	26584710	26586618	1	1909	1859.7276	625.4424	13611	0
1_MACS_peak_4278_lociStitched	chr11	18267362	18269252	1	1891	2521.449	670.761	13612	0
1_MACS_peak_25821_lociStitched	chr8	101397595	101399488	1	1894	1995.9792	239.0859	13613	0
1_MACS_peak_2080_lociStitched	chr1	193051901	193053808	1	1908	1807.2639	546.3555	13614	0
1_MACS_peak_6821_lociStitched	chr12	123567730	123569597	1	1868	2646.4725	239.5361	13615	0
1_MACS_peak_14662_lociStitched	chr2	153962520	153964424	1	1905	1678.9472	304.4496	13616	0
1_MACS_peak_15702_lociStitched	chr20	17983596	17985506	1	1911	1425.624	309.611	13617	0
1_MACS_peak_20890_lociStitched	chr5	69696146	69698041	1	1896	1993.54	310.9695	13618	0
1_MACS_peak_24269_lociStitched	chr7	75114413	75116321	1	1909	1661.4864	456.5844	13619	0
1_MACS_peak_953_lociStitched	chr1	72748404	72750281	1	1878	2524.565	355.5038	13620	0
1_MACS_peak_27489_lociStitched	chrX	16137053	16138964	1	1912	1244.6343	190.1445	13621	0
1_MACS_peak_18788_lociStitched	chr3	178913139	178915050	1	1912	1399.2342	351.2418	13622	0
1_MACS_peak_27706_lociStitched	chrX	47517479	47519348	1	1870	2597.3493	248.577	13623	0
1_MACS_peak_12647_lociStitched	chr19	17530018	17531922	1	1905	1669.0464	331.1056	13624	0
1_MACS_peak_1646_lociStitched	chr1	155686026	155687929	1	1904	1883.0185	507.3398	13625	0
1_MACS_peak_22762_lociStitched	chr6	79576452	79578318	1	1867	2707.7526	304.7178	13626	0
1_MACS_peak_3288_lociStitched	chr10	65224558	65226468	1	1911	1477.576	413.515	13627	0
1_MACS_peak_3105_lociStitched	chr10	38382611	38384510	1	1900	1884.9474	369.7353	13628	0
1_MACS_peak_19324_lociStitched	chr4	38106617	38108525	1	1909	1415.736	261.2052	13629	0
1_MACS_peak_24266_lociStitched	chr7	75027867	75029736	1	1870	2706.312	377.1642	13630	0
1_MACS_peak_5318_lociStitched	chr11	124491857	124493718	1	1862	2978.1583	478.6492	13631	0
1_MACS_peak_17899_lociStitched	chr3	69227465	69229376	1	1912	1480.8339	490.1715	13632	0
1_MACS_peak_21824_lociStitched	chr5	176073510	176075408	1	1899	1916.2208	379.2204	13633	0
1_MACS_peak_16962_lociStitched	chr22	38301555	38303445	1	1891	1992.249	202.23	13634	0
1_MACS_peak_7227_lociStitched	chr13	65566991	65568900	1	1910	1224.0508	135.539	13635	0
1_MACS_peak_5807_lociStitched	chr12	31755723	31757637	1	1915	1064.3754	280.7838	13636	0
1_MACS_peak_10926_lociStitched	chr17	40975372	40977265	1	1894	2044.2507	357.9663	13637	0
1_MACS_peak_12580_lociStitched	chr19	14799904	14801773	1	1870	2626.5057	311.9361	13638	0
1_MACS_peak_7599_lociStitched	chr14	31090581	31092485	1	1905	1587.3648	294.7392	13639	0
1_MACS_peak_12675_lociStitched	chr19	18483811	18485694	1	1884	2093.7077	123.3365	13640	0
1_MACS_peak_8519_lociStitched	chr15	44037708	44039586	1	1879	2429.5686	337.4766	13641	0
1_MACS_peak_13715_lociStitched	chr2	46688331	46690208	1	1878	2605.0883	489.3339	13642	0
1_MACS_peak_27483_lociStitched	chrX	15799589	15801460	1	1872	2407.7899	150.6155	13643	0
1_MACS_peak_27482_lociStitched	chrX	15767560	15769470	1	1911	1290.969	302.735	13644	0
1_MACS_peak_1230_lociStitched	chr1	110678725	110680634	1	1910	1314.1556	278.1413	13645	0
1_MACS_peak_27180_lociStitched	chr9	130813583	130815488	1	1906	1479.6135	262.3185	13646	0
1_MACS_peak_16542_lociStitched	chr21	43668815	43670727	1	1913	1404.5552	557.1568	13647	0
1_MACS_peak_12785_lociStitched	chr19	34744677	34746578	1	1902	1730.2902	362.1405	13648	0
1_MACS_peak_20776_lociStitched	chr5	56135454	56137360	1	1907	1392.1424	239.0124	13649	0
1_MACS_peak_21228_lociStitched	chr5	112824069	112825984	1	1916	959.032	357.722	13650	0
1_MACS_peak_7509_lociStitched	chr14	21776112	21778018	1	1907	1476.0064	329.738	13651	0
1_MACS_peak_11199_lociStitched	chr17	57297148	57299033	1	1886	2452.5735	573.6055	13652	0
1_MACS_peak_24774_lociStitched	chr7	128523216	128525021	1	1806	4033.092	604.675	13653	0
1_MACS_peak_16000_lociStitched	chr20	43149703	43151556	1	1854	3087.6539	470.4767	13654	0
1_MACS_peak_13414_lociStitched	chr2	17536338	17538247	1	1910	1313.2011	352.4014	13655	0
1_MACS_peak_7816_lociStitched	chr14	64225509	64227406	1	1898	1715.6468	233.7104	13656	0
1_MACS_peak_1320_lociStitched	chr1	118228200	118230109	1	1910	1095.766	138.2116	13657	0
1_MACS_peak_25243_lociStitched	chr8	22525519	22527387	1	1869	2794.3412	508.4696	13658	0
1_MACS_peak_26117_lociStitched	chr8	142215611	142217475	1	1865	2714.1704	339.0616	13659	0
1_MACS_peak_22903_lociStitched	chr6	93418900	93420801	1	1902	1542.0912	221.6566	13660	0
1_MACS_peak_5555_lociStitched	chr12	9066205	9068103	1	1899	1737.0496	311.6516	13661	0
1_MACS_peak_8706_lociStitched	chr15	59808322	59810214	1	1893	2106.9312	475.838	13662	0
1_MACS_peak_8301_lociStitched	chr15	28833740	28835643	1	1904	1499.564	276.5059	13663	0
1_MACS_peak_24413_lociStitched	chr7	94249818	94251709	1	1892	2333.1158	672.8178	13664	0
1_MACS_peak_871_lociStitched	chr1	62189966	62191848	1	1883	2400.6792	478.7808	13665	0
1_MACS_peak_12904_lociStitched	chr19	40853542	40855447	1	1906	1449.8955	330.1365	13666	0
1_MACS_peak_27779_lociStitched	chrX	53023896	53025709	1	1814	3515.7696	230.6136	13667	0
1_MACS_peak_7285_lociStitched	chr13	78419712	78421616	1	1905	1481.312	319.1104	13668	0
1_MACS_peak_23579_lociStitched	chr6	170150904	170152779	1	1876	2330.0625	232.6875	13669	0
1_MACS_peak_27229_lociStitched	chr9	132564581	132566483	1	1903	1577.5188	330.948	13670	0
1_MACS_peak_10376_lociStitched	chr17	5184789	5186678	1	1890	1997.0508	285.8057	13671	0
1_MACS_peak_13801_lociStitched	chr2	58135157	58137058	1	1902	1612.4282	325.6413	13672	0
1_MACS_peak_3940_lociStitched	chr10	124638259	124640164	1	1906	1669.542	562.1655	13673	0
1_MACS_peak_10621_lociStitched	chr17	26697976	26699888	1	1913	1078.1768	391.5776	13674	0
1_MACS_peak_1247_lociStitched	chr1	111681764	111683646	1	1883	2170.5106	266.1148	13675	0
1_MACS_peak_24118_lociStitched	chr7	52613178	52615089	1	1912	1010.919	266.7756	13676	0
1_MACS_peak_27822_lociStitched	chrX	57977416	57979306	1	1891	1761.102	94.689	13677	0
1_MACS_peak_1330_lociStitched	chr1	120254249	120256156	1	1908	1196.8332	212.6305	13678	0
1_MACS_peak_8364_lociStitched	chr15	33215671	33217579	1	1909	1277.2152	351.8352	13679	0
1_MACS_peak_18961_lociStitched	chr3	192126549	192128448	1	1900	1766.6397	424.4265	13680	0
1_MACS_peak_20456_lociStitched	chr5	1535717	1537589	1	1873	2433.7872	280.2384	13681	0
1_MACS_peak_28314_lociStitched	chrX	153656089	153657972	1	1884	2101.8046	239.3293	13682	0
1_MACS_peak_14644_lociStitched	chr2	152627267	152629169	1	1903	1504.1016	304.5102	13683	0
1_MACS_peak_23100_lociStitched	chr6	116725548	116727454	1	1907	1395.5732	399.1164	13684	0
1_MACS_peak_21671_lociStitched	chr5	156997640	156999537	1	1898	1850.5235	456.9873	13685	0
1_MACS_peak_21961_lociStitched	chr6	5260832	5262411	1	1580	6163.4686	438.8041	13686	0
1_MACS_peak_2139_lociStitched	chr1	200677567	200679475	1	1909	1348.1928	480.2436	13687	0
1_MACS_peak_10884_lociStitched	chr17	39991515	39993412	1	1898	1657.0295	278.2899	13688	0
1_MACS_peak_19854_lociStitched	chr4	107926589	107928496	1	1908	1232.3034	317.1341	13689	0
1_MACS_peak_8753_lociStitched	chr15	64647249	64649155	1	1907	1455.231	484.5052	13690	0
1_MACS_peak_26484_lociStitched	chr9	37421743	37423609	1	1867	2655.6912	392.4198	13691	0
1_MACS_peak_19428_lociStitched	chr4	53524601	53526484	1	1884	1999.9343	178.5084	13692	0
1_MACS_peak_13087_lociStitched	chr19	48706318	48708218	1	1901	1760.16	527.63	13693	0
1_MACS_peak_17931_lociStitched	chr3	72125860	72127767	1	1908	1175.0934	299.9711	13694	0
1_MACS_peak_10393_lociStitched	chr17	6140672	6142568	1	1897	1731.4272	341.8488	13695	0
1_MACS_peak_9153_lociStitched	chr15	91072398	91074300	1	1903	1330.2588	194.5746	13696	0
1_MACS_peak_25771_lociStitched	chr8	95020846	95022702	1	1857	2683.776	214.1824	13697	0
1_MACS_peak_6601_lociStitched	chr12	106506304	106508193	1	1890	1977.783	355.3209	13698	0
1_MACS_peak_23476_lociStitched	chr6	155738251	155740094	1	1844	2912.3086	188.3546	13699	0
1_MACS_peak_15571_lociStitched	chr20	4017960	4019819	1	1860	2829.7698	429.9867	13700	0
1_MACS_peak_19711_lociStitched	chr4	88342946	88344750	1	1805	3961.0428	588.6452	13701	0
1_MACS_peak_9409_lociStitched	chr16	6987561	6989457	1	1897	1687.8192	320.424	13702	0
1_MACS_peak_522_lociStitched	chr1	36183438	36185317	1	1880	2285.8035	373.3573	13703	0
1_MACS_peak_7563_lociStitched	chr14	24562704	24564592	1	1889	1829.6608	185.4016	13704	0
1_MACS_peak_10256_lociStitched	chr16	89929566	89931465	1	1900	1468.1169	227.3103	13705	0
1_MACS_peak_23157_lociStitched	chr6	123722591	123724492	1	1902	1441.7184	292.3738	13706	0
1_MACS_peak_14761_lociStitched	chr2	169102617	169104520	1	1904	1295.3721	250.8154	13707	0
