REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06.bam	38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
1_MACS_peak_19013_lociStitched	chr5	160737572	160739343	1	1772	927.6498	270.4317
1_MACS_peak_19088_lociStitched	chr5	173042597	173044368	1	1772	4551.8242	503.8495
1_MACS_peak_20597_lociStitched	chr6	170150917	170152688	1	1772	2802.0762	192.5077
1_MACS_peak_21164_lociStitched	chr7	73096832	73098603	1	1772	2193.9148	377.223
1_MACS_peak_22686_lociStitched	chr8	125639447	125641218	1	1772	1531.2066	401.4857
1_MACS_peak_3575_lociStitched	chr11	2503764	2505534	1	1771	1194.573	153.98999999999998
1_MACS_peak_4333_lociStitched	chr11	77849752	77851522	1	1771	1716.546	411.171
1_MACS_peak_5550_lociStitched	chr12	81096019	81097789	1	1771	1640.0819999999999	367.098
1_MACS_peak_6119_lociStitched	chr13	33761815	33763585	1	1771	974.385	215.586
1_MACS_peak_6819_lociStitched	chr14	75592892	75594662	1	1771	2156.214	159.123
1_MACS_peak_7541_lociStitched	chr15	64647267	64649037	1	1771	1274.754	282.138
1_MACS_peak_8941_lociStitched	chr16	90060893	90062663	1	1771	1759.734	224.61300000000003
1_MACS_peak_9997_lociStitched	chr17	72771693	72773463	1	1771	1342.722	342.495
1_MACS_peak_12598_lociStitched	chr2	95830584	95832354	1	1771	2056.209	465.864
1_MACS_peak_13650_lociStitched	chr2	239334761	239336531	1	1771	2314.983	300.546
1_MACS_peak_16721_lociStitched	chr3	184052933	184054703	1	1771	1613.8860000000002	471.70500000000004
1_MACS_peak_23426_lociStitched	chr9	100125228	100126998	1	1771	1638.135	323.733
1_MACS_peak_1766_lociStitched	chr1	184328382	184330151	1	1770	1198.8513	459.4093
1_MACS_peak_2854_lociStitched	chr10	64537697	64539466	1	1770	1093.0651	310.4595
1_MACS_peak_7731_lociStitched	chr15	77196634	77198403	1	1770	2575.6639999999998	225.1937
1_MACS_peak_7813_lociStitched	chr15	83654047	83655816	1	1770	1865.7643	430.3977
1_MACS_peak_10685_lociStitched	chr18	67955438	67957207	1	1770	1130.7448	69.1679
1_MACS_peak_13722_lociStitched	chr20	1932670	1934439	1	1770	1084.397	362.99879999999996
1_MACS_peak_13802_lociStitched	chr20	8136557	8138326	1	1770	1060.8693	267.4728
1_MACS_peak_15395_lociStitched	chr3	10156727	10158496	1	1770	2649.6082	527.1619999999999
1_MACS_peak_15516_lociStitched	chr3	26920581	26922350	1	1770	980.9105	311.8747
1_MACS_peak_17065_lociStitched	chr4	18234994	18236763	1	1770	932.0861000000001	264.46549999999996
1_MACS_peak_20579_lociStitched	chr6	166832279	166834048	1	1770	1617.2198	229.0855
1_MACS_peak_22115_lociStitched	chr8	26239711	26241480	1	1770	1752.0176	226.78580000000002
1_MACS_peak_23783_lociStitched	chr9	132804186	132805955	1	1770	1933.8708	176.36929999999998
1_MACS_peak_24038_lociStitched	chrX	19584092	19585861	1	1770	1411.1313	181.85320000000002
1_MACS_peak_1662_lociStitched	chr1	172149617	172151385	1	1769	1626.7368000000001	433.5136
1_MACS_peak_4292_lociStitched	chr11	74203849	74205617	1	1769	3915.0591999999997	381.004
1_MACS_peak_4645_lociStitched	chr11	122525964	122527732	1	1769	1425.008	323.0136
1_MACS_peak_5847_lociStitched	chr12	117598690	117600458	1	1769	1292.408	186.8776
1_MACS_peak_11213_lociStitched	chr19	18283910	18285678	1	1769	1016.7767999999999	417.9552
1_MACS_peak_14367_lociStitched	chr20	60757205	60758973	1	1769	2685.7688	298.6152
1_MACS_peak_16993_lociStitched	chr4	9002015	9003783	1	1769	1328.4751999999999	254.94559999999998
1_MACS_peak_20154_lociStitched	chr6	108395070	108396838	1	1769	2622.6512000000002	307.4552
1_MACS_peak_3894_lociStitched	chr11	46688716	46690483	1	1768	1089.1788	347.56890000000004
1_MACS_peak_8534_lociStitched	chr16	49474538	49476305	1	1768	1966.8477	292.7919
1_MACS_peak_11282_lociStitched	chr19	24005952	24007719	1	1768	1103.3147999999999	232.0071
1_MACS_peak_20424_lociStitched	chr6	140085014	140086781	1	1768	1092.3594	277.419
1_MACS_peak_20487_lociStitched	chr6	151772640	151774407	1	1768	1263.9351000000001	266.4636
1_MACS_peak_20752_lociStitched	chr7	17728925	17730692	1	1768	1273.3002000000001	267.7005
1_MACS_peak_8459_lociStitched	chr16	30786397	30788163	1	1767	2834.2534	337.306
1_MACS_peak_13943_lociStitched	chr20	25676194	25677960	1	1767	3371.4706	365.56199999999995
1_MACS_peak_20083_lociStitched	chr6	96232438	96234204	1	1767	1353.1091999999999	245.82719999999998
1_MACS_peak_21194_lociStitched	chr7	74488620	74490386	1	1767	2063.7476	302.869
1_MACS_peak_24547_lociStitched	chrX	134654175	134655941	1	1767	1572.4464	149.9334
1_MACS_peak_285_lociStitched	chr1	24104068	24105833	1	1766	1907.4355	275.1635
1_MACS_peak_789_lociStitched	chr1	55352031	55353796	1	1766	2535.952	236.86300000000003
1_MACS_peak_1380_lociStitched	chr1	153630362	153632127	1	1766	2961.4935	501.25999999999993
1_MACS_peak_1778_lociStitched	chr1	184805261	184807026	1	1766	836.0805	479.727
1_MACS_peak_3505_lociStitched	chr10	134116718	134118483	1	1766	1595.3835000000001	195.0325
1_MACS_peak_4412_lociStitched	chr11	93275429	93277194	1	1766	1458.2430000000002	232.80349999999999
1_MACS_peak_5291_lociStitched	chr12	52497838	52499603	1	1766	1790.0629999999999	462.25350000000003
1_MACS_peak_7472_lociStitched	chr15	57024444	57026209	1	1766	4075.385	332.87899999999996
1_MACS_peak_8149_lociStitched	chr16	8631674	8633439	1	1766	1156.075	294.755
1_MACS_peak_17032_lociStitched	chr4	13612377	13614142	1	1766	1010.1095	393.06550000000004
1_MACS_peak_17787_lociStitched	chr4	159689481	159691246	1	1766	1982.801	267.92699999999996
1_MACS_peak_18680_lociStitched	chr5	130587759	130589524	1	1766	1796.9465	441.77950000000004
1_MACS_peak_19397_lociStitched	chr6	16835997	16837762	1	1766	1211.849	283.106
1_MACS_peak_227_lociStitched	chr1	17786653	17788417	1	1765	1156.1256	311.8752
1_MACS_peak_2326_lociStitched	chr1	238816218	238817982	1	1765	822.2004000000001	342.92159999999996
1_MACS_peak_10218_lociStitched	chr17	80230574	80232338	1	1765	7032.3624	284.70959999999997
1_MACS_peak_11765_lociStitched	chr19	57751300	57753064	1	1765	2111.6844	497.0952
1_MACS_peak_12837_lociStitched	chr2	119980586	119982350	1	1765	1670.6844	293.706
1_MACS_peak_17550_lociStitched	chr4	109541094	109542858	1	1765	3048.5448	386.66880000000003
1_MACS_peak_19374_lociStitched	chr6	15022654	15024418	1	1765	1838.4408	231.43680000000003
1_MACS_peak_20546_lociStitched	chr6	160113408	160115172	1	1765	2586.906	150.1164
1_MACS_peak_22443_lociStitched	chr8	79356311	79358075	1	1765	3158.442	434.6496
1_MACS_peak_22488_lociStitched	chr8	88377759	88379523	1	1765	1248.2064	205.8588
1_MACS_peak_22731_lociStitched	chr8	129251932	129253696	1	1765	1165.2984	308.1708
1_MACS_peak_2556_lociStitched	chr10	15901433	15903196	1	1764	2054.0713	358.9468
1_MACS_peak_5456_lociStitched	chr12	66523662	66525425	1	1764	2089.6839	344.49019999999996
1_MACS_peak_6259_lociStitched	chr13	65727582	65729345	1	1764	1380.9578999999999	131.3435
1_MACS_peak_6719_lociStitched	chr14	64319105	64320868	1	1764	1436.4923999999999	117.59209999999999
1_MACS_peak_10956_lociStitched	chr19	8333217	8334980	1	1764	1874.4216	522.3769
1_MACS_peak_11255_lociStitched	chr19	20011082	20012845	1	1764	1570.6567	254.9298
1_MACS_peak_14025_lociStitched	chr20	33264214	33265977	1	1764	2078.577	264.45
1_MACS_peak_20077_lociStitched	chr6	94736443	94738206	1	1764	794.4078	224.2536
1_MACS_peak_23141_lociStitched	chr9	37921554	37923317	1	1764	1744.3121999999998	370.0537
1_MACS_peak_817_lociStitched	chr1	60042737	60044499	1	1763	1045.2184	376.3632
1_MACS_peak_4783_lociStitched	chr12	782454	784216	1	1763	1414.0049999999999	252.84699999999998
1_MACS_peak_6796_lociStitched	chr14	73602680	73604442	1	1763	2338.174	199.8108
1_MACS_peak_8380_lociStitched	chr16	28650521	28652283	1	1763	830.0782	333.3704
1_MACS_peak_9610_lociStitched	chr17	41993955	41995717	1	1763	1970.9732000000001	533.3574000000001
1_MACS_peak_11302_lociStitched	chr19	29702884	29704646	1	1763	4032.1608000000006	352.40000000000003
1_MACS_peak_11767_lociStitched	chr19	57831084	57832846	1	1763	3161.7327999999998	268.88120000000004
1_MACS_peak_12941_lociStitched	chr2	135496732	135498494	1	1763	910.9540000000001	327.0272
1_MACS_peak_14701_lociStitched	chr21	46359130	46360892	1	1763	1527.4778000000001	398.212
1_MACS_peak_15411_lociStitched	chr3	11886995	11888757	1	1763	1643.9460000000001	408.78400000000005
1_MACS_peak_15874_lociStitched	chr3	58418550	58420312	1	1763	2867.1264	326.14619999999996
1_MACS_peak_16191_lociStitched	chr3	122232486	122234248	1	1763	2996.8096	306.7642
1_MACS_peak_18365_lociStitched	chr5	72143606	72145368	1	1763	2540.2754	261.4808
1_MACS_peak_19803_lociStitched	chr6	44094262	44096024	1	1763	1621.2162	233.81740000000002
1_MACS_peak_21136_lociStitched	chr7	69702325	69704087	1	1763	1127.3276	298.4828
1_MACS_peak_21513_lociStitched	chr7	107219822	107221584	1	1763	3615.4478	313.63599999999997
1_MACS_peak_24066_lociStitched	chrX	24711196	24712958	1	1763	2176.7748	143.42680000000001
1_MACS_peak_15465_lociStitched	chr3	16841918	16843679	1	1762	817.9845	265.20660000000004
1_MACS_peak_16990_lociStitched	chr4	8535107	8536868	1	1762	1312.4732999999999	240.0243
1_MACS_peak_20211_lociStitched	chr6	113162349	113164110	1	1762	813.7581	274.716
1_MACS_peak_20288_lociStitched	chr6	127663763	127665524	1	1762	2526.8589	533.9352
1_MACS_peak_22191_lociStitched	chr8	30669064	30670825	1	1762	1735.1133	266.6154
1_MACS_peak_23003_lociStitched	chr9	19048455	19050216	1	1762	1571.1642	246.0117
1_MACS_peak_5037_lociStitched	chr12	25347449	25349209	1	1761	2025.76	301.136
1_MACS_peak_6311_lociStitched	chr13	83735992	83737752	1	1761	1155.44	232.14399999999998
1_MACS_peak_6505_lociStitched	chr14	23503152	23504912	1	1761	4335.232	212.07999999999998
1_MACS_peak_7824_lociStitched	chr15	84840894	84842654	1	1761	2000.592	296.384
1_MACS_peak_9491_lociStitched	chr17	37557142	37558902	1	1761	1530.672	214.192
1_MACS_peak_13148_lociStitched	chr2	175259608	175261368	1	1761	2198.944	509.344
1_MACS_peak_14467_lociStitched	chr21	26670169	26671929	1	1761	1035.76	321.2
1_MACS_peak_20042_lociStitched	chr6	88875277	88877037	1	1761	1140.304	246.576
1_MACS_peak_23961_lociStitched	chrX	9999411	10001171	1	1761	1525.744	309.76
1_MACS_peak_121_lociStitched	chr1	10050166	10051925	1	1760	1677.0306	282.8472
1_MACS_peak_8683_lociStitched	chr16	67764665	67766424	1	1760	1122.9456	428.49240000000003
1_MACS_peak_11356_lociStitched	chr19	36118983	36120742	1	1760	1493.9187000000002	407.9121
1_MACS_peak_12800_lociStitched	chr2	113719455	113721214	1	1760	1071.9346	373.6116
1_MACS_peak_20671_lociStitched	chr7	5897435	5899194	1	1760	1844.3115	344.2363
1_MACS_peak_21706_lociStitched	chr7	134142525	134144284	1	1760	3275.7857	603.3370000000001
1_MACS_peak_3435_lociStitched	chr10	125086436	125088194	1	1759	927.6965999999999	243.8346
1_MACS_peak_4651_lociStitched	chr11	122752920	122754678	1	1759	2240.9226	225.903
1_MACS_peak_11325_lociStitched	chr19	34248789	34250547	1	1759	1755.1871999999998	268.2708
1_MACS_peak_12911_lociStitched	chr2	132284868	132286626	1	1759	1735.3218	283.91700000000003
1_MACS_peak_16959_lociStitched	chr4	5867278	5869036	1	1759	1725.8286	395.7258
1_MACS_peak_20046_lociStitched	chr6	89672372	89674130	1	1759	1809.861	344.56800000000004
1_MACS_peak_22352_lociStitched	chr8	61704503	61706261	1	1759	1028.7816	345.6228
1_MACS_peak_22642_lociStitched	chr8	120844196	120845954	1	1759	1577.9807999999998	291.82800000000003
1_MACS_peak_136_lociStitched	chr1	11158886	11160643	1	1758	4137.9107	363.69899999999996
1_MACS_peak_4332_lociStitched	chr11	77789846	77791603	1	1758	2154.4334	439.25
1_MACS_peak_5257_lociStitched	chr12	50418276	50420033	1	1758	1741.7141	431.6949
1_MACS_peak_13422_lociStitched	chr2	210866521	210868278	1	1758	2369.6659	437.493
1_MACS_peak_15808_lociStitched	chr3	52231258	52233015	1	1758	1930.0645	384.2559
1_MACS_peak_19764_lociStitched	chr6	42693416	42695173	1	1758	1125.7099	313.6245
1_MACS_peak_23773_lociStitched	chr9	132564760	132566517	1	1758	1227.4402	233.50529999999998
1_MACS_peak_3966_lociStitched	chr11	60531629	60533385	1	1757	865.0056	391.4124
1_MACS_peak_4057_lociStitched	chr11	64125754	64127510	1	1757	2069.7972	327.84520000000003
1_MACS_peak_5927_lociStitched	chr12	123546684	123548440	1	1757	1784.2716	149.08440000000002
1_MACS_peak_7093_lociStitched	chr15	22386219	22387975	1	1757	2768.6852	555.4228
2_MACS_peak_7350_lociStitched	chr15	44676652	44678408	2	1750	783.7027999999999	192.63320000000002
1_MACS_peak_13241_lociStitched	chr2	191022142	191023898	1	1757	1220.7712000000001	281.1356
1_MACS_peak_14248_lociStitched	chr20	49125999	49127755	1	1757	2945.5144	322.7528
1_MACS_peak_14357_lociStitched	chr20	58751624	58753380	1	1757	1665.7416	253.21519999999998
1_MACS_peak_14416_lociStitched	chr21	9561465	9563221	1	1757	843.7579999999999	271.8288
1_MACS_peak_18870_lociStitched	chr5	145396008	145397764	1	1757	1150.18	231.61639999999997
1_MACS_peak_18912_lociStitched	chr5	149840071	149841827	1	1757	1275.9096	260.0636
2_MACS_peak_20529_lociStitched	chr6	158652349	158654105	2	1508	747.0024	124.85159999999999
1_MACS_peak_23688_lociStitched	chr9	129622238	129623994	1	1757	1862.4136	166.82
1_MACS_peak_3651_lociStitched	chr11	9405749	9407504	1	1756	5279.5665	320.463
1_MACS_peak_17969_lociStitched	chr5	442389	444144	1	1756	1787.292	340.821
1_MACS_peak_20912_lociStitched	chr7	36191919	36193674	1	1756	1137.24	306.2475
1_MACS_peak_21696_lociStitched	chr7	132765661	132767416	1	1756	3501.0494999999996	617.76
1_MACS_peak_3861_lociStitched	chr11	43928302	43930056	1	1755	1250.6019999999999	400.789
1_MACS_peak_5497_lociStitched	chr12	70808933	70810687	1	1755	1131.8562	305.72220000000004
1_MACS_peak_6806_lociStitched	chr14	74352689	74354443	1	1755	1446.6992	140.1446
1_MACS_peak_10965_lociStitched	chr19	8578080	8579834	1	1755	8373.946800000002	412.5408
1_MACS_peak_14378_lociStitched	chr20	61370945	61372699	1	1755	1504.932	352.90479999999997
1_MACS_peak_22136_lociStitched	chr8	27694269	27696023	1	1755	2231.088	372.3742
1_MACS_peak_1862_lociStitched	chr1	200749193	200750946	1	1754	1555.2616	475.58889999999997
1_MACS_peak_2007_lociStitched	chr1	208136092	208137845	1	1754	2907.3505	426.32959999999997
1_MACS_peak_3475_lociStitched	chr10	127583760	127585513	1	1754	1637.6526000000001	710.4909
1_MACS_peak_6126_lociStitched	chr13	35516337	35518090	1	1754	948.1977	168.1127
1_MACS_peak_11741_lociStitched	chr19	55972161	55973914	1	1754	1851.8692	462.61670000000004
1_MACS_peak_12636_lociStitched	chr2	98261500	98263253	1	1754	2031.727	449.8198
1_MACS_peak_14209_lociStitched	chr20	46355535	46357288	1	1754	1520.5521999999999	328.3369
1_MACS_peak_16090_lociStitched	chr3	110341508	110343261	1	1754	1122.0953	204.3998
1_MACS_peak_4428_lociStitched	chr11	95289262	95291014	1	1753	1203.2736	316.4112
1_MACS_peak_5292_lociStitched	chr12	53267063	53268815	1	1753	3120.1367999999998	197.976
1_MACS_peak_7432_lociStitched	chr15	51914026	51915778	1	1753	2094.6912	400.5072
1_MACS_peak_7709_lociStitched	chr15	75445007	75446759	1	1753	871.2696000000001	191.1432
1_MACS_peak_9729_lociStitched	chr17	47784385	47786137	1	1753	9173.647200000001	395.7768
1_MACS_peak_12270_lociStitched	chr2	60871241	60872993	1	1753	2483.2848	313.7832
1_MACS_peak_13057_lociStitched	chr2	162164193	162165945	1	1753	2945.2872	394.2
1_MACS_peak_16950_lociStitched	chr4	4576160	4577912	1	1753	2732.244	303.972
1_MACS_peak_20158_lociStitched	chr6	108867074	108868826	1	1753	1052.4264	353.5536
1_MACS_peak_20492_lociStitched	chr6	152128160	152129912	1	1753	1364.4576000000002	165.03840000000002
1_MACS_peak_20642_lociStitched	chr7	2811811	2813563	1	1753	1403.8776	226.70879999999997
1_MACS_peak_21692_lociStitched	chr7	131763093	131764845	1	1753	1172.6136	356.3568
1_MACS_peak_22211_lociStitched	chr8	35717779	35719531	1	1753	1245.4968	244.40400000000002
1_MACS_peak_23403_lociStitched	chr9	97766117	97767869	1	1753	1825.584	119.13600000000001
1_MACS_peak_1538_lociStitched	chr1	160509484	160511235	1	1752	1201.5362	484.5017
1_MACS_peak_3363_lociStitched	chr10	113942464	113944215	1	1752	1406.5783000000001	380.4923
1_MACS_peak_7769_lociStitched	chr15	79603009	79604760	1	1752	1978.2797999999998	353.8771
1_MACS_peak_17414_lociStitched	chr4	85964321	85966072	1	1752	1686.7383	363.1574
1_MACS_peak_19727_lociStitched	chr6	37321344	37323095	1	1752	1799.5027	357.20399999999995
1_MACS_peak_20354_lociStitched	chr6	135375047	135376798	1	1752	3087.1881	415.51230000000004
1_MACS_peak_23096_lociStitched	chr9	35645858	35647609	1	1752	1459.8087	257.92229999999995
1_MACS_peak_1721_lociStitched	chr1	180182239	180183989	1	1751	2036.125	427.35
1_MACS_peak_2723_lociStitched	chr10	43277176	43278926	1	1751	2667.0	406.34999999999997
1_MACS_peak_6035_lociStitched	chr13	21903509	21905259	1	1751	1180.55	125.99999999999999
1_MACS_peak_6737_lociStitched	chr14	65748803	65750553	1	1751	1042.475	299.59999999999997
1_MACS_peak_7190_lociStitched	chr15	31750468	31752218	1	1751	1175.475	328.475
1_MACS_peak_8523_lociStitched	chr16	48351489	48353239	1	1751	1049.65	218.92499999999998
1_MACS_peak_9055_lociStitched	chr17	5371157	5372907	1	1751	1842.925	313.425
1_MACS_peak_12053_lociStitched	chr2	31478324	31480074	1	1751	921.9000000000001	160.825
1_MACS_peak_14106_lociStitched	chr20	39303890	39305640	1	1751	1055.425	296.97499999999997
1_MACS_peak_16044_lociStitched	chr3	101279785	101281535	1	1751	2354.625	355.075
1_MACS_peak_20493_lociStitched	chr6	152142937	152144687	1	1751	1310.4	178.5
1_MACS_peak_5959_lociStitched	chr12	125549214	125550963	1	1750	1246.5123	111.2364
1_MACS_peak_6303_lociStitched	chr13	79232345	79234094	1	1750	2541.8217	422.03369999999995
1_MACS_peak_11983_lociStitched	chr2	25814504	25816253	1	1750	1032.4347	287.5356
1_MACS_peak_18349_lociStitched	chr5	69585305	69587054	1	1750	1636.7142	203.7585
1_MACS_peak_20973_lociStitched	chr7	43945160	43946909	1	1750	2041.2579	172.45139999999998
1_MACS_peak_24073_lociStitched	chrX	30730455	30732204	1	1750	1436.1039	155.48610000000002
1_MACS_peak_13056_lociStitched	chr2	162100568	162102316	1	1749	2279.9164	238.95159999999998
1_MACS_peak_13636_lociStitched	chr2	238813149	238814897	1	1749	1252.9664	170.2552
1_MACS_peak_18310_lociStitched	chr5	64858160	64859908	1	1749	2756.596	561.1080000000001
1_MACS_peak_22548_lociStitched	chr8	101337333	101339081	1	1749	1082.3616	105.22959999999999
1_MACS_peak_5672_lociStitched	chr12	101672983	101674730	1	1748	1482.6789	311.14070000000004
1_MACS_peak_8722_lociStitched	chr16	69418754	69420501	1	1748	1900.736	218.54969999999997
1_MACS_peak_11509_lociStitched	chr19	44178645	44180392	1	1748	1669.0838	321.7974
1_MACS_peak_12423_lociStitched	chr2	70993790	70995537	1	1748	1646.7222	253.83910000000003
1_MACS_peak_15952_lociStitched	chr3	72225514	72227261	1	1748	1265.3521	328.6107
1_MACS_peak_16057_lociStitched	chr3	101654810	101656557	1	1748	1318.2862	296.99
1_MACS_peak_16755_lociStitched	chr3	186079012	186080759	1	1748	1780.8918	619.6609000000001
1_MACS_peak_18568_lociStitched	chr5	109603725	109605472	1	1748	1012.5612	219.5979
1_MACS_peak_19327_lociStitched	chr6	11536972	11538719	1	1748	1671.5296	136.266
1_MACS_peak_24275_lociStitched	chrX	64061987	64063734	1	1748	1521.8117	216.45329999999998
1_MACS_peak_2134_lociStitched	chr1	221979535	221981281	1	1747	936.0306	311.1372
1_MACS_peak_4929_lociStitched	chr12	11323274	11325020	1	1747	5418.0126	258.93179999999995
1_MACS_peak_12405_lociStitched	chr2	70295495	70297241	1	1747	1205.2638	393.3738
1_MACS_peak_16791_lociStitched	chr3	191096091	191097837	1	1747	1017.2196	397.91339999999997
1_MACS_peak_17328_lociStitched	chr4	76012322	76014068	1	1747	1204.2162	328.4226
1_MACS_peak_17537_lociStitched	chr4	108745317	108747063	1	1747	1499.4648	200.9646
1_MACS_peak_20505_lociStitched	chr6	157018867	157020613	1	1747	1359.9594	180.36180000000002
1_MACS_peak_22257_lociStitched	chr8	41385972	41387718	1	1747	1841.5062	376.263
1_MACS_peak_1249_lociStitched	chr1	145758757	145760502	1	1746	820.3245000000001	344.9865
1_MACS_peak_6058_lociStitched	chr13	25346542	25348287	1	1746	1326.3745	154.95600000000002
1_MACS_peak_7564_lociStitched	chr15	65822114	65823859	1	1746	2775.248	298.5695
1_MACS_peak_12807_lociStitched	chr2	113992437	113994182	1	1746	1626.5145	214.635
1_MACS_peak_13960_lociStitched	chr20	30410714	30412459	1	1746	1226.735	303.8045
1_MACS_peak_15230_lociStitched	chr22	44576417	44578162	1	1746	1016.986	184.621
1_MACS_peak_16130_lociStitched	chr3	113325196	113326941	1	1746	1289.555	388.08799999999997
