REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X04_0EWQ_0229Kronos_MM1S.KB.1hr.2_H3K18Ac_hs.dm_i06.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_7217_lociStitched	chr15	34625129	34635744	2	6805	7696.9365	1634.71	949	SLC12A6,NOP10	C15orf55,SLC12A6,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	LPCAT4	0.218	949	1
4_MACS_peak_9038_lociStitched	chr17	4692611	4711200	4	6804	8327.872	2169.3363	950	GLTPD2,PSMB6,PLD2	ZMYND15,TM4SF5,MINK1,CXCL16,VMO1	PSMB6	PSMB6	0.23299999999999998	950	1
1_MACS_peak_21735_lociStitched	chr7	137707684	137714485	1	6802	6920.0175	1549.9479	951		AKR1D1,CREB3L2	CREB3L2	CREB3L2	0.06969999999999998	951	1
2_MACS_peak_11238_lociStitched	chr19	19173410	19180845	2	6802	5892.2375	1269.898	952	SLC25A42	ARMC6,SUGP2	SLC25A42	ARMC6	0.0809	952	1
3_MACS_peak_22712_lociStitched	chr8	126647877	126661142	3	6802	11638.711	2383.7205	953			TRIB1	TRIB1	0.7508	953	1
3_MACS_peak_11417_lociStitched	chr19	39920734	39937269	3	6802	13361.9335	2595.995	954	SUPT5H,RPS16	MED29,ZFP36,PLEKHG2,TIMM50,PAF1	RPS16	ZFP36	3.5759999999999996	954	1
2_MACS_peak_17963_lociStitched	chr5	217453	224775	2	6799	8852.298	1301.8516	955	SDHA,CCDC127	LRRC14B,PDCD6	SDHA	LRRC14B	0.9417	955	1
2_MACS_peak_23583_lociStitched	chr9	117146523	117161254	2	6795	15178.8224	2675.1496	956	AKNA		AKNA	AKNA	0.31299999999999994	956	1
3_MACS_peak_7459_lociStitched	chr15	55568963	55583163	3	6792	10395.82	2051.9	957	RAB27A	PIGB,RAB27A	RAB27A	RAB27A	0.0689	957	1
3_MACS_peak_4591_lociStitched	chr11	118560188	118568354	3	6784	8444.4606	1594.0032	958		TREH	TREH	NONE	NONE	958	1
2_MACS_peak_11489_lociStitched	chr19	42745686	42760099	2	6778	8708.3346	1911.1638	959	GSK3A,ERF	ZNF526,CIC,PRR19,DEDD2,PAFAH1B3	GSK3A	ZNF526	0.22929999999999998	959	1
1_MACS_peak_23986_lociStitched	chrX	12905122	12911896	1	6775	8143.7028	884.007	960	TLR7	TLR8,LOC349408	TLR8	NONE	NONE	960	1
2_MACS_peak_21601_lociStitched	chr7	121944766	121951818	2	6775	14429.0972	1259.4872	961	LOC154860	FEZF1	FEZF1	FEZF1	0.35430000000000006	961	1
3_MACS_peak_13289_lociStitched	chr2	198169136	198176008	3	6774	4813.836	1145.5624	962	ANKRD44		ANKRD44	ANKRD44	0.05	962	1
4_MACS_peak_2563_lociStitched	chr10	17060388	17072417	4	6768	7064.6317	1526.4801	963	CUBN		CUBN	CUBN	0.01780000000000001	963	1
