#16_0EX2_0229Kronos_MM1S-KB-3hr-2_H3K27Ac_hs-dm_i29_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/16_0EX2_0229Kronos_MM1S-KB-3hr-2_H3K27Ac_hs-dm_i29_ROSE/16_0EX2_0229Kronos_MM1S-KB-3hr-2_H3K27Ac_hs-dm_i29_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X16_0EX2_0229Kronos_MM1S.KB.3hr.2_H3K27Ac_hs.dm_i29.bam
#Using cutoff of 23887.9584 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X16_0EX2_0229Kronos_MM1S.KB.3hr.2_H3K27Ac_hs.dm_i29.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	isStretch
1_MACS_peak_6987_lociStitched	chr13	20701366	20703128	1	1763	1694.163	143.603	13025	0
1_MACS_peak_6515_lociStitched	chr12	95042835	95044597	1	1763	2467.8572	309.231	13026	0
1_MACS_peak_4759_lociStitched	chr11	66205223	66206985	1	1763	5473.3006	476.0924	13027	0
1_MACS_peak_4235_lociStitched	chr11	12245262	12247024	1	1763	3047.0266	218.488	13028	0
1_MACS_peak_3197_lociStitched	chr10	46761793	46763555	1	1763	1546.155	226.5932	13029	0
1_MACS_peak_1762_lociStitched	chr1	159749898	159751660	1	1763	1982.0738	513.4468	13030	0
1_MACS_peak_1003_lociStitched	chr1	70982693	70984455	1	1763	2510.3214	357.5098	13031	0
1_MACS_peak_27947_lociStitched	chrX	16920915	16922676	1	1762	1697.604	117.1065	13032	0
1_MACS_peak_25314_lociStitched	chr7	142148157	142149918	1	1762	2867.9646	661.9599	13033	0
1_MACS_peak_21792_lociStitched	chr5	139554259	139556020	1	1762	1347.5172	339.873	13034	0
1_MACS_peak_15886_lociStitched	chr20	4774759	4776520	1	1762	1697.4279	340.9296	13035	0
1_MACS_peak_12131_lociStitched	chr18	38317813	38319574	1	1762	1461.2778	266.2632	13036	0
1_MACS_peak_9102_lociStitched	chr15	78843194	78844955	1	1762	1992.9237	244.9551	13037	0
1_MACS_peak_27615_lociStitched	chr9	130717200	130718960	1	1761	3428.304	348.48	13038	0
1_MACS_peak_26891_lociStitched	chr9	34376040	34377800	1	1761	1642.608	360.272	13039	0
1_MACS_peak_23729_lociStitched	chr6	139093898	139095658	1	1761	4394.72	406.032	13040	0
1_MACS_peak_20855_lociStitched	chr5	14581359	14583119	1	1761	1637.68	299.728	13041	0
1_MACS_peak_20796_lociStitched	chr5	4614578	4616338	1	1761	2135.232	222.112	13042	0
1_MACS_peak_20070_lociStitched	chr4	87974735	87976495	1	1761	906.752	272.8	13043	0
1_MACS_peak_15574_lociStitched	chr2	220024433	220026193	1	1761	3339.952	445.808	13044	0
1_MACS_peak_14912_lociStitched	chr2	142942647	142944407	1	1761	2792.24	204.864	13045	0
1_MACS_peak_12317_lociStitched	chr18	60707451	60709211	1	1761	2233.968	398.992	13046	0
1_MACS_peak_10438_lociStitched	chr17	617153	618913	1	1761	1887.776	324.016	13047	0
1_MACS_peak_6569_lociStitched	chr12	101672931	101674691	1	1761	3542.704	274.032	13048	0
1_MACS_peak_6520_lociStitched	chr12	95466033	95467793	1	1761	3001.68	309.584	13049	0
1_MACS_peak_4598_lociStitched	chr11	61159134	61160894	1	1761	3035.12	293.744	13050	0
1_MACS_peak_3690_lociStitched	chr10	98479661	98481421	1	1761	1474.528	277.376	13051	0
1_MACS_peak_629_lociStitched	chr1	40366682	40368442	1	1761	1080.464	241.12	13052	0
1_MACS_peak_25392_lociStitched	chr7	150382090	150383849	1	1760	2644.3047	486.3635	13053	0
1_MACS_peak_25068_lociStitched	chr7	116987114	116988873	1	1760	2217.3954	573.9617	13054	0
1_MACS_peak_23291_lociStitched	chr6	90927583	90929342	1	1760	2536.3021	205.6271	13055	0
1_MACS_peak_22871_lociStitched	chr6	37321366	37323125	1	1760	1931.0302	397.0063	13056	0
1_MACS_peak_21813_lociStitched	chr5	140699506	140701265	1	1760	5427.2186	468.5976	13057	0
1_MACS_peak_18489_lociStitched	chr3	110341506	110343265	1	1760	2348.4409	187.6853	13058	0
1_MACS_peak_17453_lociStitched	chr22	42049510	42051269	1	1760	1285.4772	333.5064	13059	0
1_MACS_peak_17221_lociStitched	chr22	31873150	31874909	1	1760	1691.2785	328.4053	13060	0
1_MACS_peak_14736_lociStitched	chr2	114360644	114362403	1	1760	4594.508	293.9289	13061	0
1_MACS_peak_5929_lociStitched	chr12	40954261	40956020	1	1760	1709.2203	261.2115	13062	0
1_MACS_peak_2715_lociStitched	chr1	239817703	239819462	1	1760	1967.7933	344.2363	13063	0
1_MACS_peak_1440_lociStitched	chr1	145381896	145383655	1	1760	9804.4901	558.8343	13064	0
1_MACS_peak_570_lociStitched	chr1	37753880	37755639	1	1760	2773.7671	374.8429	13065	0
1_MACS_peak_26367_lociStitched	chr8	120844305	120846063	1	1759	2984.3808	359.6868	13066	0
1_MACS_peak_26301_lociStitched	chr8	105290313	105292071	1	1759	1485.8616	236.0994	13067	0
1_MACS_peak_25308_lociStitched	chr7	141572106	141573864	1	1759	2046.6636	354.237	13068	0
1_MACS_peak_23375_lociStitched	chr6	106340297	106342055	1	1759	1620.7002	360.2142	13069	0
1_MACS_peak_22357_lociStitched	chr6	7236002	7237760	1	1759	2373.1242	199.7088	13070	0
1_MACS_peak_16271_lociStitched	chr20	39304089	39305847	1	1759	1111.7592	292.1796	13071	0
1_MACS_peak_15621_lociStitched	chr2	226139983	226141741	1	1759	1247.301	203.5764	13072	0
1_MACS_peak_11049_lociStitched	chr17	37606677	37608435	1	1759	2798.5602	237.8574	13073	0
1_MACS_peak_10441_lociStitched	chr17	684659	686417	1	1759	2340.2496	438.7968	13074	0
1_MACS_peak_5573_lociStitched	chr12	6771570	6773328	1	1759	2014.1406	432.2922	13075	0
1_MACS_peak_1180_lociStitched	chr1	95582216	95583974	1	1759	1249.938	130.971	13076	0
1_MACS_peak_27637_lociStitched	chr9	131349004	131350761	1	1758	1636.4698	300.9741	13077	0
1_MACS_peak_23725_lociStitched	chr6	138724329	138726086	1	1758	1415.0878	258.8061	13078	0
1_MACS_peak_19805_lociStitched	chr4	53587619	53589376	1	1758	1890.3563	264.2528	13079	0
1_MACS_peak_19207_lociStitched	chr3	182447365	182449122	1	1758	3540.1793	501.9749	13080	0
1_MACS_peak_10834_lociStitched	chr17	27181023	27182780	1	1758	2546.7715	435.3846	13081	0
1_MACS_peak_9219_lociStitched	chr15	88788776	88790533	1	1758	2423.6058	353.157	13082	0
1_MACS_peak_8501_lociStitched	chr15	37169208	37170965	1	1758	1599.0457	201.3522	13083	0
1_MACS_peak_7337_lociStitched	chr13	76787202	76788959	1	1758	2214.8742	333.4786	13084	0
1_MACS_peak_2090_lociStitched	chr1	184942272	184944029	1	1758	2230.8629	390.054	13085	0
1_MACS_peak_814_lociStitched	chr1	52257808	52259565	1	1758	1224.629	305.5423	13086	0
1_MACS_peak_25122_lociStitched	chr7	124039186	124040942	1	1757	1686.4624	435.488	13087	0
1_MACS_peak_20759_lociStitched	chr5	611609	613365	1	1757	1677.3312	126.432	13088	0
1_MACS_peak_16547_lociStitched	chr20	57567922	57569678	1	1757	1826.9424	435.8392	13089	0
1_MACS_peak_14218_lociStitched	chr2	66148603	66150359	1	1757	1523.8568	453.7504	13090	0
1_MACS_peak_13260_lociStitched	chr19	44847755	44849511	1	1757	2054.3444	217.5684	13091	0
1_MACS_peak_9782_lociStitched	chr16	25897224	25898980	1	1757	1520.3448	238.1136	13092	0
1_MACS_peak_7887_lociStitched	chr14	61189589	61191345	1	1757	1226.2148	166.4688	13093	0
1_MACS_peak_7762_lociStitched	chr14	45552662	45554418	1	1757	2400.8032	166.1176	13094	0
1_MACS_peak_4376_lociStitched	chr11	30343972	30345728	1	1757	4204.0396	385.9688	13095	0
1_MACS_peak_4110_lociStitched	chr11	2922677	2924433	1	1757	1825.1864	238.9916	13096	0
1_MACS_peak_143_lociStitched	chr1	11158861	11160617	1	1757	3874.7896	273.936	13097	0
1_MACS_peak_28716_lociStitched	chrX	152485113	152486868	1	1756	1204.632	134.433	13098	0
1_MACS_peak_28464_lociStitched	chrX	106360937	106362692	1	1756	3421.0215	157.599	13099	0
1_MACS_peak_24002_lociStitched	chr7	3082145	3083900	1	1756	1586.169	272.727	13100	0
1_MACS_peak_21514_lociStitched	chr5	109603669	109605424	1	1756	1472.796	309.231	13101	0
1_MACS_peak_19742_lociStitched	chr4	40318186	40319941	1	1756	1957.3515	425.2365	13102	0
1_MACS_peak_9071_lociStitched	chr15	77196667	77198422	1	1756	2116.881	398.2095	13103	0
1_MACS_peak_7862_lociStitched	chr14	57315199	57316954	1	1756	2095.119	172.5165	13104	0
1_MACS_peak_7095_lociStitched	chr13	32888894	32890649	1	1756	3526.848	236.925	13105	0
1_MACS_peak_4264_lociStitched	chr11	14575947	14577702	1	1756	1468.4085	310.986	13106	0
1_MACS_peak_2775_lociStitched	chr1	247552908	247554663	1	1756	1476.1305	473.85	13107	0
1_MACS_peak_2000_lociStitched	chr1	178941807	178943562	1	1756	2164.0905	614.601	13108	0
1_MACS_peak_27571_lociStitched	chr9	128275211	128276965	1	1755	2655.556	418.329	13109	0
1_MACS_peak_16367_lociStitched	chr20	44748999	44750753	1	1755	1027.4932	266.4326	13110	0
1_MACS_peak_15876_lociStitched	chr20	4140980	4142734	1	1755	1879.9372	287.656	13111	0
1_MACS_peak_14052_lociStitched	chr2	53161371	53163125	1	1755	1704.7126	393.773	13112	0
1_MACS_peak_12014_lociStitched	chr18	19405771	19407525	1	1755	1117.9996	242.052	13113	0
1_MACS_peak_9789_lociStitched	chr16	27253601	27255355	1	1755	2372.4604	220.3024	13114	0
1_MACS_peak_7088_lociStitched	chr13	31773738	31775492	1	1755	2616.968	103.1352	13115	0
1_MACS_peak_2044_lociStitched	chr1	182557234	182558988	1	1755	5234.2868	719.3154	13116	0
2_MACS_peak_28720_lociStitched	chrX	152863771	152865633	2	1755	1285.5248	135.5536	13117	0
1_MACS_peak_25278_lociStitched	chr7	139554465	139556218	1	1754	4150.5781	559.9082	13118	0
1_MACS_peak_24041_lociStitched	chr7	6311129	6312882	1	1754	1088.4377	174.0729	13119	0
1_MACS_peak_22116_lociStitched	chr5	171709803	171711556	1	1754	1324.3915	174.5988	13120	0
1_MACS_peak_21454_lociStitched	chr5	96527841	96529594	1	1754	1496.5361	290.998	13121	0
1_MACS_peak_17425_lociStitched	chr22	40765866	40767619	1	1754	2064.8587	277.6752	13122	0
1_MACS_peak_16570_lociStitched	chr20	60757202	60758955	1	1754	3569.108	258.5675	13123	0
1_MACS_peak_15073_lociStitched	chr2	168897761	168899514	1	1754	2511.1725	249.4519	13124	0
1_MACS_peak_9978_lociStitched	chr16	50058379	50060132	1	1754	1711.1033	343.9386	13125	0
1_MACS_peak_5823_lociStitched	chr12	27360263	27362016	1	1754	1802.9605	323.7791	13126	0
1_MACS_peak_2723_lociStitched	chr1	240738760	240740513	1	1754	2049.9582	412.4809	13127	0
1_MACS_peak_693_lociStitched	chr1	43686335	43688088	1	1754	2334.2948	313.9623	13128	0
1_MACS_peak_26192_lociStitched	chr8	95731207	95732959	1	1753	2425.9944	134.028	13129	0
1_MACS_peak_22419_lociStitched	chr6	12118598	12120350	1	1753	3941.124	415.5744	13130	0
1_MACS_peak_20583_lociStitched	chr4	169752506	169754258	1	1753	1767.9432	344.9688	13131	0
1_MACS_peak_17336_lociStitched	chr22	38291477	38293229	1	1753	2581.0464	283.1232	13132	0
1_MACS_peak_15830_lociStitched	chr20	1305450	1307202	1	1753	4706.748	367.7448	13133	0
1_MACS_peak_14837_lociStitched	chr2	131484383	131486135	1	1753	1593.0936	257.544	13134	0
1_MACS_peak_13540_lociStitched	chr19	58789312	58791064	1	1753	1139.3256	233.3664	13135	0
1_MACS_peak_10998_lociStitched	chr17	34947436	34949188	1	1753	1709.076	308.0016	13136	0
1_MACS_peak_6883_lociStitched	chr12	123546730	123548482	1	1753	1910.2056	171.3456	13137	0
1_MACS_peak_5056_lociStitched	chr11	91317781	91319533	1	1753	1917.7392	279.2688	13138	0
2_MACS_peak_27749_lociStitched	chr9	138370625	138372882	2	1753	1041.3798	208.7725	13139	0
1_MACS_peak_26214_lociStitched	chr8	97272991	97274742	1	1752	3788.8138	198.3883	13140	0
1_MACS_peak_21386_lociStitched	chr5	88669027	88670778	1	1752	1181.5748	378.5662	13141	0
1_MACS_peak_20596_lociStitched	chr4	171149834	171151585	1	1752	2157.4071	338.4683	13142	0
1_MACS_peak_20050_lociStitched	chr4	84405368	84407119	1	1752	2586.5772	337.943	13143	0
1_MACS_peak_14484_lociStitched	chr2	96675522	96677273	1	1752	1942.5594	326.0362	13144	0
1_MACS_peak_11460_lociStitched	chr17	58546483	58548234	1	1752	1766.4088	171.4229	13145	0
1_MACS_peak_7422_lociStitched	chr13	96704712	96706463	1	1752	3111.3519	426.0183	13146	0
1_MACS_peak_6752_lociStitched	chr12	113859279	113861030	1	1752	2839.5967	136.7531	13147	0
1_MACS_peak_6089_lociStitched	chr12	52497656	52499407	1	1752	2436.1663	207.1433	13148	0
1_MACS_peak_26446_lociStitched	chr8	126364365	126366115	1	1751	2466.975	368.025	13149	0
1_MACS_peak_25682_lociStitched	chr8	26058486	26060236	1	1751	1059.8	282.275	13150	0
1_MACS_peak_24639_lociStitched	chr7	74586811	74588561	1	1751	2511.6	335.825	13151	0
1_MACS_peak_20052_lociStitched	chr4	85141306	85143056	1	1751	1622.6	240.45	13152	0
1_MACS_peak_19250_lociStitched	chr3	184140570	184142320	1	1751	2914.625	585.025	13153	0
1_MACS_peak_16849_lociStitched	chr21	41238890	41240640	1	1751	1716.75	543.025	13154	0
1_MACS_peak_8068_lociStitched	chr14	77647240	77648990	1	1751	1269.975	100.1	13155	0
1_MACS_peak_7237_lociStitched	chr13	50114006	50115756	1	1751	3700.2	114.275	13156	0
1_MACS_peak_2800_lociStitched	chr10	911357	913107	1	1751	983.85	348.25	13157	0
1_MACS_peak_1821_lociStitched	chr1	161409341	161411091	1	1751	4260.55	350.7	13158	0
1_MACS_peak_863_lociStitched	chr1	55266306	55268056	1	1751	4888.8	236.6	13159	0
1_MACS_peak_24307_lociStitched	chr7	34967214	34968963	1	1750	1613.9772	287.8854	13160	0
1_MACS_peak_23549_lociStitched	chr6	122930809	122932558	1	1750	1327.491	377.2593	13161	0
1_MACS_peak_20282_lociStitched	chr4	119605774	119607523	1	1750	2993.0637	277.7412	13162	0
1_MACS_peak_19089_lociStitched	chr3	171778942	171780691	1	1750	2019.2205	535.3689	13163	0
1_MACS_peak_13031_lociStitched	chr19	33071593	33073342	1	1750	2560.3611	298.2045	13164	0
1_MACS_peak_11869_lociStitched	chr17	81008836	81010585	1	1750	1535.4471	162.3072	13165	0
1_MACS_peak_9328_lociStitched	chr15	96233381	96235130	1	1750	2562.8097	328.4622	13166	0
1_MACS_peak_7631_lociStitched	chr14	23425304	23427053	1	1750	2978.0223	208.4808	13167	0
1_MACS_peak_3686_lociStitched	chr10	98016965	98018714	1	1750	3546.7971	310.0977	13168	0
1_MACS_peak_1268_lociStitched	chr1	110576543	110578292	1	1750	1348.479	160.5582	13169	0
1_MACS_peak_420_lociStitched	chr1	28285612	28287361	1	1750	2158.0911	262.35	13170	0
1_MACS_peak_23123_lociStitched	chr6	72075247	72076995	1	1749	1314.496	299.6072	13171	0
1_MACS_peak_19888_lociStitched	chr4	69521858	69523606	1	1749	1733.8412	308.522	13172	0
1_MACS_peak_18289_lociStitched	chr3	69812921	69814669	1	1749	1646.7908	307.648	13173	0
1_MACS_peak_13698_lociStitched	chr2	20328464	20330212	1	1749	3448.6292	350.2992	13174	0
1_MACS_peak_13341_lociStitched	chr19	47746629	47748377	1	1749	2169.268	310.7944	13175	0
1_MACS_peak_11698_lociStitched	chr17	74667100	74668848	1	1749	2841.0244	479.1268	13176	0
1_MACS_peak_6157_lociStitched	chr12	56390082	56391830	1	1749	2274.3228	561.6324	13177	0
1_MACS_peak_26703_lociStitched	chr9	4938321	4940068	1	1748	1527.7515	384.6894	13178	0
1_MACS_peak_23265_lociStitched	chr6	89302437	89304184	1	1748	1289.9848	256.1102	13179	0
1_MACS_peak_20471_lociStitched	chr4	147096267	147098014	1	1748	4115.7573	370.0146	13180	0
1_MACS_peak_17118_lociStitched	chr22	24502178	24503925	1	1748	1209.7975	411.7679	13181	0
1_MACS_peak_16368_lociStitched	chr20	44991926	44993673	1	1748	2882.2006	288.255	13182	0
1_MACS_peak_12518_lociStitched	chr19	2445930	2447677	1	1748	3681.6278	510.6481	13183	0
1_MACS_peak_11177_lociStitched	chr17	42091250	42092997	1	1748	3392.3246	318.8275	13184	0
1_MACS_peak_10590_lociStitched	chr17	7254348	7256095	1	1748	2153.5269	304.8515	13185	0
1_MACS_peak_7485_lociStitched	chr13	108921535	108923282	1	1748	1561.9927	246.5017	13186	0
1_MACS_peak_6940_lociStitched	chr12	129054243	129055990	1	1748	1785.9581	229.2064	13187	0
1_MACS_peak_25218_lociStitched	chr7	131762865	131764611	1	1747	1145.7252	282.6774	13188	0
1_MACS_peak_23619_lociStitched	chr6	131948361	131950107	1	1747	2208.8646	305.3754	13189	0
1_MACS_peak_21590_lociStitched	chr5	118872597	118874343	1	1747	1889.6958	399.4848	13190	0
1_MACS_peak_19428_lociStitched	chr4	123688	125434	1	1747	3125.34	252.297	13191	0
1_MACS_peak_16959_lociStitched	chr22	16686761	16688507	1	1747	986.1408	205.6788	13192	0
1_MACS_peak_14953_lociStitched	chr2	152145451	152147197	1	1747	5716.0548	310.6134	13193	0
1_MACS_peak_14315_lociStitched	chr2	74055371	74057117	1	1747	3022.6752	381.1518	13194	0
1_MACS_peak_11755_lociStitched	chr17	76373903	76375649	1	1747	2080.7082	373.8186	13195	0
1_MACS_peak_10443_lociStitched	chr17	899629	901375	1	1747	4898.0538	327.5496	13196	0
1_MACS_peak_7858_lociStitched	chr14	56046276	56048022	1	1747	1223.946	130.2516	13197	0
1_MACS_peak_5238_lociStitched	chr11	114210768	114212514	1	1747	1931.076	322.8354	13198	0
1_MACS_peak_26971_lociStitched	chr9	38392026	38393771	1	1746	1833.646	463.472	13199	0
1_MACS_peak_24466_lociStitched	chr7	48293618	48295363	1	1746	3371.34	384.249	13200	0
1_MACS_peak_22424_lociStitched	chr6	12607980	12609725	1	1746	1453.585	397.86	13201	0
1_MACS_peak_20954_lociStitched	chr5	35617085	35618830	1	1746	2833.88	369.591	13202	0
1_MACS_peak_16077_lociStitched	chr20	25016192	25017937	1	1746	1887.741	288.623	13203	0
1_MACS_peak_14075_lociStitched	chr2	54899538	54901283	1	1746	1564.3925	331.201	13204	0
1_MACS_peak_11618_lociStitched	chr17	72684230	72685975	1	1746	2719.408	390.7055	13205	0
1_MACS_peak_5504_lociStitched	chr12	1294036	1295781	1	1746	1130.76	194.742	13206	0
1_MACS_peak_4227_lociStitched	chr11	12083021	12084766	1	1746	4192.7115	372.034	13207	0
1_MACS_peak_2869_lociStitched	chr10	7087673	7089418	1	1746	1774.316	299.6165	13208	0
1_MACS_peak_2020_lociStitched	chr1	180600721	180602466	1	1746	3831.671	567.823	13209	0
2_MACS_peak_8735_lociStitched	chr15	52392425	52394810	2	1746	989.775	200.817	13210	0
1_MACS_peak_24808_lociStitched	chr7	96634117	96635861	1	1745	1129.24	209.8032	13211	0
1_MACS_peak_24789_lociStitched	chr7	93632598	93634342	1	1745	4078.344	340.7776	13212	0
1_MACS_peak_24724_lociStitched	chr7	82791235	82792979	1	1745	2274.8736	279.912	13213	0
1_MACS_peak_23781_lociStitched	chr6	144536582	144538326	1	1745	3345.3408	243.8112	13214	0
1_MACS_peak_19674_lociStitched	chr4	28802956	28804700	1	1745	1480.3072	281.656	13215	0
1_MACS_peak_7295_lociStitched	chr13	60327648	60329392	1	1745	1529.1392	238.2304	13216	0
1_MACS_peak_1896_lociStitched	chr1	167398556	167400300	1	1745	1634.8256	568.0208	13217	0
1_MACS_peak_80_lociStitched	chr1	6549940	6551684	1	1745	2234.064	313.2224	13218	0
1_MACS_peak_26221_lociStitched	chr8	99128724	99130467	1	1744	1157.1777	71.1144	13219	0
1_MACS_peak_26171_lociStitched	chr8	92081565	92083308	1	1744	1496.3655	206.3712	13220	0
1_MACS_peak_21827_lociStitched	chr5	141302483	141304226	1	1744	6372.7566	380.4969	13221	0
1_MACS_peak_19486_lociStitched	chr4	4146924	4148667	1	1744	1304.4612	342.8481	13222	0
1_MACS_peak_15534_lociStitched	chr2	216945711	216947454	1	1744	2092.8201	417.4485	13223	0
1_MACS_peak_11645_lociStitched	chr17	73389386	73391129	1	1744	1703.4339	397.2297	13224	0
1_MACS_peak_10900_lociStitched	chr17	30547632	30549375	1	1744	2193.7398	340.7565	13225	0
1_MACS_peak_10415_lociStitched	chr16	89574065	89575808	1	1744	1344.7245	261.9729	13226	0
1_MACS_peak_4575_lociStitched	chr11	60265548	60267291	1	1744	2395.5792	366.7272	13227	0
1_MACS_peak_4289_lociStitched	chr11	17190267	17192010	1	1744	1444.0755	314.0886	13228	0
1_MACS_peak_3847_lociStitched	chr10	111662218	111663961	1	1744	2557.3296	399.147	13229	0
1_MACS_peak_1318_lociStitched	chr1	115123455	115125198	1	1744	1864.6614	226.4157	13230	0
1_MACS_peak_775_lociStitched	chr1	47068913	47070656	1	1744	1986.3228	429.8238	13231	0
1_MACS_peak_27943_lociStitched	chrX	16803706	16805448	1	1743	1077.2528	100.8618	13232	0
1_MACS_peak_25637_lociStitched	chr8	22224059	22225801	1	1743	1416.4202	277.5006	13233	0
1_MACS_peak_21122_lociStitched	chr5	57389081	57390823	1	1743	1688.1722	361.1166	13234	0
1_MACS_peak_15669_lociStitched	chr2	231821370	231823112	1	1743	2786.8516	209.04	13235	0
1_MACS_peak_15500_lociStitched	chr2	210390369	210392111	1	1743	1429.6594	271.4036	13236	0
1_MACS_peak_14847_lociStitched	chr2	132439529	132441271	1	1743	2549.2428	264.9582	13237	0
1_MACS_peak_12814_lociStitched	chr19	14062751	14064493	1	1743	1505.088	320.1796	13238	0
1_MACS_peak_9429_lociStitched	chr16	1428328	1430070	1	1743	5227.742	318.786	13239	0
1_MACS_peak_5361_lociStitched	chr11	123133938	123135680	1	1743	2691.2158	375.0526	13240	0
1_MACS_peak_4874_lociStitched	chr11	71780193	71781935	1	1743	1753.6714	352.2324	13241	0
2_MACS_peak_16576_lociStitched	chr20	60981349	60983136	2	1743	1001.0774	216.9418	13242	0
1_MACS_peak_26900_lociStitched	chr9	34988634	34990375	1	1742	1280.8537	323.3037	13243	0
1_MACS_peak_26357_lociStitched	chr8	118532124	118533865	1	1742	3200.6544	360.5611	13244	0
1_MACS_peak_24826_lociStitched	chr7	98740882	98742623	1	1742	2496.0717	199.8668	13245	0
1_MACS_peak_23290_lociStitched	chr6	90812471	90814212	1	1742	3727.1328	317.7325	13246	0
1_MACS_peak_22404_lociStitched	chr6	11536896	11538637	1	1742	1258.5689	155.8195	13247	0
1_MACS_peak_19566_lociStitched	chr4	11429856	11431597	1	1742	1411.7769	221.6293	13248	0
1_MACS_peak_10267_lociStitched	chr16	75656262	75658003	1	1742	2089.3741	98.5406	13249	0
1_MACS_peak_8571_lociStitched	chr15	41197857	41199598	1	1742	1455.3019	255.4047	13250	0
1_MACS_peak_28425_lociStitched	chrX	100306006	100307746	1	1741	4046.544	217.152	13251	0
1_MACS_peak_18470_lociStitched	chr3	107566997	107568737	1	1741	1125.78	282.75	13252	0
1_MACS_peak_13015_lociStitched	chr19	29702885	29704625	1	1741	3549.078	307.458	13253	0
1_MACS_peak_10547_lociStitched	chr17	5014359	5016099	1	1741	1986.384	321.552	13254	0
1_MACS_peak_8814_lociStitched	chr15	59835256	59836996	1	1741	3265.806	285.534	13255	0
1_MACS_peak_7033_lociStitched	chr13	25346600	25348340	1	1741	1465.254	141.462	13256	0
1_MACS_peak_4890_lociStitched	chr11	72758309	72760049	1	1741	1450.464	314.07	13257	0
1_MACS_peak_4635_lociStitched	chr11	62520754	62522494	1	1741	4806.228	586.728	13258	0
1_MACS_peak_2320_lociStitched	chr1	206938923	206940663	1	1741	1655.262	514.518	13259	0
1_MACS_peak_27653_lociStitched	chr9	131769774	131771513	1	1740	1187.9109	186.4208	13260	0
1_MACS_peak_23327_lociStitched	chr6	97249866	97251605	1	1740	2944.4748	263.8063	13261	0
1_MACS_peak_20916_lociStitched	chr5	32163456	32165195	1	1740	851.7622	302.4121	13262	0
1_MACS_peak_19754_lociStitched	chr4	41146875	41148614	1	1740	1274.8609	298.7602	13263	0
1_MACS_peak_16789_lociStitched	chr21	35986582	35988321	1	1740	2331.8251	350.2346	13264	0
1_MACS_peak_13797_lociStitched	chr2	27805142	27806881	1	1740	1787.692	387.6231	13265	0
1_MACS_peak_5501_lociStitched	chr12	1189330	1191069	1	1740	1756.39	346.9305	13266	0
1_MACS_peak_866_lociStitched	chr1	55680283	55682022	1	1740	3685.9844	226.2439	13267	0
2_MACS_peak_26783_lociStitched	chr9	16806610	16812808	2	1740	1072.254	379.3176	13268	0
1_MACS_peak_26458_lociStitched	chr8	127569350	127571088	1	1739	2761.8558	242.2772	13269	0
1_MACS_peak_24076_lociStitched	chr7	7812735	7814473	1	1739	1997.3096	326.3964	13270	0
