REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_11697_lociStitched	chr19	46384493	46390934	2	6211	17492.4678	997	1	IRF2BP1	FOXA3,SYMPK,MYPOP,NANOS2	IRF2BP1	IRF2BP1	1.4607	997	1
2_MACS_peak_1432_lociStitched	chr1	150547928	150554221	2	6210	19708.4174	998	1	MCL1	ADAMTSL4,MIR4257,ENSA	MCL1	ADAMTSL4	1.9907	998	1
3_MACS_peak_19316_lociStitched	chr6	31864457	31876136	3	6202	12080.7576	999	1	C2,EHMT2,ZBTB12	C2,CFB,NEU1,SLC44A4,MIR1236	ZBTB12	ZBTB12	0.9092	999	1
3_MACS_peak_19054_lociStitched	chr6	20400917	20410781	3	6200	20827.836	1000	1	E2F3		E2F3	E2F3	0.2943	1000	1
1_MACS_peak_17918_lociStitched	chr5	58418367	58424565	1	6199	13757.0808	1001	1	PDE4D		PDE4D	PDE4D	0.1279	1001	1
3_MACS_peak_8012_lociStitched	chr16	9165704	9173635	3	6193	7641.5185	1002	1		C16orf72	C16orf72	C16orf72	0.5176	1002	1
2_MACS_peak_18366_lociStitched	chr5	134208986	134215440	2	6190	11552.66	1003	1	TXNDC15	C5orf24,PCBD2	TXNDC15	TXNDC15	0.6228	1003	1
3_MACS_peak_7715_lociStitched	chr15	91200464	91209405	3	6178	9156.4781	1004	1			BLM	BLM	NONE	1004	1
3_MACS_peak_18896_lociStitched	chr6	6816534	6827947	3	6175	8665.8909	1005	1			LY86-AS1	LY86-AS1	NONE	1005	1
2_MACS_peak_15247_lociStitched	chr22	50623759	50630968	2	6174	16043.6295	1006	1	TRABD	MOV10L1,PANX2,SELO	TRABD	TRABD	0.9603	1006	1
2_MACS_peak_8992_lociStitched	chr17	7209248	7219457	2	6174	18306.7788	1007	1	EIF5A,GPS2,NEURL4	SLC2A4,ACAP1,KCTD11,TMEM95,CLDN7,YBX2	EIF5A	EIF5A	1.2139	1007	1
4_MACS_peak_3584_lociStitched	chr11	12261028	12271335	4	6173	5828.6085	1008	1	MICAL2	MICALCL	MICALCL	MICALCL	0.0702	1008	1
1_MACS_peak_14795_lociStitched	chr22	26823681	26829851	1	6171	9955.295	1009	1	ASPHD2	SRRD,HPS4	ASPHD2	SRRD	0.4851	1009	1
2_MACS_peak_15020_lociStitched	chr22	39376928	39383104	2	6168	11821.4816	1010	1	APOBEC3A,APOBEC3B	APOBEC3C,APOBEC3D	APOBEC3B	APOBEC3B	0.6719	1010	1
2_MACS_peak_22101_lociStitched	chr8	101318080	101327398	2	6165	18500.889	1011	1	RNF19A	RNF19A	RNF19A	RNF19A	0.4535	1011	1
4_MACS_peak_20871_lociStitched	chr7	73623469	73636217	4	6158	8325.7188	1012	1	LAT2	EIF4H,MIR590,RFC2	LAT2	LAT2	0.3495	1012	1
4_MACS_peak_7849_lociStitched	chr16	1346652	1361380	4	6153	17744.2944	1013	1	UBE2I	TPSD1,BAIAP3,GNPTG,C16orf42	UBE2I	UBE2I	0.6618	1013	1
4_MACS_peak_13240_lociStitched	chr2	179907051	179915429	4	6150	8388.8914	1014	1	CCDC141		CCDC141	CCDC141	0.1421	1014	1
1_MACS_peak_23281_lociStitched	chr9	132340756	132346900	1	6145	20667.1872	1015	1		METTL11A,C9orf50	C9orf50	METTL11A	0.5102	1015	1
2_MACS_peak_15739_lociStitched	chr3	52270313	52280366	2	6145	18522.6525	1016	1	PPM1M,TWF2	ALAS1,GLYCTK,TLR9,MIRLET7G,WDR82,MIR135A1	TWF2	TWF2	1.1738	1016	1
2_MACS_peak_1546_lociStitched	chr1	155050803	155059598	2	6143	12509.1285	1017	1	EFNA3	DCST1,ADAM15,EFNA4,EFNA1,SLC50A1,DCST2	EFNA3	EFNA1	1.7113	1017	1
2_MACS_peak_4358_lociStitched	chr11	107727858	107736415	2	6142	11999.4811	1018	1	SLC35F2		SLC35F2	SLC35F2	0.2273	1018	1
2_MACS_peak_19007_lociStitched	chr6	14797282	14805647	2	6137	10559.976	1019	1			JARID2	JARID2	0.1932	1019	1
4_MACS_peak_5354_lociStitched	chr12	95031798	95044521	4	6137	8121.0909	1020	1	TMCC3		TMCC3	TMCC3	0.2154	1020	1
4_MACS_peak_16421_lociStitched	chr3	171812303	171826073	4	6136	6886.377	1021	1	FNDC3B		FNDC3B	FNDC3B	0.1952	1021	1
3_MACS_peak_23273_lociStitched	chr9	132168216	132177300	3	6126	19240.8204	1022	1			C9orf106	C9orf106	NONE	1022	1
2_MACS_peak_23418_lociStitched	chr9	139095616	139101846	2	6123	14125.902	1023	1	LHX3,QSOX2	LHX3	LHX3	LHX3	0.9898	1023	1
2_MACS_peak_1986_lociStitched	chr1	203255073	203261203	2	6122	15931.257	1024	1		BTG2,LOC730227	LOC730227	LOC730227	1.7634	1024	1
3_MACS_peak_6162_lociStitched	chr13	113858651	113864922	3	6108	14845.3383	1025	1	CUL4A,PCID2	PROZ	PCID2	PCID2	0.4163	1025	1
2_MACS_peak_736_lociStitched	chr1	41127261	41134754	2	6107	16487.5972	1026	1	RIMS3	NFYC,LOC100130557	RIMS3	LOC100130557	0.7281	1026	1
2_MACS_peak_8121_lociStitched	chr16	15735209	15745376	2	6105	14557.1106	1027	1	NDE1,MIR484,KIAA0430		MIR484	MIR484	1.0225	1027	1
2_MACS_peak_9945_lociStitched	chr17	73868421	73875696	2	6104	31195.2	1028	1	TRIM47	UNC13D,WBP2,TRIM65,MRPL38	TRIM47	TRIM47	2.2257	1028	1
3_MACS_peak_15063_lociStitched	chr22	40437166	40448280	3	6103	12563.2656	1029	1	TNRC6B	FAM83F	TNRC6B	TNRC6B	0.1457	1029	1
3_MACS_peak_16163_lociStitched	chr3	129023753	129036172	3	6103	12623.9135	1030	1	C3orf37,C3orf47,H1FX		C3orf47	C3orf47	0.6467	1030	1
2_MACS_peak_10172_lociStitched	chr17	80451189	80457635	2	6100	8171.5942	1031	1		NARF,FOXK2,C17orf62	FOXK2	C17orf62	0.7442	1031	1
1_MACS_peak_18634_lociStitched	chr5	158632054	158638152	1	6099	15389.5226	1032	1	RNF145		RNF145	RNF145	0.3256	1032	1
3_MACS_peak_10028_lociStitched	chr17	76348592	76357446	3	6099	14121.2446	1033	1	SOCS3	PGS1	SOCS3	SOCS3	1.1005	1033	1
2_MACS_peak_5587_lociStitched	chr12	120553417	120560460	2	6098	15127.6597	1034	1	RAB35		RAB35	RAB35	0.5402	1034	1
2_MACS_peak_5452_lociStitched	chr12	109006671	109012805	2	6097	9843.2298	1035	1		TMEM119,SELPLG	TMEM119	SELPLG	1.6052	1035	1
1_MACS_peak_4329_lociStitched	chr11	96070440	96076535	1	6096	9783.694	1036	1	MIR1260B,MAML2	JRKL,CCDC82	MIR1260B	MIR1260B	1.0097	1036	1
1_MACS_peak_2019_lociStitched	chr1	205252584	205258667	1	6084	22067.9074	1037	1		NUAK2	NUAK2	NUAK2	0.543	1037	1
2_MACS_peak_2836_lociStitched	chr10	70959796	70966154	2	6082	6686.0728	1038	1	SUPV3L1	HKDC1	HKDC1	HKDC1	0.1358	1038	1
3_MACS_peak_9948_lociStitched	chr17	73899958	73908651	3	6082	14253.9121	1039	1	MRPL38,FBF1	WBP2,TRIM47,TRIM65	MRPL38	TRIM47	2.2257	1039	1
1_MACS_peak_1655_lociStitched	chr1	159890194	159896273	1	6080	19974.3782	1040	1	TAGLN2	CCDC19,IGSF9,SLAMF9	TAGLN2	TAGLN2	1.2785	1040	1
2_MACS_peak_8000_lociStitched	chr16	8159013	8165561	2	6080	7678.8396	1041	1			TMEM114	TMEM114	NONE	1041	1
2_MACS_peak_16069_lociStitched	chr3	121792620	121798714	2	6075	10005.1292	1042	1	CD86		CD86	CD86	0.2096	1042	1
2_MACS_peak_21045_lociStitched	chr7	98971628	98979902	2	6071	18138.2628	1043	1	ARPC1B	ARPC1A,BUD31,PDAP1	ARPC1B	ARPC1B	0.6816	1043	1
2_MACS_peak_2023_lociStitched	chr1	205403504	205412430	2	6069	15163.4888	1044	1		LEMD1,MIR135B	MIR135B	MIR135B	0.2232	1044	1
2_MACS_peak_1324_lociStitched	chr1	143992167	144002073	2	6068	8998.6104	1045	1	SRGAP2P2		SRGAP2P2	SRGAP2P2	0.3575	1045	1
1_MACS_peak_841_lociStitched	chr1	46596009	46602073	1	6065	13453.5904	1046	1	PIK3R3	TSPAN1	PIK3R3	PIK3R3	0.2677	1046	1
2_MACS_peak_9675_lociStitched	chr17	48942038	48950924	2	6064	23065.3902	1047	1		WFIKKN2,TOB1	TOB1	TOB1	1.8763	1047	1
3_MACS_peak_992_lociStitched	chr1	68173833	68180502	3	6057	4974.4071	1048	1	GNG12	GADD45A	GADD45A	GADD45A	0.7349	1048	1
2_MACS_peak_2248_lociStitched	chr1	226308755	226316734	2	6054	27217.1669	1049	1			ACBD3	ACBD3	NONE	1049	1
3_MACS_peak_15431_lociStitched	chr3	20080803	20091439	3	6053	14409.6528	1050	1	KAT2B	C3orf48	KAT2B	KAT2B	0.1949	1050	1
2_MACS_peak_8538_lociStitched	chr16	67692572	67702389	2	6049	15083.8205	1051	1	PARD6A,C16orf86,ACD,C16orf48	RLTPR	PARD6A	PARD6A	1.2533	1051	1
1_MACS_peak_8389_lociStitched	chr16	48641923	48647967	1	6045	18090.2964	1052	1	N4BP1		N4BP1	N4BP1	0.3271	1052	1
4_MACS_peak_8104_lociStitched	chr16	14590870	14598075	4	6039	5740.2235	1053	1	PARN		PARN	PARN	0.1438	1053	1
2_MACS_peak_6183_lociStitched	chr13	114609393	114616156	2	6036	10520.5228	1054	1	FLJ44054	GAS6	FLJ44054	GAS6	1.2043	1054	1
2_MACS_peak_11159_lociStitched	chr19	16180618	16191133	2	6035	12271.005	1055	1	TPM4	FLJ25328,RAB8A	TPM4	RAB8A	0.4217	1055	1
3_MACS_peak_746_lociStitched	chr1	41826810	41838997	3	6033	7708.2775	1056	1			EDN2	EDN2	NONE	1056	1
3_MACS_peak_19549_lociStitched	chr6	43890068	43896294	3	6032	7967.4122	1057	1	LOC100132354		LOC100132354	LOC100132354	0.3779	1057	1
1_MACS_peak_12708_lociStitched	chr2	86261226	86267251	1	6026	15707.7775	1058	1	POLR1A	LOC90784	LOC90784	LOC90784	0.0945	1058	1
1_MACS_peak_17531_lociStitched	chr4	185301416	185307439	1	6024	12878.9809	1059	1			IRF2	IRF2	0.6713	1059	1
2_MACS_peak_17624_lociStitched	chr5	1110811	1120075	2	6020	13289.208	1060	1	SLC12A7		SLC12A7	SLC12A7	0.2437	1060	1
6_MACS_peak_14641_lociStitched	chr22	17089644	17099543	6	6020	5221.7225	1061	1	psiTPTE22	CCT8L2	psiTPTE22	psiTPTE22	0.15	1061	1
4_MACS_peak_1049_lociStitched	chr1	85154721	85166320	4	6020	8390.7166	1062	1	SSX2IP		SSX2IP	SSX2IP	0.1674	1062	1
2_MACS_peak_19817_lociStitched	chr6	106439837	106445866	2	6019	8002.2917	1063	1			PRDM1	PRDM1	0.7463	1063	1
1_MACS_peak_24260_lociStitched	chrX	152988034	152994049	1	6016	15937.9455	1064	1	ABCD1,BCAP31	SLC6A8,PLXNB3,PNCK	ABCD1	ABCD1	0.6012	1064	1
3_MACS_peak_23297_lociStitched	chr9	132800874	132808317	3	6014	12850.3395	1065	1	FNBP1	GPR107	FNBP1	FNBP1	0.4902	1065	1
2_MACS_peak_4519_lociStitched	chr11	122932020	122941396	2	6007	10318.288	1066	1	HSPA8	LOC341056	HSPA8	HSPA8	0.6788	1066	1
3_MACS_peak_21207_lociStitched	chr7	106202466	106212146	3	6002	8065.376	1067	1			FLJ36031	FLJ36031	NONE	1067	1
1_MACS_peak_15011_lociStitched	chr22	39264693	39270684	1	5992	15540.0549	1068	1	CBX6	NPTXR	CBX6	CBX6	0.9526	1068	1
3_MACS_peak_12292_lociStitched	chr2	37545337	37553407	3	5991	16048.809	1069	1		QPCT,PRKD3	PRKD3	QPCT	0.3998	1069	1
5_MACS_peak_14661_lociStitched	chr22	18255760	18265143	5	5991	5678.5916	1070	1	BID	MIR3198	BID	BID	0.1115	1070	1
4_MACS_peak_21758_lociStitched	chr8	29654333	29663842	4	5990	6950.1281	1071	1		C8orf75	C8orf75	C8orf75	0.1157	1071	1
3_MACS_peak_11161_lociStitched	chr19	16221720	16231544	3	5987	11371.28	1072	1	RAB8A	TPM4,HSH2D	RAB8A	HSH2D	0.5066	1072	1
5_MACS_peak_23980_lociStitched	chrX	70837228	70849878	5	5983	7841.735	1073	1	BCYRN1,CXCR3	ACRC	CXCR3	CXCR3	0.4853	1073	1
1_MACS_peak_13335_lociStitched	chr2	198361459	198367437	1	5979	13373.3838	1074	1	HSPE1,HSPD1	COQ10B,MOBKL3	HSPD1	HSPD1	0.6674	1074	1
2_MACS_peak_7878_lociStitched	chr16	2054142	2061129	2	5978	18410.745	1075	1	ZNF598	NDUFB10,SNHG9,SNORA78,RNF151,TBL3,GFER,SYNGR3,NPW,SLC9A3R2,TSC2,RPL3L,SNORA10,SNORA64,RPS2,NOXO1,NTHL1	ZNF598	SNORA64	1.2032	1075	1
3_MACS_peak_4734_lociStitched	chr12	10017367	10023494	3	5977	5304.1439	1076	1	CLEC2B	KLRF1,KLRF2	CLEC2B	CLEC2B	0.2586	1076	1
2_MACS_peak_10880_lociStitched	chr19	6735463	6741483	2	5976	18031.104	1077	1	TRIP10,GPR108	VAV1,C3,SH2D3A	GPR108	GPR108	1.1167	1077	1
2_MACS_peak_75_lociStitched	chr1	1820721	1829561	2	5971	21202.74	1078	1	GNB1	CALML6,TMEM52	GNB1	CALML6	0.5299	1078	1
1_MACS_peak_22996_lociStitched	chr9	108004614	108010583	1	5970	11113.6811	1079	1	SLC44A1		SLC44A1	SLC44A1	0.1564	1079	1
1_MACS_peak_11709_lociStitched	chr19	47216627	47222579	1	5953	22352.1408	1080	1	PRKD2	FKRP,MIR320E,STRN4	PRKD2	STRN4	0.8396	1080	1
2_MACS_peak_16726_lociStitched	chr4	2412709	2421050	2	5952	15504.2508	1081	1	LOC402160,ZFYVE28	RNF4,ZFYVE28	ZFYVE28	RNF4	0.2927	1081	1
2_MACS_peak_11071_lociStitched	chr19	13043417	13051104	2	5947	13010.2475	1082	1	CALR,FARSA	GCDH,RAD23A,DAND5,KLF1,SYCE2,GADD45GIP1	CALR	CALR	1.0024	1082	1
3_MACS_peak_15396_lociStitched	chr3	15419397	15429627	3	5944	6670.983	1083	1		EAF1,SH3BP5,METTL6	SH3BP5	SH3BP5	0.2178	1083	1
1_MACS_peak_1745_lociStitched	chr1	167531365	167537307	1	5943	23222.5244	1084	1		CD247,CREG1	CREG1	CREG1	2.0788	1084	1
3_MACS_peak_3919_lociStitched	chr11	62618704	62630981	3	5939	15852.0624	1085	1	SLC3A2,SNHG1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD27,SNORD28,SNORD26,SNORD25	SLC3A2,NXF1,STX5,WDR74	SLC3A2	WDR74	1.784	1085	1
2_MACS_peak_20436_lociStitched	chr7	20367389	20373321	2	5931	18891.6404	1086	1	ITGB8		ITGB8	ITGB8	0.2599	1086	1
2_MACS_peak_6151_lociStitched	chr13	111564873	111574111	2	5928	12127.6464	1087	1	ANKRD10	C13orf29	ANKRD10	ANKRD10	0.2847	1087	1
1_MACS_peak_2002_lociStitched	chr1	204376013	204381935	1	5923	13138.5492	1088	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	PPP1R15B	0.7871	1088	1
2_MACS_peak_19691_lociStitched	chr6	74288757	74297858	2	5923	15646.4392	1089	1			EEF1A1	EEF1A1	3.0574	1089	1
1_MACS_peak_9375_lociStitched	chr17	37909195	37915114	1	5920	29612.1651	1090	1		GRB7,C17orf37	GRB7	GRB7	0.5714	1090	1
3_MACS_peak_4_lociStitched	chr1	839485	848824	3	5919	5872.3632	1091	1		SAMD11,KLHL17,FAM41C,FLJ39609,NOC2L	FLJ39609	KLHL17	0.6141	1091	1
1_MACS_peak_2235_lociStitched	chr1	226066523	226072440	1	5918	27283.8787	1092	1	TMEM63A	LEFTY1,PYCR2	TMEM63A	LEFTY1	1.7429	1092	1
1_MACS_peak_1738_lociStitched	chr1	167187868	167193784	1	5917	23967.4908	1093	1	POU2F1		POU2F1	POU2F1	0.2179	1093	1
3_MACS_peak_23855_lociStitched	chrX	48748772	48758755	3	5913	10786.6315	1094	1	PQBP1,TIMM17B	SLC35A2,PIM2	PQBP1	PIM2	1.8004	1094	1
2_MACS_peak_18825_lociStitched	chr6	252272	261538	2	5909	7229.3332	1095	1		DUSP22	DUSP22	DUSP22	2.5724	1095	1
1_MACS_peak_4841_lociStitched	chr12	26306511	26312418	1	5908	6473.4813	1096	1		SSPN,BHLHE41	BHLHE41	BHLHE41	1.0422	1096	1
1_MACS_peak_588_lociStitched	chr1	32400293	32406194	1	5902	16430.7444	1097	1	PTP4A2	PTP4A2	PTP4A2	PTP4A2	0.5204	1097	1
1_MACS_peak_17828_lociStitched	chr5	42989991	42995889	1	5899	32385.918	1098	1		LOC153684,LOC648987,C5orf39	LOC648987	C5orf39	3.6685	1098	1
2_MACS_peak_2719_lociStitched	chr10	43899908	43906014	2	5899	13011.2754	1099	1	HNRNPF	FXYD4,ZNF487P,HNRNPF	HNRNPF	HNRNPF	0.7467	1099	1
2_MACS_peak_21214_lociStitched	chr7	106504999	106513381	2	5899	6964.6038	1100	1	PIK3CG		PIK3CG	PIK3CG	0.223	1100	1
2_MACS_peak_1721_lociStitched	chr1	164685449	164691641	2	5894	7113.9888	1101	1	PBX1		PBX1	PBX1	0.1495	1101	1
4_MACS_peak_10331_lociStitched	chr18	21194228	21202420	4	5892	13044.9408	1102	1	ANKRD29	NPC1	NPC1	NPC1	0.2894	1102	1
1_MACS_peak_21860_lociStitched	chr8	52809575	52815464	1	5890	12328.0326	1103	1	PCMTD1		PCMTD1	PCMTD1	0.1839	1103	1
2_MACS_peak_10043_lociStitched	chr17	76741024	76746960	2	5880	7872.3232	1104	1	CYTH1		CYTH1	CYTH1	0.5062	1104	1
2_MACS_peak_23386_lociStitched	chr9	137786703	137793423	2	5879	7473.984	1105	1		FCN2,MIR3689B,MIR3689A,FCN1	FCN2	FCN2	0.1145	1105	1
1_MACS_peak_2650_lociStitched	chr10	29235942	29241818	1	5877	8058.934	1106	1			BAMBI	BAMBI	NONE	1106	1
2_MACS_peak_15235_lociStitched	chr22	50324723	50331615	2	5875	19446.4672	1107	1		CRELD2,PIM3,ALG12	CRELD2	PIM3	2.1221	1107	1
2_MACS_peak_20064_lociStitched	chr6	138246758	138256152	2	5874	7096.2276	1108	1			TNFAIP3	TNFAIP3	0.8768	1108	1
1_MACS_peak_13297_lociStitched	chr2	192539975	192545841	1	5867	11093.1926	1109	1	OBFC2A		OBFC2A	OBFC2A	0.6076	1109	1
2_MACS_peak_13562_lociStitched	chr2	225902382	225908579	2	5865	13616.0484	1110	1	DOCK10		DOCK10	DOCK10	0.1082	1110	1
1_MACS_peak_3205_lociStitched	chr10	112113872	112119730	1	5859	11230.3718	1111	1		SMNDC1	SMNDC1	SMNDC1	0.2441	1111	1
