#RPMI8226_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226_H3K27ac_ROSE/RPMI8226_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226_jia.bam
#Using cutoff of 19240.8204 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226_jia.bam	enhancerRank	isStretch
1_MACS_peak_11361_lociStitched	chr19	32895685	32897387	1	1703	6412.1148	9362	0
1_MACS_peak_8495_lociStitched	chr16	66451421	66453123	1	1703	2204.941	9363	0
1_MACS_peak_4345_lociStitched	chr11	102961721	102963423	1	1703	2493.2598	9364	0
2_MACS_peak_825_lociStitched	chr1	45956075	45957908	2	1703	1590.8607	9365	0
1_MACS_peak_4651_lociStitched	chr12	4429459	4431160	1	1702	1644.1866	9366	0
1_MACS_peak_2357_lociStitched	chr1	234986820	234988521	1	1702	2066.715	9367	0
1_MACS_peak_1714_lociStitched	chr1	162466891	162468592	1	1702	5708.7261	9368	0
2_MACS_peak_14885_lociStitched	chr22	34315923	34317642	2	1702	1375.3719	9369	0
2_MACS_peak_12818_lociStitched	chr2	98628719	98630581	2	1702	1301.538	9370	0
1_MACS_peak_22564_lociStitched	chr9	19048681	19050381	1	1701	2634.83	9371	0
1_MACS_peak_11114_lociStitched	chr19	14096765	14098465	1	1701	1635.4	9372	0
1_MACS_peak_7493_lociStitched	chr15	72409561	72411261	1	1701	2934.54	9373	0
1_MACS_peak_7441_lociStitched	chr15	68131720	68133420	1	1701	3590.4	9374	0
1_MACS_peak_3182_lociStitched	chr10	106027877	106029577	1	1701	2238.9	9375	0
1_MACS_peak_3025_lociStitched	chr10	92957817	92959517	1	1701	2249.61	9376	0
1_MACS_peak_18166_lociStitched	chr5	98361987	98363686	1	1700	1755.4068	9377	0
1_MACS_peak_17876_lociStitched	chr5	55273011	55274710	1	1700	1260.658	9378	0
1_MACS_peak_7842_lociStitched	chr16	856776	858475	1	1700	4639.6292	9379	0
1_MACS_peak_3296_lociStitched	chr10	121651125	121652824	1	1700	1327.0889	9380	0
1_MACS_peak_525_lociStitched	chr1	28156676	28158375	1	1700	4156.0938	9381	0
1_MACS_peak_21386_lociStitched	chr7	138915475	138917173	1	1699	3202.428	9382	0
1_MACS_peak_13987_lociStitched	chr20	33412256	33413954	1	1699	5071.926	9383	0
1_MACS_peak_12343_lociStitched	chr2	43036779	43038477	1	1699	5269.743	9384	0
1_MACS_peak_10213_lociStitched	chr18	3036796	3038494	1	1699	1804.4646	9385	0
1_MACS_peak_5425_lociStitched	chr12	105476736	105478434	1	1699	1785.2772	9386	0
1_MACS_peak_4817_lociStitched	chr12	21653761	21655459	1	1699	2081.5782	9387	0
1_MACS_peak_2608_lociStitched	chr10	22767509	22769207	1	1699	1641.7962	9388	0
1_MACS_peak_1121_lociStitched	chr1	97186886	97188584	1	1699	2793.5496	9389	0
2_MACS_peak_14765_lociStitched	chr22	24537658	24542820	2	1699	1821.1536	9390	0
1_MACS_peak_23023_lociStitched	chr9	112238925	112240622	1	1698	1253.9133	9391	0
1_MACS_peak_16625_lociStitched	chr3	196044253	196045950	1	1698	3990.6652	9392	0
1_MACS_peak_12985_lociStitched	chr2	122512485	122514182	1	1698	1967.5018	9393	0
1_MACS_peak_10019_lociStitched	chr17	76209900	76211597	1	1698	2971.447	9394	0
1_MACS_peak_7699_lociStitched	chr15	90589134	90590831	1	1698	2208.4758	9395	0
1_MACS_peak_5235_lociStitched	chr12	66696164	66697861	1	1698	1686.9877	9396	0
1_MACS_peak_1262_lociStitched	chr1	117368839	117370536	1	1698	1111.1956	9397	0
1_MACS_peak_967_lociStitched	chr1	65431091	65432788	1	1698	4447.4976	9398	0
2_MACS_peak_23507_lociStitched	chrX	346859	348583	2	1698	3316.114	9399	0
2_MACS_peak_12230_lociStitched	chr2	27485629	27488151	2	1698	1255.7038	9400	0
1_MACS_peak_23247_lociStitched	chr9	131266171	131267867	1	1697	3433.8912	9401	0
1_MACS_peak_19887_lociStitched	chr6	109761452	109763148	1	1697	2122.8832	9402	0
1_MACS_peak_14436_lociStitched	chr21	36346034	36347730	1	1697	1722.6272	9403	0
1_MACS_peak_13619_lociStitched	chr2	233924416	233926112	1	1697	1804.544	9404	0
1_MACS_peak_8550_lociStitched	chr16	68018037	68019733	1	1697	1727.376	9405	0
1_MACS_peak_7600_lociStitched	chr15	80452215	80453911	1	1697	2645.0816	9406	0
1_MACS_peak_20386_lociStitched	chr7	6745518	6747213	1	1696	3601.536	9407	0
1_MACS_peak_15339_lociStitched	chr3	10239870	10241565	1	1696	1510.923	9408	0
1_MACS_peak_3838_lociStitched	chr11	59521979	59523674	1	1696	1748.7315	9409	0
1_MACS_peak_1926_lociStitched	chr1	200087473	200089168	1	1696	1637.031	9410	0
1_MACS_peak_1260_lociStitched	chr1	117112625	117114320	1	1696	2984.0475	9411	0
2_MACS_peak_6736_lociStitched	chr14	91525935	91527829	2	1696	3146.5022	9412	0
1_MACS_peak_12482_lociStitched	chr2	62080584	62082278	1	1695	2390.4034	9413	0
1_MACS_peak_8575_lociStitched	chr16	68877011	68878705	1	1695	4548.5594	9414	0
2_MACS_peak_13614_lociStitched	chr2	233140063	233141854	2	1695	1300.4451	9415	0
1_MACS_peak_23643_lociStitched	chrX	15807820	15809513	1	1694	2268.9586	9416	0
1_MACS_peak_17361_lociStitched	chr4	141293857	141295550	1	1694	1650.5057	9417	0
1_MACS_peak_15645_lociStitched	chr3	48282412	48284105	1	1694	3431.5417	9418	0
1_MACS_peak_10514_lociStitched	chr18	55757795	55759488	1	1694	2062.9205	9419	0
1_MACS_peak_8344_lociStitched	chr16	31212984	31214677	1	1694	2483.631	9420	0
1_MACS_peak_1914_lociStitched	chr1	194798760	194800453	1	1694	839.2201	9421	0
2_MACS_peak_5773_lociStitched	chr13	20355891	20357598	2	1694	3154.0239	9422	0
1_MACS_peak_19253_lociStitched	chr6	30538327	30540019	1	1693	2826.486	9423	0
1_MACS_peak_18479_lociStitched	chr5	142099752	142101444	1	1693	1353.7692	9424	0
1_MACS_peak_13269_lociStitched	chr2	187832306	187833998	1	1693	1826.3448	9425	0
1_MACS_peak_8279_lociStitched	chr16	29984590	29986282	1	1693	2830.716	9426	0
1_MACS_peak_4066_lociStitched	chr11	66079221	66080913	1	1693	2350.0188	9427	0
1_MACS_peak_1706_lociStitched	chr1	161719037	161720729	1	1693	5894.5896	9428	0
1_MACS_peak_4946_lociStitched	chr12	47609471	47611162	1	1692	896.9064	9429	0
1_MACS_peak_102_lociStitched	chr1	2573269	2574960	1	1692	4677.306	9430	0
1_MACS_peak_20146_lociStitched	chr6	150038268	150039958	1	1691	4297.501	9431	0
1_MACS_peak_19922_lociStitched	chr6	116380742	116382432	1	1691	1606.007	9432	0
1_MACS_peak_11903_lociStitched	chr19	54618098	54619788	1	1691	2605.811	9433	0
1_MACS_peak_8236_lociStitched	chr16	28413659	28415349	1	1691	3632.486	9434	0
1_MACS_peak_7358_lociStitched	chr15	63766059	63767749	1	1691	1499.875	9435	0
1_MACS_peak_2305_lociStitched	chr1	229503557	229505247	1	1691	1765.036	9436	0
1_MACS_peak_9994_lociStitched	chr17	75230686	75232375	1	1690	2462.3931	9437	0
1_MACS_peak_7241_lociStitched	chr15	49102261	49103950	1	1690	2800.362	9438	0
1_MACS_peak_4918_lociStitched	chr12	42537511	42539200	1	1690	3276.8289	9439	0
1_MACS_peak_4472_lociStitched	chr11	118955068	118956757	1	1690	3285.4428	9440	0
1_MACS_peak_2394_lociStitched	chr1	241072666	241074355	1	1690	1635.1209	9441	0
2_MACS_peak_14761_lociStitched	chr22	24315657	24317373	2	1690	2044.614	9442	0
1_MACS_peak_21191_lociStitched	chr7	105028191	105029879	1	1689	1901.1944	9443	0
1_MACS_peak_17972_lociStitched	chr5	69005577	69007265	1	1689	4171.5544	9444	0
1_MACS_peak_16581_lociStitched	chr3	193787938	193789626	1	1689	4987.8712	9445	0
2_MACS_peak_12043_lociStitched	chr2	2874417	2876212	2	1689	1006.0975	9446	0
2_MACS_peak_5948_lociStitched	chr13	45491337	45493266	2	1689	1555.3527	9447	0
1_MACS_peak_19319_lociStitched	chr6	31926026	31927713	1	1688	2480.9022	9448	0
1_MACS_peak_8588_lociStitched	chr16	69457848	69459535	1	1688	2918.3413	9449	0
1_MACS_peak_3605_lociStitched	chr11	13359001	13360688	1	1688	1568.4039	9450	0
2_MACS_peak_8953_lociStitched	chr17	5388910	5390628	2	1688	1694.1198	9451	0
1_MACS_peak_23968_lociStitched	chrX	70287349	70289035	1	1687	2132.4528	9452	0
1_MACS_peak_18331_lociStitched	chr5	132201526	132203212	1	1687	3665.364	9453	0
1_MACS_peak_8972_lociStitched	chr17	6756864	6758550	1	1687	2547.3774	9454	0
1_MACS_peak_4101_lociStitched	chr11	67140043	67141729	1	1687	1696.959	9455	0
1_MACS_peak_1167_lociStitched	chr1	109825271	109826957	1	1687	2485.8384	9456	0
1_MACS_peak_775_lociStitched	chr1	42921403	42923089	1	1687	4968.9792	9457	0
1_MACS_peak_21089_lociStitched	chr7	100135836	100137521	1	1686	1903.376	9458	0
1_MACS_peak_21058_lociStitched	chr7	99516177	99517862	1	1686	4144.2575	9459	0
1_MACS_peak_14311_lociStitched	chr20	62686685	62688370	1	1686	1372.938	9460	0
1_MACS_peak_12877_lociStitched	chr2	109335243	109336928	1	1686	3056.7585	9461	0
1_MACS_peak_10623_lociStitched	chr18	77747655	77749340	1	1686	3421.7295	9462	0
1_MACS_peak_6644_lociStitched	chr14	75592928	75594613	1	1686	3262.3285	9463	0
1_MACS_peak_1389_lociStitched	chr1	148175987	148177672	1	1686	6217.4815	9464	0
2_MACS_peak_6332_lociStitched	chr14	35007869	35009614	2	1686	1995.0585	9465	0
1_MACS_peak_20366_lociStitched	chr7	5937730	5939414	1	1685	3176.5292	9466	0
1_MACS_peak_7082_lociStitched	chr15	34516014	34517698	1	1685	2466.7232	9467	0
1_MACS_peak_1060_lociStitched	chr1	87169994	87171678	1	1685	3547.346	9468	0
1_MACS_peak_21161_lociStitched	chr7	102353296	102354979	1	1684	1202.5035	9469	0
1_MACS_peak_12188_lociStitched	chr2	25517196	25518879	1	1684	2806.2342	9470	0
1_MACS_peak_9433_lociStitched	chr17	39967289	39968972	1	1684	2812.4613	9471	0
1_MACS_peak_8586_lociStitched	chr16	69418707	69420390	1	1684	5210.9046	9472	0
1_MACS_peak_3036_lociStitched	chr10	93860720	93862403	1	1684	926.8281	9473	0
1_MACS_peak_20607_lociStitched	chr7	42276099	42277781	1	1683	1688.3916	9474	0
1_MACS_peak_18515_lociStitched	chr5	147762375	147764057	1	1683	1990.9834	9475	0
1_MACS_peak_17973_lociStitched	chr5	69139585	69141267	1	1683	4185.9934	9476	0
1_MACS_peak_15327_lociStitched	chr3	9931615	9933297	1	1683	5469.3594	9477	0
1_MACS_peak_9844_lociStitched	chr17	66097268	66098950	1	1683	2407.6148	9478	0
2_MACS_peak_14183_lociStitched	chr20	49125952	49127646	2	1683	2215.752	9479	0
1_MACS_peak_15590_lociStitched	chr3	46228467	46230148	1	1682	1022.7204	9480	0
1_MACS_peak_14371_lociStitched	chr21	29851798	29853479	1	1682	1063.5687	9481	0
1_MACS_peak_11194_lociStitched	chr19	16829367	16831048	1	1682	1249.9916	9482	0
1_MACS_peak_9362_lociStitched	chr17	37309179	37310860	1	1682	1218.725	9483	0
1_MACS_peak_3810_lociStitched	chr11	57102327	57104008	1	1682	4955.2518	9484	0
1_MACS_peak_3275_lociStitched	chr10	120788861	120790542	1	1682	2498.9746	9485	0
1_MACS_peak_2153_lociStitched	chr1	213224016	213225697	1	1682	4378.5007	9486	0
1_MACS_peak_23494_lociStitched	chr9	140471910	140473590	1	1681	3671.472	9487	0
1_MACS_peak_21115_lociStitched	chr7	100887158	100888838	1	1681	4040.904	9488	0
1_MACS_peak_16597_lociStitched	chr3	194784101	194785781	1	1681	1053.024	9489	0
1_MACS_peak_7077_lociStitched	chr15	33359678	33361358	1	1681	1604.232	9490	0
1_MACS_peak_4355_lociStitched	chr11	107435564	107437244	1	1681	3164.112	9491	0
1_MACS_peak_2590_lociStitched	chr10	21784654	21786334	1	1681	2604.504	9492	0
2_MACS_peak_16793_lociStitched	chr4	7068851	7070559	2	1681	2734.8496	9493	0
3_MACS_peak_20176_lociStitched	chr6	154622892	154625389	3	1681	1284.7065	9494	0
1_MACS_peak_22567_lociStitched	chr9	19229972	19231651	1	1680	2728.7108	9495	0
1_MACS_peak_16593_lociStitched	chr3	194392281	194393960	1	1680	3069.8836	9496	0
1_MACS_peak_11699_lociStitched	chr19	46395491	46397170	1	1680	1844.8852	9497	0
1_MACS_peak_10360_lociStitched	chr18	29598151	29599830	1	1680	1837.6655	9498	0
1_MACS_peak_5475_lociStitched	chr12	110337440	110339119	1	1680	2901.9836	9499	0
1_MACS_peak_2820_lociStitched	chr10	70286462	70288141	1	1680	2510.105	9500	0
1_MACS_peak_17205_lociStitched	chr4	103681105	103682783	1	1679	1909.7318	9501	0
1_MACS_peak_9330_lociStitched	chr17	35968505	35970183	1	1679	4017.2998	9502	0
1_MACS_peak_23271_lociStitched	chr9	132032573	132034250	1	1678	2273.3412	9503	0
1_MACS_peak_22595_lociStitched	chr9	26946400	26948077	1	1678	3726.4617	9504	0
1_MACS_peak_20904_lociStitched	chr7	75156395	75158072	1	1678	3293.1249	9505	0
1_MACS_peak_13545_lociStitched	chr2	223725021	223726698	1	1678	2996.4636	9506	0
2_MACS_peak_20143_lociStitched	chr6	149886796	149888527	2	1678	2170.674	9507	0
1_MACS_peak_24356_lociStitched	chrY	13369600	13371276	1	1677	2648.4152	9508	0
1_MACS_peak_22031_lociStitched	chr8	87526477	87528153	1	1677	2275.6728	9509	0
1_MACS_peak_16462_lociStitched	chr3	179321801	179323477	1	1677	5804.6584	9510	0
1_MACS_peak_13902_lociStitched	chr20	25387575	25389251	1	1677	2867.3008	9511	0
1_MACS_peak_7593_lociStitched	chr15	80188503	80190179	1	1677	5043.7544	9512	0
2_MACS_peak_11770_lociStitched	chr19	49216701	49218518	2	1677	1844.6184	9513	0
1_MACS_peak_21152_lociStitched	chr7	102134160	102135835	1	1676	1929.265	9514	0
1_MACS_peak_18824_lociStitched	chr6	235349	237024	1	1676	1711.3475	9515	0
1_MACS_peak_16954_lociStitched	chr4	47915588	47917263	1	1676	2960.5625	9516	0
1_MACS_peak_311_lociStitched	chr1	16824821	16826496	1	1676	2247.18	9517	0
1_MACS_peak_8869_lociStitched	chr17	1551886	1553560	1	1675	2469.8196	9518	0
1_MACS_peak_8835_lociStitched	chr16	90061054	90062728	1	1675	1760.8806	9519	0
1_MACS_peak_4203_lociStitched	chr11	73308495	73310169	1	1675	3009.6846	9520	0
2_MACS_peak_14956_lociStitched	chr22	37935047	37938635	2	1675	2057.0004	9521	0
1_MACS_peak_21793_lociStitched	chr8	37706526	37708199	1	1674	1717.5018	9522	0
1_MACS_peak_19265_lociStitched	chr6	30730828	30732501	1	1674	2625.4389	9523	0
1_MACS_peak_18772_lociStitched	chr5	177557066	177558739	1	1674	5609.569	9524	0
1_MACS_peak_16611_lociStitched	chr3	195384145	195385818	1	1674	5624.9606	9525	0
1_MACS_peak_16591_lociStitched	chr3	194303836	194305509	1	1674	3674.5772	9526	0
1_MACS_peak_16545_lociStitched	chr3	185959264	185960937	1	1674	2589.4694	9527	0
1_MACS_peak_13984_lociStitched	chr20	33264161	33265834	1	1674	1752.9694	9528	0
1_MACS_peak_13925_lociStitched	chr20	30393880	30395553	1	1674	1240.8641	9529	0
1_MACS_peak_11122_lociStitched	chr19	14212777	14214450	1	1674	1654.9316	9530	0
1_MACS_peak_10856_lociStitched	chr19	6278616	6280289	1	1674	4644.9172	9531	0
1_MACS_peak_5480_lociStitched	chr12	110516608	110518281	1	1674	1958.7484	9532	0
1_MACS_peak_4652_lociStitched	chr12	4647183	4648856	1	1674	1518.0802	9533	0
1_MACS_peak_4256_lociStitched	chr11	77850023	77851696	1	1674	2666.2601	9534	0
1_MACS_peak_3511_lociStitched	chr11	3861477	3863150	1	1674	3925.3599	9535	0
1_MACS_peak_24361_lociStitched	chrY	15590385	15592057	1	1673	2051.2096	9536	0
1_MACS_peak_15954_lociStitched	chr3	101419813	101421485	1	1673	1343.2848	9537	0
1_MACS_peak_15886_lociStitched	chr3	72318379	72320051	1	1673	1373.548	9538	0
1_MACS_peak_13361_lociStitched	chr2	201390324	201391996	1	1673	2371.8992	9539	0
1_MACS_peak_8814_lociStitched	chr16	89574011	89575683	1	1673	3122.9616	9540	0
1_MACS_peak_16022_lociStitched	chr3	112737457	112739128	1	1672	3968.1237	9541	0
1_MACS_peak_15750_lociStitched	chr3	52502365	52504036	1	1672	1282.9938	9542	0
1_MACS_peak_11961_lociStitched	chr19	56091236	56092907	1	1672	2658.8952	9543	0
1_MACS_peak_9027_lociStitched	chr17	8041271	8042942	1	1672	1389.2694	9544	0
1_MACS_peak_7390_lociStitched	chr15	65281507	65283178	1	1672	2628.9843	9545	0
1_MACS_peak_5968_lociStitched	chr13	46869703	46871374	1	1672	1080.8028	9546	0
1_MACS_peak_5784_lociStitched	chr13	21475934	21477605	1	1672	3621.7254	9547	0
1_MACS_peak_5424_lociStitched	chr12	105424160	105425831	1	1672	1228.5192	9548	0
1_MACS_peak_3450_lociStitched	chr11	1283205	1284876	1	1672	1978.2969	9549	0
1_MACS_peak_23195_lociStitched	chr9	129622119	129623789	1	1671	6549.573	9550	0
1_MACS_peak_19695_lociStitched	chr6	75952754	75954424	1	1671	3009.674	9551	0
1_MACS_peak_18618_lociStitched	chr5	156568942	156570612	1	1671	2973.268	9552	0
1_MACS_peak_14697_lociStitched	chr22	20849043	20850713	1	1671	2315.622	9553	0
1_MACS_peak_11650_lociStitched	chr19	45541462	45543132	1	1671	3316.954	9554	0
1_MACS_peak_11296_lociStitched	chr19	19976487	19978157	1	1671	3457.401	9555	0
1_MACS_peak_5440_lociStitched	chr12	107167436	107169106	1	1671	3928.007	9556	0
1_MACS_peak_1487_lociStitched	chr1	153755157	153756827	1	1671	7283.037	9557	0
2_MACS_peak_9421_lociStitched	chr17	39495277	39497201	2	1671	1150.1672	9558	0
1_MACS_peak_19797_lociStitched	chr6	100061272	100062941	1	1670	2443.5829	9559	0
1_MACS_peak_16475_lociStitched	chr3	182399866	182401535	1	1670	2229.2833	9560	0
1_MACS_peak_13709_lociStitched	chr2	242447382	242449051	1	1670	2857.4949	9561	0
1_MACS_peak_11512_lociStitched	chr19	40561354	40563023	1	1670	2637.02	9562	0
1_MACS_peak_11385_lociStitched	chr19	35167507	35169176	1	1670	3135.3834	9563	0
1_MACS_peak_10056_lociStitched	chr17	77004896	77006565	1	1670	4066.8523	9564	0
1_MACS_peak_6068_lociStitched	chr13	88323520	88325189	1	1670	928.6316	9565	0
1_MACS_peak_4600_lociStitched	chr12	73596	75265	1	1670	8004.8578	9566	0
1_MACS_peak_2008_lociStitched	chr1	204547192	204548861	1	1670	1370.9166	9567	0
1_MACS_peak_931_lociStitched	chr1	59478711	59480380	1	1670	2094.9288	9568	0
2_MACS_peak_18866_lociStitched	chr6	3157328	3163493	2	1670	1558.512	9569	0
1_MACS_peak_23460_lociStitched	chr9	139939637	139941305	1	1669	3396.048	9570	0
1_MACS_peak_19786_lociStitched	chr6	97371672	97373340	1	1669	2599.9116	9571	0
1_MACS_peak_17365_lociStitched	chr4	141676679	141678347	1	1669	2103.1812	9572	0
1_MACS_peak_4410_lociStitched	chr11	114309694	114311362	1	1669	2565.0504	9573	0
1_MACS_peak_3764_lociStitched	chr11	46866614	46868282	1	1669	4671.0672	9574	0
1_MACS_peak_3253_lociStitched	chr10	115933095	115934763	1	1669	2484.3192	9575	0
1_MACS_peak_2327_lociStitched	chr1	231663714	231665382	1	1669	2683.6452	9576	0
1_MACS_peak_414_lociStitched	chr1	24104144	24105812	1	1669	3972.1752	9577	0
2_MACS_peak_3350_lociStitched	chr10	129923604	129925383	2	1669	2238.5157	9578	0
1_MACS_peak_21257_lociStitched	chr7	116270187	116271854	1	1668	1415.9498	9579	0
1_MACS_peak_19257_lociStitched	chr6	30614517	30616184	1	1668	7977.4285	9580	0
1_MACS_peak_13173_lociStitched	chr2	170654963	170656630	1	1668	2929.2524	9581	0
1_MACS_peak_10236_lociStitched	chr18	9016688	9018355	1	1668	2633.3599	9582	0
1_MACS_peak_7468_lociStitched	chr15	70047286	70048953	1	1668	1402.6138	9583	0
1_MACS_peak_2333_lociStitched	chr1	233248105	233249772	1	1668	1689.0044	9584	0
2_MACS_peak_12322_lociStitched	chr2	40446068	40448109	2	1668	1389.1046	9585	0
1_MACS_peak_21303_lociStitched	chr7	128094943	128096609	1	1667	3107.5898	9586	0
1_MACS_peak_20214_lociStitched	chr6	158588598	158590264	1	1667	3467.1126	9587	0
1_MACS_peak_17288_lociStitched	chr4	122743528	122745194	1	1667	2493.3356	9588	0
1_MACS_peak_17231_lociStitched	chr4	109571452	109573118	1	1667	2460.5154	9589	0
1_MACS_peak_16987_lociStitched	chr4	56914675	56916341	1	1667	2642.1094	9590	0
1_MACS_peak_16842_lociStitched	chr4	15757644	15759310	1	1667	1443.4224	9591	0
1_MACS_peak_13215_lociStitched	chr2	176865772	176867438	1	1667	2280.9206	9592	0
1_MACS_peak_14195_lociStitched	chr20	50029934	50031599	1	1666	968.8635	9593	0
1_MACS_peak_7088_lociStitched	chr15	34874665	34876330	1	1666	1579.752	9594	0
1_MACS_peak_5582_lociStitched	chr12	120105065	120106730	1	1666	2735.262	9595	0
1_MACS_peak_1190_lociStitched	chr1	110752264	110753929	1	1666	2237.76	9596	0
1_MACS_peak_5429_lociStitched	chr12	105628818	105630482	1	1665	3367.936	9597	0
1_MACS_peak_3620_lociStitched	chr11	16759375	16761039	1	1665	2716.3136	9598	0
3_MACS_peak_14334_lociStitched	chr21	15051674	15054318	3	1665	1320.678	9599	0
1_MACS_peak_23802_lociStitched	chrX	46617831	46619494	1	1664	2509.3007	9600	0
1_MACS_peak_22271_lociStitched	chr8	125462152	125463815	1	1664	1285.0001	9601	0
1_MACS_peak_21708_lociStitched	chr8	27182592	27184255	1	1664	1261.8844	9602	0
1_MACS_peak_20887_lociStitched	chr7	74202529	74204192	1	1664	2364.4534	9603	0
1_MACS_peak_20280_lociStitched	chr6	170150975	170152638	1	1664	4389.3222	9604	0
1_MACS_peak_19568_lociStitched	chr6	44204387	44206050	1	1664	3847.6831	9605	0
1_MACS_peak_19521_lociStitched	chr6	43336325	43337988	1	1664	3975.0689	9606	0
1_MACS_peak_15538_lociStitched	chr3	42739836	42741499	1	1664	1168.2575	9607	0
1_MACS_peak_12525_lociStitched	chr2	64953833	64955496	1	1664	1198.8567	9608	0
1_MACS_peak_11929_lociStitched	chr19	55165697	55167360	1	1664	2545.2215	9609	0
1_MACS_peak_11359_lociStitched	chr19	30432686	30434349	1	1664	2980.2623	9610	0
1_MACS_peak_9779_lociStitched	chr17	60500607	60502270	1	1664	3074.7207	9611	0
1_MACS_peak_6729_lociStitched	chr14	90848667	90850330	1	1664	3136.5843	9612	0
1_MACS_peak_5347_lociStitched	chr12	94551219	94552882	1	1664	2013.7267	9613	0
1_MACS_peak_4164_lociStitched	chr11	70243569	70245232	1	1664	2031.1882	9614	0
1_MACS_peak_692_lociStitched	chr1	38477698	38479361	1	1664	2303.9202	9615	0
2_MACS_peak_12797_lociStitched	chr2	97167355	97171216	2	1664	1673.3574	9616	0
1_MACS_peak_20903_lociStitched	chr7	75114541	75116203	1	1663	3240.7338	9617	0
1_MACS_peak_20763_lociStitched	chr7	57471260	57472922	1	1663	1507.7664	9618	0
1_MACS_peak_17946_lociStitched	chr5	64063660	64065322	1	1663	3210.4854	9619	0
1_MACS_peak_16891_lociStitched	chr4	37892033	37893695	1	1663	2666.1804	9620	0
1_MACS_peak_12777_lociStitched	chr2	96675577	96677239	1	1663	3278.9598	9621	0
1_MACS_peak_6134_lociStitched	chr13	107219044	107220706	1	1663	3667.7016	9622	0
1_MACS_peak_3160_lociStitched	chr10	104951794	104953456	1	1663	3758.9454	9623	0
1_MACS_peak_21875_lociStitched	chr8	55013446	55015107	1	1662	2744.1381	9624	0
1_MACS_peak_20748_lociStitched	chr7	55954554	55956215	1	1662	3389.2705	9625	0
1_MACS_peak_18326_lociStitched	chr5	132072294	132073955	1	1662	2391.5078	9626	0
1_MACS_peak_12705_lociStitched	chr2	86190390	86192051	1	1662	1727.44	9627	0
1_MACS_peak_8612_lociStitched	chr16	71322442	71324103	1	1662	4620.0715	9628	0
1_MACS_peak_4628_lociStitched	chr12	2921270	2922931	1	1662	2548.6384	9629	0
1_MACS_peak_761_lociStitched	chr1	42204107	42205768	1	1662	1749.8635	9630	0
1_MACS_peak_20227_lociStitched	chr6	159420254	159421914	1	1661	3523.682	9631	0
1_MACS_peak_6296_lociStitched	chr14	24768041	24769701	1	1661	2904.17	9632	0
1_MACS_peak_80_lociStitched	chr1	1980931	1982591	1	1661	2582.296	9633	0
1_MACS_peak_24201_lociStitched	chrX	134646211	134647870	1	1660	2470.4169	9634	0
1_MACS_peak_22467_lociStitched	chr8	146077459	146079118	1	1660	5324.3946	9635	0
1_MACS_peak_20035_lociStitched	chr6	135818292	135819951	1	1660	3149.2797	9636	0
1_MACS_peak_16170_lociStitched	chr3	129294927	129296586	1	1660	2071.0956	9637	0
