GENE_ID	locusLine	bin_1_H929_jia.bam
NM_080426	chr20(.):57461425-57491250	2.0042
NR_003259	chr20(.):57459179-57491247	1.8822
NM_001077489	chr20(.):57461424-57491250	2.0042
NM_001077490	chr20(.):57423035-57491250	0.9452
NM_001077488	chr20(.):57461768-57491250	2.0197
NM_016592	chr20(.):57409794-57491250	0.8013
NR_024470	chr20(.):61289378-61302973	0.1838
NM_016354	chr20(.):61268796-61308647	1.2499
NM_001853	chr20(.):61443413-61477511	0.1274
NM_007346	chr20(.):61431176-61450352	0.7996
NM_018270	chr20(.):61422804-61436945	2.0256
NM_080750	chr20(.):61471475-61482543	0.0531
NM_012384	chr20(.):62213954-62263381	0.3449
NM_032957	chr20(.):62284646-62332601	0.1238
NM_001083113	chr20(.):62333793-62372494	2.4185
NM_181485	chr20(.):62334379-62372494	2.4539
NM_017806	chr20(.):62362977-62375460	3.4404
NM_003224	chr20(.):62324994-62344355	0.8328
NM_032945	chr20(.):62321287-62335035	0.0894
NM_020062	chr20(.):62366210-62380403	2.8958
NM_015894	chr20(.):62266060-62289780	0.3015
NM_003823	chr20(.):62323020-62335035	0.0932
NR_030638	chr20(.):62546212-62556301	0.0515
NR_027287	chr20(.):62579736-62593338	0.7714
NM_001193379	chr20(.):62566181-62587527	0.3382
NM_017859	chr20(.):62566181-62592800	0.453
NM_020713	chr20(.):62583054-62606218	0.8597
NR_031735	chr20(.):62567817-62577897	0.1269
NR_030638	chr20(.):62546100-62556189	0.0504
NR_030638	chr20(.):62545849-62555938	0.051
NR_030638	chr20(.):62545905-62555994	0.0509
NM_080621	chr20(.):62600465-62615995	1.3669
NR_030377	chr20(.):62568983-62579079	0.1345
NR_030637	chr20(.):62545777-62555894	0.0518
NR_030639	chr20(.):62545833-62555947	0.0509
NR_030639	chr20(.):62545889-62556003	0.0508
NR_030639	chr20(.):62546084-62556201	0.0502
NM_000874	chr21(.):34597230-34640062	1.3558
NM_207585	chr21(.):34597230-34641820	1.3065
NM_001754	chr21(.):36155097-36426595	0.3467
NM_001001890	chr21(.):36155097-36265987	0.4129
NM_080860	chr21(.):43887596-43921401	0.1703
NM_015834	chr21(.):46489492-46651478	0.2503
NM_001187	chr21(.):11052795-11103937	0.5774
NM_181704	chr21(.):11015841-11103925	0.3967
NM_001100421	chr21(.):19156283-19196703	2.9221
NR_024102	chr21(.):34532775-34547541	0.0419
NM_000629	chr21(.):34692213-34737128	0.5838
NM_000628	chr21(.):34633671-34674520	0.0809
NM_001122607	chr21(.):36188573-36265987	0.5
NR_026812	chr21(.):36405232-36416723	0.3707
NM_018964	chr21(.):43914741-44006550	0.5096
NM_000394	chr21(.):44584140-44597913	1.1852
NM_005049	chr21(.):45522207-45556063	0.3568
NM_198155	chr21(.):45548493-45570605	0.8064
NR_027292	chr21(.):46485870-46498126	0.4047
NM_004327	chr22(.):23517551-23665224	0.1777
NM_014433	chr22(.):23396592-23489241	0.3647
NM_007194	chr22(.):29078730-29142822	0.1165
NM_001195071	chr22(.):38610297-38673670	1.8282
NM_001195072	chr22(.):38610297-38674040	1.8183
NM_001003406	chr22(.):39961757-40090740	0.0342
NM_001009880	chr22(.):45583122-45641650	0.5818
NM_014678	chr22(.):50776759-50888514	0.0728
NM_012401	chr22(.):50708407-50751002	0.5374
NM_138433	chr22(.):50981461-50994452	0.2415
NM_001178126	chr22(.):23224959-23243013	5.5443
NM_004914	chr22(.):23482512-23511531	0.8652
NM_001024938	chr22(.):24194058-24232725	0.2279
NM_002415	chr22(.):24231564-24242409	0.7509
NM_001024939	chr22(.):24195040-24232725	0.2312
NM_001007468	chr22(.):24124149-24181705	0.3441
NM_001002862	chr22(.):24171689-24186199	1.0524
NM_000675	chr22(.):24818529-24843325	2.5384
NR_028484	chr22(.):24820177-24895783	0.9239
NM_172002	chr22(.):29133042-29158496	0.2998
NM_173510	chr22(.):29163661-29190283	1.1281
NM_001079539	chr22(.):29185547-29201560	4.5992
NM_031910	chr22(.):37571205-37589330	0.0435
NM_001051	chr22(.):37597244-37613353	0.3956
NM_013385	chr22(.):37673494-37716389	0.0905
NM_002872	chr22(.):37616309-37645305	0.8304
NM_001161574	chr22(.):38592938-38617517	0.5848
NM_001161573	chr22(.):38594026-38617517	0.6077
NM_152221	chr22(.):38681696-38718413	0.3455
NR_002821	chr22(.):38735669-38799931	0.3477
NM_001894	chr22(.):38681696-38719089	0.3403
NM_004981	chr22(.):38817332-38845033	0.0375
NM_004286	chr22(.):39096806-39134592	0.3161
NM_005740	chr22(.):39169512-39195161	0.1202
NM_014876	chr22(.):39076547-39101459	0.3635
NM_015374	chr22(.):39125734-39156947	0.7475
NM_001006666	chr22(.):39431672-39445428	0.5874
NM_004900	chr22(.):39373404-39393783	0.4592
NM_152426	chr22(.):39412117-39434256	0.7812
NM_014508	chr22(.):39405264-39419825	1.2918
NM_021822	chr22(.):39468009-39488748	0.6149
NM_006116	chr22(.):39790758-39832887	0.3406
NM_153497	chr22(.):39790758-39838132	0.4206
NM_194326	chr22(.):39920097-39933860	1.0095
NM_002409	chr22(.):39848324-39893199	0.1046
NM_019008	chr22(.):39893283-39919137	0.7313
NM_182810	chr22(.):39911568-39923691	1.2473
NM_001098270	chr22(.):39878228-39893199	0.1099
NM_016272	chr22(.):41824491-41848027	0.8632
NM_032758	chr22(.):41850720-41869708	0.2845
NM_001098	chr22(.):41860128-41929993	0.1353
NM_015264	chr22(.):45583122-45613347	0.0648
NR_031651	chr22(.):45591834-45601900	0.0538
NM_001167574	chr22(.):45675867-45696755	0.0787
NM_018280	chr22(.):46441338-46455024	1.7099
NR_027036	chr22(.):46430786-46445748	0.2655
NR_027034	chr22(.):46444725-46459402	1.6071
NR_027033	chr22(.):46476876-46514808	0.0382
NR_027240	chr22(.):46397495-46411657	0.5133
NR_037413	chr22(.):46481923-46492006	0.0346
NM_001135101	chr22(.):50307282-50326186	0.2795
NM_024105	chr22(.):50291853-50317106	0.1735
NM_001001852	chr22(.):50349142-50362720	1.399
NM_002751	chr22(.):50697141-50713779	0.2745
NM_002969	chr22(.):50686330-50705089	0.3526
NM_001001794	chr22(.):50745391-50770489	1.0156
NM_001169111	chr22(.):50956996-50969033	1.4848
NM_024866	chr22(.):50915011-50929866	0.5116
NM_002972	chr22(.):50878430-50918464	0.5202
NM_001185011	chr22(.):50941644-50968209	0.7662
NM_001113756	chr22(.):50959181-50973258	2.5269
NM_001113755	chr22(.):50959181-50973514	2.4832
NM_001169109	chr22(.):50956996-50969868	1.9748
NM_001169110	chr22(.):50956996-50969574	1.7458
NM_001014440	chr22(.):50963837-50976008	2.6272
NM_005138	chr22(.):50956996-50969034	1.4851
NM_017584	chr22(.):50920212-50933750	0.3441
NM_033200	chr22(.):50936375-50951135	0.3741
NM_001145134	chr22(.):51002289-51022096	0.3026
NR_021492	chr22(.):51016454-51027355	0.5285
NM_004377	chr22(.):51002289-51021894	0.2928
NM_001123225	chr22(.):50984540-51006328	0.1159
NM_001145137	chr22(.):51002289-51021506	0.2665
NM_005198	chr22(.):51012386-51026428	0.4261
