GENE_ID	locusLine	bin_1_38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
1_MACS_peak_18107_lociStitched	chr19(.):5804122-5804857	0.1723
1_MACS_peak_18108_lociStitched	chr19(.):5805592-5806121	0.1129
1_MACS_peak_18109_lociStitched	chr19(.):5815103-5815383	0.0763
1_MACS_peak_18110_lociStitched	chr19(.):5820499-5820739	0.0585
1_MACS_peak_18111_lociStitched	chr19(.):5825419-5825849	0.1523
2_MACS_peak_18112_lociStitched	chr19(.):5828135-5836714	0.1812
2_MACS_peak_18114_lociStitched	chr19(.):5837455-5840182	0.141
3_MACS_peak_18116_lociStitched	chr19(.):5841150-5850283	0.1487
5_MACS_peak_18119_lociStitched	chr19(.):5852130-5869465	0.1604
3_MACS_peak_18124_lociStitched	chr19(.):5870152-5874457	0.2039
7_MACS_peak_18127_lociStitched	chr19(.):5875606-5890052	0.1354
1_MACS_peak_18134_lociStitched	chr19(.):5891340-5891884	0.087
7_MACS_peak_18135_lociStitched	chr19(.):5991261-6027745	0.1586
1_MACS_peak_18142_lociStitched	chr19(.):6036109-6036694	0.1835
4_MACS_peak_18143_lociStitched	chr19(.):6038673-6048451	0.164
3_MACS_peak_18147_lociStitched	chr19(.):6056403-6059388	0.1245
1_MACS_peak_18150_lociStitched	chr19(.):6060660-6064553	0.1684
4_MACS_peak_18151_lociStitched	chr19(.):6065187-6068405	0.097
7_MACS_peak_18155_lociStitched	chr19(.):6072384-6078395	0.1425
1_MACS_peak_18162_lociStitched	chr19(.):6082363-6082907	0.1405
1_MACS_peak_18163_lociStitched	chr19(.):6083525-6084028	0.1101
2_MACS_peak_18164_lociStitched	chr19(.):6087050-6088372	0.1569
1_MACS_peak_18166_lociStitched	chr19(.):6092167-6093657	0.1069
1_MACS_peak_18167_lociStitched	chr19(.):6094290-6094787	0.1154
1_MACS_peak_18168_lociStitched	chr19(.):6102165-6102536	0.16
1_MACS_peak_18169_lociStitched	chr19(.):6104280-6104695	0.0816
1_MACS_peak_18170_lociStitched	chr19(.):6105320-6105880	0.1961
1_MACS_peak_18171_lociStitched	chr19(.):6107108-6107639	0.1154
1_MACS_peak_18172_lociStitched	chr19(.):6108518-6110044	0.1049
1_MACS_peak_18173_lociStitched	chr19(.):6111076-6111917	0.1798
1_MACS_peak_18174_lociStitched	chr19(.):6113865-6114159	0.0073
1_MACS_peak_18175_lociStitched	chr19(.):6121450-6121881	0.1779
2_MACS_peak_18176_lociStitched	chr19(.):6122509-6123976	0.1331
1_MACS_peak_18178_lociStitched	chr19(.):6128184-6128670	0.0883
1_MACS_peak_18179_lociStitched	chr19(.):6139948-6140945	0.1246
1_MACS_peak_18180_lociStitched	chr19(.):6141948-6142336	0.0414
1_MACS_peak_18181_lociStitched	chr19(.):6143313-6143949	0.1649
1_MACS_peak_18182_lociStitched	chr19(.):6145938-6146489	0.1
1_MACS_peak_18183_lociStitched	chr19(.):6147180-6147744	0.1256
2_MACS_peak_18184_lociStitched	chr19(.):6151258-6153542	0.1632
2_MACS_peak_18186_lociStitched	chr19(.):6156234-6157499	0.1556
1_MACS_peak_18188_lociStitched	chr19(.):6158322-6158595	0.0262
1_MACS_peak_18189_lociStitched	chr19(.):6159592-6160203	0.0686
2_MACS_peak_18190_lociStitched	chr19(.):6164032-6165013	0.1321
2_MACS_peak_18192_lociStitched	chr19(.):6182258-6183846	0.1077
1_MACS_peak_18194_lociStitched	chr19(.):6203288-6203870	0.2155
1_MACS_peak_18195_lociStitched	chr19(.):6205772-6206134	0.1412
3_MACS_peak_18196_lociStitched	chr19(.):6284087-6287074	0.1071
1_MACS_peak_18199_lociStitched	chr19(.):6297246-6297820	0.0849
4_MACS_peak_18200_lociStitched	chr19(.):6301012-6307228	0.1458
3_MACS_peak_18204_lociStitched	chr19(.):6309361-6313166	0.1246
1_MACS_peak_18207_lociStitched	chr19(.):6315687-6316078	0.1909
5_MACS_peak_18208_lociStitched	chr19(.):6317377-6326825	0.1672
3_MACS_peak_18213_lociStitched	chr19(.):6329983-6334310	0.1406
3_MACS_peak_18216_lociStitched	chr19(.):6335256-6337603	0.1588
1_MACS_peak_18219_lociStitched	chr19(.):6348763-6349143	0.1184
1_MACS_peak_18220_lociStitched	chr19(.):6349997-6350377	0.1231
1_MACS_peak_18221_lociStitched	chr19(.):6355167-6355689	0.1069
2_MACS_peak_18222_lociStitched	chr19(.):6429476-6430882	0.1171
3_MACS_peak_18224_lociStitched	chr19(.):6438566-6440170	0.1595
1_MACS_peak_18227_lociStitched	chr19(.):6492214-6492555	0.0939
1_MACS_peak_18228_lociStitched	chr19(.):6494044-6494426	0.054
1_MACS_peak_18229_lociStitched	chr19(.):6495056-6495859	0.1675
1_MACS_peak_18230_lociStitched	chr19(.):6498250-6498688	0.1056
1_MACS_peak_18231_lociStitched	chr19(.):6499848-6504213	0.1546
1_MACS_peak_18232_lociStitched	chr19(.):6531482-6532162	0.1568
1_MACS_peak_18233_lociStitched	chr19(.):6543898-6544607	0.1197
1_MACS_peak_18234_lociStitched	chr19(.):6545260-6545709	0.1768
1_MACS_peak_18235_lociStitched	chr19(.):6611834-6612086	0.0195
1_MACS_peak_18236_lociStitched	chr19(.):6636535-6637027	0.023
1_MACS_peak_18237_lociStitched	chr19(.):6642576-6643849	0.2239
1_MACS_peak_18238_lociStitched	chr19(.):6647216-6647828	0.1422
1_MACS_peak_18239_lociStitched	chr19(.):6655831-6661969	0.1647
1_MACS_peak_18240_lociStitched	chr19(.):6669216-6670502	0.2001
1_MACS_peak_18241_lociStitched	chr19(.):6680812-6681183	0.1444
1_MACS_peak_18242_lociStitched	chr19(.):6684817-6687492	0.1743
1_MACS_peak_18243_lociStitched	chr19(.):6690038-6693285	0.1696
3_MACS_peak_18244_lociStitched	chr19(.):6694482-6699589	0.1595
2_MACS_peak_18247_lociStitched	chr19(.):6700894-6704521	0.1457
1_MACS_peak_18249_lociStitched	chr19(.):6707196-6712845	0.1528
3_MACS_peak_18250_lociStitched	chr19(.):6714241-6717283	0.1156
1_MACS_peak_18253_lociStitched	chr19(.):6875609-6876369	0.1511
1_MACS_peak_18254_lociStitched	chr19(.):6877649-6878307	0.1237
1_MACS_peak_18255_lociStitched	chr19(.):6882203-6882663	0.0689
1_MACS_peak_18256_lociStitched	chr19(.):6885399-6885738	0.0878
1_MACS_peak_18257_lociStitched	chr19(.):6890792-6891498	0.2418
1_MACS_peak_18258_lociStitched	chr19(.):6904717-6905393	0.1113
2_MACS_peak_18259_lociStitched	chr19(.):6918768-6920187	0.1273
1_MACS_peak_18261_lociStitched	chr19(.):6921776-6922337	0.1871
1_MACS_peak_18262_lociStitched	chr19(.):6923561-6923917	0.0926
1_MACS_peak_18263_lociStitched	chr19(.):6925083-6925505	0.0633
3_MACS_peak_18264_lociStitched	chr19(.):6927819-6929758	0.1186
1_MACS_peak_18267_lociStitched	chr19(.):6941108-6941607	0.0928
1_MACS_peak_18268_lociStitched	chr19(.):6963412-6963794	0.137
2_MACS_peak_18269_lociStitched	chr19(.):6966598-6967987	0.2197
1_MACS_peak_18271_lociStitched	chr19(.):6973334-6973606	0.1919
1_MACS_peak_18272_lociStitched	chr19(.):6975584-6976140	0.1249
1_MACS_peak_18273_lociStitched	chr19(.):6977883-6978246	0.1188
1_MACS_peak_18274_lociStitched	chr19(.):6985672-6986643	0.1942
1_MACS_peak_18275_lociStitched	chr19(.):6989917-6990779	0.0863
1_MACS_peak_18276_lociStitched	chr19(.):7007475-7007995	0.1272
1_MACS_peak_18277_lociStitched	chr19(.):7008904-7010706	0.1314
4_MACS_peak_18278_lociStitched	chr19(.):7018471-7029021	0.1834
2_MACS_peak_18282_lociStitched	chr19(.):7029674-7033752	0.1715
4_MACS_peak_18284_lociStitched	chr19(.):7036590-7053054	0.2026
3_MACS_peak_18288_lociStitched	chr19(.):7054770-7060835	0.2249
1_MACS_peak_18291_lociStitched	chr19(.):7420117-7420929	0.1387
1_MACS_peak_18292_lociStitched	chr19(.):7422437-7422810	0.1541
1_MACS_peak_18293_lociStitched	chr19(.):7426791-7427234	0.0878
1_MACS_peak_18294_lociStitched	chr19(.):7428747-7431579	0.1591
2_MACS_peak_18295_lociStitched	chr19(.):7433526-7438339	0.1338
1_MACS_peak_18297_lociStitched	chr19(.):7439101-7439573	0.0714
2_MACS_peak_18298_lociStitched	chr19(.):7440357-7441774	0.1376
1_MACS_peak_18300_lociStitched	chr19(.):7447554-7448590	0.0814
16_MACS_peak_18301_lociStitched	chr19(.):7543173-7566544	0.1561
1_MACS_peak_18317_lociStitched	chr19(.):7567150-7567914	0.1947
1_MACS_peak_18318_lociStitched	chr19(.):7572934-7573380	0.1053
3_MACS_peak_18319_lociStitched	chr19(.):7574135-7580061	0.1687
3_MACS_peak_18322_lociStitched	chr19(.):7629441-7632897	0.1486
1_MACS_peak_18325_lociStitched	chr19(.):7634113-7639383	0.1469
9_MACS_peak_18326_lociStitched	chr19(.):7640007-7663868	0.1389
2_MACS_peak_18335_lociStitched	chr19(.):7666944-7670386	0.2206
4_MACS_peak_18337_lociStitched	chr19(.):7671370-7679888	0.1324
1_MACS_peak_18341_lociStitched	chr19(.):7714983-7716491	0.1393
2_MACS_peak_18342_lociStitched	chr19(.):7718126-7719553	0.1864
8_MACS_peak_18344_lociStitched	chr19(.):7720090-7739359	0.1586
1_MACS_peak_18352_lociStitched	chr19(.):7740084-7744889	0.1982
6_MACS_peak_18353_lociStitched	chr19(.):7750718-7756783	0.1568
1_MACS_peak_18359_lociStitched	chr19(.):7757688-7766427	0.1739
1_MACS_peak_18360_lociStitched	chr19(.):7767001-7767435	0.0895
2_MACS_peak_18361_lociStitched	chr19(.):7768024-7776189	0.1376
2_MACS_peak_18363_lociStitched	chr19(.):7776847-7777847	0.1026
1_MACS_peak_18365_lociStitched	chr19(.):7780215-7780527	0.1013
1_MACS_peak_18366_lociStitched	chr19(.):7781852-7783130	0.1554
6_MACS_peak_18367_lociStitched	chr19(.):7783709-7790847	0.14
2_MACS_peak_18373_lociStitched	chr19(.):7792799-7797561	0.1376
1_MACS_peak_18375_lociStitched	chr19(.):7799219-7799931	0.1283
4_MACS_peak_18376_lociStitched	chr19(.):7801952-7808674	0.1254
1_MACS_peak_18380_lociStitched	chr19(.):7810640-7811222	0.0683
5_MACS_peak_18381_lociStitched	chr19(.):7814017-7818742	0.1626
2_MACS_peak_18386_lociStitched	chr19(.):7827560-7828489	0.1088
1_MACS_peak_18388_lociStitched	chr19(.):7829912-7830877	0.0907
1_MACS_peak_18389_lociStitched	chr19(.):7831453-7833938	0.1504
7_MACS_peak_18390_lociStitched	chr19(.):7834506-7847666	0.1524
1_MACS_peak_18397_lociStitched	chr19(.):7848280-7849256	0.1665
11_MACS_peak_18398_lociStitched	chr19(.):7851331-7870992	0.1439
1_MACS_peak_18409_lociStitched	chr19(.):7876121-7876925	0.1626
1_MACS_peak_18410_lociStitched	chr19(.):7878750-7879800	0.198
1_MACS_peak_18411_lociStitched	chr19(.):7883255-7883693	0.1687
2_MACS_peak_18412_lociStitched	chr19(.):7884331-7886880	0.1114
3_MACS_peak_18414_lociStitched	chr19(.):7888740-7893574	0.1431
2_MACS_peak_18417_lociStitched	chr19(.):7914952-7917941	0.0931
1_MACS_peak_18419_lociStitched	chr19(.):7919110-7924051	0.1268
1_MACS_peak_18420_lociStitched	chr19(.):7925249-7925630	0.0649
2_MACS_peak_18421_lociStitched	chr19(.):7926476-7929349	0.1081
1_MACS_peak_18423_lociStitched	chr19(.):7930209-7932745	0.1828
2_MACS_peak_18424_lociStitched	chr19(.):7937944-7942011	0.1134
1_MACS_peak_18426_lociStitched	chr19(.):7946517-7946806	0.0638
5_MACS_peak_18427_lociStitched	chr19(.):7949788-7966071	0.1521
2_MACS_peak_18432_lociStitched	chr19(.):7980351-7984173	0.2355
1_MACS_peak_18434_lociStitched	chr19(.):8086716-8087531	0.099
1_MACS_peak_18435_lociStitched	chr19(.):8088109-8088602	0.208
2_MACS_peak_18436_lociStitched	chr19(.):8089115-8097120	0.1307
1_MACS_peak_18438_lociStitched	chr19(.):8098039-8099389	0.197
4_MACS_peak_18439_lociStitched	chr19(.):8100772-8103021	0.1486
1_MACS_peak_18443_lociStitched	chr19(.):8105720-8110293	0.1077
1_MACS_peak_18444_lociStitched	chr19(.):8110799-8111712	0.107
2_MACS_peak_18445_lociStitched	chr19(.):8113990-8115619	0.1022
1_MACS_peak_18447_lociStitched	chr19(.):8118373-8119818	0.1095
3_MACS_peak_18448_lociStitched	chr19(.):8120373-8122683	0.141
4_MACS_peak_18451_lociStitched	chr19(.):8124917-8132028	0.1587
2_MACS_peak_18455_lociStitched	chr19(.):8139250-8140635	0.1203
1_MACS_peak_18457_lociStitched	chr19(.):8142363-8142938	0.12
1_MACS_peak_18458_lociStitched	chr19(.):8143747-8144150	0.2362
1_MACS_peak_18459_lociStitched	chr19(.):8144674-8146326	0.1037
1_MACS_peak_18460_lociStitched	chr19(.):8147962-8148874	0.0824
2_MACS_peak_18461_lociStitched	chr19(.):8149410-8150889	0.0887
1_MACS_peak_18463_lociStitched	chr19(.):8156555-8157006	0.078
1_MACS_peak_18464_lociStitched	chr19(.):8159248-8159582	0.0118
1_MACS_peak_18465_lociStitched	chr19(.):8164533-8164889	0.1131
1_MACS_peak_18466_lociStitched	chr19(.):8165681-8166147	0.0746
2_MACS_peak_18467_lociStitched	chr19(.):8173277-8175287	0.1582
10_MACS_peak_18469_lociStitched	chr19(.):8175790-8198644	0.1305
1_MACS_peak_18479_lociStitched	chr19(.):8199208-8199804	0.1153
1_MACS_peak_18480_lociStitched	chr19(.):8200967-8201644	0.1668
6_MACS_peak_18481_lociStitched	chr19(.):8202650-8220594	0.1389
2_MACS_peak_18487_lociStitched	chr19(.):8221843-8223699	0.1624
2_MACS_peak_18489_lociStitched	chr19(.):8228823-8230506	0.1096
4_MACS_peak_18491_lociStitched	chr19(.):8231045-8237761	0.1296
3_MACS_peak_18495_lociStitched	chr19(.):8238279-8243263	0.1513
1_MACS_peak_18498_lociStitched	chr19(.):8245582-8245867	0.0655
4_MACS_peak_18499_lociStitched	chr19(.):8247498-8250010	0.1142
3_MACS_peak_18503_lociStitched	chr19(.):8250901-8254961	0.1123
3_MACS_peak_18506_lociStitched	chr19(.):8265527-8271132	0.148
10_MACS_peak_18509_lociStitched	chr19(.):8271805-8293054	0.1144
2_MACS_peak_18519_lociStitched	chr19(.):8293808-8294770	0.2061
1_MACS_peak_18521_lociStitched	chr19(.):8295746-8296339	0.0853
1_MACS_peak_18522_lociStitched	chr19(.):8297414-8297769	0.1221
1_MACS_peak_18523_lociStitched	chr19(.):8299450-8299790	0.1207
3_MACS_peak_18524_lociStitched	chr19(.):8303679-8306345	0.1906
1_MACS_peak_18527_lociStitched	chr19(.):8309829-8310188	0.0403
4_MACS_peak_18528_lociStitched	chr19(.):8310794-8318079	0.169
2_MACS_peak_18532_lociStitched	chr19(.):8319121-8322280	0.1637
1_MACS_peak_18534_lociStitched	chr19(.):8324647-8325262	0.1681
1_MACS_peak_18535_lociStitched	chr19(.):8325981-8326612	0.1039
1_MACS_peak_18536_lociStitched	chr19(.):8392157-8393944	0.1947
5_MACS_peak_18537_lociStitched	chr19(.):8394851-8409946	0.1509
1_MACS_peak_18542_lociStitched	chr19(.):8412785-8413567	0.1649
1_MACS_peak_18543_lociStitched	chr19(.):8414765-8419027	0.2068
2_MACS_peak_18544_lociStitched	chr19(.):8427207-8429790	0.1332
3_MACS_peak_18546_lociStitched	chr19(.):8430320-8432407	0.1131
2_MACS_peak_18549_lociStitched	chr19(.):8562267-8567386	0.1277
1_MACS_peak_18551_lociStitched	chr19(.):8570980-8571828	0.2012
1_MACS_peak_18552_lociStitched	chr19(.):8580666-8581193	0.2109
3_MACS_peak_18553_lociStitched	chr19(.):8582743-8587050	0.1712
1_MACS_peak_18556_lociStitched	chr19(.):8590481-8591193	0.2577
1_MACS_peak_18557_lociStitched	chr19(.):8591928-8592482	0.1705
1_MACS_peak_18558_lociStitched	chr19(.):8593137-8593541	0.0849
1_MACS_peak_18559_lociStitched	chr19(.):8594941-8598087	0.1291
1_MACS_peak_18560_lociStitched	chr19(.):8599261-8599742	0.0999
5_MACS_peak_18561_lociStitched	chr19(.):8604594-8608582	0.1142
1_MACS_peak_18566_lociStitched	chr19(.):8609384-8609918	0.0676
1_MACS_peak_18567_lociStitched	chr19(.):8610461-8610892	0.1312
6_MACS_peak_18568_lociStitched	chr19(.):8613237-8620629	0.1337
1_MACS_peak_18574_lociStitched	chr19(.):8621354-8622055	0.0904
2_MACS_peak_18575_lociStitched	chr19(.):8624673-8625925	0.1201
3_MACS_peak_18577_lociStitched	chr19(.):8628169-8630032	0.093
3_MACS_peak_18580_lociStitched	chr19(.):8636746-8639484	0.1853
2_MACS_peak_18583_lociStitched	chr19(.):8640185-8642504	0.1729
2_MACS_peak_18585_lociStitched	chr19(.):8643576-8645318	0.1727
2_MACS_peak_18587_lociStitched	chr19(.):8646125-8648732	0.1497
3_MACS_peak_18589_lociStitched	chr19(.):8652424-8655638	0.1162
1_MACS_peak_18592_lociStitched	chr19(.):8660016-8660296	0.0889
1_MACS_peak_18593_lociStitched	chr19(.):8661372-8662242	0.0987
3_MACS_peak_18594_lociStitched	chr19(.):8662765-8664836	0.1367
3_MACS_peak_18597_lociStitched	chr19(.):8665592-8668199	0.1786
3_MACS_peak_18600_lociStitched	chr19(.):8669886-8673197	0.124
1_MACS_peak_18603_lociStitched	chr19(.):8673798-8674224	0.1069
1_MACS_peak_18604_lociStitched	chr19(.):8676924-8677296	0.0609
3_MACS_peak_18605_lociStitched	chr19(.):8682070-8683636	0.0865
3_MACS_peak_18608_lociStitched	chr19(.):8684660-8687115	0.0903
2_MACS_peak_18611_lociStitched	chr19(.):8739989-8741134	0.0833
1_MACS_peak_18613_lociStitched	chr19(.):8745542-8745816	0.0905
2_MACS_peak_18614_lociStitched	chr19(.):8749398-8750297	0.1076
2_MACS_peak_18616_lociStitched	chr19(.):8758266-8760031	0.1332
1_MACS_peak_18618_lociStitched	chr19(.):8760613-8762108	0.0846
3_MACS_peak_18619_lociStitched	chr19(.):8765967-8768044	0.109
1_MACS_peak_18622_lociStitched	chr19(.):8769145-8769670	0.1389
2_MACS_peak_18623_lociStitched	chr19(.):8851097-8897611	0.5341
1_MACS_peak_18625_lociStitched	chr19(.):8898112-8900824	0.2403
1_MACS_peak_18626_lociStitched	chr19(.):9121153-9121510	0.0722
1_MACS_peak_18627_lociStitched	chr19(.):9125935-9126521	0.0538
2_MACS_peak_18628_lociStitched	chr19(.):9129396-9130239	0.0281
1_MACS_peak_18630_lociStitched	chr19(.):9185492-9185835	0.0819
1_MACS_peak_18631_lociStitched	chr19(.):9994662-9994941	0.0887
1_MACS_peak_18632_lociStitched	chr19(.):9996713-9997561	0.0539
2_MACS_peak_18633_lociStitched	chr19(.):9999666-10002027	0.1379
1_MACS_peak_18635_lociStitched	chr19(.):10003922-10004255	0.074
1_MACS_peak_18636_lociStitched	chr19(.):10008993-10009280	0.1312
2_MACS_peak_18637_lociStitched	chr19(.):10009790-10011393	0.1166
1_MACS_peak_18639_lociStitched	chr19(.):10012694-10014418	0.0819
3_MACS_peak_18640_lociStitched	chr19(.):10015378-10017944	0.0892
1_MACS_peak_18643_lociStitched	chr19(.):10018709-10018976	0.0172
1_MACS_peak_18644_lociStitched	chr19(.):10019871-10020468	0.1301
3_MACS_peak_18645_lociStitched	chr19(.):10021927-10024436	0.1129
1_MACS_peak_18648_lociStitched	chr19(.):10027568-10027824	0.101
2_MACS_peak_18649_lociStitched	chr19(.):10029406-10030147	0.0902
1_MACS_peak_18651_lociStitched	chr19(.):10031979-10032199	0.0498
2_MACS_peak_18652_lociStitched	chr19(.):10037289-10038450	0.1342
1_MACS_peak_18654_lociStitched	chr19(.):10040424-10040705	0.0219
1_MACS_peak_18655_lociStitched	chr19(.):10043132-10044140	0.1237
1_MACS_peak_18656_lociStitched	chr19(.):10045783-10046879	0.0979
1_MACS_peak_18657_lociStitched	chr19(.):10047422-10048287	0.068
2_MACS_peak_18658_lociStitched	chr19(.):10056576-10057748	0.0549
1_MACS_peak_18660_lociStitched	chr19(.):10059058-10059454	0.0574
3_MACS_peak_18661_lociStitched	chr19(.):10062566-10064672	0.1208
1_MACS_peak_18664_lociStitched	chr19(.):10067919-10068332	0.1029
1_MACS_peak_18665_lociStitched	chr19(.):10069526-10069777	0.0454
1_MACS_peak_18666_lociStitched	chr19(.):10070875-10072056	0.0431
4_MACS_peak_18667_lociStitched	chr19(.):10075996-10078592	0.0787
1_MACS_peak_18671_lociStitched	chr19(.):10092316-10092668	0.0642
2_MACS_peak_18672_lociStitched	chr19(.):10098529-10099385	0.0529
1_MACS_peak_18674_lociStitched	chr19(.):10100169-10100663	0.0648
3_MACS_peak_18675_lociStitched	chr19(.):10101966-10103927	0.1013
3_MACS_peak_18678_lociStitched	chr19(.):10107750-10109473	0.0627
1_MACS_peak_18681_lociStitched	chr19(.):10110071-10111020	0.158
2_MACS_peak_18682_lociStitched	chr19(.):10114702-10115662	0.1056
1_MACS_peak_18684_lociStitched	chr19(.):10116230-10117005	0.0472
2_MACS_peak_18685_lociStitched	chr19(.):10118136-10119073	0.0197
2_MACS_peak_18687_lociStitched	chr19(.):10120555-10123186	0.1046
2_MACS_peak_18689_lociStitched	chr19(.):10123829-10126480	0.1056
4_MACS_peak_18691_lociStitched	chr19(.):10127315-10129646	0.0964
1_MACS_peak_18695_lociStitched	chr19(.):10131499-10132552	0.1484
2_MACS_peak_18696_lociStitched	chr19(.):10133711-10135126	0.0742
1_MACS_peak_18698_lociStitched	chr19(.):10135720-10138287	0.0976
7_MACS_peak_18699_lociStitched	chr19(.):10140722-10148468	0.0999
1_MACS_peak_18706_lociStitched	chr19(.):10162883-10163801	0.1089
2_MACS_peak_18707_lociStitched	chr19(.):10164758-10165995	0.1015
1_MACS_peak_18709_lociStitched	chr19(.):10166986-10167926	0.0606
1_MACS_peak_18710_lociStitched	chr19(.):10168889-10169497	0.1086
2_MACS_peak_18711_lociStitched	chr19(.):10170119-10171086	0.0447
1_MACS_peak_18713_lociStitched	chr19(.):10172342-10172609	0.049
2_MACS_peak_18714_lociStitched	chr19(.):10174919-10176405	0.0579
1_MACS_peak_18716_lociStitched	chr19(.):10177833-10178769	0.1096
1_MACS_peak_18717_lociStitched	chr19(.):10179376-10180010	0.0996
2_MACS_peak_18718_lociStitched	chr19(.):10181076-10182483	0.0982
1_MACS_peak_18720_lociStitched	chr19(.):10184783-10185090	0.082
3_MACS_peak_18721_lociStitched	chr19(.):10185635-10187311	0.0822
1_MACS_peak_18724_lociStitched	chr19(.):10188510-10190336	0.1334
1_MACS_peak_18725_lociStitched	chr19(.):10193191-10193606	0.0999
1_MACS_peak_18726_lociStitched	chr19(.):10195953-10196498	0.1813
1_MACS_peak_18727_lociStitched	chr19(.):10210811-10211195	0.157
1_MACS_peak_18728_lociStitched	chr19(.):10398287-10405763	0.1542
3_MACS_peak_18729_lociStitched	chr19(.):10622186-10630999	0.1076
1_MACS_peak_18732_lociStitched	chr19(.):10649966-10650377	0.2063
1_MACS_peak_18733_lociStitched	chr19(.):10687336-10687665	0.0647
1_MACS_peak_18734_lociStitched	chr19(.):10714053-10714997	0.0435
1_MACS_peak_18735_lociStitched	chr19(.):10753487-10754325	0.0051
3_MACS_peak_18736_lociStitched	chr19(.):11321664-11325375	0.1247
3_MACS_peak_18739_lociStitched	chr19(.):11326486-11328828	0.0921
1_MACS_peak_18742_lociStitched	chr19(.):11333187-11334012	0.1569
1_MACS_peak_18743_lociStitched	chr19(.):11340069-11340358	0.023
1_MACS_peak_18744_lociStitched	chr19(.):11343900-11344191	0.0725
2_MACS_peak_18745_lociStitched	chr19(.):11346898-11353816	0.1141
2_MACS_peak_18747_lociStitched	chr19(.):11357534-11359477	0.0909
4_MACS_peak_18749_lociStitched	chr19(.):11360454-11367407	0.1243
5_MACS_peak_18753_lociStitched	chr19(.):11368193-11373082	0.0897
3_MACS_peak_18758_lociStitched	chr19(.):11373636-11382123	0.1292
1_MACS_peak_18761_lociStitched	chr19(.):11382874-11383915	0.1137
3_MACS_peak_18762_lociStitched	chr19(.):11384577-11390138	0.1302
13_MACS_peak_18765_lociStitched	chr19(.):11391448-11403468	0.1011
6_MACS_peak_18778_lociStitched	chr19(.):11404788-11412247	0.0963
1_MACS_peak_18784_lociStitched	chr19(.):11415375-11415723	0.0946
2_MACS_peak_18785_lociStitched	chr19(.):11416840-11419016	0.1087
