REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02.bam	35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
1_MACS_peak_3530_lociStitched	chr10	52180884	52182891	1	2008	1124.1207000000002	328.1445
1_MACS_peak_5559_lociStitched	chr11	88680771	88682778	1	2008	1168.6761000000001	314.49690000000004
1_MACS_peak_5755_lociStitched	chr11	114643778	114645785	1	2008	1310.5710000000001	374.1048
1_MACS_peak_17362_lociStitched	chr20	16061188	16063195	1	2008	1569.2733	178.8237
1_MACS_peak_21706_lociStitched	chr4	69521566	69523573	1	2008	1798.4727	343.3977
1_MACS_peak_24943_lociStitched	chr6	36841386	36843393	1	2008	3955.5963	456.59250000000003
1_MACS_peak_30997_lociStitched	chrX	72433642	72435649	1	2008	2014.0245000000002	295.22970000000004
1_MACS_peak_1520_lociStitched	chr1	144383334	144385340	1	2007	1643.917	475.42199999999997
1_MACS_peak_1546_lociStitched	chr1	145381815	145383821	1	2007	5711.8844	612.2312000000001
1_MACS_peak_1600_lociStitched	chr1	147974564	147976570	1	2007	1672.001	403.8078
1_MACS_peak_7572_lociStitched	chr12	124068065	124070071	1	2007	2121.5456000000004	237.5104
1_MACS_peak_9363_lociStitched	chr15	42499463	42501469	1	2007	2923.5444	385.3526
1_MACS_peak_16674_lociStitched	chr2	198752851	198754857	1	2007	1325.9660000000001	420.4576
1_MACS_peak_17323_lociStitched	chr20	10109626	10111632	1	2007	1484.6406	425.0714
1_MACS_peak_26219_lociStitched	chr7	5228955	5230961	1	2007	2374.3016	286.858
1_MACS_peak_26680_lociStitched	chr7	46246567	46248573	1	2007	963.6824	318.7534
1_MACS_peak_27462_lociStitched	chr7	127333568	127335574	1	2007	1115.1354	488.0598
1_MACS_peak_3480_lociStitched	chr10	45868476	45870481	1	2006	1395.881	301.151
1_MACS_peak_3715_lociStitched	chr10	73068851	73070856	1	2006	1277.586	276.48949999999996
1_MACS_peak_5787_lociStitched	chr11	116856577	116858582	1	2006	1232.674	391.1755
1_MACS_peak_6136_lociStitched	chr12	6771449	6773454	1	2006	1918.1835	357.4915
1_MACS_peak_9425_lociStitched	chr15	45840090	45842095	1	2006	1972.1180000000002	336.2385
1_MACS_peak_17207_lociStitched	chr20	2853021	2855026	1	2006	1983.9475	304.5595
1_MACS_peak_20471_lociStitched	chr3	133338305	133340310	1	2006	1692.4205	529.5205
1_MACS_peak_22131_lociStitched	chr4	114485127	114487132	1	2006	1204.4035000000001	344.6595
1_MACS_peak_26279_lociStitched	chr7	7800800	7802805	1	2006	1474.477	486.2125
1_MACS_peak_29446_lociStitched	chr9	37119502	37121507	1	2006	2485.1975	514.082
1_MACS_peak_30035_lociStitched	chr9	116309918	116311923	1	2006	1534.4265	307.96799999999996
1_MACS_peak_30922_lociStitched	chrX	64253926	64255931	1	2006	1693.2225	279.69750000000005
1_MACS_peak_4291_lociStitched	chr10	116760705	116762709	1	2005	1710.0131999999999	290.9808
1_MACS_peak_6819_lociStitched	chr12	57144655	57146659	1	2005	3190.1676	533.0640000000001
1_MACS_peak_7185_lociStitched	chr12	95042782	95044786	1	2005	2968.1244	301.80240000000003
1_MACS_peak_11355_lociStitched	chr17	1336134	1338138	1	2005	907.4112	315.63
1_MACS_peak_13273_lociStitched	chr18	51699434	51701438	1	2005	1470.5352	302.2032
1_MACS_peak_14267_lociStitched	chr19	40502064	40504068	1	2005	2243.6784	518.6351999999999
1_MACS_peak_14533_lociStitched	chr19	50468377	50470381	1	2005	1946.886	355.1088
1_MACS_peak_19204_lociStitched	chr3	8275058	8277062	1	2005	1197.9912	155.91119999999998
1_MACS_peak_23965_lociStitched	chr5	150079605	150081609	1	2005	3656.4984	552.3024
1_MACS_peak_24625_lociStitched	chr6	25106930	25108934	1	2005	1080.7572	302.0028
1_MACS_peak_29115_lociStitched	chr8	145979800	145981804	1	2005	1951.6956	345.69
1_MACS_peak_29850_lociStitched	chr9	99615234	99617238	1	2005	2265.3216	480.96
1_MACS_peak_1283_lociStitched	chr1	100597626	100599629	1	2004	1302.3506	238.7576
1_MACS_peak_4992_lociStitched	chr11	47599535	47601538	1	2004	2908.1557	454.8813
1_MACS_peak_5867_lociStitched	chr11	121162430	121164433	1	2004	2884.7205999999996	327.0899
1_MACS_peak_8565_lociStitched	chr14	58710586	58712589	1	2004	2518.5722	229.3435
1_MACS_peak_10906_lociStitched	chr16	56458213	56460216	1	2004	1365.2448	149.6241
1_MACS_peak_12255_lociStitched	chr17	48422570	48424573	1	2004	1615.6198	272.6083
1_MACS_peak_21447_lociStitched	chr4	24383229	24385232	1	2004	1401.8997	284.2257
1_MACS_peak_23527_lociStitched	chr5	112848712	112850715	1	2004	2882.5173	528.792
1_MACS_peak_27145_lociStitched	chr7	100075559	100077562	1	2004	1836.751	419.4282
1_MACS_peak_5473_lociStitched	chr11	78284780	78286782	1	2003	1605.0033999999998	362.96259999999995
1_MACS_peak_7332_lociStitched	chr12	107908597	107910599	1	2003	1393.1917999999998	238.6384
1_MACS_peak_11577_lociStitched	chr17	11899852	11901854	1	2003	2550.9484	389.5892
1_MACS_peak_14788_lociStitched	chr2	11004001	11006003	1	2003	1408.8074	404.0036
1_MACS_peak_16107_lociStitched	chr2	131248000	131250002	1	2003	1004.4034	215.6154
1_MACS_peak_21000_lociStitched	chr3	184601486	184603488	1	2003	1348.5472	435.6352
1_MACS_peak_23609_lociStitched	chr5	125438938	125440940	1	2003	1031.03	202.0018
1_MACS_peak_25722_lociStitched	chr6	126306775	126308777	1	2003	3233.8306	538.9384
1_MACS_peak_2391_lociStitched	chr1	201654756	201656757	1	2002	1192.7961	363.38160000000005
1_MACS_peak_6468_lociStitched	chr12	31558400	31560401	1	2002	1173.3864	246.5232
1_MACS_peak_7637_lociStitched	chr12	132257435	132259436	1	2002	1635.6174	214.7073
1_MACS_peak_7994_lociStitched	chr13	71864681	71866682	1	2002	1345.0722	218.50920000000002
1_MACS_peak_8132_lociStitched	chr13	99983578	99985579	1	2002	1551.3753	330.7653
1_MACS_peak_11453_lociStitched	chr17	5184734	5186735	1	2002	2295.3471	320.7603
1_MACS_peak_15058_lociStitched	chr2	37192896	37194897	1	2002	1898.7488999999998	364.98240000000004
1_MACS_peak_15971_lociStitched	chr2	113145066	113147067	1	2002	1175.3874	332.96639999999996
1_MACS_peak_17237_lociStitched	chr20	4230730	4232731	1	2002	1132.3659	278.5392
1_MACS_peak_27589_lociStitched	chr7	138144723	138146724	1	2002	4058.0280000000002	491.8458
1_MACS_peak_30819_lociStitched	chrX	48594857	48596858	1	2002	1809.5043	248.5242
1_MACS_peak_1421_lociStitched	chr1	115258127	115260127	1	2001	2568.2	292.2
1_MACS_peak_3955_lociStitched	chr10	90427552	90429552	1	2001	1479.4	342.2
1_MACS_peak_4432_lociStitched	chr10	131031071	131033071	1	2001	1563.3999999999999	359.4
1_MACS_peak_5985_lociStitched	chr11	129564554	129566554	1	2001	2439.4	497.59999999999997
1_MACS_peak_6235_lociStitched	chr12	11753746	11755746	1	2001	1236.2	268.0
1_MACS_peak_7072_lociStitched	chr12	85817232	85819232	1	2001	2409.0	255.6
1_MACS_peak_7779_lociStitched	chr13	32524310	32526310	1	2001	1338.2	182.60000000000002
1_MACS_peak_8259_lociStitched	chr14	19933194	19935194	1	2001	1247.8	205.2
1_MACS_peak_9584_lociStitched	chr15	59396484	59398484	1	2001	2324.6000000000004	430.0
1_MACS_peak_12846_lociStitched	chr18	157978	159978	1	2001	4384.2	308.59999999999997
1_MACS_peak_14107_lociStitched	chr19	29006035	29008035	1	2001	2793.4	379.40000000000003
1_MACS_peak_14497_lociStitched	chr19	49402709	49404709	1	2001	1690.8000000000002	412.2
1_MACS_peak_15791_lociStitched	chr2	99682129	99684129	1	2001	2033.3999999999999	568.2
1_MACS_peak_17528_lociStitched	chr20	31559126	31561126	1	2001	1403.8	301.4
1_MACS_peak_18797_lociStitched	chr22	36800864	36802864	1	2001	1720.8000000000002	456.2
1_MACS_peak_23877_lociStitched	chr5	142732182	142734182	1	2001	1205.6	389.0
1_MACS_peak_26835_lociStitched	chr7	71867880	71869880	1	2001	1148.8	222.6
1_MACS_peak_27116_lociStitched	chr7	99516152	99518152	1	2001	2797.8	373.40000000000003
1_MACS_peak_28625_lociStitched	chr8	96036211	96038211	1	2001	1778.4	288.2
1_MACS_peak_30150_lociStitched	chr9	127019576	127021576	1	2001	1449.4	232.8
1_MACS_peak_30353_lociStitched	chr9	136857000	136859000	1	2001	1206.6	207.6
1_MACS_peak_940_lociStitched	chr1	59238306	59240305	1	2000	2364.817	420.5896
1_MACS_peak_1369_lociStitched	chr1	111189319	111191318	1	2000	955.5219999999999	203.29829999999998
1_MACS_peak_6267_lociStitched	chr12	12939160	12941159	1	2000	3024.8868	419.3902
1_MACS_peak_8748_lociStitched	chr14	75592813	75594812	1	2000	2197.1009	270.0649
1_MACS_peak_9450_lociStitched	chr15	47626230	47628229	1	2000	1675.7617	598.1008
1_MACS_peak_12435_lociStitched	chr17	61216645	61218644	1	2000	1082.6584	307.2463
1_MACS_peak_17775_lociStitched	chr20	44717341	44719340	1	2000	4068.1648999999998	382.0089
1_MACS_peak_18412_lociStitched	chr21	46220836	46222835	1	2000	2940.1292000000003	582.3087
1_MACS_peak_23735_lociStitched	chr5	134093681	134095680	1	2000	2138.7301	385.807
1_MACS_peak_24017_lociStitched	chr5	155254089	155256088	1	2000	1484.8572	292.0539
1_MACS_peak_26404_lociStitched	chr7	23220688	23222687	1	2000	3903.6472000000003	478.7605
1_MACS_peak_28476_lociStitched	chr8	71452467	71454466	1	2000	1558.6202999999998	333.6331
1_MACS_peak_28651_lociStitched	chr8	100726989	100728988	1	2000	1369.5149000000001	196.7016
1_MACS_peak_434_lociStitched	chr1	27743816	27745814	1	1999	1579.4189999999999	235.36440000000002
1_MACS_peak_9455_lociStitched	chr15	48293239	48295237	1	1999	1188.81	337.0626
1_MACS_peak_17942_lociStitched	chr20	53733161	53735159	1	1999	1496.3022	299.7
1_MACS_peak_19925_lociStitched	chr3	69153007	69155005	1	1999	1494.7038	371.0286
1_MACS_peak_20936_lociStitched	chr3	181443970	181445968	1	1999	1274.3244	270.9288
1_MACS_peak_6721_lociStitched	chr12	53472045	53474042	1	1998	1761.5537	492.06080000000003
1_MACS_peak_7938_lociStitched	chr13	51224005	51226002	1	1998	1244.5303999999999	252.22109999999998
1_MACS_peak_10801_lociStitched	chr16	31518593	31520590	1	1998	3308.8293	364.4525
1_MACS_peak_17087_lociStitched	chr2	237273679	237275676	1	1998	1844.6289	268.7962
1_MACS_peak_6823_lociStitched	chr12	57457373	57459369	1	1997	1275.8432	301.9948
1_MACS_peak_7003_lociStitched	chr12	76115679	76117675	1	1997	1228.3383999999999	298.0028
1_MACS_peak_8056_lociStitched	chr13	80194896	80196892	1	1997	1555.4828	290.61760000000004
1_MACS_peak_8180_lociStitched	chr13	110221800	110223796	1	1997	1678.0372	294.8092
1_MACS_peak_10007_lociStitched	chr15	85042952	85044948	1	1997	2266.8572	428.7408
1_MACS_peak_10483_lociStitched	chr16	12103766	12105762	1	1997	1533.1276	340.5176
1_MACS_peak_13150_lociStitched	chr18	42352926	42354922	1	1997	941.1139999999999	233.1328
1_MACS_peak_14465_lociStitched	chr19	48706186	48708182	1	1997	2301.9868	493.6108
1_MACS_peak_14944_lociStitched	chr2	26634217	26636213	1	1997	2328.5336	341.1164
1_MACS_peak_22912_lociStitched	chr5	37720957	37722953	1	1997	1378.8368	210.3784
1_MACS_peak_24761_lociStitched	chr6	30456564	30458560	1	1997	3115.9556	499.39919999999995
1_MACS_peak_28568_lociStitched	chr8	86088639	86090635	1	1997	1914.5632	165.2688
1_MACS_peak_29884_lociStitched	chr9	101866549	101868545	1	1997	1280.2344	240.518
1_MACS_peak_1652_lociStitched	chr1	150459015	150461010	1	1996	2263.527	708.8235
1_MACS_peak_7868_lociStitched	chr13	44452659	44454654	1	1996	2592.9015	230.0235
1_MACS_peak_8566_lociStitched	chr14	58763903	58765898	1	1996	1624.3290000000002	283.0905
1_MACS_peak_10265_lociStitched	chr16	837463	839458	1	1996	1366.3754999999999	215.859
1_MACS_peak_11620_lociStitched	chr17	17379361	17381356	1	1996	2667.1155	374.8605
1_MACS_peak_15084_lociStitched	chr2	38528026	38530021	1	1996	1698.942	405.38399999999996
1_MACS_peak_17027_lociStitched	chr2	232890812	232892807	1	1996	1095.0555000000002	257.15549999999996
1_MACS_peak_17056_lociStitched	chr2	234762085	234764080	1	1996	1435.8015	253.96349999999998
1_MACS_peak_19803_lociStitched	chr3	53106190	53108185	1	1996	2079.588	502.74
1_MACS_peak_26399_lociStitched	chr7	22893087	22895082	1	1996	2399.3865	399.0
1_MACS_peak_26433_lociStitched	chr7	25069963	25071958	1	1996	2030.7105000000001	454.062
1_MACS_peak_30145_lociStitched	chr9	126773028	126775023	1	1996	953.0115000000001	205.884
1_MACS_peak_2348_lociStitched	chr1	198589533	198591527	1	1995	2277.9456	366.6966
1_MACS_peak_27776_lociStitched	chr7	154719213	154721207	1	1995	1786.2252	581.6498
1_MACS_peak_2312_lociStitched	chr1	193038905	193040898	1	1994	1049.3145	446.23269999999997
1_MACS_peak_2876_lociStitched	chr1	233430389	233432382	1	1994	2509.3863	587.1378
1_MACS_peak_7598_lociStitched	chr12	125633380	125635373	1	1994	1903.5142999999998	232.5831
1_MACS_peak_12182_lociStitched	chr17	45917634	45919627	1	1994	1508.9003	385.6455
1_MACS_peak_13220_lociStitched	chr18	47057187	47059180	1	1994	3287.0549	323.26460000000003
1_MACS_peak_15987_lociStitched	chr2	113854814	113856807	1	1994	1741.2841	322.2681
1_MACS_peak_16196_lociStitched	chr2	145088895	145090888	1	1994	2462.5508	298.3521
1_MACS_peak_17508_lociStitched	chr20	30696755	30698748	1	1994	6834.5949	505.4248
1_MACS_peak_20128_lociStitched	chr3	107628884	107630877	1	1994	1071.6361	316.2891
1_MACS_peak_23185_lociStitched	chr5	70750585	70752578	1	1994	3520.4352	555.2498
1_MACS_peak_26917_lociStitched	chr7	75367592	75369585	1	1994	1876.0109	422.1174
1_MACS_peak_31103_lociStitched	chrX	101800683	101802676	1	1994	2030.4683999999997	228.3978
1_MACS_peak_11341_lociStitched	chr17	684457	686449	1	1993	2451.3552	361.9464
1_MACS_peak_18698_lociStitched	chr22	30986706	30988698	1	1993	4129.8144	535.8480000000001
1_MACS_peak_19586_lociStitched	chr3	44802267	44804259	1	1993	2430.0407999999998	474.8928
1_MACS_peak_19767_lociStitched	chr3	51638278	51640270	1	1993	1300.776	457.56239999999997
1_MACS_peak_25804_lociStitched	chr6	134536554	134538546	1	1993	973.4904	345.01439999999997
1_MACS_peak_29653_lociStitched	chr9	83646354	83648346	1	1993	1105.7592	292.82399999999996
1_MACS_peak_4310_lociStitched	chr10	119805153	119807144	1	1992	3405.6054999999997	411.5397
1_MACS_peak_5843_lociStitched	chr11	119204360	119206351	1	1992	2892.5248	557.6791000000001
1_MACS_peak_6282_lociStitched	chr12	13348392	13350383	1	1992	1728.9843999999998	247.6804
1_MACS_peak_6926_lociStitched	chr12	67281765	67283756	1	1992	1085.6923	257.23720000000003
1_MACS_peak_10002_lociStitched	chr15	84840592	84842583	1	1992	2503.2843000000003	481.42379999999997
1_MACS_peak_10196_lociStitched	chr15	99790571	99792562	1	1992	2261.1787	345.2394
1_MACS_peak_15822_lociStitched	chr2	105653694	105655685	1	1992	2485.5643999999998	538.1673
2_MACS_peak_18584_lociStitched	chr22	23411486	23413477	2	1845	963.0467	228.5668
1_MACS_peak_21310_lociStitched	chr4	9001719	9003710	1	1992	1777.5648	225.5803
1_MACS_peak_23413_lociStitched	chr5	95650571	95652562	1	1992	1485.6842	402.97839999999997
1_MACS_peak_23426_lociStitched	chr5	96518334	96520325	1	1992	5514.2736	543.3439
1_MACS_peak_26255_lociStitched	chr7	6628572	6630563	1	1992	2026.4398	331.5015
1_MACS_peak_26893_lociStitched	chr7	74488533	74490524	1	1992	2601.6396999999997	451.35970000000003
2_MACS_peak_30365_lociStitched	chr9	138370648	138372639	2	1830	810.9343	101.541
1_MACS_peak_463_lociStitched	chr1	28695342	28697332	1	1991	3315.937	477.998
1_MACS_peak_12848_lociStitched	chr18	370523	372513	1	1991	1357.578	284.57
1_MACS_peak_17834_lociStitched	chr20	47939450	47941440	1	1991	2095.072	398.59700000000004
1_MACS_peak_18264_lociStitched	chr21	36810036	36812026	1	1991	1267.0330000000001	475.21200000000005
1_MACS_peak_21475_lociStitched	chr4	26584554	26586544	1	1991	2160.742	352.031
1_MACS_peak_26071_lociStitched	chr6	158652367	158654357	1	1991	1307.6290000000001	193.826
1_MACS_peak_205_lociStitched	chr1	15150041	15152030	1	1990	1426.5107999999998	298.94669999999996
1_MACS_peak_393_lociStitched	chr1	26578302	26580291	1	1990	1220.4504000000002	420.2757
1_MACS_peak_3251_lociStitched	chr10	17797981	17799970	1	1990	1733.2146	157.131
1_MACS_peak_3827_lociStitched	chr10	79522689	79524678	1	1990	1495.3302	373.1364
1_MACS_peak_4221_lociStitched	chr10	111682011	111684000	1	1990	2251.7469	265.5315
1_MACS_peak_5532_lociStitched	chr11	85338553	85340542	1	1990	1599.7527	493.8687
1_MACS_peak_11944_lociStitched	chr17	36452048	36454037	1	1990	2750.9859	564.6771
1_MACS_peak_26344_lociStitched	chr7	18429149	18431138	1	1990	1954.1925	424.85040000000004
1_MACS_peak_26436_lociStitched	chr7	25218972	25220961	1	1990	1864.8863999999999	302.328
2_MACS_peak_26817_lociStitched	chr7	69063077	69065066	2	1929	846.9162	155.9376
1_MACS_peak_28044_lociStitched	chr8	24010219	24012208	1	1990	1135.3211999999999	379.10339999999997
1_MACS_peak_3500_lociStitched	chr10	48841247	48843235	1	1989	1280.272	314.104
1_MACS_peak_5909_lociStitched	chr11	125169847	125171835	1	1989	1485.6324	275.1392
1_MACS_peak_6013_lociStitched	chr11	130785177	130787165	1	1989	2664.3176000000003	413.9016
1_MACS_peak_7481_lociStitched	chr12	120524222	120526210	1	1989	1159.998	350.6832
1_MACS_peak_14238_lociStitched	chr19	39420614	39422602	1	1989	3741.4159999999997	606.5387999999999
1_MACS_peak_24079_lociStitched	chr5	159435380	159437368	1	1989	2559.3512	501.1748
1_MACS_peak_24735_lociStitched	chr6	28805135	28807123	1	1989	1176.896	361.0208
1_MACS_peak_892_lociStitched	chr1	53703240	53705227	1	1988	2166.6248	447.8698
1_MACS_peak_1673_lociStitched	chr1	151226445	151228432	1	1988	2464.2774	718.4992
1_MACS_peak_5864_lociStitched	chr11	120893945	120895932	1	1988	2792.5298	448.06850000000003
1_MACS_peak_7634_lociStitched	chr12	131585605	131587592	1	1988	1214.2557	120.01480000000001
1_MACS_peak_12005_lociStitched	chr17	38672330	38674317	1	1988	1522.8368	379.9144
1_MACS_peak_13260_lociStitched	chr18	49288134	49290121	1	1988	2053.5645	385.478
1_MACS_peak_16331_lociStitched	chr2	161796504	161798491	1	1988	1452.2983	436.1465
1_MACS_peak_17390_lociStitched	chr20	18619010	18620997	1	1988	1006.2167999999999	208.23760000000001
1_MACS_peak_20493_lociStitched	chr3	137706356	137708343	1	1988	1146.1016	387.0676
1_MACS_peak_20810_lociStitched	chr3	170208753	170210740	1	1988	1246.4451	368.9859
1_MACS_peak_24592_lociStitched	chr6	20364946	20366933	1	1988	1200.3466999999998	260.69440000000003
1_MACS_peak_26524_lociStitched	chr7	33148046	33150033	1	1988	1643.0502999999999	385.2793
1_MACS_peak_899_lociStitched	chr1	54144085	54146071	1	1987	1269.054	275.06100000000004
1_MACS_peak_1328_lociStitched	chr1	108953181	108955167	1	1987	1846.98	282.8064
1_MACS_peak_2934_lociStitched	chr1	236319215	236321201	1	1987	1108.3866	353.3094
1_MACS_peak_6908_lociStitched	chr12	65549316	65551302	1	1987	1659.1044000000002	515.367
1_MACS_peak_7416_lociStitched	chr12	112122921	112124907	1	1987	1515.318	247.0584
1_MACS_peak_9913_lociStitched	chr15	78590846	78592832	1	1987	1928.8031999999998	408.71880000000004
1_MACS_peak_11827_lociStitched	chr17	30334028	30336014	1	1987	1797.5286	325.704
1_MACS_peak_14340_lociStitched	chr19	42900226	42902212	1	1987	2233.8528	561.8394
1_MACS_peak_14825_lociStitched	chr2	16079326	16081312	1	1987	1586.6154000000001	330.8676
1_MACS_peak_18248_lociStitched	chr21	35986404	35988390	1	1987	2029.8906	436.12559999999996
2_MACS_peak_19402_lociStitched	chr3	27105092	27107078	2	1970	958.6422	265.5282
1_MACS_peak_21906_lociStitched	chr4	87555728	87557714	1	1987	1637.2584	350.529
1_MACS_peak_29885_lociStitched	chr9	101880707	101882693	1	1987	1454.9436	361.452
1_MACS_peak_6301_lociStitched	chr12	14546558	14548543	1	1986	1048.477	361.0715
1_MACS_peak_10710_lociStitched	chr16	29514131	29516116	1	1986	1664.2240000000002	677.0835000000001
1_MACS_peak_14919_lociStitched	chr2	25735849	25737834	1	1986	1468.3045	300.529
1_MACS_peak_17091_lociStitched	chr2	238336274	238338259	1	1986	1062.1735	177.45899999999997
1_MACS_peak_19766_lociStitched	chr3	51572031	51574016	1	1986	1808.335	333.6785
1_MACS_peak_25348_lociStitched	chr6	85482974	85484959	1	1986	1293.823	235.2225
1_MACS_peak_26804_lociStitched	chr7	66766513	66768498	1	1986	4018.2355000000002	402.558
1_MACS_peak_29567_lociStitched	chr9	71641427	71643412	1	1986	1888.926	418.041
1_MACS_peak_5567_lociStitched	chr11	93394018	93396002	1	1985	3664.8448	323.78880000000004
1_MACS_peak_7822_lociStitched	chr13	40962269	40964253	1	1985	2211.3664	171.2192
1_MACS_peak_11795_lociStitched	chr17	28617855	28619839	1	1985	2593.6832	433.3056
1_MACS_peak_12170_lociStitched	chr17	45579012	45580996	1	1985	1704.0576	363.86560000000003
1_MACS_peak_14221_lociStitched	chr19	38805638	38807622	1	1985	1748.6976	414.2592
1_MACS_peak_16807_lociStitched	chr2	209801431	209803415	1	1985	917.9968	260.1024
1_MACS_peak_19662_lociStitched	chr3	46886701	46888685	1	1985	1843.9296	354.3424
1_MACS_peak_25486_lociStitched	chr6	100015400	100017384	1	1985	2523.2512	373.19039999999995
1_MACS_peak_2642_lociStitched	chr1	213103535	213105518	1	1984	2837.8713000000002	629.2059
1_MACS_peak_5655_lociStitched	chr11	104904617	104906600	1	1984	1751.3856	379.7445
