#01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_ROSE/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam
#Using cutoff of 15118.2684 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isStretch
1_MACS_peak_10350_lociStitched	chr16	3332010	3334439	1	2430	6447.7805	396.8986	10880	0
1_MACS_peak_10080_lociStitched	chr15	90292958	90295387	1	2430	4030.1968	427.0182	10881	0
1_MACS_peak_1151_lociStitched	chr1	85318811	85321240	1	2430	1737.9495	264.2752	10882	0
2_MACS_peak_13617_lociStitched	chr19	3571776	3574288	2	2430	2107.3168	526.7664	10883	0
1_MACS_peak_26923_lociStitched	chr7	75676142	75678570	1	2429	4465.8204	466.176	10884	0
1_MACS_peak_24893_lociStitched	chr6	34663379	34665807	1	2429	2524.8772	460.5916	10885	0
1_MACS_peak_13634_lociStitched	chr19	4181143	4183571	1	2429	2819.6364	684.2104	10886	0
1_MACS_peak_12158_lociStitched	chr17	44667237	44669665	1	2429	3298.9236	340.1628	10887	0
1_MACS_peak_7541_lociStitched	chr12	122905722	122908150	1	2429	2064.5284	221.4336	10888	0
1_MACS_peak_6741_lociStitched	chr12	53834361	53836789	1	2429	2275.2788	505.9952	10889	0
1_MACS_peak_24260_lociStitched	chr5	177547160	177549587	1	2428	2310.504	391.4751	10890	0
1_MACS_peak_15242_lociStitched	chr2	48976102	48978529	1	2428	1917.33	360.8949	10891	0
1_MACS_peak_11946_lociStitched	chr17	36570517	36572944	1	2428	8112.0048	604.8084	10892	0
1_MACS_peak_11613_lociStitched	chr17	17139327	17141754	1	2428	10156.995	517.6791	10893	0
1_MACS_peak_10286_lociStitched	chr16	1875599	1878026	1	2428	2930.3598	469.6245	10894	0
1_MACS_peak_586_lociStitched	chr1	36838634	36841061	1	2428	3484.4439	577.8687	10895	0
1_MACS_peak_26453_lociStitched	chr7	26437298	26439724	1	2427	3355.4006	490.2946	10896	0
1_MACS_peak_22280_lociStitched	chr4	141228656	141231082	1	2427	2823.3788	466.7624	10897	0
1_MACS_peak_20270_lociStitched	chr3	120460288	120462714	1	2427	4633.9026	545.6074	10898	0
1_MACS_peak_19791_lociStitched	chr3	52488207	52490633	1	2427	3119.3508	373.1188	10899	0
1_MACS_peak_229_lociStitched	chr1	16022679	16025105	1	2427	3121.049	434.9818	10900	0
2_MACS_peak_5995_lociStitched	chr11	130304035	130309609	2	2427	2838.2808	1006.6644	10901	0
1_MACS_peak_19673_lociStitched	chr3	47421051	47423476	1	2426	7318.165	517.98	10902	0
1_MACS_peak_10646_lociStitched	chr16	24739713	24742138	1	2426	2982.9925	342.6525	10903	0
1_MACS_peak_4994_lociStitched	chr11	47663011	47665436	1	2426	2744.3725	535.44	10904	0
1_MACS_peak_2313_lociStitched	chr1	193051464	193053889	1	2426	2763.045	794.1875	10905	0
2_MACS_peak_6414_lociStitched	chr12	27457500	27463717	2	2426	1819.7159	741.0664	10906	0
1_MACS_peak_31170_lociStitched	chrX	117478872	117481296	1	2425	2540.1096	263.9736	10907	0
1_MACS_peak_25261_lociStitched	chr6	74404173	74406597	1	2425	1554.0264	433.6536	10908	0
1_MACS_peak_23805_lociStitched	chr5	139389893	139392317	1	2425	2147.1792	445.0464	10909	0
1_MACS_peak_20315_lociStitched	chr3	123244619	123247043	1	2425	1858.9656	398.748	10910	0
1_MACS_peak_17485_lociStitched	chr20	25603472	25605896	1	2425	4916.1144	427.1088	10911	0
1_MACS_peak_17455_lociStitched	chr20	24296748	24299172	1	2425	2411.6376	456.924	10912	0
2_MACS_peak_4094_lociStitched	chr10	101768620	101774938	2	2425	1857.492	655.1766	10913	0
2_MACS_peak_31031_lociStitched	chrX	77387737	77395756	2	2425	2123.4312	708.8796	10914	0
1_MACS_peak_29725_lociStitched	chr9	92443964	92446387	1	2424	1888.0016	372.6574	10915	0
1_MACS_peak_29024_lociStitched	chr8	137249802	137252225	1	2424	2244.4249	356.6656	10916	0
1_MACS_peak_22658_lociStitched	chr5	9852	12275	1	2424	15076.6329	5854.2103	10917	0
1_MACS_peak_14881_lociStitched	chr2	20849487	20851910	1	2424	4338.8661	471.0312	10918	0
1_MACS_peak_7943_lociStitched	chr13	51565123	51567546	1	2424	2179.2462	237.6963	10919	0
1_MACS_peak_7030_lociStitched	chr12	79015410	79017833	1	2424	2334.8028	375.565	10920	0
1_MACS_peak_6505_lociStitched	chr12	32907337	32909760	1	2424	4267.1453	689.3435	10921	0
1_MACS_peak_24524_lociStitched	chr6	14382058	14384480	1	2423	1130.5896	332.7828	10922	0
1_MACS_peak_16775_lociStitched	chr2	207109198	207111620	1	2423	3866.4808	615.6724	10923	0
1_MACS_peak_15908_lociStitched	chr2	111231555	111233977	1	2423	1450.778	373.2302	10924	0
1_MACS_peak_13845_lociStitched	chr19	12661193	12663615	1	2423	4685.6012	478.345	10925	0
1_MACS_peak_11678_lociStitched	chr17	19186567	19188989	1	2423	2456.6346	467.2038	10926	0
1_MACS_peak_10855_lociStitched	chr16	49474196	49476618	1	2423	2517.4268	344.6506	10927	0
1_MACS_peak_5284_lociStitched	chr11	67158212	67160634	1	2423	2919.2366	568.4434	10928	0
1_MACS_peak_4261_lociStitched	chr10	112935767	112938189	1	2423	2064.0284	321.3994	10929	0
2_MACS_peak_25205_lociStitched	chr6	63076872	63082457	2	2423	1734.1425	707.6195	10930	0
1_MACS_peak_31192_lociStitched	chrX	118924568	118926989	1	2422	2515.9032	262.9206	10931	0
1_MACS_peak_28374_lociStitched	chr8	59902750	59905171	1	2422	2521.4715	370.413	10932	0
1_MACS_peak_25925_lociStitched	chr6	141064850	141067271	1	2422	2828.2122	468.2214	10933	0
1_MACS_peak_22889_lociStitched	chr5	35318875	35321296	1	2422	2957.4936	480.8106	10934	0
1_MACS_peak_18368_lociStitched	chr21	44560381	44562802	1	2422	2270.1717	323.4456	10935	0
1_MACS_peak_11916_lociStitched	chr17	34889772	34892193	1	2422	5892.9561	623.1654	10936	0
1_MACS_peak_29980_lociStitched	chr9	112712030	112714450	1	2421	1663.024	338.8	10937	0
1_MACS_peak_21606_lociStitched	chr4	48270849	48273269	1	2421	3540.944	459.558	10938	0
1_MACS_peak_19005_lociStitched	chr22	43251715	43254135	1	2421	3676.222	386.232	10939	0
1_MACS_peak_28537_lociStitched	chr8	81033458	81035877	1	2420	2935.4565	519.6012	10940	0
1_MACS_peak_25483_lociStitched	chr6	99872192	99874611	1	2420	6756.7508	817.3801	10941	0
1_MACS_peak_24276_lociStitched	chr5	179221818	179224237	1	2420	3123.1709	450.6597	10942	0
1_MACS_peak_22221_lociStitched	chr4	129176588	129179007	1	2420	1637.1792	383.1696	10943	0
1_MACS_peak_18170_lociStitched	chr21	30567776	30570195	1	2420	2773.3835	522.0202	10944	0
1_MACS_peak_13841_lociStitched	chr19	12550182	12552601	1	2420	2569.4618	475.3335	10945	0
1_MACS_peak_4397_lociStitched	chr10	126604506	126606925	1	2420	3546.9797	389.9428	10946	0
2_MACS_peak_7827_lociStitched	chr13	41344466	41351775	2	2420	1492.4978	681.9297	10947	0
1_MACS_peak_31361_lociStitched	chrX	150564278	150566696	1	2419	2993.2422	334.1676	10948	0
1_MACS_peak_30331_lociStitched	chr9	135116128	135118546	1	2419	1964.1414	473.4444	10949	0
1_MACS_peak_28792_lociStitched	chr8	117885415	117887833	1	2419	2551.4736	427.0188	10950	0
1_MACS_peak_16736_lociStitched	chr2	204398557	204400975	1	2419	2543.4942	441.5268	10951	0
1_MACS_peak_13822_lociStitched	chr19	11669314	11671732	1	2419	1926.4206	465.9486	10952	0
1_MACS_peak_10655_lociStitched	chr16	25882811	25885229	1	2419	2075.6112	376.9662	10953	0
1_MACS_peak_8701_lociStitched	chr14	71608177	71610595	1	2419	1717.0218	278.5536	10954	0
1_MACS_peak_5336_lociStitched	chr11	68933040	68935458	1	2419	4275.9912	500.2842	10955	0
1_MACS_peak_2670_lociStitched	chr1	217803353	217805771	1	2419	6586.3902	581.7708	10956	0
1_MACS_peak_26797_lociStitched	chr7	66204560	66206977	1	2418	3820.5519	499.5939	10957	0
1_MACS_peak_12685_lociStitched	chr17	75460660	75463077	1	2418	2905.4757	386.9617	10958	0
1_MACS_peak_8556_lociStitched	chr14	57272936	57275353	1	2418	1363.4297	196.7438	10959	0
1_MACS_peak_3071_lociStitched	chr10	3870097	3872514	1	2418	1929.0077	464.3057	10960	0
1_MACS_peak_407_lociStitched	chr1	26946049	26948466	1	2418	7648.3548	518.2048	10961	0
2_MACS_peak_3951_lociStitched	chr10	90168575	90172251	2	2418	1456.7988	418.3288	10962	0
2_MACS_peak_6347_lociStitched	chr12	22856012	22863372	2	2418	2060.8	919.264	10963	0
1_MACS_peak_30818_lociStitched	chrX	48553781	48556197	1	2417	2469.152	297.8928	10964	0
1_MACS_peak_23589_lociStitched	chr5	123854308	123856724	1	2417	1757.64	460.248	10965	0
1_MACS_peak_21757_lociStitched	chr4	75718227	75720643	1	2417	4644.0352	483.4416	10966	0
1_MACS_peak_21292_lociStitched	chr4	6783376	6785792	1	2417	3564.3248	352.9776	10967	0
1_MACS_peak_21130_lociStitched	chr3	194990710	194993126	1	2417	2800.3856	655.944	10968	0
1_MACS_peak_19554_lociStitched	chr3	42640956	42643372	1	2417	3546.688	485.1328	10969	0
1_MACS_peak_17843_lociStitched	chr20	48417870	48420286	1	2417	2664.1232	445.752	10970	0
1_MACS_peak_16664_lociStitched	chr2	198317070	198319486	1	2417	5237.6464	682.2784	10971	0
1_MACS_peak_16255_lociStitched	chr2	152626973	152629389	1	2417	2203.1504	503.4944	10972	0
1_MACS_peak_16125_lociStitched	chr2	133109495	133111911	1	2417	3900.632	622.8448	10973	0
1_MACS_peak_12767_lociStitched	chr17	79067583	79069999	1	2417	2007.696	346.2128	10974	0
1_MACS_peak_8695_lociStitched	chr14	71131217	71133633	1	2417	2651.8016	258.2704	10975	0
1_MACS_peak_4168_lociStitched	chr10	105126897	105129313	1	2417	2288.4352	655.2192	10976	0
1_MACS_peak_4066_lociStitched	chr10	99257089	99259505	1	2417	4434.0848	446.7184	10977	0
1_MACS_peak_28388_lociStitched	chr8	61601774	61604189	1	2416	1723.1025	556.6575	10978	0
1_MACS_peak_26093_lociStitched	chr6	160209834	160212249	1	2416	2028.117	252.126	10979	0
1_MACS_peak_25266_lociStitched	chr6	75993122	75995537	1	2416	2876.265	670.1625	10980	0
1_MACS_peak_22291_lociStitched	chr4	141727764	141730179	1	2416	2361.387	460.782	10981	0
1_MACS_peak_21469_lociStitched	chr4	25914608	25917023	1	2416	3205.4295	692.3805	10982	0
1_MACS_peak_11099_lociStitched	chr16	70379650	70382065	1	2416	4082.799	524.2965	10983	0
1_MACS_peak_10780_lociStitched	chr16	30932760	30935175	1	2416	4700.3145	833.8995	10984	0
1_MACS_peak_9750_lociStitched	chr15	70172510	70174925	1	2416	1855.203	343.6545	10985	0
1_MACS_peak_6353_lociStitched	chr12	23389776	23392191	1	2416	1399.4925	358.1445	10986	0
1_MACS_peak_24344_lociStitched	chr6	2998452	3000866	1	2415	1532.6486	664.0914	10987	0
1_MACS_peak_12282_lociStitched	chr17	49106148	49108562	1	2415	1984.308	409.8972	10988	0
2_MACS_peak_30841_lociStitched	chrX	49086727	49092833	2	2415	2160.9134	385.2886	10989	0
1_MACS_peak_28029_lociStitched	chr8	23019618	23022031	1	2414	2362.8096	570.9158	10990	0
1_MACS_peak_22929_lociStitched	chr5	39352900	39355313	1	2414	1445.387	216.6874	10991	0
1_MACS_peak_22860_lociStitched	chr5	32324646	32327059	1	2414	2180.1455	519.2776	10992	0
1_MACS_peak_17798_lociStitched	chr20	46081061	46083474	1	2414	2882.0872	573.3288	10993	0
1_MACS_peak_15121_lociStitched	chr2	40221875	40224288	1	2414	1255.0013	357.6066	10994	0
1_MACS_peak_14434_lociStitched	chr19	47103180	47105593	1	2414	9523.8697	623.0366	10995	0
1_MACS_peak_20843_lociStitched	chr3	172467254	172469666	1	2413	4000.5432	705.2688	10996	0
1_MACS_peak_15581_lociStitched	chr2	76502217	76504629	1	2413	2042.7228	396.2916	10997	0
1_MACS_peak_14965_lociStitched	chr2	27578494	27580906	1	2413	5391.3024	717.3288	10998	0
1_MACS_peak_9374_lociStitched	chr15	43424951	43427363	1	2413	5708.9628	625.914	10999	0
1_MACS_peak_8500_lociStitched	chr14	52032996	52035408	1	2413	1749.6648	260.0136	11000	0
1_MACS_peak_4902_lociStitched	chr11	36397637	36400049	1	2413	3040.326	401.1156	11001	0
1_MACS_peak_4195_lociStitched	chr10	105725764	105728176	1	2413	3786.1164	401.3568	11002	0
1_MACS_peak_3636_lociStitched	chr10	65280127	65282539	1	2413	3809.0304	415.8288	11003	0
1_MACS_peak_3049_lociStitched	chr10	1033268	1035680	1	2413	4161.6648	572.85	11004	0
1_MACS_peak_1827_lociStitched	chr1	156162554	156164966	1	2413	4007.0556	1064.4156	11005	0
1_MACS_peak_30980_lociStitched	chrX	70916528	70918939	1	2412	2108.6606	301.375	11006	0
1_MACS_peak_21699_lociStitched	chr4	69214147	69216558	1	2412	4730.1409	565.1384	11007	0
1_MACS_peak_18022_lociStitched	chr20	61435228	61437639	1	2412	1984.0119	248.8152	11008	0
1_MACS_peak_15566_lociStitched	chr2	74708657	74711068	1	2412	4050.9622	649.5234	11009	0
1_MACS_peak_10052_lociStitched	chr15	89009533	89011944	1	2412	6186.626	705.2175	11010	0
1_MACS_peak_5446_lociStitched	chr11	76492963	76495374	1	2412	2372.1829	258.2181	11011	0
1_MACS_peak_4813_lociStitched	chr11	27527242	27529653	1	2412	4994.6276	475.2081	11012	0
1_MACS_peak_1042_lociStitched	chr1	67197655	67200066	1	2412	2168.4534	578.8811	11013	0
1_MACS_peak_30897_lociStitched	chrX	56589124	56591534	1	2411	2739.447	212.562	11014	0
1_MACS_peak_27439_lociStitched	chr7	124404095	124406505	1	2411	3952.4	530.2	11015	0
1_MACS_peak_14997_lociStitched	chr2	29116708	29119118	1	2411	5061.241	491.158	11016	0
1_MACS_peak_12637_lociStitched	chr17	74203141	74205551	1	2411	2378.429	510.679	11017	0
1_MACS_peak_4292_lociStitched	chr10	116851823	116854233	1	2411	3241.45	332.58	11018	0
2_MACS_peak_20247_lociStitched	chr3	119114021	119120909	2	2411	2211.048	1026.312	11019	0
1_MACS_peak_26418_lociStitched	chr7	24611955	24614364	1	2410	2144.2509	293.4162	11020	0
1_MACS_peak_25603_lociStitched	chr6	111622103	111624512	1	2410	1513.3338	490.7133	11021	0
1_MACS_peak_23633_lociStitched	chr5	126655412	126657821	1	2410	2367.8061	608.7543	11022	0
1_MACS_peak_8750_lociStitched	chr14	75641993	75644402	1	2410	4387.0299	362.3136	11023	0
1_MACS_peak_8681_lociStitched	chr14	69863822	69866231	1	2410	3840.1869	277.2759	11024	0
1_MACS_peak_3396_lociStitched	chr10	33794899	33797308	1	2410	1449.9771	370.7451	11025	0
1_MACS_peak_878_lociStitched	chr1	52830541	52832950	1	2410	4067.8374	593.5776	11026	0
2_MACS_peak_5245_lociStitched	chr11	66111819	66115950	2	2410	3098.6631	1043.4906	11027	0
1_MACS_peak_30387_lociStitched	chr9	139621307	139623715	1	2409	3195.6568	484.7304	11028	0
1_MACS_peak_28328_lociStitched	chr8	54383061	54385469	1	2409	1722.6832	435.6072	11029	0
1_MACS_peak_26957_lociStitched	chr7	77044591	77046999	1	2409	4400.8608	525.9072	11030	0
1_MACS_peak_22333_lociStitched	chr4	147019075	147021483	1	2409	1804.5552	295.7024	11031	0
1_MACS_peak_13542_lociStitched	chr19	1477882	1480290	1	2409	4453.1144	837.2616	11032	0
1_MACS_peak_25904_lociStitched	chr6	139550646	139553053	1	2408	1984.3308	439.2775	11033	0
1_MACS_peak_25768_lociStitched	chr6	131186391	131188798	1	2408	2078.2038	401.7283	11034	0
1_MACS_peak_22882_lociStitched	chr5	34655462	34657869	1	2408	2159.8011	465.2731	11035	0
1_MACS_peak_12504_lociStitched	chr17	65712706	65715113	1	2408	3126.2116	599.8244	11036	0
1_MACS_peak_8472_lociStitched	chr14	50233668	50236075	1	2408	3014.0454	277.5271	11037	0
1_MACS_peak_15681_lociStitched	chr2	87768512	87770918	1	2407	1658.2152	283.4268	11038	0
1_MACS_peak_10310_lociStitched	chr16	2477940	2480346	1	2407	3551.256	418.644	11039	0
1_MACS_peak_7842_lociStitched	chr13	42030919	42033325	1	2407	1373.826	208.119	11040	0
1_MACS_peak_7761_lociStitched	chr13	31004076	31006482	1	2407	1254.9696	190.074	11041	0
1_MACS_peak_6788_lociStitched	chr12	56497390	56499796	1	2407	3579.6468	524.9892	11042	0
1_MACS_peak_5149_lociStitched	chr11	63973656	63976062	1	2407	2942.2974	298.1034	11043	0
1_MACS_peak_20840_lociStitched	chr3	172308926	172311331	1	2406	2179.1705	480.2785	11044	0
1_MACS_peak_12373_lociStitched	chr17	56581237	56583642	1	2406	2922.7965	565.4155	11045	0
1_MACS_peak_10933_lociStitched	chr16	57277768	57280173	1	2406	2751.5605	477.152	11046	0
1_MACS_peak_10618_lociStitched	chr16	22447471	22449876	1	2406	2107.5015	487.253	11047	0
1_MACS_peak_6109_lociStitched	chr12	6275749	6278154	1	2406	2760.459	491.8225	11048	0
1_MACS_peak_1595_lociStitched	chr1	147805825	147808230	1	2406	5396.0985	751.803	11049	0
2_MACS_peak_8850_lociStitched	chr14	90722523	90730893	2	2406	1806.246	539.865	11050	0
1_MACS_peak_29924_lociStitched	chr9	107621449	107623853	1	2405	1571.9756	367.812	11051	0
1_MACS_peak_21423_lociStitched	chr4	20318672	20321076	1	2405	1943.1532	431.0372	11052	0
1_MACS_peak_19296_lociStitched	chr3	15091209	15093613	1	2405	1710.6864	543.7848	11053	0
1_MACS_peak_15894_lociStitched	chr2	110593875	110596279	1	2405	1741.2172	355.0708	11054	0
1_MACS_peak_9378_lociStitched	chr15	43621390	43623794	1	2405	4708.7148	499.5512	11055	0
1_MACS_peak_9255_lociStitched	chr15	35349604	35352008	1	2405	1784.7296	307.2312	11056	0
1_MACS_peak_6078_lociStitched	chr12	2799607	2802011	1	2405	3571.8632	393.054	11057	0
1_MACS_peak_2259_lociStitched	chr1	185902410	185904814	1	2405	2048.9292	403.3912	11058	0
1_MACS_peak_1184_lociStitched	chr1	87667751	87670155	1	2405	1656.1156	504.84	11059	0
1_MACS_peak_509_lociStitched	chr1	32252908	32255312	1	2405	6241.0244	540.9	11060	0
2_MACS_peak_20355_lociStitched	chr3	126193436	126195922	2	2405	2164.3116	310.2528	11061	0
2_MACS_peak_6294_lociStitched	chr12	14369021	14374381	2	2405	1873.32	541.896	11062	0
1_MACS_peak_12997_lociStitched	chr18	18690208	18692611	1	2404	3249.5769	324.8856	11063	0
1_MACS_peak_12326_lociStitched	chr17	54927177	54929580	1	2404	2928.7764	562.0617	11064	0
1_MACS_peak_11942_lociStitched	chr17	36411759	36414162	1	2404	2236.7124	286.6779	11065	0
1_MACS_peak_10334_lociStitched	chr16	3029154	3031557	1	2404	3527.3637	463.5387	11066	0
1_MACS_peak_5612_lociStitched	chr11	98968185	98970588	1	2404	2381.8536	538.272	11067	0
1_MACS_peak_4334_lociStitched	chr10	121409974	121412377	1	2404	3753.9666	411.6339	11068	0
1_MACS_peak_1988_lociStitched	chr1	162759145	162761548	1	2404	4029.5907	757.6659	11069	0
1_MACS_peak_1627_lociStitched	chr1	149682744	149685147	1	2404	1684.0224	638.2368	11070	0
1_MACS_peak_1146_lociStitched	chr1	85038083	85040486	1	2404	2677.4226	238.8582	11071	0
1_MACS_peak_1145_lociStitched	chr1	84970488	84972891	1	2404	2229.984	245.3463	11072	0
1_MACS_peak_30238_lociStitched	chr9	130889056	130891458	1	2403	6575.9554	494.0914	11073	0
1_MACS_peak_20200_lociStitched	chr3	112737095	112739497	1	2403	3105.786	520.2732	11074	0
1_MACS_peak_19027_lociStitched	chr22	44724172	44726574	1	2403	1969.1596	398.0114	11075	0
1_MACS_peak_15347_lociStitched	chr2	62265979	62268381	1	2403	1954.7476	411.2224	11076	0
1_MACS_peak_12986_lociStitched	chr18	13566561	13568963	1	2403	1915.8352	405.4576	11077	0
1_MACS_peak_5059_lociStitched	chr11	59435438	59437840	1	2403	3757.6888	465.0272	11078	0
1_MACS_peak_1112_lociStitched	chr1	78415309	78417711	1	2403	1322.5412	435.4826	11079	0
1_MACS_peak_87_lociStitched	chr1	6672416	6674818	1	2403	2388.0684	340.6036	11080	0
1_MACS_peak_27087_lociStitched	chr7	97706491	97708892	1	2402	2711.2092	331.0979	11081	0
1_MACS_peak_20521_lociStitched	chr3	139107402	139109803	1	2402	5265.8732	526.2992	11082	0
1_MACS_peak_19336_lociStitched	chr3	17235929	17238330	1	2402	2100.1547	542.8661	11083	0
1_MACS_peak_19175_lociStitched	chr3	3839840	3842241	1	2402	2453.5819	542.3859	11084	0
1_MACS_peak_17499_lociStitched	chr20	30191498	30193899	1	2402	1480.6967	513.5739	11085	0
1_MACS_peak_16735_lociStitched	chr2	204348034	204350435	1	2402	2375.7895	454.0291	11086	0
1_MACS_peak_12222_lociStitched	chr17	46968889	46971290	1	2402	3543.1557	711.4163	11087	0
1_MACS_peak_11948_lociStitched	chr17	36598548	36600949	1	2402	1775.2994	427.6181	11088	0
1_MACS_peak_7744_lociStitched	chr13	28711513	28713914	1	2402	2707.8478	169.7507	11089	0
1_MACS_peak_4692_lociStitched	chr11	13298206	13300607	1	2402	2719.8528	371.1946	11090	0
1_MACS_peak_2666_lociStitched	chr1	216938098	216940499	1	2402	3293.2116	540.4651	11091	0
1_MACS_peak_29192_lociStitched	chr9	5492522	5494922	1	2401	3943.44	707.04	11092	0
1_MACS_peak_17052_lociStitched	chr2	234326797	234329197	1	2401	2384.4	334.56	11093	0
1_MACS_peak_16194_lociStitched	chr2	143885538	143887938	1	2401	2126.88	320.88	11094	0
1_MACS_peak_4408_lociStitched	chr10	128973832	128976232	1	2401	1115.28	293.04	11095	0
1_MACS_peak_3318_lociStitched	chr10	25304296	25306696	1	2401	4276.32	780.24	11096	0
1_MACS_peak_30288_lociStitched	chr9	132387719	132390118	1	2400	5861.9565	445.9741	11097	0
1_MACS_peak_27388_lociStitched	chr7	119912089	119914488	1	2400	1499.6149	506.4289	11098	0
1_MACS_peak_24777_lociStitched	chr6	30881164	30883563	1	2400	1981.574	556.3281	11099	0
1_MACS_peak_23379_lociStitched	chr5	90627025	90629424	1	2400	2346.9417	571.6817	11100	0
1_MACS_peak_12552_lociStitched	chr17	70505917	70508316	1	2400	1444.198	425.5826	11101	0
1_MACS_peak_6657_lociStitched	chr12	49715779	49718178	1	2400	1829.7173	508.588	11102	0
1_MACS_peak_2869_lociStitched	chr1	232732512	232734911	1	2400	1626.0422	652.0482	11103	0
1_MACS_peak_785_lociStitched	chr1	45768402	45770801	1	2400	3829.0439	568.0832	11104	0
1_MACS_peak_568_lociStitched	chr1	36022013	36024412	1	2400	4990.3998	665.0028	11105	0
1_MACS_peak_80_lociStitched	chr1	6418355	6420754	1	2400	2171.095	362.0091	11106	0
1_MACS_peak_30342_lociStitched	chr9	135904822	135907220	1	2399	3122.6756	474.5642	11107	0
1_MACS_peak_29154_lociStitched	chr9	1758325	1760723	1	2399	2357.7136	448.6658	11108	0
1_MACS_peak_24529_lociStitched	chr6	14786004	14788402	1	2399	1334.2472	246.994	11109	0
1_MACS_peak_23568_lociStitched	chr5	121296609	121299007	1	2399	2709.9798	439.7932	11110	0
1_MACS_peak_22130_lociStitched	chr4	114274193	114276591	1	2399	2122.4698	396.3894	11111	0
1_MACS_peak_20178_lociStitched	chr3	111970689	111973087	1	2399	1763.9688	519.6466	11112	0
1_MACS_peak_3870_lociStitched	chr10	81837419	81839817	1	2399	3381.6596	509.3352	11113	0
1_MACS_peak_28525_lociStitched	chr8	79576789	79579186	1	2398	3023.3361	472.6884	11114	0
1_MACS_peak_27899_lociStitched	chr8	11313517	11315914	1	2398	1558.2897	401.2578	11115	0
1_MACS_peak_25601_lociStitched	chr6	111407761	111410158	1	2398	2327.0076	401.7372	11116	0
1_MACS_peak_22277_lociStitched	chr4	140870929	140873326	1	2398	4209.8511	461.9019	11117	0
1_MACS_peak_16800_lociStitched	chr2	209118461	209120858	1	2398	1454.4996	369.3777	11118	0
1_MACS_peak_15992_lociStitched	chr2	114133512	114135909	1	2398	3125.9277	454.9506	11119	0
1_MACS_peak_15765_lociStitched	chr2	98205460	98207857	1	2398	5909.8035	406.5312	11120	0
1_MACS_peak_12001_lociStitched	chr17	38443152	38445549	1	2398	3078.7068	736.5981	11121	0
1_MACS_peak_3252_lociStitched	chr10	18044653	18047050	1	2398	1883.3229	215.4903	11122	0
1_MACS_peak_2084_lociStitched	chr1	171749385	171751782	1	2398	3193.2834	848.2983	11123	0
