REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17.bam	43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
1_MACS_peak_32740_lociStitched	chr9	132273852	132274933	1	1082	843.1800000000001	61.617000000000004
2_MACS_peak_18789_lociStitched	chr19	41684642	41685722	2	753	688.716	107.892
1_MACS_peak_33988_lociStitched	chr9	139622624	139623704	1	1081	1090.8	217.62
2_MACS_peak_21947_lociStitched	chr20	55677261	55678340	2	824	762.6372	118.7979
2_MACS_peak_28250_lociStitched	chr5	177813581	177814660	2	662	622.583	53.6263
2_MACS_peak_9391_lociStitched	chr14	101075460	101076538	2	699	699.2986000000001	30.507399999999997
1_MACS_peak_18529_lociStitched	chr19	39260868	39261946	1	1079	985.292	151.998
1_MACS_peak_23191_lociStitched	chr21	43071266	43072344	1	1079	944.5436	130.977
2_MACS_peak_24213_lociStitched	chr22	27552131	27553209	2	1039	848.7094	56.595
2_MACS_peak_30999_lociStitched	chr8	735485	736563	2	869	684.2066000000001	24.255
1_MACS_peak_1596_lociStitched	chr1	9446249	9447326	1	1078	1172.5299	97.14540000000001
2_MACS_peak_19958_lociStitched	chr19	51234390	51235467	2	730	659.9856	98.9763
2_MACS_peak_1556_lociStitched	chr1	9275208	9276284	2	950	791.936	98.5616
1_MACS_peak_9290_lociStitched	chr14	23450144	23451220	1	1077	1056.094	32.28
1_MACS_peak_11427_lociStitched	chr16	58060237	58061313	1	1077	906.7452	74.0288
2_MACS_peak_6418_lociStitched	chr11	2070226	2071299	2	782	730.1765	36.3747
1_MACS_peak_15423_lociStitched	chr17	79613645	79614718	1	1074	1199.2921	43.349199999999996
2_MACS_peak_29635_lociStitched	chr7	75807540	75808613	2	949	771.3797	178.2253
2_MACS_peak_3549_lociStitched	chr1	30395388	30396460	2	870	769.0528	90.2624
1_MACS_peak_13399_lociStitched	chr17	34594885	34595957	1	1073	636.8752	122.63680000000001
1_MACS_peak_26435_lociStitched	chr3	184219838	184220910	1	1073	1154.008	164.87359999999998
1_MACS_peak_2453_lociStitched	chr1	18653866	18654934	1	1069	856.1088	64.614
1_MACS_peak_4724_lociStitched	chr1	204328430	204329498	1	1069	1053.7956	136.59720000000002
2_MACS_peak_29239_lociStitched	chr7	1767111	1768179	2	1066	968.4624	50.516400000000004
1_MACS_peak_30765_lociStitched	chr7	157668255	157669323	1	1069	946.4616	123.03359999999999
1_MACS_peak_1497_lociStitched	chr1	8981291	8982358	1	1068	975.3447	141.80429999999998
2_MACS_peak_10240_lociStitched	chr15	75575454	75576521	2	1061	647.0288	215.85410000000002
1_MACS_peak_12475_lociStitched	chr17	398645	399712	1	1068	810.7066	64.4468
2_MACS_peak_28924_lociStitched	chr6	150221647	150222714	2	961	913.7788	47.1614
2_MACS_peak_30965_lociStitched	chr8	286467	287533	2	778	859.729	38.8024
1_MACS_peak_28578_lociStitched	chr6	32211362	32212427	1	1066	819.9435000000001	142.1775
2_MACS_peak_30771_lociStitched	chr7	157721712	157722777	2	1015	1019.0985	139.8345
2_MACS_peak_9363_lociStitched	chr14	100791761	100792825	2	1021	661.0631999999999	31.281599999999997
1_MACS_peak_2663_lociStitched	chr1	19320463	19321526	1	1064	805.3288	96.6267
2_MACS_peak_5055_lociStitched	chr10	47289551	47290614	2	949	619.7289999999999	88.8668
1_MACS_peak_5469_lociStitched	chr10	101129483	101130546	1	1064	915.9871	118.5245
1_MACS_peak_11043_lociStitched	chr16	11319596	11320659	1	1064	824.2502	168.8044
1_MACS_peak_30565_lociStitched	chr7	156057898	156058960	1	1063	924.2586	330.60060000000004
1_MACS_peak_31005_lociStitched	chr8	927680	928742	1	1063	957.8178	105.9876
1_MACS_peak_6669_lociStitched	chr11	46314000	46315061	1	1062	943.0168	114.588
2_MACS_peak_14460_lociStitched	chr17	71964674	71965734	2	870	760.232	95.506
2_MACS_peak_12657_lociStitched	chr17	2832525	2833584	2	714	606.9129	111.8304
1_MACS_peak_21388_lociStitched	chr20	30175115	30176174	1	1060	834.1742999999999	102.723
1_MACS_peak_17351_lociStitched	chr19	15158440	15159498	1	1059	1011.1306	83.58200000000001
2_MACS_peak_18062_lociStitched	chr19	33061688	33062746	2	779	746.419	83.37039999999999
2_MACS_peak_29079_lociStitched	chr7	1211752	1212810	2	969	867.9832	103.155
1_MACS_peak_11056_lociStitched	chr16	19180209	19181266	1	1058	910.6055	90.6906
1_MACS_peak_32437_lociStitched	chr9	70403419	70404476	1	1058	850.1451000000001	129.7996
2_MACS_peak_4312_lociStitched	chr1	113251469	113252525	2	752	667.1808	83.424
1_MACS_peak_11453_lociStitched	chr16	67360106	67361162	1	1057	983.3472	87.75359999999999
2_MACS_peak_23337_lociStitched	chr21	44808093	44809149	2	996	808.6848	136.0128
1_MACS_peak_29551_lociStitched	chr7	72837820	72838876	1	1057	938.784	50.5824
1_MACS_peak_11391_lociStitched	chr16	56623116	56624171	1	1056	1054.8945	59.08
2_MACS_peak_32513_lociStitched	chr9	124418657	124419712	2	962	699.465	124.1735
2_MACS_peak_26584_lociStitched	chr4	970665	971719	2	879	871.2364	33.9388
1_MACS_peak_33258_lociStitched	chr9	136144367	136145421	1	1055	974.423	77.6798
1_MACS_peak_8330_lociStitched	chr11	134709244	134710297	1	1054	702.1404	73.4994
1_MACS_peak_17563_lociStitched	chr19	16886299	16887352	1	1054	894.7341	90.9792
2_MACS_peak_10945_lociStitched	chr16	4171261	4172313	2	940	689.586	87.842
1_MACS_peak_11063_lociStitched	chr16	23847618	23848670	1	1053	1117.0136	92.99680000000001
2_MACS_peak_18846_lociStitched	chr19	42145696	42146748	2	958	820.1392	91.1032
2_MACS_peak_27859_lociStitched	chr5	1707044	1708096	2	902	810.7764000000001	84.37039999999999
2_MACS_peak_5020_lociStitched	chr10	11737139	11738189	2	828	726.495	68.67
1_MACS_peak_6817_lociStitched	chr11	62673482	62674532	1	1051	666.015	227.22
1_MACS_peak_8284_lociStitched	chr11	133799503	133800553	1	1051	847.245	95.97
2_MACS_peak_8571_lociStitched	chr12	22486626	22487676	2	1042	1000.755	98.28
1_MACS_peak_10128_lociStitched	chr15	74175773	74176823	1	1051	904.785	105.94500000000001
1_MACS_peak_25557_lociStitched	chr22	46933902	46934952	1	1051	953.715	30.555
1_MACS_peak_2502_lociStitched	chr1	18775619	18776668	1	1050	879.9012	62.2057
1_MACS_peak_3783_lociStitched	chr1	30999092	31000141	1	1050	932.2463	80.773
2_MACS_peak_22966_lociStitched	chr20	62271361	62272410	2	990	923.2249	63.884100000000004
1_MACS_peak_7500_lociStitched	chr11	70239656	70240704	1	1049	859.0456	115.1752
2_MACS_peak_28048_lociStitched	chr5	149577882	149578930	2	1005	783.4848000000001	98.30239999999999
1_MACS_peak_29519_lociStitched	chr7	44317873	44318921	1	1049	956.0904	54.8104
1_MACS_peak_20612_lociStitched	chr2	47109398	47110445	1	1048	1010.1456	79.7814
1_MACS_peak_30780_lociStitched	chr7	157780660	157781707	1	1048	1024.3848	150.768
2_MACS_peak_9716_lociStitched	chr14	105026153	105027199	2	843	809.3948	26.045399999999997
2_MACS_peak_15472_lociStitched	chr17	80943698	80944742	2	784	617.7348	117.7632
1_MACS_peak_1126_lociStitched	chr1	7094103	7095146	1	1044	624.3398	96.0603
2_MACS_peak_19044_lociStitched	chr19	45275847	45276890	2	992	742.7203	80.7282
2_MACS_peak_21955_lociStitched	chr20	55753661	55754704	2	749	758.7825	90.741
1_MACS_peak_23568_lociStitched	chr21	46921349	46922392	1	1044	1050.7182	132.87820000000002
1_MACS_peak_10471_lociStitched	chr15	89148152	89149192	1	1041	953.6800000000001	110.65599999999999
2_MACS_peak_17869_lociStitched	chr19	18739494	18740534	2	1003	754.832	41.08
1_MACS_peak_11596_lociStitched	chr16	84897135	84898174	1	1040	924.71	74.9119
1_MACS_peak_11598_lociStitched	chr16	84902034	84903073	1	1040	798.3675999999999	128.1087
1_MACS_peak_3931_lociStitched	chr1	33365969	33367006	1	1038	954.1437000000001	124.8548
2_MACS_peak_9564_lociStitched	chr14	104534629	104535666	2	787	584.8679999999999	69.479
1_MACS_peak_7832_lociStitched	chr11	71256005	71257041	1	1037	866.8212	77.07839999999999
2_MACS_peak_14320_lociStitched	chr17	71472111	71473147	2	876	602.0196	26.7288
1_MACS_peak_34297_lociStitched	chrX	152871910	152872946	1	1037	863.4024000000001	63.196
1_MACS_peak_26113_lociStitched	chr3	46733782	46734817	1	1036	958.4100000000001	193.0275
1_MACS_peak_30956_lociStitched	chr7	158995541	158996576	1	1036	840.1095	347.76000000000005
2_MACS_peak_30603_lociStitched	chr7	157246153	157247187	2	896	713.1498	120.56439999999999
2_MACS_peak_115_lociStitched	chr1	1431979	1433012	2	777	484.7869	53.3028
2_MACS_peak_19682_lociStitched	chr19	49451159	49452192	2	736	602.8588	51.0302
1_MACS_peak_24287_lociStitched	chr22	27937614	27938647	1	1034	985.7919	69.8308
1_MACS_peak_25066_lociStitched	chr22	44725761	44726794	1	1034	776.7127	139.7649
1_MACS_peak_27674_lociStitched	chr4	141034361	141035394	1	1034	979.4906000000001	133.257
1_MACS_peak_28260_lociStitched	chr5	177986590	177987623	1	1034	892.3054	69.211
1_MACS_peak_3238_lociStitched	chr1	26232872	26233904	1	1033	790.7184	133.644
1_MACS_peak_12335_lociStitched	chr16	89138148	89139180	1	1033	908.0568000000001	40.351200000000006
2_MACS_peak_13022_lociStitched	chr17	9015030	9016062	2	965	822.1944	64.3968
1_MACS_peak_14265_lociStitched	chr17	65991130	65992162	1	1033	963.0624	126.1104
1_MACS_peak_30029_lociStitched	chr7	117925855	117926887	1	1033	944.4864	140.55839999999998
1_MACS_peak_31354_lociStitched	chr8	21549746	21550778	1	1033	724.4639999999999	86.89439999999999
1_MACS_peak_31456_lociStitched	chr8	38322702	38323734	1	1033	1085.1480000000001	184.52159999999998
1_MACS_peak_11622_lociStitched	chr16	84962988	84964019	1	1032	787.7871	41.9617
1_MACS_peak_27554_lociStitched	chr4	8835755	8836786	1	1032	985.4298	78.2529
2_MACS_peak_4083_lociStitched	chr1	37447400	37448430	2	998	741.497	77.868
1_MACS_peak_8085_lociStitched	chr11	117637675	117638705	1	1031	859.226	108.35600000000001
2_MACS_peak_19935_lociStitched	chr19	51123582	51124612	2	964	724.193	81.885
1_MACS_peak_21683_lociStitched	chr20	44540219	44541249	1	1031	874.7790000000001	108.047
2_MACS_peak_27757_lociStitched	chr5	557950	558980	2	790	725.532	59.019
1_MACS_peak_21502_lociStitched	chr20	31748067	31749096	1	1030	671.7312000000001	54.8457
1_MACS_peak_30574_lociStitched	chr7	156247769	156248798	1	1030	1019.739	135.7251
1_MACS_peak_1396_lociStitched	chr1	7829762	7830790	1	1029	932.3960000000001	118.0144
1_MACS_peak_3135_lociStitched	chr1	23077438	23078466	1	1029	964.2639999999999	132.30360000000002
1_MACS_peak_17936_lociStitched	chr19	29379099	29380127	1	1029	888.8088	68.5676
1_MACS_peak_31004_lociStitched	chr8	914852	915880	1	1029	697.8063999999999	55.8204
1_MACS_peak_15550_lociStitched	chr18	77958	78985	1	1028	918.0353	197.6975
1_MACS_peak_17998_lociStitched	chr19	30286919	30287944	1	1026	845.5224999999999	57.5025
2_MACS_peak_20191_lociStitched	chr19	55391825	55392850	2	830	747.43	64.67750000000001
2_MACS_peak_13446_lociStitched	chr17	35092489	35093513	2	931	834.7648	84.3776
1_MACS_peak_30281_lociStitched	chr7	154660229	154661253	1	1025	827.392	152.064
1_MACS_peak_19789_lociStitched	chr19	50216499	50217522	1	1024	882.7467	41.5338
2_MACS_peak_31290_lociStitched	chr8	7631230	7632253	2	822	454.00739999999996	31.8153
2_MACS_peak_4017_lociStitched	chr1	37246756	37247778	2	822	800.737	76.3434
1_MACS_peak_9025_lociStitched	chr12	108523454	108524476	1	1023	616.9814	78.3874
1_MACS_peak_18676_lociStitched	chr19	41139526	41140548	1	1023	915.712	164.64419999999998
1_MACS_peak_18576_lociStitched	chr19	39558144	39559165	1	1022	843.5502	130.5859
1_MACS_peak_9744_lociStitched	chr14	105064534	105065554	1	1021	925.038	17.85
1_MACS_peak_13612_lociStitched	chr17	41392147	41393167	1	1021	1185.546	181.04999999999998
2_MACS_peak_20928_lociStitched	chr2	217498469	217499489	2	945	860.676	86.7
1_MACS_peak_4375_lociStitched	chr1	149195419	149196438	1	1020	851.884	142.3543
1_MACS_peak_15787_lociStitched	chr19	863110	864129	1	1020	892.3383	169.6635
1_MACS_peak_22566_lociStitched	chr20	60079739	60080758	1	1020	932.9964	63.0761
2_MACS_peak_28245_lociStitched	chr5	177788334	177789353	2	1004	768.0203	82.2333
1_MACS_peak_3251_lociStitched	chr1	26669450	26670468	1	1019	799.4354	24.6356
1_MACS_peak_30774_lociStitched	chr7	157736799	157737817	1	1019	754.7452	152.5982
1_MACS_peak_5008_lociStitched	chr10	5604900	5605917	1	1018	818.8884	62.3421
2_MACS_peak_8291_lociStitched	chr11	133820608	133821625	2	988	764.6823	42.6123
1_MACS_peak_24939_lociStitched	chr22	43722184	43723201	1	1018	694.5092999999999	140.7528
1_MACS_peak_28270_lociStitched	chr5	178800814	178801831	1	1018	870.7554	66.6135
2_MACS_peak_8387_lociStitched	chr12	345555	346571	2	769	757.5296000000001	88.1888
2_MACS_peak_8462_lociStitched	chr12	3266131	3267147	2	835	681.736	79.95920000000001
2_MACS_peak_18978_lociStitched	chr19	42760368	42761384	2	913	741.4768	45.821600000000004
1_MACS_peak_27767_lociStitched	chr5	782508	783524	1	1017	725.7288000000001	129.9464
1_MACS_peak_28932_lociStitched	chr6	150234779	150235795	1	1017	729.2848	64.008
1_MACS_peak_5404_lociStitched	chr10	91414248	91415263	1	1016	896.651	117.74000000000001
1_MACS_peak_9494_lociStitched	chr14	101983567	101984582	1	1016	729.6835	21.112
1_MACS_peak_11456_lociStitched	chr16	67432376	67433391	1	1016	963.3365	43.7465
2_MACS_peak_21206_lociStitched	chr2	241870171	241871186	2	986	824.1800000000001	24.2585
2_MACS_peak_22163_lociStitched	chr20	56702117	56703132	2	991	792.309	104.0375
2_MACS_peak_24975_lociStitched	chr22	43907189	43908203	2	831	707.9748000000001	78.2808
1_MACS_peak_15316_lociStitched	chr17	78136869	78137882	1	1014	778.8957	53.587700000000005
2_MACS_peak_2828_lociStitched	chr1	20723068	20724080	2	974	858.5808000000001	59.8092
2_MACS_peak_10013_lociStitched	chr15	44070353	44071365	2	1003	787.842	73.67360000000001
2_MACS_peak_10933_lociStitched	chr16	4057222	4058234	2	993	808.6892	32.282799999999995
1_MACS_peak_30189_lociStitched	chr7	151455922	151456934	1	1013	927.8015999999999	211.81160000000003
1_MACS_peak_19427_lociStitched	chr19	48096709	48097720	1	1012	1149.7092	81.0822
2_MACS_peak_20337_lociStitched	chr19	56543268	56544278	2	884	688.0120000000001	56.660999999999994
1_MACS_peak_30935_lociStitched	chr7	158822920	158823930	1	1011	980.407	95.546
2_MACS_peak_27814_lociStitched	chr5	1243881	1244890	2	753	625.3782	48.432
1_MACS_peak_26350_lociStitched	chr3	127540903	127541911	1	1009	1168.776	56.2464
2_MACS_peak_30918_lociStitched	chr7	158382700	158383708	2	998	818.2944	149.9904
1_MACS_peak_2661_lociStitched	chr1	19312986	19313993	1	1008	822.7189999999999	91.1335
1_MACS_peak_11163_lociStitched	chr16	29209898	29210905	1	1008	1090.4803	167.6655
1_MACS_peak_21452_lociStitched	chr20	31214325	31215332	1	1008	878.2047	102.5126
1_MACS_peak_4330_lociStitched	chr1	142870751	142871757	1	1007	757.6186	308.94259999999997
2_MACS_peak_24195_lociStitched	chr22	27350769	27351775	2	870	864.9588	99.09100000000001
2_MACS_peak_29032_lociStitched	chr7	69002	70008	2	1003	709.9342	54.324
1_MACS_peak_32404_lociStitched	chr9	37651240	37652246	1	1007	1167.9660000000001	120.0158
2_MACS_peak_2830_lociStitched	chr1	20725544	20726549	2	904	833.547	75.57600000000001
1_MACS_peak_5681_lociStitched	chr10	125753088	125754093	1	1006	995.0504999999999	134.871
1_MACS_peak_13495_lociStitched	chr17	36810544	36811549	1	1006	791.94	122.208
1_MACS_peak_16890_lociStitched	chr19	11335693	11336697	1	1005	703.5028	71.3844
2_MACS_peak_1499_lociStitched	chr1	9010184	9011187	2	673	641.92	55.3656
2_MACS_peak_15623_lociStitched	chr18	76619546	76620549	2	941	752.7515	49.4479
1_MACS_peak_7166_lociStitched	chr11	67407630	67408632	1	1003	805.8084	106.4124
1_MACS_peak_15424_lociStitched	chr17	79620047	79621049	1	1003	816.3294	81.9636
1_MACS_peak_26282_lociStitched	chr3	50711268	50712270	1	1003	1083.162	127.4544
2_MACS_peak_8033_lociStitched	chr11	117502200	117503201	2	973	912.7118	71.5715
2_MACS_peak_13754_lociStitched	chr17	42317877	42318878	2	837	703.0023	17.6176
2_MACS_peak_18651_lociStitched	chr19	40998722	40999723	2	722	804.3035	58.4584
1_MACS_peak_5332_lociStitched	chr10	73383563	73384563	1	1001	911.5999999999999	72.3
1_MACS_peak_10734_lociStitched	chr16	1982797	1983797	1	1001	870.1999999999999	51.5
1_MACS_peak_6595_lociStitched	chr11	31831190	31832189	1	1000	1033.5654	48.1518
1_MACS_peak_14243_lociStitched	chr17	61995713	61996712	1	1000	893.9052	189.41039999999998
2_MACS_peak_28922_lociStitched	chr6	150219579	150220578	2	767	658.4409	32.8671
1_MACS_peak_31845_lociStitched	chr8	143143929	143144928	1	1000	911.4876	53.4465
1_MACS_peak_10263_lociStitched	chr15	76134420	76135417	1	998	875.4657	162.2119
1_MACS_peak_29629_lociStitched	chr7	73790444	73791441	1	998	826.8121	82.35220000000001
1_MACS_peak_22325_lociStitched	chr20	57747631	57748627	1	997	762.936	50.3976
2_MACS_peak_7241_lociStitched	chr11	68986429	68987424	2	883	838.8845	131.34
1_MACS_peak_13931_lociStitched	chr17	45795339	45796333	1	995	881.678	144.5276
1_MACS_peak_18813_lociStitched	chr19	41740282	41741276	1	995	727.9061999999999	132.699
1_MACS_peak_7100_lociStitched	chr11	66742750	66743743	1	994	939.0801	63.25410000000001
2_MACS_peak_21222_lociStitched	chr2	241933161	241934154	2	910	664.7142	61.8639
1_MACS_peak_30657_lociStitched	chr7	157390565	157391558	1	994	922.1990999999999	90.8595
1_MACS_peak_9571_lociStitched	chr14	104553862	104554854	1	993	693.1104	71.92
1_MACS_peak_12076_lociStitched	chr16	87641433	87642425	1	993	773.4624	44.2432
1_MACS_peak_19452_lociStitched	chr19	48293926	48294918	1	993	908.672	93.3472
2_MACS_peak_30117_lociStitched	chr7	149456144	149457136	2	929	783.7792000000001	130.0512
1_MACS_peak_4366_lociStitched	chr1	148760037	148761028	1	992	581.6179	256.2726
2_MACS_peak_9143_lociStitched	chr13	112785349	112786340	2	988	768.7186999999999	80.8656
1_MACS_peak_9344_lociStitched	chr14	100193978	100194969	1	992	764.5564999999999	16.153299999999998
2_MACS_peak_9450_lociStitched	chr14	101500618	101501609	2	685	566.852	50.3428
1_MACS_peak_27662_lociStitched	chr4	82917112	82918103	1	992	790.1243000000001	39.4418
1_MACS_peak_26318_lociStitched	chr3	124303717	124304707	1	991	768.438	133.84799999999998
1_MACS_peak_32421_lociStitched	chr9	46390059	46391049	1	991	692.01	156.618
1_MACS_peak_32455_lociStitched	chr9	100953777	100954767	1	991	1083.357	153.25199999999998
2_MACS_peak_21630_lociStitched	chr20	37299099	37300088	2	827	782.2990000000001	78.7244
1_MACS_peak_9008_lociStitched	chr12	96184841	96185829	1	989	860.4492	93.16839999999999
1_MACS_peak_21267_lociStitched	chr2	242962956	242963944	1	989	759.2779999999999	47.5228
1_MACS_peak_22793_lociStitched	chr20	60942597	60943585	1	989	839.0096	130.81119999999999
1_MACS_peak_26315_lociStitched	chr3	122745357	122746345	1	989	1523.1008000000002	145.43359999999998
2_MACS_peak_1791_lociStitched	chr1	11533931	11534918	2	972	903.0063	42.539699999999996
1_MACS_peak_26474_lociStitched	chr3	187454545	187455532	1	988	913.4685	124.55940000000001
1_MACS_peak_7696_lociStitched	chr11	70801474	70802460	1	987	730.9218	76.0206
1_MACS_peak_9851_lociStitched	chr14	105607901	105608887	1	987	794.6174	50.6804
1_MACS_peak_20367_lociStitched	chr19	59038144	59039129	1	986	865.815	103.3265
1_MACS_peak_25967_lociStitched	chr3	13642691	13643676	1	986	739.2425	61.07
1_MACS_peak_9033_lociStitched	chr12	113589933	113590917	1	985	1056.1272	59.532
1_MACS_peak_14248_lociStitched	chr17	62774983	62775966	1	984	900.3297	101.1507
2_MACS_peak_20592_lociStitched	chr2	45157537	45158520	2	957	630.2013	120.1226
1_MACS_peak_10250_lociStitched	chr15	75974450	75975432	1	983	828.2188	37.7088
1_MACS_peak_19614_lociStitched	chr19	49078888	49079870	1	983	951.2634	66.6778
1_MACS_peak_5639_lociStitched	chr10	118500876	118501856	1	981	802.5219999999999	73.5
1_MACS_peak_17472_lociStitched	chr19	15833779	15834759	1	981	942.564	103.488
2_MACS_peak_753_lociStitched	chr1	4746187	4747166	2	858	649.3707	40.9222
2_MACS_peak_3883_lociStitched	chr1	31897231	31898210	2	929	783.9832	84.78139999999999
1_MACS_peak_4359_lociStitched	chr1	147532044	147533023	1	980	825.1012	219.296
2_MACS_peak_18574_lociStitched	chr19	39553846	39554825	2	859	564.5893	57.9568
2_MACS_peak_20448_lociStitched	chr2	10641982	10642961	2	868	563.4145	17.5241
1_MACS_peak_22525_lociStitched	chr20	59692751	59693729	1	979	689.7834	49.5846
1_MACS_peak_25514_lociStitched	chr22	46789410	46790388	1	979	866.997	78.4356
1_MACS_peak_29007_lociStitched	chr6	169271767	169272745	1	979	754.3314	24.8412
1_MACS_peak_29600_lociStitched	chr7	73399778	73400756	1	979	839.124	77.1642
1_MACS_peak_17092_lociStitched	chr19	13618000	13618977	1	978	775.0541	79.8209
2_MACS_peak_24231_lociStitched	chr22	27666244	27667221	2	698	651.659	37.0283
1_MACS_peak_5091_lociStitched	chr10	71253363	71254339	1	977	826.7696	40.4064
1_MACS_peak_13297_lociStitched	chr17	25870160	25871136	1	977	726.144	134.00480000000002
1_MACS_peak_26311_lociStitched	chr3	105586699	105587675	1	977	926.712	162.2112
