#29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17_ROSE/29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17_peaks_1KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X29_0F2F_0229Kronos_MM1S.KB.24hr.1_H3K27me3_hs.dm_i17.bam
#Using cutoff of 19861.1742 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X29_0F2F_0229Kronos_MM1S.KB.24hr.1_H3K27me3_hs.dm_i17.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
1_MACS_peak_31542_lociStitched	chr8	127409593	127410683	1	1091	1040.95	129.819	7023	0
2_MACS_peak_15573_lociStitched	chr18	12906579	12908288	2	1048	1201.0852	178.4196	7024	0
2_MACS_peak_20152_lociStitched	chr19	55207467	55209389	2	1046	1183.5676	156.4508	7025	0
1_MACS_peak_16362_lociStitched	chr19	6111530	6112643	1	1114	942.711	101.7282	7026	0
1_MACS_peak_18119_lociStitched	chr19	34037799	34038904	1	1106	928.0895	62.985	7027	0
1_MACS_peak_7060_lociStitched	chr11	66232403	66233548	1	1146	815.011	84.043	7028	0
2_MACS_peak_30306_lociStitched	chr7	154710951	154712638	2	1039	1284.8192	243.9402	7029	0
2_MACS_peak_7639_lociStitched	chr11	70615459	70617012	2	1077	1015.662	73.6122	7030	0
2_MACS_peak_20557_lociStitched	chr2	26938659	26940463	2	1048	1176.9296	161.0972	7031	0
1_MACS_peak_11391_lociStitched	chr16	56623116	56624171	1	1056	1054.8945	59.08	7032	0
2_MACS_peak_13982_lociStitched	chr17	46862847	46863948	2	1101	1016.0028	147.7542	7033	0
1_MACS_peak_10786_lociStitched	chr16	2774205	2775347	1	1143	873.7442	146.6328	7034	0
2_MACS_peak_26837_lociStitched	chr4	5959862	5961268	2	1021	1166.1364	93.3584	7035	0
2_MACS_peak_22509_lociStitched	chr20	58324911	58326216	2	1092	988.929	100.0935	7036	0
1_MACS_peak_3945_lociStitched	chr1	35250213	35251299	1	1087	976.6398	73.7394	7037	0
2_MACS_peak_17148_lociStitched	chr19	14164405	14165793	2	1098	950.086	82.3084	7038	0
2_MACS_peak_386_lociStitched	chr1	2959520	2961221	2	1004	1242.9207	138.9717	7039	0
2_MACS_peak_16461_lociStitched	chr19	6905102	6906716	2	1081	1116.081	200.7816	7040	0
2_MACS_peak_12802_lociStitched	chr17	6951334	6952978	2	958	1307.1444	113.1072	7041	0
2_MACS_peak_28102_lociStitched	chr5	175998516	176000277	2	1003	1298.0331	195.9993	7042	0
2_MACS_peak_5805_lociStitched	chr10	133676213	133677393	2	1105	949.9	108.678	7043	0
2_MACS_peak_2697_lociStitched	chr1	20302805	20304833	2	1065	1161.2328	206.6532	7044	0
2_MACS_peak_4564_lociStitched	chr1	165344869	165346030	2	1092	994.8609	115.9839	7045	0
2_MACS_peak_26114_lociStitched	chr3	46742765	46743992	2	1082	976.8147	69.6936	7046	0
1_MACS_peak_30734_lociStitched	chr7	157581140	157582268	1	1129	834.3816	75.9144	7047	0
3_MACS_peak_14525_lociStitched	chr17	72159602	72160921	3	1117	922.6405	123.5903	7048	0
2_MACS_peak_24115_lociStitched	chr22	25632044	25633780	2	1033	1209.992	178.4608	7049	0
1_MACS_peak_9006_lociStitched	chr12	93455632	93456731	1	1100	928.1055	76.0508	7050	0
1_MACS_peak_15588_lociStitched	chr18	19970702	19971824	1	1123	944.724	166.8414	7051	0
1_MACS_peak_524_lociStitched	chr1	3720000	3721114	1	1115	899.2208	98.589	7052	0
2_MACS_peak_12480_lociStitched	chr17	410445	411624	2	1139	823.4136	108.2322	7053	0
2_MACS_peak_17114_lociStitched	chr19	13804324	13805806	2	977	1248.8814	101.0724	7054	0
2_MACS_peak_19989_lociStitched	chr19	51329542	51331014	2	982	1224.1152	89.4976	7055	0
2_MACS_peak_28252_lociStitched	chr5	177850616	177852274	2	918	1376.14	121.863	7056	0
2_MACS_peak_15603_lociStitched	chr18	56935693	56937090	2	1108	926.0713	110.0836	7057	0
2_MACS_peak_17059_lociStitched	chr19	13383074	13384469	2	1133	851.0895	120.528	7058	0
2_MACS_peak_17855_lociStitched	chr19	18694183	18695498	2	1100	949.2985	108.356	7059	0
2_MACS_peak_23_lociStitched	chr1	659514	660725	2	1182	626.3292	112.5019	7060	0
1_MACS_peak_19427_lociStitched	chr19	48096709	48097720	1	1012	1149.7092	81.0822	7061	0
2_MACS_peak_20817_lociStitched	chr2	128180082	128181244	2	1106	889.0462	69.72	7062	0
2_MACS_peak_26168_lociStitched	chr3	49584378	49586024	2	997	1236.3106	137.441	7063	0
2_MACS_peak_17478_lociStitched	chr19	15904613	15905794	2	1096	927.085	79.2451	7064	0
2_MACS_peak_17077_lociStitched	chr19	13471990	13473245	2	1136	868.8365	160.389	7065	0
2_MACS_peak_21364_lociStitched	chr20	19954444	19956314	2	951	1344.717	157.267	7066	0
2_MACS_peak_20459_lociStitched	chr2	11082918	11084511	2	1031	1163.0493	145.4409	7067	0
2_MACS_peak_17433_lociStitched	chr19	15615709	15617099	2	1110	904.334	106.335	7068	0
2_MACS_peak_4223_lociStitched	chr1	41873222	41874778	2	1037	1121.876	119.812	7069	0
1_MACS_peak_4724_lociStitched	chr1	204328430	204329498	1	1069	1053.7956	136.5972	7070	0
2_MACS_peak_28381_lociStitched	chr5	180467043	180468591	2	1091	1118.5848	266.5656	7071	0
2_MACS_peak_10455_lociStitched	chr15	84908383	84909722	2	1146	793.6253	133.7661	7072	0
1_MACS_peak_6245_lociStitched	chr11	1067567	1068682	1	1116	870.7035	103.3605	7073	0
2_MACS_peak_4155_lociStitched	chr1	37737817	37739573	2	937	1354.9296	149.6112	7074	0
2_MACS_peak_29239_lociStitched	chr7	1767111	1768179	2	1066	968.4624	50.5164	7075	0
2_MACS_peak_7712_lociStitched	chr11	70848336	70849584	2	1078	969.696	86.6112	7076	0
2_MACS_peak_30475_lociStitched	chr7	155689350	155691088	2	952	1387.4454	211.8622	7077	0
1_MACS_peak_33988_lociStitched	chr9	139622624	139623704	1	1081	1090.8	217.62	7078	0
1_MACS_peak_16367_lociStitched	chr19	6128048	6129192	1	1145	873.1008	220.6776	7079	0
2_MACS_peak_7622_lociStitched	chr11	70570497	70571819	2	1093	928.3084	91.879	7080	0
1_MACS_peak_25658_lociStitched	chr22	49513691	49514810	1	1120	790.9092	46.2147	7081	0
1_MACS_peak_17351_lociStitched	chr19	15158440	15159498	1	1059	1011.1306	83.582	7082	0
2_MACS_peak_18457_lociStitched	chr19	38916457	38918496	2	1077	1116.1486	238.9708	7083	0
1_MACS_peak_4869_lociStitched	chr1	228248902	228249994	1	1093	940.1028	113.3496	7084	0
1_MACS_peak_23521_lociStitched	chr21	46523942	46525028	1	1087	978.486	134.5554	7085	0
2_MACS_peak_7082_lociStitched	chr11	66663320	66664632	2	1104	882.4512	95.3824	7086	0
1_MACS_peak_27772_lociStitched	chr5	953481	954571	1	1091	869.602	40.984	7087	0
3_MACS_peak_11496_lociStitched	chr16	83973845	83975491	3	1055	1039.2844	107.3192	7088	0
1_MACS_peak_32404_lociStitched	chr9	37651240	37652246	1	1007	1167.966	120.0158	7089	0
2_MACS_peak_10268_lociStitched	chr15	77867386	77868635	2	1122	850.6939	129.1466	7090	0
2_MACS_peak_21117_lociStitched	chr2	241393792	241395197	2	956	1215.887	61.9605	7091	0
1_MACS_peak_26848_lociStitched	chr4	6263641	6264742	1	1102	854.5962	70.5741	7092	0
2_MACS_peak_4439_lociStitched	chr1	155151461	155152582	2	1080	955.6525	103.5804	7093	0
2_MACS_peak_2759_lociStitched	chr1	20595130	20596409	2	1050	1048.9079	113.831	7094	0
2_MACS_peak_18047_lociStitched	chr19	32595839	32597057	2	1119	781.347	60.0474	7095	0
2_MACS_peak_9633_lociStitched	chr14	104704404	104706381	2	992	1117.005	44.0871	7096	0
2_MACS_peak_5527_lociStitched	chr10	102551903	102553023	2	1107	864.416	102.144	7097	0
1_MACS_peak_28878_lociStitched	chr6	44264847	44265946	1	1100	896.5642	111.2188	7098	0
3_MACS_peak_17_lociStitched	chr1	329687	331712	3	1138	826.4025	181.845	7099	0
2_MACS_peak_17939_lociStitched	chr19	30014824	30016011	2	1100	853.9278	69.9143	7100	0
2_MACS_peak_25394_lociStitched	chr22	45668472	45669788	2	1115	800.9176	68.8268	7101	0
1_MACS_peak_13612_lociStitched	chr17	41392147	41393167	1	1021	1185.546	181.05	7102	0
2_MACS_peak_11637_lociStitched	chr16	85128451	85129644	2	1111	777.1202	32.3303	7103	0
1_MACS_peak_26410_lociStitched	chr3	159482177	159483270	1	1094	984.5744	182.9682	7104	0
1_MACS_peak_19818_lociStitched	chr19	50261357	50262458	1	1102	834.8883	60.4449	7105	0
1_MACS_peak_12701_lociStitched	chr17	4402877	4403969	1	1093	909.1992	107.6712	7106	0
1_MACS_peak_25557_lociStitched	chr22	46933902	46934952	1	1051	953.715	30.555	7107	0
2_MACS_peak_4089_lociStitched	chr1	37457790	37459607	2	1007	1195.0409	162.8032	7108	0
2_MACS_peak_5862_lociStitched	chr10	134211129	134212303	2	1059	1067.5182	166.8254	7109	0
1_MACS_peak_20612_lociStitched	chr2	47109398	47110445	1	1048	1010.1456	79.7814	7110	0
2_MACS_peak_32565_lociStitched	chr9	128988532	128990128	2	954	1284.9396	141.7248	7111	0
2_MACS_peak_7937_lociStitched	chr11	75993550	75995096	2	1031	1060.556	88.122	7112	0
2_MACS_peak_31817_lociStitched	chr8	143091942	143093666	2	1058	1036.986	135.8512	7113	0
2_MACS_peak_11504_lociStitched	chr16	84028474	84030234	2	994	1157.024	98.912	7114	0
1_MACS_peak_14241_lociStitched	chr17	61973021	61974141	1	1121	787.472	92.4	7115	0
2_MACS_peak_13028_lociStitched	chr17	9039544	9040776	2	1043	977.0992	39.0544	7116	0
1_MACS_peak_29384_lociStitched	chr7	5002088	5003204	1	1117	834.4332	127.782	7117	0
1_MACS_peak_18529_lociStitched	chr19	39260868	39261946	1	1079	985.292	151.998	7118	0
2_MACS_peak_10068_lociStitched	chr15	66418491	66419822	2	1069	1013.6896	150.8023	7119	0
1_MACS_peak_11453_lociStitched	chr16	67360106	67361162	1	1057	983.3472	87.7536	7120	0
2_MACS_peak_19931_lociStitched	chr19	51087564	51089454	2	1028	1154.601	185.409	7121	0
1_MACS_peak_33258_lociStitched	chr9	136144367	136145421	1	1055	974.423	77.6798	7122	0
1_MACS_peak_11427_lociStitched	chr16	58060237	58061313	1	1077	906.7452	74.0288	7123	0
2_MACS_peak_16479_lociStitched	chr19	6960920	6962188	2	1077	935.15	102.4544	7124	0
2_MACS_peak_25698_lociStitched	chr22	50092545	50094022	2	951	1176.1351	38.6974	7125	0
2_MACS_peak_31176_lociStitched	chr8	7107228	7108405	2	1146	649.1155	75.4457	7126	0
1_MACS_peak_11072_lociStitched	chr16	25078579	25079695	1	1117	896.3712	201.438	7127	0
2_MACS_peak_24078_lociStitched	chr22	25277513	25279273	2	1036	1026.256	81.488	7128	0
1_MACS_peak_29551_lociStitched	chr7	72837820	72838876	1	1057	938.784	50.5824	7129	0
2_MACS_peak_27530_lociStitched	chr4	8749106	8750758	2	982	1236.8524	166.026	7130	0
2_MACS_peak_7527_lociStitched	chr11	70288250	70289718	2	1071	989.1384	145.4788	7131	0
3_MACS_peak_28598_lociStitched	chr6	33489023	33490503	3	1099	881.192	127.724	7132	0
1_MACS_peak_23568_lociStitched	chr21	46921349	46922392	1	1044	1050.7182	132.8782	7133	0
1_MACS_peak_5890_lociStitched	chr10	134322292	134323385	1	1094	907.7365	139.7947	7134	0
2_MACS_peak_10356_lociStitched	chr15	78076173	78077338	2	1091	839.033	63.609	7135	0
2_MACS_peak_23352_lociStitched	chr21	45231977	45233694	2	1058	1014.0602	137.8751	7136	0
1_MACS_peak_23191_lociStitched	chr21	43071266	43072344	1	1079	944.5436	130.977	7137	0
1_MACS_peak_29519_lociStitched	chr7	44317873	44318921	1	1049	956.0904	54.8104	7138	0
2_MACS_peak_30778_lociStitched	chr7	157754688	157756592	2	1014	1245.9776	254.9456	7139	0
2_MACS_peak_10898_lociStitched	chr16	3957541	3958842	2	1081	906.4067	101.2178	7140	0
2_MACS_peak_27478_lociStitched	chr4	8583687	8584917	2	1052	983.508	92.742	7141	0
2_MACS_peak_5650_lociStitched	chr10	122725832	122727262	2	1008	1128.699	127.699	7142	0
2_MACS_peak_26888_lociStitched	chr4	6423960	6425168	2	1073	926.536	100.868	7143	0
2_MACS_peak_634_lociStitched	chr1	4241313	4242589	2	1077	923.9516	114.0744	7144	0
2_MACS_peak_13341_lociStitched	chr17	27324338	27325864	2	1047	987.6272	90.1866	7145	0
1_MACS_peak_31005_lociStitched	chr8	927680	928742	1	1063	957.8178	105.9876	7146	0
2_MACS_peak_24015_lociStitched	chr22	24302831	24303996	2	1084	838.9165	53.2405	7147	0
1_MACS_peak_1497_lociStitched	chr1	8981291	8982358	1	1068	975.3447	141.8043	7148	0
2_MACS_peak_3635_lociStitched	chr1	30657592	30659054	2	1034	1099.7164	171.054	7149	0
2_MACS_peak_18213_lociStitched	chr19	35553014	35554892	2	1021	1080.6012	120.5676	7150	0
2_MACS_peak_9890_lociStitched	chr14	105979012	105980463	2	1001	1153.8352	147.8569	7151	0
2_MACS_peak_8571_lociStitched	chr12	22486626	22487676	2	1042	1000.755	98.28	7152	0
1_MACS_peak_30765_lociStitched	chr7	157668255	157669323	1	1069	946.4616	123.0336	7153	0
2_MACS_peak_26193_lociStitched	chr3	50183270	50184513	2	1082	954.0025	172.4041	7154	0
1_MACS_peak_32740_lociStitched	chr9	132273852	132274933	1	1082	843.18	61.617	7155	0
1_MACS_peak_22373_lociStitched	chr20	57927878	57928974	1	1097	799.0936	69.1576	7156	0
2_MACS_peak_8134_lociStitched	chr11	118491827	118492908	2	1067	953.6582	127.9904	7157	0
1_MACS_peak_26407_lociStitched	chr3	153839642	153840736	1	1095	980.0052	247.6816	7158	0
2_MACS_peak_26698_lociStitched	chr4	3270554	3272390	2	965	1220.3892	140.454	7159	0
1_MACS_peak_24287_lociStitched	chr22	27937614	27938647	1	1034	985.7919	69.8308	7160	0
2_MACS_peak_24086_lociStitched	chr22	25330214	25331678	2	998	1079.2608	74.2248	7161	0
2_MACS_peak_1170_lociStitched	chr1	7187437	7188716	2	1063	904.7646	72.903	7162	0
2_MACS_peak_24290_lociStitched	chr22	27948713	27950637	2	972	1255.7948	193.9392	7163	0
1_MACS_peak_4376_lociStitched	chr1	149230342	149231436	1	1095	841.0672	114.5418	7164	0
2_MACS_peak_11995_lociStitched	chr16	86860196	86861450	2	1050	909.2754	41.2566	7165	0
1_MACS_peak_30780_lociStitched	chr7	157780660	157781707	1	1048	1024.3848	150.768	7166	0
2_MACS_peak_1573_lociStitched	chr1	9396705	9398719	2	1018	1066.0102	114.1938	7167	0
2_MACS_peak_16417_lociStitched	chr19	6401191	6402758	2	1047	1021.5273	147.4547	7168	0
1_MACS_peak_6669_lociStitched	chr11	46314000	46315061	1	1062	943.0168	114.588	7169	0
2_MACS_peak_31164_lociStitched	chr8	2214965	2216086	2	1121	799.1609	180.9294	7170	0
2_MACS_peak_32730_lociStitched	chr9	132232577	132233810	2	1066	960.507	144.6309	7171	0
2_MACS_peak_5060_lociStitched	chr10	48135167	48136284	2	1113	720.8001	69.5891	7172	0
2_MACS_peak_21710_lociStitched	chr20	44773300	44774870	2	1040	1026.152	134.863	7173	0
2_MACS_peak_31763_lociStitched	chr8	142912780	142914402	2	1038	1009.5328	113.0534	7174	0
1_MACS_peak_31539_lociStitched	chr8	120221043	120222132	1	1090	875.6649	139.6098	7175	0
1_MACS_peak_27554_lociStitched	chr4	8835755	8836786	1	1032	985.4298	78.2529	7176	0
1_MACS_peak_26555_lociStitched	chr3	197808325	197809433	1	1109	968.2812	312.7884	7177	0
1_MACS_peak_6595_lociStitched	chr11	31831190	31832189	1	1000	1033.5654	48.1518	7178	0
1_MACS_peak_31456_lociStitched	chr8	38322702	38323734	1	1033	1085.148	184.5216	7179	0
1_MACS_peak_3783_lociStitched	chr1	30999092	31000141	1	1050	932.2463	80.773	7180	0
1_MACS_peak_2453_lociStitched	chr1	18653866	18654934	1	1069	856.1088	64.614	7181	0
2_MACS_peak_19504_lociStitched	chr19	48394915	48396449	2	976	1152.801	116.584	7182	0
1_MACS_peak_30084_lociStitched	chr7	139877216	139878299	1	1084	1013.3631	272.2662	7183	0
2_MACS_peak_15941_lociStitched	chr19	3057319	3058488	2	1124	748.7445	167.4008	7184	0
2_MACS_peak_27798_lociStitched	chr5	1143070	1144509	2	936	1189.4774	71.2305	7185	0
1_MACS_peak_10008_lociStitched	chr15	43803637	43804734	1	1098	824.6149	137.2347	7186	0
1_MACS_peak_32429_lociStitched	chr9	67793060	67794179	1	1120	735.9663	138.3084	7187	0
1_MACS_peak_11056_lociStitched	chr16	19180209	19181266	1	1058	910.6055	90.6906	7188	0
2_MACS_peak_20813_lociStitched	chr2	127814062	127815179	2	1072	856.6273	80.7591	7189	0
2_MACS_peak_23149_lociStitched	chr21	40366877	40368114	2	1087	894.4747	170.706	7190	0
2_MACS_peak_15452_lociStitched	chr17	80259698	80260966	2	1036	957.0864	74.5584	7191	0
2_MACS_peak_18959_lociStitched	chr19	42551489	42553485	2	1026	1045.5048	137.3248	7192	0
1_MACS_peak_5469_lociStitched	chr10	101129483	101130546	1	1064	915.9871	118.5245	7193	0
2_MACS_peak_20575_lociStitched	chr2	27155472	27157282	2	977	1176.862	150.23	7194	0
2_MACS_peak_17537_lociStitched	chr19	16139937	16141578	2	1037	978.2001	101.5779	7195	0
2_MACS_peak_7347_lociStitched	chr11	69654284	69655798	2	1043	1008.6268	150.643	7196	0
2_MACS_peak_32504_lociStitched	chr9	124340361	124341878	2	1036	937.3543	62.0453	7197	0
2_MACS_peak_25910_lociStitched	chr3	11078252	11079484	2	1030	936.8128	49.7728	7198	0
2_MACS_peak_31236_lociStitched	chr8	7455466	7457132	2	1045	969.1122	125.4498	7199	0
1_MACS_peak_26282_lociStitched	chr3	50711268	50712270	1	1003	1083.162	127.4544	7200	0
1_MACS_peak_6689_lociStitched	chr11	47363671	47364774	1	1104	753.0181	112.7266	7201	0
2_MACS_peak_8819_lociStitched	chr12	53050869	53052025	2	1066	845.614	68.6664	7202	0
1_MACS_peak_30574_lociStitched	chr7	156247769	156248798	1	1030	1019.739	135.7251	7203	0
1_MACS_peak_9744_lociStitched	chr14	105064534	105065554	1	1021	925.038	17.85	7204	0
1_MACS_peak_9033_lociStitched	chr12	113589933	113590917	1	985	1056.1272	59.532	7205	0
2_MACS_peak_29707_lociStitched	chr7	99594786	99595995	2	1061	918.1146	126.5823	7206	0
2_MACS_peak_23163_lociStitched	chr21	42839779	42840948	2	1082	878.9711	157.6981	7207	0
2_MACS_peak_14403_lociStitched	chr17	71707122	71708333	2	1092	802.2875	118.0725	7208	0
1_MACS_peak_11456_lociStitched	chr16	67432376	67433391	1	1016	963.3365	43.7465	7209	0
2_MACS_peak_5673_lociStitched	chr10	125511881	125513059	2	1059	856.2882	60.4314	7210	0
2_MACS_peak_9801_lociStitched	chr14	105370050	105371623	2	965	1134.2903	94.2227	7211	0
2_MACS_peak_825_lociStitched	chr1	5370690	5372356	2	837	1345.295	72.3044	7212	0
1_MACS_peak_11596_lociStitched	chr16	84897135	84898174	1	1040	924.71	74.9119	7213	0
2_MACS_peak_3567_lociStitched	chr1	30437949	30439126	2	1059	926.6521	135.355	7214	0
1_MACS_peak_12335_lociStitched	chr16	89138148	89139180	1	1033	908.0568	40.3512	7215	0
1_MACS_peak_2502_lociStitched	chr1	18775619	18776668	1	1050	879.9012	62.2057	7216	0
2_MACS_peak_14092_lociStitched	chr17	48103678	48105333	2	1069	920.842	163.6795	7217	0
1_MACS_peak_10471_lociStitched	chr15	89148152	89149192	1	1041	953.68	110.656	7218	0
1_MACS_peak_17563_lociStitched	chr19	16886299	16887352	1	1054	894.7341	90.9792	7219	0
2_MACS_peak_2295_lociStitched	chr1	18256535	18257952	2	1049	917.2241	98.3398	7220	0
1_MACS_peak_24099_lociStitched	chr22	25574271	25575361	1	1091	729.755	53.083	7221	0
1_MACS_peak_11060_lociStitched	chr16	21531925	21533035	1	1111	871.461	277.611	7222	0
2_MACS_peak_12329_lociStitched	chr16	89125644	89127349	2	930	1149.6815	43.989	7223	0
1_MACS_peak_29677_lociStitched	chr7	75895962	75896864	1	903	1229.6966	72.7012	7224	0
2_MACS_peak_24692_lociStitched	chr22	38434998	38436309	2	992	1008.2901	40.3788	7225	0
2_MACS_peak_3735_lociStitched	chr1	30870196	30872169	2	1052	964.4024	160.9968	7226	0
2_MACS_peak_20637_lociStitched	chr2	72371855	72373444	2	933	1171.5697	75.1597	7227	0
2_MACS_peak_3208_lociStitched	chr1	23328481	23329670	2	1074	838.4828	108.9124	7228	0
1_MACS_peak_13026_lociStitched	chr17	9023623	9024705	1	1083	719.9628	24.2368	7229	0
1_MACS_peak_11163_lociStitched	chr16	29209898	29210905	1	1008	1090.4803	167.6655	7230	0
1_MACS_peak_12475_lociStitched	chr17	398645	399712	1	1068	810.7066	64.4468	7231	0
1_MACS_peak_10128_lociStitched	chr15	74175773	74176823	1	1051	904.785	105.945	7232	0
1_MACS_peak_27674_lociStitched	chr4	141034361	141035394	1	1034	979.4906	133.257	7233	0
1_MACS_peak_19126_lociStitched	chr19	45931509	45932479	1	971	1093.772	87.106	7234	0
1_MACS_peak_3931_lociStitched	chr1	33365969	33367006	1	1038	954.1437	124.8548	7235	0
2_MACS_peak_27782_lociStitched	chr5	1003831	1005245	2	984	1082.8412	113.12	7236	0
2_MACS_peak_7911_lociStitched	chr11	75178000	75179272	2	1075	826.5456	121.6032	7237	0
2_MACS_peak_9742_lociStitched	chr14	105061661	105063421	2	861	1274.24	61.424	7238	0
1_MACS_peak_14265_lociStitched	chr17	65991130	65992162	1	1033	963.0624	126.1104	7239	0
2_MACS_peak_25917_lociStitched	chr3	11135757	11137187	2	1065	893.464	158.015	7240	0
2_MACS_peak_31305_lociStitched	chr8	7893770	7895009	2	1071	784.5348	71.3664	7241	0
2_MACS_peak_18217_lociStitched	chr19	35560544	35561648	2	1024	924.048	64.6944	7242	0
1_MACS_peak_22566_lociStitched	chr20	60079739	60080758	1	1020	932.9964	63.0761	7243	0
2_MACS_peak_7258_lociStitched	chr11	69263708	69264831	2	1066	808.3354	80.856	7244	0
2_MACS_peak_30771_lociStitched	chr7	157721712	157722777	2	1015	1019.0985	139.8345	7245	0
1_MACS_peak_28260_lociStitched	chr5	177986590	177987623	1	1034	892.3054	69.211	7246	0
2_MACS_peak_10965_lociStitched	chr16	4272192	4274005	2	900	1301.734	168.609	7247	0
2_MACS_peak_12665_lociStitched	chr17	2859432	2860848	2	1042	971.376	175.1592	7248	0
1_MACS_peak_30935_lociStitched	chr7	158822920	158823930	1	1011	980.407	95.546	7249	0
2_MACS_peak_8524_lociStitched	chr12	3579412	3580879	2	1024	928.1709	80.8317	7250	0
1_MACS_peak_3135_lociStitched	chr1	23077438	23078466	1	1029	964.264	132.3036	7251	0
1_MACS_peak_21388_lociStitched	chr20	30175115	30176174	1	1060	834.1743	102.723	7252	0
2_MACS_peak_6549_lociStitched	chr11	6440296	6441601	2	992	1072.5795	144.072	7253	0
1_MACS_peak_32455_lociStitched	chr9	100953777	100954767	1	991	1083.357	153.252	7254	0
1_MACS_peak_19789_lociStitched	chr19	50216499	50217522	1	1024	882.7467	41.5338	7255	0
1_MACS_peak_34297_lociStitched	chrX	152871910	152872946	1	1037	863.4024	63.196	7256	0
2_MACS_peak_761_lociStitched	chr1	4761470	4763208	2	892	1274.3016	134.5212	7257	0
2_MACS_peak_27368_lociStitched	chr4	8158827	8159913	2	1074	722.4072	48.6528	7258	0
2_MACS_peak_24213_lociStitched	chr22	27552131	27553209	2	1039	848.7094	56.595	7259	0
1_MACS_peak_2663_lociStitched	chr1	19320463	19321526	1	1064	805.3288	96.6267	7260	0
1_MACS_peak_17936_lociStitched	chr19	29379099	29380127	1	1029	888.8088	68.5676	7261	0
1_MACS_peak_8284_lociStitched	chr11	133799503	133800553	1	1051	847.245	95.97	7262	0
2_MACS_peak_31376_lociStitched	chr8	21915865	21917137	2	957	1074.0768	72.2496	7263	0
1_MACS_peak_30029_lociStitched	chr7	117925855	117926887	1	1033	944.4864	140.5584	7264	0
1_MACS_peak_1396_lociStitched	chr1	7829762	7830790	1	1029	932.396	118.0144	7265	0
1_MACS_peak_7832_lociStitched	chr11	71256005	71257041	1	1037	866.8212	77.0784	7266	0
1_MACS_peak_32437_lociStitched	chr9	70403419	70404476	1	1058	850.1451	129.7996	7267	0
2_MACS_peak_13831_lociStitched	chr17	43080630	43081794	2	1048	837.1488	85.554	7268	0
2_MACS_peak_8836_lociStitched	chr12	53096735	53097884	2	957	1037.4321	40.4448	7269	0
2_MACS_peak_34202_lociStitched	chr9	141069969	141071867	2	965	1066.8658	89.0162	7270	0
2_MACS_peak_5128_lociStitched	chr10	71512045	71513242	2	1009	984.2931	117.6651	7271	0
2_MACS_peak_8069_lociStitched	chr11	117575496	117577024	2	962	1147.528	163.496	7272	0
2_MACS_peak_29034_lociStitched	chr7	76267	78105	2	1049	921.5732	176.448	7273	0
1_MACS_peak_7500_lociStitched	chr11	70239656	70240704	1	1049	859.0456	115.1752	7274	0
2_MACS_peak_18604_lociStitched	chr19	39708963	39710633	2	1008	984.799	119.739	7275	0
2_MACS_peak_6574_lociStitched	chr11	17551339	17552446	2	1060	808.6635	106.1613	7276	0
2_MACS_peak_9584_lociStitched	chr14	104585205	104586397	2	980	970.0496	33.972	7277	0
1_MACS_peak_28578_lociStitched	chr6	32211362	32212427	1	1066	819.9435	142.1775	7278	0
