REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X08_0EWU_0229Kronos_MM1S.KB.6hr.2_H3K18Ac_hs.dm_i16.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
2_MACS_peak_8466_lociStitched	chr13	50697172	50705586	2	7000	11804.0006	700.8862	1159	DLEU2	DLEU1,ST13P4	DLEU2	1159	1
1_MACS_peak_13206_lociStitched	chr17	65642071	65649064	1	6994	44184.5712	1432.1664	1160	PITPNC1		NOL11	1160	1
2_MACS_peak_18690_lociStitched	chr20	40720151	40727156	2	6991	17525.109	1280.514	1161	PTPRT		CHD6	1161	1
2_MACS_peak_11983_lociStitched	chr16	88846634	88857672	2	6989	8659.311	852.1336	1162	FAM38A	CDT1,APRT	FAM38A	1162	1
1_MACS_peak_22971_lociStitched	chr4	69355368	69362351	1	6984	9070.2187	1084.4599	1163	TMPRSS11E		TMPRSS11E	1163	1
1_MACS_peak_30005_lociStitched	chr8	29203459	29210439	1	6981	19675.224	1253.608	1164	DUSP4		DUSP4	1164	1
3_MACS_peak_16707_lociStitched	chr2	109200358	109212704	3	6981	10100.2626	2032.1516	1165	LIMS1	LIMS1	LIMS1	1165	1
1_MACS_peak_470_lociStitched	chr1	28570208	28577186	1	6979	13957.3956	1387.2264	1166		ATPIF1,SESN2,PTAFR,DNAJC8	ATPIF1	1166	1
2_MACS_peak_25133_lociStitched	chr5	123980750	123988326	2	6978	10434.4248	1047.0032	1167	ZNF608		ZNF608	1167	1
2_MACS_peak_32063_lociStitched	chr9	112862656	112873596	2	6976	9189.6	1656.316	1168	PALM2-AKAP2,AKAP2	AKAP2	AKAP2	1168	1
1_MACS_peak_193_lociStitched	chr1	14361158	14368131	1	6974	21135.8603	1335.3295	1169			PRDM2	1169	1
3_MACS_peak_12243_lociStitched	chr17	9915741	9930549	3	6969	9876.936	1868.7696	1170	GAS7		GAS7	1170	1
1_MACS_peak_30121_lociStitched	chr8	38622025	38628992	1	6968	8879.4415	1282.6247	1171	TACC1	TACC1	TACC1	1171	1
1_MACS_peak_4316_lociStitched	chr10	94514446	94521409	1	6964	12032.064	1280.4957	1172			HHEX	1172	1
2_MACS_peak_21952_lociStitched	chr3	169754979	169765463	2	6962	12794.6736	2105.1872	1173	GPR160		GPR160	1173	1
4_MACS_peak_18001_lociStitched	chr2	232526202	232540429	4	6959	12091.5273	1294.657	1174		PTMA,MIR1244-1	PTMA	1174	1
2_MACS_peak_17005_lociStitched	chr2	134935446	134942816	2	6956	10369.59	1333.233	1175			MIR3679	1175	1
2_MACS_peak_24524_lociStitched	chr5	58950917	58960254	2	6952	18071.7635	1348.2628	1176	PDE4D		PDE4D	1176	1
2_MACS_peak_13392_lociStitched	chr17	75361536	75369825	2	6951	24882.7491	1318.7799	1177	SEPT9	SEPT9,MIR4316	SEPT9	1177	1
3_MACS_peak_6136_lociStitched	chr11	114029906	114044600	3	6947	6259.644	2104.1808	1178	ZBTB16		ZBTB16	1178	1
2_MACS_peak_19399_lociStitched	chr21	43647265	43656070	2	6944	18060.816	2324.52	1179	ABCG1		ABCG1	1179	1
1_MACS_peak_6180_lociStitched	chr11	117877300	117884234	1	6935	26028.8492	1492.8902	1180		IL10RA	IL10RA	1180	1
2_MACS_peak_16784_lociStitched	chr2	112231658	112241658	2	6932	7950	1469	1181	LOC541471		LOC541471	1181	1
1_MACS_peak_13739_lociStitched	chr18	20803484	20810412	1	6929	22031.04	1149.3552	1182	CABLES1		CABLES1	1182	1
1_MACS_peak_6801_lociStitched	chr12	26305584	26312510	1	6927	26743.3638	1826.3862	1183		SSPN,BHLHE41	BHLHE41	1183	1
2_MACS_peak_7798_lociStitched	chr12	104849634	104857981	2	6919	16987.8144	1595.1117	1184	CHST11		CHST11	1184	1
1_MACS_peak_23965_lociStitched	chr4	185454280	185461190	1	6911	27010.499	1659.091	1185			IRF2	1185	1
1_MACS_peak_29372_lociStitched	chr7	130790037	130796946	1	6910	29123.5077	1822.5942	1186	MKLN1,FLJ43663		FLJ43663	1186	1
2_MACS_peak_23068_lociStitched	chr4	77220805	77229413	2	6910	16951.7344	1744.8416	1187	STBD1	FAM47E	STBD1	1187	1
4_MACS_peak_19983_lociStitched	chr22	40439378	40452061	4	6910	11351.285	2293.0864	1188	TNRC6B	FAM83F	TNRC6B	1188	1
1_MACS_peak_21158_lociStitched	chr3	98448358	98455260	1	6903	22003.576	1618.519	1189	ST3GAL6		ST3GAL6	1189	1
2_MACS_peak_16221_lociStitched	chr2	65213842	65220744	2	6901	16994.7946	1071.8806	1190	SLC1A4		SLC1A4	1190	1
2_MACS_peak_27611_lociStitched	chr6	141472784	141481301	2	6900	12618.7872	1210.2657	1191			NMBR	1191	1
2_MACS_peak_3010_lociStitched	chr1	226591859	226600385	2	6898	15397.956	2226.1386	1192	PARP1		PARP1	1192	1
4_MACS_peak_31072_lociStitched	chr8	145690130	145705039	4	6896	5479.0575	1757.7711	1193	KIFC2,CYHR1,FOXH1	PPP1R16A,GPT,MFSD3,LRRC14,SLC39A4,VPS28,TONSL,RECQL4,LRRC24,MGC70857	FOXH1	1193	1
1_MACS_peak_23649_lociStitched	chr4	144256443	144263337	1	6895	13487.4216	1157.5026	1194	GAB1		GAB1	1194	1
2_MACS_peak_18882_lociStitched	chr20	50787717	50798166	2	6895	21207.2904	1661.391	1195	ZFP64		ZFP64	1195	1
1_MACS_peak_20314_lociStitched	chr3	13371188	13378081	1	6894	31678.8494	1462.0053	1196	NUP210		NUP210	1196	1
2_MACS_peak_29887_lociStitched	chr8	22297362	22306092	2	6893	13259.997	1594.098	1197	PPP3CC		PPP3CC	1197	1
4_MACS_peak_6770_lociStitched	chr12	24324004	24332294	4	6891	7490.844	1049.514	1198	SOX5	MIR920	MIR920	1198	1
1_MACS_peak_29266_lociStitched	chr7	123611064	123617953	1	6890	21458.5461	1973.0096	1199	SPAM1	SPAM1	SPAM1	1199	1
2_MACS_peak_1644_lociStitched	chr1	145394919	145406291	2	6890	12075.9268	3030.638	1200		HFE2,TXNIP	HFE2	1200	1
3_MACS_peak_21525_lociStitched	chr3	128995074	129002930	3	6888	9450.768	1436.0768	1201	COPG,C3orf37	C3orf47,H1FX	C3orf37	1201	1
2_MACS_peak_13394_lociStitched	chr17	75434902	75443061	2	6886	27302.4617	1568.9757	1202	SEPT9	SEPT9,MIR4316	SEPT9	1202	1
3_MACS_peak_29197_lociStitched	chr7	117408540	117422358	3	6882	13766.8734	2706.9462	1203	CTTNBP2		CTTNBP2	1203	1
3_MACS_peak_32405_lociStitched	chr9	134602410	134615292	3	6878	14975.325	1956.7758	1204	RAPGEF1	RAPGEF1	RAPGEF1	1204	1
2_MACS_peak_16193_lociStitched	chr2	64551644	64558873	2	6877	14580.893	1340.9795	1205			LOC150992	1205	1
2_MACS_peak_14391_lociStitched	chr19	3983993	3990974	2	6876	15217.8819	2036.3577	1206	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	1206	1
1_MACS_peak_11291_lociStitched	chr16	23412636	23419506	1	6871	35296.686	1371.252	1207	COG7		COG7	1207	1
2_MACS_peak_26213_lociStitched	chr6	26155164	26164348	2	6871	14455.616	1564.9536	1208	HIST1H1E,HIST1H2BD	HIST1H2AC,HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H1T,HIST1H2BC,HIST1H4D,HIST1H2AD,HIST1H3D	HIST1H2BD	1208	1
2_MACS_peak_730_lociStitched	chr1	42265272	42276609	2	6869	12242.8263	1809.3852	1209	HIVEP3		HIVEP3	1209	1
1_MACS_peak_22151_lociStitched	chr3	182429461	182436328	1	6868	24324.2874	2093.0616	1210			ATP11B	1210	1
3_MACS_peak_14319_lociStitched	chr19	1847530	1858168	3	6867	19189.8882	2211.6402	1211	REXO1,KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,FAM108A1	REXO1	1211	1
2_MACS_peak_19247_lociStitched	chr21	34679231	34686464	2	6864	9832.5402	2163.3903	1212		IL10RB,IFNAR1	IFNAR1	1212	1
1_MACS_peak_24945_lociStitched	chr5	100234959	100241818	1	6860	24950.2984	1377.2872	1213	ST8SIA4		ST8SIA4	1213	1
3_MACS_peak_30393_lociStitched	chr8	71125263	71133613	3	6858	5828.3	1463.755	1214	NCOA2		PRDM14	1214	1
1_MACS_peak_24838_lociStitched	chr5	88728478	88735333	1	6856	19795.869	1320.273	1215			MEF2C	1215	1
3_MACS_peak_12356_lociStitched	chr17	19084275	19100612	3	6853	13528.6697	2203.8613	1216		EPN2	EPN2	1216	1
4_MACS_peak_10503_lociStitched	chr15	75315372	75325181	4	6851	11571.6773	1521.3759	1217	PPCDC	SCAMP5	PPCDC	1217	1
3_MACS_peak_23730_lociStitched	chr4	153556862	153567235	3	6851	7613.782	1459.4811	1218	TMEM154		TMEM154	1218	1
2_MACS_peak_27978_lociStitched	chr7	7854391	7861944	2	6848	12335.5596	1220.5648	1219	LOC729852		RPA3	1219	1
2_MACS_peak_19673_lociStitched	chr22	24822356	24831690	2	6844	26427.3542	1577.446	1220	ADORA2A,C22orf45		ADORA2A	1220	1
2_MACS_peak_26145_lociStitched	chr6	20400922	20411057	2	6844	10773.505	1836.462	1221	E2F3		E2F3	1221	1
3_MACS_peak_5108_lociStitched	chr11	23589620	23599623	3	6841	8107.4315	1182.3546	1222			LOC100500938	1222	1
3_MACS_peak_23421_lociStitched	chr4	113199807	113210640	3	6841	11352.984	1589.2011	1223	TIFA	AP1AR,ALPK1	TIFA	1223	1
4_MACS_peak_13911_lociStitched	chr18	43634610	43652756	4	6841	9176.4322	2035.9812	1224	PSTPIP2	HAUS1,ATP5A1	PSTPIP2	1224	1
1_MACS_peak_25380_lociStitched	chr5	142432267	142439105	1	6839	11463.907	1073.566	1225	ARHGAP26		ARHGAP26	1225	1
2_MACS_peak_9667_lociStitched	chr14	105947369	105958441	2	6832	13370.5472	1340.8192	1226	CRIP1,C14orf80	CRIP2,TMEM121	CRIP1	1226	1
1_MACS_peak_1809_lociStitched	chr1	152006269	152013099	1	6831	17999.782	2542.126	1227	S100A11	S100A10,TCHHL1	S100A11	1227	1
2_MACS_peak_12102_lociStitched	chr17	3813553	3820999	2	6824	17011.1316	1326.1326	1228	P2RX1	CAMKK1,ATP2A3	P2RX1	1228	1
2_MACS_peak_32745_lociStitched	chrX	30590332	30597338	2	6821	14744.8276	594.8094	1229	CXorf21		CXorf21	1229	1
1_MACS_peak_23952_lociStitched	chr4	185301394	185308203	1	6810	82663.3027	1870.4323	1230			IRF2	1230	1
2_MACS_peak_197_lociStitched	chr1	14500859	14509006	2	6810	7361.6292	1496.6039	1231			KAZ	1231	1
1_MACS_peak_19348_lociStitched	chr21	39638527	39645335	1	6809	19824.2152	1640.0472	1232	KCNJ15		KCNJ15	1232	1
2_MACS_peak_18591_lociStitched	chr20	34726097	34735361	2	6808	10619.3232	1560.0576	1233	EPB41L1	EPB41L1	EPB41L1	1233	1
3_MACS_peak_2849_lociStitched	chr1	213115254	213124577	3	6808	8573.4308	2063.1799	1234	VASH2		VASH2	1234	1
1_MACS_peak_33153_lociStitched	chrX	78199850	78206656	1	6807	15026.2868	782.0094	1235	P2RY10	MIR4328	P2RY10	1235	1
3_MACS_peak_29242_lociStitched	chr7	121839847	121853948	3	6806	8408.4263	3144.523	1236			AASS	1236	1
1_MACS_peak_6442_lociStitched	chr12	1638384	1645185	1	6802	20123.4789	1277.2278	1237		LOC100292680	LOC100292680	1237	1
2_MACS_peak_32813_lociStitched	chrX	40028238	40037281	2	6793	21682.4011	718.9185	1238	BCOR		BCOR	1238	1
1_MACS_peak_8450_lociStitched	chr13	49548906	49555697	1	6792	10068.3366	692.682	1239	FNDC3A		FNDC3A	1239	1
1_MACS_peak_24368_lociStitched	chr5	43036936	43043726	1	6791	14305.172	1510.775	1240	LOC153684,C5orf39	LOC648987,LOC100132356	C5orf39	1240	1
2_MACS_peak_23487_lociStitched	chr4	121668831	121675657	2	6790	21940.1292	984.3092	1241	PRDM5		PRDM5	1241	1
3_MACS_peak_32329_lociStitched	chr9	131445351	131453270	3	6790	14928.1069	1236.9478	1242	SET	PKN3,WDR34,ZDHHC12	SET	1242	1
3_MACS_peak_11710_lociStitched	chr16	67578083	67587454	3	6787	16288.6722	1621.183	1243	FAM65A	CTCF	FAM65A	1243	1
2_MACS_peak_18812_lociStitched	chr20	46443320	46450390	2	6785	12487.741	1250.683	1244		SULF2	SULF2	1244	1
1_MACS_peak_24557_lociStitched	chr5	61984533	61991314	1	6782	32405.0428	1406.3794	1245			LRRC70	1245	1
1_MACS_peak_6204_lociStitched	chr11	118794946	118801725	1	6780	8509.0008	1477.822	1246		CXCR5,UPK2,FOXR1,BCL9L	BCL9L	1246	1
2_MACS_peak_22501_lociStitched	chr4	6987585	6996081	2	6779	14110.1568	1480.0032	1247	TBC1D14	TADA2B,CCDC96	TBC1D14	1247	1
3_MACS_peak_3272_lociStitched	chr1	249112344	249121889	3	6779	13033.6975	2545.6515	1248	MIR3124,SH3BP5L	ZNF672,ZNF692	SH3BP5L	1248	1
2_MACS_peak_10475_lociStitched	chr15	74688741	74696612	2	6771	9968.6215	1331.7732	1249		CYP11A1,SEMA7A	CYP11A1	1249	1
2_MACS_peak_5670_lociStitched	chr11	68032655	68042026	2	6762	11755.9195	1570.5796	1250	C11orf24	LRP5	C11orf24	1250	1
1_MACS_peak_10878_lociStitched	chr15	101458038	101464797	1	6760	13430.8089	1408.5756	1251	LRRK1	ALDH1A3	LRRK1	1251	1
2_MACS_peak_17309_lociStitched	chr2	172174760	172182419	2	6760	13416.2703	1158.0408	1252	METTL8		TLK1	1252	1
3_MACS_peak_28722_lociStitched	chr7	76821311	76833561	3	6757	7195.65	1701.525	1253	CCDC146,FGL2		FGL2	1253	1
