REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16.bam	42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_33020_lociStitched	chrX	62570047	62572011	1	1965	2063.7712	200.7208
1_MACS_peak_33488_lociStitched	chrX	138276217	138278181	1	1965	4071.7648	170.4752
1_MACS_peak_2110_lociStitched	chr1	163795003	163796966	1	1964	1661.0906	341.7583
1_MACS_peak_3526_lociStitched	chr10	21805191	21807154	1	1964	1167.985	234.5785
1_MACS_peak_4791_lociStitched	chr11	567718	569681	1	1964	1631.6456	154.4881
1_MACS_peak_10097_lociStitched	chr15	47026561	47028524	1	1964	2727.5885	322.5209
1_MACS_peak_14605_lociStitched	chr19	12510695	12512658	1	1964	2368.7521	522.5506
1_MACS_peak_15505_lociStitched	chr2	9143007	9144970	1	1964	2382.1005	213.967
1_MACS_peak_16493_lociStitched	chr2	86593978	86595941	1	1964	955.1958	340.9731
1_MACS_peak_18075_lociStitched	chr2	238336093	238338056	1	1964	1384.7002	290.9166
1_MACS_peak_22420_lociStitched	chr4	2009953	2011916	1	1964	4615.013	346.4695
1_MACS_peak_22707_lociStitched	chr4	28342706	28344669	1	1964	1469.8944000000001	187.4665
1_MACS_peak_24701_lociStitched	chr5	75933334	75935297	1	1964	2535.9997000000003	379.2516
1_MACS_peak_3704_lociStitched	chr10	42712190	42714152	1	1963	1015.1388	231.31980000000001
1_MACS_peak_6804_lociStitched	chr12	26435160	26437122	1	1963	1386.7416	213.26940000000002
1_MACS_peak_9927_lociStitched	chr15	38745687	38747649	1	1963	3106.4346	552.8916
1_MACS_peak_13128_lociStitched	chr17	61116518	61118480	1	1963	1443.2472	278.8002
1_MACS_peak_15024_lociStitched	chr19	40458320	40460282	1	1963	1883.7161999999998	280.7622
1_MACS_peak_17371_lociStitched	chr2	176000502	176002464	1	1963	1865.8619999999999	298.0278
1_MACS_peak_17760_lociStitched	chr2	208175352	208177314	1	1963	1747.5534	348.84360000000004
1_MACS_peak_21036_lociStitched	chr3	72125792	72127754	1	1963	1457.3736000000001	325.8882
1_MACS_peak_26543_lociStitched	chr6	37038952	37040914	1	1963	1418.3298	349.4322
1_MACS_peak_27669_lociStitched	chr6	146907588	146909550	1	1963	1590.201	215.42759999999998
1_MACS_peak_31718_lociStitched	chr9	84742046	84744008	1	1963	1582.5492	368.2674
1_MACS_peak_4287_lociStitched	chr10	92630485	92632446	1	1962	1935.507	470.64
1_MACS_peak_8926_lociStitched	chr14	23789495	23791456	1	1962	1870.0096	225.3189
1_MACS_peak_12241_lociStitched	chr17	9291797	9293758	1	1962	939.9073	343.3711
1_MACS_peak_13977_lociStitched	chr18	47900453	47902414	1	1962	2782.0707	450.6378
1_MACS_peak_14919_lociStitched	chr19	35223948	35225909	1	1962	3388.0197	502.8004
1_MACS_peak_17324_lociStitched	chr2	172778077	172780038	1	1962	3486.0697	468.09069999999997
1_MACS_peak_17407_lociStitched	chr2	179058423	179060384	1	1962	1202.6813	461.0311
1_MACS_peak_21006_lociStitched	chr3	69787717	69789678	1	1962	1309.948	391.0234
1_MACS_peak_21087_lociStitched	chr3	81809581	81811542	1	1962	5606.302900000001	323.7611
1_MACS_peak_25339_lociStitched	chr5	140043375	140045336	1	1962	2185.9267	381.2184
1_MACS_peak_25615_lociStitched	chr5	159586640	159588601	1	1962	2328.2953	413.37879999999996
1_MACS_peak_29728_lociStitched	chr8	8190200	8192161	1	1962	1210.1331	304.1511
1_MACS_peak_1513_lociStitched	chr1	116190990	116192950	1	1961	2025.2680000000003	204.82
1_MACS_peak_6036_lociStitched	chr11	104914715	104916675	1	1961	2814.56	381.024
1_MACS_peak_8103_lociStitched	chr12	126990817	126992777	1	1961	2177.9519999999998	247.94
1_MACS_peak_8687_lociStitched	chr13	97635088	97637048	1	1961	1487.0520000000001	408.65999999999997
1_MACS_peak_10102_lociStitched	chr15	47476068	47478028	1	1961	2203.2360000000003	244.60799999999998
1_MACS_peak_10436_lociStitched	chr15	71054679	71056639	1	1961	2678.1440000000002	328.69199999999995
1_MACS_peak_11198_lociStitched	chr16	17352110	17354070	1	1961	3332.392	389.256
1_MACS_peak_14150_lociStitched	chr18	62070597	62072557	1	1961	1600.732	289.296
1_MACS_peak_24097_lociStitched	chr5	2796385	2798345	1	1961	1069.572	229.712
1_MACS_peak_24534_lociStitched	chr5	60121550	60123510	1	1961	1369.256	257.544
1_MACS_peak_28473_lociStitched	chr7	50463999	50465959	1	1961	1112.3	192.47199999999998
1_MACS_peak_29942_lociStitched	chr8	26071753	26073713	1	1961	2603.86	248.72400000000002
1_MACS_peak_267_lociStitched	chr1	19922505	19924464	1	1960	4003.0206000000003	524.4243
1_MACS_peak_2144_lociStitched	chr1	166943738	166945697	1	1960	1747.0362	367.9002
1_MACS_peak_3973_lociStitched	chr10	70165915	70167874	1	1960	2381.3604	190.8066
1_MACS_peak_4076_lociStitched	chr10	75502965	75504924	1	1960	3733.4622	464.6748
1_MACS_peak_14578_lociStitched	chr19	11456145	11458104	1	1960	2072.0343000000003	483.6771
1_MACS_peak_15102_lociStitched	chr19	43031926	43033885	1	1960	2206.8135	368.292
1_MACS_peak_24407_lociStitched	chr5	52404690	52406649	1	1960	2960.6367	461.54040000000003
1_MACS_peak_27093_lociStitched	chr6	97249680	97251639	1	1960	2207.2053	300.1188
1_MACS_peak_995_lociStitched	chr1	60035492	60037450	1	1959	1454.4024	356.5518
1_MACS_peak_2575_lociStitched	chr1	202317162	202319120	1	1959	3709.431	657.4964
1_MACS_peak_4260_lociStitched	chr10	90341841	90343799	1	1959	4330.3128	460.3258
1_MACS_peak_6160_lociStitched	chr11	115809388	115811346	1	1959	2354.1034	416.4666
1_MACS_peak_8582_lociStitched	chr13	77130188	77132146	1	1959	1418.1794000000002	389.8378
1_MACS_peak_13209_lociStitched	chr17	65713010	65714968	1	1959	2796.4156	493.61179999999996
1_MACS_peak_16548_lociStitched	chr2	89165089	89167047	1	1959	1752.8016	327.7692
1_MACS_peak_29280_lociStitched	chr7	124568859	124570817	1	1959	3063.291	419.012
1_MACS_peak_439_lociStitched	chr1	27692127	27694084	1	1958	1655.2306	207.6377
1_MACS_peak_2483_lociStitched	chr1	195040082	195042039	1	1958	1417.6508000000001	384.94190000000003
1_MACS_peak_6265_lociStitched	chr11	122525903	122527860	1	1958	1510.6083	314.2942
1_MACS_peak_23188_lociStitched	chr4	87828667	87830624	1	1958	1066.7607	243.2551
2_MACS_peak_23975_lociStitched	chr4	185746239	185748196	2	1931	1268.7231	211.356
1_MACS_peak_25115_lociStitched	chr5	122110102	122112059	1	1958	3541.1915000000004	473.20259999999996
1_MACS_peak_27469_lociStitched	chr6	133382990	133384947	1	1958	1497.3007	333.4728
1_MACS_peak_31008_lociStitched	chr8	142215579	142217536	1	1958	2788.3336	319.3824
1_MACS_peak_31305_lociStitched	chr9	24627973	24629930	1	1958	1329.1944	114.6802
1_MACS_peak_4290_lociStitched	chr10	92957753	92959709	1	1957	1660.644	360.2952
1_MACS_peak_5053_lociStitched	chr11	18267393	18269349	1	1957	1828.4687999999999	419.7576
1_MACS_peak_7256_lociStitched	chr12	56861459	56863415	1	1957	2776.542	406.84799999999996
1_MACS_peak_10801_lociStitched	chr15	92564267	92566223	1	1957	1288.2215999999999	365.9676
1_MACS_peak_12552_lociStitched	chr17	33445641	33447597	1	1957	4232.0016000000005	403.7184
1_MACS_peak_12864_lociStitched	chr17	45400468	45402424	1	1957	2772.4344	489.978
1_MACS_peak_14569_lociStitched	chr19	11159097	11161053	1	1957	2509.548	368.5104
1_MACS_peak_15136_lociStitched	chr19	45194674	45196630	1	1957	2547.1032	329.1948
1_MACS_peak_20014_lociStitched	chr22	41776678	41778634	1	1957	1917.0756	300.6372
1_MACS_peak_21384_lociStitched	chr3	120460411	120462367	1	1957	2972.3376000000003	433.0584
1_MACS_peak_22503_lociStitched	chr4	7015045	7017001	1	1957	1914.1416000000002	353.058
1_MACS_peak_25174_lociStitched	chr5	126852514	126854470	1	1957	2017.0271999999998	282.0552
1_MACS_peak_26111_lociStitched	chr6	16482936	16484892	1	1957	1481.2788	355.7964
1_MACS_peak_590_lociStitched	chr1	35733517	35735472	1	1956	2999.9474999999998	358.93800000000005
1_MACS_peak_948_lociStitched	chr1	55680177	55682132	1	1956	4349.6795	239.09650000000002
1_MACS_peak_4428_lociStitched	chr10	103112959	103114914	1	1956	1443.181	493.051
1_MACS_peak_7848_lociStitched	chr12	108908223	108910178	1	1956	1863.8970000000002	423.844
1_MACS_peak_11389_lociStitched	chr16	29972418	29974373	1	1956	2268.7775	397.647
1_MACS_peak_18275_lociStitched	chr20	8388382	8390337	1	1956	1620.8905	253.368
1_MACS_peak_18499_lociStitched	chr20	30955876	30957831	1	1956	1777.2905	329.4175
1_MACS_peak_20086_lociStitched	chr22	46408709	46410664	1	1956	4313.903	308.89
1_MACS_peak_25542_lociStitched	chr5	155055947	155057902	1	1956	1157.9465	282.302
1_MACS_peak_586_lociStitched	chr1	35496153	35498107	1	1955	4742.7488	551.2234000000001
1_MACS_peak_2423_lociStitched	chr1	187238711	187240665	1	1955	3462.6834	612.1882
1_MACS_peak_3024_lociStitched	chr1	227057440	227059394	1	1955	2849.7136	496.7068
1_MACS_peak_3445_lociStitched	chr10	13828304	13830258	1	1955	3042.9642	269.26120000000003
1_MACS_peak_4842_lociStitched	chr11	3077590	3079544	1	1955	2603.1188	330.4214
1_MACS_peak_7498_lociStitched	chr12	77484958	77486912	1	1955	1381.6734	372.8232
1_MACS_peak_10693_lociStitched	chr15	86017775	86019729	1	1955	1150.3198	309.709
1_MACS_peak_10696_lociStitched	chr15	86249669	86251623	1	1955	1786.1514	283.9162
1_MACS_peak_13129_lociStitched	chr17	61207624	61209578	1	1955	1085.8378	223.5376
1_MACS_peak_18399_lociStitched	chr20	20032054	20034008	1	1955	2633.6012	384.1564
1_MACS_peak_18404_lociStitched	chr20	20314282	20316236	1	1955	2572.0502	379.076
1_MACS_peak_19814_lociStitched	chr22	35626100	35628054	1	1955	2293.996	488.6954
1_MACS_peak_20367_lociStitched	chr3	16864925	16866879	1	1955	1983.1145999999999	409.94919999999996
1_MACS_peak_21112_lociStitched	chr3	93596278	93598232	1	1955	2326.2369999999996	292.9046
1_MACS_peak_29520_lociStitched	chr7	144778963	144780917	1	1955	1988.7812000000001	462.3164
1_MACS_peak_29602_lociStitched	chr7	151126020	151127974	1	1955	2591.1994	649.705
1_MACS_peak_2626_lociStitched	chr1	203786579	203788532	1	1954	1795.0023	467.1576
1_MACS_peak_6732_lociStitched	chr12	19282542	19284495	1	1954	2350.4355	238.8519
1_MACS_peak_8798_lociStitched	chr13	113526435	113528388	1	1954	3186.7101	638.0450999999999
1_MACS_peak_9693_lociStitched	chr15	20048261	20050214	1	1954	1665.3231	332.98650000000004
1_MACS_peak_13094_lociStitched	chr17	58040951	58042904	1	1954	2236.5756	409.7394
1_MACS_peak_14332_lociStitched	chr19	2031407	2033360	1	1954	4600.4868	499.77270000000004
1_MACS_peak_18657_lociStitched	chr20	37589921	37591874	1	1954	2467.4202	488.0547
1_MACS_peak_19474_lociStitched	chr21	47603467	47605420	1	1954	2253.3714	671.4414
1_MACS_peak_23221_lociStitched	chr4	89779262	89781215	1	1954	1531.7379	322.0497
1_MACS_peak_25160_lociStitched	chr5	126082788	126084741	1	1954	2587.9202999999998	276.9354
1_MACS_peak_31311_lociStitched	chr9	26745779	26747732	1	1954	1494.6308999999999	196.0812
1_MACS_peak_32411_lociStitched	chr9	135144371	135146324	1	1954	1180.5885	285.7239
1_MACS_peak_4821_lociStitched	chr11	1967848	1969800	1	1953	2403.1072000000004	168.4576
1_MACS_peak_7523_lociStitched	chr12	80476840	80478792	1	1953	3219.2384	366.976
1_MACS_peak_9723_lociStitched	chr15	22422125	22424077	1	1953	1446.8224	427.2928
1_MACS_peak_13690_lociStitched	chr18	12701832	12703784	1	1953	8746.3264	372.0512
1_MACS_peak_14322_lociStitched	chr19	1863674	1865626	1	1953	3569.0368	356.24
1_MACS_peak_14597_lociStitched	chr19	12098134	12100086	1	1953	1470.6368	331.84000000000003
1_MACS_peak_15875_lociStitched	chr2	38935993	38937945	1	1953	1598.6879999999999	349.6032
1_MACS_peak_16881_lociStitched	chr2	120049123	120051075	1	1953	1815.5552	327.54560000000004
1_MACS_peak_17992_lociStitched	chr2	232269679	232271631	1	1953	1462.6336	288.3104
1_MACS_peak_27443_lociStitched	chr6	131688815	131690767	1	1953	1355.664	336.9152
1_MACS_peak_28255_lociStitched	chr7	33168100	33170052	1	1953	2566.4896	471.2128
1_MACS_peak_6300_lociStitched	chr11	124823177	124825128	1	1952	4338.8289	455.3634
1_MACS_peak_18698_lociStitched	chr20	42218462	42220413	1	1952	2809.0498	373.0312
1_MACS_peak_18762_lociStitched	chr20	44043757	44045708	1	1952	2069.4257	424.5376
1_MACS_peak_21866_lociStitched	chr3	159628291	159630242	1	1952	3631.9816	437.21909999999997
1_MACS_peak_23815_lociStitched	chr4	166032828	166034779	1	1952	2457.6747	521.6974
1_MACS_peak_25269_lociStitched	chr5	135415348	135417299	1	1952	1591.4307	294.7961
1_MACS_peak_31395_lociStitched	chr9	34645898	34647849	1	1952	2631.1186000000002	613.3944
1_MACS_peak_33385_lociStitched	chrX	128892909	128894860	1	1952	2579.0269000000003	192.56369999999998
1_MACS_peak_2157_lociStitched	chr1	167460625	167462575	1	1951	2065.44	431.34000000000003
1_MACS_peak_6532_lociStitched	chr12	6861407	6863357	1	1951	4215.12	411.255
1_MACS_peak_9739_lociStitched	chr15	23376935	23378885	1	1951	1104.285	187.20000000000002
1_MACS_peak_9929_lociStitched	chr15	38987793	38989743	1	1951	3659.76	418.275
1_MACS_peak_18035_lociStitched	chr2	234283484	234285434	1	1951	1878.4350000000002	169.64999999999998
1_MACS_peak_18185_lociStitched	chr20	2963783	2965733	1	1951	1370.46	333.45000000000005
1_MACS_peak_19403_lociStitched	chr21	43880293	43882243	1	1951	1614.6	473.84999999999997
1_MACS_peak_21605_lociStitched	chr3	136061577	136063527	1	1951	1579.89	350.805
1_MACS_peak_22984_lociStitched	chr4	71435925	71437875	1	1951	1598.22	392.145
1_MACS_peak_27742_lociStitched	chr6	157204129	157206079	1	1951	1995.63	225.81
1_MACS_peak_28995_lociStitched	chr7	102035698	102037648	1	1951	2391.87	414.765
1_MACS_peak_1439_lociStitched	chr1	110161748	110163697	1	1950	890.4980999999999	179.5029
1_MACS_peak_1491_lociStitched	chr1	114301114	114303063	1	1950	3970.6977	142.8617
1_MACS_peak_4589_lociStitched	chr10	115932998	115934947	1	1950	2317.7508000000003	595.0297
1_MACS_peak_5690_lociStitched	chr11	69392008	69393957	1	1950	1648.6591	340.6852
1_MACS_peak_11623_lociStitched	chr16	57681469	57683418	1	1950	1645.7356	405.97670000000005
1_MACS_peak_13836_lociStitched	chr18	32753169	32755118	1	1950	1257.4948	301.51030000000003
1_MACS_peak_13984_lociStitched	chr18	48493603	48495552	1	1950	3732.335	349.6506
1_MACS_peak_17467_lociStitched	chr2	184212905	184214854	1	1950	1111.7096000000001	406.5614
1_MACS_peak_28625_lociStitched	chr7	72991933	72993882	1	1950	1666.2001	342.2444
1_MACS_peak_196_lociStitched	chr1	14463414	14465362	1	1949	1055.4263999999998	219.34480000000002
1_MACS_peak_3028_lociStitched	chr1	227378837	227380785	1	1949	1412.3	330.3808
1_MACS_peak_10286_lociStitched	chr15	60941298	60943246	1	1949	1761.966	197.52720000000002
1_MACS_peak_17408_lociStitched	chr2	179268248	179270196	1	1949	1875.924	331.5496
1_MACS_peak_17460_lociStitched	chr2	183417578	183419526	1	1949	1617.2296000000001	407.3268
1_MACS_peak_18807_lociStitched	chr20	46355474	46357422	1	1949	2769.4716	515.6356
1_MACS_peak_27350_lociStitched	chr6	121654982	121656930	1	1949	3079.3984	480.182
1_MACS_peak_31147_lociStitched	chr9	4237152	4239100	1	1949	1441.9096	228.5004
1_MACS_peak_32582_lociStitched	chrX	9644578	9646526	1	1949	1541.8419999999999	153.5024
1_MACS_peak_709_lociStitched	chr1	41156807	41158754	1	1948	6070.5513	372.07169999999996
1_MACS_peak_1952_lociStitched	chr1	156425783	156427730	1	1948	7836.675000000001	666.0687
1_MACS_peak_8441_lociStitched	chr13	49079203	49081150	1	1948	1164.6953999999998	190.02720000000002
1_MACS_peak_10655_lociStitched	chr15	83734787	83736734	1	1948	2517.8604	281.1468
1_MACS_peak_15564_lociStitched	chr2	12867608	12869555	1	1948	2093.2197	428.7294
1_MACS_peak_15663_lociStitched	chr2	24345381	24347328	1	1948	3720.3276	411.4011
1_MACS_peak_20983_lociStitched	chr3	67066138	67068085	1	1948	1143.2784000000001	320.2815
1_MACS_peak_21431_lociStitched	chr3	123258294	123260241	1	1948	1704.9879	194.11589999999998
1_MACS_peak_25674_lociStitched	chr5	169680331	169682278	1	1948	1435.1336999999999	504.85709999999995
1_MACS_peak_27362_lociStitched	chr6	123722436	123724383	1	1948	2164.0905	247.65840000000003
1_MACS_peak_1743_lociStitched	chr1	149968692	149970638	1	1947	1671.2248	732.2798
1_MACS_peak_5684_lociStitched	chr11	68822756	68824702	1	1947	1977.136	325.7604
1_MACS_peak_9765_lociStitched	chr15	26055174	26057120	1	1947	1149.5022	283.9214
1_MACS_peak_11776_lociStitched	chr16	70284359	70286305	1	1947	2220.1914	196.54600000000002
1_MACS_peak_16866_lociStitched	chr2	118770669	118772615	1	1947	2940.9898000000003	250.45020000000002
1_MACS_peak_18773_lociStitched	chr20	44485051	44486997	1	1947	2301.7288000000003	369.74
1_MACS_peak_24735_lociStitched	chr5	78907231	78909177	1	1947	2462.663	309.9978
1_MACS_peak_26748_lociStitched	chr6	53223112	53225058	1	1947	5060.3784000000005	400.876
1_MACS_peak_28556_lociStitched	chr7	65578963	65580909	1	1947	2317.4914000000003	329.6524
1_MACS_peak_28983_lociStitched	chr7	101624303	101626249	1	1947	1775.1412	332.18219999999997
1_MACS_peak_31665_lociStitched	chr9	77111470	77113416	1	1947	1484.4088000000002	291.3162
1_MACS_peak_1558_lociStitched	chr1	119682265	119684210	1	1946	2588.2115	181.274
1_MACS_peak_5201_lociStitched	chr11	35009774	35011719	1	1946	2539.781	407.47749999999996
1_MACS_peak_8075_lociStitched	chr12	124067916	124069861	1	1946	1702.0695	235.345
1_MACS_peak_10244_lociStitched	chr15	58809372	58811317	1	1946	1342.439	331.2335
1_MACS_peak_10854_lociStitched	chr15	99408516	99410461	1	1946	1830.634	289.2215
1_MACS_peak_18312_lociStitched	chr20	10491321	10493266	1	1946	2376.401	458.04749999999996
1_MACS_peak_23626_lociStitched	chr4	141293724	141295669	1	1946	1714.1285	428.0945
1_MACS_peak_27775_lociStitched	chr6	159273684	159275629	1	1946	1395.343	253.23900000000003
1_MACS_peak_33088_lociStitched	chrX	70882374	70884319	1	1946	2116.938	202.08550000000002
1_MACS_peak_5059_lociStitched	chr11	18547486	18549430	1	1945	3987.7272	439.344
1_MACS_peak_7683_lociStitched	chr12	95042729	95044673	1	1945	2233.0728	264.5784
1_MACS_peak_8545_lociStitched	chr13	67803818	67805762	1	1945	1727.244	244.3608
1_MACS_peak_10352_lociStitched	chr15	65821839	65823783	1	1945	2256.2064	163.1016
1_MACS_peak_14981_lociStitched	chr19	38805715	38807659	1	1945	2063.9448	249.22080000000003
1_MACS_peak_16399_lociStitched	chr2	75061123	75063067	1	1945	1371.492	202.5648
1_MACS_peak_17469_lociStitched	chr2	185215111	185217055	1	1945	1657.6488	222.58800000000002
1_MACS_peak_24650_lociStitched	chr5	72143493	72145437	1	1945	2733.0696	284.9904
1_MACS_peak_28961_lociStitched	chr7	100471877	100473821	1	1945	3696.9048	332.03520000000003
1_MACS_peak_33394_lociStitched	chrX	129065172	129067116	1	1945	2071.332	115.66799999999999
1_MACS_peak_5599_lociStitched	chr11	66405276	66407219	1	1944	1585.6823000000002	496.63079999999997
1_MACS_peak_9140_lociStitched	chr14	53161178	53163121	1	1944	1957.3782	200.3233
1_MACS_peak_15739_lociStitched	chr2	27602326	27604269	1	1944	1710.8114999999998	368.0042
1_MACS_peak_19325_lociStitched	chr21	37669718	37671661	1	1944	2421.9494999999997	697.9256
1_MACS_peak_20042_lociStitched	chr22	42485773	42487716	1	1944	3640.0162	477.3951
1_MACS_peak_21818_lociStitched	chr3	156459264	156461207	1	1944	1362.8202	351.683
1_MACS_peak_25029_lociStitched	chr5	112042403	112044346	1	1944	2819.0987	559.9726
1_MACS_peak_26234_lociStitched	chr6	26382828	26384771	1	1944	5848.6243	428.23720000000003
1_MACS_peak_795_lociStitched	chr1	45204528	45206470	1	1943	3877.203	561.2379999999999
1_MACS_peak_2070_lociStitched	chr1	161359021	161360963	1	1943	2045.8970000000002	591.9216
1_MACS_peak_3891_lociStitched	chr10	63045812	63047754	1	1943	1184.8142	372.0872
1_MACS_peak_11059_lociStitched	chr16	5808753	5810695	1	1943	1575.933	339.84999999999997
1_MACS_peak_15308_lociStitched	chr19	50886655	50888597	1	1943	2034.6334000000002	382.574
1_MACS_peak_16290_lociStitched	chr2	69389296	69391238	1	1943	1373.7708	320.0416
1_MACS_peak_17994_lociStitched	chr2	232347268	232349210	1	1943	4875.5852	196.7246
1_MACS_peak_19702_lociStitched	chr22	26974804	26976746	1	1943	2758.0283999999997	267.02500000000003
1_MACS_peak_24199_lociStitched	chr5	16464917	16466859	1	1943	2430.6072	311.49679999999995
1_MACS_peak_24674_lociStitched	chr5	74531825	74533767	1	1943	2460.9024000000004	360.241
1_MACS_peak_26021_lociStitched	chr6	11460061	11462003	1	1943	1205.0110000000002	348.20059999999995
1_MACS_peak_27526_lociStitched	chr6	137071921	137073863	1	1943	1713.4266	319.0706
1_MACS_peak_29858_lociStitched	chr8	19494485	19496427	1	1943	1856.552	278.67699999999996
1_MACS_peak_2564_lociStitched	chr1	201923617	201925558	1	1942	2500.2021	631.4073
1_MACS_peak_2778_lociStitched	chr1	209957053	209958994	1	1942	4429.1678999999995	703.0302
1_MACS_peak_4457_lociStitched	chr10	104191383	104193324	1	1942	2663.8284000000003	458.07599999999996
1_MACS_peak_11700_lociStitched	chr16	67259926	67261867	1	1942	2036.6912999999997	495.34319999999997
1_MACS_peak_13631_lociStitched	chr18	8695313	8697254	1	1942	2026.2099	472.8276
