#08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16_ROSE/08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X08_0EWU_0229Kronos_MM1S.KB.6hr.2_H3K18Ac_hs.dm_i16.bam
#Using cutoff of 16723.5007 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X08_0EWU_0229Kronos_MM1S.KB.6hr.2_H3K18Ac_hs.dm_i16.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	isStretch
1_MACS_peak_27896_lociStitched	chr7	2902615	2904504	1	1890	2474.7789	318.8632	14628	0
1_MACS_peak_26770_lociStitched	chr6	56553115	56555004	1	1890	2465.145	283.7278	14629	0
1_MACS_peak_25764_lociStitched	chr5	176073441	176075330	1	1890	1894.8559	248.5924	14630	0
1_MACS_peak_25373_lociStitched	chr5	141703885	141705774	1	1890	1569.5701	282.7833	14631	0
1_MACS_peak_22553_lociStitched	chr4	11429665	11431554	1	1890	1812.6844	259.1708	14632	0
1_MACS_peak_8902_lociStitched	chr14	23181433	23183322	1	1890	1496.8436	290.3393	14633	0
1_MACS_peak_2566_lociStitched	chr1	201951338	201953227	1	1890	3264.9476	490.7622	14634	0
1_MACS_peak_29672_lociStitched	chr7	158648244	158650132	1	1889	2027.5232	416.1152	14635	0
1_MACS_peak_28130_lociStitched	chr7	23144634	23146522	1	1889	2011.4752	373.824	14636	0
1_MACS_peak_27018_lociStitched	chr6	89209024	89210912	1	1889	1372.3872	210.1344	14637	0
1_MACS_peak_25444_lociStitched	chr5	147762523	147764411	1	1889	2618.8448	447.456	14638	0
1_MACS_peak_24607_lociStitched	chr5	67729461	67731349	1	1889	2716.0768	500.5088	14639	0
1_MACS_peak_20719_lociStitched	chr3	46886622	46888510	1	1889	2801.4144	292.2624	14640	0
1_MACS_peak_19961_lociStitched	chr22	39672698	39674586	1	1889	1219.0816	206.9248	14641	0
1_MACS_peak_18502_lociStitched	chr20	31096546	31098434	1	1889	1605.744	163.6896	14642	0
1_MACS_peak_17063_lociStitched	chr2	147217875	147219763	1	1889	1419.3984	200.8832	14643	0
1_MACS_peak_7495_lociStitched	chr12	77271846	77273734	1	1889	1552.5024	236.3776	14644	0
1_MACS_peak_6735_lociStitched	chr12	19592096	19593984	1	1889	2481.0208	289.0528	14645	0
1_MACS_peak_6337_lociStitched	chr11	127510130	127512018	1	1889	1968.4288	251.4816	14646	0
1_MACS_peak_4343_lociStitched	chr10	97320075	97321963	1	1889	1189.8176	343.8048	14647	0
2_MACS_peak_32433_lociStitched	chr9	136856833	136858833	2	1889	1386	227	14648	0
1_MACS_peak_32128_lociStitched	chr9	117159300	117161187	1	1888	2667.0858	455.3331	14649	0
1_MACS_peak_26763_lociStitched	chr6	55334064	55335951	1	1888	1314.6729	298.5234	14650	0
1_MACS_peak_23738_lociStitched	chr4	153770691	153772578	1	1888	1757.9292	396.4587	14651	0
1_MACS_peak_21907_lociStitched	chr3	165894167	165896054	1	1888	1284.6696	415.3287	14652	0
1_MACS_peak_21603_lociStitched	chr3	135968557	135970444	1	1888	3112.6065	429.4812	14653	0
1_MACS_peak_19575_lociStitched	chr22	21921537	21923424	1	1888	3213.3723	361.5492	14654	0
1_MACS_peak_8763_lociStitched	chr13	109906613	109908500	1	1888	1272.5928	226.44	14655	0
1_MACS_peak_8434_lociStitched	chr13	48611132	48613019	1	1888	2354.976	227.9496	14656	0
1_MACS_peak_6986_lociStitched	chr12	42861946	42863833	1	1888	1887.1887	431.7456	14657	0
1_MACS_peak_1200_lociStitched	chr1	85155302	85157189	1	1888	1225.0404	148.3182	14658	0
2_MACS_peak_19059_lociStitched	chr20	62599961	62602068	2	1888	1128.2985	156.5501	14659	0
1_MACS_peak_33221_lociStitched	chrX	100662248	100664134	1	1887	1929.0008	293.0844	14660	0
1_MACS_peak_32231_lociStitched	chr9	127019654	127021540	1	1887	1700.6062	177.6612	14661	0
1_MACS_peak_31547_lociStitched	chr9	67041016	67042902	1	1887	873.9724	262.154	14662	0
1_MACS_peak_29678_lociStitched	chr8	181457	183343	1	1887	2059.7006	235.5614	14663	0
1_MACS_peak_28377_lociStitched	chr7	44121209	44123095	1	1887	2057.0602	322.3174	14664	0
1_MACS_peak_24103_lociStitched	chr5	4614469	4616355	1	1887	2647.7554	273.47	14665	0
1_MACS_peak_22237_lociStitched	chr3	186078837	186080723	1	1887	2314.8764	367.9586	14666	0
1_MACS_peak_18355_lociStitched	chr20	17484907	17486793	1	1887	1384.7012	370.4104	14667	0
1_MACS_peak_1036_lociStitched	chr1	65509430	65511316	1	1887	1295.1162	350.2302	14668	0
1_MACS_peak_751_lociStitched	chr1	43389274	43391160	1	1887	3469.6742	223.6796	14669	0
1_MACS_peak_30143_lociStitched	chr8	41385765	41387650	1	1886	1819.5905	293.4945	14670	0
1_MACS_peak_26167_lociStitched	chr6	24494393	24496278	1	1886	2548.52	249.7625	14671	0
1_MACS_peak_25283_lociStitched	chr5	137548373	137550258	1	1886	1698.385	343.2585	14672	0
1_MACS_peak_20530_lociStitched	chr3	34057798	34059683	1	1886	1359.839	192.8355	14673	0
1_MACS_peak_19577_lociStitched	chr22	21995683	21997568	1	1886	1221.2915	443.5405	14674	0
1_MACS_peak_19160_lociStitched	chr21	26933451	26935336	1	1886	2421.2825	282.373	14675	0
1_MACS_peak_18992_lociStitched	chr20	57555347	57557232	1	1886	2512.8935	180.3945	14676	0
1_MACS_peak_14795_lociStitched	chr19	18698927	18700812	1	1886	4331.73	396.227	14677	0
1_MACS_peak_14588_lociStitched	chr19	11707280	11709165	1	1886	2221.4725	305.9355	14678	0
1_MACS_peak_14582_lociStitched	chr19	11615735	11617620	1	1886	3119.675	324.0315	14679	0
1_MACS_peak_12125_lociStitched	chr17	4633824	4635709	1	1886	2505.542	418.847	14680	0
1_MACS_peak_9579_lociStitched	chr14	96128816	96130701	1	1886	2179.814	200.7525	14681	0
1_MACS_peak_4527_lociStitched	chr10	109798664	109800549	1	1886	1604.512	235.4365	14682	0
1_MACS_peak_29082_lociStitched	chr7	106451669	106453553	1	1885	1447.854	464.406	14683	0
1_MACS_peak_26566_lociStitched	chr6	39081833	39083717	1	1885	4687.392	369.0756	14684	0
1_MACS_peak_26246_lociStitched	chr6	26567995	26569879	1	1885	2039.8068	369.8292	14685	0
1_MACS_peak_25970_lociStitched	chr6	7388994	7390878	1	1885	3298.1304	465.1596	14686	0
1_MACS_peak_25181_lociStitched	chr5	129239373	129241257	1	1885	1612.8924	208.7472	14687	0
1_MACS_peak_24538_lociStitched	chr5	60601822	60603706	1	1885	1771.902	414.2916	14688	0
1_MACS_peak_18406_lociStitched	chr20	21080358	21082242	1	1885	1515.8664	244.5432	14689	0
1_MACS_peak_17665_lociStitched	chr2	202021798	202023682	1	1885	2787.0012	347.4096	14690	0
1_MACS_peak_8780_lociStitched	chr13	111327863	111329747	1	1885	2578.4424	343.2648	14691	0
1_MACS_peak_8293_lociStitched	chr13	32888768	32890652	1	1885	2760.8136	283.9188	14692	0
1_MACS_peak_8112_lociStitched	chr12	127646957	127648841	1	1885	1880.6088	176.154	14693	0
1_MACS_peak_4229_lociStitched	chr10	88245938	88247822	1	1885	2172.8172	338.5548	14694	0
1_MACS_peak_3865_lociStitched	chr10	59680042	59681926	1	1885	1026.2148	177.2844	14695	0
1_MACS_peak_3662_lociStitched	chr10	33268755	33270639	1	1885	2944.3152	446.508	14696	0
1_MACS_peak_2205_lociStitched	chr1	171282146	171284030	1	1885	1913.202	641.502	14697	0
1_MACS_peak_585_lociStitched	chr1	35449742	35451626	1	1885	2806.0296	292.2084	14698	0
1_MACS_peak_25609_lociStitched	chr5	159199530	159201413	1	1884	2834.4799	333.6676	14699	0
1_MACS_peak_25532_lociStitched	chr5	154061624	154063507	1	1884	3336.1111	381.6841	14700	0
1_MACS_peak_21638_lociStitched	chr3	139107668	139109551	1	1884	2530.9403	361.1594	14701	0
1_MACS_peak_21365_lociStitched	chr3	119216381	119218264	1	1884	2643.732	338.3751	14702	0
1_MACS_peak_20499_lociStitched	chr3	32132643	32134526	1	1884	3393.7309	323.4994	14703	0
1_MACS_peak_19197_lociStitched	chr21	30489079	30490962	1	1884	1815.5886	379.6128	14704	0
1_MACS_peak_19144_lociStitched	chr21	22778182	22780065	1	1884	1107.0157	324.2526	14705	0
1_MACS_peak_18435_lociStitched	chr20	24007125	24009008	1	1884	2378.229	306.1758	14706	0
1_MACS_peak_8879_lociStitched	chr14	21736763	21738646	1	1884	2035.7113	249.8741	14707	0
1_MACS_peak_4024_lociStitched	chr10	72741409	72743292	1	1884	2172.982	366.6201	14708	0
1_MACS_peak_2904_lociStitched	chr1	219633425	219635308	1	1884	1391.537	411.4355	14709	0
1_MACS_peak_166_lociStitched	chr1	12039404	12041287	1	1884	2520.9604	299.7736	14710	0
1_MACS_peak_33263_lociStitched	chrX	106816746	106818628	1	1883	1134.4696	116.8722	14711	0
1_MACS_peak_30817_lociStitched	chr8	125461914	125463796	1	1883	2897.339	343.8414	14712	0
1_MACS_peak_28781_lociStitched	chr7	84667937	84669819	1	1883	2651.9262	338.76	14713	0
1_MACS_peak_25166_lociStitched	chr5	126333333	126335215	1	1883	2200.6226	302.8138	14714	0
1_MACS_peak_16174_lociStitched	chr2	64289497	64291379	1	1883	1724.2884	369.6248	14715	0
1_MACS_peak_10935_lociStitched	chr16	837550	839432	1	1883	1422.792	204.3852	14716	0
1_MACS_peak_10900_lociStitched	chr15	102263149	102265031	1	1883	2311.8488	385.81	14717	0
1_MACS_peak_8883_lociStitched	chr14	21923556	21925438	1	1883	1953.8924	180.672	14718	0
1_MACS_peak_7719_lociStitched	chr12	97113214	97115096	1	1883	2089.961	421.9444	14719	0
1_MACS_peak_5596_lociStitched	chr11	66312671	66314553	1	1883	2068.8826	316.176	14720	0
1_MACS_peak_32410_lociStitched	chr9	135116691	135118572	1	1882	1339.4601	166.4685	14721	0
1_MACS_peak_31690_lociStitched	chr9	80530451	80532332	1	1882	1651.7061	291.555	14722	0
1_MACS_peak_28582_lociStitched	chr7	68673009	68674890	1	1882	1513.4526	295.5051	14723	0
1_MACS_peak_27822_lociStitched	chr6	166755322	166757203	1	1882	3091.0473	207.8505	14724	0
1_MACS_peak_25190_lociStitched	chr5	130587780	130589661	1	1882	2971.7919	346.2921	14725	0
1_MACS_peak_17895_lociStitched	chr2	223725054	223726935	1	1882	1266.2892	264.4686	14726	0
1_MACS_peak_14184_lociStitched	chr18	68677759	68679640	1	1882	1228.1049	208.9791	14727	0
1_MACS_peak_12250_lociStitched	chr17	11102539	11104420	1	1882	1216.0665	224.5914	14728	0
1_MACS_peak_6855_lociStitched	chr12	29668819	29670700	1	1882	1249.7364	433.9467	14729	0
1_MACS_peak_6311_lociStitched	chr11	125741293	125743174	1	1882	2084.9004	326.3535	14730	0
1_MACS_peak_5752_lociStitched	chr11	73498320	73500201	1	1882	4651.5249	423.225	14731	0
1_MACS_peak_32246_lociStitched	chr9	127951195	127953075	1	1881	1838.076	383.144	14732	0
1_MACS_peak_31759_lociStitched	chr9	88713551	88715431	1	1881	1652.144	265.832	14733	0
1_MACS_peak_29921_lociStitched	chr8	23618334	23620214	1	1881	1820.028	257.748	14734	0
1_MACS_peak_24089_lociStitched	chr5	1633146	1635026	1	1881	2891.44	286.324	14735	0
1_MACS_peak_20945_lociStitched	chr3	61879898	61881778	1	1881	1350.968	314.524	14736	0
1_MACS_peak_20896_lociStitched	chr3	56806591	56808471	1	1881	1086.828	198.152	14737	0
1_MACS_peak_17804_lociStitched	chr2	212896156	212898036	1	1881	1261.856	261.32	14738	0
1_MACS_peak_14982_lociStitched	chr19	38826132	38828012	1	1881	1971.556	375.624	14739	0
1_MACS_peak_11141_lociStitched	chr16	11944427	11946307	1	1881	1901.996	363.78	14740	0
1_MACS_peak_10963_lociStitched	chr16	2096897	2098777	1	1881	1248.132	325.992	14741	0
1_MACS_peak_9488_lociStitched	chr14	90239118	90240998	1	1881	2650.8	231.052	14742	0
1_MACS_peak_5726_lociStitched	chr11	72462473	72464353	1	1881	1676.96	295.348	14743	0
1_MACS_peak_3336_lociStitched	chr10	5066793	5068673	1	1881	1318.632	373.932	14744	0
1_MACS_peak_915_lociStitched	chr1	53685347	53687227	1	1881	2685.392	467.368	14745	0
1_MACS_peak_28495_lociStitched	chr7	52976834	52978713	1	1880	1236.5699	289.5539	14746	0
1_MACS_peak_26817_lociStitched	chr6	67101848	67103727	1	1880	1348.5583	152.3869	14747	0
1_MACS_peak_22556_lociStitched	chr4	11481637	11483516	1	1880	1209.8881	296.5062	14748	0
1_MACS_peak_19107_lociStitched	chr21	17873958	17875837	1	1880	1208.9486	309.2834	14749	0
1_MACS_peak_18586_lociStitched	chr20	34651875	34653754	1	1880	2195.0478	386.1345	14750	0
1_MACS_peak_18066_lociStitched	chr2	236460294	236462173	1	1880	974.2615	151.8232	14751	0
1_MACS_peak_17204_lociStitched	chr2	162100416	162102295	1	1880	3087.7607	293.8756	14752	0
1_MACS_peak_12138_lociStitched	chr17	4933991	4935870	1	1880	1412.6322	278.6557	14753	0
1_MACS_peak_11394_lociStitched	chr16	30086393	30088272	1	1880	2351.1927	292.9361	14754	0
1_MACS_peak_9218_lociStitched	chr14	61123172	61125051	1	1880	1847.9965	115.9343	14755	0
1_MACS_peak_8859_lociStitched	chr14	20868571	20870450	1	1880	2529.8856	204.0594	14756	0
1_MACS_peak_6932_lociStitched	chr12	34174408	34176287	1	1880	1955.4753	287.2991	14757	0
1_MACS_peak_5378_lociStitched	chr11	58938770	58940649	1	1880	1343.485	221.5341	14758	0
1_MACS_peak_4380_lociStitched	chr10	99496044	99497923	1	1880	1820.1873	374.4847	14759	0
1_MACS_peak_33586_lociStitched	chrX	153706498	153708376	1	1879	2330.7858	214.2798	14760	0
1_MACS_peak_32970_lociStitched	chrX	53023777	53025655	1	1879	3915.0666	269.3052	14761	0
1_MACS_peak_20444_lociStitched	chr3	25903936	25905814	1	1879	1356.6672	233.0598	14762	0
1_MACS_peak_17882_lociStitched	chr2	220362406	220364284	1	1879	1566.6276	325.2696	14763	0
1_MACS_peak_11632_lociStitched	chr16	58162423	58164301	1	1879	2127.2106	397.9482	14764	0
1_MACS_peak_11261_lociStitched	chr16	21865952	21867830	1	1879	1187.2716	449.2176	14765	0
1_MACS_peak_8086_lociStitched	chr12	125029473	125031351	1	1879	1412.6316	195.6876	14766	0
1_MACS_peak_5944_lociStitched	chr11	94226011	94227889	1	1879	2382.4308	432.879	14767	0
1_MACS_peak_1296_lociStitched	chr1	92545159	92547037	1	1879	3556.1808	344.9886	14768	0
2_MACS_peak_18091_lociStitched	chr2	239111298	239113225	2	1879	1606.7326	119.0886	14769	0
1_MACS_peak_32846_lociStitched	chrX	42835103	42836980	1	1878	1144.4069	108.866	14770	0
1_MACS_peak_29307_lociStitched	chr7	127642561	127644438	1	1878	1234.6906	511.6702	14771	0
1_MACS_peak_29016_lociStitched	chr7	102788893	102790770	1	1878	3668.7842	317.4007	14772	0
1_MACS_peak_20846_lociStitched	chr3	52286552	52288429	1	1878	1984.9275	454.6094	14773	0
1_MACS_peak_20650_lociStitched	chr3	45052635	45054512	1	1878	1319.7187	246.6378	14774	0
1_MACS_peak_19067_lociStitched	chr20	62886227	62888104	1	1878	2228.7498	235.9389	14775	0
1_MACS_peak_10482_lociStitched	chr15	74889737	74891614	1	1878	2035.4188	313.6467	14776	0
1_MACS_peak_10311_lociStitched	chr15	63959949	63961826	1	1878	1497.4706	428.7068	14777	0
1_MACS_peak_10066_lociStitched	chr15	45458301	45460178	1	1878	5661.7828	227.8678	14778	0
1_MACS_peak_9834_lociStitched	chr15	31736398	31738275	1	1878	1504.4155	318.5269	14779	0
1_MACS_peak_7594_lociStitched	chr12	90320171	90322048	1	1878	1952.2677	234.0619	14780	0
1_MACS_peak_4957_lociStitched	chr11	10561685	10563562	1	1878	1721.7721	465.8714	14781	0
1_MACS_peak_4082_lociStitched	chr10	75624795	75626672	1	1878	1931.9961	265.5955	14782	0
1_MACS_peak_2072_lociStitched	chr1	161409193	161411070	1	1878	3172.5054	324.1579	14783	0
2_MACS_peak_30628_lociStitched	chr8	102015625	102018919	2	1878	1431.243	312.6006	14784	0
1_MACS_peak_31710_lociStitched	chr9	83646486	83648362	1	1877	1130.6652	239.7528	14785	0
1_MACS_peak_29200_lociStitched	chr7	117512377	117514253	1	1877	1918.21	285.9024	14786	0
1_MACS_peak_28201_lociStitched	chr7	28660279	28662155	1	1877	1564.584	271.8324	14787	0
1_MACS_peak_27917_lociStitched	chr7	5435862	5437738	1	1877	3514.3108	346.3096	14788	0
1_MACS_peak_25735_lociStitched	chr5	173577800	173579676	1	1877	1992.4996	313.4796	14789	0
1_MACS_peak_25671_lociStitched	chr5	168553284	168555160	1	1877	999.5328	200.1692	14790	0
1_MACS_peak_25433_lociStitched	chr5	146832549	146834425	1	1877	1305.5084	351.9376	14791	0
1_MACS_peak_21152_lociStitched	chr3	98311455	98313331	1	1877	2258.1412	291.9056	14792	0
1_MACS_peak_14556_lociStitched	chr19	10886911	10888787	1	1877	1135.1676	291.1552	14793	0
1_MACS_peak_8507_lociStitched	chr13	53353675	53355551	1	1877	1194.074	194.7288	14794	0
1_MACS_peak_7066_lociStitched	chr12	48550283	48552159	1	1877	2644.9724	499.3912	14795	0
1_MACS_peak_6234_lociStitched	chr11	120174200	120176076	1	1877	1324.0808	350.6244	14796	0
1_MACS_peak_3795_lociStitched	chr10	51826706	51828582	1	1877	2301.2892	252.322	14797	0
1_MACS_peak_2329_lociStitched	chr1	182272326	182274202	1	1877	1104.964	418.5356	14798	0
1_MACS_peak_2150_lociStitched	chr1	167216215	167218091	1	1877	1231.2188	470.876	14799	0
1_MACS_peak_33115_lociStitched	chrX	73755028	73756903	1	1876	1296.75	141.75	14800	0
1_MACS_peak_32316_lociStitched	chr9	130921582	130923457	1	1876	1382.8125	313.3125	14801	0
1_MACS_peak_26238_lociStitched	chr6	26439620	26441495	1	1876	1783.875	345	14802	0
1_MACS_peak_20555_lociStitched	chr3	37948380	37950255	1	1876	1525.3125	380.4375	14803	0
1_MACS_peak_18630_lociStitched	chr20	36002906	36004781	1	1876	1455.75	240.9375	14804	0
1_MACS_peak_4157_lociStitched	chr10	80875841	80877716	1	1876	1342.5	397.5	14805	0
1_MACS_peak_333_lociStitched	chr1	24180931	24182806	1	1876	2184.1875	333	14806	0
1_MACS_peak_32932_lociStitched	chrX	48857835	48859709	1	1875	4442.6918	241.9334	14807	0
1_MACS_peak_31466_lociStitched	chr9	37421800	37423674	1	1875	3126.2068	263.297	14808	0
1_MACS_peak_29311_lociStitched	chr7	127876310	127878184	1	1875	3517.3106	572.6944	14809	0
1_MACS_peak_18097_lociStitched	chr2	239322872	239324746	1	1875	1851.8868	205.5778	14810	0
1_MACS_peak_16977_lociStitched	chr2	132439443	132441317	1	1875	2115.3712	372.5512	14811	0
1_MACS_peak_16161_lociStitched	chr2	62732381	62734255	1	1875	3175.8678	225.817	14812	0
1_MACS_peak_13489_lociStitched	chr17	79632780	79634654	1	1875	2127.5522	309.3974	14813	0
1_MACS_peak_8379_lociStitched	chr13	42951349	42953223	1	1875	1069.8666	128.369	14814	0
1_MACS_peak_7091_lociStitched	chr12	49462700	49464574	1	1875	1543.4264	353.249	14815	0
1_MACS_peak_6005_lociStitched	chr11	101980268	101982142	1	1875	1584.2796	272.2922	14816	0
1_MACS_peak_4631_lociStitched	chr10	120937245	120939119	1	1875	3909.7262	386.4188	14817	0
1_MACS_peak_4377_lociStitched	chr10	99399606	99401480	1	1875	981.039	417.1524	14818	0
1_MACS_peak_3332_lociStitched	chr10	4283702	4285576	1	1875	1696.7196	257.8624	14819	0
1_MACS_peak_3018_lociStitched	chr1	226890205	226892079	1	1875	6316.6918	379.1102	14820	0
1_MACS_peak_1343_lociStitched	chr1	97186724	97188598	1	1875	2354.1188	122.747	14821	0
1_MACS_peak_31990_lociStitched	chr9	107525732	107527605	1	1874	2203.7718	373.2889	14822	0
1_MACS_peak_27995_lociStitched	chr7	8676192	8678065	1	1874	1642.621	243.3027	14823	0
1_MACS_peak_23915_lociStitched	chr4	181200736	181202609	1	1874	1257.9068	266.7152	14824	0
1_MACS_peak_20500_lociStitched	chr3	32279245	32281118	1	1874	1280.9447	269.712	14825	0
1_MACS_peak_15132_lociStitched	chr19	44847790	44849663	1	1874	1627.8243	397.2633	14826	0
1_MACS_peak_14949_lociStitched	chr19	36265608	36267481	1	1874	1841.9082	254.1661	14827	0
1_MACS_peak_13040_lociStitched	chr17	55713781	55715654	1	1874	1528.368	319.1592	14828	0
1_MACS_peak_6232_lociStitched	chr11	120080816	120082689	1	1874	1475.7367	200.5983	14829	0
1_MACS_peak_4725_lociStitched	chr10	129572572	129574445	1	1874	1520.6887	336.9527	14830	0
1_MACS_peak_4072_lociStitched	chr10	75384714	75386587	1	1874	3696.7401	346.8796	14831	0
1_MACS_peak_1794_lociStitched	chr1	151583838	151585711	1	1874	3644.6707	564.1476	14832	0
1_MACS_peak_30138_lociStitched	chr8	39916331	39918203	1	1873	1095.4944	372.9024	14833	0
1_MACS_peak_25520_lociStitched	chr5	153417304	153419176	1	1873	2456.8128	470.4336	14834	0
1_MACS_peak_15687_lociStitched	chr2	25682675	25684547	1	1873	2002.104	318.24	14835	0
1_MACS_peak_13838_lociStitched	chr18	32869260	32871132	1	1873	2534.5008	218.2752	14836	0
1_MACS_peak_11692_lociStitched	chr16	67142892	67144764	1	1873	1771.4736	376.4592	14837	0
1_MACS_peak_11325_lociStitched	chr16	27253568	27255440	1	1873	1425.3408	236.6208	14838	0
1_MACS_peak_8148_lociStitched	chr12	133263153	133265025	1	1873	1086.696	52.9776	14839	0
1_MACS_peak_8127_lociStitched	chr12	129294109	129295981	1	1873	1678.0608	157.6224	14840	0
1_MACS_peak_3840_lociStitched	chr10	54870455	54872327	1	1873	2948.9616	333.216	14841	0
2_MACS_peak_11895_lociStitched	chr16	81477406	81479667	2	1873	961.1511	81.8482	14842	0
1_MACS_peak_33108_lociStitched	chrX	72570233	72572104	1	1872	1037.8437	186.5387	14843	0
1_MACS_peak_32326_lociStitched	chr9	131266214	131268085	1	1872	2178.7795	350.4383	14844	0
1_MACS_peak_31539_lociStitched	chr9	66552881	66554752	1	1872	5490.0753	543.8997	14845	0
1_MACS_peak_30743_lociStitched	chr8	118532057	118533928	1	1872	2409.2867	279.5274	14846	0
1_MACS_peak_29703_lociStitched	chr8	3981470	3983341	1	1872	2290.104	351.748	14847	0
1_MACS_peak_28372_lociStitched	chr7	43945158	43947029	1	1872	1411.2953	209.3649	14848	0
1_MACS_peak_26737_lociStitched	chr6	52848448	52850319	1	1872	1208.2918	335.8445	14849	0
1_MACS_peak_24785_lociStitched	chr5	85913060	85914931	1	1872	3341.2318	523.88	14850	0
1_MACS_peak_17883_lociStitched	chr2	220407147	220409018	1	1872	1710.8424	311.7086	14851	0
1_MACS_peak_15987_lociStitched	chr2	46688208	46690079	1	1872	1795.2245	466.0661	14852	0
1_MACS_peak_12865_lociStitched	chr17	45569018	45570889	1	1872	3049.73	437.814	14853	0
1_MACS_peak_6139_lociStitched	chr11	114057180	114059051	1	1872	1575.5691	351.3738	14854	0
1_MACS_peak_3906_lociStitched	chr10	63942523	63944394	1	1872	1564.5302	328.3605	14855	0
1_MACS_peak_1658_lociStitched	chr1	145620653	145622524	1	1872	2108.8041	596.2877	14856	0
1_MACS_peak_456_lociStitched	chr1	28156254	28158125	1	1872	3126.441	374.7613	14857	0
1_MACS_peak_32413_lociStitched	chr9	135256783	135258653	1	1871	2246.618	285.923	14858	0
1_MACS_peak_32389_lociStitched	chr9	133999895	134001765	1	1871	2855.116	380.545	14859	0
1_MACS_peak_24282_lociStitched	chr5	34069865	34071735	1	1871	1117.886	229.075	14860	0
1_MACS_peak_20710_lociStitched	chr3	46545771	46547641	1	1871	1261.315	241.23	14861	0
1_MACS_peak_14194_lociStitched	chr18	69867473	69869343	1	1871	1562.946	315.095	14862	0
1_MACS_peak_10653_lociStitched	chr15	83653905	83655775	1	1871	3373.293	405.79	14863	0
1_MACS_peak_10473_lociStitched	chr15	74665772	74667642	1	1871	1087.218	285.736	14864	0
1_MACS_peak_9428_lociStitched	chr14	77646999	77648869	1	1871	1007.93	165.308	14865	0
1_MACS_peak_8428_lociStitched	chr13	47171710	47173580	1	1871	1409.606	157.267	14866	0
1_MACS_peak_5307_lociStitched	chr11	46866751	46868621	1	1871	2222.682	489.005	14867	0
1_MACS_peak_4864_lociStitched	chr11	4128851	4130721	1	1871	1967.24	388.773	14868	0
1_MACS_peak_320_lociStitched	chr1	23903074	23904944	1	1871	1283.755	343.893	14869	0
1_MACS_peak_30058_lociStitched	chr8	31971301	31973170	1	1870	1381.191	255.1185	14870	0
1_MACS_peak_30004_lociStitched	chr8	29119499	29121368	1	1870	1837.9746	250.6329	14871	0
