#14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_ROSE/14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X14_0EX0_0229Kronos_MM1S.KB.1hr.2_H3K27Ac_hs.dm_i23.bam
#Using cutoff of 21564.0092 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X14_0EX0_0229Kronos_MM1S.KB.1hr.2_H3K27Ac_hs.dm_i23.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	isSuperStretch
1_MACS_peak_12950_lociStitched	chr2	96067552	96069673	1	2122	3531.8892	544.4607	9325	0
1_MACS_peak_19487_lociStitched	chr5	145561141	145563265	1	2125	3431.5344	516.3444	9326	0
1_MACS_peak_9669_lociStitched	chr17	30468493	30470634	1	2142	2873.0079	389.4479	9327	0
1_MACS_peak_13494_lociStitched	chr2	171570407	171572589	1	2183	1093.4002	319.0084	9328	0
1_MACS_peak_2948_lociStitched	chr10	70586416	70588587	1	2172	1636.2827	190.8309	9329	0
1_MACS_peak_1661_lociStitched	chr1	165706728	165708908	1	2181	1377.542	460.852	9330	0
1_MACS_peak_21245_lociStitched	chr6	160113268	160115322	1	2055	4374.6092	183.833	9331	0
1_MACS_peak_9636_lociStitched	chr17	28617852	28619969	1	2118	3525.8635	485.2164	9332	0
1_MACS_peak_1155_lociStitched	chr1	114446601	114448739	1	2139	2818.5254	290.1266	9333	0
1_MACS_peak_6675_lociStitched	chr14	23081904	23084056	1	2153	2338.5784	219.2888	9334	0
1_MACS_peak_15398_lociStitched	chr22	32365253	32367390	1	2138	3175.1546	624.2177	9335	0
2_MACS_peak_7347_lociStitched	chr15	23609804	23617624	2	2180	1750.898	857.072	9336	0
1_MACS_peak_4181_lociStitched	chr11	65988729	65990704	1	1976	5578.3875	344.2425	9337	0
1_MACS_peak_11305_lociStitched	chr19	10490148	10492257	1	2110	3719.2215	523.8756	9338	0
1_MACS_peak_4082_lociStitched	chr11	63580214	63582349	1	2136	2845.7415	251.93	9339	0
1_MACS_peak_17687_lociStitched	chr4	48832324	48834228	1	1905	6427.1424	426.3056	9340	0
1_MACS_peak_20322_lociStitched	chr6	35654943	35657073	1	2131	3094.251	376.797	9341	0
1_MACS_peak_981_lociStitched	chr1	89457432	89459446	1	2015	5123.4146	383.667	9342	0
2_MACS_peak_473_lociStitched	chr1	33814072	33816441	2	2143	2795.6569	396.8075	9343	0
1_MACS_peak_19995_lociStitched	chr6	14655061	14657219	1	2159	2195.5492	306.8676	9344	0
1_MACS_peak_16730_lociStitched	chr3	128335751	128337853	1	2103	3898.9998	578.4704	9345	0
1_MACS_peak_13053_lociStitched	chr2	106530668	106532804	1	2137	2999.3712	453.4728	9346	0
1_MACS_peak_4282_lociStitched	chr11	71315077	71317167	1	2091	3956.788	410.058	9347	0
1_MACS_peak_1980_lociStitched	chr1	203764104	203766196	1	2093	4213.7064	705.8408	9348	0
2_MACS_peak_24027_lociStitched	chr9	74942078	74950265	2	2182	1552.2552	950.5107	9349	0
1_MACS_peak_16589_lociStitched	chr3	113665879	113668013	1	2135	2954.0962	364.2738	9350	0
1_MACS_peak_11204_lociStitched	chr19	5967285	5969459	1	2175	1852.9002	718.2896	9351	0
1_MACS_peak_8876_lociStitched	chr16	57332803	57334943	1	2141	3100.646	679.022	9352	0
1_MACS_peak_21744_lociStitched	chr7	50516769	50518880	1	2112	3636.4086	527.3278	9353	0
1_MACS_peak_18176_lociStitched	chr4	133186919	133189096	1	2178	1162.9534	283.2277	9354	0
1_MACS_peak_19573_lociStitched	chr5	153774051	153776188	1	2138	2973.2081	497.7073	9355	0
1_MACS_peak_7999_lociStitched	chr15	79130152	79132325	1	2174	1334.6566	219.9076	9356	0
1_MACS_peak_1872_lociStitched	chr1	192920026	192922166	1	2141	3128.466	749	9357	0
1_MACS_peak_6589_lociStitched	chr13	113950609	113952748	1	2140	2797.1703	394.4316	9358	0
2_MACS_peak_24856_lociStitched	chrX	24253008	24261683	2	2179	1417.495	719.1575	9359	0
1_MACS_peak_9353_lociStitched	chr17	5370736	5372864	1	2129	3062.8304	371.9744	9360	0
1_MACS_peak_11210_lociStitched	chr19	6371950	6374071	1	2122	3491.166	636.0879	9361	0
1_MACS_peak_17815_lociStitched	chr4	75929128	75931284	1	2157	2330.2048	479.71	9362	0
1_MACS_peak_11815_lociStitched	chr19	43001175	43003307	1	2133	3020.1912	442.1768	9363	0
1_MACS_peak_1621_lociStitched	chr1	161695787	161697932	1	2146	2843.1975	637.2795	9364	0
1_MACS_peak_7848_lociStitched	chr15	69083429	69085598	1	2170	1700.9298	430.3296	9365	0
1_MACS_peak_13099_lociStitched	chr2	110594179	110596347	1	2169	1675.4304	352.9504	9366	0
1_MACS_peak_863_lociStitched	chr1	67243508	67245677	1	2170	1659.0681	389.7693	9367	0
1_MACS_peak_11476_lociStitched	chr19	16493048	16495166	1	2119	3308.9514	400.0902	9368	0
1_MACS_peak_7454_lociStitched	chr15	34805987	34808153	1	2167	1852.7964	441.4308	9369	0
1_MACS_peak_8038_lociStitched	chr15	82553815	82555923	1	2109	3608.4744	482.9428	9370	0
1_MACS_peak_5192_lociStitched	chr12	32831513	32833609	1	2097	3786.2144	417.7328	9371	0
1_MACS_peak_3821_lociStitched	chr11	27527176	27529122	1	1947	5988.815	479.1052	9372	0
1_MACS_peak_22977_lociStitched	chr8	42697141	42699129	1	1989	5361.2384	346.3096	9373	0
1_MACS_peak_23456_lociStitched	chr8	125768792	125770893	1	2102	3751.1254	491.0037	9374	0
1_MACS_peak_21933_lociStitched	chr7	76177943	76180063	1	2121	3265.648	418.064	9375	0
1_MACS_peak_20897_lociStitched	chr6	116574089	116576206	1	2118	3345.0717	432.2914	9376	0
1_MACS_peak_9589_lociStitched	chr17	26683541	26685551	1	2011	5123.892	399.99	9377	0
1_MACS_peak_22360_lociStitched	chr7	128094845	128096894	1	2050	4785.0297	620.4372	9378	0
1_MACS_peak_17819_lociStitched	chr4	76105538	76107542	1	2005	5119.218	325.4496	9379	0
1_MACS_peak_3046_lociStitched	chr10	76759955	76762108	1	2154	2326.5318	445.4557	9380	0
1_MACS_peak_6921_lociStitched	chr14	64008951	64011081	1	2131	2712.129	138.663	9381	0
1_MACS_peak_22085_lociStitched	chr7	99745680	99747793	1	2114	3560.405	583.6106	9382	0
1_MACS_peak_21949_lociStitched	chr7	77044682	77046788	1	2107	3450.8916	325.377	9383	0
1_MACS_peak_8503_lociStitched	chr16	14941595	14943767	1	2173	1183.74	241.7436	9384	0
1_MACS_peak_2915_lociStitched	chr10	64892405	64894472	1	2068	4257.8133	407.4057	9385	0
1_MACS_peak_10473_lociStitched	chr17	78192714	78194754	1	2041	4526.556	248.472	9386	0
1_MACS_peak_1382_lociStitched	chr1	150668506	150670666	1	2161	2172.528	599.832	9387	0
1_MACS_peak_8286_lociStitched	chr16	837428	839539	1	2112	3305.6149	300.6064	9388	0
1_MACS_peak_6540_lociStitched	chr13	105791051	105793088	1	2038	4696.7109	377.0487	9389	0
1_MACS_peak_6551_lociStitched	chr13	109567017	109569147	1	2131	3010.329	466.896	9390	0
1_MACS_peak_3728_lociStitched	chr11	13483616	13485690	1	2075	4176.8286	454.4134	9391	0
1_MACS_peak_19033_lociStitched	chr5	87563784	87565896	1	2113	3385.7472	410.1504	9392	0
1_MACS_peak_21179_lociStitched	chr6	151772537	151774674	1	2138	2649.4526	302.1718	9393	0
1_MACS_peak_23725_lociStitched	chr9	6597428	6599581	1	2154	2170.4393	342.7576	9394	0
1_MACS_peak_10183_lociStitched	chr17	60004002	60006075	1	2074	4254.0033	523.6398	9395	0
1_MACS_peak_12259_lociStitched	chr2	20645852	20647950	1	2099	3742.832	481.0714	9396	0
1_MACS_peak_8506_lociStitched	chr16	15107333	15109409	1	2077	4179.1956	505.506	9397	0
1_MACS_peak_8009_lociStitched	chr15	80324421	80326500	1	2080	4020.3702	400.6233	9398	0
1_MACS_peak_4392_lociStitched	chr11	78620654	78622789	1	2136	2915.556	533.1095	9399	0
1_MACS_peak_667_lociStitched	chr1	45264836	45266922	1	2087	3797.9802	309.771	9400	0
1_MACS_peak_8769_lociStitched	chr16	33122672	33124841	1	2170	1362.132	322.5303	9401	0
1_MACS_peak_17138_lociStitched	chr3	180706405	180708391	1	1987	5552.0616	558.8604	9402	0
1_MACS_peak_23931_lociStitched	chr9	42018347	42020353	1	2007	5194.537	461.5806	9403	0
1_MACS_peak_84_lociStitched	chr1	6843643	6845540	1	1898	6336.7388	357.7742	9404	0
1_MACS_peak_14814_lociStitched	chr20	61640307	61642466	1	2160	1908.3401	386.6769	9405	0
1_MACS_peak_3444_lociStitched	chr10	120924141	120926147	1	2007	5084.0064	364.6908	9406	0
1_MACS_peak_10333_lociStitched	chr17	73149428	73151585	1	2158	2045.2674	455.5584	9407	0
2_MACS_peak_16715_lociStitched	chr3	126700528	126703136	2	2132	2783.5184	345.2992	9408	0
1_MACS_peak_22107_lociStitched	chr7	100449192	100451349	1	2158	2153.5488	591.4494	9409	0
1_MACS_peak_6380_lociStitched	chr13	52157393	52159534	1	2142	2442.4528	303.5938	9410	0
1_MACS_peak_24571_lociStitched	chr9	133587649	133589421	1	1773	7300.8172	238.1568	9411	0
1_MACS_peak_2657_lociStitched	chr10	22725267	22727293	1	2027	4773.256	346.6486	9412	0
1_MACS_peak_20637_lociStitched	chr6	80656025	80658173	1	2149	2374.614	478.7892	9413	0
1_MACS_peak_20057_lociStitched	chr6	24665998	24668068	1	2071	4381.569	650.601	9414	0
1_MACS_peak_11380_lociStitched	chr19	12791411	12793410	1	2000	5110.4435	317.2413	9415	0
1_MACS_peak_21825_lociStitched	chr7	66766673	66768678	1	2006	4988.44	285.7125	9416	0
1_MACS_peak_3012_lociStitched	chr10	74926914	74928895	1	1982	5476.0783	466.1293	9417	0
2_MACS_peak_3788_lociStitched	chr11	20214491	20219993	2	2168	1612.6362	678.3966	9418	0
1_MACS_peak_2499_lociStitched	chr10	5726090	5728161	1	2072	4028.5092	335.9162	9419	0
1_MACS_peak_2361_lociStitched	chr1	235323516	235325488	1	1973	5701.8408	584.1064	9420	0
1_MACS_peak_15336_lociStitched	chr22	29168276	29170290	1	2015	4953.0302	380.2432	9421	0
1_MACS_peak_14492_lociStitched	chr20	35503078	35505203	1	2126	2913.1625	368.2625	9422	0
1_MACS_peak_18914_lociStitched	chr5	70882250	70884214	1	1965	5725.06	519.0852	9423	0
1_MACS_peak_17448_lociStitched	chr4	6910472	6912522	1	2051	4247.19	217.095	9424	0
1_MACS_peak_13750_lociStitched	chr2	202315413	202317518	1	2106	3371.9995	369.217	9425	0
1_MACS_peak_3862_lociStitched	chr11	34804485	34806631	1	2147	2303.0872	421.4744	9426	0
1_MACS_peak_21963_lociStitched	chr7	81474385	81476487	1	2103	3428.9926	363.0154	9427	0
1_MACS_peak_10151_lociStitched	chr17	57353530	57355665	1	2136	2536.38	317.261	9428	0
2_MACS_peak_14682_lociStitched	chr20	49406977	49412511	2	2163	1738.2294	633.0896	9429	0
1_MACS_peak_11632_lociStitched	chr19	33181924	33184041	1	2118	2982.0062	288.1237	9430	0
1_MACS_peak_13349_lociStitched	chr2	146168589	146170700	1	2112	3226.6635	389.2684	9431	0
1_MACS_peak_16307_lociStitched	chr3	56590490	56592579	1	2090	3769.8094	465.2203	9432	0
1_MACS_peak_8007_lociStitched	chr15	80214880	80216892	1	2013	4897.0068	333.3884	9433	0
1_MACS_peak_14252_lociStitched	chr20	11959186	11961298	1	2113	3169.9008	368.7552	9434	0
1_MACS_peak_15197_lociStitched	chr22	19878307	19880435	1	2129	2823.856	441.1344	9435	0
1_MACS_peak_9074_lociStitched	chr16	75598975	75601136	1	2162	1357.7563	246.5701	9436	0
1_MACS_peak_6062_lociStitched	chr12	123942112	123943954	1	1843	6659.3826	231.7236	9437	0
1_MACS_peak_15354_lociStitched	chr22	29998777	30000802	1	2026	4787.91	418.5675	9438	0
1_MACS_peak_7981_lociStitched	chr15	77749127	77751277	1	2151	1989.61	354.535	9439	0
1_MACS_peak_6124_lociStitched	chr12	133337393	133339502	1	2110	3026.6259	176.7342	9440	0
1_MACS_peak_1562_lociStitched	chr1	159786631	159788751	1	2121	2964.608	384.356	9441	0
1_MACS_peak_20605_lociStitched	chr6	75952573	75954512	1	1940	5935.0851	487.0768	9442	0
1_MACS_peak_19227_lociStitched	chr5	122179985	122182105	1	2121	2895.496	325.42	9443	0
1_MACS_peak_19828_lociStitched	chr6	710253	712257	1	2005	5096.7732	447.894	9444	0
1_MACS_peak_13326_lociStitched	chr2	136814250	136816354	1	2105	3324.1096	377.8784	9445	0
1_MACS_peak_4129_lociStitched	chr11	64948138	64950266	1	2129	2671.704	334.5216	9446	0
1_MACS_peak_21092_lociStitched	chr6	138482096	138484194	1	2099	3270.3624	198.6806	9447	0
1_MACS_peak_1376_lociStitched	chr1	150459016	150461084	1	2069	4207.346	559.1872	9448	0
1_MACS_peak_10324_lociStitched	chr17	72868308	72870414	1	2107	3320.7408	435.942	9449	0
1_MACS_peak_15905_lociStitched	chr3	18464938	18467090	1	2153	1742.2592	269.2152	9450	0
1_MACS_peak_14446_lociStitched	chr20	33358412	33360551	1	2140	2426.2677	448.3344	9451	0
1_MACS_peak_4662_lociStitched	chr11	118937306	118939388	1	2083	4028.0454	646.2528	9452	0
1_MACS_peak_19903_lociStitched	chr6	7086283	7088442	1	2160	1458.6204	370.2685	9453	0
1_MACS_peak_2086_lociStitched	chr1	211453384	211455530	1	2147	2316.1778	617.8334	9454	0
1_MACS_peak_23444_lociStitched	chr8	124779816	124781841	1	2026	4756.725	429.705	9455	0
1_MACS_peak_24245_lociStitched	chr9	102668284	102670267	1	1984	5306.3097	406.7133	9456	0
1_MACS_peak_23850_lociStitched	chr9	34178013	34180108	1	2096	3505.773	399.9355	9457	0
1_MACS_peak_16329_lociStitched	chr3	58476999	58479131	1	2133	2481.2216	315.536	9458	0
1_MACS_peak_6359_lociStitched	chr13	50158595	50160716	1	2122	2667.5817	194.7078	9459	0
1_MACS_peak_19360_lociStitched	chr5	137070427	137072576	1	2150	1878.0111	344.4847	9460	0
1_MACS_peak_21867_lociStitched	chr7	72991745	72993855	1	2111	3187.788	442.467	9461	0
1_MACS_peak_8758_lociStitched	chr16	31518652	31520641	1	1990	5112.9234	306.5049	9462	0
1_MACS_peak_4786_lociStitched	chr11	129397151	129399250	1	2100	3510.3676	516.5639	9463	0
1_MACS_peak_9973_lociStitched	chr17	44667200	44669309	1	2110	3017.7681	256.2435	9464	0
1_MACS_peak_5149_lociStitched	chr12	30847536	30849625	1	2090	3536.0503	337.5824	9465	0
1_MACS_peak_22039_lociStitched	chr7	95950117	95952154	1	2038	4480.7889	362.586	9466	0
1_MACS_peak_23841_lociStitched	chr9	33522959	33525101	1	2143	2294.9388	513.6516	9467	0
1_MACS_peak_4378_lociStitched	chr11	77898535	77900679	1	2145	2166.9408	473.1808	9468	0
1_MACS_peak_2815_lociStitched	chr10	46221578	46223637	1	2060	4134.2661	385.6507	9469	0
1_MACS_peak_13013_lociStitched	chr2	99756810	99758816	1	2007	4964.85	403.206	9470	0
1_MACS_peak_4194_lociStitched	chr11	66405111	66407238	1	2128	2807.2146	549.4041	9471	0
1_MACS_peak_11830_lociStitched	chr19	44287882	44289998	1	2117	2889.8212	336.444	9472	0
1_MACS_peak_490_lociStitched	chr1	35971461	35973610	1	2150	1865.7618	419.9146	9473	0
1_MACS_peak_25137_lociStitched	chrX	71002461	71004603	1	2143	1963.5714	225.3384	9474	0
2_MACS_peak_8137_lociStitched	chr15	90544021	90546248	2	2147	1721.9164	149.4317	9475	0
1_MACS_peak_2940_lociStitched	chr10	70230472	70232414	1	1943	5833.1854	481.4218	9476	0
2_MACS_peak_23579_lociStitched	chr8	143483376	143485642	2	2147	1794.2188	230.9054	9477	0
1_MACS_peak_738_lociStitched	chr1	52257606	52259763	1	2158	1435.4835	473.0301	9478	0
1_MACS_peak_21429_lociStitched	chr7	11012450	11014533	1	2084	3696.0752	413.6838	9479	0
1_MACS_peak_23403_lociStitched	chr8	119632919	119635047	1	2129	2579.7744	388.5728	9480	0
1_MACS_peak_2783_lociStitched	chr10	43931408	43933340	1	1933	5760.8376	304.4832	9481	0
1_MACS_peak_2757_lociStitched	chr10	35483706	35485809	1	2104	3241.1436	393.6816	9482	0
1_MACS_peak_4902_lociStitched	chr12	6676315	6678396	1	2082	3754.124	444.2935	9483	0
1_MACS_peak_9080_lociStitched	chr16	77223962	77226007	1	2046	4152.3725	206.7495	9484	0
2_MACS_peak_25381_lociStitched	chrX	130912590	130918690	2	2153	1675.67	498.37	9485	0
1_MACS_peak_5913_lociStitched	chr12	112818762	112820875	1	2114	2711.1903	141.1484	9486	0
1_MACS_peak_19109_lociStitched	chr5	99870242	99872301	1	2060	4160.4154	463.0691	9487	0
2_MACS_peak_11515_lociStitched	chr19	17574179	17581427	2	2160	1788.8064	1170.552	9488	0
1_MACS_peak_24483_lociStitched	chr9	130330732	130332872	1	2141	1967.944	268.784	9489	0
2_MACS_peak_18542_lociStitched	chr5	1597145	1605072	2	2158	1709.8539	977.3991	9490	0
1_MACS_peak_13779_lociStitched	chr2	204537927	204540013	1	2087	3553.9182	394.0454	9491	0
1_MACS_peak_8289_lociStitched	chr16	1346229	1348251	1	2023	4560.2166	296.6274	9492	0
1_MACS_peak_24246_lociStitched	chr9	102820290	102822408	1	2119	2754.2472	369.8028	9493	0
1_MACS_peak_20015_lociStitched	chr6	16731002	16733136	1	2135	2190.1242	320.9536	9494	0
1_MACS_peak_14977_lociStitched	chr21	35286815	35288841	1	2027	4725.8476	531.2172	9495	0
1_MACS_peak_13633_lociStitched	chr2	190538257	190540312	1	2056	4075.476	350.3775	9496	0
2_MACS_peak_19436_lociStitched	chr5	141256915	141259151	2	2149	1780.3032	514.5036	9497	0
1_MACS_peak_17962_lociStitched	chr4	99209265	99211418	1	2154	1399.8806	437.4896	9498	0
1_MACS_peak_6997_lociStitched	chr14	71373796	71375927	1	2132	2131	166.218	9499	0
1_MACS_peak_17935_lociStitched	chr4	89377222	89379297	1	2076	3688.3125	334.2825	9500	0
1_MACS_peak_2684_lociStitched	chr10	27129430	27131572	1	2143	1884.5316	354.7152	9501	0
1_MACS_peak_22076_lociStitched	chr7	99516035	99518068	1	2034	4472.6	400.0944	9502	0
1_MACS_peak_268_lociStitched	chr1	24017691	24019687	1	1997	5198.582	591.6144	9503	0
1_MACS_peak_12771_lociStitched	chr2	71220831	71222937	1	2107	3018.7404	364.7592	9504	0
1_MACS_peak_1464_lociStitched	chr1	154778451	154780576	1	2126	2860.25	734.4	9505	0
1_MACS_peak_12561_lociStitched	chr2	53976732	53978854	1	2123	2547.2488	335.0638	9506	0
1_MACS_peak_11247_lociStitched	chr19	7474386	7476531	1	2146	1662.5895	317.6745	9507	0
1_MACS_peak_16214_lociStitched	chr3	49822944	49824961	1	2018	4786.7444	483.4749	9508	0
1_MACS_peak_4456_lociStitched	chr11	92929968	92931940	1	1973	5347.2752	434.4316	9509	0
1_MACS_peak_1720_lociStitched	chr1	172787282	172789376	1	2095	3748.0506	823.7796	9510	0
1_MACS_peak_12491_lociStitched	chr2	43822047	43824097	1	2051	4296.39	520.495	9511	0
1_MACS_peak_18501_lociStitched	chr4	190642360	190644241	1	1882	6422.2983	497.5245	9512	0
1_MACS_peak_20028_lociStitched	chr6	18386830	18388958	1	2129	2361.6544	365.5904	9513	0
1_MACS_peak_9916_lociStitched	chr17	42187384	42189520	1	2137	2168.2536	465.4344	9514	0
1_MACS_peak_3474_lociStitched	chr10	124767415	124769466	1	2052	4237.9813	487.3176	9515	0
1_MACS_peak_13684_lociStitched	chr2	197790450	197792575	1	2126	2558.5	469.4125	9516	0
1_MACS_peak_1623_lociStitched	chr1	161718894	161720684	1	1791	7482.2	735.332	9517	0
1_MACS_peak_14541_lociStitched	chr20	39765011	39767080	1	2070	3669.5784	246.211	9518	0
1_MACS_peak_20112_lociStitched	chr6	26473580	26475694	1	2115	2800.6272	393.204	9519	0
1_MACS_peak_6959_lociStitched	chr14	67707007	67709143	1	2137	1894.2048	208.0464	9520	0
1_MACS_peak_22762_lociStitched	chr8	21965775	21967847	1	2073	3771.8688	413.1568	9521	0
1_MACS_peak_9847_lociStitched	chr17	40020366	40022376	1	2011	4731.138	352.956	9522	0
1_MACS_peak_14291_lociStitched	chr20	18447024	18449007	1	1984	5213.1087	466.7982	9523	0
1_MACS_peak_9934_lociStitched	chr17	42884078	42886203	1	2126	2360.2375	311.1	9524	0
1_MACS_peak_11481_lociStitched	chr19	16581596	16583724	1	2129	2475.7152	529.4464	9525	0
1_MACS_peak_23676_lociStitched	chr9	1758520	1760655	1	2136	2169.587	483.1505	9526	0
1_MACS_peak_5048_lociStitched	chr12	15678768	15680917	1	2150	1406.7354	429.3702	9527	0
1_MACS_peak_4873_lociStitched	chr12	4429275	4431395	1	2121	2610.78	414.036	9528	0
1_MACS_peak_7277_lociStitched	chr14	105765958	105768076	1	2119	2510.2536	256.0662	9529	0
1_MACS_peak_24083_lociStitched	chr9	88419505	88421602	1	2098	3149.694	348.3117	9530	0
1_MACS_peak_15302_lociStitched	chr22	24795701	24797847	1	2147	1741.2644	595.9442	9531	0
1_MACS_peak_19791_lociStitched	chr5	179284666	179286775	1	2110	2909.1546	416.3166	9532	0
1_MACS_peak_3539_lociStitched	chr10	132340867	132342975	1	2109	2814.3908	308.822	9533	0
1_MACS_peak_23852_lociStitched	chr9	34375885	34378024	1	2140	2022.8523	565.7655	9534	0
1_MACS_peak_6725_lociStitched	chr14	24910784	24912872	1	2089	3236.8176	256.824	9535	0
1_MACS_peak_7482_lociStitched	chr15	38745881	38747782	1	1902	6093.8456	416.1289	9536	0
1_MACS_peak_6320_lociStitched	chr13	45491149	45493284	1	2136	1897.8015	297.8325	9537	0
1_MACS_peak_357_lociStitched	chr1	27215614	27217622	1	2009	4844.0992	477.1008	9538	0
1_MACS_peak_8596_lociStitched	chr16	23159558	23161690	1	2133	2130.7208	433.0092	9539	0
1_MACS_peak_21860_lociStitched	chr7	72633845	72635973	1	2129	2351.6528	504.9744	9540	0
1_MACS_peak_12079_lociStitched	chr19	57751239	57753318	1	2080	3698.7489	561.33	9541	0
1_MACS_peak_15684_lociStitched	chr22	46645278	46647318	1	2041	4207.5	349.452	9542	0
1_MACS_peak_11070_lociStitched	chr19	1172928	1175050	1	2123	2534.9412	494.426	9543	0
1_MACS_peak_3976_lociStitched	chr11	57281770	57283917	1	2148	1168.3974	269.4485	9544	0
1_MACS_peak_21293_lociStitched	chr6	170101221	170103318	1	2098	2947.5432	224.7984	9545	0
1_MACS_peak_18062_lociStitched	chr4	110650164	110652255	1	2092	3197.5572	335.1873	9546	0
1_MACS_peak_22154_lociStitched	chr7	102714616	102716705	1	2090	3251.9463	345.5206	9547	0
1_MACS_peak_24076_lociStitched	chr9	87308185	87310289	1	2105	2975.2664	431.1096	9548	0
1_MACS_peak_8394_lociStitched	chr16	4783389	4785501	1	2113	2710.1184	384.5952	9549	0
1_MACS_peak_5391_lociStitched	chr12	54751955	54754056	1	2102	2975.2261	356.7498	9550	0
1_MACS_peak_17076_lociStitched	chr3	172467662	172469728	1	2067	4001.6354	623.1056	9551	0
1_MACS_peak_11012_lociStitched	chr18	72822978	72825109	1	2132	1991.6326	321.3548	9552	0
1_MACS_peak_11024_lociStitched	chr18	74842983	74845124	1	2142	1353.3261	155.4366	9553	0
1_MACS_peak_19345_lociStitched	chr5	134093665	134095757	1	2093	3240.9264	422.7932	9554	0
1_MACS_peak_23392_lociStitched	chr8	117777766	117779878	1	2113	2865.3504	568.7616	9555	0
1_MACS_peak_7934_lociStitched	chr15	75197893	75199973	1	2081	3469.856	390.624	9556	0
1_MACS_peak_21296_lociStitched	chr6	170150830	170152843	1	2014	4464.2301	212.7741	9557	0
1_MACS_peak_23530_lociStitched	chr8	132915649	132917706	1	2058	3907.2715	379.5165	9558	0
1_MACS_peak_5375_lociStitched	chr12	53834435	53836544	1	2110	2848.2045	473.8923	9559	0
1_MACS_peak_5598_lociStitched	chr12	76740999	76743037	1	2039	4300.3838	445.5068	9560	0
2_MACS_peak_20023_lociStitched	chr6	18154756	18156978	2	2120	2438.2006	369.2964	9561	0
1_MACS_peak_6910_lociStitched	chr14	61945055	61947187	1	2133	1777.2352	183.7784	9562	0
1_MACS_peak_18415_lociStitched	chr4	184019042	184021149	1	2108	2720.3477	303.1973	9563	0
1_MACS_peak_17711_lociStitched	chr4	55225446	55227468	1	2023	4512.6996	410.2638	9564	0
1_MACS_peak_5815_lociStitched	chr12	105723587	105725728	1	2142	1450.9557	323.0769	9565	0
1_MACS_peak_22409_lociStitched	chr7	131011836	131013803	1	1968	5471.0138	607.2129	9566	0
1_MACS_peak_15799_lociStitched	chr3	9404019	9405924	1	1906	6085.332	500.8245	9567	0
1_MACS_peak_17161_lociStitched	chr3	182879150	182881284	1	2135	2194.1788	755.0092	9568	0
1_MACS_peak_2180_lociStitched	chr1	221966127	221968194	1	2068	3970.0869	670.1214	9569	0
1_MACS_peak_22690_lociStitched	chr8	11734659	11736743	1	2085	3367.9524	424.7192	9570	0
1_MACS_peak_11160_lociStitched	chr19	3571969	3574108	1	2140	1732.1622	563.1987	9571	0
1_MACS_peak_16179_lociStitched	chr3	48671882	48674007	1	2126	2194.4875	403.9625	9572	0
1_MACS_peak_25522_lociStitched	chrX	154254374	154256430	1	2057	3704.0896	206.0112	9573	0
1_MACS_peak_18923_lociStitched	chr5	72682527	72684643	1	2117	2423.878	333.0584	9574	0
