REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23.bam	38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
1_MACS_peak_21467_lociStitched	chr7	20322670	20324658	1	1989	2001.3195999999998	239.554
1_MACS_peak_21728_lociStitched	chr7	47666655	47668643	1	1989	2094.1591999999996	428.414
1_MACS_peak_22797_lociStitched	chr8	23889631	23891619	1	1989	3739.0304	339.1528
1_MACS_peak_22977_lociStitched	chr8	42697141	42699129	1	1989	5361.2384	346.3096
1_MACS_peak_4513_lociStitched	chr11	102961859	102963846	1	1988	3582.7597	418.8596
1_MACS_peak_5733_lociStitched	chr12	96428302	96430289	1	1988	2280.2812	616.5661
1_MACS_peak_6362_lociStitched	chr13	50509587	50511574	1	1988	1465.6112	297.85130000000004
1_MACS_peak_6552_lociStitched	chr13	109783162	109785149	1	1988	2066.2813	430.5829
1_MACS_peak_10057_lociStitched	chr17	48449415	48451402	1	1988	8292.943200000002	510.06289999999996
1_MACS_peak_14022_lociStitched	chr2	234159471	234161458	1	1988	1674.2462	123.194
1_MACS_peak_14545_lociStitched	chr20	39945134	39947121	1	1988	2011.6388	436.1465
1_MACS_peak_19016_lociStitched	chr5	82769038	82771025	1	1988	1996.3389	468.1372
1_MACS_peak_19329_lociStitched	chr5	133303236	133305223	1	1988	2981.2948	458.997
1_MACS_peak_20894_lociStitched	chr6	116421296	116423283	1	1988	5826.8775000000005	429.7881
1_MACS_peak_980_lociStitched	chr1	89356019	89358005	1	1987	2603.8446	426.7914
1_MACS_peak_1120_lociStitched	chr1	111161509	111163495	1	1987	3672.7098	225.8082
1_MACS_peak_4628_lociStitched	chr11	116933332	116935318	1	1987	1818.3816	433.941
1_MACS_peak_9235_lociStitched	chr16	90060796	90062782	1	1987	2061.6666	243.0864
1_MACS_peak_13967_lociStitched	chr2	231089595	231091581	1	1987	2426.892	165.4338
1_MACS_peak_16981_lociStitched	chr3	158389159	158391145	1	1987	2972.6448	540.3906000000001
1_MACS_peak_17138_lociStitched	chr3	180706405	180708391	1	1987	5552.0616	558.8603999999999
1_MACS_peak_18284_lociStitched	chr4	153558005	153559991	1	1987	1966.5372	448.4388
1_MACS_peak_23052_lociStitched	chr8	59507688	59509674	1	1987	3822.2556	262.7478
1_MACS_peak_2764_lociStitched	chr10	38145542	38147527	1	1986	4015.4565	488.31
1_MACS_peak_6497_lociStitched	chr13	96704640	96706625	1	1986	4054.9580000000005	280.679
1_MACS_peak_9917_lociStitched	chr17	42199937	42201922	1	1986	3370.7284999999997	193.1405
1_MACS_peak_11706_lociStitched	chr19	38523530	38525515	1	1986	3438.02	311.8435
1_MACS_peak_14456_lociStitched	chr20	34041917	34043902	1	1986	10730.116	513.5195
1_MACS_peak_14467_lociStitched	chr20	34406101	34408086	1	1986	2038.3964999999998	317.7985
1_MACS_peak_17720_lociStitched	chr4	56914468	56916453	1	1986	1642.3890000000001	270.75399999999996
1_MACS_peak_18121_lociStitched	chr4	122721428	122723413	1	1986	4264.7725	455.5575
1_MACS_peak_20688_lociStitched	chr6	88181960	88183945	1	1986	4113.317	589.3465
1_MACS_peak_20805_lociStitched	chr6	106720247	106722232	1	1986	1314.6655	394.618
1_MACS_peak_1316_lociStitched	chr1	147734893	147736877	1	1985	7679.4688	575.7568
1_MACS_peak_4539_lociStitched	chr11	107879117	107881101	1	1985	6298.009599999999	468.8192
1_MACS_peak_15035_lociStitched	chr21	40816547	40818531	1	1985	4828.2624000000005	590.8352
1_MACS_peak_18921_lociStitched	chr5	72143555	72145539	1	1985	3990.6176	290.4576
1_MACS_peak_4492_lociStitched	chr11	96122138	96124121	1	1984	2537.6451	430.9059
1_MACS_peak_7467_lociStitched	chr15	37326123	37328106	1	1984	2541.8094	339.4896
1_MACS_peak_8721_lociStitched	chr16	30440218	30442201	1	1984	3011.5821	473.1438
1_MACS_peak_13412_lociStitched	chr2	158732108	158734091	1	1984	2799.9959999999996	207.4218
1_MACS_peak_14291_lociStitched	chr20	18447024	18449007	1	1984	5213.1087	466.7982
1_MACS_peak_19464_lociStitched	chr5	142608572	142610555	1	1984	3131.3552999999997	422.1807
1_MACS_peak_19731_lociStitched	chr5	174904988	174906971	1	1984	5005.686900000001	372.20910000000003
1_MACS_peak_24245_lociStitched	chr9	102668284	102670267	1	1984	5306.3097	406.7133
1_MACS_peak_7570_lociStitched	chr15	43662273	43664255	1	1983	3496.0498000000002	430.2922
1_MACS_peak_8568_lociStitched	chr16	21433861	21435843	1	1983	1746.7366	632.258
1_MACS_peak_12650_lociStitched	chr2	63276730	63278712	1	1983	2234.9031999999997	215.4434
1_MACS_peak_17490_lociStitched	chr4	11100821	11102803	1	1983	1931.2608	374.2016
1_MACS_peak_19441_lociStitched	chr5	141319681	141321663	1	1983	3068.9288	434.6526
1_MACS_peak_3012_lociStitched	chr10	74926914	74928895	1	1982	5476.0783	466.1293
1_MACS_peak_8689_lociStitched	chr16	29873406	29875387	1	1982	15750.5348	451.07370000000003
1_MACS_peak_13410_lociStitched	chr2	158484170	158486151	1	1982	1607.1853	351.8256
1_MACS_peak_13769_lociStitched	chr2	203735264	203737245	1	1982	3945.3596000000002	382.5311
1_MACS_peak_13791_lociStitched	chr2	204750566	204752547	1	1982	1729.0168	409.67080000000004
1_MACS_peak_19197_lociStitched	chr5	114960713	114962694	1	1982	3554.7064	300.7158
1_MACS_peak_23233_lociStitched	chr8	90913763	90915744	1	1982	2453.6666	163.2344
1_MACS_peak_24122_lociStitched	chr9	93642708	93644689	1	1982	1306.8656999999998	214.54229999999998
1_MACS_peak_8518_lociStitched	chr16	16325985	16327965	1	1981	2698.542	361.152
1_MACS_peak_15281_lociStitched	chr22	24092541	24094521	1	1981	3177.9	329.07599999999996
1_MACS_peak_17205_lociStitched	chr3	184869604	184871584	1	1981	3003.462	364.716
1_MACS_peak_17302_lociStitched	chr3	194979891	194981871	1	1981	2765.268	523.5120000000001
1_MACS_peak_785_lociStitched	chr1	55680180	55682159	1	1980	4512.9116	225.8039
1_MACS_peak_3455_lociStitched	chr10	121463796	121465775	1	1980	1793.5677	283.7886
1_MACS_peak_11647_lociStitched	chr19	34760272	34762251	1	1980	2640.7776	344.5439
1_MACS_peak_15390_lociStitched	chr22	31948186	31950165	1	1980	1966.3344000000002	310.30719999999997
1_MACS_peak_16979_lociStitched	chr3	158072809	158074788	1	1980	2615.6443000000004	310.5051
1_MACS_peak_18686_lociStitched	chr5	35616948	35618927	1	1980	2062.9096	427.2661
1_MACS_peak_21275_lociStitched	chr6	166832302	166834281	1	1980	2191.5445999999997	244.0107
1_MACS_peak_2766_lociStitched	chr10	38264401	38266379	1	1979	3038.6036	341.6006
1_MACS_peak_5292_lociStitched	chr12	49182083	49184061	1	1979	1789.4966	229.64579999999998
1_MACS_peak_5769_lociStitched	chr12	101738551	101740529	1	1979	1861.6936	355.2488
1_MACS_peak_11360_lociStitched	chr19	12074882	12076860	1	1979	2882.5394	436.9402
1_MACS_peak_13350_lociStitched	chr2	147003153	147005131	1	1979	2305.9523999999997	268.6124
1_MACS_peak_20213_lociStitched	chr6	31323923	31325901	1	1979	2909.4402	207.0966
1_MACS_peak_20867_lociStitched	chr6	111278934	111280912	1	1979	5950.0218	462.2586
1_MACS_peak_24416_lociStitched	chr9	125589736	125591714	1	1979	3637.7398	408.8526
1_MACS_peak_122_lociStitched	chr1	10489824	10491801	1	1978	3615.1422000000002	464.3973
1_MACS_peak_381_lociStitched	chr1	28240046	28242023	1	1978	4273.8786	462.8157
1_MACS_peak_1688_lociStitched	chr1	167721453	167723430	1	1978	2966.2907999999998	549.0129000000001
1_MACS_peak_7995_lociStitched	chr15	78798945	78800922	1	1978	1977.7908	483.1788
1_MACS_peak_10316_lociStitched	chr17	72684080	72686057	1	1978	2914.2957	232.8906
1_MACS_peak_11668_lociStitched	chr19	36035613	36037590	1	1978	3488.2188	340.2417
1_MACS_peak_12945_lociStitched	chr2	92186602	92188579	1	1978	1153.7772	307.8189
1_MACS_peak_14443_lociStitched	chr20	33263824	33265801	1	1978	3100.7268	347.3589
1_MACS_peak_19165_lociStitched	chr5	111495934	111497911	1	1978	3313.2543	495.04080000000005
1_MACS_peak_22395_lociStitched	chr7	129709420	129711397	1	1978	2586.7068	460.2456
1_MACS_peak_304_lociStitched	chr1	25290793	25292769	1	1977	4197.024	342.04560000000004
1_MACS_peak_1081_lociStitched	chr1	108741868	108743844	1	1977	2339.9791999999998	157.2896
1_MACS_peak_3452_lociStitched	chr10	121301481	121303457	1	1977	3818.4224	316.9504
1_MACS_peak_7174_lociStitched	chr14	93552168	93554144	1	1977	1776.8192	193.84560000000002
1_MACS_peak_9162_lociStitched	chr16	85707806	85709782	1	1977	1467.9704	196.8096
1_MACS_peak_14557_lociStitched	chr20	42294963	42296939	1	1977	2133.4872	192.06719999999999
1_MACS_peak_19488_lociStitched	chr5	145582161	145584137	1	1977	2179.528	331.7704
1_MACS_peak_23913_lociStitched	chr9	37591287	37593263	1	1977	4841.7928	344.02160000000003
1_MACS_peak_25113_lociStitched	chrX	69352566	69354542	1	1977	2320.4168	188.11520000000002
1_MACS_peak_1044_lociStitched	chr1	98385470	98387445	1	1976	1815.42	148.915
1_MACS_peak_4181_lociStitched	chr11	65988729	65990704	1	1976	5578.3875	344.2425
1_MACS_peak_4529_lociStitched	chr11	105114636	105116611	1	1976	2359.1375	317.3825
1_MACS_peak_5019_lociStitched	chr12	13223650	13225625	1	1976	2881.525	356.0925
1_MACS_peak_8224_lociStitched	chr15	99688428	99690403	1	1976	2598.5075	357.47499999999997
1_MACS_peak_18795_lociStitched	chr5	55375915	55377890	1	1976	1483.8174999999999	326.66499999999996
1_MACS_peak_25333_lociStitched	chrX	119762858	119764833	1	1976	2277.7675	173.60250000000002
1_MACS_peak_15832_lociStitched	chr3	11886868	11888842	1	1975	2896.6476000000002	439.01759999999996
1_MACS_peak_20930_lociStitched	chr6	119763187	119765161	1	1975	3599.7864000000004	313.866
1_MACS_peak_21644_lociStitched	chr7	39605053	39607027	1	1975	3490.8215999999998	399.14279999999997
1_MACS_peak_24714_lociStitched	chrX	3630349	3632323	1	1975	1444.1784	147.6552
1_MACS_peak_3884_lociStitched	chr11	36530339	36532312	1	1974	2887.6828	287.4661
1_MACS_peak_4324_lociStitched	chr11	73308431	73310404	1	1974	3008.4303999999997	455.9603
1_MACS_peak_6521_lociStitched	chr13	100257866	100259839	1	1974	4190.2574	350.4048
1_MACS_peak_14381_lociStitched	chr20	30696717	30698690	1	1974	11200.1291	559.9374
1_MACS_peak_16252_lociStitched	chr3	52028445	52030418	1	1974	5068.2424	384.735
1_MACS_peak_17009_lociStitched	chr3	163108349	163110322	1	1974	3421.182	473.9146
1_MACS_peak_18685_lociStitched	chr5	35318984	35320957	1	1974	2320.248	238.733
1_MACS_peak_19973_lociStitched	chr6	12607773	12609746	1	1974	1913.81	326.92609999999996
1_MACS_peak_22419_lociStitched	chr7	133755570	133757543	1	1974	4437.671600000001	516.3340999999999
1_MACS_peak_1135_lociStitched	chr1	111991003	111992975	1	1973	2218.1056	176.494
1_MACS_peak_1629_lociStitched	chr1	162038898	162040870	1	1973	1882.6684	509.56480000000005
1_MACS_peak_2361_lociStitched	chr1	235323516	235325488	1	1973	5701.8408	584.1064
1_MACS_peak_4456_lociStitched	chr11	92929968	92931940	1	1973	5347.275199999999	434.4316
1_MACS_peak_4976_lociStitched	chr12	10765041	10767013	1	1973	5153.822	400.1188
1_MACS_peak_6710_lociStitched	chr14	24629518	24631490	1	1973	3074.5452	227.5688
1_MACS_peak_7381_lociStitched	chr15	30033143	30035115	1	1973	3125.2255999999998	280.024
1_MACS_peak_8674_lociStitched	chr16	29514352	29516324	1	1973	1857.2296	496.944
1_MACS_peak_10177_lociStitched	chr17	58754037	58756009	1	1973	2272.5328	399.9216
1_MACS_peak_10431_lociStitched	chr17	76015592	76017564	1	1973	2155.3959999999997	265.03679999999997
1_MACS_peak_14448_lociStitched	chr20	33463266	33465238	1	1973	1407.2192	453.3628
1_MACS_peak_943_lociStitched	chr1	85038561	85040532	1	1972	3247.8138	194.5377
1_MACS_peak_1719_lociStitched	chr1	172666922	172668893	1	1972	1151.8524	387.69570000000004
1_MACS_peak_2171_lociStitched	chr1	220700834	220702805	1	1972	2033.2836000000002	377.8407
1_MACS_peak_6759_lociStitched	chr14	35024711	35026682	1	1972	10748.6514	340.39169999999996
1_MACS_peak_6762_lociStitched	chr14	35182515	35184486	1	1972	1715.5584	255.63870000000003
1_MACS_peak_24853_lociStitched	chrX	24042495	24044466	1	1972	2985.4737	111.1644
1_MACS_peak_1842_lociStitched	chr1	186480530	186482500	1	1971	4773.112999999999	483.044
1_MACS_peak_3370_lociStitched	chr10	108414524	108416494	1	1971	1711.93	258.07
1_MACS_peak_3659_lociStitched	chr11	8614755	8616725	1	1971	3055.2729999999997	525.596
1_MACS_peak_5410_lociStitched	chr12	56389784	56391754	1	1971	1619.931	404.44100000000003
1_MACS_peak_6322_lociStitched	chr13	45693673	45695643	1	1971	2199.702	185.968
1_MACS_peak_10730_lociStitched	chr18	22744015	22745985	1	1971	1775.955	237.385
1_MACS_peak_15143_lociStitched	chr22	16191865	16193835	1	1971	2181.578	181.437
1_MACS_peak_18484_lociStitched	chr4	187081589	187083559	1	1971	1340.979	270.284
1_MACS_peak_3265_lociStitched	chr10	100205551	100207520	1	1970	4898.0844	456.21729999999997
1_MACS_peak_9517_lociStitched	chr17	18527946	18529915	1	1970	2475.033	431.4079
1_MACS_peak_12707_lociStitched	chr2	67623810	67625779	1	1970	8439.921600000001	287.08020000000005
1_MACS_peak_13310_lociStitched	chr2	134990333	134992302	1	1970	1790.0179	431.6048
1_MACS_peak_22403_lociStitched	chr7	130741492	130743461	1	1970	1150.0928999999999	399.3132
1_MACS_peak_2114_lociStitched	chr1	212661142	212663110	1	1969	3307.6176	522.3072000000001
1_MACS_peak_4079_lociStitched	chr11	63437763	63439731	1	1969	5088.6576000000005	344.4
1_MACS_peak_7651_lociStitched	chr15	50715674	50717642	1	1969	3005.5296	345.1872
1_MACS_peak_8134_lociStitched	chr15	90403284	90405252	1	1969	1554.3264	340.464
1_MACS_peak_8427_lociStitched	chr16	10390432	10392400	1	1969	4539.3888	364.08
1_MACS_peak_10647_lociStitched	chr18	10525594	10527562	1	1969	2629.4448	369.984
1_MACS_peak_16353_lociStitched	chr3	64181201	64183169	1	1969	2586.5424000000003	343.8096
1_MACS_peak_18503_lociStitched	chr4	190860987	190862955	1	1969	2172.4752000000003	351.8784
1_MACS_peak_19400_lociStitched	chr5	139417777	139419745	1	1969	1831.4207999999999	340.8576
1_MACS_peak_21166_lociStitched	chr6	149866160	149868128	1	1969	2316.1392	207.0336
1_MACS_peak_21386_lociStitched	chr7	6745457	6747425	1	1969	2788.0656000000004	508.5312
1_MACS_peak_22086_lociStitched	chr7	99755068	99757036	1	1969	2077.4208000000003	360.3408
1_MACS_peak_2313_lociStitched	chr1	231174775	231176742	1	1968	1630.643	364.2884
1_MACS_peak_6587_lociStitched	chr13	113584641	113586608	1	1968	3342.1297	492.34010000000006
1_MACS_peak_12555_lociStitched	chr2	49140750	49142717	1	1968	2160.9462	357.7973
1_MACS_peak_17743_lociStitched	chr4	64357991	64359958	1	1968	1344.0511000000001	321.60450000000003
1_MACS_peak_21350_lociStitched	chr7	5229075	5231042	1	1968	1964.8363	381.4013
1_MACS_peak_22409_lociStitched	chr7	131011836	131013803	1	1968	5471.013800000001	607.2129
1_MACS_peak_22497_lociStitched	chr7	142148024	142149991	1	1968	1951.0673	631.0136
1_MACS_peak_274_lociStitched	chr1	24180865	24182831	1	1967	2102.6369999999997	342.4772
1_MACS_peak_784_lociStitched	chr1	55621224	55623190	1	1967	1886.5736	337.36560000000003
1_MACS_peak_1766_lociStitched	chr1	179262192	179264158	1	1967	3562.3920000000003	493.466
1_MACS_peak_6507_lociStitched	chr13	98794495	98796461	1	1967	920.4812000000001	161.0154
1_MACS_peak_7565_lociStitched	chr15	43397269	43399235	1	1967	3039.6326	428.39140000000003
1_MACS_peak_8906_lociStitched	chr16	62672126	62674092	1	1967	3322.7365999999997	388.4816
1_MACS_peak_13884_lociStitched	chr2	219535770	219537736	1	1967	4139.4130000000005	427.0152
1_MACS_peak_20807_lociStitched	chr6	107076484	107078450	1	1967	5152.689399999999	517.4512
1_MACS_peak_21966_lociStitched	chr7	82072153	82074119	1	1967	1348.6760000000002	257.546
1_MACS_peak_22400_lociStitched	chr7	130352566	130354532	1	1967	2810.2004	407.5518
1_MACS_peak_25194_lociStitched	chrX	80456469	80458435	1	1967	3109.229	216.26
1_MACS_peak_6363_lociStitched	chr13	50570263	50572228	1	1966	3326.3520000000003	124.18800000000002
1_MACS_peak_11150_lociStitched	chr19	2840506	2842471	1	1966	2879.3145	561.597
2_MACS_peak_18595_lociStitched	chr5	11903163	11905128	2	1960	1177.4279999999999	282.17400000000004
1_MACS_peak_20697_lociStitched	chr6	88434219	88436184	1	1966	1852.6019999999999	309.4875
1_MACS_peak_23299_lociStitched	chr8	101474830	101476795	1	1966	2756.3055	242.2845
1_MACS_peak_654_lociStitched	chr1	44456335	44458299	1	1965	1783.9012	267.3004
1_MACS_peak_2151_lociStitched	chr1	217803434	217805398	1	1965	16215.766000000001	531.4584
1_MACS_peak_4822_lociStitched	chr11	134508293	134510257	1	1965	2977.424	255.9092
1_MACS_peak_6662_lociStitched	chr14	21944238	21946202	1	1965	1326.0928000000001	213.48680000000002
1_MACS_peak_7342_lociStitched	chr15	23376892	23378856	1	1965	1318.0404	171.6536
1_MACS_peak_9059_lociStitched	chr16	72236387	72238351	1	1965	1630.3164	303.438
1_MACS_peak_10156_lociStitched	chr17	57501025	57502989	1	1965	1562.5584	288.70799999999997
1_MACS_peak_12511_lociStitched	chr2	46118086	46120050	1	1965	2752.7424	501.0164
1_MACS_peak_12843_lociStitched	chr2	80963188	80965152	1	1965	3166.9500000000003	281.6376
1_MACS_peak_13348_lociStitched	chr2	145942981	145944945	1	1965	1860.89	352.7344
1_MACS_peak_14329_lociStitched	chr20	23981907	23983871	1	1965	3074.642	350.1812
1_MACS_peak_14877_lociStitched	chr21	19974340	19976304	1	1965	2717.5868	349.1992
1_MACS_peak_18888_lociStitched	chr5	68627401	68629365	1	1965	2814.0192	393.78200000000004
1_MACS_peak_18914_lociStitched	chr5	70882250	70884214	1	1965	5725.06	519.0852
1_MACS_peak_21920_lociStitched	chr7	75543457	75545421	1	1965	3115.886	363.7328
1_MACS_peak_23093_lociStitched	chr8	66545262	66547226	1	1965	2964.8544	403.9948
1_MACS_peak_3162_lociStitched	chr10	91151262	91153225	1	1964	1829.7123000000001	503.5095
1_MACS_peak_12851_lociStitched	chr2	85043244	85045207	1	1964	4002.3606999999997	378.4664
1_MACS_peak_14355_lociStitched	chr20	25387467	25389430	1	1964	6242.9289	376.69969999999995
1_MACS_peak_17683_lociStitched	chr4	48270898	48272861	1	1964	3247.7835	413.4078
1_MACS_peak_19283_lociStitched	chr5	130587829	130589792	1	1964	2578.0078999999996	459.34200000000004
1_MACS_peak_22838_lociStitched	chr8	27694114	27696077	1	1964	2516.7623	416.156
1_MACS_peak_23398_lociStitched	chr8	119122937	119124900	1	1964	1283.0167999999999	176.2774
1_MACS_peak_24449_lociStitched	chr9	127950992	127952955	1	1964	3304.7105	444.6195
1_MACS_peak_485_lociStitched	chr1	35496090	35498052	1	1963	6386.5062	425.55780000000004
1_MACS_peak_1129_lociStitched	chr1	111681731	111683693	1	1963	2202.9336	142.4412
1_MACS_peak_3685_lociStitched	chr11	9634581	9636543	1	1963	2124.0612	545.2398
1_MACS_peak_4856_lociStitched	chr12	2800006	2801968	1	1963	2507.2398000000003	282.1356
1_MACS_peak_16985_lociStitched	chr3	158580089	158582051	1	1963	2539.4166	427.9122
1_MACS_peak_854_lociStitched	chr1	66814870	66816831	1	1962	2338.1003	329.8402
1_MACS_peak_2013_lociStitched	chr1	205818136	205820097	1	1962	3256.6327	575.7496000000001
1_MACS_peak_2774_lociStitched	chr10	43047215	43049176	1	1962	1819.2196999999999	458.28569999999996
1_MACS_peak_3957_lociStitched	chr11	47586266	47588227	1	1962	3279.5764000000004	318.46639999999996
1_MACS_peak_6076_lociStitched	chr12	125029544	125031505	1	1962	1979.8256000000001	221.00469999999999
1_MACS_peak_6423_lociStitched	chr13	74534521	74536482	1	1962	1977.2763	320.03520000000003
1_MACS_peak_11041_lociStitched	chr18	77747468	77749429	1	1962	4360.087399999999	275.5205
1_MACS_peak_11740_lociStitched	chr19	39970574	39972535	1	1962	3369.9784999999997	545.158
1_MACS_peak_14400_lociStitched	chr20	31959708	31961669	1	1962	1396.232	354.54879999999997
1_MACS_peak_16617_lociStitched	chr3	119216405	119218366	1	1962	5108.9933	454.3637
1_MACS_peak_24794_lociStitched	chrX	15352643	15354604	1	1962	2182.2008	268.8531
1_MACS_peak_453_lociStitched	chr1	32859124	32861084	1	1961	4218.508	487.06
1_MACS_peak_5108_lociStitched	chr12	26969178	26971138	1	1961	2102.688	234.024
1_MACS_peak_8734_lociStitched	chr16	30758775	30760735	1	1961	2103.4719999999998	253.428
1_MACS_peak_9352_lociStitched	chr17	5341396	5343356	1	1961	3656.772	303.996
1_MACS_peak_15378_lociStitched	chr22	31555307	31557267	1	1961	2608.7599999999998	246.176
1_MACS_peak_16111_lociStitched	chr3	46068177	46070137	1	1961	1844.36	460.208
1_MACS_peak_16667_lociStitched	chr3	122785405	122787365	1	1961	4755.548	418.46
1_MACS_peak_20548_lociStitched	chr6	58163233	58165193	1	1961	2015.664	357.7
1_MACS_peak_21712_lociStitched	chr7	45484909	45486869	1	1961	1431.584	321.83200000000005
1_MACS_peak_22014_lociStitched	chr7	92349182	92351142	1	1961	2042.516	377.888
1_MACS_peak_22298_lociStitched	chr7	121012005	121013965	1	1961	2061.5280000000002	387.49199999999996
1_MACS_peak_2631_lociStitched	chr10	19047913	19049872	1	1960	1852.2345	422.9481
1_MACS_peak_6020_lociStitched	chr12	122063655	122065614	1	1960	1233.7782	156.72
1_MACS_peak_6344_lociStitched	chr13	48611091	48613050	1	1960	3570.0816	261.5265
1_MACS_peak_14028_lociStitched	chr2	234326861	234328820	1	1960	2449.5335999999998	212.7474
2_MACS_peak_15678_lociStitched	chr22	46465908	46467867	2	1793	1367.7738000000002	172.7838
