GENE_ID	locusLine	bin_1_04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06.bam
2_MACS_peak_15458_lociStitched	chr3(.):15678350-15691801	0.6727
3_MACS_peak_15460_lociStitched	chr3(.):15835622-15851680	0.6991
1_MACS_peak_15463_lociStitched	chr3(.):15900068-15902384	1.3993
1_MACS_peak_15464_lociStitched	chr3(.):16305291-16307611	1.2639
1_MACS_peak_15465_lociStitched	chr3(.):16841918-16843679	0.4645
2_MACS_peak_15466_lociStitched	chr3(.):16856862-16866627	0.2937
2_MACS_peak_15468_lociStitched	chr3(.):16878805-16885282	0.921
1_MACS_peak_15470_lociStitched	chr3(.):16925487-16928346	1.0584
1_MACS_peak_15471_lociStitched	chr3(.):16953616-16955087	0.7672
1_MACS_peak_15472_lociStitched	chr3(.):17236244-17238126	0.5624
2_MACS_peak_15473_lociStitched	chr3(.):17780821-17785163	1.6615
1_MACS_peak_15475_lociStitched	chr3(.):18153126-18153770	0.3658
1_MACS_peak_15476_lociStitched	chr3(.):18264615-18266170	0.544
1_MACS_peak_15477_lociStitched	chr3(.):18465089-18467317	0.978
2_MACS_peak_15478_lociStitched	chr3(.):18485650-18487070	0.5703
1_MACS_peak_15480_lociStitched	chr3(.):18781444-18783468	0.8659
1_MACS_peak_15481_lociStitched	chr3(.):18801933-18804458	0.918
1_MACS_peak_15482_lociStitched	chr3(.):19143895-19145409	1.0446
1_MACS_peak_15483_lociStitched	chr3(.):19187822-19189504	0.6242
1_MACS_peak_15484_lociStitched	chr3(.):19547292-19548956	0.6143
1_MACS_peak_15485_lociStitched	chr3(.):19685642-19687094	0.505
1_MACS_peak_15486_lociStitched	chr3(.):19987495-19989893	1.5542
4_MACS_peak_15487_lociStitched	chr3(.):20080504-20097595	0.7076
1_MACS_peak_15491_lociStitched	chr3(.):20226613-20228751	1.5285
1_MACS_peak_15492_lociStitched	chr3(.):21486926-21488529	0.5695
1_MACS_peak_15493_lociStitched	chr3(.):22662510-22663339	0.5079
1_MACS_peak_15494_lociStitched	chr3(.):23202573-23205479	1.706
1_MACS_peak_15495_lociStitched	chr3(.):23243940-23245636	1.1294
1_MACS_peak_15496_lociStitched	chr3(.):23694833-23696948	0.9714
1_MACS_peak_15497_lociStitched	chr3(.):23764797-23765974	0.6521
2_MACS_peak_15498_lociStitched	chr3(.):23846805-23854539	0.9384
1_MACS_peak_15500_lociStitched	chr3(.):23870580-23871930	0.4154
1_MACS_peak_15501_lociStitched	chr3(.):23957673-23959802	2.0094
1_MACS_peak_15502_lociStitched	chr3(.):23985993-23988428	1.1392
1_MACS_peak_15503_lociStitched	chr3(.):24461384-24462433	0.4372
1_MACS_peak_15504_lociStitched	chr3(.):25501685-25503328	0.6493
1_MACS_peak_15505_lociStitched	chr3(.):25704284-25707549	1.459
2_MACS_peak_15506_lociStitched	chr3(.):25823989-25832559	0.5557
2_MACS_peak_15508_lociStitched	chr3(.):25874277-25879134	1.3971
1_MACS_peak_15510_lociStitched	chr3(.):26145679-26146935	0.5345
1_MACS_peak_15511_lociStitched	chr3(.):26490910-26491908	0.4753
1_MACS_peak_15512_lociStitched	chr3(.):26606014-26606907	0.4312
1_MACS_peak_15513_lociStitched	chr3(.):26615518-26617968	1.0236
2_MACS_peak_15514_lociStitched	chr3(.):26743897-26754417	0.3396
1_MACS_peak_15516_lociStitched	chr3(.):26920581-26922350	0.5545
1_MACS_peak_15517_lociStitched	chr3(.):27004054-27005075	0.4924
1_MACS_peak_15518_lociStitched	chr3(.):27090685-27092748	0.6314
1_MACS_peak_15519_lociStitched	chr3(.):27135123-27140051	1.449
1_MACS_peak_15520_lociStitched	chr3(.):27524627-27526834	0.8005
1_MACS_peak_15521_lociStitched	chr3(.):27673977-27675373	1.099
1_MACS_peak_15522_lociStitched	chr3(.):28213105-28214089	0.444
1_MACS_peak_15523_lociStitched	chr3(.):28282376-28283980	1.5202
1_MACS_peak_15524_lociStitched	chr3(.):28389369-28391372	2.246
1_MACS_peak_15525_lociStitched	chr3(.):28922273-28924011	0.784
1_MACS_peak_15526_lociStitched	chr3(.):29030472-29032138	0.6195
1_MACS_peak_15527_lociStitched	chr3(.):29365468-29366735	0.7639
1_MACS_peak_15528_lociStitched	chr3(.):29451410-29452688	0.6729
1_MACS_peak_15529_lociStitched	chr3(.):29977442-29979253	0.4433
1_MACS_peak_15530_lociStitched	chr3(.):30647400-30649266	1.4068
3_MACS_peak_15531_lociStitched	chr3(.):30682341-30703661	0.7157
1_MACS_peak_15534_lociStitched	chr3(.):31462490-31463678	0.6412
1_MACS_peak_15535_lociStitched	chr3(.):31489199-31491853	0.9748
1_MACS_peak_15536_lociStitched	chr3(.):31572605-31575803	2.6217
1_MACS_peak_15537_lociStitched	chr3(.):31795276-31796350	0.4495
1_MACS_peak_15538_lociStitched	chr3(.):31894193-31895637	0.8756
1_MACS_peak_15539_lociStitched	chr3(.):31958599-31960462	0.5568
1_MACS_peak_15540_lociStitched	chr3(.):31983127-31984373	0.5928
1_MACS_peak_15541_lociStitched	chr3(.):32021695-32023364	0.595
1_MACS_peak_15542_lociStitched	chr3(.):32132778-32134236	0.6992
1_MACS_peak_15543_lociStitched	chr3(.):32147457-32148751	0.6408
1_MACS_peak_15544_lociStitched	chr3(.):32279329-32281024	0.5588
2_MACS_peak_15545_lociStitched	chr3(.):32432569-32444025	0.2968
2_MACS_peak_15547_lociStitched	chr3(.):32464404-32475784	0.4302
1_MACS_peak_15549_lociStitched	chr3(.):32543262-32544729	0.9077
1_MACS_peak_15550_lociStitched	chr3(.):32611190-32613389	2.1158
1_MACS_peak_15551_lociStitched	chr3(.):32725627-32727886	1.7903
1_MACS_peak_15552_lociStitched	chr3(.):32923722-32925540	0.577
1_MACS_peak_15553_lociStitched	chr3(.):33089109-33090498	0.6727
1_MACS_peak_15554_lociStitched	chr3(.):33137650-33139421	3.9067
1_MACS_peak_15555_lociStitched	chr3(.):33154724-33157492	1.1889
1_MACS_peak_15556_lociStitched	chr3(.):33318581-33319599	0.9441
1_MACS_peak_15557_lociStitched	chr3(.):33480500-33483471	1.8162
1_MACS_peak_15558_lociStitched	chr3(.):33700244-33701629	0.5945
1_MACS_peak_15559_lociStitched	chr3(.):33758516-33760308	1.3959
1_MACS_peak_15560_lociStitched	chr3(.):33839321-33841007	1.3475
1_MACS_peak_15561_lociStitched	chr3(.):34097416-34099110	0.6678
1_MACS_peak_15562_lociStitched	chr3(.):34241524-34243157	0.6032
1_MACS_peak_15563_lociStitched	chr3(.):34364237-34366027	0.571
1_MACS_peak_15564_lociStitched	chr3(.):36421542-36422630	0.4993
1_MACS_peak_15565_lociStitched	chr3(.):36484296-36485331	0.5617
2_MACS_peak_15566_lociStitched	chr3(.):36949291-36955326	0.5469
1_MACS_peak_15568_lociStitched	chr3(.):37033802-37036155	3.0476
1_MACS_peak_15569_lociStitched	chr3(.):37216577-37218814	1.5565
1_MACS_peak_15570_lociStitched	chr3(.):37283882-37286069	1.8456
1_MACS_peak_15571_lociStitched	chr3(.):37808205-37809663	0.7807
1_MACS_peak_15572_lociStitched	chr3(.):37901871-37903293	0.6452
2_MACS_peak_15573_lociStitched	chr3(.):38034887-38040899	0.5851
1_MACS_peak_15575_lociStitched	chr3(.):38065350-38067323	1.1144
1_MACS_peak_15576_lociStitched	chr3(.):38080020-38081725	0.8365
1_MACS_peak_15577_lociStitched	chr3(.):38177640-38181022	0.9839
1_MACS_peak_15578_lociStitched	chr3(.):38205630-38208062	3.8634
1_MACS_peak_15579_lociStitched	chr3(.):38387747-38389327	1.3405
1_MACS_peak_15580_lociStitched	chr3(.):38494524-38497757	0.9973
1_MACS_peak_15581_lociStitched	chr3(.):38537545-38538688	1.4561
1_MACS_peak_15582_lociStitched	chr3(.):39092623-39094410	1.1766
1_MACS_peak_15583_lociStitched	chr3(.):39147902-39150919	1.1799
1_MACS_peak_15584_lociStitched	chr3(.):39159496-39161132	0.451
2_MACS_peak_15585_lociStitched	chr3(.):39188702-39195834	0.9547
1_MACS_peak_15587_lociStitched	chr3(.):39231226-39233099	0.6109
3_MACS_peak_15588_lociStitched	chr3(.):39248170-39263326	0.9736
3_MACS_peak_15591_lociStitched	chr3(.):39296586-39306754	0.4853
1_MACS_peak_15594_lociStitched	chr3(.):39328193-39329453	0.7253
1_MACS_peak_15595_lociStitched	chr3(.):39424174-39426230	2.504
1_MACS_peak_15596_lociStitched	chr3(.):39447446-39449304	2.2807
1_MACS_peak_15597_lociStitched	chr3(.):39851003-39852132	0.7871
1_MACS_peak_15598_lociStitched	chr3(.):40350757-40352230	1.189
2_MACS_peak_15599_lociStitched	chr3(.):40493820-40499847	1.0445
1_MACS_peak_15601_lociStitched	chr3(.):40517973-40519423	1.1678
1_MACS_peak_15602_lociStitched	chr3(.):40565463-40567326	1.8673
1_MACS_peak_15603_lociStitched	chr3(.):40664427-40666460	0.8861
2_MACS_peak_15604_lociStitched	chr3(.):40754692-40760738	0.3669
1_MACS_peak_15606_lociStitched	chr3(.):41012069-41014096	1.14
1_MACS_peak_15607_lociStitched	chr3(.):41240084-41241770	1.5096
1_MACS_peak_15608_lociStitched	chr3(.):42002343-42004635	1.0316
1_MACS_peak_15609_lociStitched	chr3(.):42053764-42057187	1.8037
1_MACS_peak_15610_lociStitched	chr3(.):42066857-42067858	0.4928
2_MACS_peak_15611_lociStitched	chr3(.):42107402-42114807	0.4693
1_MACS_peak_15613_lociStitched	chr3(.):42236613-42238540	0.7678
1_MACS_peak_15614_lociStitched	chr3(.):42254468-42256612	1.0328
2_MACS_peak_15615_lociStitched	chr3(.):42530156-42545001	0.5379
3_MACS_peak_15617_lociStitched	chr3(.):42622478-42643377	0.6315
1_MACS_peak_15620_lociStitched	chr3(.):42813843-42815520	0.9712
1_MACS_peak_15621_lociStitched	chr3(.):42844733-42846811	1.3506
2_MACS_peak_15622_lociStitched	chr3(.):42881032-42889578	0.2091
1_MACS_peak_15624_lociStitched	chr3(.):43146789-43148123	0.8727
1_MACS_peak_15625_lociStitched	chr3(.):43203841-43205259	0.6102
1_MACS_peak_15626_lociStitched	chr3(.):43220823-43222755	0.7059
1_MACS_peak_15627_lociStitched	chr3(.):43327260-43329295	0.9803
1_MACS_peak_15628_lociStitched	chr3(.):43430504-43432275	0.5959
1_MACS_peak_15629_lociStitched	chr3(.):43662668-43664596	0.677
1_MACS_peak_15630_lociStitched	chr3(.):43731038-43733799	1.4839
1_MACS_peak_15631_lociStitched	chr3(.):43997975-44000275	0.6745
2_MACS_peak_15632_lociStitched	chr3(.):44036387-44046257	0.5653
1_MACS_peak_15634_lociStitched	chr3(.):44086412-44088289	0.5747
1_MACS_peak_15635_lociStitched	chr3(.):44099389-44100296	0.3393
1_MACS_peak_15636_lociStitched	chr3(.):44145654-44146940	0.6357
1_MACS_peak_15637_lociStitched	chr3(.):44168686-44172680	1.4166
1_MACS_peak_15638_lociStitched	chr3(.):44224887-44228952	1.8001
1_MACS_peak_15639_lociStitched	chr3(.):44379077-44381093	2.2307
1_MACS_peak_15640_lociStitched	chr3(.):44518521-44519717	1.0799
1_MACS_peak_15641_lociStitched	chr3(.):44551222-44553057	0.8993
1_MACS_peak_15642_lociStitched	chr3(.):44666164-44667312	0.7155
1_MACS_peak_15643_lociStitched	chr3(.):44689585-44690999	0.6704
1_MACS_peak_15644_lociStitched	chr3(.):44726454-44727557	1.3143
1_MACS_peak_15645_lociStitched	chr3(.):44770404-44771877	0.7918
1_MACS_peak_15646_lociStitched	chr3(.):44802320-44804019	1.2844
1_MACS_peak_15647_lociStitched	chr3(.):44902532-44904327	1.5801
1_MACS_peak_15648_lociStitched	chr3(.):45016445-45018831	1.2763
1_MACS_peak_15649_lociStitched	chr3(.):45052862-45054389	0.4622
1_MACS_peak_15650_lociStitched	chr3(.):45075241-45077387	1.0658
1_MACS_peak_15651_lociStitched	chr3(.):45158863-45160946	0.5648
1_MACS_peak_15652_lociStitched	chr3(.):45224169-45225569	0.5552
1_MACS_peak_15653_lociStitched	chr3(.):45239279-45240427	0.4347
2_MACS_peak_15654_lociStitched	chr3(.):45422477-45430903	0.3092
3_MACS_peak_15656_lociStitched	chr3(.):45593920-45617867	0.6114
1_MACS_peak_15659_lociStitched	chr3(.):45634095-45639782	2.1254
1_MACS_peak_15660_lociStitched	chr3(.):45652519-45655707	0.8888
1_MACS_peak_15661_lociStitched	chr3(.):45698000-45700701	0.8189
1_MACS_peak_15662_lociStitched	chr3(.):45729559-45732457	0.9747
1_MACS_peak_15663_lociStitched	chr3(.):45882539-45884483	1.0458
1_MACS_peak_15664_lociStitched	chr3(.):45893720-45895609	0.4786
1_MACS_peak_15665_lociStitched	chr3(.):46036544-46038043	1.6131
1_MACS_peak_15666_lociStitched	chr3(.):46068183-46070021	0.7391
4_MACS_peak_15667_lociStitched	chr3(.):46129772-46153200	0.7416
1_MACS_peak_15671_lociStitched	chr3(.):46227897-46230157	0.5297
2_MACS_peak_15672_lociStitched	chr3(.):46245838-46257303	2.1183
1_MACS_peak_15674_lociStitched	chr3(.):46286006-46287007	0.4637
5_MACS_peak_15675_lociStitched	chr3(.):46318266-46347211	0.8203
1_MACS_peak_15680_lociStitched	chr3(.):46362473-46364168	0.5664
2_MACS_peak_15681_lociStitched	chr3(.):46389963-46396524	1.1943
1_MACS_peak_15683_lociStitched	chr3(.):46409412-46410692	0.8112
4_MACS_peak_15684_lociStitched	chr3(.):46421239-46439448	0.681
2_MACS_peak_15688_lociStitched	chr3(.):46447974-46459320	0.7492
1_MACS_peak_15690_lociStitched	chr3(.):46481684-46483776	1.0296
1_MACS_peak_15691_lociStitched	chr3(.):46495291-46496297	0.682
4_MACS_peak_15692_lociStitched	chr3(.):46529585-46547815	0.6748
2_MACS_peak_15696_lociStitched	chr3(.):46577806-46589620	4.4599
2_MACS_peak_15698_lociStitched	chr3(.):46598420-46608191	0.562
1_MACS_peak_15700_lociStitched	chr3(.):46734240-46735269	0.4556
1_MACS_peak_15701_lociStitched	chr3(.):46793838-46795809	0.7842
1_MACS_peak_15702_lociStitched	chr3(.):46849557-46851460	0.7631
1_MACS_peak_15703_lociStitched	chr3(.):46886887-46888461	1.1757
1_MACS_peak_15704_lociStitched	chr3(.):46967995-46969017	0.5717
3_MACS_peak_15705_lociStitched	chr3(.):47017145-47030349	0.6179
1_MACS_peak_15708_lociStitched	chr3(.):47079275-47081003	0.6628
1_MACS_peak_15709_lociStitched	chr3(.):47204211-47206704	1.2964
1_MACS_peak_15710_lociStitched	chr3(.):47216540-47218127	0.5757
1_MACS_peak_15711_lociStitched	chr3(.):47323037-47325288	1.978
1_MACS_peak_15712_lociStitched	chr3(.):47421271-47423487	3.1691
1_MACS_peak_15713_lociStitched	chr3(.):47516332-47518139	0.9085
1_MACS_peak_15714_lociStitched	chr3(.):47553798-47555833	2.3354
2_MACS_peak_15715_lociStitched	chr3(.):47821352-47831356	0.9918
1_MACS_peak_15717_lociStitched	chr3(.):47843743-47845635	1.902
1_MACS_peak_15718_lociStitched	chr3(.):47865974-47867583	1.5768
1_MACS_peak_15719_lociStitched	chr3(.):48075436-48076828	0.6156
1_MACS_peak_15720_lociStitched	chr3(.):48128554-48131279	1.611
1_MACS_peak_15721_lociStitched	chr3(.):48228250-48230787	1.8688
1_MACS_peak_15722_lociStitched	chr3(.):48282278-48283626	0.7428
1_MACS_peak_15723_lociStitched	chr3(.):48342021-48344058	2.5842
1_MACS_peak_15724_lociStitched	chr3(.):48470377-48471575	0.5078
2_MACS_peak_15725_lociStitched	chr3(.):48480661-48489185	0.6295
3_MACS_peak_15727_lociStitched	chr3(.):48506553-48521351	0.8207
1_MACS_peak_15730_lociStitched	chr3(.):48593608-48595526	0.6518
1_MACS_peak_15731_lociStitched	chr3(.):48646082-48647570	1.3685
1_MACS_peak_15732_lociStitched	chr3(.):48672144-48673713	0.8168
2_MACS_peak_15733_lociStitched	chr3(.):48693306-48702044	0.5003
1_MACS_peak_15735_lociStitched	chr3(.):48722334-48723992	1.746
1_MACS_peak_15736_lociStitched	chr3(.):48753616-48755143	1.0751
1_MACS_peak_15737_lociStitched	chr3(.):48884195-48885996	1.3771
1_MACS_peak_15738_lociStitched	chr3(.):48933683-48936962	1.0571
1_MACS_peak_15739_lociStitched	chr3(.):48954970-48957743	2.8595
1_MACS_peak_15740_lociStitched	chr3(.):49026474-49028991	1.1261
1_MACS_peak_15741_lociStitched	chr3(.):49043717-49045882	2.6355
3_MACS_peak_15742_lociStitched	chr3(.):49054747-49067355	1.1612
1_MACS_peak_15745_lociStitched	chr3(.):49129991-49132507	1.7354
1_MACS_peak_15746_lociStitched	chr3(.):49141249-49142884	1.0017
1_MACS_peak_15747_lociStitched	chr3(.):49156968-49159175	1.6401
2_MACS_peak_15748_lociStitched	chr3(.):49202783-49209340	0.4443
2_MACS_peak_15750_lociStitched	chr3(.):49275197-49283067	0.3936
1_MACS_peak_15752_lociStitched	chr3(.):49313783-49315283	0.9622
2_MACS_peak_15753_lociStitched	chr3(.):49376815-49383650	0.689
2_MACS_peak_15755_lociStitched	chr3(.):49448098-49454407	1.2651
1_MACS_peak_15757_lociStitched	chr3(.):49466003-49467829	1.5932
1_MACS_peak_15758_lociStitched	chr3(.):49479986-49482773	1.5406
1_MACS_peak_15759_lociStitched	chr3(.):49506532-49508996	1.9127
1_MACS_peak_15760_lociStitched	chr3(.):49590988-49592011	0.7115
1_MACS_peak_15761_lociStitched	chr3(.):49710445-49712807	2.0414
1_MACS_peak_15762_lociStitched	chr3(.):49725861-49728032	1.8186
1_MACS_peak_15763_lociStitched	chr3(.):49760229-49763020	3.7423
1_MACS_peak_15764_lociStitched	chr3(.):49823036-49825048	1.5866
1_MACS_peak_15765_lociStitched	chr3(.):49839830-49841485	0.6536
1_MACS_peak_15766_lociStitched	chr3(.):49937829-49938910	0.4889
1_MACS_peak_15767_lociStitched	chr3(.):49955472-49956605	0.5255
1_MACS_peak_15768_lociStitched	chr3(.):49966167-49967941	0.9502
2_MACS_peak_15769_lociStitched	chr3(.):49976947-49985249	0.5726
1_MACS_peak_15771_lociStitched	chr3(.):50125601-50127596	3.6642
3_MACS_peak_15772_lociStitched	chr3(.):50263439-50284716	0.3611
1_MACS_peak_15775_lociStitched	chr3(.):50297228-50298578	1.0718
2_MACS_peak_15776_lociStitched	chr3(.):50328467-50338204	0.7605
7_MACS_peak_15778_lociStitched	chr3(.):50357822-50403559	0.7037
2_MACS_peak_15785_lociStitched	chr3(.):50604420-50607744	0.8883
3_MACS_peak_15787_lociStitched	chr3(.):50641867-50655703	0.4363
1_MACS_peak_15790_lociStitched	chr3(.):50711651-50713321	0.6174
1_MACS_peak_15791_lociStitched	chr3(.):50987702-50989016	0.5587
1_MACS_peak_15792_lociStitched	chr3(.):51061673-51063612	0.8751
2_MACS_peak_15793_lociStitched	chr3(.):51421230-51429931	1.2353
1_MACS_peak_15795_lociStitched	chr3(.):51532946-51534996	1.2229
1_MACS_peak_15796_lociStitched	chr3(.):51572129-51573740	1.2783
1_MACS_peak_15797_lociStitched	chr3(.):51704416-51706795	1.6439
1_MACS_peak_15798_lociStitched	chr3(.):51720070-51721487	0.521
1_MACS_peak_15799_lociStitched	chr3(.):51824672-51826471	0.4913
1_MACS_peak_15800_lociStitched	chr3(.):51975060-51977437	1.3801
3_MACS_peak_15801_lociStitched	chr3(.):52000789-52018144	0.3416
1_MACS_peak_15804_lociStitched	chr3(.):52028669-52030387	2.0833
2_MACS_peak_15805_lociStitched	chr3(.):52088977-52092197	1.0508
1_MACS_peak_15807_lociStitched	chr3(.):52187401-52189662	1.3197
1_MACS_peak_15808_lociStitched	chr3(.):52231258-52233015	1.0985
1_MACS_peak_15809_lociStitched	chr3(.):52259332-52261019	0.6555
4_MACS_peak_15810_lociStitched	chr3(.):52272350-52297635	0.4173
2_MACS_peak_15814_lociStitched	chr3(.):52311093-52322983	1.3076
1_MACS_peak_15816_lociStitched	chr3(.):52346884-52348996	0.9046
1_MACS_peak_15817_lociStitched	chr3(.):52443204-52445790	1.2305
1_MACS_peak_15818_lociStitched	chr3(.):52488579-52490400	1.0545
2_MACS_peak_15819_lociStitched	chr3(.):52566944-52571621	0.5781
1_MACS_peak_15821_lociStitched	chr3(.):52718858-52721316	1.8469
3_MACS_peak_15822_lociStitched	chr3(.):52730799-52745485	0.9248
2_MACS_peak_15825_lociStitched	chr3(.):52754362-52765714	0.259
1_MACS_peak_15827_lociStitched	chr3(.):52803634-52805895	1.1794
1_MACS_peak_15828_lociStitched	chr3(.):52930612-52931965	0.7143
2_MACS_peak_15829_lociStitched	chr3(.):53078231-53081135	1.8498
1_MACS_peak_15831_lociStitched	chr3(.):53106104-53108161	0.9539
1_MACS_peak_15832_lociStitched	chr3(.):53135697-53137736	0.9406
1_MACS_peak_15833_lociStitched	chr3(.):53163320-53165342	1.4522
4_MACS_peak_15834_lociStitched	chr3(.):53194332-53215558	0.3843
1_MACS_peak_15838_lociStitched	chr3(.):53229478-53232038	1.7533
1_MACS_peak_15839_lociStitched	chr3(.):53288116-53290902	1.1681
1_MACS_peak_15840_lociStitched	chr3(.):53303388-53305326	1.6958
1_MACS_peak_15841_lociStitched	chr3(.):53380415-53382429	1.0988
1_MACS_peak_15842_lociStitched	chr3(.):53782165-53783639	0.4211
1_MACS_peak_15843_lociStitched	chr3(.):53879281-53880956	1.3428
2_MACS_peak_15844_lociStitched	chr3(.):53915133-53927010	0.7401
2_MACS_peak_15846_lociStitched	chr3(.):54686667-54692450	0.5737
1_MACS_peak_15848_lociStitched	chr3(.):55521285-55522446	0.5022
3_MACS_peak_15849_lociStitched	chr3(.):55687388-55696030	0.4672
1_MACS_peak_15852_lociStitched	chr3(.):55720920-55723353	0.8574
1_MACS_peak_15853_lociStitched	chr3(.):56191214-56192722	0.5012
1_MACS_peak_15854_lociStitched	chr3(.):56237893-56240784	0.7826
1_MACS_peak_15855_lociStitched	chr3(.):56590560-56592176	1.5951
1_MACS_peak_15856_lociStitched	chr3(.):56716021-56717919	3.1417
1_MACS_peak_15857_lociStitched	chr3(.):56788135-56789499	0.4436
1_MACS_peak_15858_lociStitched	chr3(.):56817236-56819032	0.6571
1_MACS_peak_15859_lociStitched	chr3(.):56834401-56836689	0.5684
1_MACS_peak_15860_lociStitched	chr3(.):56949416-56953382	1.9998
2_MACS_peak_15861_lociStitched	chr3(.):57203627-57208531	0.2764
1_MACS_peak_15863_lociStitched	chr3(.):57260902-57263186	1.3067
1_MACS_peak_15864_lociStitched	chr3(.):57541023-57543792	2.8246
1_MACS_peak_15865_lociStitched	chr3(.):57581696-57585100	1.8241
1_MACS_peak_15866_lociStitched	chr3(.):57677575-57679390	2.8724
1_MACS_peak_15867_lociStitched	chr3(.):57741095-57743105	1.6377
1_MACS_peak_15868_lociStitched	chr3(.):57969347-57970613	0.8212
1_MACS_peak_15869_lociStitched	chr3(.):57993755-57994948	0.6941
1_MACS_peak_15870_lociStitched	chr3(.):58199584-58201607	0.9757
1_MACS_peak_15871_lociStitched	chr3(.):58222375-58224618	0.7755
1_MACS_peak_15872_lociStitched	chr3(.):58291574-58293838	2.7449
1_MACS_peak_15873_lociStitched	chr3(.):58318005-58319632	0.7575
1_MACS_peak_15874_lociStitched	chr3(.):58418550-58420312	1.6272
1_MACS_peak_15875_lociStitched	chr3(.):58476870-58478930	0.8842
1_MACS_peak_15876_lociStitched	chr3(.):58570564-58571873	0.6004
1_MACS_peak_15877_lociStitched	chr3(.):59035024-59036471	1.31
2_MACS_peak_15878_lociStitched	chr3(.):59370972-59375059	0.7163
1_MACS_peak_15880_lociStitched	chr3(.):59392101-59394854	0.8814
1_MACS_peak_15881_lociStitched	chr3(.):59409782-59412317	0.7158
1_MACS_peak_15882_lociStitched	chr3(.):59435893-59438497	1.6363
1_MACS_peak_15883_lociStitched	chr3(.):59455386-59456257	0.3988
1_MACS_peak_15884_lociStitched	chr3(.):60385407-60386613	0.4921
