#17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_ROSE/17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X17_0EX3_0229Kronos_MM1S.KB.6hr.1_H3K27Ac_hs.dm_i33.bam
#Using cutoff of 23455.9689 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X17_0EX3_0229Kronos_MM1S.KB.6hr.1_H3K27Ac_hs.dm_i33.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	isSuperStretch
1_MACS_peak_14345_lociStitched	chr2	28706930	28708605	1	1676	2520.875	303.51	14333	0
1_MACS_peak_17443_lociStitched	chr21	37448796	37450493	1	1698	1770.8195	422.2136	14334	0
1_MACS_peak_980_lociStitched	chr1	66633611	66635300	1	1690	2042.6766	333.9153	14335	0
1_MACS_peak_16852_lociStitched	chr20	35917264	35918915	1	1652	3220.6057	384.1877	14336	0
1_MACS_peak_12728_lociStitched	chr18	54518257	54519960	1	1704	1275.3767	308.243	14337	0
1_MACS_peak_17191_lociStitched	chr20	60640617	60642312	1	1696	1601.097	176.7885	14338	0
1_MACS_peak_23079_lociStitched	chr5	175602718	175604418	1	1701	1622.48	470.05	14339	0
1_MACS_peak_11500_lociStitched	chr17	39804030	39805729	1	1700	1513.2993	310.4073	14340	0
1_MACS_peak_619_lociStitched	chr1	38477743	38479420	1	1678	2434.8363	323.8287	14341	0
1_MACS_peak_15084_lociStitched	chr2	97504417	97506114	1	1698	1539.6881	250.4772	14342	0
1_MACS_peak_5743_lociStitched	chr12	6343961	6345651	1	1691	1897.363	277.836	14343	0
1_MACS_peak_1704_lociStitched	chr1	154450542	154452249	1	1708	745.6176	276.8754	14344	0
1_MACS_peak_18759_lociStitched	chr3	46967748	46969447	1	1700	1429.7085	283.5631	14345	0
1_MACS_peak_5766_lociStitched	chr12	6771566	6773264	1	1699	1622.7786	417.8778	14346	0
1_MACS_peak_24158_lociStitched	chr6	82615755	82617457	1	1703	1160.4236	219.3878	14347	0
1_MACS_peak_18226_lociStitched	chr22	47732434	47734066	1	1633	3524.7936	302.2464	14348	0
1_MACS_peak_1517_lociStitched	chr1	145620737	145622437	1	1701	1610.07	539.07	14349	0
1_MACS_peak_1281_lociStitched	chr1	108346437	108348142	1	1706	834.086	163.1685	14350	0
1_MACS_peak_908_lociStitched	chr1	57043913	57045616	1	1704	1089.0685	247.2756	14351	0
1_MACS_peak_3191_lociStitched	chr10	30817902	30819535	1	1634	3604.031	412.0059	14352	0
1_MACS_peak_15046_lociStitched	chr2	95830622	95832275	1	1654	3161.1972	421.8456	14353	0
1_MACS_peak_29334_lociStitched	chrX	47640701	47642326	1	1626	3461.575	108.55	14354	0
1_MACS_peak_19120_lociStitched	chr3	97613421	97615109	1	1689	1872.3296	232.944	14355	0
1_MACS_peak_15661_lociStitched	chr2	169928201	169929885	1	1685	2055.4904	257.8204	14356	0
1_MACS_peak_10115_lociStitched	chr16	23334058	23335753	1	1696	1693.4745	387.3075	14357	0
1_MACS_peak_12027_lociStitched	chr17	71286744	71288422	1	1679	2345.6762	335.4322	14358	0
1_MACS_peak_2180_lociStitched	chr1	189723524	189725164	1	1641	3406.772	379.824	14359	0
1_MACS_peak_27537_lociStitched	chr8	126130563	126132265	1	1703	1124.6816	283.383	14360	0
1_MACS_peak_26457_lociStitched	chr7	150382132	150383803	1	1672	2686.6338	459.525	14361	0
1_MACS_peak_25291_lociStitched	chr7	30810323	30812005	1	1683	2190.6368	333.036	14362	0
1_MACS_peak_15113_lociStitched	chr2	99485544	99487223	1	1680	2262.7883	302.3879	14363	0
1_MACS_peak_4754_lociStitched	chr11	61159250	61160899	1	1650	3062.5228	250.8129	14364	0
1_MACS_peak_17424_lociStitched	chr21	36011917	36013571	1	1655	3129.2026	439.964	14365	0
1_MACS_peak_664_lociStitched	chr1	40468669	40470359	1	1691	1860.521	338	14366	0
1_MACS_peak_13289_lociStitched	chr19	13858150	13859823	1	1674	2410.2911	256.8055	14367	0
1_MACS_peak_11512_lociStitched	chr17	40085741	40087371	1	1631	3549.814	326.489	14368	0
1_MACS_peak_6838_lociStitched	chr12	103982388	103984087	1	1700	1344.2488	334.0234	14369	0
1_MACS_peak_25527_lociStitched	chr7	54731435	54733103	1	1669	2675.6388	380.4708	14370	0
1_MACS_peak_11817_lociStitched	chr17	55706073	55707767	1	1695	1721.951	419.9426	14371	0
1_MACS_peak_15483_lociStitched	chr2	142887834	142889537	1	1704	956.5751	288.9991	14372	0
1_MACS_peak_2740_lociStitched	chr1	233463415	233465084	1	1670	2550.232	293.5771	14373	0
1_MACS_peak_15767_lociStitched	chr2	178256797	178258487	1	1691	1775.176	291.356	14374	0
1_MACS_peak_7899_lociStitched	chr14	23181630	23183328	1	1699	1170.0918	123.105	14375	0
1_MACS_peak_4050_lociStitched	chr10	118934011	118935715	1	1705	864.78	365.508	14376	0
1_MACS_peak_14647_lociStitched	chr2	59565921	59567614	1	1694	1554.3433	226.5234	14377	0
1_MACS_peak_12332_lociStitched	chr18	3060632	3062334	1	1703	1104.4278	387.3752	14378	0
1_MACS_peak_27773_lociStitched	chr9	536360	538050	1	1691	1800.188	330.564	14379	0
1_MACS_peak_22256_lociStitched	chr5	88041534	88043232	1	1699	1233.0876	206.6466	14380	0
1_MACS_peak_9515_lociStitched	chr15	83618705	83620404	1	1700	1199.3241	250.0928	14381	0
1_MACS_peak_11561_lociStitched	chr17	41115667	41117346	1	1680	2153.9891	246.1414	14382	0
1_MACS_peak_25632_lociStitched	chr7	72568217	72569907	1	1691	1693.718	237.952	14383	0
1_MACS_peak_7390_lociStitched	chr13	39260248	39261948	1	1701	934.66	94.86	14384	0
1_MACS_peak_17489_lociStitched	chr21	41253604	41255304	1	1701	1284.35	445.74	14385	0
1_MACS_peak_18918_lociStitched	chr3	55521459	55523157	1	1699	1194.543	208.5144	14386	0
1_MACS_peak_26043_lociStitched	chr7	106766177	106767855	1	1679	2325.5402	396.008	14387	0
1_MACS_peak_2871_lociStitched	chr1	249218347	249220044	1	1698	1590.9375	540.1551	14388	0
1_MACS_peak_23439_lociStitched	chr6	20534007	20535671	1	1665	2649.4208	282.7136	14389	0
1_MACS_peak_30048_lociStitched	chrY	1562274	1563958	1	1685	1771.2312	79.148	14390	0
2_MACS_peak_28928_lociStitched	chr9	137217049	137219467	2	1698	1155.5622	142.9038	14391	0
1_MACS_peak_5916_lociStitched	chr12	14104533	14106226	1	1694	1564.5013	310.8348	14392	0
2_MACS_peak_15681_lociStitched	chr2	171626592	171628393	2	1672	2418.0226	281.6764	14393	0
1_MACS_peak_16565_lociStitched	chr20	10491514	10493199	1	1686	1977.6845	350.9855	14394	0
1_MACS_peak_5250_lociStitched	chr11	94705924	94707586	1	1663	2627.1234	228.525	14395	0
1_MACS_peak_12212_lociStitched	chr17	78261562	78263246	1	1685	1895.0052	238.4544	14396	0
1_MACS_peak_17800_lociStitched	chr22	25843456	25845125	1	1670	2364.1385	198.2772	14397	0
1_MACS_peak_12826_lociStitched	chr18	67623627	67625321	1	1695	1385.8614	261.3842	14398	0
1_MACS_peak_25955_lociStitched	chr7	102044146	102045842	1	1697	1419.3824	426.3744	14399	0
1_MACS_peak_11845_lociStitched	chr17	57286638	57288307	1	1670	2414.7092	266.7062	14400	0
1_MACS_peak_24078_lociStitched	chr6	72129609	72131296	1	1688	1637.9083	182.8708	14401	0
1_MACS_peak_887_lociStitched	chr1	54231833	54233527	1	1695	1299.4674	233.0944	14402	0
1_MACS_peak_10590_lociStitched	chr16	70355913	70357606	1	1694	1358.2939	230.9252	14403	0
1_MACS_peak_25978_lociStitched	chr7	102937138	102938811	1	1674	2456.9678	455.5579	14404	0
1_MACS_peak_20058_lociStitched	chr3	186489804	186491490	1	1687	1756.6434	265.545	14405	0
1_MACS_peak_12899_lociStitched	chr18	77747707	77749326	1	1620	3624.941	271.6682	14406	0
1_MACS_peak_9115_lociStitched	chr15	55664341	55666024	1	1684	1938.1428	317.4138	14407	0
1_MACS_peak_17418_lociStitched	chr21	35747025	35748675	1	1651	3126.09	463.155	14408	0
1_MACS_peak_3122_lociStitched	chr10	22666919	22668610	1	1692	1487.2345	259.3994	14409	0
1_MACS_peak_3681_lociStitched	chr10	83483345	83485022	1	1678	2164.5039	313.9344	14410	0
1_MACS_peak_6039_lociStitched	chr12	27819743	27821435	1	1693	1436.8464	269.028	14411	0
1_MACS_peak_14951_lociStitched	chr2	85787771	85789433	1	1663	2641.2504	316.611	14412	0
1_MACS_peak_267_lociStitched	chr1	20959703	20961388	1	1686	1734.539	238.596	14413	0
1_MACS_peak_27839_lociStitched	chr9	5617227	5618924	1	1698	1169.9118	406.0921	14414	0
1_MACS_peak_28593_lociStitched	chr9	114745116	114746788	1	1673	2348.9928	347.4416	14415	0
1_MACS_peak_5209_lociStitched	chr11	85826677	85828358	1	1682	1997.1961	331.157	14416	0
1_MACS_peak_23525_lociStitched	chr6	26439805	26441499	1	1695	1422.6212	429.429	14417	0
1_MACS_peak_24644_lociStitched	chr6	135643187	135644882	1	1696	1189.7205	274.4205	14418	0
1_MACS_peak_23609_lociStitched	chr6	29690553	29692229	1	1677	2039.1892	187.2092	14419	0
1_MACS_peak_18352_lociStitched	chr3	9884560	9886216	1	1657	2833.5816	360.18	14420	0
1_MACS_peak_4086_lociStitched	chr10	122263292	122264973	1	1682	1843.5527	194.996	14421	0
1_MACS_peak_10204_lociStitched	chr16	29756376	29758053	1	1678	2050.6356	259.0965	14422	0
1_MACS_peak_10599_lociStitched	chr16	70509847	70511529	1	1683	1749.4482	164.3314	14423	0
1_MACS_peak_19218_lociStitched	chr3	109636955	109638633	1	1679	2024.0036	277.0378	14424	0
1_MACS_peak_19155_lociStitched	chr3	100052962	100054623	1	1662	2604.448	291.5055	14425	0
1_MACS_peak_14614_lociStitched	chr2	54899562	54901256	1	1695	1231.8768	318.1332	14426	0
1_MACS_peak_29776_lociStitched	chrX	119019269	119020963	1	1695	1084.3294	176.5148	14427	0
1_MACS_peak_23470_lociStitched	chr6	25146729	25148423	1	1695	1270.5	372.8494	14428	0
1_MACS_peak_3818_lociStitched	chr10	98479709	98481391	1	1683	1987.283	421.1728	14429	0
1_MACS_peak_2738_lociStitched	chr1	233430421	233432092	1	1672	2426.1249	438.9717	14430	0
1_MACS_peak_21804_lociStitched	chr5	33675478	33677170	1	1693	1259.3556	230.2812	14431	0
2_MACS_peak_22784_lociStitched	chr5	145321792	145323596	2	1698	893.7016	306.1388	14432	0
1_MACS_peak_5678_lociStitched	chr12	510010	511697	1	1688	1647.3555	335.3756	14433	0
1_MACS_peak_7727_lociStitched	chr13	100632285	100633979	1	1695	1042.3182	173.8044	14434	0
1_MACS_peak_6923_lociStitched	chr12	110010642	110012317	1	1676	2016.365	183.0775	14435	0
1_MACS_peak_11418_lociStitched	chr17	36452257	36453910	1	1654	2891.2623	375.8922	14436	0
1_MACS_peak_13853_lociStitched	chr19	48102955	48104638	1	1684	1883.9502	384.7338	14437	0
1_MACS_peak_21763_lociStitched	chr5	24226203	24227860	1	1658	2660.9763	258.492	14438	0
1_MACS_peak_9993_lociStitched	chr16	12739824	12741496	1	1673	2150.8608	218.3632	14439	0
1_MACS_peak_3131_lociStitched	chr10	23702060	23703752	1	1693	1225.1772	230.6196	14440	0
1_MACS_peak_9042_lociStitched	chr15	49597286	49598976	1	1691	1361.295	241.839	14441	0
1_MACS_peak_18641_lociStitched	chr3	40565726	40567329	1	1604	3884.5499	289.8224	14442	0
1_MACS_peak_22559_lociStitched	chr5	129876933	129878621	1	1689	1494.3864	264.5096	14443	0
1_MACS_peak_16752_lociStitched	chr20	32234869	32236553	1	1685	1749.1708	315.5816	14444	0
1_MACS_peak_23434_lociStitched	chr6	20260054	20261743	1	1690	1490.8803	322.9368	14445	0
1_MACS_peak_14364_lociStitched	chr2	30805814	30807508	1	1695	1093.6464	279.6794	14446	0
1_MACS_peak_7247_lociStitched	chr13	21099314	21100988	1	1675	1977.831	131.9112	14447	0
1_MACS_peak_3825_lociStitched	chr10	99051370	99052884	1	1515	5181.3622	264.7986	14448	0
1_MACS_peak_17463_lociStitched	chr21	38592597	38594275	1	1679	2087.9354	408.2574	14449	0
1_MACS_peak_16346_lociStitched	chr2	237993507	237995183	1	1677	1894.3828	135.756	14450	0
1_MACS_peak_23583_lociStitched	chr6	28219081	28220765	1	1685	1728.9628	318.4444	14451	0
1_MACS_peak_12446_lociStitched	chr18	19261998	19263669	1	1672	2189.6784	252.9894	14452	0
1_MACS_peak_374_lociStitched	chr1	26361322	26363012	1	1691	1337.635	273.611	14453	0
1_MACS_peak_14502_lociStitched	chr2	43822308	43823959	1	1652	2848.1401	314.6806	14454	0
1_MACS_peak_17308_lociStitched	chr21	25340790	25342365	1	1576	4490.955	440.2125	14455	0
1_MACS_peak_22444_lociStitched	chr5	112506950	112508645	1	1696	977.5065	332.3895	14456	0
1_MACS_peak_6056_lociStitched	chr12	29697172	29698863	1	1692	1276.5359	292.7121	14457	0
1_MACS_peak_7591_lociStitched	chr13	73355313	73356996	1	1684	1578.9906	144.0648	14458	0
1_MACS_peak_11556_lociStitched	chr17	40975480	40977151	1	1672	2293.1133	370.962	14459	0
1_MACS_peak_22015_lociStitched	chr5	61518954	61520643	1	1690	1455.5802	362.7972	14460	0
1_MACS_peak_28927_lociStitched	chr9	137159372	137161031	1	1660	2598.6576	299.9472	14461	0
2_MACS_peak_25459_lociStitched	chr7	45613390	45615223	2	1682	1785.7086	273.4836	14462	0
1_MACS_peak_15298_lociStitched	chr2	113992476	113994138	1	1663	2449.4556	243.9816	14463	0
1_MACS_peak_21202_lociStitched	chr4	132534156	132535842	1	1687	1489.7496	242.1096	14464	0
1_MACS_peak_28075_lociStitched	chr9	36257606	36259288	1	1683	1638.4362	194.6074	14465	0
1_MACS_peak_15811_lociStitched	chr2	182450433	182452121	1	1689	1434.8	312.6176	14466	0
1_MACS_peak_2977_lociStitched	chr10	8172775	8174460	1	1686	1609.3435	324.0255	14467	0
1_MACS_peak_15011_lociStitched	chr2	87910712	87912404	1	1693	1065.114	252.4464	14468	0
1_MACS_peak_21139_lociStitched	chr4	122790640	122792316	1	1677	2087.9608	400.2288	14469	0
1_MACS_peak_23235_lociStitched	chr6	5003328	5004991	1	1664	2434.7983	288.8631	14470	0
1_MACS_peak_19083_lociStitched	chr3	85007357	85009043	1	1687	1487.895	277.8528	14471	0
1_MACS_peak_11809_lociStitched	chr17	55445490	55447161	1	1672	2116.6557	244.8015	14472	0
1_MACS_peak_17807_lociStitched	chr22	26927936	26929626	1	1691	1057.94	117.793	14473	0
1_MACS_peak_15194_lociStitched	chr2	109759645	109761327	1	1683	1796.7124	393.0834	14474	0
2_MACS_peak_8238_lociStitched	chr14	65568325	65570179	2	1688	1310.0364	188.3664	14475	0
1_MACS_peak_22462_lociStitched	chr5	114936948	114938592	1	1645	3013.6164	350.0076	14476	0
1_MACS_peak_1518_lociStitched	chr1	145648145	145649839	1	1695	978.6238	481.943	14477	0
1_MACS_peak_1001_lociStitched	chr1	67317886	67319562	1	1677	1983.546	344.2504	14478	0
1_MACS_peak_18787_lociStitched	chr3	48646097	48647745	1	1649	2933.7696	395.3552	14479	0
1_MACS_peak_21540_lociStitched	chr4	185954502	185956179	1	1678	1950.1833	366.4245	14480	0
1_MACS_peak_26065_lociStitched	chr7	111201675	111203348	1	1674	2094.596	347.1475	14481	0
1_MACS_peak_28968_lociStitched	chr9	139989620	139991268	1	1649	2792.2064	260.5488	14482	0
1_MACS_peak_5814_lociStitched	chr12	9066425	9068111	1	1687	1379.6538	265.0392	14483	0
1_MACS_peak_19355_lociStitched	chr3	122232633	122234259	1	1627	3360.129	304.062	14484	0
1_MACS_peak_29355_lociStitched	chrX	48455457	48456985	1	1529	4807.2408	123.6152	14485	0
1_MACS_peak_21832_lociStitched	chr5	36744242	36745928	1	1687	1443.216	338.2116	14486	0
1_MACS_peak_23410_lociStitched	chr6	16511720	16513408	1	1689	1243.7184	272.9496	14487	0
1_MACS_peak_13301_lociStitched	chr19	14062875	14064549	1	1675	2039.6016	348.6942	14488	0
1_MACS_peak_1880_lociStitched	chr1	161274947	161276634	1	1688	1297.303	260.4728	14489	0
1_MACS_peak_6542_lociStitched	chr12	69079996	69081645	1	1650	2768.671	272.085	14490	0
1_MACS_peak_15824_lociStitched	chr2	184212888	184214578	1	1691	1076.699	277.498	14491	0
1_MACS_peak_5048_lociStitched	chr11	72129472	72131155	1	1684	1590.2667	337.9464	14492	0
1_MACS_peak_24586_lociStitched	chr6	131186419	131188102	1	1684	1521.7686	272.3094	14493	0
1_MACS_peak_17296_lociStitched	chr21	20271103	20272778	1	1676	1861.0925	238.3525	14494	0
1_MACS_peak_28585_lociStitched	chr9	113570412	113572102	1	1691	1182.662	424.697	14495	0
1_MACS_peak_24355_lociStitched	chr6	107348997	107350545	1	1549	4594.9284	202.4784	14496	0
1_MACS_peak_3314_lociStitched	chr10	47242689	47244360	1	1672	2007.0381	242.1279	14497	0
1_MACS_peak_23517_lociStitched	chr6	26321747	26323429	1	1683	1542.0576	285.7718	14498	0
1_MACS_peak_20265_lociStitched	chr4	4860819	4862498	1	1680	1527.2184	117.0263	14499	0
1_MACS_peak_19889_lociStitched	chr3	175667842	175669511	1	1670	2150.6734	325.1212	14500	0
1_MACS_peak_18700_lociStitched	chr3	45429351	45431023	1	1673	1970.452	269.192	14501	0
1_MACS_peak_21100_lociStitched	chr4	119512090	119513737	1	1648	2823.4521	319.0239	14502	0
1_MACS_peak_13233_lociStitched	chr19	11924153	11925818	1	1666	2302.362	342.1575	14503	0
1_MACS_peak_14306_lociStitched	chr2	26550440	26552130	1	1691	1028.365	402.051	14504	0
1_MACS_peak_21330_lociStitched	chr4	152934820	152936503	1	1684	1405.305	258.3405	14505	0
1_MACS_peak_28982_lociStitched	chr9	140375966	140377628	1	1663	2387.7954	345.5298	14506	0
1_MACS_peak_28814_lociStitched	chr9	131349029	131350716	1	1688	1135.0136	269.5826	14507	0
1_MACS_peak_21842_lociStitched	chr5	37721017	37722689	1	1673	1953.0632	280.7288	14508	0
1_MACS_peak_24292_lociStitched	chr6	97249992	97251649	1	1658	2475.8894	279.7016	14509	0
1_MACS_peak_8348_lociStitched	chr14	75359767	75361454	1	1688	1037.3363	180.3403	14510	0
1_MACS_peak_28449_lociStitched	chr9	99615737	99617403	1	1667	2175.9626	281.8872	14511	0
1_MACS_peak_12644_lociStitched	chr18	47057397	47059000	1	1604	3801.8351	341.2787	14512	0
1_MACS_peak_12132_lociStitched	chr17	74835134	74836789	1	1656	2621.6855	371.051	14513	0
1_MACS_peak_16161_lociStitched	chr2	219773128	219774777	1	1650	2696.7746	274.7234	14514	0
1_MACS_peak_21715_lociStitched	chr5	14581324	14582988	1	1665	2130.752	172.3904	14515	0
1_MACS_peak_23731_lociStitched	chr6	33557013	33558665	1	1653	2683.1784	351.05	14516	0
1_MACS_peak_20933_lociStitched	chr4	100009443	100011129	1	1687	1253.8782	353.8914	14517	0
1_MACS_peak_6943_lociStitched	chr12	110887143	110888797	1	1655	2424.764	157.4608	14518	0
1_MACS_peak_4126_lociStitched	chr10	126314894	126316575	1	1682	1498.4434	285.77	14519	0
1_MACS_peak_24079_lociStitched	chr6	72205238	72206908	1	1671	1998.656	276.051	14520	0
1_MACS_peak_9005_lociStitched	chr15	45940224	45941896	1	1673	1904.408	268.6904	14521	0
1_MACS_peak_18465_lociStitched	chr3	18781710	18783385	1	1676	1889.065	387.0925	14522	0
1_MACS_peak_10390_lociStitched	chr16	53737206	53738878	1	1673	1937.1792	318.1816	14523	0
1_MACS_peak_594_lociStitched	chr1	37129293	37130980	1	1688	1010.1756	268.7391	14524	0
1_MACS_peak_15595_lociStitched	chr2	161283828	161285498	1	1671	1953.232	267.868	14525	0
1_MACS_peak_24993_lociStitched	chr7	3082230	3083899	1	1670	1920.3514	200.1131	14526	0
1_MACS_peak_15700_lociStitched	chr2	172749897	172751553	1	1657	2413.9512	242.2728	14527	0
1_MACS_peak_8674_lociStitched	chr15	21967009	21968668	1	1660	2341.6785	266.7672	14528	0
1_MACS_peak_24060_lociStitched	chr6	67702411	67704086	1	1676	1718.885	262.4725	14529	0
1_MACS_peak_15426_lociStitched	chr2	133057691	133059333	1	1643	3007.6514	442.1906	14530	0
1_MACS_peak_20503_lociStitched	chr4	38868608	38870285	1	1678	1574.1999	222.7056	14531	0
1_MACS_peak_431_lociStitched	chr1	27985587	27987272	1	1686	1160.291	308.8605	14532	0
1_MACS_peak_28765_lociStitched	chr9	129915996	129917676	1	1681	1509.648	334.656	14533	0
1_MACS_peak_282_lociStitched	chr1	22117462	22119113	1	1652	2707.8051	402.5138	14534	0
1_MACS_peak_5993_lociStitched	chr12	25347604	25349233	1	1630	3225.42	355.4478	14535	0
1_MACS_peak_26831_lociStitched	chr8	28917614	28919286	1	1673	1762.1208	196.6272	14536	0
1_MACS_peak_1367_lociStitched	chr1	113614994	113616652	1	1659	2323.687	239.7468	14537	0
1_MACS_peak_1581_lociStitched	chr1	149604915	149606534	1	1620	3341.1303	250.6212	14538	0
1_MACS_peak_10420_lociStitched	chr16	57167999	57169661	1	1663	2239.3788	290.6838	14539	0
1_MACS_peak_10743_lociStitched	chr16	84732921	84734606	1	1686	968.875	167.6575	14540	0
1_MACS_peak_28572_lociStitched	chr9	112843084	112844762	1	1679	1561.379	303.5502	14541	0
1_MACS_peak_1065_lociStitched	chr1	78244618	78246277	1	1660	2280.9591	241.8822	14542	0
1_MACS_peak_17077_lociStitched	chr20	50776922	50778589	1	1668	2105.421	358.405	14543	0
1_MACS_peak_18120_lociStitched	chr22	41776839	41778506	1	1668	2046.2425	300.06	14544	0
1_MACS_peak_19596_lociStitched	chr3	141217066	141218745	1	1680	1579.6032	395.0687	14545	0
1_MACS_peak_15821_lociStitched	chr2	183836173	183837853	1	1681	1389.864	270.984	14546	0
2_MACS_peak_8304_lociStitched	chr14	71420189	71422641	2	1686	931.0244	182.1836	14547	0
1_MACS_peak_28156_lociStitched	chr9	67010024	67011674	1	1651	2501.73	205.095	14548	0
1_MACS_peak_14396_lociStitched	chr2	34153895	34155578	1	1684	1169.3484	283.7538	14549	0
1_MACS_peak_20561_lociStitched	chr4	46977309	46978983	1	1675	1716.687	297.4698	14550	0
1_MACS_peak_11166_lociStitched	chr17	19769900	19771564	1	1665	2026.0864	209.9968	14551	0
1_MACS_peak_16644_lociStitched	chr20	21105903	21107579	1	1677	1551.8084	272.1824	14552	0
1_MACS_peak_9346_lociStitched	chr15	74725462	74727134	1	1673	1647.0872	182.248	14553	0
1_MACS_peak_17313_lociStitched	chr21	26670231	26671911	1	1681	1355.928	331.8	14554	0
1_MACS_peak_18011_lociStitched	chr22	38301513	38303187	1	1675	1460.565	101.1096	14555	0
1_MACS_peak_16884_lociStitched	chr20	39304141	39305821	1	1681	1251.432	246.288	14556	0
1_MACS_peak_9894_lociStitched	chr16	4714448	4716122	1	1675	1699.6122	357.5664	14557	0
1_MACS_peak_25115_lociStitched	chr7	13096521	13098134	1	1614	3524.7276	371.4739	14558	0
1_MACS_peak_29350_lociStitched	chrX	48366307	48367973	1	1667	1881.9136	200.9196	14559	0
1_MACS_peak_27424_lociStitched	chr8	107620021	107621679	1	1659	2170.9852	194.1518	14560	0
1_MACS_peak_5575_lociStitched	chr11	125383602	125385270	1	1669	1907.6916	312.2496	14561	0
1_MACS_peak_21636_lociStitched	chr5	1535751	1537424	1	1674	1556.8938	192.5623	14562	0
1_MACS_peak_29670_lociStitched	chrX	101185911	101187507	1	1597	3644.1468	164.0688	14563	0
1_MACS_peak_23245_lociStitched	chr6	5723680	5725303	1	1624	3250.7067	324.7623	14564	0
1_MACS_peak_14900_lociStitched	chr2	74880641	74882317	1	1677	1509.7408	338.552	14565	0
1_MACS_peak_7860_lociStitched	chr14	20937250	20938908	1	1659	2137.162	183.3748	14566	0
1_MACS_peak_7110_lociStitched	chr12	123236750	123238416	1	1667	1799.6132	154.2716	14567	0
1_MACS_peak_26130_lociStitched	chr7	119345654	119347331	1	1678	1505.946	410.3619	14568	0
1_MACS_peak_5228_lociStitched	chr11	88680952	88682628	1	1677	1484.2656	336.3732	14569	0
1_MACS_peak_2297_lociStitched	chr1	202515117	202516792	1	1676	1724.58	524.4425	14570	0
1_MACS_peak_28788_lociStitched	chr9	130660969	130662647	1	1679	1229.4706	220.9926	14571	0
1_MACS_peak_8845_lociStitched	chr15	38350588	38352268	1	1681	1172.304	312.144	14572	0
1_MACS_peak_3883_lociStitched	chr10	103294987	103296665	1	1679	1331.3252	331.0694	14573	0
1_MACS_peak_13691_lociStitched	chr19	41968771	41970437	1	1667	1963.381	348.3606	14574	0
1_MACS_peak_10914_lociStitched	chr17	3921232	3922904	1	1673	1636.5536	302.9664	14575	0
1_MACS_peak_19999_lociStitched	chr3	183735003	183736617	1	1615	3540.6318	455.4708	14576	0
1_MACS_peak_10457_lociStitched	chr16	60009692	60011334	1	1643	2693.701	285.708	14577	0
