REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	25_0F2B_0229Kronos_MM1S-KB-3hr-1_H3K27me3_hs-dm_i07.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_11561_lociStitched	chr15	78911237	78913352	1	2116	2718.198	151.434
2_MACS_peak_31892_lociStitched	chr6	43970776	43972891	2	1237	1927.6109999999999	219.537
1_MACS_peak_4863_lociStitched	chr1	159903769	159905883	1	2115	2608.8874	334.85760000000005
1_MACS_peak_37654_lociStitched	chr9	141121692	141123805	1	2114	3681.6911999999998	1894.5158
3_MACS_peak_10625_lociStitched	chr14	104546567	104548679	3	1687	2063.0016	68.4288
2_MACS_peak_10106_lociStitched	chr13	112996660	112998771	2	1494	1766.4848	256.4865
3_MACS_peak_19664_lociStitched	chr19	18489426	18491537	3	1090	1740.3084000000001	247.62030000000001
3_MACS_peak_22795_lociStitched	chr2	96459644	96461755	3	1168	1419.6475	203.5004
3_MACS_peak_29646_lociStitched	chr4	4406668	4408779	3	1197	1547.9962999999998	178.5906
2_MACS_peak_15869_lociStitched	chr17	64958502	64960612	2	2009	1978.758	221.761
2_MACS_peak_13510_lociStitched	chr16	88201642	88203751	2	1546	1745.8301999999999	116.2059
2_MACS_peak_22738_lociStitched	chr2	74775076	74777185	2	2065	2366.9307000000003	174.83610000000002
3_MACS_peak_28575_lociStitched	chr3	11057451	11059558	3	1879	2095.8329	186.0481
2_MACS_peak_25111_lociStitched	chr20	60350975	60353081	2	1624	1903.1922	205.5456
3_MACS_peak_35007_lociStitched	chr8	142700733	142702839	3	1894	1933.9398	160.2666
1_MACS_peak_15288_lociStitched	chr17	41924989	41927094	1	2106	2630.408	183.556
2_MACS_peak_24878_lociStitched	chr20	58203038	58205143	2	1500	1744.624	197.44899999999998
2_MACS_peak_16665_lociStitched	chr17	76477623	76479727	2	1168	1785.4544	162.2184
3_MACS_peak_19827_lociStitched	chr19	30217707	30219811	3	1450	1624.7087999999999	222.81359999999998
1_MACS_peak_5156_lociStitched	chr1	212872569	212874672	1	2104	2691.84	343.4199
2_MACS_peak_5899_lociStitched	chr10	99472683	99474786	2	1428	1695.018	167.1885
1_MACS_peak_28481_lociStitched	chr22	51001645	51003748	1	2104	1867.0434	297.3642
2_MACS_peak_8583_lociStitched	chr11	74441038	74443140	2	2045	2047.9786000000001	152.6052
3_MACS_peak_19358_lociStitched	chr19	17038317	17040419	3	1661	1694.8426	205.1552
4_MACS_peak_6056_lociStitched	chr10	102859806	102861907	4	1642	1689.2040000000002	247.0776
2_MACS_peak_11254_lociStitched	chr15	74090622	74092723	2	1633	2202.4783	179.6355
3_MACS_peak_16005_lociStitched	chr17	71586285	71588386	3	1134	1549.2774000000002	181.9466
3_MACS_peak_13354_lociStitched	chr16	87080529	87082629	3	986	1417.08	108.14999999999999
2_MACS_peak_21594_lociStitched	chr19	49224807	49226906	2	1324	1691.3742	239.49589999999998
2_MACS_peak_30490_lociStitched	chr4	47790609	47792708	2	1794	1852.3674999999998	213.6782
2_MACS_peak_31410_lociStitched	chr5	180595282	180597380	2	1408	1700.6388	252.5992
2_MACS_peak_5216_lociStitched	chr1	228401818	228403915	2	2042	2359.125	265.48019999999997
3_MACS_peak_19068_lociStitched	chr19	14710576	14712673	3	1256	1450.4949	141.96689999999998
2_MACS_peak_9051_lociStitched	chr11	133824410	133826505	2	1697	1892.4134999999999	162.153
3_MACS_peak_12069_lociStitched	chr16	3612981	3615074	3	1638	1648.6561	220.8115
3_MACS_peak_12530_lociStitched	chr16	49697529	49699622	3	1411	1647.6096	81.83630000000001
1_MACS_peak_5177_lociStitched	chr1	226736357	226738449	1	2093	4840.6788	245.80999999999997
1_MACS_peak_6803_lociStitched	chr11	1133614	1135706	1	2093	2684.8728	252.7136
2_MACS_peak_8970_lociStitched	chr11	119896724	119898816	2	1712	2028.194	107.5288
3_MACS_peak_31342_lociStitched	chr5	179887433	179889525	3	1637	1659.1652000000001	289.95120000000003
3_MACS_peak_1465_lociStitched	chr1	8286580	8288671	3	1617	1825.6521	171.2529
2_MACS_peak_7220_lociStitched	chr11	44749899	44751990	2	1528	1871.445	135.915
3_MACS_peak_31282_lociStitched	chr5	178931203	178933293	3	1231	1452.55	130.416
2_MACS_peak_7126_lociStitched	chr11	8288535	8290624	2	1953	2304.167	152.07920000000001
4_MACS_peak_24915_lociStitched	chr20	59626063	59628151	4	1634	1691.0711999999999	191.2608
3_MACS_peak_1819_lociStitched	chr1	11465137	11467224	3	1061	1520.3795	181.1516
3_MACS_peak_26741_lociStitched	chr22	27958115	27960202	3	1232	1473.422	148.177
2_MACS_peak_5210_lociStitched	chr1	228248685	228250771	2	2041	2142.1133999999997	221.11599999999999
3_MACS_peak_18584_lociStitched	chr19	10057099	10059185	3	1272	1424.5294	168.7574
2_MACS_peak_24754_lociStitched	chr20	57847454	57849540	2	1879	1811.2738	190.869
2_MACS_peak_5304_lociStitched	chr10	830636	832721	2	1851	2387.5335	131.5635
2_MACS_peak_27426_lociStitched	chr22	43506064	43508149	2	2020	2217.189	113.2155
3_MACS_peak_1242_lociStitched	chr1	7339131	7341214	3	1293	1451.8509999999999	193.9273
2_MACS_peak_2524_lociStitched	chr1	18491462	18493545	2	1218	1619.5325	146.6432
1_MACS_peak_6334_lociStitched	chr10	133945750	133947833	1	2084	2289.217	139.76930000000002
1_MACS_peak_31807_lociStitched	chr6	37666355	37668438	1	2084	2625.8298	344.73650000000004
2_MACS_peak_11725_lociStitched	chr16	120303	122385	2	1670	1966.0326	212.1558
3_MACS_peak_37810_lociStitched	chrX	153409036	153411118	3	1443	1273.5594	65.3748
1_MACS_peak_7254_lociStitched	chr11	46259053	46261134	1	2082	2195.6630999999998	322.555
2_MACS_peak_7690_lociStitched	chr11	66156094	66158174	2	1841	1711.84	189.28
3_MACS_peak_12525_lociStitched	chr16	49563932	49566012	3	1095	1508.6239999999998	192.19199999999998
2_MACS_peak_23305_lociStitched	chr2	241329906	241331986	2	1357	1670.032	68.016
2_MACS_peak_1436_lociStitched	chr1	8000907	8002986	2	1814	2302.2846	208.73160000000001
3_MACS_peak_22843_lociStitched	chr2	113192245	113194324	3	1857	1821.8276999999998	179.8335
2_MACS_peak_26867_lociStitched	chr22	30909879	30911957	2	1269	1732.8442	174.3442
1_MACS_peak_30391_lociStitched	chr4	8749026	8751104	1	2079	1973.2688	145.6678
1_MACS_peak_35042_lociStitched	chr8	142833262	142835340	1	2079	2482.171	108.47160000000001
3_MACS_peak_12773_lociStitched	chr16	84448539	84450615	3	1649	1431.402	141.9984
2_MACS_peak_20698_lociStitched	chr19	41628519	41630594	2	1186	1597.5425	121.18
1_MACS_peak_26910_lociStitched	chr22	31520389	31522464	1	2076	2166.0925	170.15
2_MACS_peak_32451_lociStitched	chr7	5125651	5127726	2	2024	1924.77	170.565
2_MACS_peak_34589_lociStitched	chr8	11810173	11812248	2	1806	2151.3599999999997	183.43
2_MACS_peak_17243_lociStitched	chr18	5894128	5896202	2	1240	1517.7532	196.4078
1_MACS_peak_7143_lociStitched	chr11	17373326	17375399	1	2074	2212.0982999999997	294.9879
3_MACS_peak_11641_lociStitched	chr15	89415403	89417475	3	1651	1454.3368	129.0856
1_MACS_peak_18889_lociStitched	chr19	13709464	13711536	1	2073	2620.6656	168.6608
2_MACS_peak_19347_lociStitched	chr19	17019494	17021566	2	1695	1901.2672	189.588
3_MACS_peak_6134_lociStitched	chr10	114927609	114929680	3	1499	1562.9837	235.8869
2_MACS_peak_11203_lociStitched	chr15	66444858	66446929	2	1476	1964.7576999999999	207.5142
2_MACS_peak_1144_lociStitched	chr1	7059971	7062040	2	1271	1581.5436	129.9332
3_MACS_peak_3732_lociStitched	chr1	30178096	30180165	3	1600	2030.7235	152.4853
4_MACS_peak_10215_lociStitched	chr13	114023136	114025205	4	1589	1513.8873	188.07209999999998
3_MACS_peak_12064_lociStitched	chr16	3303493	3305562	3	2047	2160.2429	153.31289999999998
1_MACS_peak_3647_lociStitched	chr1	29803803	29805871	1	2069	2748.5788	246.5056
2_MACS_peak_29780_lociStitched	chr4	6566795	6568863	2	1924	1776.8256	173.2984
2_MACS_peak_11680_lociStitched	chr15	96897634	96899701	2	1661	1891.5117	162.0528
1_MACS_peak_13383_lociStitched	chr16	87584592	87586659	1	2068	1911.9750000000001	73.1718
2_MACS_peak_11057_lociStitched	chr15	22543282	22545348	2	1994	1966.2122	310.933
3_MACS_peak_32044_lociStitched	chr6	169246071	169248137	3	1245	1079.8982	66.9384
2_MACS_peak_32540_lociStitched	chr7	26424840	26426906	2	1346	2014.5566	271.2658
2_MACS_peak_34485_lociStitched	chr8	7467962	7470028	2	1558	1246.2112	324.5686
3_MACS_peak_1968_lociStitched	chr1	12612296	12614361	3	1226	1552.2605	195.55550000000002
3_MACS_peak_22424_lociStitched	chr2	556203	558266	3	1089	1522.494	174.32350000000002
1_MACS_peak_22569_lociStitched	chr2	25390533	25392594	1	2062	2555.8460999999998	129.6369
3_MACS_peak_22071_lociStitched	chr19	54807709	54809768	3	1458	1604.7846	165.33769999999998
2_MACS_peak_28822_lociStitched	chr3	40227489	40229548	2	1793	1841.1578	308.2323
2_MACS_peak_29259_lociStitched	chr3	187460066	187462125	2	1515	1708.3523	370.2082
2_MACS_peak_4121_lociStitched	chr1	32122845	32124903	2	1961	2058.0	241.60920000000002
1_MACS_peak_35811_lociStitched	chr9	92219848	92221906	1	2059	2993.361	380.3184
2_MACS_peak_35858_lociStitched	chr9	116879858	116881916	2	1212	1762.8828	194.481
2_MACS_peak_23609_lociStitched	chr20	3073132	3075189	2	1996	2436.1050999999998	164.56
1_MACS_peak_2065_lociStitched	chr1	16841495	16843551	1	2057	2802.7392	822.4000000000001
2_MACS_peak_8416_lociStitched	chr11	70875503	70877559	2	1692	1634.7256	199.43200000000002
2_MACS_peak_12312_lociStitched	chr16	28329211	28331267	2	1900	2081.4944	186.8904
2_MACS_peak_19726_lociStitched	chr19	19316417	19318472	2	1730	2191.041	179.196
3_MACS_peak_5822_lociStitched	chr10	73557752	73559806	3	1237	1485.042	148.5042
2_MACS_peak_25424_lociStitched	chr20	62489167	62491221	2	1810	1836.276	179.725
1_MACS_peak_29284_lociStitched	chr3	195344050	195346104	1	2055	2639.5953999999997	386.7682
2_MACS_peak_33631_lociStitched	chr7	155672046	155674098	2	1841	1870.8084	226.5408
3_MACS_peak_33770_lociStitched	chr7	157102050	157104101	3	1223	1353.4549000000002	190.3328
3_MACS_peak_8628_lociStitched	chr11	75903929	75905979	3	1604	1445.455	127.91999999999999
1_MACS_peak_27476_lociStitched	chr22	43782662	43784711	1	2050	2228.0825999999997	287.2698
3_MACS_peak_1985_lociStitched	chr1	13838746	13840794	3	1371	1606.8608	79.4624
2_MACS_peak_17257_lociStitched	chr18	12910888	12912936	2	1822	1989.4272	244.736
1_MACS_peak_3823_lociStitched	chr1	30518800	30520846	1	2047	2024.9262	182.2986
2_MACS_peak_20103_lociStitched	chr19	35484788	35486833	2	1186	1492.441	189.9805
2_MACS_peak_11522_lociStitched	chr15	78128477	78130520	2	2043	2135.9565000000002	147.91320000000002
3_MACS_peak_30065_lociStitched	chr4	7777313	7779356	3	1647	1815.6141	184.2786
1_MACS_peak_30605_lociStitched	chr5	404048	406090	1	2043	2235.5816	140.6938
1_MACS_peak_32723_lociStitched	chr7	73398956	73400998	1	2043	2491.6484	204.4042
2_MACS_peak_14228_lociStitched	chr17	6597408	6599448	2	1858	1808.4599999999998	197.268
2_MACS_peak_15898_lociStitched	chr17	71343564	71345604	2	1949	1978.8	169.52399999999997
2_MACS_peak_30909_lociStitched	chr5	134913085	134915125	2	1972	2195.04	141.372
2_MACS_peak_9065_lociStitched	chr11	133894835	133896874	2	1451	1468.6917	120.70880000000001
3_MACS_peak_23743_lociStitched	chr20	30621325	30623364	3	1930	2091.6062	186.16070000000002
2_MACS_peak_18596_lociStitched	chr19	10098471	10100509	2	1502	1927.7441999999999	171.8034
2_MACS_peak_26875_lociStitched	chr22	30942712	30944750	2	1738	2132.767	146.53220000000002
2_MACS_peak_9747_lociStitched	chr12	53368906	53370943	2	1674	1864.2624	160.3119
3_MACS_peak_29676_lociStitched	chr4	6241212	6243248	3	1581	1596.6312	257.55400000000003
3_MACS_peak_23287_lociStitched	chr2	241186953	241188988	3	1016	1110.296	49.8575
2_MACS_peak_30912_lociStitched	chr5	137782324	137784359	2	1099	1456.4495	153.846
3_MACS_peak_4614_lociStitched	chr1	110008814	110010848	3	1307	1437.6312	76.6818
2_MACS_peak_22427_lociStitched	chr2	562857	564891	2	1498	1515.9402	98.4456
3_MACS_peak_13384_lociStitched	chr16	87587770	87589801	3	1218	1564.2762	121.25070000000001
3_MACS_peak_18571_lociStitched	chr19	10028435	10030466	3	1787	2010.2838	182.9931
2_MACS_peak_20579_lociStitched	chr19	40972401	40974431	2	1771	1697.689	267.757
2_MACS_peak_31404_lociStitched	chr5	180556663	180558693	2	1926	2148.146	156.107
1_MACS_peak_14239_lociStitched	chr17	6615616	6617645	1	2030	2192.7403	127.0154
2_MACS_peak_30665_lociStitched	chr5	989741	991770	2	2026	2124.9716999999996	157.4504
1_MACS_peak_14186_lociStitched	chr17	6331506	6333533	1	2028	2733.2068	199.6595
3_MACS_peak_33528_lociStitched	chr7	155208714	155210741	3	1771	1797.3409000000001	268.1721
1_MACS_peak_30923_lociStitched	chr5	139075816	139077842	1	2027	2686.2734	258.72020000000003
2_MACS_peak_30685_lociStitched	chr5	1100907	1102932	2	1027	1415.475	134.46
3_MACS_peak_11961_lociStitched	chr16	2793725	2795749	3	1869	1821.6000000000001	222.8424
4_MACS_peak_9376_lociStitched	chr12	6882001	6884024	4	1582	1695.274	75.8625
2_MACS_peak_7113_lociStitched	chr11	3600428	3602450	2	1917	2231.277	233.7432
2_MACS_peak_22373_lociStitched	chr19	56564594	56566616	2	1709	1778.7534	183.5976
2_MACS_peak_31588_lociStitched	chr6	32101185	32103207	2	1703	1653.1872	218.1738
3_MACS_peak_2661_lociStitched	chr1	18835609	18837628	3	1617	1771.6725	216.2349
2_MACS_peak_28156_lociStitched	chr22	48828573	48830592	2	1557	1801.1499000000001	184.1328
1_MACS_peak_15473_lociStitched	chr17	44059885	44061903	1	2019	2737.6188	177.98760000000001
3_MACS_peak_28242_lociStitched	chr22	49439349	49441367	3	1795	1862.4122000000002	103.5234
2_MACS_peak_30034_lociStitched	chr4	7687081	7689098	2	1845	1766.892	117.18769999999999
2_MACS_peak_8830_lociStitched	chr11	118009270	118011286	2	1582	1388.2176	244.3392
3_MACS_peak_36064_lociStitched	chr9	131167274	131169289	3	1565	1700.6599999999999	129.9675
2_MACS_peak_25580_lociStitched	chr21	43046021	43048035	2	1177	1770.5074	294.044
2_MACS_peak_7741_lociStitched	chr11	66668489	66670502	2	1856	1873.4991	262.49519999999995
2_MACS_peak_8392_lociStitched	chr11	70804881	70806894	2	1950	1959.6555	160.8387
3_MACS_peak_19291_lociStitched	chr19	16034332	16036345	3	1138	1502.1006	175.3323
3_MACS_peak_266_lociStitched	chr1	2483355	2485367	3	1465	1405.7844	92.1496
1_MACS_peak_1889_lociStitched	chr1	11660900	11662912	1	2013	1937.7572	150.0952
2_MACS_peak_5054_lociStitched	chr1	204117028	204119040	2	1036	1649.2364	179.87279999999998
3_MACS_peak_31985_lociStitched	chr6	150310340	150312352	3	1570	1572.1768	113.678
3_MACS_peak_14611_lociStitched	chr17	18052607	18054618	3	1645	1839.2605999999998	180.78889999999998
2_MACS_peak_23188_lociStitched	chr2	232259747	232261758	2	1827	1739.7160999999999	117.0402
2_MACS_peak_24399_lociStitched	chr20	56357420	56359431	2	1802	1652.8409	208.9429
2_MACS_peak_29227_lociStitched	chr3	184255984	184257995	2	1872	2104.9137	239.1079
2_MACS_peak_11988_lociStitched	chr16	2914869	2916879	2	1270	1447.2	148.539
1_MACS_peak_18092_lociStitched	chr19	6108279	6110289	1	2011	1861.059	158.589
3_MACS_peak_23457_lociStitched	chr2	241864761	241866770	3	1144	1446.6808999999998	98.64189999999999
1_MACS_peak_12585_lociStitched	chr16	56659093	56661100	1	2008	3141.9584999999997	84.6954
2_MACS_peak_1135_lociStitched	chr1	7034398	7036404	2	1254	1745.22	201.8036
1_MACS_peak_1993_lociStitched	chr1	15478756	15480762	1	2007	2280.0196	296.2862
2_MACS_peak_24819_lociStitched	chr20	58019150	58021156	2	1813	1883.6339999999998	201.00119999999998
2_MACS_peak_8528_lociStitched	chr11	71280666	71282671	2	1097	1408.3120000000001	179.24699999999999
1_MACS_peak_26838_lociStitched	chr22	30792915	30794920	1	2006	2891.0095	240.8005
3_MACS_peak_27498_lociStitched	chr22	43847942	43849947	3	1561	1510.567	136.1395
2_MACS_peak_34194_lociStitched	chr8	514166	516170	2	1207	1430.0544	126.45240000000001
3_MACS_peak_13272_lociStitched	chr16	86540315	86542318	3	1305	1559.1352	48.4726
2_MACS_peak_3824_lociStitched	chr1	30523844	30525844	2	1156	1752.8	179.60000000000002
3_MACS_peak_36583_lociStitched	chr9	135435643	135437642	3	1740	1712.1435000000001	203.6981
2_MACS_peak_7905_lociStitched	chr11	69039853	69041851	2	1069	1721.277	196.2036
2_MACS_peak_14203_lociStitched	chr17	6377361	6379359	2	1149	1453.3452000000002	185.4144
3_MACS_peak_6033_lociStitched	chr10	102641036	102643032	3	1221	1508.3772000000001	153.8916
2_MACS_peak_21301_lociStitched	chr19	47804723	47806719	2	1546	1622.5484	181.8356
2_MACS_peak_24103_lociStitched	chr20	44885728	44887724	2	1588	1695.4024000000002	236.7256
2_MACS_peak_4867_lociStitched	chr1	160038060	160040055	2	1239	1952.1075	305.4345
2_MACS_peak_23592_lociStitched	chr20	2517479	2519474	2	1217	1314.9045	157.4055
1_MACS_peak_29536_lociStitched	chr4	3582801	3584796	1	1996	2268.315	256.55699999999996
3_MACS_peak_32672_lociStitched	chr7	73032067	73034062	3	1555	1639.2915	181.14600000000002
2_MACS_peak_36960_lociStitched	chr9	137461596	137463591	2	1853	2057.4435000000003	164.1885
2_MACS_peak_23016_lociStitched	chr2	171670234	171672228	2	1937	1864.7888	294.9126
2_MACS_peak_28858_lociStitched	chr3	48444058	48446052	2	1078	1614.7412	239.0806
2_MACS_peak_9410_lociStitched	chr12	49210029	49212022	2	1946	1851.8956	211.85590000000002
2_MACS_peak_35913_lociStitched	chr9	124446375	124448368	2	1195	1723.1478	208.6671
3_MACS_peak_1626_lociStitched	chr1	9450998	9452990	3	1174	1514.7168	183.0648
1_MACS_peak_12624_lociStitched	chr16	58060172	58062164	1	1993	2000.5656	143.42399999999998
2_MACS_peak_3033_lociStitched	chr1	20782049	20784040	2	1479	1765.8179	152.3115
2_MACS_peak_6483_lociStitched	chr10	134765011	134767002	2	1691	1599.1712	83.4229
2_MACS_peak_28729_lociStitched	chr3	13897887	13899878	2	1383	1398.6775	221.20010000000002
2_MACS_peak_29109_lociStitched	chr3	126817972	126819963	2	1038	1297.7338000000002	141.5601
2_MACS_peak_8906_lociStitched	chr11	119386588	119388578	2	1297	1552.797	209.74599999999998
2_MACS_peak_31210_lociStitched	chr5	177712680	177714669	2	1956	2308.4334000000003	234.3042
2_MACS_peak_5191_lociStitched	chr1	228136061	228138049	2	1184	1478.2768	128.4248
1_MACS_peak_32522_lociStitched	chr7	6570155	6572143	1	1989	2050.8208	155.8592
2_MACS_peak_15684_lociStitched	chr17	48205803	48207790	2	1898	2843.7944	170.6833
2_MACS_peak_35628_lociStitched	chr8	145639573	145641560	2	1849	1754.3223	128.1615
2_MACS_peak_30543_lociStitched	chr4	154356307	154358293	2	1003	1778.8602	237.7242
4_MACS_peak_8001_lociStitched	chr11	69577191	69579176	4	1771	1736.478	127.6355
2_MACS_peak_15781_lociStitched	chr17	58195360	58197345	2	1178	1222.76	216.762
2_MACS_peak_36964_lociStitched	chr9	137476727	137478711	2	1950	2279.8144	128.7616
1_MACS_peak_22368_lociStitched	chr19	56538238	56540221	1	1984	2213.2263000000003	189.7731
2_MACS_peak_13143_lociStitched	chr16	85754673	85756654	2	1187	1402.3499	79.6362
3_MACS_peak_8193_lociStitched	chr11	70277676	70279655	3	1686	1749.0402000000001	132.3951
3_MACS_peak_28279_lociStitched	chr22	49577857	49579836	3	1484	1635.6435000000001	107.65759999999999
1_MACS_peak_4883_lociStitched	chr1	165322947	165324925	1	1979	2337.6004	202.5472
3_MACS_peak_11040_lociStitched	chr14	107249696	107251674	3	1730	1756.2662	82.87819999999999
3_MACS_peak_14594_lociStitched	chr17	17269200	17271178	3	1543	1856.1552	260.50260000000003
3_MACS_peak_13507_lociStitched	chr16	88191792	88193769	3	1776	1630.8273	106.56030000000001
2_MACS_peak_19136_lociStitched	chr19	15181183	15183160	2	1001	1292.7603000000001	195.723
2_MACS_peak_25517_lociStitched	chr21	36041294	36043271	2	1969	2498.1372	116.04990000000001
3_MACS_peak_11946_lociStitched	chr16	2381972	2383948	3	1706	1663.3968	167.3672
2_MACS_peak_31870_lociStitched	chr6	42014580	42016556	2	1970	2347.488	346.1952
2_MACS_peak_3809_lociStitched	chr1	30432874	30434849	2	1797	1907.2575	77.22250000000001
3_MACS_peak_10286_lociStitched	chr14	24522740	24524715	3	1187	1544.055	59.8425
2_MACS_peak_21921_lociStitched	chr19	51088870	51090845	2	1161	1602.3175	170.64000000000001
2_MACS_peak_11484_lociStitched	chr15	77996652	77998626	2	1441	1545.2472	154.1694
2_MACS_peak_26548_lociStitched	chr22	25490699	25492671	2	1337	1533.8216	97.2196
2_MACS_peak_6561_lociStitched	chr10	134923207	134925178	2	1174	1328.2569	145.85399999999998
3_MACS_peak_19071_lociStitched	chr19	14718955	14720925	3	1409	1602.989	139.082
1_MACS_peak_36341_lociStitched	chr9	133374009	133375977	1	1969	2093.7552	187.1568
2_MACS_peak_17497_lociStitched	chr19	1458302	1460269	2	1896	1942.6092	173.2927
2_MACS_peak_22862_lociStitched	chr2	114334750	114336717	2	1916	1948.3135000000002	281.6744
2_MACS_peak_33389_lociStitched	chr7	151572087	151574054	2	1928	2226.8407	268.8889
2_MACS_peak_20119_lociStitched	chr19	35549891	35551856	2	1244	1809.3719999999998	120.8475
2_MACS_peak_29793_lociStitched	chr4	6761970	6763935	2	988	1597.938	226.17149999999998
2_MACS_peak_58_lociStitched	chr1	952250	954214	2	998	1321.7720000000002	143.1756
2_MACS_peak_12252_lociStitched	chr16	25078317	25080280	2	1239	1546.0588	270.6977
