GENE_ID	locusLine	bin_1_07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14.bam
1_MACS_peak_19414_lociStitched	chr22(.):36924295-36926534	1.3548
2_MACS_peak_19415_lociStitched	chr22(.):37171346-37178612	0.4171
1_MACS_peak_19417_lociStitched	chr22(.):37235200-37236759	0.8815
2_MACS_peak_19418_lociStitched	chr22(.):37249029-37258126	0.9924
1_MACS_peak_19420_lociStitched	chr22(.):37268804-37271237	1.8521
1_MACS_peak_19421_lociStitched	chr22(.):37296994-37298493	0.7099
1_MACS_peak_19422_lociStitched	chr22(.):37308761-37311847	2.4489
1_MACS_peak_19423_lociStitched	chr22(.):37324517-37327533	1.5017
1_MACS_peak_19424_lociStitched	chr22(.):37335861-37338007	1.3711
1_MACS_peak_19425_lociStitched	chr22(.):37373295-37374671	0.8403
1_MACS_peak_19426_lociStitched	chr22(.):37414620-37416844	1.1489
1_MACS_peak_19427_lociStitched	chr22(.):37557902-37559313	0.6722
2_MACS_peak_19428_lociStitched	chr22(.):37589286-37596305	0.8604
4_MACS_peak_19430_lociStitched	chr22(.):37610218-37642316	2.1174
1_MACS_peak_19434_lociStitched	chr22(.):37662432-37664798	1.5936
1_MACS_peak_19435_lociStitched	chr22(.):37677724-37681851	1.5694
1_MACS_peak_19436_lociStitched	chr22(.):37827566-37828763	0.459
1_MACS_peak_19437_lociStitched	chr22(.):37879458-37883349	1.9792
2_MACS_peak_19438_lociStitched	chr22(.):37934577-37938946	0.553
1_MACS_peak_19440_lociStitched	chr22(.):38002951-38006395	1.7298
1_MACS_peak_19441_lociStitched	chr22(.):38023243-38024330	0.4823
2_MACS_peak_19442_lociStitched	chr22(.):38032002-38037043	0.8572
1_MACS_peak_19444_lociStitched	chr22(.):38053692-38055922	0.6751
2_MACS_peak_19445_lociStitched	chr22(.):38067744-38074003	1.5488
1_MACS_peak_19447_lociStitched	chr22(.):38080334-38083344	1.2049
1_MACS_peak_19448_lociStitched	chr22(.):38140998-38143670	1.9838
1_MACS_peak_19449_lociStitched	chr22(.):38213493-38214515	0.6944
2_MACS_peak_19450_lociStitched	chr22(.):38239519-38246173	0.645
1_MACS_peak_19452_lociStitched	chr22(.):38291479-38293541	0.997
1_MACS_peak_19453_lociStitched	chr22(.):38301403-38303418	0.8628
1_MACS_peak_19454_lociStitched	chr22(.):38349284-38350539	0.8089
1_MACS_peak_19455_lociStitched	chr22(.):38452685-38454336	3.1472
1_MACS_peak_19456_lociStitched	chr22(.):38463842-38467464	2.2427
1_MACS_peak_19457_lociStitched	chr22(.):38500638-38501656	0.5676
1_MACS_peak_19458_lociStitched	chr22(.):38572329-38578769	2.3297
2_MACS_peak_19459_lociStitched	chr22(.):38594472-38600239	1.009
2_MACS_peak_19461_lociStitched	chr22(.):38609702-38615676	0.5425
2_MACS_peak_19463_lociStitched	chr22(.):38638299-38647635	1.2622
1_MACS_peak_19465_lociStitched	chr22(.):38655510-38658630	1.1809
2_MACS_peak_19466_lociStitched	chr22(.):38667331-38673311	1.1893
2_MACS_peak_19468_lociStitched	chr22(.):38700748-38714982	1.3265
1_MACS_peak_19470_lociStitched	chr22(.):38769210-38772200	1.975
2_MACS_peak_19471_lociStitched	chr22(.):38781971-38797130	1.724
2_MACS_peak_19473_lociStitched	chr22(.):38900377-38909660	2.3832
1_MACS_peak_19475_lociStitched	chr22(.):38965277-38967815	1.8345
1_MACS_peak_19476_lociStitched	chr22(.):38978353-38980272	0.4595
1_MACS_peak_19477_lociStitched	chr22(.):39051819-39054016	2.9586
2_MACS_peak_19478_lociStitched	chr22(.):39095797-39103858	1.5056
1_MACS_peak_19480_lociStitched	chr22(.):39146009-39153505	3.8518
1_MACS_peak_19481_lociStitched	chr22(.):39189416-39190971	0.5934
1_MACS_peak_19482_lociStitched	chr22(.):39265417-39271546	2.8282
1_MACS_peak_19483_lociStitched	chr22(.):39295979-39299021	1.2804
1_MACS_peak_19484_lociStitched	chr22(.):39336648-39338583	0.9763
1_MACS_peak_19485_lociStitched	chr22(.):39349112-39351679	1.7325
2_MACS_peak_19486_lociStitched	chr22(.):39362362-39370596	0.7873
2_MACS_peak_19488_lociStitched	chr22(.):39377014-39386307	2.7418
1_MACS_peak_19490_lociStitched	chr22(.):39398371-39400296	1.3303
3_MACS_peak_19491_lociStitched	chr22(.):39409144-39422025	1.7289
3_MACS_peak_19494_lociStitched	chr22(.):39431693-39441463	0.8573
2_MACS_peak_19497_lociStitched	chr22(.):39458837-39474340	1.8464
2_MACS_peak_19499_lociStitched	chr22(.):39487627-39496403	1.0213
1_MACS_peak_19501_lociStitched	chr22(.):39508915-39515024	1.1808
3_MACS_peak_19502_lociStitched	chr22(.):39539601-39549773	1.6764
1_MACS_peak_19505_lociStitched	chr22(.):39566609-39567916	1.0036
1_MACS_peak_19506_lociStitched	chr22(.):39620454-39621205	0.4588
3_MACS_peak_19507_lociStitched	chr22(.):39631416-39641367	0.6535
1_MACS_peak_19510_lociStitched	chr22(.):39648304-39653436	2.508
1_MACS_peak_19511_lociStitched	chr22(.):39661161-39663897	2.0976
1_MACS_peak_19512_lociStitched	chr22(.):39672679-39674289	0.5207
1_MACS_peak_19513_lociStitched	chr22(.):39692944-39693956	0.4676
1_MACS_peak_19514_lociStitched	chr22(.):39711807-39716842	2.0464
3_MACS_peak_19515_lociStitched	chr22(.):39783980-39796996	0.9384
1_MACS_peak_19518_lociStitched	chr22(.):39814075-39815662	0.6771
3_MACS_peak_19519_lociStitched	chr22(.):39823073-39846473	3.4737
2_MACS_peak_19522_lociStitched	chr22(.):39861905-39870316	2.202
1_MACS_peak_19524_lociStitched	chr22(.):39897444-39899397	1.0478
4_MACS_peak_19525_lociStitched	chr22(.):39911112-39929623	1.1072
1_MACS_peak_19529_lociStitched	chr22(.):39962777-39964264	0.629
1_MACS_peak_19530_lociStitched	chr22(.):40270904-40271877	0.5483
2_MACS_peak_19531_lociStitched	chr22(.):40352440-40358330	0.4558
2_MACS_peak_19533_lociStitched	chr22(.):40439438-40448203	0.9771
1_MACS_peak_19535_lociStitched	chr22(.):40503056-40504673	0.7694
1_MACS_peak_19536_lociStitched	chr22(.):40572274-40576439	1.6052
3_MACS_peak_19537_lociStitched	chr22(.):40597765-40613212	0.3784
1_MACS_peak_19540_lociStitched	chr22(.):40632985-40635089	0.5119
1_MACS_peak_19541_lociStitched	chr22(.):40696635-40697687	0.4957
1_MACS_peak_19542_lociStitched	chr22(.):40741247-40743746	1.1747
1_MACS_peak_19543_lociStitched	chr22(.):40765971-40767325	0.9291
1_MACS_peak_19544_lociStitched	chr22(.):40831311-40833447	0.891
1_MACS_peak_19545_lociStitched	chr22(.):40887349-40889585	0.8112
1_MACS_peak_19546_lociStitched	chr22(.):41031713-41034001	1.0654
2_MACS_peak_19547_lociStitched	chr22(.):41042076-41049101	1.4103
1_MACS_peak_19549_lociStitched	chr22(.):41078527-41079531	0.3888
1_MACS_peak_19550_lociStitched	chr22(.):41213022-41215794	1.1399
1_MACS_peak_19551_lociStitched	chr22(.):41251642-41253884	3.9268
1_MACS_peak_19552_lociStitched	chr22(.):41345992-41348934	2.7368
1_MACS_peak_19553_lociStitched	chr22(.):41416688-41419379	3.1302
1_MACS_peak_19554_lociStitched	chr22(.):41464217-41466328	2.3434
1_MACS_peak_19555_lociStitched	chr22(.):41486496-41489533	3.8309
1_MACS_peak_19556_lociStitched	chr22(.):41592871-41594210	0.4759
1_MACS_peak_19557_lociStitched	chr22(.):41600898-41602159	0.7493
1_MACS_peak_19558_lociStitched	chr22(.):41613148-41614600	0.6747
1_MACS_peak_19559_lociStitched	chr22(.):41633128-41634342	0.756
1_MACS_peak_19560_lociStitched	chr22(.):41681053-41683497	1.3139
1_MACS_peak_19561_lociStitched	chr22(.):41696796-41699110	0.8527
1_MACS_peak_19562_lociStitched	chr22(.):41776644-41778638	1.0331
1_MACS_peak_19563_lociStitched	chr22(.):41808215-41811195	3.5562
1_MACS_peak_19564_lociStitched	chr22(.):41839719-41845452	3.2045
1_MACS_peak_19565_lociStitched	chr22(.):41864020-41865957	2.495
1_MACS_peak_19566_lociStitched	chr22(.):41939586-41940803	0.7188
1_MACS_peak_19567_lociStitched	chr22(.):41953455-41954302	0.5342
1_MACS_peak_19568_lociStitched	chr22(.):41984591-41986930	0.7965
1_MACS_peak_19569_lociStitched	chr22(.):42014609-42018454	1.2518
1_MACS_peak_19570_lociStitched	chr22(.):42050272-42051306	0.5286
1_MACS_peak_19571_lociStitched	chr22(.):42062169-42063862	1.41
2_MACS_peak_19572_lociStitched	chr22(.):42077978-42085675	0.5742
2_MACS_peak_19574_lociStitched	chr22(.):42141459-42151454	2.0459
1_MACS_peak_19576_lociStitched	chr22(.):42176427-42178482	1.0849
1_MACS_peak_19577_lociStitched	chr22(.):42195385-42198086	1.6177
2_MACS_peak_19578_lociStitched	chr22(.):42223234-42230680	1.3158
1_MACS_peak_19580_lociStitched	chr22(.):42310698-42311563	0.6173
2_MACS_peak_19581_lociStitched	chr22(.):42335679-42343811	1.1212
1_MACS_peak_19583_lociStitched	chr22(.):42353496-42354419	0.5557
1_MACS_peak_19584_lociStitched	chr22(.):42394015-42395669	1.3447
1_MACS_peak_19585_lociStitched	chr22(.):42417929-42419457	0.6629
1_MACS_peak_19586_lociStitched	chr22(.):42426783-42428100	0.4632
1_MACS_peak_19587_lociStitched	chr22(.):42465758-42467606	1.3508
1_MACS_peak_19588_lociStitched	chr22(.):42474843-42476911	2.7244
1_MACS_peak_19589_lociStitched	chr22(.):42485876-42487943	1.6019
1_MACS_peak_19590_lociStitched	chr22(.):42665044-42667444	0.7509
1_MACS_peak_19591_lociStitched	chr22(.):42765278-42765967	0.4887
2_MACS_peak_19592_lociStitched	chr22(.):42833243-42840866	0.3982
1_MACS_peak_19594_lociStitched	chr22(.):42914869-42916512	0.9993
2_MACS_peak_19595_lociStitched	chr22(.):42928827-42935950	0.4058
1_MACS_peak_19597_lociStitched	chr22(.):42976998-42978652	0.9876
1_MACS_peak_19598_lociStitched	chr22(.):43009704-43012439	3.051
1_MACS_peak_19599_lociStitched	chr22(.):43018898-43020261	0.5251
2_MACS_peak_19600_lociStitched	chr22(.):43044535-43046206	0.6901
1_MACS_peak_19602_lociStitched	chr22(.):43111964-43113797	0.9134
1_MACS_peak_19603_lociStitched	chr22(.):43252042-43253738	0.9118
1_MACS_peak_19604_lociStitched	chr22(.):43332978-43334075	0.5468
1_MACS_peak_19605_lociStitched	chr22(.):43410131-43412007	0.4781
2_MACS_peak_19606_lociStitched	chr22(.):43481382-43485849	0.7232
1_MACS_peak_19608_lociStitched	chr22(.):43524463-43526162	0.6014
3_MACS_peak_19609_lociStitched	chr22(.):43538407-43549156	0.499
2_MACS_peak_19612_lociStitched	chr22(.):43581624-43584500	1.1471
2_MACS_peak_19614_lociStitched	chr22(.):43659050-43668848	0.9716
1_MACS_peak_19616_lociStitched	chr22(.):43773531-43775552	0.8867
2_MACS_peak_19617_lociStitched	chr22(.):43945717-43949465	0.639
1_MACS_peak_19619_lociStitched	chr22(.):43986280-43987250	0.3933
1_MACS_peak_19620_lociStitched	chr22(.):44207402-44209259	1.399
1_MACS_peak_19621_lociStitched	chr22(.):44350514-44352113	0.918
1_MACS_peak_19622_lociStitched	chr22(.):44391227-44392755	0.837
1_MACS_peak_19623_lociStitched	chr22(.):44419156-44423783	2.3324
1_MACS_peak_19624_lociStitched	chr22(.):44443353-44444766	0.7328
1_MACS_peak_19625_lociStitched	chr22(.):44576362-44578277	0.8593
1_MACS_peak_19626_lociStitched	chr22(.):44724572-44726553	0.7155
1_MACS_peak_19627_lociStitched	chr22(.):45558685-45561392	1.2706
3_MACS_peak_19628_lociStitched	chr22(.):45630051-45637709	1.2128
1_MACS_peak_19631_lociStitched	chr22(.):45643735-45646409	0.8458
2_MACS_peak_19632_lociStitched	chr22(.):45656819-45660499	0.9378
1_MACS_peak_19634_lociStitched	chr22(.):45704764-45706692	1.0008
1_MACS_peak_19635_lociStitched	chr22(.):45808808-45810523	1.0943
1_MACS_peak_19636_lociStitched	chr22(.):46067035-46069196	1.4317
1_MACS_peak_19637_lociStitched	chr22(.):46180015-46181743	0.5153
1_MACS_peak_19638_lociStitched	chr22(.):46408638-46410808	2.3252
1_MACS_peak_19639_lociStitched	chr22(.):46431548-46433293	1.0376
1_MACS_peak_19640_lociStitched	chr22(.):46440088-46441062	0.5765
2_MACS_peak_19641_lociStitched	chr22(.):46447649-46454987	2.0775
2_MACS_peak_19643_lociStitched	chr22(.):46465800-46467860	1.0507
3_MACS_peak_19645_lociStitched	chr22(.):46541903-46547981	0.6908
1_MACS_peak_19648_lociStitched	chr22(.):46614925-46616637	0.843
1_MACS_peak_19649_lociStitched	chr22(.):46645281-46647215	1.7304
1_MACS_peak_19650_lociStitched	chr22(.):46663113-46664586	0.8039
3_MACS_peak_19651_lociStitched	chr22(.):46683185-46694113	1.3279
1_MACS_peak_19654_lociStitched	chr22(.):46730910-46732908	1.1754
1_MACS_peak_19655_lociStitched	chr22(.):46762086-46764261	1.9087
1_MACS_peak_19656_lociStitched	chr22(.):46816666-46818268	0.8402
1_MACS_peak_19657_lociStitched	chr22(.):46827798-46829231	0.7754
1_MACS_peak_19658_lociStitched	chr22(.):46883657-46884931	0.9962
1_MACS_peak_19659_lociStitched	chr22(.):46959069-46960292	1.0374
1_MACS_peak_19660_lociStitched	chr22(.):46973018-46974035	0.3557
2_MACS_peak_19661_lociStitched	chr22(.):46982766-46990166	0.5037
1_MACS_peak_19663_lociStitched	chr22(.):47009059-47011321	2.2124
1_MACS_peak_19664_lociStitched	chr22(.):47132223-47135995	1.3037
1_MACS_peak_19665_lociStitched	chr22(.):47157535-47159455	1.2177
2_MACS_peak_19666_lociStitched	chr22(.):47184238-47187912	0.3353
1_MACS_peak_19668_lociStitched	chr22(.):47310529-47312241	0.5275
1_MACS_peak_19669_lociStitched	chr22(.):47396460-47397456	0.5343
1_MACS_peak_19670_lociStitched	chr22(.):47655122-47656573	0.5746
1_MACS_peak_19671_lociStitched	chr22(.):47732046-47734355	2.0383
1_MACS_peak_19672_lociStitched	chr22(.):47870117-47871070	0.4366
1_MACS_peak_19673_lociStitched	chr22(.):48090206-48093062	1.1453
1_MACS_peak_19674_lociStitched	chr22(.):48268914-48270906	0.5733
1_MACS_peak_19675_lociStitched	chr22(.):48313509-48315582	0.6012
1_MACS_peak_19676_lociStitched	chr22(.):48389660-48394312	2.1631
1_MACS_peak_19677_lociStitched	chr22(.):48416499-48419908	0.8592
1_MACS_peak_19678_lociStitched	chr22(.):48439974-48442746	1.5686
2_MACS_peak_19679_lociStitched	chr22(.):48474944-48481206	0.3772
1_MACS_peak_19681_lociStitched	chr22(.):48491276-48497223	4.5144
2_MACS_peak_19682_lociStitched	chr22(.):48507892-48515506	0.4752
2_MACS_peak_19684_lociStitched	chr22(.):48839926-48846548	0.2234
1_MACS_peak_19686_lociStitched	chr22(.):48884967-48888691	1.7521
1_MACS_peak_19687_lociStitched	chr22(.):49030602-49032022	0.5656
2_MACS_peak_19688_lociStitched	chr22(.):49227605-49239252	0.6819
1_MACS_peak_19690_lociStitched	chr22(.):49659746-49661159	0.4534
1_MACS_peak_19691_lociStitched	chr22(.):49775538-49777508	0.7218
1_MACS_peak_19692_lociStitched	chr22(.):50049986-50052007	1.0031
2_MACS_peak_19693_lociStitched	chr22(.):50219608-50222206	0.9534
1_MACS_peak_19695_lociStitched	chr22(.):50245981-50247416	2.841
2_MACS_peak_19696_lociStitched	chr22(.):50311130-50319964	0.4607
2_MACS_peak_19698_lociStitched	chr22(.):50328038-50330991	1.2525
1_MACS_peak_19700_lociStitched	chr22(.):50352842-50355475	1.8005
2_MACS_peak_19701_lociStitched	chr22(.):50623524-50630269	1.0827
1_MACS_peak_19703_lociStitched	chr22(.):50638400-50640553	0.7902
2_MACS_peak_19704_lociStitched	chr22(.):50682139-50690429	0.6524
1_MACS_peak_19706_lociStitched	chr22(.):50698644-50700727	0.6586
3_MACS_peak_19707_lociStitched	chr22(.):50744385-50754209	0.6927
2_MACS_peak_19710_lociStitched	chr22(.):50764864-50773259	0.4809
1_MACS_peak_19712_lociStitched	chr22(.):50780357-50782472	1.1996
3_MACS_peak_19713_lociStitched	chr22(.):50906955-50920870	0.6568
2_MACS_peak_19716_lociStitched	chr22(.):50944820-50947715	1.5779
2_MACS_peak_19718_lociStitched	chr22(.):50962641-50970447	1.5392
2_MACS_peak_19720_lociStitched	chr22(.):50976583-50983654	0.9959
1_MACS_peak_19722_lociStitched	chr22(.):51000942-51002261	0.6996
1_MACS_peak_19723_lociStitched	chr22(.):51020066-51022291	2.5632
2_MACS_peak_19724_lociStitched	chr22(.):51058154-51067441	0.6486
1_MACS_peak_19726_lociStitched	chr22(.):51131047-51133170	0.559
1_MACS_peak_19727_lociStitched	chr22(.):51143540-51144577	0.4093
2_MACS_peak_19728_lociStitched	chr22(.):51167296-51172935	0.4233
1_MACS_peak_19730_lociStitched	chr22(.):51194656-51196545	1.56
1_MACS_peak_19731_lociStitched	chr22(.):51221170-51223126	0.8271
1_MACS_peak_19732_lociStitched	chr3(.):152746-153487	0.441
1_MACS_peak_19733_lociStitched	chr3(.):533810-535253	0.6238
1_MACS_peak_19734_lociStitched	chr3(.):550211-551180	0.354
1_MACS_peak_19735_lociStitched	chr3(.):563441-565955	0.9968
1_MACS_peak_19736_lociStitched	chr3(.):598769-601169	0.8598
1_MACS_peak_19737_lociStitched	chr3(.):953115-955680	0.9011
1_MACS_peak_19738_lociStitched	chr3(.):1004904-1005917	0.5219
2_MACS_peak_19739_lociStitched	chr3(.):1166595-1170774	0.9233
1_MACS_peak_19741_lociStitched	chr3(.):1483400-1484914	0.6058
2_MACS_peak_19742_lociStitched	chr3(.):1569888-1576289	0.9597
1_MACS_peak_19744_lociStitched	chr3(.):1984377-1986444	1.0
1_MACS_peak_19745_lociStitched	chr3(.):2119309-2120456	0.6537
1_MACS_peak_19746_lociStitched	chr3(.):2131259-2133311	0.7985
1_MACS_peak_19747_lociStitched	chr3(.):2139383-2141395	0.9802
1_MACS_peak_19748_lociStitched	chr3(.):2676704-2678062	0.4572
1_MACS_peak_19749_lociStitched	chr3(.):2755943-2757581	0.6508
2_MACS_peak_19750_lociStitched	chr3(.):2981174-2987259	0.4246
1_MACS_peak_19752_lociStitched	chr3(.):3095085-3096397	0.4532
2_MACS_peak_19753_lociStitched	chr3(.):3122681-3131561	0.5078
2_MACS_peak_19755_lociStitched	chr3(.):3138679-3145208	0.7196
1_MACS_peak_19757_lociStitched	chr3(.):3167758-3169555	0.9408
2_MACS_peak_19758_lociStitched	chr3(.):3214454-3222398	0.3617
1_MACS_peak_19760_lociStitched	chr3(.):3242582-3244251	0.6543
1_MACS_peak_19761_lociStitched	chr3(.):3631049-3632443	0.5286
1_MACS_peak_19762_lociStitched	chr3(.):3839915-3842397	1.2907
1_MACS_peak_19763_lociStitched	chr3(.):4275053-4275970	0.4445
1_MACS_peak_19764_lociStitched	chr3(.):4312311-4313438	0.4864
1_MACS_peak_19765_lociStitched	chr3(.):4344434-4345948	1.6842
1_MACS_peak_19766_lociStitched	chr3(.):4508162-4509644	0.9227
1_MACS_peak_19767_lociStitched	chr3(.):4533755-4536964	0.6661
1_MACS_peak_19768_lociStitched	chr3(.):4544775-4546754	0.6267
1_MACS_peak_19769_lociStitched	chr3(.):4872055-4874335	1.4181
1_MACS_peak_19770_lociStitched	chr3(.):4909384-4910509	0.595
3_MACS_peak_19771_lociStitched	chr3(.):5018424-5029596	0.9971
1_MACS_peak_19774_lociStitched	chr3(.):5163583-5165792	1.0908
4_MACS_peak_19775_lociStitched	chr3(.):5222214-5256338	1.2673
1_MACS_peak_19779_lociStitched	chr3(.):5272334-5273711	0.515
1_MACS_peak_19780_lociStitched	chr3(.):5287496-5288571	0.5242
1_MACS_peak_19781_lociStitched	chr3(.):5425101-5426400	0.4668
1_MACS_peak_19782_lociStitched	chr3(.):5540446-5542358	0.5812
1_MACS_peak_19783_lociStitched	chr3(.):6582655-6583738	0.4687
1_MACS_peak_19784_lociStitched	chr3(.):6685586-6686863	0.641
1_MACS_peak_19785_lociStitched	chr3(.):6720967-6722631	0.6764
2_MACS_peak_19786_lociStitched	chr3(.):6757979-6764004	0.5961
1_MACS_peak_19788_lociStitched	chr3(.):6886333-6887566	0.4853
1_MACS_peak_19789_lociStitched	chr3(.):7247036-7248551	0.6831
1_MACS_peak_19790_lociStitched	chr3(.):7435454-7436434	0.5158
1_MACS_peak_19791_lociStitched	chr3(.):8275142-8277357	0.5007
1_MACS_peak_19792_lociStitched	chr3(.):8324396-8325208	0.4413
1_MACS_peak_19793_lociStitched	chr3(.):8398296-8399755	0.6496
1_MACS_peak_19794_lociStitched	chr3(.):8413604-8414603	0.4702
2_MACS_peak_19795_lociStitched	chr3(.):8664311-8671321	0.4608
2_MACS_peak_19797_lociStitched	chr3(.):8698266-8709121	1.974
1_MACS_peak_19799_lociStitched	chr3(.):8723788-8725133	0.703
1_MACS_peak_19800_lociStitched	chr3(.):8753596-8755363	0.5755
1_MACS_peak_19801_lociStitched	chr3(.):8780856-8782757	0.7978
1_MACS_peak_19802_lociStitched	chr3(.):8809421-8811503	0.8181
1_MACS_peak_19803_lociStitched	chr3(.):9004210-9005833	1.0426
1_MACS_peak_19804_lociStitched	chr3(.):9187786-9189441	0.6752
1_MACS_peak_19805_lociStitched	chr3(.):9209360-9210997	0.6176
1_MACS_peak_19806_lociStitched	chr3(.):9403973-9405636	1.2818
1_MACS_peak_19807_lociStitched	chr3(.):9436901-9441112	2.5719
2_MACS_peak_19808_lociStitched	chr3(.):9690153-9696286	0.594
1_MACS_peak_19810_lociStitched	chr3(.):9772641-9774377	3.2561
1_MACS_peak_19811_lociStitched	chr3(.):9790608-9793119	1.3726
1_MACS_peak_19812_lociStitched	chr3(.):9810905-9812487	1.2239
1_MACS_peak_19813_lociStitched	chr3(.):9833243-9835757	3.1239
1_MACS_peak_19814_lociStitched	chr3(.):9850942-9852482	1.2329
1_MACS_peak_19815_lociStitched	chr3(.):9884651-9886249	1.0285
1_MACS_peak_19816_lociStitched	chr3(.):9931597-9933297	1.7781
1_MACS_peak_19817_lociStitched	chr3(.):9956537-9958158	0.6636
1_MACS_peak_19818_lociStitched	chr3(.):9973846-9976488	0.966
1_MACS_peak_19819_lociStitched	chr3(.):10027847-10029513	1.4235
2_MACS_peak_19820_lociStitched	chr3(.):10049885-10053233	0.7066
1_MACS_peak_19822_lociStitched	chr3(.):10067123-10068997	1.3782
1_MACS_peak_19823_lociStitched	chr3(.):10075319-10076720	0.5751
1_MACS_peak_19824_lociStitched	chr3(.):10156636-10158375	0.9601
1_MACS_peak_19825_lociStitched	chr3(.):10182960-10184525	1.2925
1_MACS_peak_19826_lociStitched	chr3(.):10206131-10207340	0.8148
1_MACS_peak_19827_lociStitched	chr3(.):10230579-10232109	0.5678
1_MACS_peak_19828_lociStitched	chr3(.):10239955-10241823	0.9578
1_MACS_peak_19829_lociStitched	chr3(.):10261206-10266395	1.4595
1_MACS_peak_19830_lociStitched	chr3(.):10289204-10291363	1.0248
1_MACS_peak_19831_lociStitched	chr3(.):10361949-10363200	0.5873
2_MACS_peak_19832_lociStitched	chr3(.):10430589-10439451	1.2094
1_MACS_peak_19834_lociStitched	chr3(.):11313626-11314903	0.8659
1_MACS_peak_19835_lociStitched	chr3(.):11346303-11349514	0.8276
1_MACS_peak_19836_lociStitched	chr3(.):11683032-11685894	1.2614
2_MACS_peak_19837_lociStitched	chr3(.):11759699-11766942	0.7342
