GENE_ID	locusLine	bin_1_29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17.bam
1_MACS_peak_20013_lociStitched	chr19(.):51626817-51627398	0.7478
1_MACS_peak_20014_lociStitched	chr19(.):51645765-51646144	0.5989
1_MACS_peak_20015_lociStitched	chr19(.):54336129-54336663	0.7426
2_MACS_peak_20016_lociStitched	chr19(.):54494917-54496688	0.5522
2_MACS_peak_20018_lociStitched	chr19(.):54517736-54519587	0.5086
2_MACS_peak_20020_lociStitched	chr19(.):54566077-54568117	0.9189
1_MACS_peak_20022_lociStitched	chr19(.):54581404-54581835	0.5735
1_MACS_peak_20023_lociStitched	chr19(.):54594482-54595013	0.6545
1_MACS_peak_20024_lociStitched	chr19(.):54596066-54596617	0.7464
1_MACS_peak_20025_lociStitched	chr19(.):54599168-54599721	0.7016
1_MACS_peak_20026_lociStitched	chr19(.):54602350-54602739	0.596
2_MACS_peak_20027_lociStitched	chr19(.):54667468-54671064	0.8973
1_MACS_peak_20029_lociStitched	chr19(.):54721183-54722019	0.8226
1_MACS_peak_20030_lociStitched	chr19(.):54726326-54727234	0.8487
1_MACS_peak_20031_lociStitched	chr19(.):54732698-54733026	0.5413
1_MACS_peak_20032_lociStitched	chr19(.):54743542-54744263	0.7446
3_MACS_peak_20033_lociStitched	chr19(.):54745284-54748414	0.7134
3_MACS_peak_20036_lociStitched	chr19(.):54753321-54765731	1.1763
3_MACS_peak_20039_lociStitched	chr19(.):54773979-54776981	0.8711
3_MACS_peak_20042_lociStitched	chr19(.):54778305-54787473	1.093
4_MACS_peak_20045_lociStitched	chr19(.):54788724-54795602	0.8916
2_MACS_peak_20049_lociStitched	chr19(.):54798046-54799647	0.7707
3_MACS_peak_20051_lociStitched	chr19(.):54800774-54804470	0.7819
1_MACS_peak_20054_lociStitched	chr19(.):54807574-54807979	0.5807
1_MACS_peak_20055_lociStitched	chr19(.):54809746-54810264	0.8471
1_MACS_peak_20056_lociStitched	chr19(.):54812154-54812705	0.7912
1_MACS_peak_20057_lociStitched	chr19(.):54817546-54817963	0.6744
2_MACS_peak_20058_lociStitched	chr19(.):54822200-54823792	0.7432
1_MACS_peak_20060_lociStitched	chr19(.):54825111-54825629	0.7743
1_MACS_peak_20061_lociStitched	chr19(.):54827298-54830215	1.0677
1_MACS_peak_20062_lociStitched	chr19(.):54831549-54833439	0.9905
2_MACS_peak_20063_lociStitched	chr19(.):54848041-54849996	0.8273
1_MACS_peak_20065_lociStitched	chr19(.):54851005-54851342	0.5444
1_MACS_peak_20066_lociStitched	chr19(.):54870590-54870904	0.4473
1_MACS_peak_20067_lociStitched	chr19(.):54874721-54875054	0.6922
1_MACS_peak_20068_lociStitched	chr19(.):54881390-54882166	0.7269
8_MACS_peak_20069_lociStitched	chr19(.):54904122-54914409	0.8806
1_MACS_peak_20077_lociStitched	chr19(.):54915745-54916147	0.5711
8_MACS_peak_20078_lociStitched	chr19(.):54929787-54941579	0.9466
7_MACS_peak_20086_lociStitched	chr19(.):54978776-54992337	1.1376
3_MACS_peak_20093_lociStitched	chr19(.):54994049-54998663	0.7878
2_MACS_peak_20096_lociStitched	chr19(.):55000267-55001789	0.8616
12_MACS_peak_20098_lociStitched	chr19(.):55003027-55021190	0.8887
1_MACS_peak_20110_lociStitched	chr19(.):55022618-55023049	0.8145
1_MACS_peak_20111_lociStitched	chr19(.):55024108-55024445	0.9785
1_MACS_peak_20112_lociStitched	chr19(.):55033462-55033789	0.5064
2_MACS_peak_20113_lociStitched	chr19(.):55038516-55039612	0.443
1_MACS_peak_20115_lociStitched	chr19(.):55043316-55043950	0.7243
1_MACS_peak_20116_lociStitched	chr19(.):55046711-55047873	0.788
1_MACS_peak_20117_lociStitched	chr19(.):55051720-55052074	0.4299
1_MACS_peak_20118_lociStitched	chr19(.):55060359-55061109	0.6918
2_MACS_peak_20119_lociStitched	chr19(.):55062280-55063197	0.7052
1_MACS_peak_20121_lociStitched	chr19(.):55065123-55065723	0.4973
1_MACS_peak_20122_lociStitched	chr19(.):55067331-55067685	0.5165
1_MACS_peak_20123_lociStitched	chr19(.):55083258-55083611	0.7574
4_MACS_peak_20124_lociStitched	chr19(.):55096587-55099106	0.5738
4_MACS_peak_20128_lociStitched	chr19(.):55104479-55108663	0.6769
1_MACS_peak_20132_lociStitched	chr19(.):55110959-55111290	0.5193
1_MACS_peak_20133_lociStitched	chr19(.):55119534-55119886	0.5445
2_MACS_peak_20134_lociStitched	chr19(.):55135492-55137057	0.8218
3_MACS_peak_20136_lociStitched	chr19(.):55142238-55148378	0.9541
1_MACS_peak_20139_lociStitched	chr19(.):55149980-55150804	1.0254
3_MACS_peak_20140_lociStitched	chr19(.):55154001-55157006	0.5651
2_MACS_peak_20143_lociStitched	chr19(.):55158824-55160612	0.8846
1_MACS_peak_20145_lociStitched	chr19(.):55169537-55169935	0.5024
2_MACS_peak_20146_lociStitched	chr19(.):55171741-55174230	0.758
2_MACS_peak_20148_lociStitched	chr19(.):55177630-55178587	0.85
1_MACS_peak_20150_lociStitched	chr19(.):55184692-55185029	0.4403
1_MACS_peak_20151_lociStitched	chr19(.):55199564-55199915	0.6696
2_MACS_peak_20152_lociStitched	chr19(.):55207467-55209389	0.6158
1_MACS_peak_20154_lociStitched	chr19(.):55212354-55212686	0.7269
2_MACS_peak_20155_lociStitched	chr19(.):55214525-55215730	0.7877
1_MACS_peak_20157_lociStitched	chr19(.):55221334-55221718	0.6636
1_MACS_peak_20158_lociStitched	chr19(.):55241846-55242211	0.4783
1_MACS_peak_20159_lociStitched	chr19(.):55243427-55243891	0.5038
1_MACS_peak_20160_lociStitched	chr19(.):55250708-55251464	0.6636
2_MACS_peak_20161_lociStitched	chr19(.):55256457-55258360	0.518
1_MACS_peak_20163_lociStitched	chr19(.):55259829-55260160	0.5489
1_MACS_peak_20164_lociStitched	chr19(.):55263308-55263672	0.5324
2_MACS_peak_20165_lociStitched	chr19(.):55273767-55275648	0.5595
2_MACS_peak_20167_lociStitched	chr19(.):55276864-55278537	0.47
1_MACS_peak_20169_lociStitched	chr19(.):55284373-55284732	0.732
5_MACS_peak_20170_lociStitched	chr19(.):55286204-55290674	0.9139
1_MACS_peak_20175_lociStitched	chr19(.):55352683-55353149	0.6142
3_MACS_peak_20176_lociStitched	chr19(.):55355117-55360034	0.7811
1_MACS_peak_20179_lociStitched	chr19(.):55363018-55363445	0.5737
4_MACS_peak_20180_lociStitched	chr19(.):55366778-55369467	0.5867
2_MACS_peak_20184_lociStitched	chr19(.):55370600-55372859	0.6548
3_MACS_peak_20186_lociStitched	chr19(.):55381588-55384249	0.8504
1_MACS_peak_20189_lociStitched	chr19(.):55385364-55385726	0.7078
1_MACS_peak_20190_lociStitched	chr19(.):55387077-55387660	0.6831
2_MACS_peak_20191_lociStitched	chr19(.):55391825-55392850	0.7292
2_MACS_peak_20193_lociStitched	chr19(.):55395169-55397516	0.8209
3_MACS_peak_20195_lociStitched	chr19(.):55398888-55401403	0.863
2_MACS_peak_20198_lociStitched	chr19(.):55403343-55405978	0.9643
3_MACS_peak_20200_lociStitched	chr19(.):55407481-55412354	0.9611
1_MACS_peak_20203_lociStitched	chr19(.):55417287-55417715	0.6615
1_MACS_peak_20204_lociStitched	chr19(.):55420518-55421312	0.8993
5_MACS_peak_20205_lociStitched	chr19(.):55423030-55428183	0.8183
1_MACS_peak_20210_lociStitched	chr19(.):55494457-55494902	0.553
3_MACS_peak_20211_lociStitched	chr19(.):55513685-55515824	0.6961
7_MACS_peak_20214_lociStitched	chr19(.):55593152-55599281	0.7356
8_MACS_peak_20221_lociStitched	chr19(.):55631092-55663258	1.1838
1_MACS_peak_20229_lociStitched	chr19(.):55668348-55668710	0.701
2_MACS_peak_20230_lociStitched	chr19(.):55670033-55671850	0.9028
15_MACS_peak_20232_lociStitched	chr19(.):55673341-55717947	1.1458
1_MACS_peak_20247_lociStitched	chr19(.):55720553-55720921	0.5696
3_MACS_peak_20248_lociStitched	chr19(.):55724295-55727046	0.9336
6_MACS_peak_20251_lociStitched	chr19(.):55862157-55870758	1.2056
7_MACS_peak_20257_lociStitched	chr19(.):55873188-55887604	1.2793
2_MACS_peak_20264_lociStitched	chr19(.):55925717-55927865	0.8991
7_MACS_peak_20266_lociStitched	chr19(.):55929619-55943237	1.0621
2_MACS_peak_20273_lociStitched	chr19(.):55946934-55948603	0.8529
3_MACS_peak_20275_lociStitched	chr19(.):55951721-55959305	1.1011
3_MACS_peak_20278_lociStitched	chr19(.):55960562-55963886	1.0759
2_MACS_peak_20281_lociStitched	chr19(.):55973549-55978966	1.3925
2_MACS_peak_20283_lociStitched	chr19(.):55982528-55984096	0.7719
5_MACS_peak_20285_lociStitched	chr19(.):55996019-56014449	1.5162
3_MACS_peak_20290_lociStitched	chr19(.):56015792-56028462	1.4151
2_MACS_peak_20293_lociStitched	chr19(.):56031266-56038248	1.1577
1_MACS_peak_20295_lociStitched	chr19(.):56040582-56041086	0.8049
2_MACS_peak_20296_lociStitched	chr19(.):56042116-56047882	0.9717
1_MACS_peak_20298_lociStitched	chr19(.):56050147-56053402	0.8922
8_MACS_peak_20299_lociStitched	chr19(.):56055210-56072222	1.1028
3_MACS_peak_20307_lociStitched	chr19(.):56073226-56077893	1.0156
2_MACS_peak_20310_lociStitched	chr19(.):56081582-56084238	0.8326
2_MACS_peak_20312_lociStitched	chr19(.):56086361-56087631	0.7137
1_MACS_peak_20314_lociStitched	chr19(.):56088953-56089285	0.55
3_MACS_peak_20315_lociStitched	chr19(.):56092358-56099107	1.012
3_MACS_peak_20318_lociStitched	chr19(.):56225417-56230147	0.8013
1_MACS_peak_20321_lociStitched	chr19(.):56231477-56231900	0.648
1_MACS_peak_20322_lociStitched	chr19(.):56241362-56242061	0.6899
1_MACS_peak_20323_lociStitched	chr19(.):56244324-56244738	0.6954
1_MACS_peak_20324_lociStitched	chr19(.):56249406-56249850	0.7042
2_MACS_peak_20325_lociStitched	chr19(.):56255389-56257955	0.9256
8_MACS_peak_20327_lociStitched	chr19(.):56262599-56286256	1.2449
1_MACS_peak_20335_lociStitched	chr19(.):56527489-56528175	0.7576
1_MACS_peak_20336_lociStitched	chr19(.):56538365-56539517	1.016
2_MACS_peak_20337_lociStitched	chr19(.):56543268-56544278	0.6812
4_MACS_peak_20339_lociStitched	chr19(.):56546009-56548931	0.6903
1_MACS_peak_20343_lociStitched	chr19(.):56550229-56550565	0.7139
3_MACS_peak_20344_lociStitched	chr19(.):56552023-56554424	0.7083
1_MACS_peak_20347_lociStitched	chr19(.):56562298-56562656	0.6983
1_MACS_peak_20348_lociStitched	chr19(.):56565152-56565812	0.7351
3_MACS_peak_20349_lociStitched	chr19(.):56572948-56574842	0.6772
1_MACS_peak_20352_lociStitched	chr19(.):56575910-56576329	0.618
1_MACS_peak_20353_lociStitched	chr19(.):56678032-56678562	0.6379
2_MACS_peak_20354_lociStitched	chr19(.):56684789-56689876	1.1023
1_MACS_peak_20356_lociStitched	chr19(.):56691037-56691993	0.7681
1_MACS_peak_20357_lociStitched	chr19(.):56693043-56696500	1.0715
1_MACS_peak_20358_lociStitched	chr19(.):56704615-56704963	0.6626
1_MACS_peak_20359_lociStitched	chr19(.):56720312-56720786	0.7094
2_MACS_peak_20360_lociStitched	chr19(.):56727193-56729197	0.6804
1_MACS_peak_20362_lociStitched	chr19(.):56859099-56859745	0.7485
1_MACS_peak_20363_lociStitched	chr19(.):57599140-57599409	1.9141
1_MACS_peak_20364_lociStitched	chr19(.):58976938-58977348	0.7576
1_MACS_peak_20365_lociStitched	chr19(.):59001625-59002261	0.6487
1_MACS_peak_20366_lociStitched	chr19(.):59007545-59007909	0.5563
1_MACS_peak_20367_lociStitched	chr19(.):59038144-59039129	0.879
5_MACS_peak_20368_lociStitched	chr19(.):59041697-59045461	0.6754
4_MACS_peak_20373_lociStitched	chr19(.):59047973-59053518	0.7829
1_MACS_peak_20377_lociStitched	chr2(.):289670-290125	0.5629
1_MACS_peak_20378_lociStitched	chr2(.):363668-366127	0.8524
4_MACS_peak_20379_lociStitched	chr2(.):464451-467711	0.7368
1_MACS_peak_20383_lociStitched	chr2(.):485526-486681	0.9233
2_MACS_peak_20384_lociStitched	chr2(.):521544-522448	0.6423
1_MACS_peak_20386_lociStitched	chr2(.):545399-546720	0.9197
1_MACS_peak_20387_lociStitched	chr2(.):553089-553442	0.7465
1_MACS_peak_20388_lociStitched	chr2(.):556603-557372	0.5309
1_MACS_peak_20389_lociStitched	chr2(.):558786-559212	0.7264
1_MACS_peak_20390_lociStitched	chr2(.):564749-565250	0.8161
3_MACS_peak_20391_lociStitched	chr2(.):584543-587858	0.7654
2_MACS_peak_20394_lociStitched	chr2(.):589779-591161	0.8052
1_MACS_peak_20396_lociStitched	chr2(.):592168-592502	0.6926
1_MACS_peak_20397_lociStitched	chr2(.):594800-595179	0.5615
4_MACS_peak_20398_lociStitched	chr2(.):598038-602759	0.8763
2_MACS_peak_20402_lociStitched	chr2(.):607235-609201	0.6643
1_MACS_peak_20404_lociStitched	chr2(.):874678-875296	0.6209
1_MACS_peak_20405_lociStitched	chr2(.):879276-879683	0.675
1_MACS_peak_20406_lociStitched	chr2(.):922528-923050	0.8344
1_MACS_peak_20407_lociStitched	chr2(.):925189-925653	0.6695
1_MACS_peak_20408_lociStitched	chr2(.):927256-928602	0.7855
1_MACS_peak_20409_lociStitched	chr2(.):932703-933049	0.6633
1_MACS_peak_20410_lociStitched	chr2(.):938754-939517	0.7419
1_MACS_peak_20411_lociStitched	chr2(.):943087-943473	0.8215
1_MACS_peak_20412_lociStitched	chr2(.):945176-945556	0.6775
1_MACS_peak_20413_lociStitched	chr2(.):1604388-1604823	0.5719
2_MACS_peak_20414_lociStitched	chr2(.):1709537-1711029	0.6612
1_MACS_peak_20416_lociStitched	chr2(.):1797150-1797471	0.6312
1_MACS_peak_20417_lociStitched	chr2(.):1812540-1813026	0.6645
1_MACS_peak_20418_lociStitched	chr2(.):1865274-1865916	0.8329
3_MACS_peak_20419_lociStitched	chr2(.):1867182-1868739	0.7258
1_MACS_peak_20422_lociStitched	chr2(.):1870771-1871141	0.5165
1_MACS_peak_20423_lociStitched	chr2(.):1999767-2000223	0.7915
2_MACS_peak_20424_lociStitched	chr2(.):2653645-2654408	0.5071
1_MACS_peak_20426_lociStitched	chr2(.):2672370-2673130	0.7416
1_MACS_peak_20427_lociStitched	chr2(.):2698506-2698829	0.6479
1_MACS_peak_20428_lociStitched	chr2(.):2716603-2717073	0.7806
1_MACS_peak_20429_lociStitched	chr2(.):2733754-2734121	0.4825
1_MACS_peak_20430_lociStitched	chr2(.):2770014-2770342	0.5834
1_MACS_peak_20431_lociStitched	chr2(.):2774829-2775133	0.5547
1_MACS_peak_20432_lociStitched	chr2(.):3772774-3773620	1.4919
2_MACS_peak_20433_lociStitched	chr2(.):8168936-8170748	0.8138
2_MACS_peak_20435_lociStitched	chr2(.):9894210-9895670	0.8295
2_MACS_peak_20437_lociStitched	chr2(.):9912737-9914697	0.8506
1_MACS_peak_20439_lociStitched	chr2(.):10199700-10200628	0.8395
1_MACS_peak_20440_lociStitched	chr2(.):10215218-10215728	0.7751
4_MACS_peak_20441_lociStitched	chr2(.):10216919-10221130	0.7149
1_MACS_peak_20445_lociStitched	chr2(.):10375182-10380869	1.1495
1_MACS_peak_20446_lociStitched	chr2(.):10417439-10418578	1.0261
1_MACS_peak_20447_lociStitched	chr2(.):10638046-10638627	1.1159
2_MACS_peak_20448_lociStitched	chr2(.):10641982-10642961	0.5755
3_MACS_peak_20450_lociStitched	chr2(.):10663548-10666660	0.6087
1_MACS_peak_20453_lociStitched	chr2(.):10862334-10862735	0.8391
2_MACS_peak_20454_lociStitched	chr2(.):10970452-10972325	0.9434
1_MACS_peak_20456_lociStitched	chr2(.):10977283-10978063	0.7811
1_MACS_peak_20457_lociStitched	chr2(.):10980850-10981277	0.6431
1_MACS_peak_20458_lociStitched	chr2(.):11002669-11003314	0.989
2_MACS_peak_20459_lociStitched	chr2(.):11082918-11084511	0.7301
1_MACS_peak_20461_lociStitched	chr2(.):11105766-11106532	0.7455
1_MACS_peak_20462_lociStitched	chr2(.):11263373-11263768	0.6481
1_MACS_peak_20463_lociStitched	chr2(.):11265206-11265663	0.5462
2_MACS_peak_20464_lociStitched	chr2(.):11971256-11975646	1.1683
1_MACS_peak_20466_lociStitched	chr2(.):11977351-11978252	0.8825
2_MACS_peak_20467_lociStitched	chr2(.):19550229-19554014	0.9246
2_MACS_peak_20469_lociStitched	chr2(.):19556978-19559356	0.7721
1_MACS_peak_20471_lociStitched	chr2(.):20211610-20213003	0.9282
4_MACS_peak_20472_lociStitched	chr2(.):20863051-20868709	1.4142
1_MACS_peak_20476_lociStitched	chr2(.):21284755-21285165	0.6097
3_MACS_peak_20477_lociStitched	chr2(.):23604636-23607490	0.7647
1_MACS_peak_20480_lociStitched	chr2(.):23608804-23610085	1.0719
1_MACS_peak_20481_lociStitched	chr2(.):23777496-23777893	0.5877
1_MACS_peak_20482_lociStitched	chr2(.):23780485-23780910	0.5656
1_MACS_peak_20483_lociStitched	chr2(.):23814896-23815344	0.8152
1_MACS_peak_20484_lociStitched	chr2(.):23907571-23907961	0.7274
2_MACS_peak_20485_lociStitched	chr2(.):24271668-24273080	0.7043
2_MACS_peak_20487_lociStitched	chr2(.):25352674-25354582	0.8506
2_MACS_peak_20489_lociStitched	chr2(.):25390118-25392554	0.9934
1_MACS_peak_20491_lociStitched	chr2(.):25426998-25427603	0.6882
1_MACS_peak_20492_lociStitched	chr2(.):25431983-25432653	0.8427
1_MACS_peak_20493_lociStitched	chr2(.):26206073-26206583	0.7596
4_MACS_peak_20494_lociStitched	chr2(.):26396029-26399142	0.8012
1_MACS_peak_20498_lociStitched	chr2(.):26407943-26408612	0.9645
1_MACS_peak_20499_lociStitched	chr2(.):26698573-26699032	0.8499
1_MACS_peak_20500_lociStitched	chr2(.):26700215-26701734	1.0237
3_MACS_peak_20501_lociStitched	chr2(.):26711528-26712961	0.8687
1_MACS_peak_20504_lociStitched	chr2(.):26726758-26727725	0.7893
5_MACS_peak_20505_lociStitched	chr2(.):26732401-26746916	1.1138
2_MACS_peak_20510_lociStitched	chr2(.):26749993-26754497	0.9365
5_MACS_peak_20512_lociStitched	chr2(.):26757888-26766041	0.9886
4_MACS_peak_20517_lociStitched	chr2(.):26776623-26820070	1.4841
12_MACS_peak_20521_lociStitched	chr2(.):26821149-26843350	1.0164
3_MACS_peak_20533_lociStitched	chr2(.):26851594-26856828	0.9875
2_MACS_peak_20536_lociStitched	chr2(.):26870190-26871558	0.7946
3_MACS_peak_20538_lociStitched	chr2(.):26873539-26877032	0.7207
1_MACS_peak_20541_lociStitched	chr2(.):26880013-26880406	0.7245
2_MACS_peak_20542_lociStitched	chr2(.):26892947-26895057	0.8007
2_MACS_peak_20544_lociStitched	chr2(.):26896352-26897723	0.7147
2_MACS_peak_20546_lociStitched	chr2(.):26899222-26901134	0.5396
1_MACS_peak_20548_lociStitched	chr2(.):26909338-26909724	0.6197
1_MACS_peak_20549_lociStitched	chr2(.):26914632-26915133	0.7697
2_MACS_peak_20550_lociStitched	chr2(.):26916228-26919809	1.1913
2_MACS_peak_20552_lociStitched	chr2(.):26921596-26924451	1.0016
3_MACS_peak_20554_lociStitched	chr2(.):26926695-26937423	1.1618
2_MACS_peak_20557_lociStitched	chr2(.):26938659-26940463	0.6524
5_MACS_peak_20559_lociStitched	chr2(.):26946193-26949950	0.7317
3_MACS_peak_20564_lociStitched	chr2(.):26951163-26956911	0.9261
1_MACS_peak_20567_lociStitched	chr2(.):26961145-26961494	0.6025
3_MACS_peak_20568_lociStitched	chr2(.):26963234-26965454	0.844
1_MACS_peak_20571_lociStitched	chr2(.):26967073-26967726	0.7955
1_MACS_peak_20572_lociStitched	chr2(.):27063620-27064148	0.7206
1_MACS_peak_20573_lociStitched	chr2(.):27068695-27073816	1.6878
1_MACS_peak_20574_lociStitched	chr2(.):27152607-27152937	0.7552
2_MACS_peak_20575_lociStitched	chr2(.):27155472-27157282	0.6502
2_MACS_peak_20577_lociStitched	chr2(.):27165821-27171240	1.1875
1_MACS_peak_20579_lociStitched	chr2(.):27172345-27173721	0.9935
1_MACS_peak_20580_lociStitched	chr2(.):27341194-27341541	0.493
3_MACS_peak_20581_lociStitched	chr2(.):27479499-27488859	1.4922
2_MACS_peak_20584_lociStitched	chr2(.):27717039-27718513	0.6999
2_MACS_peak_20586_lociStitched	chr2(.):30143293-30145897	0.7226
1_MACS_peak_20588_lociStitched	chr2(.):30454895-30456192	0.875
1_MACS_peak_20589_lociStitched	chr2(.):32685865-32686181	0.52
1_MACS_peak_20590_lociStitched	chr2(.):38410769-38411295	0.906
1_MACS_peak_20591_lociStitched	chr2(.):42274055-42274986	1.1511
2_MACS_peak_20592_lociStitched	chr2(.):45157537-45158520	0.6411
4_MACS_peak_20594_lociStitched	chr2(.):45160080-45170093	1.1185
1_MACS_peak_20598_lociStitched	chr2(.):45179637-45182502	1.1634
1_MACS_peak_20599_lociStitched	chr2(.):45237782-45238097	0.5287
1_MACS_peak_20600_lociStitched	chr2(.):46525251-46525868	0.8484
1_MACS_peak_20601_lociStitched	chr2(.):47076561-47076943	0.7133
10_MACS_peak_20602_lociStitched	chr2(.):47088881-47101850	0.7798
1_MACS_peak_20612_lociStitched	chr2(.):47109398-47110445	0.9648
1_MACS_peak_20613_lociStitched	chr2(.):47796254-47797219	0.8873
2_MACS_peak_20614_lociStitched	chr2(.):61107138-61110284	0.9085
1_MACS_peak_20616_lociStitched	chr2(.):68870810-68871157	0.5227
1_MACS_peak_20617_lociStitched	chr2(.):69533066-69534190	1.1164
2_MACS_peak_20618_lociStitched	chr2(.):71123181-71129600	1.2831
1_MACS_peak_20620_lociStitched	chr2(.):71131694-71132181	0.6393
2_MACS_peak_20621_lociStitched	chr2(.):71165528-71167011	0.6735
1_MACS_peak_20623_lociStitched	chr2(.):71174705-71175334	1.3526
3_MACS_peak_20624_lociStitched	chr2(.):71189035-71192231	1.0043
1_MACS_peak_20627_lociStitched	chr2(.):71316565-71316979	0.6438
2_MACS_peak_20628_lociStitched	chr2(.):71690384-71695486	1.0652
2_MACS_peak_20630_lociStitched	chr2(.):71786870-71788588	0.7003
1_MACS_peak_20632_lociStitched	chr2(.):71827645-71828224	0.9474
1_MACS_peak_20633_lociStitched	chr2(.):72360007-72360383	0.6054
1_MACS_peak_20634_lociStitched	chr2(.):72361829-72362228	0.6932
2_MACS_peak_20635_lociStitched	chr2(.):72365811-72367556	0.5666
2_MACS_peak_20637_lociStitched	chr2(.):72371855-72373444	0.7373
1_MACS_peak_20639_lociStitched	chr2(.):72376548-72377185	0.7556
3_MACS_peak_20640_lociStitched	chr2(.):73140884-73152593	1.3643
1_MACS_peak_20643_lociStitched	chr2(.):73517955-73520888	1.4485
1_MACS_peak_20644_lociStitched	chr2(.):73522341-73523292	0.9501
1_MACS_peak_20645_lociStitched	chr2(.):74668540-74669780	0.8146
1_MACS_peak_20646_lociStitched	chr2(.):74725199-74726468	1.2211
1_MACS_peak_20647_lociStitched	chr2(.):74729027-74730336	0.9663
3_MACS_peak_20648_lociStitched	chr2(.):74737683-74747058	1.3233
1_MACS_peak_20651_lociStitched	chr2(.):74749174-74749530	0.6415
1_MACS_peak_20652_lociStitched	chr2(.):74774960-74777410	1.0578
1_MACS_peak_20653_lociStitched	chr2(.):75426846-75427418	0.8186
2_MACS_peak_20654_lociStitched	chr2(.):85106429-85108308	1.0592
