GENE_ID	locusLine	bin_1_10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19.bam
1_MACS_peak_19028_lociStitched	chr3(.):177144186-177146203	1.6674
1_MACS_peak_19029_lociStitched	chr3(.):177159113-177160992	1.4086
1_MACS_peak_19030_lociStitched	chr3(.):177254094-177260413	4.2065
1_MACS_peak_19031_lociStitched	chr3(.):177270771-177276049	2.4423
1_MACS_peak_19032_lociStitched	chr3(.):177287837-177289662	0.4837
1_MACS_peak_19033_lociStitched	chr3(.):177308571-177310214	1.2011
1_MACS_peak_19034_lociStitched	chr3(.):177319844-177322219	0.6912
2_MACS_peak_19035_lociStitched	chr3(.):177490107-177497832	0.7372
1_MACS_peak_19037_lociStitched	chr3(.):177800904-177804524	2.5491
1_MACS_peak_19038_lociStitched	chr3(.):178037574-178039405	0.7208
2_MACS_peak_19039_lociStitched	chr3(.):178152849-178162907	0.5657
1_MACS_peak_19041_lociStitched	chr3(.):178182409-178183936	0.6064
1_MACS_peak_19042_lociStitched	chr3(.):178228487-178241795	7.3596
2_MACS_peak_19043_lociStitched	chr3(.):178252583-178265215	2.0391
1_MACS_peak_19045_lociStitched	chr3(.):178277938-178281235	0.9028
1_MACS_peak_19046_lociStitched	chr3(.):178386330-178388079	0.573
3_MACS_peak_19047_lociStitched	chr3(.):178422419-178434347	0.8955
1_MACS_peak_19050_lociStitched	chr3(.):178485287-178487210	0.5927
1_MACS_peak_19051_lociStitched	chr3(.):178543885-178544961	0.6066
2_MACS_peak_19052_lociStitched	chr3(.):178677893-178690260	2.2878
1_MACS_peak_19054_lociStitched	chr3(.):178734427-178735728	0.7584
1_MACS_peak_19055_lociStitched	chr3(.):178788766-178790440	1.636
1_MACS_peak_19056_lociStitched	chr3(.):178864529-178867862	2.1195
1_MACS_peak_19057_lociStitched	chr3(.):178912965-178915181	0.724
1_MACS_peak_19058_lociStitched	chr3(.):178978546-178979645	0.8376
1_MACS_peak_19059_lociStitched	chr3(.):179038963-179042380	1.9244
1_MACS_peak_19060_lociStitched	chr3(.):179064534-179066686	1.4349
1_MACS_peak_19061_lociStitched	chr3(.):179109098-179110741	0.7801
2_MACS_peak_19062_lociStitched	chr3(.):179148996-179157459	0.3714
1_MACS_peak_19064_lociStitched	chr3(.):179168287-179169917	0.916
1_MACS_peak_19065_lociStitched	chr3(.):179263754-179265470	0.8571
1_MACS_peak_19066_lociStitched	chr3(.):179280071-179282031	1.039
1_MACS_peak_19067_lociStitched	chr3(.):179321595-179323701	2.6416
1_MACS_peak_19068_lociStitched	chr3(.):179369880-179372563	1.963
1_MACS_peak_19069_lociStitched	chr3(.):179984414-179985889	0.8667
1_MACS_peak_19070_lociStitched	chr3(.):179996006-179997419	0.6225
1_MACS_peak_19071_lociStitched	chr3(.):180123572-180125277	0.9269
1_MACS_peak_19072_lociStitched	chr3(.):180289329-180291035	0.7709
1_MACS_peak_19073_lociStitched	chr3(.):180319103-180321007	1.7086
1_MACS_peak_19074_lociStitched	chr3(.):180395574-180398400	1.1854
1_MACS_peak_19075_lociStitched	chr3(.):180525651-180528322	1.1517
1_MACS_peak_19076_lociStitched	chr3(.):180629333-180631579	2.3663
1_MACS_peak_19077_lociStitched	chr3(.):180706533-180708391	1.8906
1_MACS_peak_19078_lociStitched	chr3(.):180983219-180984570	1.2335
1_MACS_peak_19079_lociStitched	chr3(.):181204795-181206422	0.6076
4_MACS_peak_19080_lociStitched	chr3(.):181416898-181433251	1.7874
1_MACS_peak_19084_lociStitched	chr3(.):181443961-181446015	1.5962
1_MACS_peak_19085_lociStitched	chr3(.):181555297-181559829	4.7215
3_MACS_peak_19086_lociStitched	chr3(.):181613609-181620125	1.0755
3_MACS_peak_19089_lociStitched	chr3(.):181635645-181662346	2.29
1_MACS_peak_19092_lociStitched	chr3(.):181670659-181676196	3.686
1_MACS_peak_19093_lociStitched	chr3(.):181716122-181719945	1.2032
1_MACS_peak_19094_lociStitched	chr3(.):182039480-182045899	2.5038
2_MACS_peak_19095_lociStitched	chr3(.):182098109-182113636	1.5159
1_MACS_peak_19097_lociStitched	chr3(.):182129560-182133219	0.9569
2_MACS_peak_19098_lociStitched	chr3(.):182335377-182340033	0.8646
1_MACS_peak_19100_lociStitched	chr3(.):182399364-182402840	4.779
1_MACS_peak_19101_lociStitched	chr3(.):182428426-182436375	4.2457
1_MACS_peak_19102_lociStitched	chr3(.):182446715-182449517	2.5015
2_MACS_peak_19103_lociStitched	chr3(.):182505518-182513966	1.8008
1_MACS_peak_19105_lociStitched	chr3(.):182642336-182644439	1.3925
1_MACS_peak_19106_lociStitched	chr3(.):182696749-182699385	1.1687
2_MACS_peak_19107_lociStitched	chr3(.):182761829-182765507	0.6236
1_MACS_peak_19109_lociStitched	chr3(.):182815925-182818673	2.4619
1_MACS_peak_19110_lociStitched	chr3(.):182833004-182835278	1.2814
1_MACS_peak_19111_lociStitched	chr3(.):182879043-182881352	0.951
1_MACS_peak_19112_lociStitched	chr3(.):183023803-183026034	1.5924
2_MACS_peak_19113_lociStitched	chr3(.):183144628-183157254	1.0385
1_MACS_peak_19115_lociStitched	chr3(.):183164528-183166392	3.1662
1_MACS_peak_19116_lociStitched	chr3(.):183185702-183188255	1.4618
1_MACS_peak_19117_lociStitched	chr3(.):183201514-183205099	2.6574
4_MACS_peak_19118_lociStitched	chr3(.):183220039-183261513	3.581
2_MACS_peak_19122_lociStitched	chr3(.):183267880-183279004	2.5478
1_MACS_peak_19124_lociStitched	chr3(.):183309279-183310516	0.8184
1_MACS_peak_19125_lociStitched	chr3(.):183352379-183355506	2.0814
1_MACS_peak_19126_lociStitched	chr3(.):183414972-183417549	1.7406
1_MACS_peak_19127_lociStitched	chr3(.):183532409-183534709	1.3828
1_MACS_peak_19128_lociStitched	chr3(.):183601775-183603468	1.1815
1_MACS_peak_19129_lociStitched	chr3(.):183734983-183736670	1.0941
1_MACS_peak_19130_lociStitched	chr3(.):183802539-183803979	0.6884
1_MACS_peak_19131_lociStitched	chr3(.):183838151-183839449	0.766
1_MACS_peak_19132_lociStitched	chr3(.):183851677-183854192	2.023
1_MACS_peak_19133_lociStitched	chr3(.):183872360-183875412	1.5059
1_MACS_peak_19134_lociStitched	chr3(.):183892100-183893770	1.8795
1_MACS_peak_19135_lociStitched	chr3(.):183902946-183905152	1.7544
1_MACS_peak_19136_lociStitched	chr3(.):183965910-183968400	1.4845
1_MACS_peak_19137_lociStitched	chr3(.):184015900-184017968	1.4532
1_MACS_peak_19138_lociStitched	chr3(.):184031551-184033908	1.6223
1_MACS_peak_19139_lociStitched	chr3(.):184053115-184054684	0.7961
1_MACS_peak_19140_lociStitched	chr3(.):184078577-184082164	1.9898
1_MACS_peak_19141_lociStitched	chr3(.):184140527-184142295	1.4123
1_MACS_peak_19142_lociStitched	chr3(.):184190039-184191953	1.0152
1_MACS_peak_19143_lociStitched	chr3(.):184428173-184430709	3.7086
1_MACS_peak_19144_lociStitched	chr3(.):184474820-184476000	0.8809
1_MACS_peak_19145_lociStitched	chr3(.):184482682-184483931	0.54
1_MACS_peak_19146_lociStitched	chr3(.):184529042-184531121	1.4163
1_MACS_peak_19147_lociStitched	chr3(.):184601834-184603440	0.647
2_MACS_peak_19148_lociStitched	chr3(.):184659932-184665469	1.4611
1_MACS_peak_19150_lociStitched	chr3(.):184780403-184782041	0.4662
1_MACS_peak_19151_lociStitched	chr3(.):184804639-184806153	1.1755
1_MACS_peak_19152_lociStitched	chr3(.):184869872-184871502	1.0423
1_MACS_peak_19153_lociStitched	chr3(.):184892812-184894046	0.9638
1_MACS_peak_19154_lociStitched	chr3(.):184933649-184934723	0.6825
1_MACS_peak_19155_lociStitched	chr3(.):184971157-184972530	1.331
1_MACS_peak_19156_lociStitched	chr3(.):184999957-185001578	1.3605
1_MACS_peak_19157_lociStitched	chr3(.):185016530-185018890	0.9687
2_MACS_peak_19158_lociStitched	chr3(.):185034113-185040903	0.8843
1_MACS_peak_19160_lociStitched	chr3(.):185049397-185051127	0.6823
1_MACS_peak_19161_lociStitched	chr3(.):185080349-185083636	2.2778
1_MACS_peak_19162_lociStitched	chr3(.):185098280-185100896	1.3672
1_MACS_peak_19163_lociStitched	chr3(.):185121312-185122496	0.6825
2_MACS_peak_19164_lociStitched	chr3(.):185135820-185142015	1.2329
1_MACS_peak_19166_lociStitched	chr3(.):185215224-185217598	1.3181
1_MACS_peak_19167_lociStitched	chr3(.):185254405-185256264	1.2999
1_MACS_peak_19168_lociStitched	chr3(.):185263983-185266352	2.5998
1_MACS_peak_19169_lociStitched	chr3(.):185276248-185277779	0.9829
1_MACS_peak_19170_lociStitched	chr3(.):185303049-185305068	1.5709
1_MACS_peak_19171_lociStitched	chr3(.):185540559-185544351	1.1279
1_MACS_peak_19172_lociStitched	chr3(.):185652226-185656774	2.7248
1_MACS_peak_19173_lociStitched	chr3(.):185784873-185786279	0.712
1_MACS_peak_19174_lociStitched	chr3(.):185813102-185814160	0.5963
1_MACS_peak_19175_lociStitched	chr3(.):185825600-185828582	0.8887
1_MACS_peak_19176_lociStitched	chr3(.):185835009-185837724	1.0519
1_MACS_peak_19177_lociStitched	chr3(.):185869702-185872253	2.6824
1_MACS_peak_19178_lociStitched	chr3(.):185902822-185904061	0.8595
2_MACS_peak_19179_lociStitched	chr3(.):185952703-185961048	0.6205
1_MACS_peak_19181_lociStitched	chr3(.):186078859-186080492	1.2854
1_MACS_peak_19182_lociStitched	chr3(.):186099234-186100994	0.951
1_MACS_peak_19183_lociStitched	chr3(.):186130476-186133827	3.8148
1_MACS_peak_19184_lociStitched	chr3(.):186193445-186194984	0.4845
1_MACS_peak_19185_lociStitched	chr3(.):186250040-186250912	0.5275
1_MACS_peak_19186_lociStitched	chr3(.):186284050-186286171	1.906
2_MACS_peak_19187_lociStitched	chr3(.):186326230-186333161	0.4722
1_MACS_peak_19189_lociStitched	chr3(.):186489748-186491536	1.1959
1_MACS_peak_19190_lociStitched	chr3(.):186499893-186503628	5.6724
1_MACS_peak_19191_lociStitched	chr3(.):186523133-186525323	2.5052
1_MACS_peak_19192_lociStitched	chr3(.):186544193-186546035	1.2335
1_MACS_peak_19193_lociStitched	chr3(.):186626239-186627944	1.3559
1_MACS_peak_19194_lociStitched	chr3(.):186647530-186651142	3.3785
3_MACS_peak_19195_lociStitched	chr3(.):186702615-186720677	4.1795
1_MACS_peak_19198_lociStitched	chr3(.):186729229-186730932	0.621
1_MACS_peak_19199_lociStitched	chr3(.):186760501-186764112	1.3545
2_MACS_peak_19200_lociStitched	chr3(.):186779567-186792583	4.3689
1_MACS_peak_19202_lociStitched	chr3(.):186818572-186821006	1.6894
1_MACS_peak_19203_lociStitched	chr3(.):186847746-186849670	1.461
1_MACS_peak_19204_lociStitched	chr3(.):186856403-186858068	2.2653
1_MACS_peak_19205_lociStitched	chr3(.):186900150-186901592	0.7029
1_MACS_peak_19206_lociStitched	chr3(.):186941080-186942208	0.7442
1_MACS_peak_19207_lociStitched	chr3(.):187084427-187087756	5.644
1_MACS_peak_19208_lociStitched	chr3(.):187365469-187366995	0.8005
2_MACS_peak_19209_lociStitched	chr3(.):187455436-187463996	1.3055
1_MACS_peak_19211_lociStitched	chr3(.):187870634-187873047	1.8118
1_MACS_peak_19212_lociStitched	chr3(.):188138334-188140615	1.0726
1_MACS_peak_19213_lociStitched	chr3(.):188446440-188448741	1.0061
1_MACS_peak_19214_lociStitched	chr3(.):188470127-188473184	0.704
1_MACS_peak_19215_lociStitched	chr3(.):189041531-189043913	0.8443
2_MACS_peak_19216_lociStitched	chr3(.):189390647-189397060	0.4242
1_MACS_peak_19218_lociStitched	chr3(.):189818849-189820065	0.7329
1_MACS_peak_19219_lociStitched	chr3(.):189837884-189838932	0.5735
1_MACS_peak_19220_lociStitched	chr3(.):189886692-189888310	0.807
1_MACS_peak_19221_lociStitched	chr3(.):190580243-190581329	0.9162
1_MACS_peak_19222_lociStitched	chr3(.):190701038-190702645	1.0949
2_MACS_peak_19223_lociStitched	chr3(.):190963434-190971945	0.4085
3_MACS_peak_19225_lociStitched	chr3(.):191007511-191019611	0.9407
1_MACS_peak_19228_lociStitched	chr3(.):191045919-191048765	3.3513
2_MACS_peak_19229_lociStitched	chr3(.):191095495-191101625	0.836
1_MACS_peak_19231_lociStitched	chr3(.):191755187-191762937	2.641
1_MACS_peak_19232_lociStitched	chr3(.):191776533-191782378	1.6276
1_MACS_peak_19233_lociStitched	chr3(.):191872664-191873682	0.7028
1_MACS_peak_19234_lociStitched	chr3(.):192126550-192128427	1.0147
1_MACS_peak_19235_lociStitched	chr3(.):192462207-192463007	0.6291
1_MACS_peak_19236_lociStitched	chr3(.):192609629-192612107	1.0286
1_MACS_peak_19237_lociStitched	chr3(.):192634283-192636829	1.7645
1_MACS_peak_19238_lociStitched	chr3(.):193309741-193312028	1.7232
1_MACS_peak_19239_lociStitched	chr3(.):193459535-193462499	2.406
1_MACS_peak_19240_lociStitched	chr3(.):193680350-193681866	0.6022
1_MACS_peak_19241_lociStitched	chr3(.):193688361-193689734	0.5193
2_MACS_peak_19242_lociStitched	chr3(.):193758267-193765909	0.3301
1_MACS_peak_19244_lociStitched	chr3(.):193775217-193777411	1.4297
3_MACS_peak_19245_lociStitched	chr3(.):193787745-193803841	1.208
2_MACS_peak_19248_lociStitched	chr3(.):193815313-193824104	4.8264
4_MACS_peak_19250_lociStitched	chr3(.):193847611-193860556	1.4988
1_MACS_peak_19254_lociStitched	chr3(.):193879415-193880602	0.7226
1_MACS_peak_19255_lociStitched	chr3(.):193920823-193922542	1.0054
2_MACS_peak_19256_lociStitched	chr3(.):194022441-194034025	1.8825
1_MACS_peak_19258_lociStitched	chr3(.):194205690-194208928	1.4362
1_MACS_peak_19259_lociStitched	chr3(.):194276582-194278117	1.3905
1_MACS_peak_19260_lociStitched	chr3(.):194303736-194305626	2.9381
1_MACS_peak_19261_lociStitched	chr3(.):194353204-194355165	0.9176
1_MACS_peak_19262_lociStitched	chr3(.):194392218-194394199	2.6227
2_MACS_peak_19263_lociStitched	chr3(.):194405912-194409729	1.7003
5_MACS_peak_19265_lociStitched	chr3(.):194865026-194882470	1.253
1_MACS_peak_19270_lociStitched	chr3(.):194979402-194981839	2.1623
1_MACS_peak_19271_lociStitched	chr3(.):194990761-194993194	1.4237
1_MACS_peak_19272_lociStitched	chr3(.):195161877-195164966	1.6437
1_MACS_peak_19273_lociStitched	chr3(.):195178406-195179761	0.9045
3_MACS_peak_19274_lociStitched	chr3(.):195268680-195278118	1.2313
1_MACS_peak_19277_lociStitched	chr3(.):195350914-195352489	0.7169
1_MACS_peak_19278_lociStitched	chr3(.):195360708-195363240	1.9113
1_MACS_peak_19279_lociStitched	chr3(.):195383925-195386179	2.5148
1_MACS_peak_19280_lociStitched	chr3(.):195621036-195623717	1.9888
1_MACS_peak_19281_lociStitched	chr3(.):195632128-195637552	3.505
1_MACS_peak_19282_lociStitched	chr3(.):195680297-195682625	1.9344
1_MACS_peak_19283_lociStitched	chr3(.):195715855-195718125	3.0074
1_MACS_peak_19284_lociStitched	chr3(.):195806982-195810144	2.1915
1_MACS_peak_19285_lociStitched	chr3(.):195822102-195825417	3.7915
1_MACS_peak_19286_lociStitched	chr3(.):195913180-195914803	1.6999
1_MACS_peak_19287_lociStitched	chr3(.):196000654-196002586	1.4023
1_MACS_peak_19288_lociStitched	chr3(.):196013552-196015708	2.7161
1_MACS_peak_19289_lociStitched	chr3(.):196043726-196046004	2.173
1_MACS_peak_19290_lociStitched	chr3(.):196157785-196160343	1.6166
1_MACS_peak_19291_lociStitched	chr3(.):196227090-196231590	1.665
1_MACS_peak_19292_lociStitched	chr3(.):196253877-196256619	2.2876
2_MACS_peak_19293_lociStitched	chr3(.):196290239-196296746	0.6012
1_MACS_peak_19295_lociStitched	chr3(.):196336043-196337335	0.8827
2_MACS_peak_19296_lociStitched	chr3(.):196357885-196371293	2.3726
1_MACS_peak_19298_lociStitched	chr3(.):196411087-196412708	1.0404
1_MACS_peak_19299_lociStitched	chr3(.):196437868-196440406	2.1362
1_MACS_peak_19300_lociStitched	chr3(.):196466422-196468795	1.8577
1_MACS_peak_19301_lociStitched	chr3(.):196593873-196595833	1.2224
1_MACS_peak_19302_lociStitched	chr3(.):196668057-196670425	1.466
1_MACS_peak_19303_lociStitched	chr3(.):196694922-196697200	1.3633
1_MACS_peak_19304_lociStitched	chr3(.):196728904-196731783	1.9939
1_MACS_peak_19305_lociStitched	chr3(.):196755882-196758228	1.0973
1_MACS_peak_19306_lociStitched	chr3(.):197023574-197026871	2.4904
1_MACS_peak_19307_lociStitched	chr3(.):197082359-197084214	1.158
1_MACS_peak_19308_lociStitched	chr3(.):197182586-197184521	2.6534
1_MACS_peak_19309_lociStitched	chr3(.):197227719-197229780	1.5393
1_MACS_peak_19310_lociStitched	chr3(.):197281023-197283648	2.4561
1_MACS_peak_19311_lociStitched	chr3(.):197306668-197308721	1.3105
1_MACS_peak_19312_lociStitched	chr3(.):197353242-197355693	2.1249
1_MACS_peak_19313_lociStitched	chr3(.):197380553-197383158	1.8033
1_MACS_peak_19314_lociStitched	chr3(.):197391040-197392901	0.7004
1_MACS_peak_19315_lociStitched	chr3(.):197437651-197441503	2.3635
3_MACS_peak_19316_lociStitched	chr3(.):197450037-197464972	1.2114
1_MACS_peak_19319_lociStitched	chr3(.):197475599-197479417	1.8433
1_MACS_peak_19320_lociStitched	chr3(.):197517191-197519449	3.4236
1_MACS_peak_19321_lociStitched	chr3(.):197656091-197657467	1.3693
1_MACS_peak_19322_lociStitched	chr3(.):197675996-197678359	3.4245
1_MACS_peak_19323_lociStitched	chr3(.):197686067-197688147	1.1077
1_MACS_peak_19324_lociStitched	chr3(.):197806381-197809167	2.8377
1_MACS_peak_19326_lociStitched	chr4(.):35671-37710	1.143
1_MACS_peak_19327_lociStitched	chr4(.):50402-52660	1.4396
1_MACS_peak_19328_lociStitched	chr4(.):123838-125389	1.0142
1_MACS_peak_19329_lociStitched	chr4(.):466992-468385	2.1835
1_MACS_peak_19330_lociStitched	chr4(.):492370-493732	1.0986
1_MACS_peak_19331_lociStitched	chr4(.):667850-669156	0.9015
1_MACS_peak_19332_lociStitched	chr4(.):699238-700514	1.0316
1_MACS_peak_19333_lociStitched	chr4(.):774663-776784	1.2244
2_MACS_peak_19334_lociStitched	chr4(.):925036-930430	0.5874
1_MACS_peak_19336_lociStitched	chr4(.):1160655-1162485	1.4473
1_MACS_peak_19337_lociStitched	chr4(.):1177432-1179158	0.9035
1_MACS_peak_19338_lociStitched	chr4(.):1194126-1196162	1.2664
1_MACS_peak_19339_lociStitched	chr4(.):1207878-1214169	1.9388
1_MACS_peak_19340_lociStitched	chr4(.):1240574-1244281	2.5499
1_MACS_peak_19341_lociStitched	chr4(.):1282861-1284943	0.6318
1_MACS_peak_19342_lociStitched	chr4(.):1339460-1342184	1.783
1_MACS_peak_19343_lociStitched	chr4(.):1686034-1687042	0.6889
2_MACS_peak_19344_lociStitched	chr4(.):1712578-1724547	1.2681
1_MACS_peak_19346_lociStitched	chr4(.):1856683-1859077	1.2026
2_MACS_peak_19347_lociStitched	chr4(.):1871140-1875133	1.7382
1_MACS_peak_19349_lociStitched	chr4(.):2009987-2011871	2.8753
1_MACS_peak_19350_lociStitched	chr4(.):2043011-2043966	0.5175
2_MACS_peak_19351_lociStitched	chr4(.):2242590-2246297	0.6541
2_MACS_peak_19353_lociStitched	chr4(.):2262510-2266807	0.9646
1_MACS_peak_19355_lociStitched	chr4(.):2282953-2284645	1.2125
2_MACS_peak_19356_lociStitched	chr4(.):2413252-2421739	1.6601
1_MACS_peak_19358_lociStitched	chr4(.):2469526-2472354	1.3842
1_MACS_peak_19359_lociStitched	chr4(.):2485953-2487768	0.7786
2_MACS_peak_19360_lociStitched	chr4(.):2536867-2539878	1.3087
1_MACS_peak_19362_lociStitched	chr4(.):2746790-2749375	1.4516
1_MACS_peak_19363_lociStitched	chr4(.):2756858-2758111	1.4766
2_MACS_peak_19364_lociStitched	chr4(.):2812874-2820875	0.7261
2_MACS_peak_19366_lociStitched	chr4(.):2839286-2847524	0.7467
1_MACS_peak_19368_lociStitched	chr4(.):2936521-2937480	1.1117
1_MACS_peak_19369_lociStitched	chr4(.):2964190-2966359	0.9575
3_MACS_peak_19370_lociStitched	chr4(.):3041486-3050445	1.1732
2_MACS_peak_19373_lociStitched	chr4(.):3075177-3077336	0.9071
2_MACS_peak_19375_lociStitched	chr4(.):3287282-3295888	0.4078
1_MACS_peak_19377_lociStitched	chr4(.):3388806-3390327	0.6671
1_MACS_peak_19378_lociStitched	chr4(.):3437987-3439262	1.0524
1_MACS_peak_19379_lociStitched	chr4(.):3533384-3534486	0.6095
1_MACS_peak_19380_lociStitched	chr4(.):3953069-3958759	1.5148
1_MACS_peak_19381_lociStitched	chr4(.):3987205-3989008	0.7387
1_MACS_peak_19382_lociStitched	chr4(.):4029299-4037364	3.69
1_MACS_peak_19383_lociStitched	chr4(.):4095710-4097067	0.562
1_MACS_peak_19384_lociStitched	chr4(.):4108700-4109805	0.6287
1_MACS_peak_19385_lociStitched	chr4(.):4146931-4148650	0.6363
1_MACS_peak_19386_lociStitched	chr4(.):4248961-4250938	1.9186
1_MACS_peak_19387_lociStitched	chr4(.):4291153-4292906	0.6499
1_MACS_peak_19388_lociStitched	chr4(.):4345379-4348130	1.4045
1_MACS_peak_19389_lociStitched	chr4(.):4456393-4458599	0.7947
1_MACS_peak_19390_lociStitched	chr4(.):4493224-4494862	0.6092
1_MACS_peak_19391_lociStitched	chr4(.):4542518-4544750	1.2064
1_MACS_peak_19392_lociStitched	chr4(.):4690757-4692328	0.7921
1_MACS_peak_19393_lociStitched	chr4(.):4860824-4862715	0.5921
1_MACS_peak_19394_lociStitched	chr4(.):4944895-4946498	0.832
1_MACS_peak_19395_lociStitched	chr4(.):5037111-5038832	0.8844
1_MACS_peak_19396_lociStitched	chr4(.):5417769-5419159	0.6192
2_MACS_peak_19397_lociStitched	chr4(.):5705297-5715423	1.2706
1_MACS_peak_19399_lociStitched	chr4(.):5867344-5868790	1.1616
1_MACS_peak_19400_lociStitched	chr4(.):5958226-5959045	0.4083
1_MACS_peak_19401_lociStitched	chr4(.):6111890-6114344	0.9065
1_MACS_peak_19402_lociStitched	chr4(.):6120693-6121821	0.6681
1_MACS_peak_19403_lociStitched	chr4(.):6149323-6153834	2.1205
1_MACS_peak_19404_lociStitched	chr4(.):6168873-6169940	0.5442
1_MACS_peak_19405_lociStitched	chr4(.):6185507-6186595	0.4945
2_MACS_peak_19406_lociStitched	chr4(.):6201666-6203030	0.4361
2_MACS_peak_19408_lociStitched	chr4(.):6265904-6272170	0.3066
1_MACS_peak_19410_lociStitched	chr4(.):6279506-6282065	1.8427
1_MACS_peak_19411_lociStitched	chr4(.):6576292-6577842	1.1441
