#10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_ROSE/10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X10_0EWW_0229Kronos_MM1S.KB.24hr.2_H3K18Ac_hs.dm_i19.bam
#Using cutoff of 22673.2851 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X10_0EWW_0229Kronos_MM1S.KB.24hr.2_H3K18Ac_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
1_MACS_peak_12931_lociStitched	chr19	28283957	28285851	1	1895	3008.8084	518.956	12542	0
1_MACS_peak_15288_lociStitched	chr2	200775115	200777024	1	1910	2558.8236	429.9068	12543	0
1_MACS_peak_18048_lociStitched	chr3	52763704	52765622	1	1919	2229.8668	350.035	12544	0
1_MACS_peak_6911_lociStitched	chr12	123567678	123569572	1	1895	2648.759	163.4522	12545	0
1_MACS_peak_127_lociStitched	chr1	10489845	10491771	1	1927	2048.8788	432.9648	12546	0
1_MACS_peak_12727_lociStitched	chr19	13857932	13859866	1	1935	1753.9446	452.9428	12547	0
1_MACS_peak_840_lociStitched	chr1	55266111	55267999	1	1889	3005.696	402.3328	12548	0
1_MACS_peak_24296_lociStitched	chr7	37527434	37529352	1	1919	2227.757	379.764	12549	0
1_MACS_peak_26272_lociStitched	chr8	109454887	109456817	1	1931	1762.283	324.047	12550	0
1_MACS_peak_16166_lociStitched	chr20	42218448	42220335	1	1888	3096.7557	485.5251	12551	0
1_MACS_peak_6059_lociStitched	chr12	49074929	49076817	1	1889	3155.2256	566.0224	12552	0
1_MACS_peak_10779_lociStitched	chr17	26661705	26663642	1	1938	1631.1477	505.7507	12553	0
1_MACS_peak_10919_lociStitched	chr17	34475205	34477148	1	1944	1327.8462	558.6125	12554	0
1_MACS_peak_16985_lociStitched	chr22	24167402	24169336	1	1935	1463.6512	197.8482	12555	0
1_MACS_peak_26486_lociStitched	chr8	138847837	138849762	1	1926	1901.13	286.44	12556	0
1_MACS_peak_28725_lociStitched	chrX	150564495	150566407	1	1913	2166.8696	154.4896	12557	0
1_MACS_peak_6660_lociStitched	chr12	104349824	104351723	1	1900	2840.5242	504.5643	12558	0
1_MACS_peak_27063_lociStitched	chr9	78085540	78087482	1	1943	1144.2264	332.2762	12559	0
1_MACS_peak_22526_lociStitched	chr6	26382978	26384753	1	1776	4774.9275	457.4175	12560	0
1_MACS_peak_11052_lociStitched	chr17	40085846	40087762	1	1917	2452.0968	565.0284	12561	0
1_MACS_peak_21698_lociStitched	chr5	134073320	134075255	1	1936	1744.983	546.057	12562	0
1_MACS_peak_21783_lociStitched	chr5	141015457	141017388	1	1932	1838.6982	473.6743	12563	0
2_MACS_peak_7773_lociStitched	chr14	45430243	45432192	2	1936	1360.5969	180.0876	12564	0
1_MACS_peak_23750_lociStitched	chr6	146284559	146286488	1	1930	1621.9032	188.6562	12565	0
1_MACS_peak_27368_lociStitched	chr9	109808159	109810100	1	1942	1264.9497	423.5262	12566	0
2_MACS_peak_28752_lociStitched	chrX	153549085	153551028	2	1932	1535.9415	190.414	12567	0
1_MACS_peak_25957_lociStitched	chr8	63950833	63952755	1	1923	2047.3144	369.7928	12568	0
1_MACS_peak_11267_lociStitched	chr17	48796085	48797944	1	1860	3464.6183	347.8189	12569	0
1_MACS_peak_3187_lociStitched	chr10	45219783	45221726	1	1944	1058.3521	386.4627	12570	0
1_MACS_peak_21027_lociStitched	chr5	55307214	55309151	1	1938	1493.427	434.0817	12571	0
1_MACS_peak_28341_lociStitched	chrX	71195725	71197658	1	1934	1498.2683	249.357	12572	0
1_MACS_peak_16854_lociStitched	chr22	17349330	17351268	1	1939	1473.6552	476.748	12573	0
1_MACS_peak_10858_lociStitched	chr17	30070591	30072530	1	1940	1179.6876	247.2225	12574	0
2_MACS_peak_20639_lociStitched	chr4	185746139	185748108	2	1934	1533.0634	295.35	12575	0
1_MACS_peak_1103_lociStitched	chr1	89989561	89991464	1	1904	2503.3965	298.9613	12576	0
1_MACS_peak_4537_lociStitched	chr11	47573289	47575178	1	1890	2949.4846	420.1136	12577	0
1_MACS_peak_11903_lociStitched	chr18	12407178	12409115	1	1938	1376.4322	342.0742	12578	0
1_MACS_peak_24470_lociStitched	chr7	56131335	56133217	1	1883	3074.0588	399.3604	12579	0
1_MACS_peak_24879_lociStitched	chr7	103045653	103047583	1	1931	1750.51	390.053	12580	0
1_MACS_peak_23475_lociStitched	chr6	121655065	121656899	1	1835	4079.3662	571.291	12581	0
1_MACS_peak_10959_lociStitched	chr17	36441553	36443479	1	1927	1916.9478	409.275	12582	0
1_MACS_peak_15183_lociStitched	chr2	189026889	189028816	1	1928	1657.4127	187.6898	12583	0
1_MACS_peak_13365_lociStitched	chr19	52109357	52111291	1	1935	1557.837	386.6066	12584	0
1_MACS_peak_21427_lociStitched	chr5	99885578	99887520	1	1943	1082.4708	396.168	12585	0
1_MACS_peak_7740_lociStitched	chr14	35514450	35516368	1	1919	1944.0848	168.2086	12586	0
1_MACS_peak_17126_lociStitched	chr22	35843161	35845060	1	1900	2703.4164	412.4628	12587	0
1_MACS_peak_3587_lociStitched	chr10	84037673	84039585	1	1913	2346.7888	398.2696	12588	0
1_MACS_peak_17452_lociStitched	chr22	51194732	51196633	1	1902	2797.8918	559.8445	12589	0
1_MACS_peak_8728_lociStitched	chr15	50715689	50717587	1	1899	2886.6682	576.4226	12590	0
1_MACS_peak_17691_lociStitched	chr3	26920473	26922408	1	1936	1343.0835	244.584	12591	0
1_MACS_peak_24599_lociStitched	chr7	75156351	75158284	1	1934	1677.844	484.2165	12592	0
1_MACS_peak_23094_lociStitched	chr6	76939748	76941685	1	1938	1467.2775	482.5067	12593	0
1_MACS_peak_12921_lociStitched	chr19	23709674	23711599	1	1926	1815.0825	295.8725	12594	0
1_MACS_peak_16098_lociStitched	chr20	35223381	35225271	1	1891	2998.674	517.482	12595	0
1_MACS_peak_23672_lociStitched	chr6	138724456	138726353	1	1898	2551.0856	229.9164	12596	0
1_MACS_peak_17478_lociStitched	chr3	3167671	3169579	1	1909	2266.8948	227.6244	12597	0
2_MACS_peak_26203_lociStitched	chr8	102015640	102019095	2	1939	1206.1405	307.8405	12598	0
1_MACS_peak_21964_lociStitched	chr5	156997584	156999509	1	1926	1949.0625	448.525	12599	0
1_MACS_peak_25011_lociStitched	chr7	116987082	116989015	1	1934	1791.6977	628.6116	12600	0
1_MACS_peak_26528_lociStitched	chr8	144698828	144700739	1	1912	2286.8937	342.069	12601	0
1_MACS_peak_3302_lociStitched	chr10	61468711	61470628	1	1918	2125.3779	360.2043	12602	0
1_MACS_peak_9707_lociStitched	chr16	20954181	20956105	1	1925	1967.6748	448.8692	12603	0
1_MACS_peak_6323_lociStitched	chr12	66523668	66525589	1	1922	2177.2614	554.7848	12604	0
1_MACS_peak_14503_lociStitched	chr2	102313113	102315045	1	1933	1376.7432	198.2232	12605	0
1_MACS_peak_21171_lociStitched	chr5	69139492	69141414	1	1923	1900.858	318.8598	12606	0
1_MACS_peak_18559_lociStitched	chr3	128444026	128445933	1	1908	2423.9877	396.4653	12607	0
1_MACS_peak_8747_lociStitched	chr15	52263020	52264913	1	1894	2807.319	438.4188	12608	0
1_MACS_peak_3100_lociStitched	chr10	30744227	30746151	1	1925	1916.4964	439.634	12609	0
1_MACS_peak_11538_lociStitched	chr17	71266630	71268497	1	1868	3249.5135	346.5152	12610	0
1_MACS_peak_20579_lociStitched	chr4	178230164	178232084	1	1921	2039.616	424.896	12611	0
1_MACS_peak_2774_lociStitched	chr1	245342885	245344817	1	1933	1439.7264	332.6904	12612	0
1_MACS_peak_11241_lociStitched	chr17	47692963	47694897	1	1935	1424.7778	427.8008	12613	0
1_MACS_peak_20321_lociStitched	chr4	135660690	135662616	1	1927	1717.029	353.6136	12614	0
1_MACS_peak_12275_lociStitched	chr18	61602989	61604893	1	1905	2606.0048	532.3584	12615	0
1_MACS_peak_25453_lociStitched	chr8	8190377	8192299	1	1923	1812.6382	294.6426	12616	0
1_MACS_peak_27933_lociStitched	chrX	16920872	16922778	1	1907	2177.605	160.6758	12617	0
1_MACS_peak_1132_lociStitched	chr1	93249667	93251597	1	1931	1389.407	207.282	12618	0
1_MACS_peak_1042_lociStitched	chr1	85327759	85329682	1	1924	1714.3545	246.9132	12619	0
1_MACS_peak_3671_lociStitched	chr10	93860331	93862252	1	1922	2053.3569	513.4833	12620	0
1_MACS_peak_5053_lociStitched	chr11	85027218	85029133	1	1916	2066.285	328.231	12621	0
1_MACS_peak_10191_lociStitched	chr16	70379729	70381653	1	1925	1849.926	428.8596	12622	0
1_MACS_peak_18422_lociStitched	chr3	113774472	113776387	1	1916	2322.895	585.99	12623	0
1_MACS_peak_11936_lociStitched	chr18	20318331	20320256	1	1926	1853.1975	474.8975	12624	0
1_MACS_peak_14167_lociStitched	chr2	68667457	68669354	1	1898	2677.9949	444.8465	12625	0
1_MACS_peak_26991_lociStitched	chr9	69670675	69672594	1	1920	1945.4822	347.5309	12626	0
1_MACS_peak_26356_lociStitched	chr8	125538700	125540586	1	1887	2952.9102	465.4648	12627	0
1_MACS_peak_17360_lociStitched	chr22	45704717	45706642	1	1926	1702.2775	332.255	12628	0
1_MACS_peak_15668_lociStitched	chr2	238968626	238970553	1	1928	1555.4744	269.5873	12629	0
1_MACS_peak_21464_lociStitched	chr5	108193282	108195213	1	1932	1523.9452	432.9302	12630	0
1_MACS_peak_20472_lociStitched	chr4	156894705	156896641	1	1937	1071.3824	284.9792	12631	0
1_MACS_peak_8629_lociStitched	chr15	43662349	43664241	1	1893	2774.9964	435.5384	12632	0
1_MACS_peak_22980_lociStitched	chr6	53145863	53147798	1	1936	1239.948	405.7695	12633	0
1_MACS_peak_11393_lociStitched	chr17	59488638	59490556	1	1919	2079.3038	471.6362	12634	0
1_MACS_peak_21717_lociStitched	chr5	137070595	137072507	1	1913	2319.6384	519.2992	12635	0
1_MACS_peak_6835_lociStitched	chr12	120524218	120526153	1	1936	1084.9545	266.0625	12636	0
1_MACS_peak_14244_lociStitched	chr2	73612004	73613919	1	1916	2182.9085	481.431	12637	0
1_MACS_peak_17992_lociStitched	chr3	49966230	49968137	1	1908	2385.2756	442.8054	12638	0
1_MACS_peak_27503_lociStitched	chr9	125589819	125591642	1	1824	4018.2566	434.4209	12639	0
1_MACS_peak_5399_lociStitched	chr11	124980611	124982521	1	1911	2513.369	665.062	12640	0
1_MACS_peak_24085_lociStitched	chr7	18459844	18461774	1	1931	1362.58	276.376	12641	0
1_MACS_peak_21738_lociStitched	chr5	138676780	138678672	1	1893	2848.7844	532.9764	12642	0
1_MACS_peak_26838_lociStitched	chr9	35321066	35322995	1	1930	1552.6521	427.2735	12643	0
1_MACS_peak_25301_lociStitched	chr7	148637302	148639152	1	1851	3953.45	804.565	12644	0
1_MACS_peak_25366_lociStitched	chr7	152372236	152374148	1	1913	2347.1712	570.732	12645	0
1_MACS_peak_1912_lociStitched	chr1	167878386	167880312	1	1927	1764.6012	502.3008	12646	0
1_MACS_peak_10036_lociStitched	chr16	57332887	57334793	1	1907	2566.8102	614.4944	12647	0
2_MACS_peak_26522_lociStitched	chr8	144650229	144652278	2	1919	1905.9798	331.5282	12648	0
1_MACS_peak_19872_lociStitched	chr4	77068651	77070560	1	1910	2451.7287	590.6446	12649	0
1_MACS_peak_15397_lociStitched	chr2	208216673	208218589	1	1917	2005.2856	366.7224	12650	0
1_MACS_peak_15390_lociStitched	chr2	207629328	207631213	1	1886	2974.153	512.5315	12651	0
1_MACS_peak_12137_lociStitched	chr18	47882188	47884108	1	1921	1897.152	415.104	12652	0
1_MACS_peak_22022_lociStitched	chr5	164295137	164297061	1	1925	1696.968	384.6076	12653	0
1_MACS_peak_23654_lociStitched	chr6	138120139	138122066	1	1928	1643.3456	475.3909	12654	0
1_MACS_peak_17137_lociStitched	chr22	36278044	36279970	1	1927	1695.0726	480.9222	12655	0
1_MACS_peak_13572_lociStitched	chr2	11605272	11607166	1	1895	2623.19	385.2396	12656	0
1_MACS_peak_20407_lociStitched	chr4	147096167	147098058	1	1892	2889.0698	582.0498	12657	0
1_MACS_peak_23794_lociStitched	chr6	155053802	155055644	1	1843	3476.775	219.9348	12658	0
1_MACS_peak_14048_lociStitched	chr2	61219333	61221234	1	1902	2555.7044	504.9056	12659	0
1_MACS_peak_9582_lociStitched	chr16	11438499	11440430	1	1932	1277.9358	346.0352	12660	0
1_MACS_peak_15682_lociStitched	chr2	240691267	240693187	1	1921	1585.344	146.304	12661	0
1_MACS_peak_20875_lociStitched	chr5	32504731	32506665	1	1935	1034.69	324.1384	12662	0
1_MACS_peak_3450_lociStitched	chr10	74384816	74386739	1	1924	1769.3523	459.4047	12663	0
1_MACS_peak_25250_lociStitched	chr7	141659501	141661433	1	1933	1463.49	628.0932	12664	0
1_MACS_peak_6079_lociStitched	chr12	49627517	49629441	1	1925	1676.766	415.1992	12665	0
1_MACS_peak_9923_lociStitched	chr16	33122739	33124662	1	1924	1638.396	339.6018	12666	0
1_MACS_peak_10276_lociStitched	chr16	79661516	79663421	1	1906	2137.791	223.647	12667	0
1_MACS_peak_3947_lociStitched	chr10	119805290	119807128	1	1839	3655.0468	350.139	12668	0
1_MACS_peak_1094_lociStitched	chr1	89545905	89547834	1	1930	1422.6375	429.0096	12669	0
1_MACS_peak_19142_lociStitched	chr3	184190039	184191953	1	1915	1943.0928	314.2788	12670	0
1_MACS_peak_5935_lociStitched	chr12	33740330	33742260	1	1931	1297.925	368.051	12671	0
1_MACS_peak_24629_lociStitched	chr7	76588619	76590532	1	1914	2043.4666	386.6173	12672	0
1_MACS_peak_4557_lociStitched	chr11	57243005	57244890	1	1886	2755.87	343.2585	12673	0
1_MACS_peak_27608_lociStitched	chr9	130921565	130923489	1	1925	1642.7112	416.9308	12674	0
1_MACS_peak_26143_lociStitched	chr8	95272985	95274901	1	1917	1830.5464	289.1244	12675	0
2_MACS_peak_19752_lociStitched	chr4	63260386	63265536	2	1933	1362.175	594.825	12676	0
1_MACS_peak_8832_lociStitched	chr15	60288762	60290658	1	1897	2562.444	426.0312	12677	0
1_MACS_peak_15300_lociStitched	chr2	201373762	201375628	1	1867	3231.5388	443.7348	12678	0
1_MACS_peak_28076_lociStitched	chrX	40012417	40014323	1	1907	1941.0704	99.3026	12679	0
1_MACS_peak_24496_lociStitched	chr7	65540182	65542101	1	1920	1910.3645	515.4434	12680	0
1_MACS_peak_3735_lociStitched	chr10	99314269	99316183	1	1915	1866.5328	286.7172	12681	0
1_MACS_peak_86_lociStitched	chr1	8454884	8456788	1	1905	2273.5664	377.944	12682	0
2_MACS_peak_8633_lociStitched	chr15	43881615	43886329	2	1934	1278.4368	675.9876	12683	0
1_MACS_peak_20149_lociStitched	chr4	109276124	109278046	1	1923	1494.1628	236.406	12684	0
1_MACS_peak_2484_lociStitched	chr1	218518099	218520017	1	1919	1978.417	558.138	12685	0
1_MACS_peak_22891_lociStitched	chr6	44204498	44206317	1	1820	3948.1395	379.8072	12686	0
1_MACS_peak_4679_lociStitched	chr11	63638336	63640264	1	1929	1379.8696	437.8488	12687	0
1_MACS_peak_20478_lociStitched	chr4	157671503	157673429	1	1927	1415.9952	362.4732	12688	0
1_MACS_peak_28784_lociStitched	chrX	154443869	154445744	1	1876	2835.9375	245.0625	12689	0
1_MACS_peak_2485_lociStitched	chr1	218549554	218551480	1	1927	1635.7518	588.9708	12690	0
1_MACS_peak_15031_lociStitched	chr2	172543457	172545348	1	1892	2653.8294	430.2025	12691	0
1_MACS_peak_16115_lociStitched	chr20	35671317	35673240	1	1924	1526.862	371.5236	12692	0
1_MACS_peak_18720_lociStitched	chr3	143593764	143595688	1	1925	1346.2228	240.3076	12693	0
1_MACS_peak_25225_lociStitched	chr7	139761796	139763679	1	1884	2799.6444	404.0918	12694	0
1_MACS_peak_14889_lociStitched	chr2	153962593	153964509	1	1917	1860.6276	421.1368	12695	0
1_MACS_peak_18491_lociStitched	chr3	122919829	122921720	1	1892	2815.5099	620.248	12696	0
1_MACS_peak_12097_lociStitched	chr18	44153368	44155294	1	1927	1428.3216	455.1138	12697	0
1_MACS_peak_8177_lociStitched	chr14	92505509	92507411	1	1903	2191.6746	293.6688	12698	0
1_MACS_peak_21201_lociStitched	chr5	72860316	72862184	1	1869	3141.7892	439.1668	12699	0
1_MACS_peak_10861_lociStitched	chr17	30334062	30335939	1	1878	2948.2039	435.8394	12700	0
1_MACS_peak_12580_lociStitched	chr19	8333150	8335021	1	1872	3264.895	626.785	12701	0
1_MACS_peak_13128_lociStitched	chr19	41914791	41916711	1	1921	1608.384	364.032	12702	0
1_MACS_peak_27731_lociStitched	chr9	139000782	139002685	1	1904	1992.441	140.2511	12703	0
1_MACS_peak_10768_lociStitched	chr17	25782681	25784609	1	1929	1106.672	303.8528	12704	0
1_MACS_peak_25354_lociStitched	chr7	151126083	151127992	1	1910	2111.354	452.6239	12705	0
1_MACS_peak_762_lociStitched	chr1	47132856	47134763	1	1908	2043.5412	322.283	12706	0
1_MACS_peak_12039_lociStitched	chr18	34982219	34984139	1	1921	1459.776	229.44	12707	0
1_MACS_peak_19990_lociStitched	chr4	88342999	88344829	1	1831	3804.021	447.252	12708	0
1_MACS_peak_10957_lociStitched	chr17	36337588	36339497	1	1910	2427.1026	786.6989	12709	0
1_MACS_peak_21534_lociStitched	chr5	115419924	115421760	1	1837	3601.8648	345.168	12710	0
1_MACS_peak_4092_lociStitched	chr11	505825	507650	1	1826	3846.005	415.735	12711	0
1_MACS_peak_27722_lociStitched	chr9	137159310	137161221	1	1912	2041.7124	477.75	12712	0
1_MACS_peak_2010_lociStitched	chr1	179937991	179939917	1	1927	1376.5122	501.9156	12713	0
1_MACS_peak_18971_lociStitched	chr3	172309376	172311300	1	1925	1376.622	404.6172	12714	0
1_MACS_peak_22212_lociStitched	chr6	2221456	2223285	1	1830	3767.0084	409.8789	12715	0
1_MACS_peak_7990_lociStitched	chr14	70178714	70180628	1	1915	1669.3908	244.992	12716	0
1_MACS_peak_11172_lociStitched	chr17	44438128	44440046	1	1919	1721.2132	464.9232	12717	0
1_MACS_peak_23013_lociStitched	chr6	57036451	57038360	1	1910	2065.9198	461.2144	12718	0
1_MACS_peak_4674_lociStitched	chr11	63448273	63450190	1	1918	1906.6482	610.5645	12719	0
1_MACS_peak_14626_lociStitched	chr2	112640865	112642744	1	1880	2921.2813	504.5115	12720	0
1_MACS_peak_14014_lociStitched	chr2	55745683	55747597	1	1915	1922.9958	512.952	12721	0
1_MACS_peak_19077_lociStitched	chr3	180706533	180708391	1	1859	3512.7348	665.7214	12722	0
1_MACS_peak_21529_lociStitched	chr5	114960753	114962663	1	1911	2012.949	476.927	12723	0
1_MACS_peak_12012_lociStitched	chr18	31382193	31384109	1	1917	1514.0232	212.8676	12724	0
1_MACS_peak_9858_lociStitched	chr16	30353866	30355732	1	1867	3094.3878	421.3428	12725	0
1_MACS_peak_13692_lociStitched	chr2	26634156	26636029	1	1874	2930.6831	404.1934	12726	0
1_MACS_peak_7882_lociStitched	chr14	58893292	58895195	1	1904	2040.5869	295.1553	12727	0
1_MACS_peak_8623_lociStitched	chr15	43397338	43399231	1	1894	2581.6734	548.4021	12728	0
1_MACS_peak_2119_lociStitched	chr1	189723397	189725169	1	1773	4641.5768	520.968	12729	0
1_MACS_peak_11613_lociStitched	chr17	74415331	74417226	1	1896	2229.657	256.962	12730	0
1_MACS_peak_8840_lociStitched	chr15	60714958	60716875	1	1918	1463.0544	258.6033	12731	0
1_MACS_peak_21740_lociStitched	chr5	138738802	138740683	1	1882	2898.0567	571.824	12732	0
1_MACS_peak_7618_lociStitched	chr14	21923629	21925529	1	1901	2037.18	214.7	12733	0
1_MACS_peak_1251_lociStitched	chr1	109968195	109970117	1	1923	1195.0996	255.4338	12734	0
1_MACS_peak_11482_lociStitched	chr17	65684247	65686164	1	1918	1650.9204	453.7539	12735	0
1_MACS_peak_20091_lociStitched	chr4	103607813	103609733	1	1921	1483.776	438.72	12736	0
2_MACS_peak_16471_lociStitched	chr20	62599990	62602207	2	1912	1594.2447	152.0862	12737	0
2_MACS_peak_18091_lociStitched	chr3	57198684	57204743	2	1922	1923.1266	940.3568	12738	0
2_MACS_peak_14759_lociStitched	chr2	131385894	131387845	2	1925	973.7441	187.4911	12739	0
1_MACS_peak_24517_lociStitched	chr7	67785688	67787582	1	1895	2266.9286	285.4258	12740	0
1_MACS_peak_18056_lociStitched	chr3	53135812	53137718	1	1907	2027.2216	414.7456	12741	0
1_MACS_peak_28570_lociStitched	chrX	119737062	119738938	1	1877	2673.1124	247.632	12742	0
1_MACS_peak_17140_lociStitched	chr22	36423737	36425660	1	1924	1226.1048	403.2531	12743	0
1_MACS_peak_7636_lociStitched	chr14	23217243	23219154	1	1912	1514.6586	100.5186	12744	0
1_MACS_peak_23395_lociStitched	chr6	112407789	112409703	1	1915	1994.7708	703.5864	12745	0
1_MACS_peak_16008_lociStitched	chr20	31330326	31332199	1	1874	2890.039	412.06	12746	0
1_MACS_peak_5762_lociStitched	chr12	15723305	15725079	1	1775	4547.8264	473.658	12747	0
1_MACS_peak_16586_lociStitched	chr21	30256595	30258430	1	1836	3647.0625	451.41	12748	0
1_MACS_peak_15436_lociStitched	chr2	216300162	216302075	1	1914	1605.1983	286.3761	12749	0
1_MACS_peak_22559_lociStitched	chr6	27469761	27471682	1	1922	1526.2345	613.9516	12750	0
1_MACS_peak_8180_lociStitched	chr14	92725388	92727306	1	1919	1293.4992	216.5422	12751	0
1_MACS_peak_3386_lociStitched	chr10	70939119	70940784	1	1666	5680.647	445.3875	12752	0
1_MACS_peak_12818_lociStitched	chr19	17235746	17237619	1	1874	2703.1136	236.7472	12753	0
1_MACS_peak_19050_lociStitched	chr3	178485287	178487210	1	1924	1139.7621	378.6387	12754	0
1_MACS_peak_11332_lociStitched	chr17	55628145	55630053	1	1909	1948.6404	460.4004	12755	0
1_MACS_peak_16010_lociStitched	chr20	31406949	31408851	1	1903	2020.4946	325.4322	12756	0
1_MACS_peak_24237_lociStitched	chr7	30543496	30545397	1	1902	2251.1642	524.1057	12757	0
1_MACS_peak_26959_lociStitched	chr9	67017816	67019729	1	1914	1817.35	534.1096	12758	0
1_MACS_peak_2885_lociStitched	chr10	6633194	6635107	1	1914	1535.9477	268.3939	12759	0
1_MACS_peak_26300_lociStitched	chr8	118532066	118533946	1	1881	2833.912	548.02	12760	0
1_MACS_peak_5962_lociStitched	chr12	40954322	40956220	1	1899	2100.5166	302.731	12761	0
1_MACS_peak_2429_lociStitched	chr1	212291428	212293348	1	1921	1388.928	508.608	12762	0
1_MACS_peak_13050_lociStitched	chr19	38826088	38827988	1	1901	2305.08	580.26	12763	0
1_MACS_peak_24196_lociStitched	chr7	26437370	26439259	1	1890	2599.264	557.4439	12764	0
1_MACS_peak_12657_lociStitched	chr19	11307404	11309314	1	1911	1749.942	394.033	12765	0
1_MACS_peak_15894_lociStitched	chr20	18117677	18119489	1	1813	3857.0232	335.0388	12766	0
1_MACS_peak_8894_lociStitched	chr15	65821886	65823790	1	1905	1892.576	320.2528	12767	0
1_MACS_peak_25012_lociStitched	chr7	117270093	117272008	1	1916	1405.0355	287.633	12768	0
1_MACS_peak_14717_lociStitched	chr2	127863765	127865686	1	1922	1149.3343	392.2682	12769	0
1_MACS_peak_6357_lociStitched	chr12	68725133	68727043	1	1911	1952.02	613.301	12770	0
1_MACS_peak_10086_lociStitched	chr16	65584384	65586273	1	1890	2335.3707	310.1738	12771	0
1_MACS_peak_27819_lociStitched	chrX	3617152	3619014	1	1863	2849.2324	204.82	12772	0
1_MACS_peak_9226_lociStitched	chr15	89088794	89090679	1	1886	2527.031	411.307	12773	0
1_MACS_peak_16669_lociStitched	chr21	35986469	35988381	1	1913	1635.9072	411.4624	12774	0
1_MACS_peak_5085_lociStitched	chr11	89955345	89957220	1	1876	2958.5625	601.875	12775	0
1_MACS_peak_21451_lociStitched	chr5	103651453	103653362	1	1910	1627.4225	279.2867	12776	0
1_MACS_peak_24066_lociStitched	chr7	14618743	14620653	1	1911	1672.014	366.911	12777	0
1_MACS_peak_16803_lociStitched	chr21	45526390	45528294	1	1905	2005.1024	483.2352	12778	0
1_MACS_peak_6176_lociStitched	chr12	54806309	54808196	1	1888	2363.8449	318.903	12779	0
1_MACS_peak_3104_lociStitched	chr10	30951480	30953396	1	1917	1371.2812	378.9848	12780	0
1_MACS_peak_13021_lociStitched	chr19	36618191	36620084	1	1894	2342.0196	467.0031	12781	0
1_MACS_peak_20262_lociStitched	chr4	123559346	123561264	1	1919	1265.88	397.2178	12782	0
1_MACS_peak_2814_lociStitched	chr10	496353	498257	1	1905	1998.0576	480.9504	12783	0
1_MACS_peak_2944_lociStitched	chr10	13836900	13838809	1	1910	1593.0605	273.1779	12784	0
