REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19.bam	44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_19038_lociStitched	chr3	178037574	178039405	1	1832	1319.7848	469.6515
1_MACS_peak_19918_lociStitched	chr4	80937775	80939606	1	1832	1261.0097	504.9898
1_MACS_peak_23766_lociStitched	chr6	149866117	149867948	1	1832	1670.2382	247.00189999999998
1_MACS_peak_24619_lociStitched	chr7	76090588	76092419	1	1832	2491.0755	357.2281
1_MACS_peak_26786_lociStitched	chr9	33000647	33002478	1	1832	1941.4093	496.201
1_MACS_peak_27682_lociStitched	chr9	134405484	134407315	1	1832	2267.6935	237.11450000000002
1_MACS_peak_1513_lociStitched	chr1	149204051	149205881	1	1831	2598.6	1134.966
1_MACS_peak_2230_lociStitched	chr1	202416680	202418510	1	1831	1938.8850000000002	469.76099999999997
1_MACS_peak_2433_lociStitched	chr1	212414897	212416727	1	1831	1187.853	368.013
1_MACS_peak_5125_lociStitched	chr11	96122200	96124030	1	1831	1694.7630000000001	576.45
1_MACS_peak_11110_lociStitched	chr17	41993729	41995559	1	1831	2554.497	681.3090000000001
1_MACS_peak_13483_lociStitched	chr2	23378	25208	1	1831	1608.936	271.206
1_MACS_peak_16607_lociStitched	chr21	32769762	32771592	1	1831	1736.3039999999999	237.35100000000003
1_MACS_peak_19336_lociStitched	chr4	1160655	1162485	1	1831	2648.559	406.99199999999996
1_MACS_peak_19990_lociStitched	chr4	88342999	88344829	1	1831	3804.021	447.252
1_MACS_peak_26133_lociStitched	chr8	94752271	94754101	1	1831	2131.2180000000003	347.334
1_MACS_peak_3229_lociStitched	chr10	49863498	49865327	1	1830	1339.9254	404.39189999999996
1_MACS_peak_5126_lociStitched	chr11	97234467	97236296	1	1830	1082.768	261.18120000000005
1_MACS_peak_5333_lociStitched	chr11	119204368	119206197	1	1830	2124.0177	487.6114
1_MACS_peak_9843_lociStitched	chr16	30086342	30088171	1	1830	2656.9883	348.2416
1_MACS_peak_13476_lociStitched	chr19	58986522	58988351	1	1830	2726.3073999999997	426.3399
1_MACS_peak_13958_lociStitched	chr2	48009206	48011035	1	1830	2103.7158	383.7242
1_MACS_peak_20986_lociStitched	chr5	51452006	51453835	1	1830	1577.6954	281.666
1_MACS_peak_22212_lociStitched	chr6	2221456	2223285	1	1830	3767.0084	409.8789
1_MACS_peak_22778_lociStitched	chr6	36617934	36619763	1	1830	1164.1585	357.5695
1_MACS_peak_24683_lociStitched	chr7	86973771	86975600	1	1830	3349.0819	473.8939
1_MACS_peak_976_lociStitched	chr1	75276763	75278591	1	1829	2032.3703999999998	543.4644000000001
1_MACS_peak_2717_lociStitched	chr1	236134580	236136408	1	1829	2450.7996	582.4008
1_MACS_peak_5113_lociStitched	chr11	95656469	95658297	1	1829	3607.9236	374.9228
1_MACS_peak_9107_lociStitched	chr15	78857138	78858966	1	1829	1587.0696	462.484
1_MACS_peak_11854_lociStitched	chr18	8622815	8624643	1	1829	2191.0408	408.1924
1_MACS_peak_15141_lociStitched	chr2	183988394	183990222	1	1829	2156.4916	404.5364
1_MACS_peak_16066_lociStitched	chr20	33734205	33736033	1	1829	1771.8804	364.3204
1_MACS_peak_19534_lociStitched	chr4	23973354	23975182	1	1829	1351.0747999999999	332.8788
1_MACS_peak_25598_lociStitched	chr8	22525710	22527538	1	1829	2465.7892	575.2715999999999
1_MACS_peak_28460_lociStitched	chrX	100662233	100664061	1	1829	2605.2656	300.706
1_MACS_peak_1829_lociStitched	chr1	161359015	161360842	1	1828	2573.5122	478.30859999999996
1_MACS_peak_9754_lociStitched	chr16	23651852	23653679	1	1828	2269.4994	482.87609999999995
1_MACS_peak_10651_lociStitched	chr17	16283501	16285328	1	1828	3588.5933999999997	394.4493
1_MACS_peak_10778_lociStitched	chr17	26645170	26646997	1	1828	1395.2799	390.7953
1_MACS_peak_11311_lociStitched	chr17	54794502	54796329	1	1828	973.4256000000001	274.5981
1_MACS_peak_11525_lociStitched	chr17	70516275	70518102	1	1828	2622.1104	446.8842
1_MACS_peak_11981_lociStitched	chr18	23794715	23796542	1	1828	2196.9674999999997	366.6789
1_MACS_peak_15765_lociStitched	chr20	4018044	4019871	1	1828	2864.7360000000003	367.22700000000003
1_MACS_peak_20662_lociStitched	chr4	186455693	186457520	1	1828	1783.7000999999998	284.6466
1_MACS_peak_23385_lociStitched	chr6	111302162	111303989	1	1828	4666.3407	449.2593
1_MACS_peak_23782_lociStitched	chr6	151772694	151774521	1	1828	1427.2524	248.83739999999997
1_MACS_peak_23925_lociStitched	chr7	2271527	2273354	1	1828	1278.3519	411.8058
1_MACS_peak_27046_lociStitched	chr9	75249423	75251250	1	1828	1525.3623	309.1284
1_MACS_peak_1238_lociStitched	chr1	109505080	109506906	1	1827	1197.1255999999998	215.468
1_MACS_peak_1292_lociStitched	chr1	111991127	111992953	1	1827	1536.3964	200.4948
1_MACS_peak_1960_lociStitched	chr1	173683461	173685287	1	1827	3296.1126	712.8704
1_MACS_peak_14709_lociStitched	chr2	124250428	124252254	1	1827	1430.671	299.28139999999996
1_MACS_peak_17729_lociStitched	chr3	32542892	32544718	1	1827	2409.5896000000002	391.49440000000004
1_MACS_peak_23838_lociStitched	chr6	159064688	159066514	1	1827	1570.36	199.3992
1_MACS_peak_25459_lociStitched	chr8	8482540	8484366	1	1827	1059.6278	207.9814
1_MACS_peak_25605_lociStitched	chr8	22856677	22858503	1	1827	2253.6492	231.90200000000002
1_MACS_peak_666_lociStitched	chr1	42500611	42502436	1	1826	1059.0475000000001	333.7925
1_MACS_peak_715_lociStitched	chr1	45204620	45206445	1	1826	2553.9049999999997	476.87249999999995
1_MACS_peak_3417_lociStitched	chr10	72625486	72627311	1	1826	1242.46	448.76750000000004
1_MACS_peak_4092_lociStitched	chr11	505825	507650	1	1826	3846.005	415.735
1_MACS_peak_6556_lociStitched	chr12	94135296	94137121	1	1826	1981.0375	320.105
1_MACS_peak_10426_lociStitched	chr17	1000835	1002660	1	1826	1938.3325	407.34000000000003
1_MACS_peak_10831_lociStitched	chr17	28803609	28805434	1	1826	2417.5775	518.8475
1_MACS_peak_13805_lociStitched	chr2	37812041	37813866	1	1826	2254.605	552.4275
2_MACS_peak_16427_lociStitched	chr20	60640595	60642420	2	1617	2013.1575	176.1125
1_MACS_peak_16572_lociStitched	chr21	27508541	27510366	1	1826	1692.3225	337.625
1_MACS_peak_18607_lociStitched	chr3	131079754	131081579	1	1826	1565.3025	256.0475
1_MACS_peak_19032_lociStitched	chr3	177287837	177289662	1	1826	882.7525	489.1
1_MACS_peak_20129_lociStitched	chr4	106930579	106932404	1	1826	2162.9900000000002	377.5925
1_MACS_peak_24492_lociStitched	chr7	65234948	65236773	1	1826	2536.02	460.63000000000005
1_MACS_peak_26171_lociStitched	chr8	99056879	99058704	1	1826	1457.2625	214.0725
1_MACS_peak_27299_lociStitched	chr9	100806857	100808682	1	1826	1917.345	422.1225
1_MACS_peak_27842_lociStitched	chrX	7894616	7896441	1	1826	2181.2400000000002	310.98
1_MACS_peak_5463_lociStitched	chr11	129764434	129766258	1	1825	1472.6976	388.8768
1_MACS_peak_5750_lociStitched	chr12	14955495	14957319	1	1825	1769.6447999999998	491.38559999999995
1_MACS_peak_9224_lociStitched	chr15	88800218	88802042	1	1825	1852.4544	259.7376
1_MACS_peak_21194_lociStitched	chr5	72143548	72145372	1	1825	2585.8848	335.616
1_MACS_peak_23021_lociStitched	chr6	58163344	58165168	1	1825	1446.2496	361.3344
1_MACS_peak_25433_lociStitched	chr8	4711024	4712848	1	1825	4613.808	330.32640000000004
2_MACS_peak_27934_lociStitched	chrX	16964070	16965894	2	1762	910.9056	174.73919999999998
1_MACS_peak_28461_lociStitched	chrX	100672388	100674212	1	1825	3267.5136	199.9104
1_MACS_peak_2188_lociStitched	chr1	199467192	199469015	1	1824	2412.5582	359.31329999999997
1_MACS_peak_2515_lociStitched	chr1	222036128	222037951	1	1824	1600.9586	459.94290000000007
1_MACS_peak_5242_lociStitched	chr11	112096244	112098067	1	1824	6155.5418	397.0494
2_MACS_peak_5981_lociStitched	chr12	42982920	42984743	2	1775	901.2912	270.8978
1_MACS_peak_10145_lociStitched	chr16	68056090	68057913	1	1824	1845.9697999999999	624.0129
1_MACS_peak_10421_lociStitched	chr17	654587	656410	1	1824	2643.5323	421.8422
1_MACS_peak_11069_lociStitched	chr17	40427420	40429243	1	1824	2068.5581	164.2523
1_MACS_peak_12465_lociStitched	chr19	2840401	2842224	1	1824	2639.1571	425.8528
1_MACS_peak_16100_lociStitched	chr20	35373648	35375471	1	1824	3432.8913	423.1183
1_MACS_peak_16833_lociStitched	chr21	47603652	47605475	1	1824	2286.9535	780.6086
1_MACS_peak_20097_lociStitched	chr4	104079263	104081086	1	1824	2221.8724	341.4479
1_MACS_peak_26463_lociStitched	chr8	134682783	134684606	1	1824	1582.9108999999999	362.2301
1_MACS_peak_26697_lociStitched	chr9	12813811	12815634	1	1824	1934.7498999999998	212.3795
1_MACS_peak_27503_lociStitched	chr9	125589819	125591642	1	1824	4018.2566	434.4209
1_MACS_peak_27613_lociStitched	chr9	131132591	131134414	1	1824	1787.8161	520.4665
1_MACS_peak_62_lociStitched	chr1	3773178	3775000	1	1823	1680.2484	488.1138
1_MACS_peak_1980_lociStitched	chr1	175205605	175207427	1	1823	1698.104	569.7393999999999
1_MACS_peak_8697_lociStitched	chr15	47476013	47477835	1	1823	2089.6518	224.6526
1_MACS_peak_10960_lociStitched	chr17	36452066	36453888	1	1823	2533.491	511.4354
1_MACS_peak_11364_lociStitched	chr17	57297203	57299025	1	1823	2521.4658	486.8384
1_MACS_peak_12232_lociStitched	chr18	57025163	57026985	1	1823	2649.9168	391.91220000000004
1_MACS_peak_12719_lociStitched	chr19	13132812	13134634	1	1823	2048.839	274.5754
1_MACS_peak_23479_lociStitched	chr6	122791962	122793784	1	1823	3463.2576	385.89959999999996
1_MACS_peak_26082_lociStitched	chr8	82023167	82024989	1	1823	837.0268	361.12039999999996
1_MACS_peak_4146_lociStitched	chr11	3243593	3245414	1	1822	1869.2565	189.5661
1_MACS_peak_5680_lociStitched	chr12	10379466	10381287	1	1822	1418.0127	291.17789999999997
1_MACS_peak_7767_lociStitched	chr14	42691728	42693549	1	1822	1560.9612	192.6618
1_MACS_peak_16946_lociStitched	chr22	22651752	22653573	1	1822	1900.5777	462.8982
1_MACS_peak_22924_lociStitched	chr6	46343598	46345419	1	1822	1538.5629	295.7304
1_MACS_peak_23589_lociStitched	chr6	134536684	134538505	1	1822	1283.9870999999998	307.9311
1_MACS_peak_26617_lociStitched	chr9	2241451	2243272	1	1822	3175.6419	394.9749
1_MACS_peak_28198_lociStitched	chrX	48936762	48938583	1	1822	3151.2405	205.0446
1_MACS_peak_212_lociStitched	chr1	16562525	16564345	1	1821	2042.5860000000002	578.942
1_MACS_peak_3078_lociStitched	chr10	27642758	27644578	1	1821	1117.844	338.52
1_MACS_peak_3963_lociStitched	chr10	121301555	121303375	1	1821	2074.7999999999997	269.178
1_MACS_peak_4332_lociStitched	chr11	18353053	18354873	1	1821	1395.94	285.74
1_MACS_peak_4830_lociStitched	chr11	67249542	67251362	1	1821	3674.9440000000004	483.392
1_MACS_peak_8710_lociStitched	chr15	49337681	49339501	1	1821	1844.9340000000002	485.94000000000005
1_MACS_peak_9940_lociStitched	chr16	46897426	46899246	1	1821	2246.9719999999998	259.532
1_MACS_peak_12192_lociStitched	chr18	54317769	54319589	1	1821	2883.062	444.444
1_MACS_peak_12507_lociStitched	chr19	4909102	4910922	1	1821	2164.1620000000003	274.82
1_MACS_peak_13127_lociStitched	chr19	41902754	41904574	1	1821	5633.992	589.862
1_MACS_peak_13362_lociStitched	chr19	51013606	51015426	1	1821	1783.236	366.73
1_MACS_peak_18057_lociStitched	chr3	53163563	53165383	1	1821	3221.036	548.548
1_MACS_peak_21446_lociStitched	chr5	102546731	102548551	1	1821	2030.5739999999998	315.952
1_MACS_peak_23077_lociStitched	chr6	74269867	74271687	1	1821	1231.23	391.118
1_MACS_peak_24263_lociStitched	chr7	33789060	33790880	1	1821	1162.98	376.37600000000003
1_MACS_peak_6382_lociStitched	chr12	70808738	70810557	1	1820	1520.5021	340.3349
1_MACS_peak_10619_lociStitched	chr17	8324074	8325893	1	1820	1420.4571	382.8995
1_MACS_peak_12220_lociStitched	chr18	56428267	56430086	1	1820	1516.5003	490.0386
1_MACS_peak_14858_lociStitched	chr2	150443133	150444952	1	1820	7748.5762	507.6829
1_MACS_peak_15412_lociStitched	chr2	210390399	210392218	1	1820	1354.9731	375.07779999999997
1_MACS_peak_17513_lociStitched	chr3	9403949	9405768	1	1820	2862.3784	509.6838
1_MACS_peak_17793_lociStitched	chr3	39424245	39426064	1	1820	3602.1657	523.5082
1_MACS_peak_19908_lociStitched	chr4	79547622	79549441	1	1820	1234.7372	355.2507
1_MACS_peak_20913_lociStitched	chr5	37197175	37198994	1	1820	1774.0707	324.8734
1_MACS_peak_22891_lociStitched	chr6	44204498	44206317	1	1820	3948.1395	379.8072
1_MACS_peak_27594_lociStitched	chr9	130660754	130662573	1	1820	1487.942	228.10260000000002
1_MACS_peak_28290_lociStitched	chrX	64815319	64817138	1	1820	1514.4994	285.0373
1_MACS_peak_7226_lociStitched	chr13	46775488	46777306	1	1819	1036.26	107.9892
1_MACS_peak_9757_lociStitched	chr16	23874271	23876089	1	1819	1716.3738	444.8646
1_MACS_peak_12875_lociStitched	chr19	18793651	18795469	1	1819	1652.0166	359.41859999999997
1_MACS_peak_13161_lociStitched	chr19	42805730	42807548	1	1819	2181.7817999999997	375.5988
1_MACS_peak_16907_lociStitched	chr22	20377656	20379474	1	1819	1624.5647999999999	400.869
1_MACS_peak_20412_lociStitched	chr4	147881099	147882917	1	1819	1110.2526	393.7788
1_MACS_peak_21182_lociStitched	chr5	70584811	70586629	1	1819	3009.8808	364.509
1_MACS_peak_28506_lociStitched	chrX	108779488	108781306	1	1819	2314.314	245.9754
1_MACS_peak_165_lociStitched	chr1	12508682	12510499	1	1818	1295.521	366.3072
1_MACS_peak_227_lociStitched	chr1	17239822	17241639	1	1818	2947.9008	381.2066
1_MACS_peak_7270_lociStitched	chr13	50960735	50962552	1	1818	1876.0525	319.6103
1_MACS_peak_7620_lociStitched	chr14	21978587	21980404	1	1818	1576.9743	253.47150000000002
1_MACS_peak_12591_lociStitched	chr19	8589893	8591710	1	1818	1561.3481	345.04830000000004
1_MACS_peak_18288_lociStitched	chr3	98436970	98438787	1	1818	1668.5511	366.8523
1_MACS_peak_22058_lociStitched	chr5	171537528	171539345	1	1818	2392.6256	390.655
1_MACS_peak_2046_lociStitched	chr1	183017115	183018931	1	1817	1305.704	461.264
1_MACS_peak_8800_lociStitched	chr15	58088957	58090773	1	1817	1387.2424	305.63280000000003
1_MACS_peak_11612_lociStitched	chr17	74378833	74380649	1	1817	1662.9112	267.49679999999995
1_MACS_peak_12241_lociStitched	chr18	60172484	60174300	1	1817	2248.5712	475.6104
1_MACS_peak_13163_lociStitched	chr19	42900296	42902112	1	1817	2004.5007999999998	521.192
1_MACS_peak_15301_lociStitched	chr2	201390117	201391933	1	1817	1844.3296	435.4768
1_MACS_peak_18687_lociStitched	chr3	141055349	141057165	1	1817	1677.6208	406.784
1_MACS_peak_20711_lociStitched	chr5	543340	545156	1	1817	1828.5303999999999	417.68
1_MACS_peak_25797_lociStitched	chr8	39705631	39707447	1	1817	1347.6535999999999	442.0144
1_MACS_peak_28604_lociStitched	chrX	129225237	129227053	1	1817	2186.8271999999997	315.2576
1_MACS_peak_110_lociStitched	chr1	9882604	9884419	1	1816	2568.7695	212.5365
1_MACS_peak_639_lociStitched	chr1	41174007	41175822	1	1816	2746.8210000000004	547.2225
2_MACS_peak_869_lociStitched	chr1	60279582	60281397	2	1661	2125.728	371.53049999999996
1_MACS_peak_1036_lociStitched	chr1	85038701	85040516	1	1816	2484.372	176.9625
1_MACS_peak_3277_lociStitched	chr10	54870484	54872299	1	1816	2833.578	336.864
1_MACS_peak_3738_lociStitched	chr10	99446170	99447985	1	1816	1501.3680000000002	458.2875
1_MACS_peak_4963_lociStitched	chr11	75692002	75693817	1	1816	855.0465	250.107
1_MACS_peak_5416_lociStitched	chr11	126080745	126082560	1	1816	1460.712	487.32750000000004
1_MACS_peak_6242_lociStitched	chr12	57457504	57459319	1	1816	1787.2305000000001	378.60900000000004
1_MACS_peak_7477_lociStitched	chr13	101326395	101328210	1	1816	1527.6855	328.878
1_MACS_peak_8779_lociStitched	chr15	55488327	55490142	1	1816	2523.213	606.7545
1_MACS_peak_9555_lociStitched	chr16	10390405	10392220	1	1816	3021.2490000000003	457.01700000000005
1_MACS_peak_11802_lociStitched	chr18	829835	831650	1	1816	1215.5055	409.6455
1_MACS_peak_19359_lociStitched	chr4	2485953	2487768	1	1816	1413.1589999999999	370.8045
1_MACS_peak_25907_lociStitched	chr8	56985970	56987785	1	1816	2038.608	530.8874999999999
1_MACS_peak_5815_lociStitched	chr12	25347409	25349223	1	1815	3274.6328	438.62519999999995
1_MACS_peak_6377_lociStitched	chr12	69863394	69865208	1	1815	2896.7766	243.80159999999998
1_MACS_peak_7736_lociStitched	chr14	35182757	35184571	1	1815	1562.2168	136.957
1_MACS_peak_10705_lociStitched	chr17	18683716	18685530	1	1815	1615.9112	428.64820000000003
1_MACS_peak_12210_lociStitched	chr18	56105129	56106943	1	1815	2672.3848000000003	457.3094
1_MACS_peak_12375_lociStitched	chr19	983440	985254	1	1815	3418.6644	553.27
1_MACS_peak_15982_lociStitched	chr20	30248990	30250804	1	1815	2874.4644	345.0228
1_MACS_peak_16192_lociStitched	chr20	42938419	42940233	1	1815	1706.4298	466.01660000000004
1_MACS_peak_16526_lociStitched	chr21	19080223	19082037	1	1815	1418.9108	339.0366
1_MACS_peak_19679_lociStitched	chr4	47500994	47502808	1	1815	1127.401	313.0964
1_MACS_peak_20894_lociStitched	chr5	34929655	34931469	1	1815	2257.8858	327.6084
1_MACS_peak_24355_lociStitched	chr7	43965070	43966884	1	1815	2945.029	375.6794
1_MACS_peak_25761_lociStitched	chr8	37619199	37621013	1	1815	2646.2632000000003	500.3012
1_MACS_peak_13651_lociStitched	chr2	24345459	24347272	1	1814	2585.5193	386.8942
1_MACS_peak_18083_lociStitched	chr3	56806544	56808357	1	1814	1180.6256	268.50530000000003
1_MACS_peak_18551_lociStitched	chr3	127936032	127937845	1	1814	913.752	354.4415
1_MACS_peak_23971_lociStitched	chr7	5897403	5899216	1	1814	2542.5512000000003	422.79159999999996
1_MACS_peak_24435_lociStitched	chr7	52364289	52366102	1	1814	1421.392	261.2533
1_MACS_peak_25844_lociStitched	chr8	48920170	48921983	1	1814	2445.0118	405.9307
1_MACS_peak_26121_lociStitched	chr8	90913880	90915693	1	1814	2042.3445000000002	196.34789999999998
1_MACS_peak_26350_lociStitched	chr8	124779993	124781806	1	1814	2055.3981	392.33320000000003
1_MACS_peak_1691_lociStitched	chr1	155579205	155581017	1	1813	2279.3148	678.7751999999999
1_MACS_peak_2014_lociStitched	chr1	180215593	180217405	1	1813	1422.9636	458.97960000000006
1_MACS_peak_13820_lociStitched	chr2	38635606	38637418	1	1813	966.5208	337.7568
1_MACS_peak_15894_lociStitched	chr20	18117677	18119489	1	1813	3857.0232	335.03880000000004
1_MACS_peak_18458_lociStitched	chr3	120626721	120628533	1	1813	1258.9776	396.64680000000004
1_MACS_peak_19500_lociStitched	chr4	17011258	17013070	1	1813	1242.8508	231.2112
1_MACS_peak_23451_lociStitched	chr6	118971358	118973170	1	1813	2274.4224000000004	295.8996
1_MACS_peak_23635_lociStitched	chr6	137539544	137541356	1	1813	2604.75	500.2932
1_MACS_peak_26899_lociStitched	chr9	37921448	37923260	1	1813	2632.2924000000003	388.1304
1_MACS_peak_2269_lociStitched	chr1	203786704	203788515	1	1812	1938.4944	638.3774999999999
1_MACS_peak_3141_lociStitched	chr10	35160753	35162564	1	1812	1276.3928	365.0976
1_MACS_peak_3819_lociStitched	chr10	105109753	105111564	1	1812	1807.378	385.56190000000004
1_MACS_peak_8203_lociStitched	chr14	93650308	93652119	1	1812	1459.8471000000002	208.8083
1_MACS_peak_8256_lociStitched	chr14	100070623	100072434	1	1812	1479.587	173.4938
1_MACS_peak_8861_lociStitched	chr15	63960181	63961992	1	1812	2087.1775000000002	415.9867
1_MACS_peak_10115_lociStitched	chr16	67260015	67261826	1	1812	1661.9547	570.8272
1_MACS_peak_14975_lociStitched	chr2	166809315	166811126	1	1812	1984.3126999999997	524.8278
1_MACS_peak_15925_lociStitched	chr20	21528295	21530106	1	1812	1656.3406	322.1769
1_MACS_peak_18158_lociStitched	chr3	69153005	69154816	1	1812	1306.2743	454.92319999999995
1_MACS_peak_19659_lociStitched	chr4	41991635	41993446	1	1812	2073.9572	398.6011
1_MACS_peak_21556_lociStitched	chr5	118872674	118874485	1	1812	1670.6475	458.3641
1_MACS_peak_28584_lociStitched	chrX	123637634	123639445	1	1812	971.7825999999999	285.5947
1_MACS_peak_1947_lociStitched	chr1	172223583	172225393	1	1811	1229.171	374.489
1_MACS_peak_2226_lociStitched	chr1	202196579	202198389	1	1811	1776.153	540.104
1_MACS_peak_3163_lociStitched	chr10	43277142	43278952	1	1811	3496.558	473.315
1_MACS_peak_3768_lociStitched	chr10	102671770	102673580	1	1811	3196.098	480.555
1_MACS_peak_4978_lociStitched	chr11	77122050	77123860	1	1811	1815.0679999999998	449.423
1_MACS_peak_6846_lociStitched	chr12	120906084	120907894	1	1811	1423.7459999999999	190.231
1_MACS_peak_7587_lociStitched	chr14	19649373	19651183	1	1811	1606.737	168.692
1_MACS_peak_11606_lociStitched	chr17	74203362	74205172	1	1811	1845.6570000000002	176.294
1_MACS_peak_15056_lociStitched	chr2	175242275	175244085	1	1811	1582.1209999999999	305.347
1_MACS_peak_17805_lociStitched	chr3	41239988	41241798	1	1811	3542.532	304.08000000000004
1_MACS_peak_1759_lociStitched	chr1	157818490	157820299	1	1810	2276.8073999999997	535.4639999999999
1_MACS_peak_2312_lociStitched	chr1	205781361	205783170	1	1810	2434.914	577.071
1_MACS_peak_5488_lociStitched	chr11	132206427	132208236	1	1810	1399.2614999999998	291.9726
1_MACS_peak_6187_lociStitched	chr12	55860786	55862595	1	1810	1272.2697	291.7917
