GENE_ID	locusLine	bin_1_40_0EXS_0229Kronos_MM1S-KB-3hr-2_Input_hs_i84.bam
1_MACS_peak_16802_lociStitched	chr20(.):14384399-14386658	0.1355
1_MACS_peak_16803_lociStitched	chr20(.):14447294-14448752	0.0964
1_MACS_peak_16804_lociStitched	chr20(.):14859660-14861482	0.1604
1_MACS_peak_16805_lociStitched	chr20(.):15142213-15144134	0.16
1_MACS_peak_16806_lociStitched	chr20(.):15902788-15904141	0.1261
1_MACS_peak_16807_lociStitched	chr20(.):15964975-15968452	0.199
1_MACS_peak_16808_lociStitched	chr20(.):15987005-15989205	0.149
1_MACS_peak_16809_lociStitched	chr20(.):16061490-16063168	0.1494
2_MACS_peak_16810_lociStitched	chr20(.):16553115-16556827	0.238
1_MACS_peak_16812_lociStitched	chr20(.):16709739-16711708	0.2029
1_MACS_peak_16813_lociStitched	chr20(.):17440187-17441283	0.0921
1_MACS_peak_16814_lociStitched	chr20(.):17484974-17486689	0.2635
1_MACS_peak_16815_lociStitched	chr20(.):17550097-17551963	0.1804
1_MACS_peak_16816_lociStitched	chr20(.):17660451-17663994	0.1329
1_MACS_peak_16817_lociStitched	chr20(.):17687512-17690593	0.1472
1_MACS_peak_16818_lociStitched	chr20(.):17762291-17764728	0.1556
1_MACS_peak_16819_lociStitched	chr20(.):17806090-17807298	0.1787
2_MACS_peak_16820_lociStitched	chr20(.):17826235-17840369	0.1395
2_MACS_peak_16822_lociStitched	chr20(.):17875236-17885796	0.1762
1_MACS_peak_16824_lociStitched	chr20(.):17945632-17952506	0.2086
1_MACS_peak_16825_lociStitched	chr20(.):17983716-17985449	0.1875
1_MACS_peak_16826_lociStitched	chr20(.):18036291-18039046	0.2089
1_MACS_peak_16827_lociStitched	chr20(.):18117558-18119965	0.1858
1_MACS_peak_16828_lociStitched	chr20(.):18130557-18131529	0.1258
1_MACS_peak_16829_lociStitched	chr20(.):18267861-18270031	0.1678
1_MACS_peak_16830_lociStitched	chr20(.):18392860-18394764	0.1868
1_MACS_peak_16831_lociStitched	chr20(.):18447189-18448831	0.2689
1_MACS_peak_16832_lociStitched	chr20(.):18476993-18478474	0.2565
1_MACS_peak_16833_lociStitched	chr20(.):18487221-18489672	0.2539
1_MACS_peak_16834_lociStitched	chr20(.):18547136-18548988	0.2184
1_MACS_peak_16835_lociStitched	chr20(.):18567845-18569470	0.155
1_MACS_peak_16836_lociStitched	chr20(.):18730345-18732476	0.1614
1_MACS_peak_16837_lociStitched	chr20(.):18774221-18775622	0.2368
1_MACS_peak_16838_lociStitched	chr20(.):19055254-19056660	0.1397
1_MACS_peak_16839_lociStitched	chr20(.):19240674-19242398	0.1751
1_MACS_peak_16840_lociStitched	chr20(.):19297650-19299069	0.1494
1_MACS_peak_16841_lociStitched	chr20(.):19327980-19329926	0.2252
1_MACS_peak_16842_lociStitched	chr20(.):19582858-19584401	0.0867
1_MACS_peak_16843_lociStitched	chr20(.):19638146-19639591	0.1682
1_MACS_peak_16844_lociStitched	chr20(.):19737613-19739259	0.1258
1_MACS_peak_16845_lociStitched	chr20(.):19758309-19762744	0.2202
1_MACS_peak_16846_lociStitched	chr20(.):19794683-19797386	0.1856
1_MACS_peak_16847_lociStitched	chr20(.):19932620-19934399	0.1679
1_MACS_peak_16848_lociStitched	chr20(.):19997275-19999000	0.1565
1_MACS_peak_16849_lociStitched	chr20(.):20032012-20034198	0.2786
2_MACS_peak_16850_lociStitched	chr20(.):20187358-20191921	0.1242
1_MACS_peak_16852_lociStitched	chr20(.):20211954-20214944	0.1702
1_MACS_peak_16853_lociStitched	chr20(.):20314169-20316329	0.1927
1_MACS_peak_16854_lociStitched	chr20(.):20692645-20694410	0.1521
1_MACS_peak_16855_lociStitched	chr20(.):21080233-21082428	0.1006
1_MACS_peak_16856_lociStitched	chr20(.):21105728-21107669	0.1843
1_MACS_peak_16857_lociStitched	chr20(.):21252320-21254050	0.1873
1_MACS_peak_16858_lociStitched	chr20(.):21282856-21285080	0.2218
1_MACS_peak_16859_lociStitched	chr20(.):21528542-21530073	0.1381
1_MACS_peak_16860_lociStitched	chr20(.):21539516-21540743	0.1593
1_MACS_peak_16861_lociStitched	chr20(.):21598993-21600423	0.1645
1_MACS_peak_16862_lociStitched	chr20(.):22028610-22029674	0.0693
1_MACS_peak_16863_lociStitched	chr20(.):22040100-22042585	0.1193
1_MACS_peak_16864_lociStitched	chr20(.):22079129-22081142	0.1002
1_MACS_peak_16865_lociStitched	chr20(.):22221626-22222614	0.1274
1_MACS_peak_16866_lociStitched	chr20(.):22295823-22297112	0.1659
1_MACS_peak_16867_lociStitched	chr20(.):22383707-22385253	0.2149
1_MACS_peak_16868_lociStitched	chr20(.):22901595-22902711	0.1103
1_MACS_peak_16869_lociStitched	chr20(.):23127856-23131927	0.1055
1_MACS_peak_16870_lociStitched	chr20(.):23140286-23142621	0.1358
3_MACS_peak_16871_lociStitched	chr20(.):23329700-23344188	0.1526
1_MACS_peak_16874_lociStitched	chr20(.):23400175-23402552	0.1797
1_MACS_peak_16875_lociStitched	chr20(.):23617480-23619060	0.0804
1_MACS_peak_16876_lociStitched	chr20(.):23811513-23815816	0.1112
1_MACS_peak_16877_lociStitched	chr20(.):23982077-23983979	0.1474
1_MACS_peak_16878_lociStitched	chr20(.):24006977-24009054	0.1774
1_MACS_peak_16879_lociStitched	chr20(.):24045893-24047703	0.2369
1_MACS_peak_16880_lociStitched	chr20(.):24127495-24130488	0.2138
1_MACS_peak_16881_lociStitched	chr20(.):24297036-24299213	0.1421
2_MACS_peak_16882_lociStitched	chr20(.):24441661-24452607	0.1477
1_MACS_peak_16884_lociStitched	chr20(.):24539653-24543171	0.2163
3_MACS_peak_16885_lociStitched	chr20(.):24752936-24766886	0.1375
2_MACS_peak_16888_lociStitched	chr20(.):24818989-24826198	0.1924
1_MACS_peak_16890_lociStitched	chr20(.):24898151-24899918	0.112
1_MACS_peak_16891_lociStitched	chr20(.):24911740-24913214	0.1917
1_MACS_peak_16892_lociStitched	chr20(.):24972254-24974481	0.1847
1_MACS_peak_16893_lociStitched	chr20(.):24994943-24999196	0.1583
1_MACS_peak_16894_lociStitched	chr20(.):25016082-25018009	0.167
2_MACS_peak_16895_lociStitched	chr20(.):25033538-25039854	0.1511
1_MACS_peak_16897_lociStitched	chr20(.):25175197-25178669	0.1719
1_MACS_peak_16898_lociStitched	chr20(.):25226819-25230152	0.1785
6_MACS_peak_16899_lociStitched	chr20(.):25261610-25302983	0.1489
1_MACS_peak_16905_lociStitched	chr20(.):25321674-25323915	0.2149
1_MACS_peak_16906_lociStitched	chr20(.):25369805-25372810	0.1127
1_MACS_peak_16907_lociStitched	chr20(.):25387588-25389498	0.2438
1_MACS_peak_16908_lociStitched	chr20(.):25519895-25520997	0.0672
1_MACS_peak_16909_lociStitched	chr20(.):25603580-25605918	0.1837
1_MACS_peak_16910_lociStitched	chr20(.):25666307-25667530	0.1218
1_MACS_peak_16911_lociStitched	chr20(.):25676242-25678150	0.1782
1_MACS_peak_16912_lociStitched	chr20(.):25730897-25732194	0.2012
1_MACS_peak_16913_lociStitched	chr20(.):25833850-25835374	0.1975
1_MACS_peak_16915_lociStitched	chr20(.):29523713-29524612	0.09
1_MACS_peak_16916_lociStitched	chr20(.):29610696-29613099	0.4313
1_MACS_peak_16917_lociStitched	chr20(.):30101456-30105528	0.2089
1_MACS_peak_16918_lociStitched	chr20(.):30134303-30136172	0.1893
4_MACS_peak_16919_lociStitched	chr20(.):30147415-30162129	0.1828
1_MACS_peak_16923_lociStitched	chr20(.):30248922-30250924	0.17
3_MACS_peak_16924_lociStitched	chr20(.):30262032-30312413	0.2051
1_MACS_peak_16927_lociStitched	chr20(.):30326106-30328959	0.197
1_MACS_peak_16928_lociStitched	chr20(.):30410695-30412581	0.1348
1_MACS_peak_16929_lociStitched	chr20(.):30423025-30425604	0.2345
1_MACS_peak_16930_lociStitched	chr20(.):30467421-30468640	0.1973
1_MACS_peak_16931_lociStitched	chr20(.):30538833-30540332	0.1578
1_MACS_peak_16932_lociStitched	chr20(.):30696743-30698668	0.3132
1_MACS_peak_16933_lociStitched	chr20(.):30767057-30768513	0.1267
1_MACS_peak_16934_lociStitched	chr20(.):30794495-30796730	0.1303
2_MACS_peak_16935_lociStitched	chr20(.):30864599-30874816	0.1601
1_MACS_peak_16937_lociStitched	chr20(.):30919860-30922183	0.2279
1_MACS_peak_16938_lociStitched	chr20(.):30944861-30947779	0.1554
1_MACS_peak_16939_lociStitched	chr20(.):30956410-30957985	0.18
1_MACS_peak_16940_lociStitched	chr20(.):31071479-31074011	0.1654
1_MACS_peak_16941_lociStitched	chr20(.):31085055-31086127	0.107
1_MACS_peak_16942_lociStitched	chr20(.):31096426-31098620	0.1844
2_MACS_peak_16943_lociStitched	chr20(.):31123209-31128383	0.0988
3_MACS_peak_16945_lociStitched	chr20(.):31254764-31270522	0.1666
1_MACS_peak_16948_lociStitched	chr20(.):31289624-31292017	0.1688
1_MACS_peak_16949_lociStitched	chr20(.):31330021-31332593	0.1518
1_MACS_peak_16950_lociStitched	chr20(.):31349301-31351532	0.1693
1_MACS_peak_16951_lociStitched	chr20(.):31406807-31408818	0.1394
1_MACS_peak_16952_lociStitched	chr20(.):31559089-31561016	0.1526
1_MACS_peak_16953_lociStitched	chr20(.):31959677-31961683	0.1649
1_MACS_peak_16954_lociStitched	chr20(.):31988376-31990124	0.2355
1_MACS_peak_16955_lociStitched	chr20(.):32030672-32032665	0.1491
1_MACS_peak_16956_lociStitched	chr20(.):32077008-32079286	0.1288
1_MACS_peak_16957_lociStitched	chr20(.):32141382-32144135	0.2003
1_MACS_peak_16958_lociStitched	chr20(.):32155987-32156997	0.1306
1_MACS_peak_16959_lociStitched	chr20(.):32190073-32191580	0.1277
1_MACS_peak_16960_lociStitched	chr20(.):32235113-32236570	0.2227
3_MACS_peak_16961_lociStitched	chr20(.):32250383-32263088	0.1544
1_MACS_peak_16964_lociStitched	chr20(.):32272394-32275222	0.18
1_MACS_peak_16965_lociStitched	chr20(.):32307084-32309052	0.2853
1_MACS_peak_16966_lociStitched	chr20(.):32318803-32322160	0.1759
4_MACS_peak_16967_lociStitched	chr20(.):32360424-32381311	0.1451
5_MACS_peak_16971_lociStitched	chr20(.):32398669-32452441	0.1868
2_MACS_peak_16976_lociStitched	chr20(.):32460527-32473866	0.1909
3_MACS_peak_16978_lociStitched	chr20(.):32498153-32507008	0.1537
1_MACS_peak_16981_lociStitched	chr20(.):32550876-32552783	0.1821
1_MACS_peak_16982_lociStitched	chr20(.):32579888-32583901	0.1634
2_MACS_peak_16983_lociStitched	chr20(.):32603509-32611384	0.2036
1_MACS_peak_16985_lociStitched	chr20(.):32697848-32701283	0.2318
1_MACS_peak_16986_lociStitched	chr20(.):32803112-32804808	0.1682
2_MACS_peak_16987_lociStitched	chr20(.):32828260-32838120	0.141
1_MACS_peak_16989_lociStitched	chr20(.):32889802-32891948	0.1934
1_MACS_peak_16990_lociStitched	chr20(.):32925271-32927043	0.1831
1_MACS_peak_16991_lociStitched	chr20(.):32950652-32952252	0.1752
3_MACS_peak_16992_lociStitched	chr20(.):32990762-33005636	0.1533
1_MACS_peak_16995_lociStitched	chr20(.):33058940-33061108	0.1131
1_MACS_peak_16996_lociStitched	chr20(.):33102709-33105443	0.2303
1_MACS_peak_16997_lociStitched	chr20(.):33263906-33266074	0.1845
2_MACS_peak_16998_lociStitched	chr20(.):33291120-33298756	0.1275
1_MACS_peak_17000_lociStitched	chr20(.):33358762-33360600	0.147
1_MACS_peak_17001_lociStitched	chr20(.):33411919-33414259	0.1919
2_MACS_peak_17002_lociStitched	chr20(.):33459882-33465354	0.208
1_MACS_peak_17004_lociStitched	chr20(.):33527266-33529068	0.1472
2_MACS_peak_17005_lociStitched	chr20(.):33538954-33544523	0.1529
1_MACS_peak_17007_lociStitched	chr20(.):33679308-33681120	0.199
1_MACS_peak_17008_lociStitched	chr20(.):33733992-33736369	0.2055
2_MACS_peak_17009_lociStitched	chr20(.):33864564-33873280	0.1548
1_MACS_peak_17011_lociStitched	chr20(.):33999273-34000572	0.148
1_MACS_peak_17012_lociStitched	chr20(.):34041883-34043932	0.2584
1_MACS_peak_17013_lociStitched	chr20(.):34078009-34079868	0.1605
1_MACS_peak_17014_lociStitched	chr20(.):34129044-34130585	0.1723
2_MACS_peak_17015_lociStitched	chr20(.):34198686-34205187	0.1682
1_MACS_peak_17017_lociStitched	chr20(.):34251295-34253687	0.2384
1_MACS_peak_17018_lociStitched	chr20(.):34286346-34288469	0.214
1_MACS_peak_17019_lociStitched	chr20(.):34328572-34333094	0.2238
2_MACS_peak_17020_lociStitched	chr20(.):34355235-34361419	0.1439
1_MACS_peak_17022_lociStitched	chr20(.):34406295-34408204	0.2473
1_MACS_peak_17023_lociStitched	chr20(.):34540513-34543847	0.2213
3_MACS_peak_17024_lociStitched	chr20(.):34637370-34653932	0.137
2_MACS_peak_17027_lociStitched	chr20(.):34677156-34690980	0.1746
3_MACS_peak_17029_lociStitched	chr20(.):34726145-34735365	0.185
1_MACS_peak_17032_lociStitched	chr20(.):34742565-34743324	0.0737
1_MACS_peak_17033_lociStitched	chr20(.):34823865-34825367	0.2646
1_MACS_peak_17034_lociStitched	chr20(.):35088701-35091009	0.1448
1_MACS_peak_17035_lociStitched	chr20(.):35100209-35101815	0.1373
1_MACS_peak_17036_lociStitched	chr20(.):35120180-35123114	0.1636
1_MACS_peak_17037_lociStitched	chr20(.):35201071-35203796	0.0871
1_MACS_peak_17038_lociStitched	chr20(.):35223269-35225274	0.1621
1_MACS_peak_17039_lociStitched	chr20(.):35232508-35236211	0.2452
1_MACS_peak_17040_lociStitched	chr20(.):35373507-35375551	0.1211
1_MACS_peak_17041_lociStitched	chr20(.):35385360-35386765	0.163
1_MACS_peak_17042_lociStitched	chr20(.):35400971-35403158	0.2618
4_MACS_peak_17043_lociStitched	chr20(.):35447502-35472775	0.12
1_MACS_peak_17047_lociStitched	chr20(.):35491222-35493138	0.1393
1_MACS_peak_17048_lociStitched	chr20(.):35503216-35505334	0.2064
1_MACS_peak_17049_lociStitched	chr20(.):35514910-35516271	0.2021
3_MACS_peak_17050_lociStitched	chr20(.):35574689-35584224	0.1521
1_MACS_peak_17053_lociStitched	chr20(.):35597637-35598452	0.087
2_MACS_peak_17054_lociStitched	chr20(.):35636223-35644227	0.1186
1_MACS_peak_17056_lociStitched	chr20(.):35671982-35673133	0.1685
1_MACS_peak_17057_lociStitched	chr20(.):35699328-35702467	0.1352
1_MACS_peak_17058_lociStitched	chr20(.):35722628-35725443	0.2317
1_MACS_peak_17059_lociStitched	chr20(.):35805823-35808790	0.157
1_MACS_peak_17060_lociStitched	chr20(.):35904728-35906058	0.2312
2_MACS_peak_17061_lociStitched	chr20(.):35917209-35927690	0.1316
1_MACS_peak_17063_lociStitched	chr20(.):35936119-35938482	0.1538
1_MACS_peak_17064_lociStitched	chr20(.):35964266-35966068	0.1477
1_MACS_peak_17065_lociStitched	chr20(.):35973509-35974877	0.0767
1_MACS_peak_17066_lociStitched	chr20(.):36002899-36004983	0.1254
1_MACS_peak_17067_lociStitched	chr20(.):36012309-36013682	0.148
1_MACS_peak_17068_lociStitched	chr20(.):36122346-36123327	0.1425
1_MACS_peak_17069_lociStitched	chr20(.):36155396-36157350	0.1834
1_MACS_peak_17070_lociStitched	chr20(.):36432443-36433856	0.1547
1_MACS_peak_17071_lociStitched	chr20(.):36617529-36620571	0.2222
1_MACS_peak_17072_lociStitched	chr20(.):36660625-36663537	0.2304
1_MACS_peak_17073_lociStitched	chr20(.):36688558-36690660	0.1304
1_MACS_peak_17074_lociStitched	chr20(.):36772095-36773099	0.1011
1_MACS_peak_17075_lociStitched	chr20(.):36854106-36856301	0.1742
1_MACS_peak_17076_lociStitched	chr20(.):36952701-36953519	0.0822
1_MACS_peak_17077_lociStitched	chr20(.):37062265-37064395	0.2242
2_MACS_peak_17078_lociStitched	chr20(.):37074815-37083719	0.1497
1_MACS_peak_17080_lociStitched	chr20(.):37100501-37102521	0.2243
1_MACS_peak_17081_lociStitched	chr20(.):37274519-37275511	0.1126
2_MACS_peak_17082_lociStitched	chr20(.):37376293-37385148	0.1669
1_MACS_peak_17084_lociStitched	chr20(.):37433013-37437364	0.1753
2_MACS_peak_17085_lociStitched	chr20(.):37465017-37473225	0.1355
5_MACS_peak_17087_lociStitched	chr20(.):37486776-37523545	0.1527
1_MACS_peak_17092_lociStitched	chr20(.):37554565-37556496	0.1964
1_MACS_peak_17093_lociStitched	chr20(.):37589776-37592026	0.2456
1_MACS_peak_17094_lociStitched	chr20(.):37677982-37679331	0.1827
1_MACS_peak_17095_lociStitched	chr20(.):37986134-37987797	0.141
1_MACS_peak_17096_lociStitched	chr20(.):38614626-38615809	0.1165
1_MACS_peak_17097_lociStitched	chr20(.):39303675-39305919	0.1648
1_MACS_peak_17098_lociStitched	chr20(.):39317539-39319191	0.2039
1_MACS_peak_17099_lociStitched	chr20(.):39384940-39386935	0.1712
4_MACS_peak_17100_lociStitched	chr20(.):39608203-39621565	0.1302
3_MACS_peak_17104_lociStitched	chr20(.):39631391-39642465	0.1538
1_MACS_peak_17107_lociStitched	chr20(.):39656515-39659190	0.1722
1_MACS_peak_17108_lociStitched	chr20(.):39674837-39678822	0.1917
1_MACS_peak_17109_lociStitched	chr20(.):39765059-39767584	0.1397
1_MACS_peak_17110_lociStitched	chr20(.):39784302-39788205	0.2017
1_MACS_peak_17111_lociStitched	chr20(.):39841575-39843107	0.2157
1_MACS_peak_17112_lociStitched	chr20(.):39875450-39877851	0.2091
1_MACS_peak_17113_lociStitched	chr20(.):39944932-39947183	0.1937
1_MACS_peak_17114_lociStitched	chr20(.):39957479-39959152	0.1476
1_MACS_peak_17115_lociStitched	chr20(.):39997662-39998946	0.0822
1_MACS_peak_17116_lociStitched	chr20(.):40035375-40038261	0.1372
1_MACS_peak_17117_lociStitched	chr20(.):40245974-40247493	0.0553
2_MACS_peak_17118_lociStitched	chr20(.):40292605-40299403	0.1393
1_MACS_peak_17120_lociStitched	chr20(.):40320601-40324163	0.267
1_MACS_peak_17121_lociStitched	chr20(.):40402342-40403830	0.1453
2_MACS_peak_17122_lociStitched	chr20(.):40709726-40727485	0.1416
1_MACS_peak_17124_lociStitched	chr20(.):40753106-40755323	0.1768
1_MACS_peak_17125_lociStitched	chr20(.):40819716-40822669	0.1474
1_MACS_peak_17126_lociStitched	chr20(.):40898987-40900369	0.1226
1_MACS_peak_17127_lociStitched	chr20(.):41159862-41161074	0.1019
1_MACS_peak_17128_lociStitched	chr20(.):41248698-41250301	0.1394
1_MACS_peak_17129_lociStitched	chr20(.):42085268-42087535	0.1806
1_MACS_peak_17130_lociStitched	chr20(.):42142013-42144132	0.1092
1_MACS_peak_17131_lociStitched	chr20(.):42218471-42220433	0.2024
1_MACS_peak_17132_lociStitched	chr20(.):42284626-42287260	0.1947
1_MACS_peak_17133_lociStitched	chr20(.):42294839-42296856	0.1154
1_MACS_peak_17134_lociStitched	chr20(.):42308258-42312442	0.2549
1_MACS_peak_17135_lociStitched	chr20(.):42377886-42382581	0.1748
1_MACS_peak_17136_lociStitched	chr20(.):42471775-42474866	0.2061
1_MACS_peak_17137_lociStitched	chr20(.):42511709-42514386	0.1313
4_MACS_peak_17138_lociStitched	chr20(.):42538959-42552730	0.1373
7_MACS_peak_17142_lociStitched	chr20(.):42564654-42593773	0.1468
1_MACS_peak_17149_lociStitched	chr20(.):42615859-42620309	0.1704
1_MACS_peak_17150_lociStitched	chr20(.):42628443-42632830	0.2134
1_MACS_peak_17151_lociStitched	chr20(.):42684201-42686011	0.1989
2_MACS_peak_17152_lociStitched	chr20(.):42695558-42710419	0.1722
1_MACS_peak_17154_lociStitched	chr20(.):42718202-42719983	0.1445
1_MACS_peak_17155_lociStitched	chr20(.):42838025-42841012	0.1789
1_MACS_peak_17156_lociStitched	chr20(.):42938298-42940313	0.2597
2_MACS_peak_17157_lociStitched	chr20(.):42948021-42956273	0.0769
1_MACS_peak_17159_lociStitched	chr20(.):42980205-42981525	0.0884
1_MACS_peak_17160_lociStitched	chr20(.):43103767-43105395	0.1882
1_MACS_peak_17161_lociStitched	chr20(.):43117711-43119675	0.1451
1_MACS_peak_17162_lociStitched	chr20(.):43149541-43151578	0.1577
1_MACS_peak_17163_lociStitched	chr20(.):43159768-43161298	0.1599
1_MACS_peak_17164_lociStitched	chr20(.):43188624-43189985	0.1519
1_MACS_peak_17165_lociStitched	chr20(.):43226650-43227947	0.1582
1_MACS_peak_17166_lociStitched	chr20(.):43238176-43239725	0.1887
2_MACS_peak_17167_lociStitched	chr20(.):43270067-43282286	0.1994
1_MACS_peak_17169_lociStitched	chr20(.):43299513-43301365	0.1842
1_MACS_peak_17170_lociStitched	chr20(.):43513351-43515502	0.1666
1_MACS_peak_17171_lociStitched	chr20(.):43537854-43539566	0.1627
3_MACS_peak_17172_lociStitched	chr20(.):43587218-43609443	0.1963
1_MACS_peak_17175_lociStitched	chr20(.):43618369-43622868	0.1484
2_MACS_peak_17176_lociStitched	chr20(.):43660806-43664044	0.1556
2_MACS_peak_17178_lociStitched	chr20(.):43678273-43693204	0.1385
1_MACS_peak_17180_lociStitched	chr20(.):43921633-43923028	0.2201
1_MACS_peak_17181_lociStitched	chr20(.):43949060-43950401	0.1482
1_MACS_peak_17182_lociStitched	chr20(.):43975943-43977877	0.1544
2_MACS_peak_17183_lociStitched	chr20(.):43990784-43998219	0.203
1_MACS_peak_17185_lociStitched	chr20(.):44015320-44017248	0.1056
1_MACS_peak_17186_lociStitched	chr20(.):44043866-44045622	0.2318
2_MACS_peak_17187_lociStitched	chr20(.):44060128-44065932	0.138
1_MACS_peak_17189_lociStitched	chr20(.):44098641-44100148	0.1997
1_MACS_peak_17190_lociStitched	chr20(.):44135006-44137129	0.1983
1_MACS_peak_17191_lociStitched	chr20(.):44363546-44364635	0.0941
1_MACS_peak_17192_lociStitched	chr20(.):44419866-44421674	0.2378
1_MACS_peak_17193_lociStitched	chr20(.):44440304-44442477	0.2291
1_MACS_peak_17194_lociStitched	chr20(.):44462031-44462853	0.0818
1_MACS_peak_17195_lociStitched	chr20(.):44485044-44487055	0.1765
1_MACS_peak_17196_lociStitched	chr20(.):44518989-44521232	0.1493
1_MACS_peak_17197_lociStitched	chr20(.):44561932-44564806	0.1903
1_MACS_peak_17198_lociStitched	chr20(.):44598938-44602018	0.2146
1_MACS_peak_17199_lociStitched	chr20(.):44717511-44719298	0.1571
1_MACS_peak_17200_lociStitched	chr20(.):44736733-44738142	0.1764
2_MACS_peak_17201_lociStitched	chr20(.):44746130-44750782	0.1751
1_MACS_peak_17203_lociStitched	chr20(.):44991859-44993796	0.1604
2_MACS_peak_17204_lociStitched	chr20(.):45027610-45036856	0.1709
3_MACS_peak_17206_lociStitched	chr20(.):45172437-45191722	0.1632
1_MACS_peak_17209_lociStitched	chr20(.):45217139-45218382	0.1678
1_MACS_peak_17210_lociStitched	chr20(.):45316722-45319183	0.1622
1_MACS_peak_17211_lociStitched	chr20(.):45494917-45496245	0.139
1_MACS_peak_17212_lociStitched	chr20(.):45621970-45624330	0.2037
2_MACS_peak_17213_lociStitched	chr20(.):45887287-45893038	0.1948
1_MACS_peak_17215_lociStitched	chr20(.):45978083-45987373	0.2054
