#KMS-12-BM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS-12-BM.H3K27ac_ROSE/KMS-12-BM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS.12.BM.jin.bam
#Using cutoff of 25841.2518 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS.12.BM.jin.bam	enhancerRank	isStretch
2_MACS_peak_25147_lociStitched	chr7	23578705	23580019	2	1146	1403.352	11357	0
2_MACS_peak_20375_lociStitched	chr3	119357167	119358641	2	1146	1965.1368	11358	0
3_MACS_peak_721_lociStitched	chr1	32420518	32422325	3	1146	1518.0607	11359	0
1_MACS_peak_29318_lociStitched	chrX	118532750	118533894	1	1145	2824.7648	11360	0
1_MACS_peak_19938_lociStitched	chr3	48722641	48723785	1	1145	3642.496	11361	0
1_MACS_peak_19535_lociStitched	chr3	9932076	9933220	1	1145	9205.0816	11362	0
1_MACS_peak_18281_lociStitched	chr21	35320416	35321560	1	1145	1400.4848	11363	0
1_MACS_peak_14406_lociStitched	chr19	38269536	38270680	1	1145	2661.7448	11364	0
2_MACS_peak_16156_lociStitched	chr2	111634475	111635630	2	1145	1511.433	11365	0
2_MACS_peak_22639_lociStitched	chr5	118635015	118636184	2	1145	2599.7391	11366	0
2_MACS_peak_18375_lociStitched	chr21	44226891	44228092	2	1145	1254.2043	11367	0
2_MACS_peak_15954_lociStitched	chr2	86452122	86453336	2	1145	1518.2284	11368	0
2_MACS_peak_29271_lociStitched	chrX	109402934	109404406	2	1145	1504.5312	11369	0
1_MACS_peak_22612_lociStitched	chr5	112256835	112257978	1	1144	1979.9046	11370	0
1_MACS_peak_8434_lociStitched	chr14	100149204	100150347	1	1144	2671.4196	11371	0
1_MACS_peak_4984_lociStitched	chr11	74203788	74204931	1	1144	5991.606	11372	0
1_MACS_peak_1647_lociStitched	chr1	150487446	150488589	1	1144	1745.7039	11373	0
2_MACS_peak_9318_lociStitched	chr15	74725685	74726922	2	1144	1795.3818	11374	0
2_MACS_peak_16486_lociStitched	chr2	161560517	161561903	2	1144	1422.4518	11375	0
1_MACS_peak_22953_lociStitched	chr5	150536605	150537747	1	1143	1680.1104	11376	0
2_MACS_peak_13776_lociStitched	chr19	12475935	12477077	2	1143	1652.474	11377	0
1_MACS_peak_10168_lociStitched	chr16	25117944	25119086	1	1143	4231.9094	11378	0
2_MACS_peak_9983_lociStitched	chr16	11318752	11319949	2	1143	1452.7989	11379	0
2_MACS_peak_29634_lociStitched	chrY	1550277	1551519	2	1143	1249.9488	11380	0
2_MACS_peak_583_lociStitched	chr1	26560113	26561512	2	1143	2312.4071	11381	0
3_MACS_peak_24270_lociStitched	chr6	76444843	76446419	3	1143	1829.4208	11382	0
1_MACS_peak_27730_lociStitched	chr9	44325036	44326177	1	1142	3451.0686	11383	0
1_MACS_peak_24576_lociStitched	chr6	116691725	116692866	1	1142	1253.0462	11384	0
1_MACS_peak_19602_lociStitched	chr3	13493412	13494553	1	1142	3383.9778	11385	0
1_MACS_peak_18456_lociStitched	chr21	45992740	45993881	1	1142	1612.233	11386	0
1_MACS_peak_12579_lociStitched	chr17	78518511	78519652	1	1142	2772.2877	11387	0
1_MACS_peak_6124_lociStitched	chr12	53688716	53689857	1	1142	3148.5895	11388	0
1_MACS_peak_134_lociStitched	chr1	6265551	6266692	1	1142	2903.6168	11389	0
2_MACS_peak_8262_lociStitched	chr14	89830931	89832095	2	1142	1277.9556	11390	0
2_MACS_peak_5127_lociStitched	chr11	94822454	94823628	2	1142	2249.971	11391	0
2_MACS_peak_3907_lociStitched	chr10	131264708	131266051	2	1142	3314.1211	11392	0
3_MACS_peak_11406_lociStitched	chr17	21002291	21003649	3	1142	1923.1996	11393	0
1_MACS_peak_28042_lociStitched	chr9	99539743	99540883	1	1141	2676.264	11394	0
1_MACS_peak_12859_lociStitched	chr18	20846633	20847773	1	1141	1540.71	11395	0
2_MACS_peak_27615_lociStitched	chr9	33473242	33474562	2	1141	1505.46	11396	0
2_MACS_peak_3126_lociStitched	chr10	43627277	43628617	2	1141	1237.892	11397	0
2_MACS_peak_10563_lociStitched	chr16	67282221	67283613	2	1141	1738.3296	11398	0
2_MACS_peak_26510_lociStitched	chr8	17013196	17014619	2	1141	1879.3561	11399	0
1_MACS_peak_21802_lociStitched	chr4	140216010	140217149	1	1140	2890.4403	11400	0
1_MACS_peak_13671_lociStitched	chr19	10399292	10400431	1	1140	1945.7537	11401	0
2_MACS_peak_7691_lociStitched	chr14	24615256	24616502	2	1140	2473.1854	11402	0
2_MACS_peak_1927_lociStitched	chr1	160990319	160991569	2	1140	1592.75	11403	0
2_MACS_peak_11475_lociStitched	chr17	27252842	27254124	2	1140	1203.2852	11404	0
2_MACS_peak_7230_lociStitched	chr13	34391750	34393049	2	1140	2772.066	11405	0
2_MACS_peak_7875_lociStitched	chr14	53257550	53258897	2	1140	2329.0977	11406	0
1_MACS_peak_24163_lociStitched	chr6	52226848	52227986	1	1139	1682.0778	11407	0
1_MACS_peak_23281_lociStitched	chr6	209463	210601	1	1139	1851.4122	11408	0
1_MACS_peak_16998_lociStitched	chr2	232650551	232651689	1	1139	2103.9344	11409	0
1_MACS_peak_14111_lociStitched	chr19	20188656	20189794	1	1139	2143.5368	11410	0
1_MACS_peak_10041_lociStitched	chr16	14013773	14014911	1	1139	7507.955	11411	0
2_MACS_peak_7898_lociStitched	chr14	55731384	55732642	2	1139	1852.5308	11412	0
2_MACS_peak_13842_lociStitched	chr19	13277958	13279219	2	1139	1734.2533	11413	0
2_MACS_peak_14419_lociStitched	chr19	38805879	38807281	2	1139	1935.461	11414	0
2_MACS_peak_11243_lociStitched	chr17	9902867	9904451	2	1139	1949.7456	11415	0
1_MACS_peak_18600_lociStitched	chr22	21335798	21336935	1	1138	2932.7778	11416	0
1_MACS_peak_15382_lociStitched	chr2	27993990	27995127	1	1138	2720.2725	11417	0
1_MACS_peak_1120_lociStitched	chr1	63249381	63250518	1	1138	2523.003	11418	0
2_MACS_peak_11044_lociStitched	chr17	2414514	2415668	2	1138	1721.9988	11419	0
1_MACS_peak_20714_lociStitched	chr3	156543617	156544753	1	1137	3926.1296	11420	0
1_MACS_peak_14606_lociStitched	chr19	42829626	42830762	1	1137	2090.5808	11421	0
1_MACS_peak_14414_lociStitched	chr19	38548646	38549782	1	1137	1882.8064	11422	0
1_MACS_peak_13982_lociStitched	chr19	17356870	17358006	1	1137	2250.984	11423	0
1_MACS_peak_9934_lociStitched	chr16	5083268	5084404	1	1137	2260.8672	11424	0
1_MACS_peak_5194_lociStitched	chr11	109816686	109817822	1	1137	1414.32	11425	0
2_MACS_peak_8742_lociStitched	chr15	32758346	32759967	2	1137	1753.7599	11426	0
1_MACS_peak_25625_lociStitched	chr7	75057091	75058226	1	1136	1327.042	11427	0
1_MACS_peak_25403_lociStitched	chr7	48018213	48019348	1	1136	3973.7485	11428	0
1_MACS_peak_19881_lociStitched	chr3	46413037	46414172	1	1136	1723.4975	11429	0
1_MACS_peak_15247_lociStitched	chr2	11518451	11519586	1	1136	1699.322	11430	0
1_MACS_peak_6948_lociStitched	chr12	124457746	124458881	1	1136	2286.6845	11431	0
2_MACS_peak_16955_lociStitched	chr2	231313121	231314283	2	1136	2052.673	11432	0
2_MACS_peak_28153_lociStitched	chr9	112913907	112915324	2	1136	1476.0889	11433	0
1_MACS_peak_20337_lociStitched	chr3	107940636	107941770	1	1135	2734.8678	11434	0
1_MACS_peak_17120_lociStitched	chr2	240212810	240213944	1	1135	1179.1332	11435	0
1_MACS_peak_3611_lociStitched	chr10	101988676	101989810	1	1135	2417.0076	11436	0
2_MACS_peak_936_lociStitched	chr1	43423526	43424697	2	1135	2288.4853	11437	0
2_MACS_peak_293_lociStitched	chr1	13847935	13849143	2	1135	1456.3648	11438	0
2_MACS_peak_11544_lociStitched	chr17	30185579	30186806	2	1135	1734.4872	11439	0
2_MACS_peak_13260_lociStitched	chr19	947152	948404	2	1135	1711.6092	11440	0
1_MACS_peak_15502_lociStitched	chr2	43379559	43380692	1	1134	1571.1311	11441	0
1_MACS_peak_11776_lociStitched	chr17	40345875	40347008	1	1134	2443.9943	11442	0
1_MACS_peak_10929_lociStitched	chr16	89098154	89099287	1	1134	2096.3899	11443	0
1_MACS_peak_28206_lociStitched	chr9	117246869	117248001	1	1133	1730.1488	11444	0
1_MACS_peak_17488_lociStitched	chr20	31062318	31063450	1	1133	1700.6036	11445	0
1_MACS_peak_13669_lociStitched	chr19	10362558	10363690	1	1133	4961.1032	11446	0
1_MACS_peak_8462_lociStitched	chr14	102029326	102030458	1	1133	1413.1888	11447	0
1_MACS_peak_5159_lociStitched	chr11	102347101	102348233	1	1133	1482.354	11448	0
1_MACS_peak_324_lociStitched	chr1	15910833	15911965	1	1133	2883.5436	11449	0
2_MACS_peak_11020_lociStitched	chr17	1666981	1668134	2	1133	1407.813	11450	0
2_MACS_peak_11201_lociStitched	chr17	7818631	7819815	2	1133	2128.24	11451	0
2_MACS_peak_16210_lociStitched	chr2	113521497	113522706	2	1133	2343.4047	11452	0
2_MACS_peak_3335_lociStitched	chr10	74060867	74062382	2	1133	1402.284	11453	0
1_MACS_peak_27170_lociStitched	chr8	124552957	124554088	1	1132	1671.5049	11454	0
1_MACS_peak_26548_lociStitched	chr8	22722350	22723481	1	1132	1843.7562	11455	0
2_MACS_peak_24567_lociStitched	chr6	116381140	116382271	2	1132	1414.3155	11456	0
1_MACS_peak_17513_lociStitched	chr20	31988761	31989892	1	1132	3405.7803	11457	0
1_MACS_peak_16202_lociStitched	chr2	113011598	113012729	1	1132	4165.3599	11458	0
1_MACS_peak_3119_lociStitched	chr10	43601085	43602216	1	1132	1748.1867	11459	0
2_MACS_peak_20865_lociStitched	chr3	183272989	183274192	2	1132	1730.2749	11460	0
2_MACS_peak_4371_lociStitched	chr11	35165035	35166357	2	1132	1265.6828	11461	0
2_MACS_peak_17680_lociStitched	chr20	37648645	37650113	2	1132	1458.1644	11462	0
2_MACS_peak_26589_lociStitched	chr8	27250084	27251576	2	1132	1516.0212	11463	0
1_MACS_peak_24001_lociStitched	chr6	37225455	37226585	1	1131	4070.825	11464	0
1_MACS_peak_11098_lociStitched	chr17	4642068	4643198	1	1131	1872.071	11465	0
1_MACS_peak_5847_lociStitched	chr12	26241296	26242426	1	1131	1573.073	11466	0
2_MACS_peak_14291_lociStitched	chr19	34744916	34746162	2	1131	2078.2034	11467	0
2_MACS_peak_29357_lociStitched	chrX	119763241	119764586	2	1131	2705.871	11468	0
2_MACS_peak_14284_lociStitched	chr19	33770767	33772170	2	1131	2036.7351	11469	0
2_MACS_peak_12269_lociStitched	chr17	65821070	65822687	2	1131	3342.1773	11470	0
1_MACS_peak_25611_lociStitched	chr7	74267189	74268318	1	1130	6043.4241	11471	0
1_MACS_peak_22615_lociStitched	chr5	112849088	112850217	1	1130	2694.0198	11472	0
1_MACS_peak_18122_lociStitched	chr20	62436636	62437765	1	1130	1524.15	11473	0
1_MACS_peak_16566_lociStitched	chr2	175411714	175412843	1	1130	2038.2966	11474	0
1_MACS_peak_9085_lociStitched	chr15	59815757	59816886	1	1130	3102.2662	11475	0
1_MACS_peak_6009_lociStitched	chr12	48550751	48551880	1	1130	2443.8334	11476	0
2_MACS_peak_2896_lociStitched	chr10	6244227	6245391	2	1130	1377.012	11477	0
2_MACS_peak_22722_lociStitched	chr5	131746126	131747301	2	1130	1316.235	11478	0
2_MACS_peak_831_lociStitched	chr1	39456327	39457539	2	1130	1721.04	11479	0
2_MACS_peak_10528_lociStitched	chr16	61815273	61816490	2	1130	1193.6336	11480	0
2_MACS_peak_6906_lociStitched	chr12	123319889	123321106	2	1130	1938.5593	11481	0
2_MACS_peak_18022_lociStitched	chr20	57568287	57569515	2	1130	1720.9192	11482	0
2_MACS_peak_27266_lociStitched	chr8	134697991	134699257	2	1130	2106.8772	11483	0
2_MACS_peak_21418_lociStitched	chr4	54570785	54572216	2	1130	1482.0867	11484	0
1_MACS_peak_25907_lociStitched	chr7	104576622	104577750	1	1129	2462.3112	11485	0
1_MACS_peak_5911_lociStitched	chr12	32027875	32029003	1	1129	1654.212	11486	0
1_MACS_peak_3612_lociStitched	chr10	102026928	102028056	1	1129	3073.9128	11487	0
2_MACS_peak_11664_lociStitched	chr17	37309560	37310694	2	1129	1707.9174	11488	0
2_MACS_peak_29168_lociStitched	chrX	71458425	71459581	2	1129	1772.8416	11489	0
2_MACS_peak_23421_lociStitched	chr6	13229289	13230658	2	1129	1626.6458	11490	0
1_MACS_peak_18159_lociStitched	chr21	9661967	9663094	1	1128	3624.7701	11491	0
1_MACS_peak_14378_lociStitched	chr19	37157360	37158487	1	1128	1942.2718	11492	0
1_MACS_peak_3836_lociStitched	chr10	121651679	121652806	1	1128	3807.3441	11493	0
1_MACS_peak_2821_lociStitched	chr1	249156980	249158107	1	1128	2597.1715	11494	0
1_MACS_peak_1720_lociStitched	chr1	153517738	153518865	1	1128	2083.0341	11495	0
2_MACS_peak_29601_lociStitched	chrX	153812571	153813755	2	1128	1717.2736	11496	0
2_MACS_peak_28385_lociStitched	chr9	131133078	131134263	2	1128	3140.25	11497	0
1_MACS_peak_26159_lociStitched	chr7	133977578	133978704	1	1127	1446.7974	11498	0
1_MACS_peak_21435_lociStitched	chr4	57253170	57254296	1	1127	3266.4134	11499	0
1_MACS_peak_18057_lociStitched	chr20	61374743	61375869	1	1127	1662.7642	11500	0
1_MACS_peak_14684_lociStitched	chr19	45926827	45927953	1	1127	4152.4628	11501	0
1_MACS_peak_14627_lociStitched	chr19	44284670	44285796	1	1127	1700.9356	11502	0
1_MACS_peak_12322_lociStitched	chr17	72458751	72459877	1	1127	1971.063	11503	0
2_MACS_peak_10319_lociStitched	chr16	30825151	30826294	2	1127	1791.3096	11504	0
2_MACS_peak_1122_lociStitched	chr1	63832705	63833898	2	1127	2239.261	11505	0
2_MACS_peak_2732_lociStitched	chr1	236029723	236030931	2	1127	1772.9816	11506	0
2_MACS_peak_7323_lociStitched	chr13	45941125	45942478	2	1127	1294.6857	11507	0
1_MACS_peak_25609_lociStitched	chr7	74179461	74180586	1	1126	1664.8875	11508	0
1_MACS_peak_23862_lociStitched	chr6	33560464	33561589	1	1126	2390.7375	11509	0
1_MACS_peak_15860_lociStitched	chr2	74667331	74668456	1	1126	1551.7125	11510	0
1_MACS_peak_13768_lociStitched	chr19	12175313	12176438	1	1126	2263.3875	11511	0
1_MACS_peak_7564_lociStitched	chr13	114880603	114881728	1	1126	1538.775	11512	0
1_MACS_peak_2257_lociStitched	chr1	201798146	201799271	1	1126	7027.2	11513	0
1_MACS_peak_792_lociStitched	chr1	36862785	36863910	1	1126	1338.75	11514	0
2_MACS_peak_27136_lociStitched	chr8	119123633	119124794	2	1126	1861.8957	11515	0
2_MACS_peak_6030_lociStitched	chr12	49503913	49505148	2	1126	3234.465	11516	0
2_MACS_peak_29064_lociStitched	chrX	55744019	55745280	2	1126	1920.503	11517	0
2_MACS_peak_2961_lociStitched	chr10	16858694	16860022	2	1126	1426.0064	11518	0
1_MACS_peak_29588_lociStitched	chrX	153709769	153710893	1	1125	1556.8524	11519	0
1_MACS_peak_28202_lociStitched	chr9	117159720	117160844	1	1125	2227.9928	11520	0
1_MACS_peak_27046_lociStitched	chr8	101511320	101512444	1	1125	1331.0408	11521	0
1_MACS_peak_25693_lociStitched	chr7	87555707	87556831	1	1125	1860.8944	11522	0
1_MACS_peak_13697_lociStitched	chr19	10679826	10680950	1	1125	4919.0736	11523	0
1_MACS_peak_10599_lociStitched	chr16	67906478	67907602	1	1125	2416.3752	11524	0
1_MACS_peak_9768_lociStitched	chr16	1728112	1729236	1	1125	5167.59	11525	0
1_MACS_peak_4416_lociStitched	chr11	46258883	46260007	1	1125	1423.3212	11526	0
2_MACS_peak_2260_lociStitched	chr1	201978916	201980219	2	1125	1554.2184	11527	0
1_MACS_peak_7115_lociStitched	chr13	21099656	21100779	1	1124	2051.1595	11528	0
1_MACS_peak_3193_lociStitched	chr10	51498079	51499202	1	1124	1753.2276	11529	0
1_MACS_peak_1760_lociStitched	chr1	154244945	154246068	1	1124	2484.7498	11530	0
1_MACS_peak_25970_lociStitched	chr7	107520821	107521943	1	1123	3692.6142	11531	0
1_MACS_peak_11529_lociStitched	chr17	29232632	29233754	1	1123	2943.7914	11532	0
1_MACS_peak_10957_lociStitched	chr16	89766964	89768086	1	1123	2118.336	11533	0
1_MACS_peak_10698_lociStitched	chr16	70834149	70835271	1	1123	2912.2632	11534	0
1_MACS_peak_6679_lociStitched	chr12	111868142	111869264	1	1123	1997.9454	11535	0
2_MACS_peak_27560_lociStitched	chr9	30074990	30076175	2	1123	1282.7625	11536	0
2_MACS_peak_10899_lociStitched	chr16	88636013	88637234	2	1123	1996.2129	11537	0
2_MACS_peak_12599_lociStitched	chr17	79650228	79651671	2	1123	1471.4271	11538	0
1_MACS_peak_27107_lociStitched	chr8	108252321	108253442	1	1122	2377.0805	11539	0
1_MACS_peak_24299_lociStitched	chr6	83902415	83903536	1	1122	2143.8004	11540	0
1_MACS_peak_19934_lociStitched	chr3	48541045	48542166	1	1122	1755.2618	11541	0
1_MACS_peak_13770_lociStitched	chr19	12266910	12268031	1	1122	1484.7645	11542	0
1_MACS_peak_11711_lociStitched	chr17	38210002	38211123	1	1122	2643.9906	11543	0
1_MACS_peak_915_lociStitched	chr1	42268496	42269617	1	1122	1713.7848	11544	0
2_MACS_peak_28074_lociStitched	chr9	101867313	101868447	2	1122	1828.575	11545	0
2_MACS_peak_12666_lociStitched	chr17	80708914	80710200	2	1122	1926.5566	11546	0
2_MACS_peak_8874_lociStitched	chr15	41785304	41786680	2	1122	1707.2032	11547	0
1_MACS_peak_16607_lociStitched	chr2	179342768	179343888	1	1121	2229.024	11548	0
1_MACS_peak_7532_lociStitched	chr13	113111041	113112161	1	1121	1930.768	11549	0
1_MACS_peak_2473_lociStitched	chr1	212102121	212103241	1	1121	2089.024	11550	0
2_MACS_peak_6752_lociStitched	chr12	116796458	116797615	2	1121	2409.2211	11551	0
2_MACS_peak_13726_lociStitched	chr19	11316019	11317199	2	1121	1459.07	11552	0
1_MACS_peak_24716_lociStitched	chr6	138777257	138778376	1	1120	1382.9721	11553	0
1_MACS_peak_22734_lociStitched	chr5	131892168	131893287	1	1120	2709.099	11554	0
1_MACS_peak_7075_lociStitched	chr12	133065318	133066437	1	1120	2934.8013	11555	0
1_MACS_peak_1809_lociStitched	chr1	155112272	155113391	1	1120	2523.9045	11556	0
2_MACS_peak_11309_lociStitched	chr17	17206197	17207389	2	1120	1483.6824	11557	0
2_MACS_peak_5450_lociStitched	chr11	128212285	128213495	2	1120	1344.794	11558	0
2_MACS_peak_28761_lociStitched	chrX	14890889	14892220	2	1120	2689.0193	11559	0
1_MACS_peak_5810_lociStitched	chr12	21590391	21591509	1	1119	3503.4766	11560	0
2_MACS_peak_11688_lociStitched	chr17	37862932	37864068	2	1119	1341.048	11561	0
2_MACS_peak_19727_lociStitched	chr3	32432782	32433960	2	1119	1482.3952	11562	0
2_MACS_peak_24150_lociStitched	chr6	45554060	45555519	2	1119	1492.8488	11563	0
2_MACS_peak_27821_lociStitched	chr9	71518927	71520484	2	1119	1610.5608	11564	0
1_MACS_peak_26863_lociStitched	chr8	71580777	71581894	1	1118	3592.9422	11565	0
1_MACS_peak_24798_lociStitched	chr6	149969195	149970312	1	1118	3315.7028	11566	0
1_MACS_peak_24291_lociStitched	chr6	82810505	82811622	1	1118	3134.5254	11567	0
1_MACS_peak_16447_lociStitched	chr2	153323592	153324709	1	1118	1065.8414	11568	0
1_MACS_peak_15512_lociStitched	chr2	43434393	43435510	1	1118	1607.363	11569	0
2_MACS_peak_6016_lociStitched	chr12	49208016	49209223	2	1118	1423.8979	11570	0
2_MACS_peak_4051_lociStitched	chr11	302974	304240	2	1118	1559.9652	11571	0
2_MACS_peak_6147_lociStitched	chr12	54120726	54122028	2	1118	1348.0908	11572	0
3_MACS_peak_9882_lociStitched	chr16	3325453	3326979	3	1118	1440.544	11573	0
1_MACS_peak_27806_lociStitched	chr9	70489224	70490340	1	1117	6118.0236	11574	0
1_MACS_peak_24735_lociStitched	chr6	140469030	140470146	1	1117	2713.1076	11575	0
1_MACS_peak_24732_lociStitched	chr6	139644228	139645344	1	1117	2555.4168	11576	0
1_MACS_peak_21908_lociStitched	chr4	177241091	177242207	1	1117	3568.0752	11577	0
2_MACS_peak_7671_lociStitched	chr14	23938311	23939484	2	1117	2459.8983	11578	0
2_MACS_peak_28512_lociStitched	chr9	135116871	135118116	2	1117	1695.939	11579	0
2_MACS_peak_17811_lociStitched	chr20	46135548	46136798	2	1117	1641.75	11580	0
2_MACS_peak_15898_lociStitched	chr2	85121190	85122529	2	1117	1577.8776	11581	0
2_MACS_peak_13182_lociStitched	chr18	74735172	74736786	2	1117	2368.8678	11582	0
1_MACS_peak_28775_lociStitched	chrX	16804454	16805569	1	1116	3233.723	11583	0
1_MACS_peak_23119_lociStitched	chr5	173221298	173222413	1	1116	1262.0685	11584	0
1_MACS_peak_15561_lociStitched	chr2	47142530	47143645	1	1116	1764.2645	11585	0
1_MACS_peak_5185_lociStitched	chr11	108463324	108464439	1	1116	4050.349	11586	0
2_MACS_peak_14937_lociStitched	chr19	53289454	53290700	2	1116	1371.5968	11587	0
2_MACS_peak_18255_lociStitched	chr21	34665609	34666932	2	1116	1446.3036	11588	0
1_MACS_peak_28976_lociStitched	chrX	48595748	48596862	1	1115	2763.1656	11589	0
1_MACS_peak_23358_lociStitched	chr6	6586447	6587561	1	1115	1900.3726	11590	0
1_MACS_peak_1346_lociStitched	chr1	109642651	109643765	1	1115	5332.3838	11591	0
2_MACS_peak_18986_lociStitched	chr22	37937399	37938537	2	1115	1333.9636	11592	0
2_MACS_peak_20578_lociStitched	chr3	133968791	133970170	2	1115	2076.0845	11593	0
1_MACS_peak_15359_lociStitched	chr2	27308332	27309445	1	1114	2160.5556	11594	0
1_MACS_peak_15248_lociStitched	chr2	11605339	11606452	1	1114	4573.9848	11595	0
1_MACS_peak_15190_lociStitched	chr2	9614205	9615318	1	1114	1386.1302	11596	0
1_MACS_peak_15022_lociStitched	chr19	56158944	56160057	1	1114	2364.7911	11597	0
1_MACS_peak_14775_lociStitched	chr19	48281376	48282489	1	1114	3523.3128	11598	0
1_MACS_peak_4041_lociStitched	chr11	225600	226713	1	1114	1888.761	11599	0
2_MACS_peak_3251_lociStitched	chr10	70166375	70167506	2	1114	2048.6934	11600	0
2_MACS_peak_11143_lociStitched	chr17	6560077	6561221	2	1114	2135.6192	11601	0
2_MACS_peak_12122_lociStitched	chr17	56582035	56583184	2	1114	1166.4648	11602	0
2_MACS_peak_7936_lociStitched	chr14	58862188	58863358	2	1114	1638.234	11603	0
2_MACS_peak_15274_lociStitched	chr2	19121037	19122220	2	1114	1504.4211	11604	0
2_MACS_peak_15166_lociStitched	chr2	8469326	8470661	2	1114	1995.1575	11605	0
1_MACS_peak_27488_lociStitched	chr9	5832106	5833218	1	1113	3164.5296	11606	0
1_MACS_peak_26341_lociStitched	chr7	150606747	150607859	1	1113	1835.912	11607	0
1_MACS_peak_25534_lociStitched	chr7	65669772	65670884	1	1113	2029.4	11608	0
1_MACS_peak_22938_lociStitched	chr5	150080008	150081120	1	1113	3189.772	11609	0
1_MACS_peak_22118_lociStitched	chr5	14211900	14213012	1	1113	1545.68	11610	0
1_MACS_peak_19331_lociStitched	chr22	48438323	48439435	1	1113	1518.1024	11611	0
1_MACS_peak_8284_lociStitched	chr14	90797667	90798779	1	1113	2356.6616	11612	0
1_MACS_peak_8008_lociStitched	chr14	65568341	65569453	1	1113	3107.484	11613	0
1_MACS_peak_3398_lociStitched	chr10	80897005	80898117	1	1113	1255.7816	11614	0
1_MACS_peak_1975_lociStitched	chr1	161719153	161720265	1	1113	4556.976	11615	0
2_MACS_peak_19802_lociStitched	chr3	42814081	42815256	2	1113	1309.7725	11616	0
2_MACS_peak_23686_lociStitched	chr6	28219567	28220759	2	1113	1566.7648	11617	0
2_MACS_peak_17863_lociStitched	chr20	48769637	48770881	2	1113	2324.7872	11618	0
2_MACS_peak_19197_lociStitched	chr22	42322281	42323649	2	1113	1784.8296	11619	0
1_MACS_peak_21038_lociStitched	chr3	196227173	196228284	1	1112	1245.0977	11620	0
1_MACS_peak_9454_lociStitched	chr15	79603447	79604558	1	1112	2522.3033	11621	0
1_MACS_peak_3358_lociStitched	chr10	75541352	75542463	1	1112	2787.9434	11622	0
1_MACS_peak_492_lociStitched	chr1	24018253	24019364	1	1112	5725.7607	11623	0
2_MACS_peak_29166_lociStitched	chrX	71400856	71402069	2	1112	2607.4648	11624	0
